Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,18PG,14PA,DOPE,DSPC,DOTAP,DDAB,Size,PDI,Zeta,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL),RLU_B16
952,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,195.9,0.281333333,19.6,4,0.199600798,40,50.0,6.488
953,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,140.6333333,0.247666667,21.26666667,8,0.199600798,40,50.0,5.903
954,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,185.2,0.268333333,14.2,12,0.199600798,40,50.0,5.768
955,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,213.6,0.21,14.26666667,4,0.199600798,60,50.0,6.125
956,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,150.9333333,0.205,15.46666667,8,0.199600798,60,50.0,6.158
957,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,150.2333333,0.234666667,15.53333333,12,0.199600798,60,50.0,5.833
958,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,300.9666667,0.388666667,-0.805,4,0.199600798,80,50.0,3.75
959,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,133.4,0.216666667,22.93333333,8,0.199600798,80,50.0,4.8
960,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,153.8666667,0.301,38.2,12,0.199600798,80,50.0,6.642
961,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,163.7333333,0.523666667,1.65,4,0.99009901,20,0.497512438,4.977
962,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,169.7666667,0.279,-1.823333333,8,0.99009901,20,0.497512438,4.887
963,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,196.0333333,0.504333333,-0.158466667,12,0.99009901,20,0.497512438,3.314
964,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,190.9666667,0.371666667,4.643333333,4,0.99009901,40,0.497512438,5.572
965,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,181.9,0.496666667,1.453333333,8,0.99009901,40,0.497512438,5.193
966,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,170.2666667,0.446,2.91,12,0.99009901,40,0.497512438,5.675
967,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,159.0666667,0.272333333,7.4,4,0.99009901,60,0.497512438,4.174
968,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,140.5333333,0.257666667,6.18,8,0.99009901,60,0.497512438,4.234
969,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,127.2666667,0.248666667,8.59,12,0.99009901,60,0.497512438,4.29
970,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,131.1666667,0.235333333,8.573333333,4,0.99009901,80,0.497512438,4.585
971,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,128.2,0.279,1.683333333,8,0.99009901,80,0.497512438,5.085
972,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,125.3333333,0.289666667,2.076666667,12,0.99009901,80,0.497512438,4.959
973,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,171.9333333,0.524333333,-0.481,4,0.99009901,20,0.99009901,5.33
974,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,150.5666667,0.471333333,1.207666667,8,0.99009901,20,0.99009901,2.996
975,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,136.6666667,0.332,-0.237733333,12,0.99009901,20,0.99009901,4.425
976,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,204.2333333,0.537,-0.117666667,4,0.99009901,40,0.99009901,5.765
977,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,171.6333333,0.404,6.66,8,0.99009901,40,0.99009901,4.659
978,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,196.8,0.642333333,10.83333333,12,0.99009901,40,0.99009901,5.659
979,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,153.2333333,0.228,7.173333333,4,0.99009901,60,0.99009901,1.792
980,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,110.4333333,0.225,4.58,8,0.99009901,60,0.99009901,5.316
981,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,143.0666667,0.188333333,6.5,12,0.99009901,60,0.99009901,4.554
982,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,134.9333333,0.235,8.523333333,4,0.99009901,80,0.99009901,4.62
983,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,120.1333333,0.319,4.36,8,0.99009901,80,0.99009901,3.135
984,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,102.2966667,0.366333333,1.221,12,0.99009901,80,0.99009901,5.124
985,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,122.2333333,0.363,-0.675,4,0.99009901,20,1.960784314,5.432
986,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,216.0,0.552,-0.180233333,8,0.99009901,20,1.960784314,4.227
987,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,126.4666667,0.392333333,3.94,12,0.99009901,20,1.960784314,5.398
988,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,189.7333333,0.336333333,5.51,4,0.99009901,40,1.960784314,6.183
989,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,174.6,0.402,2.436666667,8,0.99009901,40,1.960784314,4.749
990,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,159.8666667,0.449,7.05,12,0.99009901,40,1.960784314,6.373
991,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,140.7,0.195,7.98,4,0.99009901,60,1.960784314,6.084
992,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,139.5333333,0.184333333,8.23,8,0.99009901,60,1.960784314,4.736
993,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,151.2,0.308,7.35,12,0.99009901,60,1.960784314,5.316
994,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,127.9666667,0.211,8.526666667,4,0.99009901,80,1.960784314,5.438
995,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,114.8333333,0.408,4.426666667,8,0.99009901,80,1.960784314,5.375
996,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,91.54,0.411333333,4.913333333,12,0.99009901,80,1.960784314,3.597
997,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,113.9666667,0.287,4.576666667,4,0.99009901,20,9.090909091,5.741
998,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,283.5666667,0.667,1.78,8,0.99009901,20,9.090909091,5.121
999,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,143.6333333,0.598333333,6.03,12,0.99009901,20,9.090909091,6.043
1000,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,131.7,0.376333333,5.266666667,4,0.99009901,40,9.090909091,6.591
1001,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,146.2666667,0.390333333,4.823333333,8,0.99009901,40,9.090909091,5.984
1002,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,124.9666667,0.358333333,4.396666667,12,0.99009901,40,9.090909091,6.327
1003,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,133.3,0.207666667,5.976666667,4,0.99009901,60,9.090909091,6.848
1004,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,147.6666667,0.244,7.0,8,0.99009901,60,9.090909091,5.849
1005,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,128.9333333,0.282666667,5.493333333,12,0.99009901,60,9.090909091,5.316
1006,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,129.7,0.235666667,8.37,4,0.99009901,80,9.090909091,5.57
1007,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,88.21333333,0.315333333,2.646666667,8,0.99009901,80,9.090909091,4.792
1008,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,86.61,0.321666667,5.016666667,12,0.99009901,80,9.090909091,4.419
1009,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,97.09666667,0.323333333,3.523333333,4,0.99009901,20,50.0,5.836
1010,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,125.0333333,0.341666667,8.636666667,8,0.99009901,20,50.0,6.026
1011,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,150.1,0.389666667,7.9,12,0.99009901,20,50.0,6.306
1012,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,116.0,0.189,5.51,4,0.99009901,40,50.0,4.7
1013,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,120.9333333,0.245666667,7.95,8,0.99009901,40,50.0,4.691
1014,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,140.9333333,0.236,10.19,12,0.99009901,40,50.0,4.741
1015,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,154.5,0.208,8.826666667,4,0.99009901,60,50.0,4.182
1016,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,149.3333333,0.211,10.71,8,0.99009901,60,50.0,5.447
1017,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,146.9666667,0.253666667,14.23333333,12,0.99009901,60,50.0,4.527
1018,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,172.9666667,0.199666667,13.56666667,4,0.99009901,80,50.0,3.98
1019,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,95.48333333,0.285666667,18.53333333,8,0.99009901,80,50.0,4.382
1020,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,97.44333333,0.335,18.13333333,12,0.99009901,80,50.0,6.143
1021,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,280.2666667,0.666,-2.143333333,4,9.090909091,20,0.497512438,1.609
1022,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,135.4333333,0.426333333,-1.52,8,9.090909091,20,0.497512438,1.5
1023,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,172.7666667,0.708333333,-0.768,12,9.090909091,20,0.497512438,1.5
1024,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,161.0333333,0.731,-1.302666667,4,9.090909091,40,0.497512438,2.079
1025,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,103.78,0.529666667,-1.417333333,8,9.090909091,40,0.497512438,3.296
1026,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,194.2,0.767666667,-1.53,12,9.090909091,40,0.497512438,3.068
1027,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,277.0333333,0.281333333,-0.445353333,4,9.090909091,60,0.497512438,3.714
1028,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,197.9,0.621666667,-0.4119,8,9.090909091,60,0.497512438,3.091
1029,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,250.5333333,0.345333333,-1.150666667,12,9.090909091,60,0.497512438,5.624
1030,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,203.0666667,0.320666667,-0.866333333,4,9.090909091,80,0.497512438,3.45
1031,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,183.1333333,0.504333333,-1.256666667,8,9.090909091,80,0.497512438,3.045
1032,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,204.2666667,0.304,0.426333333,12,9.090909091,80,0.497512438,4.856
1033,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,172.2333333,0.682333333,-1.87,4,9.090909091,20,0.99009901,1.5
1034,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,135.7,0.478333333,-2.006666667,8,9.090909091,20,0.99009901,1.5
1035,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,198.1333333,0.776,-0.638,12,9.090909091,20,0.99009901,1.609
1036,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,108.2,0.709666667,-1.143666667,4,9.090909091,40,0.99009901,2.603
1037,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,119.6333333,0.53,-1.095,8,9.090909091,40,0.99009901,3.367
1038,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,203.1333333,0.677,-1.493333333,12,9.090909091,40,0.99009901,3.239
1039,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,159.9,0.686666667,-1.693333333,4,9.090909091,60,0.99009901,2.079
1040,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,224.8,0.432666667,-0.698333333,8,9.090909091,60,0.99009901,3.761
1041,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,252.4666667,0.39,-0.727,12,9.090909091,60,0.99009901,5.389
1042,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,554.6666667,0.804333333,-0.57,4,9.090909091,80,0.99009901,3.871
1043,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,153.5666667,0.714666667,-0.411666667,8,9.090909091,80,0.99009901,4.909
1044,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,186.2666667,0.42,-0.533333333,12,9.090909091,80,0.99009901,5.952
1045,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,240.3333333,0.832333333,-1.993333333,4,9.090909091,20,1.960784314,1.5
1046,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,153.9333333,0.520333333,-1.546666667,8,9.090909091,20,1.960784314,1.5
1047,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,262.8333333,0.865666667,-1.140333333,12,9.090909091,20,1.960784314,1.5
1048,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,93.57666667,0.435,-1.966666667,4,9.090909091,40,1.960784314,2.89
1049,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,145.4,0.66,-1.000666667,8,9.090909091,40,1.960784314,3.726
1050,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,272.0,0.758,-1.209,12,9.090909091,40,1.960784314,5.165
1051,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,144.8666667,0.739,-1.506666667,4,9.090909091,60,1.960784314,2.803
1052,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,225.2666667,0.471,-0.898333333,8,9.090909091,60,1.960784314,4.234
1053,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,831.5,1.0,-0.789,12,9.090909091,60,1.960784314,4.443
1054,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,178.0666667,0.533333333,-1.065666667,4,9.090909091,80,1.960784314,2.996
1055,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,134.8666667,0.524333333,0.4569,8,9.090909091,80,1.960784314,4.419
1056,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,113.5333333,0.564,0.340333333,12,9.090909091,80,1.960784314,5.4
1057,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,132.8333333,0.450333333,-1.64,4,9.090909091,20,9.090909091,1.5
1058,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,139.0333333,0.419,-1.626666667,8,9.090909091,20,9.090909091,1.5
1059,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,173.7,0.643333333,-1.343333333,12,9.090909091,20,9.090909091,1.5
1060,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,86.48,0.334333333,-1.109,4,9.090909091,40,9.090909091,3.638
1061,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,131.3,0.559333333,-1.138666667,8,9.090909091,40,9.090909091,4.977
1062,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,145.3333333,0.607333333,-0.974333333,12,9.090909091,40,9.090909091,5.234
1063,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,161.5666667,0.621333333,-1.029666667,4,9.090909091,60,9.090909091,4.894
1064,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,126.6,0.550333333,-1.553333333,8,9.090909091,60,9.090909091,5.537
1065,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,100.7066667,0.510333333,-0.7077,12,9.090909091,60,9.090909091,4.644
1066,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,133.4333333,0.651666667,-1.222,4,9.090909091,80,9.090909091,5.323
1067,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,94.06666667,0.78,-2.506666667,8,9.090909091,80,9.090909091,5.976
1068,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,479.6333333,0.925666667,0.1946,12,9.090909091,80,9.090909091,4.949
1069,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,104.5,0.214,-1.523333333,4,9.090909091,20,50.0,4.575
1070,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,108.7333333,0.193333333,-0.928,8,9.090909091,20,50.0,3.624
1071,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,124.4333333,0.305333333,-1.003,12,9.090909091,20,50.0,2.485
1072,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,122.0333333,0.308666667,-1.225,4,9.090909091,40,50.0,4.605
1073,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,111.9333333,0.335666667,-1.238333333,8,9.090909091,40,50.0,3.989
1074,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,131.9,0.285666667,-0.524533333,12,9.090909091,40,50.0,4.174
1075,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,155.1,0.134,-0.473333333,4,9.090909091,60,50.0,2.89
1076,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,158.4666667,0.067666667,-0.883,8,9.090909091,60,50.0,3.219
1077,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,155.6666667,0.124333333,-0.294,12,9.090909091,60,50.0,4.256
1078,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,265.4333333,0.373666667,1.176666667,4,9.090909091,80,50.0,3.611
1079,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,174.9,0.237333333,1.081666667,8,9.090909091,80,50.0,2.996
1080,DDAB,1,0,12.73,0,0,36,0,0,0,0,0,0,1,134.8666667,0.351333333,2.193333333,12,9.090909091,80,50.0,3.726
