,LGBM,XGB,RF,DT,kNN,lasso,MLR,PLS
202,0.17692809396060327,0.1262554814408987,0.23496628159742994,0.15553587912812494,0.17079829905307942,0.6369022844131306,0.38381089544177766,0.4069539699746398
203,0.008381614974800809,0.003406137228012085,0.04297402694135521,0.0,0.0,0.020101579567522426,0.20159296424886114,0.18794811757284707
204,0.1311788035308966,0.12846603989601135,0.14062523070801466,0.13778188052222076,0.0847486299817569,0.021382754757331507,0.21086866147938238,0.20092618349792432
205,0.11524959734514562,0.007963687181472778,0.11587163708856968,0.32487142291968885,0.0,0.09495864468983412,0.26647804209753295,0.24616760631646523
206,0.17259360120657455,0.28764144296336747,0.20707010815121066,0.03303441909534488,0.3579058420150337,0.2611563997737443,0.06523800832633625,0.08570627728022273
207,0.16161909670977068,0.11897397041320801,0.13314217474760798,0.0,0.0,0.09936930150869941,0.2789000416380993,0.2672763459136787
208,0.07272918602434045,0.08754965970686923,0.10966317192827163,0.15481999208756436,0.011925216626151397,0.05352753442610281,0.17517964923935475,0.15833110812156648
209,0.05135849603882732,0.03369343280792236,0.09132982928637687,0.0011868653567189801,0.008058511049888594,0.11645967660764651,0.2956075985143914,0.27022005410831684
210,0.10499095732097377,0.08694490790367126,0.20209494865765468,0.23615323750494527,0.0,0.11621284228111839,0.3104716873277766,0.2837474500717849
211,0.16450843946086235,0.20243266224861145,0.2205992397775664,0.1746999868126072,0.2245371687457813,0.11832005114979866,0.3185750237905938,0.295535381517648
212,0.13353432361741807,0.11387470364570618,0.2811465548154524,0.4000065936964262,0.06402295882186897,0.12117604496976409,0.34528476172900463,0.3105974799123394
213,0.202042620535488,0.20965800398684853,0.29900195023203735,0.5201898984570752,0.07679506079597587,0.11380940058798583,0.09344879868065364,0.06684324427842359
214,0.006089092536555318,0.009248949277845808,0.041169424439271296,0.08869840432546505,0.13226016617536196,0.5436495103172856,0.3058864363056382,0.334479348022846
215,0.028357878484796095,0.0038614477203245956,0.06299445669622372,0.04193590927073709,0.014888880250463643,0.4427531582734491,0.17786242560103743,0.2040744117092047
216,0.01984323996795072,0.0324367880821228,0.04001432210172157,0.0,0.052926665994164825,0.05536309066005658,0.023187907470051394,0.06290765833028403
217,0.0031702045427523134,0.002774745225906372,0.00011667702818962223,0.0,0.0,0.0902373817842646,0.021026987583137036,0.013991921263278861
218,0.0034285526444693443,0.0007901787757873535,0.001264759937119162,0.0,0.03816695367258182,0.09381862144367684,0.014798815597163617,0.00953631433259318
219,0.0023369340862640295,0.005596548318862915,0.007172258051461533,0.0,0.0,0.0976531914088955,0.023458748188552037,0.006755746227693857
220,0.0010224708087319542,0.0139676034450531,0.0049823728515539165,0.0,0.0,0.09691968172393228,0.04768179251048127,0.02333914875332399
221,0.0015926255331474154,0.00023990869522094727,0.0,0.0,0.0,0.10882245710749244,0.014613853304150048,0.04503281507866938
222,0.024179872158295816,0.013965457677841187,0.0039315511513849915,0.0,0.0,0.11414842748916909,0.02696657905534039,0.005466532273057573
223,0.017099556419923757,0.005284518003463745,0.0020076193825369617,0.0,0.0,0.12441253979339888,0.08449982760451574,0.05286210501472069
224,0.004511101089336545,0.0010345280170440674,0.00046815244626137426,0.0,0.0,0.013941008029209695,0.05051530550464167,0.07410284651744914
225,0.0056781710797075445,0.005508363246917725,0.001382478350696735,0.0,0.0,0.01528027915708613,0.02836131242262835,0.05195218756585032
226,0.0033394871826570556,1.6242265701293945e-05,0.0,0.0,0.0,0.07378036000915342,0.034537568536709085,0.050666768924656436
227,0.0019462093497096568,0.002898573875427246,0.0,0.0,0.0,0.07238019918667234,0.03107605930646873,0.04866821572852084
228,0.00778718802643323,0.0035465359687805176,0.005504593608510265,0.0,0.0,0.09220962671980681,0.06775279458799471,0.0901826750214692
229,0.003762777402278381,0.002781212329864502,0.001453624335135612,0.0,0.0,0.09683736564268525,0.0144776861224728,0.04872259528221587
230,2.7653981231675073e-05,0.0014460384845733643,0.0,0.0,0.0,0.09965325181372647,0.026410830528501406,0.048469997765677675
231,0.00027794933209851545,0.002201169729232788,0.0010721789968789841,0.0,0.04037400842786108,0.10376470284591505,0.04830741969304975,0.014278302874215443
232,0.011991917588368397,0.0014851689338684082,0.01879247864438423,0.0,0.0,0.1053194499353429,0.07621041713080329,0.04102048929485473
233,0.002183628810821983,0.0032039284706115723,0.0006260165281990418,0.0,0.12218611135622315,0.12457383576153855,0.030661424770739465,0.002743063027621326
234,0.004983107030636173,0.0019852817058563232,0.011410497374034236,0.0,0.0,0.12417789866046745,0.03866825458748685,0.0028737275866696776
235,0.004966454967170329,0.006188005208969116,0.001288335018389087,0.0,0.0,0.12579129740452868,0.034559576988692275,0.008978275191227139
236,0.036314181509223664,0.010919123888015747,0.03811296292807569,0.0,0.04807776206869757,0.1325825549658414,0.08274134424657847,0.043377028860966706
237,0.014102820071057051,0.02567458152770996,0.02366235233085425,0.0,0.2728747796729567,0.1317965999102266,0.10887799156207995,0.061597390244591946
238,0.0014753176343274084,5.796551704406738e-05,0.0009923952701217638,0.0,0.000990710313633245,0.002116015099851598,0.09554942628347496,0.13450374568212728
239,0.0030970587920922297,0.0019108057022094727,0.0,0.0,0.0,0.0695325832828659,0.027406284634875544,0.06443214938170103
240,0.003480076189916226,0.004840165376663208,5.216346506073536e-05,0.0,0.0,0.07538155725271972,0.019838287995079418,0.04110777227319076
241,0.001270217031563044,0.00722232460975647,0.00022173135815493724,0.0,0.0,0.07566076646557772,0.018586913992557408,0.01337279132148303
242,0.002173513090705061,0.0006348192691802979,0.00012198338388500605,0.0,0.0,0.10594660693139998,0.046694229517798835,0.013042205506702487
243,0.005108166630103949,0.01788279414176941,0.018087584380443413,0.0,0.0,0.1187812462799104,0.037733875408301865,0.06337719262885377
244,0.002423279149221997,0.0019743144512176514,0.00015414596978621773,0.0,0.0,0.1270571326412275,0.05512666699417096,0.015218896613423225
245,0.0023831023190965172,0.0005335211753845215,0.00011736779638665457,0.0,0.0,0.1292682321080375,0.05533706994527615,0.02334969716601848
246,0.015397417939655537,0.001811385154724121,0.005761323666638189,0.0,0.1087139740948369,0.132698790144248,0.10911288987208806,0.07054903237447663
247,0.017782445686890386,0.005495518445968628,0.0032008111990968384,0.0,0.0,0.13207113125047446,0.06457123458498992,0.021786585290095487
248,0.00872697435897744,0.008653640747070312,0.0055508954867717905,0.0,0.0,0.13524925108275915,0.0837886511192138,0.04437733706322278
249,0.00018908139416401226,0.001967787742614746,0.0005448308559873904,0.0,0.11873266109433177,0.12901165616564234,0.024880510518504817,0.0015778325112432573
250,0.00061924679289193,0.002795964479446411,0.00017821034519570719,0.0,0.12005486827261592,0.12828186390908528,0.08285707801838732,0.038397844090449884
251,0.0015351998934316324,0.009357750415802002,0.00904178938268349,0.0,0.0,0.005745412904712366,0.10609896056555457,0.10444307300617903
252,0.01664980802597335,0.002540022134780884,0.011725743871398629,0.025847289990768824,0.0,0.007903472503542577,0.031536924851254367,0.02129155779443384
253,0.031184627479139443,0.04307316494195551,0.05161943382126688,0.07701437425820917,0.029527868321961755,0.023198984493719474,0.11120349083723102,0.11903492129952908
254,0.270960885143582,0.25316531279227605,0.26129976409219446,0.270341553474878,0.23142269407921826,0.21634878442005467,0.30577119329480684,0.31266993593631165
255,0.0038939819058820936,0.011180728673934937,0.0010619305087193787,0.0,0.0,0.05632027265056044,0.025987629755891584,0.033304502610542366
256,0.012908508236649813,0.0007089972496032715,0.0021543604314275557,0.0,0.0,0.06015263111509457,0.02244785335433619,0.02183969375938459
257,0.0003123540576416883,0.004527032375335693,0.0018081991394005125,0.0,0.0,0.06058609896014033,0.011110318321487622,0.012757673880086098
258,0.00803284864693559,0.008218139410018921,0.011847798948649539,0.025847289990768824,0.0,0.0677999863882221,0.02929669576585453,0.03414261965912414
259,0.00019224871737391332,0.006827712059020996,0.02161444214886125,0.0,0.0,0.06771338065239285,0.03856577099950881,0.0408963201582808
260,0.03472829780910234,0.0272064208984375,0.0048095264260700115,0.0,0.0,0.10904512094671984,0.0011640950628909463,0.004415388014542665
261,0.015243211953911581,0.018293559551239014,0.024131647161186934,0.0,0.06992834048804313,0.10768919562562772,0.011141446962257995,0.0021143168000503643
262,0.005732215358146057,0.0005110502243041992,0.008398877117919718,0.009679546353685887,0.0,0.11558397122518281,0.002447111554133463,0.0043302292695592826
263,0.03305203402238295,0.1050993800163269,0.04393017078847226,0.0,0.0,0.12342003551709418,0.06749042070876426,0.06400182689569293
264,0.035540397220915856,0.053997814655303955,0.06748829247810521,0.0,0.0,0.1265055279494978,0.0700503125892612,0.07453800519420364
265,0.024734347523595622,0.010506749153137207,0.004845304381075186,0.0,0.0,0.006951974372643305,0.0941085335485064,0.09438151130700151
266,0.018563090641807882,0.004514157772064209,0.003181824842117604,0.018297507582750908,0.06880105071129194,0.00702999254976111,0.08138752730379067,0.08465617508261014
267,0.02796594818330584,0.005174428224563599,0.008640481207901762,0.018297507582750908,0.0,0.010556919108717464,0.05664710954864083,0.05792721413341878
268,0.004245381762683695,0.004407614469528198,0.0020254856833058082,0.018297507582750908,0.0,0.013842754386528044,0.034055775874060557,0.032900506649034184
269,0.003378484299269969,0.0030809342861175537,0.0,0.0,0.10862507357327973,0.017583894559567936,0.025292398531436833,0.017478020074949724
270,0.01589829208092089,0.007394939661026001,0.0022225360333299154,0.0,0.06452694231208782,0.0669332715803509,0.02254027399846864,0.03142671619255777
271,0.017232614978420293,0.017056196928024292,0.027873487089199872,0.0,0.0,0.07407967619776466,0.025678440697947225,0.02164149555986461
272,0.005869412493723549,0.003908514976501465,0.003479398552127026,0.018297507582750908,0.01038876808843665,0.07371221951895232,0.03141825824440719,0.02572473782958202
273,0.010484972382470583,0.0050484538078308105,0.004800646296426332,0.0,0.0,0.12182787722150365,0.001562515975280565,0.0027864573785805063
274,0.010942900874589231,0.011930793523788452,0.008272779651224858,0.0,0.0,0.1308124973383191,0.09088198673500453,0.08735448940054275
275,0.17700853215786364,0.17837313627970341,0.176710812035123,0.1887115917183173,0.08835876005333754,0.05762699052531897,0.07988277169903174,0.08786459788213802
276,0.12099212141475882,0.12233111262321472,0.05006120637559386,0.009679546353685887,0.0,0.12964383681831176,0.07825653995551213,0.061457360209605
277,0.02492218338456885,0.020320952453478702,0.015531153122376934,0.028056178293551365,0.03837058418597691,0.0859612045426853,0.001563647943107871,0.004620110177996295
278,0.15617956249585013,0.17049285769462585,0.09763777297157882,0.0,0.28856662867853355,0.1330584531854379,0.08208450712876403,0.07317287196154869
279,0.038221781951087386,0.09850957746809463,0.14378440095395786,0.05400237373071348,0.07289738784567085,0.08831595786889276,0.13370784647939088,0.14366780358717962
280,0.0003869306776978326,0.0028762519359588623,0.00262333805707141,0.0,0.0,0.011884206713730139,0.10844466991787832,0.09471437654808934
281,0.004875012425906212,0.00013506412506103516,0.001937490536824574,0.0,0.0,0.07287125569883598,0.0005331071345954785,0.005754101957782906
282,0.0019764328564319303,0.0031224489212036133,0.0,0.0,0.05543604110686786,0.07971194301694601,0.04532783636022958,0.0442573483262354
283,0.007884877164965479,0.0018059611320495605,0.00709482154108292,0.0,0.04362556415184797,0.07993146076441178,0.059654976688791383,0.05522092740914987
284,0.009940541723390461,0.0011394023895263672,0.002736471932832213,0.0,0.0,0.09707995314022133,0.046339945128015814,0.04274739607729436
285,0.0005647062669992911,0.0013247132301330566,0.0014676012271950564,0.0,0.03709127989792156,0.10979806082207783,0.0860912676119015,0.0801077328945767
286,0.0007729656675789542,0.00739327073097229,0.0028432678359488336,0.0278253989186338,0.0,0.12690878036780087,0.05640441461037704,0.045025726493728865
287,0.00850841922981284,0.00627627968788147,0.01343996375972509,0.0278253989186338,0.04635282741515253,0.12676022077262591,0.05460375000007661,0.04447528217072189
288,0.06639765335238565,0.04122266173362732,0.022693654596364608,0.0278253989186338,0.14943797311633786,0.13559657955963136,0.07889068746593203,0.07117171140050997
289,0.0010935505369410257,0.016621708869934082,0.03524264882137759,0.004694711855466183,0.036994674461464754,0.0023618733826671345,0.07703850865643785,0.10218723249293139
290,0.009566782404622571,0.015257567167282104,0.004512780638852117,0.0,0.0,0.00781875847896854,0.14792222170612163,0.17970559082545348
291,0.008685585801980677,0.0011471211910247803,0.012563921890672528,0.0,0.0,0.057104149006029475,0.14791987550881697,0.16463477743003513
292,0.00998911089602866,0.043995797634124756,0.006999038506489385,0.0,0.0,0.0638985209850841,0.18723302057452978,0.2099126461705323
293,0.02441409774708812,0.016536027193069458,0.006177647312026847,0.0,0.0,0.06769321283750233,0.1980640688226168,0.22728025088471732
294,0.01869921125814707,0.007672518491744995,0.01456591691993249,0.017299461714600842,0.0,0.08719338471864921,0.1981179997915678,0.20619404393592144
295,0.06184011566626947,0.009427428245544434,0.012550864262653798,0.019310110962491293,0.09226954647142054,0.09101062919503115,0.19673806663895405,0.21418273672974592
296,0.07990395452233534,0.03024528705474805,0.09546057290841714,0.05881577212185152,0.097424579992267,0.19460186828934725,0.06003527604147879,0.044497191477794906
297,0.3563786114925448,0.39485955238342285,0.36358176391306385,0.11248846103125398,0.4701953580285666,0.876672974033723,0.7522315042852106,0.7348750487486052
298,0.1756390801903177,0.18773350485487672,0.11976011802192088,0.0307266253461691,0.6567718704057179,0.729925427463116,0.6093768164440376,0.5823025146166908
299,0.3351882089604028,0.4396468713087659,0.315558985469476,0.19161281814585251,0.20321823149360368,0.14686437923490928,0.017071968372465107,0.013463777273156341
300,0.0008791968172682374,0.016746461391448975,0.006160569067400142,0.0,0.0009031315124971459,0.009042663248033128,0.10744764715443761,0.1079497181089143
301,0.02371733070098219,0.0420835018157959,0.01443930732378577,0.0,0.13097948970852744,0.013991012569374253,0.15492734832169236,0.17492202194987452
302,0.05648014996429415,0.056845277547836304,0.0369695775917588,0.0,0.22812872114021285,0.017521493016767295,0.16085587963215792,0.1877795167728786
303,0.038829524210881726,0.05781412124633789,0.05390682488371397,0.0,0.4675237461233313,0.017614341479928755,0.16905976117819238,0.1939616328613649
304,0.1228286741996077,0.1308121875519962,0.09099411859088102,0.22550441777660557,0.3369785063305527,0.20769744335076057,0.05502345211249987,0.0299637050146202
305,0.03679352224395728,0.030064254999160767,0.011346620852687053,0.07886060925754979,0.0,0.07382003106878424,0.2139197504185147,0.2290271127605633
306,0.05736173621506494,0.00675654411315918,0.011423840015294584,0.0,0.009338115737405174,0.07729128429943691,0.22590319265467168,0.24603108814146427
307,0.022523387650311814,0.07388979196548462,0.01787593422592764,0.0,0.0,0.0774247256737324,0.23427654099667278,0.2523633666120394
308,0.00013428229342580544,0.01343587040901184,0.005768401122812308,0.0,0.34686857440716806,0.07706779333442004,0.1785920020601645,0.17385336290832537
309,0.015824493337427376,0.0328042209148407,0.014101006009683325,0.0,0.0,0.1004972720166984,0.19541516559270505,0.2126505337700136
310,0.013160910977384987,0.02133089303970337,0.004865219913254994,0.0,0.005553233330121893,0.09998959065025084,0.2130665912837994,0.22485838965449376
311,0.12597955539974193,0.18315011604816678,0.19296918590028211,0.20554200184623506,0.012849813585571801,0.5887091884064721,0.45668353743446904,0.44386429582192166
312,0.18566940814274402,0.24013575125885056,0.11925844047303202,0.03375972570222868,0.15740444008372678,0.325760271745525,0.20281724070780088,0.19675077014252712
313,9.24253846619338e-05,0.011070579290390015,0.004138291793045851,0.01229065013846764,0.0,0.01198541318304032,0.11593352152334929,0.13721752109975388
314,1.2629291818552027e-05,0.0046156346797943115,0.0035916879653527436,0.01229065013846764,0.0,0.006021849476200519,0.07673921172822595,0.11083323122355926
315,0.016021286801470688,0.0027052462100982666,0.0008220717184847486,0.01229065013846764,0.0,0.014971846976228068,0.1468693921319188,0.1677820069037776
316,0.1513434465575712,0.13551267981529236,0.09030560645927256,0.0,0.0,0.01988929720437284,0.18059544606430394,0.2023682803820026
317,0.0036679521274982562,0.011746793985366821,0.0008939963870730069,0.0,0.0,0.06913706620391667,0.1204598378629767,0.1442993044006211
318,0.004718477560884541,0.02796328067779541,0.015751233455736945,0.0,0.0,0.07308577542562339,0.17857975935716092,0.19454921222454266
319,0.009317627193169318,0.01444968581199646,0.002821654117711088,0.0,0.0,0.07498267866688868,0.19045707084822078,0.21135915022541105
320,0.032576968932039436,0.009696215391159058,0.005390133524414155,0.07886060925754979,0.04299915631495312,0.07613905648420155,0.21937255932548355,0.2328287851930438
321,0.006950490736941599,0.010086148977279663,0.012435920656677616,0.0,0.20203686808569288,0.07950975142328476,0.2350226971604033,0.2522804392754324
322,0.019657493376811646,0.0010072588920593262,0.008608481482179232,0.0,0.47027409522590197,0.0684004167091399,0.26934523859190757,0.23994048853182007
323,0.016658374204543188,0.008972197771072388,0.004018699409079207,0.0,0.1771069135084855,0.10491857242104366,0.2426120508827722,0.25415453674803645
324,0.18624977794143072,0.24918521565575413,0.21669616180508944,0.27408677304496903,0.5442543078513017,0.5245293214004203,0.37829248457820414,0.3701766131261609
325,0.45855798867848113,0.40681313726764623,0.4635531109341281,0.41830410127917717,0.7647699490370832,0.7161288188031008,0.5733340503333051,0.5645301457068101
326,0.000861081899344925,0.00291559100151062,0.00020299165426423778,0.0,0.0,0.00028181217221623367,0.09677017669126164,0.08699600115720393
327,0.1508678433640188,0.1451326762248074,0.1435621398324156,0.14427007780561796,0.14427007780561796,0.14041915891412798,0.2271081967698641,0.21233303727381056
328,0.020666385222060924,0.00410383939743042,0.002194675223819363,0.0,0.0,0.00375110199368206,0.07787335991455674,0.06429488934425881
329,0.028486529056920038,0.031366944313049316,0.02774358928737145,0.0,0.0,0.06365700106632192,0.019600242209480978,0.0110520411418054
330,0.0036711010921272576,0.012297362089157104,0.020375972173776475,0.04154028748516418,0.0,0.06783166412764226,0.005291975111499481,0.016782300014663437
331,0.0012226613549494445,0.0017616748809814453,0.0011648776468109194,0.0,0.0,0.08624975464977604,0.002101710097949794,0.010854609169318408
332,0.005215653406350669,0.006924539804458618,0.000547988503942612,0.0,0.0,0.08831485699309405,0.006535876001946106,0.0034100746520921016
333,0.02146240842072441,0.002524733543395996,0.017961246746523028,0.07075036265330346,0.060940261079638645,0.09395944725887048,0.021974744432838034,0.025128362863160073
334,0.008389533766827566,0.006945282220840454,0.007341268636072812,0.004694711855466183,0.01608041368715242,0.0974663548643147,0.02756428198939248,0.03815554837228819
335,0.025038773318314292,0.010542333126068115,0.002781328605408785,0.004694711855466183,0.0,0.11434284278303879,0.027043404496452927,0.024338473556210313
336,0.0005823470826501936,0.0076157450675964355,0.0007768839655955574,0.0,0.0,0.11730738372168985,0.02348357430182957,0.0305324325746835
337,0.0019965258122222667,0.0023174285888671875,0.006274247533643552,0.0,0.18351569619173716,0.11205694157867278,0.011692665182768402,0.014993471106141062
338,0.0023808911356015283,0.005316793918609619,0.0004921095432766276,0.0,0.0,0.0045548319891654115,0.08817493807622656,0.09269767422966976
339,0.010515876130000762,0.004046052694320679,0.0005272026609228244,0.0,0.10343671242846394,0.010361315324046452,0.08451185096594155,0.07858179459424147
340,0.004288098225784945,0.0010605454444885254,0.0,0.0,0.0,0.0649558226592144,0.06236340947072866,0.061519789251461315
341,0.005858251038038563,0.00584903359413147,0.002252913960285714,0.0,0.01180360494290546,0.07723310949561012,0.013133882852663092,0.021054809014289175
342,0.0025310244024510605,0.007139295339584351,0.00037913266028787615,0.0,0.01241304398324802,0.07731371370981827,0.020226886658445076,0.026462477817503695
343,0.029098471337754533,0.00957798957824707,0.01737833799141989,0.0,0.057890038320948294,0.10344937427434509,0.04036435139582806,0.03721290469476607
344,0.01266785829525366,0.011398017406463623,0.007923047376232131,0.013873137280759595,0.06135983303898281,0.10715851858438928,0.06081503787610193,0.06155791369667568
345,0.00195392901881086,0.00029593706130981445,0.00014296599117909954,0.0,0.019830013141657197,0.11977929979524071,0.02508904891749436,0.012692465151767529
346,0.012061993746820893,0.005137830972671509,0.002097931044588041,0.0,0.015029950930569238,0.00923179668771773,0.12694980965521496,0.11748214648681349
347,0.0014944121183823032,0.0028525590896606445,0.0,0.0,0.0,0.012221160422096117,0.11397702533521198,0.0993931640020396
348,0.0005615016538942838,0.0066034793853759766,0.00030243087608246527,0.0,0.0,0.020066873989985454,0.04067970740229987,0.02913325615091658
349,0.015294660481579044,0.0091916024684906,0.0019876136191578626,0.0,0.0,0.06973289098083292,0.035106774174976874,0.04041588610011548
350,0.0026036045045740187,0.0018577277660369873,0.0005074948349377996,0.0,0.0,0.06942019376424823,0.031010035061524555,0.03745330438129252
351,0.004312226140941105,0.0036455094814300537,0.0006514083647144442,0.0,0.0,0.09946271456804809,0.02450376072447985,0.02663444415384994
352,0.0006401944269794492,0.002550661563873291,0.00022924084575146164,0.0,0.0,0.09951907780077891,0.017838319902023725,0.021562352438958265
353,0.008381494760578955,0.0008294284343719482,0.0016228302409563129,0.0,0.0,0.12360624945539851,0.012104411963013484,0.004207442491149391
354,0.014103853657156612,0.0005926787853240967,0.0073609183588743115,0.0,0.0,0.1269200450743783,0.040923146506454566,0.03358424338301614
355,0.00813944299090683,0.0022063851356506348,0.00348732545020294,0.0,0.02013395468900696,0.13901457523342503,0.08755081284953098,0.08676647185100667
356,0.07074768740780019,0.03780367970466614,0.07414307147763566,0.0,0.11192073897169456,0.0025531573310228206,0.11869778995244218,0.07791690108840954
357,0.004137725752632253,0.002766817808151245,0.0007738801705569479,0.0,0.0,0.06051670559166755,0.038451914343904936,0.0006023094873037899
358,0.043146755720584185,0.015924662351608276,0.02183018692859786,0.0,0.0,0.06066647310416502,0.025670245881376397,0.009235678145853132
359,0.007353247629476081,0.0032057762145996094,0.0019387299075417249,0.0,0.0,0.06363691672859428,0.016319448047419083,0.023978372937939002
360,0.005142308835927058,0.0014156103134155273,0.0036133951815080665,0.0,0.0,0.06738772727830769,0.00761315103261051,0.050738383511431215
361,0.034863104309293944,0.0411151647567749,0.033676165680847206,0.0,0.017493422806288565,0.09412109537377984,0.02251401309181922,0.058394863482032044
362,0.005931614765005919,0.004802048206329346,0.002763245480178093,0.0,0.006971988583085079,0.09741504973064213,0.038391282231702906,0.07877528529258308
363,0.00970079444077013,0.008319824934005737,0.0069567359318776995,0.0,0.0,0.11448074401471608,0.01763367147433903,0.050260726783581317
364,0.002840485972686206,0.017221659421920776,0.003008495751077843,0.05395841575453867,0.0,0.11600327585504869,0.02088449139021631,0.04427257732355712
365,0.023158262475963438,0.004014521837234497,0.01936884719160863,0.05395841575453867,0.0,0.12070369300771573,0.059774876387832354,0.08790522311496728
366,0.000568419837365637,0.009626626968383789,0.007308906304620401,0.0,0.0,0.12305882761565921,0.07351285114776251,0.10032888026377966
367,0.012473605692982588,0.008492708206176758,0.0017082514354372464,0.0,0.0,0.007234605556883128,0.09600267160090253,0.06301196254937919
368,0.0027947744515494626,0.0014790892601013184,0.0008077278122115258,0.0,0.0,0.017531289397430996,0.04049789857827413,0.003949057949504314
369,0.0008691640098824335,0.005538225173950195,0.0017926624369325151,0.0,0.0,0.017504871657552074,0.03179347594016668,0.010382561529564419
370,0.007200005003949076,0.009114623069763184,0.002859337869821848,0.0,0.0669304728847502,0.066938440863447,0.05960191577498414,0.024688426827592855
371,0.004620480744327529,0.0006445348262786865,0.006326248772839835,0.007297024045012969,0.0,0.06742509508382326,0.013727901476163151,0.007970239871740156
372,0.0035484438375431113,0.002724289894104004,0.0020277667882837346,0.0,0.0,0.10082166812364793,0.028912053298887075,0.0536672352280732
373,0.003679290589860708,0.004432469606399536,0.0008975339575365955,0.0,0.0,0.1075134987399391,0.057137531340475056,0.09164990456607319
374,0.011115770439287367,0.002275139093399048,0.004833055979436042,0.0,0.1268899373591375,0.12137559369654409,0.03303474132120504,0.0519389495469489
375,0.002572629580307924,0.015329688787460327,0.005462712123400507,0.0,0.06557450008016087,0.12441666142286838,0.033677844697748816,0.06111311564205561
376,0.007498753407624637,0.007488071918487549,0.002839833500126261,0.0,0.05663229156332066,0.1244698895108336,0.04026915505255124,0.06614611219159128
377,0.03196060066945009,0.048869307686813135,0.043648262403998904,0.01002241856784912,0.19258937647657376,0.07195976165595838,0.025226698548013016,0.005574660489876301
378,0.06867561865009365,0.05281326174736023,0.021723287901845193,0.0,0.0,0.12974585326107865,0.06605008928739292,0.08554926255880199
379,0.03430960367902307,0.043402791023254395,0.01708925410165025,0.0,0.20862916320452188,0.13301381871837936,0.083449688235741,0.10695530949823238
380,0.016208001144498805,0.030377686023712158,0.015245217175554776,0.0,0.0,0.13676075572623664,0.10074943265279784,0.12872267662605796
381,0.00041556163913134274,0.019425421953201294,0.0020120099470620377,0.0,0.0,0.013201984440076364,0.058897291737630975,0.027174785709794327
382,0.0029412824402623022,0.001181870698928833,0.0007788913798408726,0.0,0.0,0.019912691139703495,0.034597475014740975,0.008099021462669179
383,0.005097591917410148,0.005660980939865112,0.0008471434641815757,0.0,0.0,0.06964210297460663,0.044240498487961355,0.013691320844073651
384,0.006033192891686224,0.004822969436645508,0.0033046706396304176,0.0,0.0,0.0696107209086374,0.02691847030534905,0.0012832104127949578
385,0.006924188961203955,0.002376645803451538,0.0031860903357342762,0.0,0.0,0.07648592896832482,0.006300798890705672,0.03989827620818902
386,0.001752679990072636,0.001217484474182129,0.00023077937491757883,0.0,0.050006171135072684,0.07971883817323523,0.026560428495007227,0.0632662612048468
387,0.0019691840795860904,0.0033110082149505615,0.00030037950386097565,0.0,0.01647735634571243,0.1063731856736073,0.03383387815656186,0.06556617951952537
388,0.009007213876637134,0.013928979635238647,0.00518761264231395,0.0,0.0,0.12297413994962342,0.010364836977441894,0.020805939292897743
389,0.00019209516044094645,0.0005662441253662109,0.0,0.0,0.07315165396610084,0.13043634528678563,0.070193405499542,0.09658982655211233
390,0.1502643093503896,0.12833146603742873,0.13236984775887578,0.132797046024001,0.132797046024001,0.00074202802967413,0.07749769013855928,0.05512781576180392
391,0.0009329715452782591,0.0049059391021728516,0.0034404299648266435,0.0,0.013345616851320793,0.13557595084885743,0.0734647570978153,0.0998392460800134
392,0.024788690173939604,0.010832548141479492,0.007661630037239956,0.042859026770407496,0.10789201359384805,0.13886081739091297,0.08303127471956667,0.11541882808752627
393,0.015873672987505364,0.03616291284561157,0.08649332726802071,0.0,0.03349639407298887,0.0023775927223921023,0.16659134997379582,0.15636088538895448
394,0.10293695062831265,0.07948050451171784,0.07945363453173673,0.42552419886588433,0.16088619279968353,0.16602216656749585,0.026559598898018344,0.00833014914194219
395,0.22677010067656495,0.26544281757791277,0.258501130332101,0.03530924436238958,0.5450925665646598,0.5504383723977296,0.34420545179034473,0.35677908912659967
396,0.024889687171157925,0.02367516939831521,0.013898146403784076,0.015758934458657482,0.041345057290034175,0.003812610743879022,0.14115590815414347,0.13545439956291952
397,0.2517758573155612,0.27690990042218,0.31997825658035967,0.33983911380720033,0.45988659753342787,0.7009599070313387,0.4713701414737747,0.48745007776294313
398,0.05891211845736714,0.06014963984489441,0.07282110080540787,0.10204644359991852,0.0642547718084581,0.08573729166662045,0.2367043922396615,0.22374722920227325
399,0.0005811382842544968,0.016438807894714136,0.00659482038345946,0.04121060266385339,0.015904931097411548,0.04141079030658562,0.26753529921682107,0.2494289866074792
400,0.2174670661363931,0.21080611234099222,0.1853847038263169,0.2043386522484505,0.29058081862273266,0.20390133103140226,0.0296099617920787,0.00978609956007681
401,0.15213567863891803,0.2471562038228204,0.3318393970919358,0.44916260055387053,0.08450814300895085,0.010526772531003481,0.25112376649236046,0.23720570164154575
402,0.01439098873009892,0.029729213254614972,0.06351455927181215,0.5010549914281947,0.481669065652474,0.4970815406705993,0.25173273688749015,0.2666638216074807
403,0.03426297817779914,0.021509121924139674,0.04307178511579805,0.002670447052617736,0.057233284979559595,0.05137762765857776,0.23777245003453001,0.2112814510880605
404,0.3105995663569862,0.2966054677963257,0.37133884156685165,0.09426348410919164,0.2590139899579919,0.11832425712141056,0.3351764051639972,0.317487644735168
