,RF,LGBM,XGB,kNN,DT,PLS,MLR,lasso
194,0.0377196078431373,0.055074018904910316,0.03033548593521118,0.24845816879324886,0.3378431372549019,0.0800540573813498,0.07925930772567491,0.24292134461886905
195,0.014229411764705754,0.03523702430503019,0.1106652319431305,0.3285164947076038,0.0,0.05701559502461173,0.056362713830668654,0.2103808893990724
196,0.45240522875816996,0.47366594647639476,0.14780396515247862,0.09886026110293494,0.0,0.09854427801333801,0.09998524180195328,0.09819493994962884
197,0.10676601307189558,0.10294977125009853,0.03104992155935249,0.06258102288154066,0.0,0.25424490143165684,0.25381585843012483,0.2111540020475564
198,0.03755555555555462,0.05902374465351029,0.0056474016928205195,0.03383989593559944,0.0,0.3104869059663621,0.3106355056225247,0.20736706342460126
199,0.09135228758169917,0.07990260594700449,0.015667378902435303,0.0,0.11205882352941171,0.06334867787747045,0.06296258507973157,0.41848128262946405
200,0.26488758169934645,0.20194467980165431,0.027231931686401367,0.0,0.0,0.08610961605191975,0.08722888037480625,0.47073793719962387
201,0.29453071895424776,0.1775955577394125,0.01422792673110962,0.0,0.0,0.11308428510702097,0.11610768226508028,0.518873539638452
202,0.001013725490196076,0.00016244069523274263,0.030522853136062622,0.0,0.0,0.20499930915358341,0.20656044240939825,0.18335799719946821
203,0.00259934640522875,0.0035124977164348783,0.0388002833665585,0.034901960784313624,0.0,0.040684011040390544,0.04020432051013961,0.04289598482560619
204,0.03532091503267973,0.009846223263613231,0.008215159177780151,0.0,0.1350980392156862,0.09485674796127157,0.09456602012470317,0.13008033103647498
205,0.041620261437908486,0.0033824151467562323,0.007616996765136719,0.0,0.0,0.015383433744299013,0.014913400426008583,0.048918088259306935
206,0.0020483660130718928,0.002447614209472878,0.003845125436782837,0.0,0.11205882352941171,0.011832065367512717,0.011550064910380797,0.0103401894711592
207,0.01305751633986927,0.032134070719653116,0.03119686245918274,0.0,0.0,0.032599039644980815,0.03242480775461698,0.11911496034311941
208,0.0019379084967320014,0.01310522186500089,0.1043805181980133,0.0,0.0,0.19918698669874618,0.20187876106644193,0.16209372681460435
209,0.07772745098039215,0.05919123986303479,0.06497004628181458,0.15792788203234379,0.2145098039215687,0.06737289300300447,0.06871984718636825,0.14104117611672368
210,0.19765294117647048,0.16785036581695403,0.055454974010878844,0.17102917094129885,0.06269607843137251,0.12739360215827145,0.12651644961686326,0.2733023103620692
211,0.10064933395580448,0.10604024478964819,0.2912212625204349,0.16137685682585423,0.08867647058823536,0.024972578919412458,0.024597853208557674,0.08161862584904406
212,0.09998911271916139,0.0210008481033535,0.1275431061492247,0.04691812325512172,0.024784313725490115,0.03526252660645829,0.03452517235263547,0.11506204359043201
213,0.1288664052287581,0.28320526202987106,0.15135035154866228,0.3347512488674656,0.0014705882352941124,0.2591261161478413,0.2583924888301754,0.1966234960645225
214,0.03452079365079363,0.26598196282147096,0.05115719014523079,0.3173754231178888,0.0014705882352941124,0.022223664079141364,0.021641446870933057,0.0583961661031378
215,0.02468655150949268,0.045121279399833764,0.13799560070037842,0.02352212808898424,0.02176470588235293,0.1488727624981862,0.14920665863301036,0.22619874059057657
216,0.04484765328353561,0.025509194059170855,0.02112823724746704,0.051166043850375785,0.0,0.03755115389420233,0.03721292185922781,0.07811008434900732
217,0.001908039215686274,0.10132842462110693,0.07943972945213318,0.0,0.008823529411764675,0.06847149064627217,0.06775634162316452,0.09944934816958588
218,0.039096949112978535,0.09200460240728871,0.0025133490562438965,0.04742516167095261,0.0,0.02003001460209916,0.019428485784467764,0.050185075934627496
219,0.00805394335511982,0.10767577804157569,0.014973670244216919,0.09846357593018698,0.0,0.0672072536018749,0.06795578504802491,0.018049961075733353
220,0.002756328976034854,0.01239276036434416,0.19327618306758354,0.0,0.0,0.29843992445455503,0.29930749137499235,0.24754181518555432
221,0.0019233115468409575,0.014222679557535395,0.01845085620880127,0.04134130879504848,0.0,0.05519672977256515,0.05726951960211979,0.13751603378656105
222,0.002398366013071893,0.17608158533304963,0.017967283725738525,0.12849016861558926,0.0,0.03127645548059535,0.03257960456401726,0.10258933820138671
223,0.007317186430127601,0.15824397079490554,0.02451777458190918,0.44466483423752545,0.0,0.016852011203910083,0.018061130682668847,0.09104643242809846
224,0.005526252723311544,0.1625245889896927,0.0189816951751709,0.20932248148850505,0.0,0.01773104437553147,0.018198317631425653,0.0751772605099459
225,0.009143744164332395,0.025940273028860542,0.08748369366514908,0.014496973863207247,0.0,0.1169666097505325,0.11679867508145053,0.05899645716261519
226,0.005112762215997509,0.09320424739534339,0.015430629253387451,0.012255371897771152,0.0012605042016806678,0.03943778537669923,0.03952324812208202,0.016195348668184166
227,0.005226610644257698,0.224302473987066,0.04455912113189697,0.0036446938203985035,0.006813725490196015,0.045253385435710586,0.046871405410882416,0.12335886133901232
228,0.031257733426703946,0.0018399067844355188,0.018375813961029053,0.04555526308705815,0.4727450980392156,0.0329771289648062,0.03394206865526961,0.09798904635792476
229,0.030215745621480605,0.0953898504214365,0.015666842460632324,0.10243756324868067,0.5851960784313726,0.007320130328856617,0.007015032259258314,0.05123091366387951
230,0.29770084526403107,0.05584226494406543,0.10899153351783752,0.04724203300702253,0.2375686274509804,0.03376441677005118,0.033230816910523764,0.033254968622931376
231,0.04960580734987585,0.030956887059952917,0.1437985897064209,0.029287222880915034,0.0,0.20529162253597352,0.20519031591117842,0.17533940573062395
232,0.06883640445066916,0.07988991326048556,0.08903065466413307,0.1909620774170081,0.10313725490196068,0.09727183244520632,0.0981185605926993,0.18222317370824026
233,0.011515771864301375,0.012220712063198857,0.15505996346473694,0.16019058004764197,0.06509803921568624,0.24052715861098856,0.2406756200592396,0.21335443053172976
234,0.047773537970743865,0.005462628898896926,0.30955549749673583,0.14442273357208257,0.3881568627450981,0.04885142175885038,0.04792620992743735,0.11570760854736983
235,0.21151380252100865,0.4216357787861361,0.07578766053798158,0.5520969221163846,0.24803921568627452,0.20852603035998468,0.2065695990541877,0.1508660405179394
236,0.21870908418923124,0.2278664085159493,0.13853566546066132,0.16782523890008527,0.23929411764705866,0.018766936668856316,0.018452259817052674,0.02564388193518924
237,0.23713245564892604,0.18244439311094862,0.08163902289727165,0.04103805267440426,0.6521176470588236,0.2155987123829073,0.2151452278569368,0.17064361434030922
238,0.5826788095709671,0.1256636557809927,0.11778823906300118,0.24009814599049528,0.2533333333333334,0.06450807580103562,0.06302209850003454,0.05381323048762193
239,0.34198355016080484,0.4035409003345316,0.114790512159759,0.07708484739519594,0.33372549019607867,0.2788738989311953,0.2790754355253907,0.330480858525316
240,0.41649008610851745,0.2695544082033058,0.16472884594225423,0.23386267392583182,0.14957983193277324,0.4670636097995511,0.46759191085911,0.5162851351891969
241,0.25231790538437593,0.0939818159579171,0.40756291151046753,0.1029922763735488,0.4276470588235295,0.7312242553094657,0.732373563735888,0.7897732209069548
242,0.16309041420271841,0.10777490069709161,0.18464205515150922,0.10898922694890034,0.25073529411764706,0.10299417234447542,0.10471748544252957,0.15788689505280837
243,0.033139470380744995,0.043325986257414795,0.24919098276717988,0.13801709242841087,0.31498039215686274,0.31635882696395523,0.31557967631220507,0.3556704137705955
244,0.29598896851333123,0.009461300357666682,0.012205740400389131,0.0,0.2903361344537816,0.09779634425815525,0.0989277912656561,0.156471987627
245,0.45819066734101055,0.08833604651589831,0.17256596684455872,0.11230420892822414,0.39950980392156876,0.22592675882789437,0.2250731188585242,0.17478706034247687
246,0.290315651260504,0.0002602169150040239,0.4682474813741796,0.0,0.16882352941176482,0.08997846952961663,0.08972369399540336,0.04341993522552051
247,0.14969771215893812,0.11376048303072948,0.371067613363266,0.0,0.0,0.2993308661024837,0.29918743051312346,0.2520661104558537
248,0.0014691176470588228,0.22742084090147138,0.34404514880741344,0.23063769561415903,0.0,0.31031813359750393,0.30926147634710965,0.35093128791412875
249,0.0037672004357298464,0.18620085934719327,0.2743671059140971,0.283714912344023,0.0,0.4599433619993456,0.46056429159843404,0.5141095753567545
250,0.0018548474945533733,0.09953986598695236,0.16180014079692318,0.05932944911801458,0.0,0.22171320839231945,0.22286096895338026,0.2802408677640225
251,0.002995424836601306,0.010829715482282065,0.0752306152792539,0.11112550424995354,0.0,0.3111415492949274,0.312286367957459,0.3706966045956237
252,0.0038016339869281035,0.05947957222396216,0.08554512220270505,0.09267750946289754,0.3147058823529413,0.3020103039708978,0.3018773539250219,0.3531719038682299
253,0.31056297385620923,0.008788889164355829,0.08885330172146078,0.004839308507591733,0.0,0.46532744139260884,0.4671971104141288,0.5319869183331649
254,0.014082505446623084,0.12009158182644952,0.08334219455718994,0.06798236226885229,0.0,0.3116901251909344,0.31040164877533194,0.25073318252400567
255,0.1261613173046995,0.01313707996108654,0.044357240200042725,0.005287741343676988,0.22789215686274505,0.25170083386472575,0.2492308464815418,0.1876896280073746
256,0.3291091036414567,0.08319571207501597,0.017078667879104614,0.11063628990774971,0.302156862745098,0.1660895970486071,0.16529069053166145,0.11507353290159214
257,0.2535874042714725,0.013917423055866518,0.02189311385154724,0.2317949751903657,0.2881176470588235,0.004970722331366806,0.00513892627204432,0.0002674116744607047
258,0.3160587093625325,0.42550129295758504,0.011955440044403076,0.6685492097505891,0.02913725490196073,0.2836527595509868,0.2841336908478682,0.2473165225342908
259,0.12979446000622463,0.43210227163942183,0.005356401205062866,0.4824981823066299,0.08990196078431378,0.20927918132611578,0.2082098248055978,0.15621691878220934
260,0.05259716697790234,0.04879167538094284,0.018037617206573486,0.15689843118971414,0.02970588235294125,0.28694489643052445,0.28682500340080186,0.24281327384153298
261,0.09260746420790553,0.06920288052914556,0.015132433596779404,0.17491534842604067,0.1481568627450981,0.189337487643838,0.1885280336920434,0.14115329700114576
262,0.025371773005498643,0.1551630630665342,0.0006481181172763861,0.39502928900188616,0.5560130718954249,0.013881286368300438,0.011981892966681285,0.008861639363464346
263,0.4839523101462807,0.01162046664888794,0.23373671234822746,0.02621267383349099,0.10189542483660141,0.20504986408823,0.20608262306336234,0.2095561464657128
264,0.12029802577596793,0.6231892886667744,0.031632184982299805,0.28739158690435496,0.38122549019607854,0.20459994404180382,0.20411293384695472,0.21340828297347075
265,0.4538320152505444,0.059477176952583644,0.1458550989627838,0.10944944757524866,0.040784313725490184,0.4030891457353847,0.4031820717617739,0.4179232319878581
266,0.12044175173773206,0.3722588191259538,0.21094131469726562,0.2680283355509769,0.28575163398692816,0.24838557264897404,0.2481570221698307,0.25816312513735107
267,0.09022345238095231,0.1254588255171985,0.10088380572842626,0.12535226524625015,0.07576470588235301,0.03728878038379424,0.03656903119171595,0.032382222007131256
268,0.013840129162776105,0.1678934280781189,0.05751584448066416,0.12165327028179662,0.29294117647058826,0.21296372220461168,0.21231922809931325,0.2094813746605233
269,0.3611115649963689,0.04163603541876604,0.10947144587834678,0.037957520700554026,0.0,0.20698031670340278,0.2080068091254178,0.20484475863807672
270,0.012942765328353537,0.13488493740076712,0.04933219675924261,0.012943109449816793,0.09632352941176467,0.14177404590334608,0.14194058935046383,0.1417797790729946
271,0.04529260400456478,0.0009518092230453895,0.329164820021274,0.022817693724735987,0.0,0.46415780819422336,0.4650537222218012,0.47031940555395013
272,0.008373658574540917,0.07434069861334618,0.05342068169631209,0.1304498518235405,0.0,0.11741911286432993,0.116652740833594,0.10185845715296293
273,0.006893300653594769,0.002535068171809779,0.666762307251201,0.034770703408993624,0.0,0.20318694974216578,0.20361555802158005,0.2202300119014804
274,0.01356241518829751,0.004951100634192539,0.09448801709156407,0.005573730151872619,0.0,0.3891047833475643,0.3902054151622977,0.38535831755129213
275,0.021499857609710564,0.06993135113198962,0.19150335232416782,0.15042890272050558,0.008725490196078406,0.4359795590461925,0.4354284728109036,0.4268553155926128
276,0.01145008558979145,0.0035145075833611,0.008933023424709585,0.037805904417478484,0.0,0.19017483979869865,0.1907825266504063,0.2030648524358914
277,0.002515849673202613,0.049683338983446075,0.5175932806613399,0.1414343238277574,0.09632352941176467,0.12718754116128445,0.1257852594566864,0.11714700069114142
278,0.048523731455545185,0.4561807353154977,0.0900065004825592,0.29822183807297403,0.06509803921568624,0.2589327960574064,0.25781389765357876,0.2529881903730835
279,0.060950435729847464,0.017860495016574843,0.00497061014175415,0.11162968196631913,0.0,0.09518314936750533,0.09471648330649113,0.10339458193477616
280,0.004818359788359783,0.15626668016360215,0.009968400001525879,0.16587495717949793,0.0,0.1332431281460027,0.13297481109926113,0.14275428289786574
281,0.03245974011826952,0.0018538126349702524,0.011704729585086504,0.0167754597951977,0.4737745098039216,0.2289819540264696,0.23027939237797124,0.25257429391779596
282,0.576774533146592,0.20360012490097612,0.31616197653845257,0.17622563481520565,0.0,0.2594912382767568,0.2595495569232159,0.27335796823158537
283,0.0855621747587923,0.15849698197410153,0.419374211582483,0.057670578002182976,0.7132843137254904,0.37092296468308794,0.36996202912307896,0.3590122257386352
284,0.6790579038281982,0.001286233674505255,0.025942663351694706,0.050778075993216744,0.5884313725490198,0.0060421568933808345,0.006903062925075754,0.013840886119644291
285,0.4467674976657333,0.1824384934489959,0.32647795148924286,0.07553239524363792,0.5403921568627452,0.43605564781501627,0.4370634218700524,0.4483808817292201
286,0.3737261375661379,0.019717856737595768,0.032711960287655106,0.1738526908310113,0.3914117647058823,0.10950913657720485,0.1074969368244052,0.09562233439083884
287,0.3942853112356053,0.06336460782871106,0.04612010717391968,0.029470033919924546,0.13725490196078444,0.0646966827736595,0.06502587988580294,0.08049742602982693
288,0.3180462363834424,0.05061100986987319,0.020861417055130005,0.03144359952261107,0.09137254901960778,0.0732774389893033,0.07327381423786516,0.0848771888211532
289,0.04182847131445168,0.19510011835557686,0.08090949846249007,0.17164348116251368,0.06269607843137251,0.007503162834728738,0.005882635539490422,0.009379289334072699
290,0.0584274937752878,0.032322826227710766,0.044594794511795044,0.08878712305126298,0.06269607843137251,0.09787640836782986,0.09711817497617553,0.10565864530558243
291,0.08603371693121688,0.009306439644625464,0.032001793384552,0.0013139940485484558,0.05803921568627446,0.1036304108391207,0.10417470991424999,0.11909942383472216
292,0.013229326953003454,0.1807989862434933,0.09843224375855697,0.1127827093973309,0.4472549019607843,0.15033918041061345,0.15105277108790605,0.15018434951723242
293,0.1597552925614692,0.04898230753651183,0.08207675814628601,0.016534886708245544,0.0,0.12743037914437302,0.12780425112747418,0.1373522083258999
294,0.01611950902583255,0.03554937720253845,0.09842896351627273,0.05346017367936572,0.23572549019607852,0.17344271724348093,0.17412689965940797,0.19027419107468962
295,0.21317047152194202,0.030534022354090553,0.11913275718688965,0.058407869941379614,0.017215686274509735,0.08050813532840612,0.07993316075744106,0.06900051862186717
296,0.12574994475568024,0.4029992980020855,0.20135433814104875,0.17098637972259775,0.009999999999999981,0.17650335427221486,0.17564432855463508,0.15710145430228534
297,0.022294982952777015,0.010608161824518007,0.15450742840766907,0.0,0.09696078431372546,0.10148648996524244,0.10132370317184641,0.09674021374500962
298,0.3101651053013796,0.13637434108005259,0.020089550626044228,0.14533477238187142,0.10447058823529407,0.006069178979770412,0.006438707689524759,0.014951697088105897
299,0.040275335356365016,0.18650974502899612,0.1744956374168396,0.1510218657151166,0.32211764705882356,0.10663480887797169,0.10570248855591785,0.09722737035392823
300,0.3780442877656115,0.3213468380208304,0.02004021406173706,0.26789646140931056,0.24058823529411766,0.029282500569900755,0.028957017981903754,0.028071469541368105
301,0.20925511204481803,0.010067702630629257,0.039811584832621594,0.0,0.0,0.15936927184889577,0.15833372884316066,0.16398547928464408
302,0.05306138396099177,0.012301440842857048,0.3742740916504579,0.0,0.27996078431372545,0.3313595897194391,0.33134438703108987,0.34240954210849966
303,0.29985693588546536,0.009125727732899682,0.27899804956772756,0.006860007395793092,0.21974789915966386,0.5323385095236013,0.5313016853908198,0.5348189183822085
304,0.03671982882041713,0.006811360164462064,0.21302957572189052,0.0,0.00946778711484586,0.4501483552992791,0.4508371141445474,0.45959313626492837
305,0.2296806816059756,0.010067702630629257,0.011341918753642655,0.0,0.16476190476190467,0.08544050952545174,0.08591275955581923,0.09221384239916504
306,0.3638313432645786,0.014947378411895144,0.12264306580319129,0.0,0.10750700280112047,0.1341500806671759,0.13410948162193653,0.1423951485092315
307,0.28375813180827886,0.003290221748135134,0.07714674718239733,0.0,0.10955882352941188,0.007143323236816643,0.007474813332956798,0.016658160847663167
308,0.0695592872704639,0.00927152876952002,0.004600733518600464,0.001749179100768431,0.0,0.10233825326389345,0.10101178349599627,0.09123580222529132
309,0.0017281263616557693,0.007335808011931787,0.005099385976791382,0.0,0.0,0.03083262666724909,0.03058533551041437,0.02757064726608207
310,0.004316097105508864,0.07210174311461832,0.019544482231140137,0.0,0.008725490196078406,0.11340735890667916,0.11339064433598073,0.11502969210461486
311,0.006032352941176461,0.011253206709013634,0.006575107574462891,0.06953248873794464,0.0,0.19651226319958978,0.19695308645367493,0.20296771364746594
312,0.0010418627450980375,0.016476357764030437,0.005038589239120483,0.0012627089820721497,0.0,0.09405020573192549,0.09584577229023017,0.11728087150242578
313,0.00019112978524743175,0.09000984323649433,0.024547845125198364,0.0,0.0012605042016806678,0.016067745360710872,0.015864150070464933,0.022064352238015464
314,0.014563889666977874,0.03774537925285156,0.03262978717392562,0.0,0.03700980392156855,0.18580187506828108,0.18522193222793615,0.16436077789814063
315,0.010058258636788027,0.18010553459229442,0.012133280880310848,0.16056983398032407,0.026029411764705968,0.18356419037933835,0.1839993485936378,0.1829676575949511
316,0.1964161686896982,0.2595526486521941,0.13833479583263397,0.19443563079797246,0.0008823529411764675,0.007257807253210624,0.00664778199952043,0.0542408923434701
317,0.25036764705882275,0.02431920076834127,0.060769411302080245,0.04462763713864004,0.004411764705882337,0.04403492360861938,0.04211207884058715,0.11576350886344076
318,0.14577892156862712,0.09306438535093653,0.1645803165640316,0.1763312094489562,0.10424836601307186,0.27348060245971567,0.27644073532962693,0.19423060551499416
319,0.11139215686274528,0.06859574521468667,0.02683127298951149,0.0,0.10424836601307186,0.2608980236001422,0.2606097771763976,0.18222083920809326
320,0.05562107843137276,0.11649750679164166,0.028325939550995827,0.0,0.3792156862745098,0.05313828245429958,0.0524755242139997,0.12931774075320585
321,0.12793627450980385,2.0437187713100754e-05,0.01139665488153696,0.0,0.005918003565062386,0.06519630889918901,0.06332407780837568,0.1378420459247126
322,0.008064215686274509,0.0723739469222373,0.012899810448288918,0.0,0.000588235294117645,0.07425631360580365,0.07379393895691178,0.11402946641877328
323,0.019719607843137244,0.0053423279800846445,0.053466408918885655,0.008823529411764675,0.000588235294117645,0.08189385508826272,0.08337763419347236,0.0394194380440052
324,0.0007053921568627441,0.005078847875223135,0.015830673277378082,0.0,0.09339869281045746,0.051279868885691776,0.051877202370115255,0.0022049217829591336
325,0.0017901960784313703,0.15632819229946948,0.011249657720327377,0.0,0.000588235294117645,0.02436034995474906,0.0243653730720082,0.026346260753944264
326,0.19051617647058824,0.006890357632395721,0.0011374326422810555,0.0,0.02681372549019609,0.0696830436832871,0.07027302049018819,0.02163475487406078
327,0.004933823529411761,0.008164500123584273,0.005489450879395008,0.0,0.02681372549019609,0.0782356399467461,0.08322431345027537,0.1675076868873715
328,0.013064705882352933,0.008642120141453732,0.02126387506723404,0.0,0.02681372549019609,0.18762659480016408,0.1879730164329496,0.2267103557844577
329,0.00811421568627451,0.011598339037656434,0.012667118571698666,0.02458022402126202,0.3863725490196079,0.11708752970403902,0.11857341589760007,0.16334116906535368
330,0.013024019607843136,0.05771749357893759,0.0008432577014900744,0.0,0.00803921568627447,0.08953245003755783,0.09148529268848599,0.09077455843823762
331,0.09482794117647053,0.00434591527086115,0.002966610947623849,0.02455376483659469,0.05833333333333324,0.23000770709659948,0.2282493033838235,0.18715106241956705
332,0.0070186274509803906,0.0007748078656994959,0.0016017984598875046,0.0,0.14088235294117657,0.09078329621749226,0.08993795826265683,0.13102455218029768
333,0.005671078431372549,0.001083004103681241,0.020032920130327536,0.058794370445662006,0.24137254901960792,0.17994717135362054,0.18275787732720694,0.1454433745764539
334,0.007989215686274507,0.02813497491540021,0.029931362727109168,0.38764705882352946,0.0052941176470586715,0.1236388920073716,0.1247422660722497,0.09009076900528379
335,0.03596617647058829,0.023414446208802186,0.27563082949787954,0.4258471637043403,0.15000000000000005,0.34629097136711295,0.3478206884312838,0.31394692071676844
336,0.04239607843137254,0.05895226175380907,0.03266234147782421,0.22960948175071905,0.06068627450980396,0.20683159023229128,0.20941946119180005,0.19544808855781276
337,0.10432549019607844,0.05296440099488442,0.039665043354034424,0.10006447485012397,0.09303921568627449,0.13729176084858774,0.13838968036235266,0.183474310163998
338,0.16221470588235298,0.07413904287313257,0.04142610710041206,0.013877915246092415,0.4851960784313726,0.14625733454971623,0.14685463455153835,0.06104469568618076
339,0.12032254901960793,0.3661726996745555,0.04563179671180018,0.045831523293979985,0.20176470588235307,0.07612694418367094,0.07369827142220564,0.11951065028321911
340,0.2975637254901958,0.06764736352827844,0.22314688614770484,0.3468715577053419,0.10862745098039195,0.5717203405736414,0.5740290117817233,0.623678412630057
341,0.05311470588235251,0.06671270632480314,0.23689826219689614,0.18407658353342166,0.08911764705882363,0.41536914380638124,0.4183906391243484,0.4731175208558066
342,0.08501911764705855,0.0819895671071953,0.1924160047605925,0.2098358715091011,0.06441176470588228,0.162299307102735,0.16349955707536268,0.12090318371099104
343,0.16503088235294133,0.23417415518567608,0.5943610231081644,0.652506922931536,0.0126470588235294,0.004603730626969393,0.006194924894502796,0.0488851276909808
344,0.15978725490196138,0.0896567469059586,0.28532028876098936,0.42759945013713485,0.14735294117647063,0.3136250851161315,0.31319261907725215,0.35822791617476335
345,0.031455882352940834,0.21072359317861167,0.35926489198909106,0.33188896196545037,0.5584313725490195,0.4892246937917931,0.487810147926794,0.5363769426308819
346,0.2051642156862753,0.27206834046329254,0.2627707177517462,0.02315025554603023,0.29205882352941176,0.22340417009363378,0.22104111360547574,0.2680286885691185
347,0.49336372549019525,0.22500035322434056,0.21045377684574507,0.17595668925284846,0.29836601307189553,0.14691262373532654,0.14521547440258487,0.20278677716788146
348,0.11414215686274498,0.06928622062409551,0.08071271005798786,0.14270789415939422,0.22931372549019607,0.47345671078538715,0.47487631757781024,0.5132271653317116
349,0.18804215686274428,0.13417565595347947,0.33563780784606934,0.15623358252086936,0.4704901960784314,0.2823113686659354,0.2785075814058815,0.2315392154700847
350,0.004975980392157631,0.2586178995967611,0.4985091315531264,0.0075031809183273845,0.29009803921568633,0.3091871299363903,0.3050700570888888,0.248704318753865
351,0.24622843137254918,0.42048004069492617,0.2729733004289516,0.16911469025175785,0.24225490196078447,0.00827108769822918,0.011114464991941686,0.026134041320803884
352,0.3809828431372573,0.3935815430838315,0.15880589237400144,0.12221991257698939,0.2192810457516342,0.3553595212973396,0.35765857156995695,0.3138842477405662
353,0.34906029411764683,0.2317484546866947,0.0058020637370646,0.0,0.2247058823529413,0.1676342921215842,0.16804792573495975,0.2115865480132544
354,0.26553088235294153,0.24662088455926634,0.0011949280742555857,0.0,0.0006232492997198862,0.19135387667798182,0.19088839935330104,0.1972022149590974
355,0.3353014705882336,0.02961103320190539,0.008129690773785114,0.0,0.0006232492997198862,0.15868839188547884,0.15619743226146565,0.13883793125282834
356,0.1445019607843131,0.22691928850700793,0.03318418189883232,0.0,0.0006232492997198862,0.16948255192823375,0.16966363599373024,0.18772980169448528
357,0.19261960784313714,0.08506397563596302,0.012556788511574268,0.0,0.0006232492997198862,0.10752646046364908,0.10776184371020714,0.12568555421295963
358,0.018268137254902284,0.10929500638403877,0.28975639877950454,0.11191917552581071,0.005918003565062386,0.19567623431065195,0.19685720089552117,0.1577954892280592
359,0.04458088235294089,0.004338399999056061,0.09287669509649277,0.2286138885756393,0.0006232492997198862,0.03233740312740552,0.03157648297830851,0.009739083768999734
360,0.00021862745098039178,0.004265686977912073,0.23249734938144684,0.4238837679499955,0.0006232492997198862,0.03764785718202035,0.037265064791620506,0.03421183820086271
361,0.0018323529411764712,0.011093922360450936,0.34254443645477295,0.3107163983148656,0.0030672268907562966,0.19889396824319644,0.19910417326255903,0.20765789731376078
362,0.003945098039215684,0.0006151006573056787,0.2684050283011268,0.07788701351786576,0.0030672268907562966,0.1922088232099396,0.186402397721116,0.14120794702614237
363,0.0014941176470588224,0.0023974413426032133,0.29897335171699524,0.2427125253451415,0.02681372549019609,0.6054264296386593,0.6064823261946928,0.5949205198112553
364,0.00017450980392156812,0.0037145551993668863,0.16078142229248504,0.10357364054559953,0.11362745098039212,0.6057182542553905,0.6068573418299592,0.5982370001376927
365,0.0,0.006641856974238326,0.06430576071435334,0.02742181187010892,0.4408823529411765,0.040815328738745174,0.04019202192209598,0.04271692392264882
366,0.01027745098039214,0.03328852060060017,0.18993165237062126,0.32459725618730806,0.009299719887955178,0.06817522244528496,0.06675987940822903,0.06493982386827038
367,0.03493333333333325,0.1892963753388145,0.02804496994205552,0.0086895607661725,0.23049019607843135,0.3854573328293902,0.3867122187651863,0.3829923772919501
368,0.05831274509803824,0.1772396148131426,0.523417013018739,0.5199701047671127,0.10421568627450972,0.016483704957032913,0.01634569857264534,0.019519637580489024
369,0.1701186274509804,0.0688881949719428,0.18043556400373872,0.1114049890413018,0.09500000000000008,0.5712390560380632,0.5712590583448585,0.5544210741140636
370,0.10216813725490176,0.2963128796997856,0.35520725042212253,0.6885950698378834,0.2154901960784315,0.20208714995200802,0.2009081488920768,0.18221886947274799
371,0.18812499999999932,0.1715453347530547,0.003079127555384309,0.20342804233213063,0.08578431372549011,0.1805232981728152,0.18172421359380847,0.1964896436082233
372,0.1858485294117646,0.08281766652423678,0.1547484342958413,0.48536001590625943,0.06735294117647062,0.02819566680589769,0.03139777019372203,0.043828165801365504
373,0.10401127450980441,0.0760838902934175,0.0032148218622395364,0.0555358769935998,0.2605882352941176,0.47980645955127377,0.47904307101644683,0.4631326806305943
374,0.131012254901961,0.055057149870779476,0.3323054909706116,0.2481826577384237,0.22928104575163394,0.22851939704553353,0.22719647321230318,0.2187852064043062
375,0.10341911764705847,0.08674015472216434,0.0438297800719738,0.0,0.24921568627450977,0.13423171561073582,0.13562416500146196,0.1430717290279224
376,0.06813333333333366,0.14731341271461418,0.06745598465204239,0.0,0.19705882352941176,0.2500036431407838,0.2522911888942899,0.2675339811355008
377,0.275195098039215,0.05778963876395671,0.016848038882017136,0.0,0.15888888888888897,0.3067473885483142,0.3061858492631647,0.31321729776960006
378,0.028533333333333744,0.6669061167106127,0.018297195434570312,0.0,0.07490196078431377,0.1960840916459499,0.1967512112658366,0.21067841546138757
379,0.6039740196078451,0.06240054016170238,0.006669662892818451,0.0,0.10872549019607858,0.13198769240356306,0.1317835336439372,0.14767943876760853
380,0.1348651960784304,0.3652072849371989,0.03225897252559662,0.0,0.17225490196078436,0.2283610564023446,0.23175483600064284,0.25321188086334073
381,0.24571470588235222,0.19527841493510478,0.03989241272211075,0.0,0.11862745098039215,0.20571185199761055,0.2064577208081933,0.22408473340396115
382,0.04332696078431597,0.4742214338249363,0.01441308856010437,0.0,0.8379738562091503,0.16650522327285514,0.1671912557119175,0.1814995986630898
383,0.47606470588235295,0.017976011830711465,0.09221617877483368,0.0,0.8491503267973857,0.16029936503105682,0.16189500926940453,0.1767144066136528
384,0.008276470588235291,0.0004494235882510706,0.0701401590986871,0.06509803921568624,0.13254901960784313,0.06713771197292023,0.06606550775912284,0.07041442004526118
385,0.0005235294117647044,1.514974903302251e-05,0.01240377314388752,0.0,0.3269607843137256,0.1637321387346442,0.16365536030392902,0.17073525087897648
386,0.000126470588235294,0.024698650810226767,0.053448986262083054,0.05169385340969982,0.23049019607843124,0.08946480220101502,0.08766607458542475,0.0989249317137188
387,0.019415686274509722,0.5648938288104605,0.5926908244163382,0.5275805934101744,0.10254901960784335,0.07689825759194907,0.07395430659429181,0.07542797581156135
