,Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,Size,PDI,Zeta,RLU_PC3
508,509,DOTAP,1,0,12.515,0,4,36,2,8,50,40,10,282.5,0.323,-7.106666667,1.792
509,510,DOTAP,1,0,12.515,0,4,36,2,12,50,40,10,462.7,0.739666667,-2.183333333,2.079
510,511,DOTAP,1,0,12.515,0,4,36,2,4,50,60,10,4622.333333,0.437,-22.2,1.386
511,512,DOTAP,1,0,12.515,0,4,36,2,8,50,60,10,296.5666667,0.253,-14.66666667,1.946
512,513,DOTAP,1,0,12.515,0,4,36,2,12,50,60,10,138.1666667,0.219666667,-1.203333333,2.303
513,514,DOTAP,1,0,12.515,0,4,36,2,4,50,80,10,159.1333333,0.153,-2.56,1.099
514,515,DOTAP,1,0,12.515,0,4,36,2,8,50,80,10,117.1333333,0.218666667,-0.0463,1.609
515,516,DOTAP,1,0,12.515,0,4,36,2,12,50,80,10,118.5666667,0.198666667,-0.131666667,4.111
516,517,DOTAP,1,0,12.515,0,4,36,2,4,10,20,10,122.3666667,0.275666667,-1.79,1.386
517,518,DOTAP,1,0,12.515,0,4,36,2,8,10,20,10,411.6333333,1.0,-3.726666667,1.386
518,519,DOTAP,1,0,12.515,0,4,36,2,12,10,20,10,199.2,0.498,-1.776666667,1.386
519,520,DOTAP,1,0,12.515,0,4,36,2,4,10,40,10,119.1333333,0.235666667,-0.88,1.792
520,521,DOTAP,1,0,12.515,0,4,36,2,8,10,40,10,393.5333333,0.312,-13.16666667,2.996
521,522,DOTAP,1,0,12.515,0,4,36,2,12,10,40,10,474.5,0.771333333,-6.36,5.142
522,523,DOTAP,1,0,12.515,0,4,36,2,4,10,60,10,2933.333333,0.479,-19.56666667,5.088
523,524,DOTAP,1,0,12.515,0,4,36,2,8,10,60,10,309.2,0.357333333,-9.383333333,6.297
524,525,DOTAP,1,0,12.515,0,4,36,2,12,10,60,10,135.1,0.243666667,-1.427,7.966
525,526,DOTAP,1,0,12.515,0,4,36,2,4,10,80,10,178.8,0.187666667,-2.843333333,4.883
526,527,DOTAP,1,0,12.515,0,4,36,2,8,10,80,10,114.0333333,0.199666667,0.044333333,5.714
527,528,DOTAP,1,0,12.515,0,4,36,2,12,10,80,10,99.51,0.233666667,-0.3501,5.778
528,529,DOTAP,1,0,12.515,0,4,36,2,4,1,20,10,142.0666667,0.393,-2.13,5.7
529,530,DOTAP,1,0,12.515,0,4,36,2,8,1,20,10,155.0333333,0.426,-0.929,3.689
530,531,DOTAP,1,0,12.515,0,4,36,2,12,1,20,10,123.6666667,0.345,-0.883333333,3.434
531,532,DOTAP,1,0,12.515,0,4,36,2,4,1,40,10,108.2666667,0.213333333,-1.0292,9.141
532,533,DOTAP,1,0,12.515,0,4,36,2,8,1,40,10,247.7,0.358333333,-6.423333333,9.543
533,534,DOTAP,1,0,12.515,0,4,36,2,12,1,40,10,772.0333333,0.821333333,-11.56666667,7.983
534,535,DOTAP,1,0,12.515,0,4,36,2,4,1,60,10,3091.0,0.589666667,-20.7,9.711
535,536,DOTAP,1,0,12.515,0,4,36,2,8,1,60,10,397.4666667,0.533,-4.423333333,9.802
536,537,DOTAP,1,0,12.515,0,4,36,2,12,1,60,10,117.0333333,0.272333333,-1.237,9.461
537,538,DOTAP,1,0,12.515,0,4,36,2,4,1,80,10,137.2333333,0.148333333,-0.065666667,9.546
538,539,DOTAP,1,0,12.515,0,4,36,2,8,1,80,10,104.4666667,0.211,2.526666667,9.618
539,540,DOTAP,1,0,12.515,0,4,36,2,12,1,80,10,99.66666667,0.235333333,1.341666667,6.596
540,541,DSPC,1,1,6.12,0,8,36,0,4,200,20,500,445.6,0.224,-20.0,1.792
541,542,DSPC,1,1,6.12,0,8,36,0,8,200,20,500,388.5666667,0.160666667,-2.833333333,1.609
542,543,DSPC,1,1,6.12,0,8,36,0,12,200,20,500,168.4666667,0.232333333,-0.537666667,1.609
543,544,DSPC,1,1,6.12,0,8,36,0,4,200,40,500,206.4666667,0.204666667,-0.144176667,1.386
544,545,DSPC,1,1,6.12,0,8,36,0,8,200,40,500,266.9333333,0.448,-1.186333333,1.946
545,546,DSPC,1,1,6.12,0,8,36,0,12,200,40,500,295.5333333,0.357,-1.356666667,1.386
546,547,DSPC,1,1,6.12,0,8,36,0,4,200,60,500,213.1,0.208333333,-2.03,4.094
547,548,DSPC,1,1,6.12,0,8,36,0,8,200,60,500,226.5333333,0.251333333,0.105433333,1.609
548,549,DSPC,1,1,6.12,0,8,36,0,12,200,60,500,191.9333333,0.201333333,0.3688,1.386
549,550,DSPC,1,1,6.12,0,8,36,0,4,200,80,500,204.2,0.222333333,-2.123333333,1.0
550,551,DSPC,1,1,6.12,0,8,36,0,8,200,80,500,153.2,0.214666667,1.007666667,1.609
551,552,DSPC,1,1,6.12,0,8,36,0,12,200,80,500,145.8666667,0.251,-0.358366667,1.386
552,553,DSPC,1,1,6.12,0,8,36,0,4,100,20,500,380.3333333,0.369666667,-7.156666667,1.099
553,554,DSPC,1,1,6.12,0,8,36,0,8,100,20,500,300.7,0.191666667,-7.346666667,1.0
554,555,DSPC,1,1,6.12,0,8,36,0,12,100,20,500,323.3666667,0.139333333,-1.173666667,1.0
555,556,DSPC,1,1,6.12,0,8,36,0,4,100,40,500,197.5333333,0.27,-0.223666667,1.099
556,557,DSPC,1,1,6.12,0,8,36,0,8,100,40,500,266.7,0.469333333,-1.3988,1.386
557,558,DSPC,1,1,6.12,0,8,36,0,12,100,40,500,260.9333333,0.451,-1.876666667,1.386
558,559,DSPC,1,1,6.12,0,8,36,0,4,100,60,500,236.7333333,0.212,1.45,1.099
559,560,DSPC,1,1,6.12,0,8,36,0,8,100,60,500,169.5666667,0.271,2.546666667,1.099
560,561,DSPC,1,1,6.12,0,8,36,0,12,100,60,500,227.0666667,0.248666667,2.25,2.773
561,562,DSPC,1,1,6.12,0,8,36,0,4,100,80,500,198.8,0.230666667,-5.656666667,1.099
562,563,DSPC,1,1,6.12,0,8,36,0,8,100,80,500,148.5333333,0.221333333,-0.2858,1.609
563,564,DSPC,1,1,6.12,0,8,36,0,12,100,80,500,134.8333333,0.301666667,3.186666667,2.565
564,565,DSPC,1,1,6.12,0,8,36,0,4,50,20,500,160.3666667,0.219333333,3.713333333,1.0
565,566,DSPC,1,1,6.12,0,8,36,0,8,50,20,500,394.7333333,0.162333333,-4.73,1.099
566,567,DSPC,1,1,6.12,0,8,36,0,12,50,20,500,294.7666667,0.212333333,-2.64,1.609
567,568,DSPC,1,1,6.12,0,8,36,0,4,50,40,500,174.7,0.195333333,1.836666667,1.099
568,569,DSPC,1,1,6.12,0,8,36,0,8,50,40,500,308.0666667,0.109,5.443333333,1.0
569,570,DSPC,1,1,6.12,0,8,36,0,12,50,40,500,458.9333333,0.305333333,-1.491333333,1.099
570,571,DSPC,1,1,6.12,0,8,36,0,4,50,60,500,191.4333333,0.245666667,-1.055666667,1.0
571,572,DSPC,1,1,6.12,0,8,36,0,8,50,60,500,201.9333333,0.207333333,4.203333333,1.386
572,573,DSPC,1,1,6.12,0,8,36,0,12,50,60,500,211.8333333,0.225,0.894,4.344
573,574,DSPC,1,1,6.12,0,8,36,0,4,50,80,500,190.4333333,0.222666667,-0.884,1.386
574,575,DSPC,1,1,6.12,0,8,36,0,8,50,80,500,190.6333333,0.218,-0.851,3.178
575,576,DSPC,1,1,6.12,0,8,36,0,12,50,80,500,128.8,0.305666667,2.053333333,2.639
576,577,DSPC,1,1,6.12,0,8,36,0,4,10,20,500,595.8333333,0.223,-15.63333333,1.0
577,578,DSPC,1,1,6.12,0,8,36,0,8,10,20,500,377.5666667,0.193666667,-3.236666667,1.099
578,579,DSPC,1,1,6.12,0,8,36,0,12,10,20,500,288.2333333,0.216666667,-2.386666667,1.609
579,580,DSPC,1,1,6.12,0,8,36,0,4,10,40,500,217.5333333,0.217,-1.123333333,1.099
580,581,DSPC,1,1,6.12,0,8,36,0,8,10,40,500,218.9666667,0.235,0.326666667,2.833
581,582,DSPC,1,1,6.12,0,8,36,0,12,10,40,500,316.5666667,0.160666667,6.206666667,2.565
582,583,DSPC,1,1,6.12,0,8,36,0,4,10,60,500,273.8,0.336,-2.076666667,1.386
583,584,DSPC,1,1,6.12,0,8,36,0,8,10,60,500,146.0,0.277666667,1.556666667,4.875
584,585,DSPC,1,1,6.12,0,8,36,0,12,10,60,500,181.1666667,0.254,-0.4172,4.29
585,586,DSPC,1,1,6.12,0,8,36,0,4,10,80,500,275.1,0.284,-2.526666667,1.099
586,587,DSPC,1,1,6.12,0,8,36,0,8,10,80,500,160.8666667,0.203666667,-0.499666667,1.609
587,588,DSPC,1,1,6.12,0,8,36,0,12,10,80,500,155.4,0.298333333,-0.839666667,1.946
588,589,DSPC,1,1,6.12,0,8,36,0,4,1,20,500,720.4,0.440666667,-2.03,1.0
589,590,DSPC,1,1,6.12,0,8,36,0,8,1,20,500,474.8333333,0.644333333,-1.383333333,1.099
590,591,DSPC,1,1,6.12,0,8,36,0,12,1,20,500,343.4,0.394333333,0.513666667,1.386
591,592,DSPC,1,1,6.12,0,8,36,0,4,1,40,500,221.6333333,0.178333333,0.588,1.099
592,593,DSPC,1,1,6.12,0,8,36,0,8,1,40,500,288.5,0.270666667,1.082333333,1.099
593,594,DSPC,1,1,6.12,0,8,36,0,12,1,40,500,253.8,0.277666667,1.406666667,1.0
594,595,DSPC,1,1,6.12,0,8,36,0,4,1,60,500,289.6666667,0.285,0.446333333,1.0
595,596,DSPC,1,1,6.12,0,8,36,0,8,1,60,500,132.6,0.250333333,5.146666667,2.079
596,597,DSPC,1,1,6.12,0,8,36,0,12,1,60,500,241.5333333,0.276666667,2.226666667,1.792
597,598,DSPC,1,1,6.12,0,8,36,0,4,1,80,500,269.8333333,0.182,-8.26,1.099
598,599,DSPC,1,1,6.12,0,8,36,0,8,1,80,500,210.1666667,0.217,-1.306,1.0
599,600,DSPC,1,1,6.12,0,8,36,0,12,1,80,500,200.7333333,0.231,1.663666667,1.609
600,601,DSPC,1,1,6.12,0,8,36,0,4,200,20,100,665.4,0.428666667,-4.956666667,1.0
601,602,DSPC,1,1,6.12,0,8,36,0,8,200,20,100,461.8666667,0.204666667,-3.503333333,1.609
602,603,DSPC,1,1,6.12,0,8,36,0,12,200,20,100,426.1,0.213666667,-2.953333333,1.609
603,604,DSPC,1,1,6.12,0,8,36,0,4,200,40,100,278.2,0.298333333,-3.166666667,1.386
604,605,DSPC,1,1,6.12,0,8,36,0,8,200,40,100,185.7333333,0.289333333,2.283333333,1.099
605,606,DSPC,1,1,6.12,0,8,36,0,12,200,40,100,244.9,0.259,2.306666667,1.946
606,607,DSPC,1,1,6.12,0,8,36,0,4,200,60,100,217.0666667,0.225333333,-1.85,1.609
607,608,DSPC,1,1,6.12,0,8,36,0,8,200,60,100,222.0666667,0.144666667,0.132760333,1.946
608,609,DSPC,1,1,6.12,0,8,36,0,12,200,60,100,187.0666667,0.212333333,-0.077333333,2.639
609,610,DSPC,1,1,6.12,0,8,36,0,4,200,80,100,186.3666667,0.218,-4.35,1.609
610,611,DSPC,1,1,6.12,0,8,36,0,8,200,80,100,208.6666667,0.198333333,-1.425333333,1.0
611,612,DSPC,1,1,6.12,0,8,36,0,12,200,80,100,200.6333333,0.218,-0.192333333,2.833
612,613,DSPC,1,1,6.12,0,8,36,0,4,100,20,100,411.7333333,0.436333333,-4.316666667,1.0
613,614,DSPC,1,1,6.12,0,8,36,0,8,100,20,100,570.8666667,0.539333333,-3.67,1.792
614,615,DSPC,1,1,6.12,0,8,36,0,12,100,20,100,219.3333333,0.198666667,2.13,1.386
615,616,DSPC,1,1,6.12,0,8,36,0,4,100,40,100,265.8666667,0.319666667,-2.493333333,1.099
616,617,DSPC,1,1,6.12,0,8,36,0,8,100,40,100,174.9,0.285,-0.763333333,1.792
617,618,DSPC,1,1,6.12,0,8,36,0,12,100,40,100,221.6,0.295666667,3.32,2.303
618,619,DSPC,1,1,6.12,0,8,36,0,4,100,60,100,180.1666667,0.231666667,0.096,1.386
619,620,DSPC,1,1,6.12,0,8,36,0,8,100,60,100,213.7666667,0.231666667,-1.543333333,1.0
620,621,DSPC,1,1,6.12,0,8,36,0,12,100,60,100,176.4333333,0.280666667,-0.458,2.079
621,622,DSPC,1,1,6.12,0,8,36,0,4,100,80,100,180.8666667,0.208333333,-3.533333333,1.386
622,623,DSPC,1,1,6.12,0,8,36,0,8,100,80,100,171.9333333,0.230666667,-2.693333333,1.609
623,624,DSPC,1,1,6.12,0,8,36,0,12,100,80,100,192.2,0.185333333,-1.073,3.332
624,625,DSPC,1,1,6.12,0,8,36,0,4,50,20,100,391.5666667,0.541,-4.583333333,1.946
625,626,DSPC,1,1,6.12,0,8,36,0,8,50,20,100,258.8333333,0.707,-2.473333333,1.0
626,627,DSPC,1,1,6.12,0,8,36,0,12,50,20,100,237.1333333,0.195333333,-0.988333333,1.099
627,628,DSPC,1,1,6.12,0,8,36,0,4,50,40,100,194.0333333,0.253,-0.591633333,1.099
628,629,DSPC,1,1,6.12,0,8,36,0,8,50,40,100,170.3,0.291333333,-1.048,1.792
629,630,DSPC,1,1,6.12,0,8,36,0,12,50,40,100,198.4,0.239666667,1.671666667,1.386
630,631,DSPC,1,1,6.12,0,8,36,0,4,50,60,100,174.6333333,0.245333333,0.497666667,1.792
631,632,DSPC,1,1,6.12,0,8,36,0,8,50,60,100,223.9666667,0.187,1.216666667,2.303
632,633,DSPC,1,1,6.12,0,8,36,0,12,50,60,100,202.3,0.240333333,-0.367833333,4.522
633,634,DSPC,1,1,6.12,0,8,36,0,4,50,80,100,233.2666667,0.174,-2.813333333,1.386
634,635,DSPC,1,1,6.12,0,8,36,0,8,50,80,100,167.0333333,0.204,0.119166667,3.332
635,636,DSPC,1,1,6.12,0,8,36,0,12,50,80,100,190.2333333,0.240666667,-1.521333333,2.639
636,637,DSPC,1,1,6.12,0,8,36,0,4,10,20,100,264.9,0.459,-3.486666667,2.303
637,638,DSPC,1,1,6.12,0,8,36,0,8,10,20,100,216.4,0.234333333,1.181,2.303
638,639,DSPC,1,1,6.12,0,8,36,0,12,10,20,100,314.3333333,0.333,-1.583333333,1.609
639,640,DSPC,1,1,6.12,0,8,36,0,4,10,40,100,207.4,0.21,-1.696666667,1.386
640,641,DSPC,1,1,6.12,0,8,36,0,8,10,40,100,180.6333333,0.302666667,1.110333333,1.609
641,642,DSPC,1,1,6.12,0,8,36,0,12,10,40,100,212.9666667,0.360333333,-0.2816,1.386
642,643,DSPC,1,1,6.12,0,8,36,0,4,10,60,100,253.3,0.169,-0.997666667,1.099
643,644,DSPC,1,1,6.12,0,8,36,0,8,10,60,100,170.7666667,0.234666667,1.956666667,1.946
644,645,DSPC,1,1,6.12,0,8,36,0,12,10,60,100,158.8333333,0.296333333,0.975666667,1.792
645,646,DSPC,1,1,6.12,0,8,36,0,4,10,80,100,188.7333333,0.239666667,-4.646666667,1.386
646,647,DSPC,1,1,6.12,0,8,36,0,8,10,80,100,206.5333333,0.225333333,-1.383,1.609
647,648,DSPC,1,1,6.12,0,8,36,0,12,10,80,100,182.9,0.292,0.969,1.0
648,649,DSPC,1,1,6.12,0,8,36,0,4,1,20,100,394.3,0.600333333,-7.95,1.099
649,650,DSPC,1,1,6.12,0,8,36,0,8,1,20,100,254.7,0.583333333,-4.996666667,1.386
650,651,DSPC,1,1,6.12,0,8,36,0,12,1,20,100,308.6333333,0.453,1.496666667,1.099
651,652,DSPC,1,1,6.12,0,8,36,0,4,1,40,100,431.1,0.499333333,-12.68333333,1.386
652,653,DSPC,1,1,6.12,0,8,36,0,8,1,40,100,161.8333333,0.314666667,-0.225866667,1.0
653,654,DSPC,1,1,6.12,0,8,36,0,12,1,40,100,234.1666667,0.19,1.199666667,1.386
654,655,DSPC,1,1,6.12,0,8,36,0,4,1,60,100,227.1333333,0.237666667,1.106666667,1.099
655,656,DSPC,1,1,6.12,0,8,36,0,8,1,60,100,191.0333333,0.258,1.159666667,2.197
656,657,DSPC,1,1,6.12,0,8,36,0,12,1,60,100,173.0666667,0.277666667,0.740633333,1.609
657,658,DSPC,1,1,6.12,0,8,36,0,4,1,80,100,385.4666667,0.314,-5.563333333,1.0
658,659,DSPC,1,1,6.12,0,8,36,0,8,1,80,100,235.9666667,0.202666667,-1.49,2.197
659,660,DSPC,1,1,6.12,0,8,36,0,12,1,80,100,221.4,0.292,-0.068,2.303
660,661,DSPC,1,1,6.12,0,8,36,0,4,200,20,10,429.7333333,0.863666667,-4.106666667,1.0
661,662,DSPC,1,1,6.12,0,8,36,0,8,200,20,10,164.9,0.532666667,-4.78,1.386
662,663,DSPC,1,1,6.12,0,8,36,0,12,200,20,10,204.7333333,0.528,-3.8,1.0
663,664,DSPC,1,1,6.12,0,8,36,0,4,200,40,10,151.1,0.245666667,-8.67,1.099
664,665,DSPC,1,1,6.12,0,8,36,0,8,200,40,10,219.6333333,0.576,-3.373333333,1.099
665,666,DSPC,1,1,6.12,0,8,36,0,12,200,40,10,145.9333333,0.341666667,-1.295666667,1.099
666,667,DSPC,1,1,6.12,0,8,36,0,4,200,60,10,127.0666667,0.191,-0.760666667,1.609
667,668,DSPC,1,1,6.12,0,8,36,0,8,200,60,10,127.8,0.215333333,0.013,1.792
668,669,DSPC,1,1,6.12,0,8,36,0,12,200,60,10,82.80666667,0.227333333,-1.82,2.485
669,670,DSPC,1,1,6.12,0,8,36,0,4,200,80,10,104.6,0.148,-4.656666667,1.0
670,671,DSPC,1,1,6.12,0,8,36,0,8,200,80,10,101.8666667,0.164,-2.406666667,1.792
671,672,DSPC,1,1,6.12,0,8,36,0,12,200,80,10,92.93333333,0.211333333,-2.843333333,1.792
672,673,DSPC,1,1,6.12,0,8,36,0,4,100,20,10,100.2433333,0.198,-9.143333333,1.386
673,674,DSPC,1,1,6.12,0,8,36,0,8,100,20,10,142.6,0.251333333,-2.086666667,1.099
674,675,DSPC,1,1,6.12,0,8,36,0,12,100,20,10,656.7666667,0.614,-2.69,1.099
675,676,DSPC,1,1,6.12,0,8,36,0,4,100,40,10,156.8,0.255,-9.543333333,1.386
676,677,DSPC,1,1,6.12,0,8,36,0,8,100,40,10,122.3333333,0.273,-1.101,1.099
677,678,DSPC,1,1,6.12,0,8,36,0,12,100,40,10,146.9333333,0.334333333,-0.806,1.099
678,679,DSPC,1,1,6.12,0,8,36,0,4,100,60,10,119.6333333,0.184,-0.956333333,1.099
679,680,DSPC,1,1,6.12,0,8,36,0,8,100,60,10,138.6333333,0.232666667,-1.070666667,1.946
680,681,DSPC,1,1,6.12,0,8,36,0,12,100,60,10,92.68333333,0.249333333,-1.873333333,2.303
681,682,DSPC,1,1,6.12,0,8,36,0,4,100,80,10,107.7666667,0.171333333,-7.5,1.0
682,683,DSPC,1,1,6.12,0,8,36,0,8,100,80,10,96.23333333,0.183,-3.133333333,1.609
683,684,DSPC,1,1,6.12,0,8,36,0,12,100,80,10,112.1666667,0.211333333,-1.543333333,2.079
684,685,DSPC,1,1,6.12,0,8,36,0,4,50,20,10,131.9333333,0.382,-8.303333333,1.099
685,686,DSPC,1,1,6.12,0,8,36,0,8,50,20,10,130.2,0.408333333,-1.67,1.0
686,687,DSPC,1,1,6.12,0,8,36,0,12,50,20,10,611.0333333,0.368666667,-4.006666667,1.386
687,688,DSPC,1,1,6.12,0,8,36,0,4,50,40,10,149.6666667,0.191666667,-5.433333333,1.0
688,689,DSPC,1,1,6.12,0,8,36,0,8,50,40,10,133.9666667,0.316333333,-0.782666667,1.0
689,690,DSPC,1,1,6.12,0,8,36,0,12,50,40,10,138.3,0.326,-0.808,1.099
690,691,DSPC,1,1,6.12,0,8,36,0,4,50,60,10,134.9666667,0.216333333,-2.59,1.0
691,692,DSPC,1,1,6.12,0,8,36,0,8,50,60,10,140.6333333,0.252333333,-0.939333333,2.303
692,693,DSPC,1,1,6.12,0,8,36,0,12,50,60,10,97.09,0.251,-1.427333333,2.833
693,694,DSPC,1,1,6.12,0,8,36,0,4,50,80,10,104.5666667,0.164333333,-4.286666667,1.609
694,695,DSPC,1,1,6.12,0,8,36,0,8,50,80,10,110.4,0.162333333,-3.123333333,1.099
695,696,DSPC,1,1,6.12,0,8,36,0,12,50,80,10,95.28,0.202666667,-2.5,1.0
696,697,DSPC,1,1,6.12,0,8,36,0,4,10,20,10,115.9666667,0.283666667,-5.833333333,1.386
697,698,DSPC,1,1,6.12,0,8,36,0,8,10,20,10,130.5666667,0.339666667,-1.171666667,1.0
698,699,DSPC,1,1,6.12,0,8,36,0,12,10,20,10,320.0666667,0.756333333,-3.613333333,1.0
699,700,DSPC,1,1,6.12,0,8,36,0,4,10,40,10,129.2333333,0.187,-8.426666667,1.099
700,701,DSPC,1,1,6.12,0,8,36,0,8,10,40,10,121.4666667,0.242333333,-0.833,1.099
701,702,DSPC,1,1,6.12,0,8,36,0,12,10,40,10,169.4666667,0.346,-0.889,1.609
702,703,DSPC,1,1,6.12,0,8,36,0,4,10,60,10,134.3333333,0.149666667,-3.496666667,1.609
703,704,DSPC,1,1,6.12,0,8,36,0,8,10,60,10,114.1666667,0.231666667,-1.372,1.946
704,705,DSPC,1,1,6.12,0,8,36,0,12,10,60,10,92.96333333,0.255666667,-2.23,2.565
705,706,DSPC,1,1,6.12,0,8,36,0,4,10,80,10,118.9,0.206333333,-7.86,1.609
706,707,DSPC,1,1,6.12,0,8,36,0,8,10,80,10,94.82333333,0.199666667,-1.491,1.099
707,708,DSPC,1,1,6.12,0,8,36,0,12,10,80,10,95.42666667,0.200333333,-2.646666667,1.099
708,709,DSPC,1,1,6.12,0,8,36,0,4,1,20,10,395.1666667,0.705333333,-16.8,1.099
709,710,DSPC,1,1,6.12,0,8,36,0,8,1,20,10,156.3,0.287,-9.796666667,1.099
710,711,DSPC,1,1,6.12,0,8,36,0,12,1,20,10,139.8,0.211666667,-6.03,1.792
711,712,DSPC,1,1,6.12,0,8,36,0,4,1,40,10,144.2333333,0.199666667,-7.93,1.099
712,713,DSPC,1,1,6.12,0,8,36,0,8,1,40,10,131.1,0.226666667,-1.069666667,1.0
713,714,DSPC,1,1,6.12,0,8,36,0,12,1,40,10,150.6666667,0.35,-1.002,1.099
714,715,DSPC,1,1,6.12,0,8,36,0,4,1,60,10,151.8666667,0.188666667,-6.88,3.584
715,716,DSPC,1,1,6.12,0,8,36,0,8,1,60,10,143.0666667,0.263,-0.741333333,1.0
716,717,DSPC,1,1,6.12,0,8,36,0,12,1,60,10,122.1,0.250333333,-1.561,1.0
717,718,DSPC,1,1,6.12,0,8,36,0,4,1,80,10,149.8,0.23,-13.63333333,1.0
718,719,DSPC,1,1,6.12,0,8,36,0,8,1,80,10,152.3333333,0.243666667,-3.446666667,1.0
719,720,DSPC,1,1,6.12,0,8,36,0,12,1,80,10,156.8,0.304,-1.356666667,2.398
720,721,14PA,0,1,11.8502,2,8,28,0,4,200,20,500,215.1166667,0.3285,-5.068333333,2.079
721,722,14PA,0,1,11.8502,2,8,28,0,8,200,20,500,161.0666667,0.316166667,-4.021666667,4.575
722,723,14PA,0,1,11.8502,2,8,28,0,12,200,20,500,155.4833333,0.409,-2.968333333,2.773
723,724,14PA,0,1,11.8502,2,8,28,0,4,200,40,500,197.0333333,0.214666667,-3.041666667,1.386
724,725,14PA,0,1,11.8502,2,8,28,0,8,200,40,500,176.2666667,0.228,-1.898333333,1.609
725,726,14PA,0,1,11.8502,2,8,28,0,12,200,40,500,180.2333333,0.337,-3.103333333,1.609
726,727,14PA,0,1,11.8502,2,8,28,0,4,200,60,500,182.5,0.208,-1.049666667,1.609
727,728,14PA,0,1,11.8502,2,8,28,0,8,200,60,500,255.3333333,0.322666667,-1.217666667,1.609
728,729,14PA,0,1,11.8502,2,8,28,0,12,200,60,500,154.7333333,0.23,2.996666667,1.609
729,730,14PA,0,1,11.8502,2,8,28,0,4,200,80,500,200.9666667,0.274333333,-6.603333333,1.946
730,731,14PA,0,1,11.8502,2,8,28,0,8,200,80,500,172.4333333,0.257666667,0.623,1.0
731,732,14PA,0,1,11.8502,2,8,28,0,12,200,80,500,200.2333333,0.246,0.325333333,1.386
732,733,14PA,0,1,11.8502,2,8,28,0,4,100,20,500,200.4,0.323666667,-4.816666667,1.0
733,734,14PA,0,1,11.8502,2,8,28,0,8,100,20,500,207.5166667,0.543333333,-3.873333333,1.609
734,735,14PA,0,1,11.8502,2,8,28,0,12,100,20,500,307.6333333,0.151333333,-3.5,2.996
735,736,14PA,0,1,11.8502,2,8,28,0,4,100,40,500,197.9,0.2495,-2.638333333,1.0
736,737,14PA,0,1,11.8502,2,8,28,0,8,100,40,500,190.1333333,0.249333333,0.246333333,1.946
737,738,14PA,0,1,11.8502,2,8,28,0,12,100,40,500,179.7666667,0.306333333,-3.133333333,1.386
738,739,14PA,0,1,11.8502,2,8,28,0,4,100,60,500,231.2,0.212666667,-9.153333333,1.0
739,740,14PA,0,1,11.8502,2,8,28,0,8,100,60,500,214.3333333,0.271666667,-0.320666667,1.386
740,741,14PA,0,1,11.8502,2,8,28,0,12,100,60,500,169.7,0.245666667,2.133333333,1.0
741,742,14PA,0,1,11.8502,2,8,28,0,4,100,80,500,210.8333333,0.223666667,-9.556666667,1.609
742,743,14PA,0,1,11.8502,2,8,28,0,8,100,80,500,201.4666667,0.236,0.087033333,1.099
743,744,14PA,0,1,11.8502,2,8,28,0,12,100,80,500,162.3333333,0.244666667,3.74,1.0
744,745,14PA,0,1,11.8502,2,8,28,0,4,50,20,500,213.1333333,0.346166667,-4.85,1.386
745,746,14PA,0,1,11.8502,2,8,28,0,8,50,20,500,209.5833333,0.408333333,-2.693333333,1.609
746,747,14PA,0,1,11.8502,2,8,28,0,12,50,20,500,186.8666667,0.411166667,-2.901666667,1.609
747,748,14PA,0,1,11.8502,2,8,28,0,4,50,40,500,180.9,0.212666667,-1.799333333,3.555
748,749,14PA,0,1,11.8502,2,8,28,0,8,50,40,500,219.7,0.262,-0.851333333,1.609
749,750,14PA,0,1,11.8502,2,8,28,0,12,50,40,500,193.5666667,0.322333333,-1.121333333,1.0
750,751,14PA,0,1,11.8502,2,8,28,0,4,50,60,500,298.8333333,0.357,-2.73,1.099
751,752,14PA,0,1,11.8502,2,8,28,0,8,50,60,500,180.7,0.229,1.443333333,1.0
752,753,14PA,0,1,11.8502,2,8,28,0,12,50,60,500,165.1666667,0.326,0.187266667,1.0
753,754,14PA,0,1,11.8502,2,8,28,0,4,50,80,500,223.7,0.255333333,-5.206666667,1.099
754,755,14PA,0,1,11.8502,2,8,28,0,8,50,80,500,197.4666667,0.243333333,0.386,1.386
755,756,14PA,0,1,11.8502,2,8,28,0,12,50,80,500,176.4,0.296666667,0.998,1.0
756,757,14PA,0,1,11.8502,2,8,28,0,4,10,20,500,170.7333333,0.256333333,-3.636666667,4.025
757,758,14PA,0,1,11.8502,2,8,28,0,8,10,20,500,174.4,0.289,-2.656666667,4.248
758,759,14PA,0,1,11.8502,2,8,28,0,12,10,20,500,245.4333333,0.322833333,-1.633,2.565
759,760,14PA,0,1,11.8502,2,8,28,0,4,10,40,500,201.5166667,0.258,-1.138333333,1.609
760,761,14PA,0,1,11.8502,2,8,28,0,8,10,40,500,158.9333333,0.270333333,-0.238,1.386
761,762,14PA,0,1,11.8502,2,8,28,0,12,10,40,500,203.6333333,0.252,-0.738666667,2.398
762,763,14PA,0,1,11.8502,2,8,28,0,4,10,60,500,209.3333333,0.170666667,-3.896666667,1.099
763,764,14PA,0,1,11.8502,2,8,28,0,8,10,60,500,223.4666667,0.241666667,-0.527,1.386
