XGB,LGBM,RF,MLP,kNN,DT,MLR,PLS,lasso
0.02897914374779942,0.07660551308562069,0.03812477821149851,0.11920432818351678,0.04212465108541408,0.23145848119233503,0.11811012704255786,0.11849511702769217,0.11559387121343934
0.10461876109358773,0.09542906111971383,0.13053717175301532,0.07920315014017024,0.2557821947148503,0.15773598296664296,0.28369633292661045,0.2815086824326498,0.2941132348101987
0.07894487864079425,0.12583122316283546,0.18427475159687756,0.32550405229261314,0.362119115379799,0.07200733380648217,0.3307229604201355,0.32990519463317924,0.3333332967139181
0.26765364118718865,0.23420798066248727,0.25260534953868075,0.16914109898950014,0.3556336418932073,0.21273953158268277,0.2438731169054698,0.24324657269707634,0.2745865969362164
0.16247019812602198,0.1675680408258023,0.22239509403832525,0.0621474029796725,0.3408315676669767,0.41722853087295947,0.2804661264695831,0.2790416181703999,0.2950791164103827
0.03882590103352468,0.07389839806465226,0.07685526082327854,0.06276149362042271,0.10511662092071383,0.42308374733853804,0.14753302852846728,0.14763978864372085,0.12707712304975627
0.017904306617165577,0.07095301566365658,0.025965888928317193,0.11691476415165136,0.1318539280220813,0.05760586704518572,0.10609366636708273,0.1070468154440134,0.053353933794259234
0.02179359268685288,0.014823939244448137,0.008692113200852392,0.0033438328065966694,0.06652816059475963,0.1277945351312988,0.011612088844801915,0.010381643790414175,0.006002525119469415
0.059852388541354884,0.02849265903773257,0.05339602555003664,0.13591171522583445,0.009157787455413291,0.08972084220487331,0.04989370959661488,0.04873624469207816,0.11701954535456949
0.07937749037935504,0.14272356708687317,0.16268985095812571,0.193342156905853,0.1104964993754487,0.2656139105748757,0.2878219893208259,0.287327051839814,0.2638461081358068
0.16104401181656225,0.15901217258652733,0.1066995652945355,0.004375426082691147,0.039922367640441436,0.16660752306600424,0.029031799348661846,0.02876914997813851,0.012721550740145582
0.15024114945325717,0.15568320514990586,0.17924436657203613,0.21441365410719126,0.17785260595443364,0.11089425124201557,0.2117038036543667,0.21108636458883578,0.18776561313849183
0.054267810370754566,0.045607074429657946,0.043140968772179655,0.01647246426994231,0.0015169630215863261,0.11958836053938948,0.1314387579363746,0.13188307376984199,0.12307679267219118
0.08919838383910161,0.14208342112261801,0.09863045599716153,0.1217224833144469,0.012783734140863312,0.24702803406671398,0.09655582831388088,0.09721236092517083,0.11970078604856327
0.08827992898297693,0.1405386448343961,0.029967397090135073,0.04326978379968266,0.08546423394267405,0.17809616749467702,0.19483297776353287,0.1954880491874464,0.2232046892279816
0.04920838017088036,0.0648289491544205,0.013804449077360281,0.0555798273434322,0.18331978023162143,0.046619943222143356,0.05275273673702474,0.05045093962373104,0.06484789693321791
0.08518411713005214,0.027002304876419747,0.012401747693401077,0.11195346428593589,0.07003254551616922,0.07251005441211272,0.1637933196992577,0.16364753277655952,0.18319957712843304
0.056613067941008954,0.07008137533504233,0.07127106990773424,0.04827581060099384,0.13058401480323534,0.12851904423941307,0.08861017360349799,0.08640888425923854,0.1633414004268423
0.14028014402342137,0.1777037853938922,0.166496074343506,0.13267170545709317,0.25786559430691225,0.09541341376863022,0.1684120060390466,0.16821935398851395,0.23193123379682423
0.13144412772125863,0.17494015487164039,0.13424192689850944,0.20448715427940944,0.23214307786453486,0.0736042110243672,0.2418351381428478,0.24244831712322928,0.26896779868195136
0.07146988585961467,0.01629551404833318,0.0806833303761526,0.14738768869743424,0.22619852667405527,0.03025195173882189,0.22649905546388283,0.22785459712200007,0.2797985913623976
0.08577864002132352,0.036751470908558126,0.10964447303051822,0.05297265317506744,0.23267748307943736,0.005855216465578406,0.21125463289072666,0.21174302031600822,0.2382534878485736
0.048438545953643664,0.07487464897094798,0.13596932665010597,0.08429660924391036,0.3879045896045123,0.07638396025550037,0.1957926829733771,0.1955625994490156,0.22122230935606163
0.11412472302732612,0.16599492399164778,0.249768563697657,0.14857033593619723,0.3370576807800811,0.7093239886444287,0.41787641330811,0.4195337704843991,0.40913969858268073
0.18630270318328446,0.3058404279559258,0.21741527679205153,0.22712590726834359,0.18939195626876693,0.21207416607523077,0.26269946407891476,0.2638211130594518,0.24413110396508864
0.044909518648327595,0.027927190629179144,0.06014571504613231,0.002613810040748399,0.002256219401764681,0.0885971137922878,0.08084030888043303,0.08018772439964417,0.07043301674375257
0.04501033561123091,0.014909213679551003,0.02140447569198034,0.07902850024384234,0.06539339001321276,0.02497338537970195,0.05522899053340713,0.05514319380053956,0.0541811573871378
0.04765359884970055,0.0721100531657688,0.1267638839602565,0.16324358039349146,0.15463219148195317,0.026392831795599703,0.2127574021276254,0.21270634949498068,0.21757630950213158
0.15524911677439712,0.1278781804816299,0.18586541873669316,0.29509414601882383,0.1641270269909243,0.20579015850484983,0.03882289221453772,0.037294119516360635,0.10749747202174564
0.01157873577052948,0.028532069999168574,0.04938952714691336,0.03681790301488852,0.044959636077845255,0.030385024840312247,0.010020535972498412,0.009987617337122612,0.008167817504044939
0.13446433913039346,0.23743015574021475,0.14465445351312867,0.2759113103005972,0.16778188793016718,0.12393541518807666,0.19845086543064527,0.19981188592294663,0.1745725635377421
0.017962273635959147,0.003929692902084225,0.02611859031227881,0.1687839378022215,0.015555006872952415,0.3057428436243197,0.056856115764943205,0.057453608672345224,0.043257957777396605
0.05446389209640368,0.04705629853412663,0.06743667938254128,0.20428083770075584,0.09616132965247748,0.06186420629287914,0.14027556847360834,0.13967856050446253,0.11213183502137386
0.13291230427618128,0.1890616806572506,0.15716288147622337,0.27371228306789397,0.22701107764321027,0.29172581026732897,0.06044412048910164,0.05965560165621031,0.12058380312253036
0.14294266677478085,0.13668262732010295,0.10961076117813989,0.09850908117827961,0.05366461967620356,0.18155606813342795,0.01868478005326457,0.02047930519178387,0.005333072742496059
0.12295633326023492,0.07544381978805637,0.14353708303761448,0.1738913846854092,0.40855063678514897,0.07358942512420164,0.10265341370620595,0.10154284536782787,0.16110757369543816
0.059076495463328604,0.18207065052033455,0.08421043293115715,0.010110993651378686,0.00347617069064754,0.3755322924059617,0.07033351038796254,0.07166892749130749,0.049244982530807335
