Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,Size,PDI,Zeta,NP_ratio,Chol_DMG-PEG_ratio,Dlin-MC3+Helper lipid percentage,Dlin-MC3_Helper lipid_ratio,RLU_HEK293
795,14PA,0,1,11.8502,2,8,28,0,120.0666667,0.183333333,-2.693333333,12,100,20,100,8.284
796,14PA,0,1,11.8502,2,8,28,0,167.7333333,0.218,-5.593333333,4,100,40,100,8.651
797,14PA,0,1,11.8502,2,8,28,0,130.9,0.225,-1.499,8,100,40,100,9.218
798,14PA,0,1,11.8502,2,8,28,0,141.1666667,0.267666667,-1.446,12,100,40,100,8.987
799,14PA,0,1,11.8502,2,8,28,0,129.2666667,0.165666667,-2.78,4,100,60,100,10.667
800,14PA,0,1,11.8502,2,8,28,0,116.2666667,0.202,-1.616666667,8,100,60,100,9.36
801,14PA,0,1,11.8502,2,8,28,0,167.0666667,0.242333333,-0.117666667,12,100,60,100,10.184
802,14PA,0,1,11.8502,2,8,28,0,181.1666667,0.229,-4.66,4,100,80,100,4.754
803,14PA,0,1,11.8502,2,8,28,0,146.6,0.229333333,-5.24,8,100,80,100,6.722
804,14PA,0,1,11.8502,2,8,28,0,153.0,0.251333333,-2.843333333,12,100,80,100,2.0
805,14PA,0,1,11.8502,2,8,28,0,150.3,0.243666667,-5.36,4,100,20,50,7.681
806,14PA,0,1,11.8502,2,8,28,0,136.1333333,0.233666667,-4.023333333,8,100,20,50,8.118
807,14PA,0,1,11.8502,2,8,28,0,139.5,0.318333333,-2.783333333,12,100,20,50,8.747
808,14PA,0,1,11.8502,2,8,28,0,179.5333333,0.216666667,-1.955666667,4,100,40,50,8.91
809,14PA,0,1,11.8502,2,8,28,0,136.8333333,0.254666667,-2.006,8,100,40,50,8.732
810,14PA,0,1,11.8502,2,8,28,0,124.5333333,0.238333333,-2.606666667,12,100,40,50,8.553
811,14PA,0,1,11.8502,2,8,28,0,147.5,0.220333333,-4.78,4,100,60,50,10.207
812,14PA,0,1,11.8502,2,8,28,0,117.8333333,0.217,-2.276666667,8,100,60,50,10.704
813,14PA,0,1,11.8502,2,8,28,0,174.4333333,0.279,-0.321666667,12,100,60,50,10.619
814,14PA,0,1,11.8502,2,8,28,0,166.5,0.239333333,-5.69,4,100,80,50,5.296
815,14PA,0,1,11.8502,2,8,28,0,146.4333333,0.211666667,-3.793333333,8,100,80,50,6.118
816,14PA,0,1,11.8502,2,8,28,0,172.0,0.255,-2.906666667,12,100,80,50,6.619
817,14PA,0,1,11.8502,2,8,28,0,142.4333333,0.208333333,-5.61,4,100,20,10,8.991
818,14PA,0,1,11.8502,2,8,28,0,124.6,0.187666667,-2.116666667,8,100,20,10,8.129
819,14PA,0,1,11.8502,2,8,28,0,134.9,0.226333333,-2.88,12,100,20,10,7.999
820,14PA,0,1,11.8502,2,8,28,0,170.8666667,0.251666667,-3.836666667,4,100,40,10,8.834
821,14PA,0,1,11.8502,2,8,28,0,165.8,0.278666667,-2.166666667,8,100,40,10,9.404
822,14PA,0,1,11.8502,2,8,28,0,137.2,0.217666667,-2.34,12,100,40,10,8.201
823,14PA,0,1,11.8502,2,8,28,0,140.6333333,0.203333333,-3.42,4,100,60,10,9.115
824,14PA,0,1,11.8502,2,8,28,0,123.8333333,0.230333333,-2.623333333,8,100,60,10,9.162
825,14PA,0,1,11.8502,2,8,28,0,184.6,0.286333333,-1.114333333,12,100,60,10,9.74
826,14PA,0,1,11.8502,2,8,28,0,181.1666667,0.243,-5.173333333,4,100,80,10,6.883
827,14PA,0,1,11.8502,2,8,28,0,163.4,0.253333333,-3.976666667,8,100,80,10,6.787
828,14PA,0,1,11.8502,2,8,28,0,156.7666667,0.272333333,-1.926666667,12,100,80,10,5.733
829,14PA,0,1,11.8502,2,8,28,0,346.0333333,0.224666667,-12.6,4,100,20,1,7.737
830,14PA,0,1,11.8502,2,8,28,0,247.9666667,0.196666667,-5.433333333,8,100,20,1,8.015
831,14PA,0,1,11.8502,2,8,28,0,400.5333333,0.138,-2.986666667,12,100,20,1,5.984
832,14PA,0,1,11.8502,2,8,28,0,204.2333333,0.204666667,-17.43333333,4,100,40,1,9.149
833,14PA,0,1,11.8502,2,8,28,0,159.2666667,0.215333333,-6.126666667,8,100,40,1,7.229
834,14PA,0,1,11.8502,2,8,28,0,176.7666667,0.192666667,-6.946666667,12,100,40,1,6.78
835,14PA,0,1,11.8502,2,8,28,0,183.5666667,0.132666667,-13.76666667,4,100,60,1,9.833
836,14PA,0,1,11.8502,2,8,28,0,154.5,0.166666667,-5.553333333,8,100,60,1,7.693
837,14PA,0,1,11.8502,2,8,28,0,198.3333333,0.194333333,-5.703333333,12,100,60,1,7.822
838,14PA,0,1,11.8502,2,8,28,0,279.1333333,0.122666667,-24.16666667,4,100,80,1,6.668
839,14PA,0,1,11.8502,2,8,28,0,185.8,0.107333333,-5.65,8,100,80,1,6.54
840,14PA,0,1,11.8502,2,8,28,0,161.5666667,0.190333333,-6.5,12,100,80,1,5.311
841,14PA,0,1,11.8502,2,8,28,0,136.6,0.355,-5.783333333,4,10,20,200,5.805
842,14PA,0,1,11.8502,2,8,28,0,171.6333333,0.635,-4.143333333,8,10,20,200,6.492
843,14PA,0,1,11.8502,2,8,28,0,132.0333333,0.295333333,-2.656666667,12,10,20,200,6.676
844,14PA,0,1,11.8502,2,8,28,0,118.8333333,0.163666667,-2.87,4,10,40,200,7.298
845,14PA,0,1,11.8502,2,8,28,0,101.1166667,0.191666667,-1.001333333,8,10,40,200,7.938
846,14PA,0,1,11.8502,2,8,28,0,104.8433333,0.204,-1.304,12,10,40,200,7.26
847,14PA,0,1,11.8502,2,8,28,0,127.2666667,0.196666667,-2.766666667,4,10,60,200,6.031
848,14PA,0,1,11.8502,2,8,28,0,129.6333333,0.221,-2.24,8,10,60,200,7.54
849,14PA,0,1,11.8502,2,8,28,0,106.2,0.176,-0.799666667,12,10,60,200,8.319
850,14PA,0,1,11.8502,2,8,28,0,146.4,0.159333333,-4.306666667,4,10,80,200,5.133
851,14PA,0,1,11.8502,2,8,28,0,125.3333333,0.210666667,-1.380333333,8,10,80,200,4.174
852,14PA,0,1,11.8502,2,8,28,0,126.2666667,0.168666667,-2.326666667,12,10,80,200,5.617
853,14PA,0,1,11.8502,2,8,28,0,162.4,0.433333333,-4.35,4,10,20,100,6.163
854,14PA,0,1,11.8502,2,8,28,0,116.5333333,0.39,-1.746666667,8,10,20,100,6.248
855,14PA,0,1,11.8502,2,8,28,0,119.3,0.326333333,-3.026666667,12,10,20,100,6.522
856,14PA,0,1,11.8502,2,8,28,0,115.8333333,0.177666667,-10.29333333,4,10,40,100,6.946
857,14PA,0,1,11.8502,2,8,28,0,132.1666667,0.207666667,-2.353333333,8,10,40,100,7.414
858,14PA,0,1,11.8502,2,8,28,0,118.2666667,0.222,-1.74,12,10,40,100,7.237
859,14PA,0,1,11.8502,2,8,28,0,121.0,0.170333333,-2.136666667,4,10,60,100,6.959
860,14PA,0,1,11.8502,2,8,28,0,111.5333333,0.215666667,-1.166666667,8,10,60,100,7.969
861,14PA,0,1,11.8502,2,8,28,0,126.0666667,0.171333333,-2.483333333,12,10,60,100,8.736
862,14PA,0,1,11.8502,2,8,28,0,144.3333333,0.148,-4.096666667,4,10,80,100,4.898
863,14PA,0,1,11.8502,2,8,28,0,116.6333333,0.159,-2.266666667,8,10,80,100,6.409
864,14PA,0,1,11.8502,2,8,28,0,127.7333333,0.197333333,-0.218,12,10,80,100,6.461
865,14PA,0,1,11.8502,2,8,28,0,159.3666667,0.433,-8.39,4,10,20,50,5.168
866,14PA,0,1,11.8502,2,8,28,0,116.4666667,0.282333333,-2.456666667,8,10,20,50,6.399
867,14PA,0,1,11.8502,2,8,28,0,153.8,0.473666667,-1.91,12,10,20,50,6.465
868,14PA,0,1,11.8502,2,8,28,0,108.6666667,0.173666667,-1.44,4,10,40,50,7.604
869,14PA,0,1,11.8502,2,8,28,0,118.8333333,0.208333333,-2.203333333,8,10,40,50,7.719
870,14PA,0,1,11.8502,2,8,28,0,113.7333333,0.229,-2.22,12,10,40,50,6.732
871,14PA,0,1,11.8502,2,8,28,0,132.3,0.207333333,-3.596666667,4,10,60,50,7.011
872,14PA,0,1,11.8502,2,8,28,0,117.4333333,0.154666667,-2.566666667,8,10,60,50,7.337
873,14PA,0,1,11.8502,2,8,28,0,120.5333333,0.225333333,-2.226666667,12,10,60,50,8.409
874,14PA,0,1,11.8502,2,8,28,0,131.1,0.132333333,-1.386666667,4,10,80,50,5.651
875,14PA,0,1,11.8502,2,8,28,0,119.6,0.184,-2.66,8,10,80,50,7.983
876,14PA,0,1,11.8502,2,8,28,0,121.0,0.19,-1.334666667,12,10,80,50,7.238
877,14PA,0,1,11.8502,2,8,28,0,191.2666667,0.513,-5.396666667,4,10,20,10,4.984
878,14PA,0,1,11.8502,2,8,28,0,385.8666667,0.701,-4.446666667,8,10,20,10,5.725
879,14PA,0,1,11.8502,2,8,28,0,183.3333333,0.539333333,-3.206666667,12,10,20,10,5.999
880,14PA,0,1,11.8502,2,8,28,0,97.60333333,0.188333333,-2.336666667,4,10,40,10,6.854
881,14PA,0,1,11.8502,2,8,28,0,119.1666667,0.197333333,-2.018333333,8,10,40,10,7.276
882,14PA,0,1,11.8502,2,8,28,0,103.9666667,0.224666667,-1.347333333,12,10,40,10,6.766
883,14PA,0,1,11.8502,2,8,28,0,143.1666667,0.189666667,-2.683333333,4,10,60,10,7.656
884,14PA,0,1,11.8502,2,8,28,0,124.6,0.196333333,-2.823333333,8,10,60,10,7.451
885,14PA,0,1,11.8502,2,8,28,0,118.8333333,0.200333333,-2.566666667,12,10,60,10,8.113
886,14PA,0,1,11.8502,2,8,28,0,128.4666667,0.170666667,-4.26,4,10,80,10,5.974
887,14PA,0,1,11.8502,2,8,28,0,122.4,0.174,-0.256,8,10,80,10,5.673
888,14PA,0,1,11.8502,2,8,28,0,134.6,0.224,-1.372,12,10,80,10,6.607
889,14PA,0,1,11.8502,2,8,28,0,216.2666667,0.555666667,-7.543333333,4,10,20,1,2.639
890,14PA,0,1,11.8502,2,8,28,0,193.8333333,0.536666667,-4.23,8,10,20,1,3.497
891,14PA,0,1,11.8502,2,8,28,0,874.3333333,0.326333333,-2.313333333,12,10,20,1,3.045
892,14PA,0,1,11.8502,2,8,28,0,139.2666667,0.179,-5.043333333,4,10,40,1,5.418
893,14PA,0,1,11.8502,2,8,28,0,163.2333333,0.229,-4.753333333,8,10,40,1,6.223
894,14PA,0,1,11.8502,2,8,28,0,190.5333333,0.275333333,-5.64,12,10,40,1,5.756
895,14PA,0,1,11.8502,2,8,28,0,149.8666667,0.227333333,-6.043333333,4,10,60,1,6.874
896,14PA,0,1,11.8502,2,8,28,0,152.6333333,0.220666667,-6.406666667,8,10,60,1,6.947
897,14PA,0,1,11.8502,2,8,28,0,183.5,0.219,-4.306666667,12,10,60,1,6.51
898,14PA,0,1,11.8502,2,8,28,0,169.6,0.205,-8.64,4,10,80,1,5.719
899,14PA,0,1,11.8502,2,8,28,0,157.9,0.182,-5.786666667,8,10,80,1,5.298
900,14PA,0,1,11.8502,2,8,28,0,186.1,0.175666667,-3.573333333,12,10,80,1,6.133
901,DDAB,1,0,12.73,0,0,36,0,145.9333333,0.338333333,12.13333333,4,500,20,200,3.114
902,DDAB,1,0,12.73,0,0,36,0,232.5,0.528666667,11.56666667,8,500,20,200,7.898
903,DDAB,1,0,12.73,0,0,36,0,473.7,0.365666667,12.93333333,12,500,20,200,8.732
904,DDAB,1,0,12.73,0,0,36,0,173.3333333,0.338666667,7.903333333,4,500,40,200,5.182
905,DDAB,1,0,12.73,0,0,36,0,143.8666667,0.368,6.54,8,500,40,200,7.84
906,DDAB,1,0,12.73,0,0,36,0,186.3333333,0.315333333,2.443333333,12,500,40,200,10.853
907,DDAB,1,0,12.73,0,0,36,0,185.8333333,0.162333333,-5.43,4,500,60,200,9.468
908,DDAB,1,0,12.73,0,0,36,0,160.5333333,0.243333333,5.633333333,8,500,60,200,9.015
909,DDAB,1,0,12.73,0,0,36,0,132.9666667,0.204333333,0.464333333,12,500,60,200,12.37
910,DDAB,1,0,12.73,0,0,36,0,242.4,0.187,-21.8,4,500,80,200,11.671
911,DDAB,1,0,12.73,0,0,36,0,106.8,0.147333333,2.466666667,8,500,80,200,10.017
912,DDAB,1,0,12.73,0,0,36,0,104.0333333,0.246333333,-11.91333333,12,500,80,200,10.68
913,DDAB,1,0,12.73,0,0,36,0,251.5666667,0.556333333,10.82,4,500,20,100,5.159
914,DDAB,1,0,12.73,0,0,36,0,253.2333333,0.742333333,11.0,8,500,20,100,7.209
915,DDAB,1,0,12.73,0,0,36,0,403.8666667,0.668,12.23333333,12,500,20,100,8.547
916,DDAB,1,0,12.73,0,0,36,0,174.2,0.307333333,5.666666667,4,500,40,100,5.1
917,DDAB,1,0,12.73,0,0,36,0,177.8666667,0.396666667,8.876666667,8,500,40,100,8.416
918,DDAB,1,0,12.73,0,0,36,0,130.0333333,0.248,1.906666667,12,500,40,100,9.634
919,DDAB,1,0,12.73,0,0,36,0,159.0333333,0.152333333,-10.13333333,4,500,60,100,9.103
920,DDAB,1,0,12.73,0,0,36,0,130.7,0.201,0.829333333,8,500,60,100,11.379
921,DDAB,1,0,12.73,0,0,36,0,130.8333333,0.252666667,4.373333333,12,500,60,100,11.551
922,DDAB,1,0,12.73,0,0,36,0,212.2333333,0.199,-19.76666667,4,500,80,100,7.103
923,DDAB,1,0,12.73,0,0,36,0,121.7,0.187,6.47,8,500,80,100,7.753
924,DDAB,1,0,12.73,0,0,36,0,107.7,0.204333333,-3.599,12,500,80,100,8.963
925,DDAB,1,0,12.73,0,0,36,0,180.5666667,0.500666667,10.9,4,500,20,50,5.825
926,DDAB,1,0,12.73,0,0,36,0,365.4333333,0.661333333,10.6,8,500,20,50,5.257
927,DDAB,1,0,12.73,0,0,36,0,248.0,0.695666667,9.493333333,12,500,20,50,7.586
928,DDAB,1,0,12.73,0,0,36,0,172.9,0.316333333,8.536666667,4,500,40,50,6.331
929,DDAB,1,0,12.73,0,0,36,0,177.5666667,0.327,9.536666667,8,500,40,50,8.378
930,DDAB,1,0,12.73,0,0,36,0,151.3333333,0.329666667,-2.658333333,12,500,40,50,8.577
931,DDAB,1,0,12.73,0,0,36,0,160.6,0.190333333,-5.226666667,4,500,60,50,8.74
932,DDAB,1,0,12.73,0,0,36,0,158.3,0.218666667,-1.371333333,8,500,60,50,8.061
933,DDAB,1,0,12.73,0,0,36,0,132.8,0.234333333,2.146666667,12,500,60,50,10.683
934,DDAB,1,0,12.73,0,0,36,0,230.8333333,0.238333333,-12.03,4,500,80,50,6.98
935,DDAB,1,0,12.73,0,0,36,0,122.1333333,0.205666667,6.88,8,500,80,50,7.25
936,DDAB,1,0,12.73,0,0,36,0,115.7666667,0.249666667,-5.71,12,500,80,50,9.784
937,DDAB,1,0,12.73,0,0,36,0,164.7,0.432333333,9.616666667,4,500,20,10,6.843
938,DDAB,1,0,12.73,0,0,36,0,498.1666667,0.394666667,10.49333333,8,500,20,10,7.814
939,DDAB,1,0,12.73,0,0,36,0,212.7666667,0.700666667,9.68,12,500,20,10,5.899
940,DDAB,1,0,12.73,0,0,36,0,185.4666667,0.308,8.14,4,500,40,10,6.747
941,DDAB,1,0,12.73,0,0,36,0,163.3333333,0.316333333,13.96666667,8,500,40,10,7.441
942,DDAB,1,0,12.73,0,0,36,0,149.6666667,0.19,5.79,12,500,40,10,9.656
943,DDAB,1,0,12.73,0,0,36,0,154.3333333,0.224666667,-0.544333333,4,500,60,10,7.889
944,DDAB,1,0,12.73,0,0,36,0,137.2666667,0.244333333,2.826666667,8,500,60,10,8.529
945,DDAB,1,0,12.73,0,0,36,0,117.2333333,0.258666667,1.908666667,12,500,60,10,9.988
946,DDAB,1,0,12.73,0,0,36,0,255.5,0.361,-5.39,4,500,80,10,6.014
947,DDAB,1,0,12.73,0,0,36,0,110.3666667,0.194333333,10.8,8,500,80,10,7.553
948,DDAB,1,0,12.73,0,0,36,0,112.2666667,0.185333333,32.86666667,12,500,80,10,8.397
949,DDAB,1,0,12.73,0,0,36,0,194.9,0.444,14.7,4,500,20,1,9.262
950,DDAB,1,0,12.73,0,0,36,0,197.3,0.518,14.16666667,8,500,20,1,8.026
951,DDAB,1,0,12.73,0,0,36,0,175.9,0.469,17.73333333,12,500,20,1,8.497
952,DDAB,1,0,12.73,0,0,36,0,195.9,0.281333333,19.6,4,500,40,1,10.271
953,DDAB,1,0,12.73,0,0,36,0,140.6333333,0.247666667,21.26666667,8,500,40,1,9.743
954,DDAB,1,0,12.73,0,0,36,0,185.2,0.268333333,14.2,12,500,40,1,9.032
955,DDAB,1,0,12.73,0,0,36,0,213.6,0.21,14.26666667,4,500,60,1,10.253
956,DDAB,1,0,12.73,0,0,36,0,150.9333333,0.205,15.46666667,8,500,60,1,10.033
957,DDAB,1,0,12.73,0,0,36,0,150.2333333,0.234666667,15.53333333,12,500,60,1,7.97
958,DDAB,1,0,12.73,0,0,36,0,300.9666667,0.388666667,-0.805,4,500,80,1,8.452
959,DDAB,1,0,12.73,0,0,36,0,133.4,0.216666667,22.93333333,8,500,80,1,9.411
960,DDAB,1,0,12.73,0,0,36,0,153.8666667,0.301,38.2,12,500,80,1,8.308
961,DDAB,1,0,12.73,0,0,36,0,163.7333333,0.523666667,1.65,4,100,20,200,6.507
962,DDAB,1,0,12.73,0,0,36,0,169.7666667,0.279,-1.823333333,8,100,20,200,7.799
963,DDAB,1,0,12.73,0,0,36,0,196.0333333,0.504333333,-0.158466667,12,100,20,200,6.77
964,DDAB,1,0,12.73,0,0,36,0,190.9666667,0.371666667,4.643333333,4,100,40,200,10.534
965,DDAB,1,0,12.73,0,0,36,0,181.9,0.496666667,1.453333333,8,100,40,200,9.481
966,DDAB,1,0,12.73,0,0,36,0,170.2666667,0.446,2.91,12,100,40,200,11.126
967,DDAB,1,0,12.73,0,0,36,0,159.0666667,0.272333333,7.4,4,100,60,200,9.262
968,DDAB,1,0,12.73,0,0,36,0,140.5333333,0.257666667,6.18,8,100,60,200,8.937
969,DDAB,1,0,12.73,0,0,36,0,127.2666667,0.248666667,8.59,12,100,60,200,10.675
970,DDAB,1,0,12.73,0,0,36,0,131.1666667,0.235333333,8.573333333,4,100,80,200,8.895
971,DDAB,1,0,12.73,0,0,36,0,128.2,0.279,1.683333333,8,100,80,200,8.827
972,DDAB,1,0,12.73,0,0,36,0,125.3333333,0.289666667,2.076666667,12,100,80,200,8.81
973,DDAB,1,0,12.73,0,0,36,0,171.9333333,0.524333333,-0.481,4,100,20,100,8.432
974,DDAB,1,0,12.73,0,0,36,0,150.5666667,0.471333333,1.207666667,8,100,20,100,5.118
975,DDAB,1,0,12.73,0,0,36,0,136.6666667,0.332,-0.237733333,12,100,20,100,7.492
976,DDAB,1,0,12.73,0,0,36,0,204.2333333,0.537,-0.117666667,4,100,40,100,8.432
977,DDAB,1,0,12.73,0,0,36,0,171.6333333,0.404,6.66,8,100,40,100,8.012
978,DDAB,1,0,12.73,0,0,36,0,196.8,0.642333333,10.83333333,12,100,40,100,8.443
979,DDAB,1,0,12.73,0,0,36,0,153.2333333,0.228,7.173333333,4,100,60,100,8.493
980,DDAB,1,0,12.73,0,0,36,0,110.4333333,0.225,4.58,8,100,60,100,9.694
981,DDAB,1,0,12.73,0,0,36,0,143.0666667,0.188333333,6.5,12,100,60,100,9.21
982,DDAB,1,0,12.73,0,0,36,0,134.9333333,0.235,8.523333333,4,100,80,100,8.916
983,DDAB,1,0,12.73,0,0,36,0,120.1333333,0.319,4.36,8,100,80,100,7.981
984,DDAB,1,0,12.73,0,0,36,0,102.2966667,0.366333333,1.221,12,100,80,100,7.909
985,DDAB,1,0,12.73,0,0,36,0,122.2333333,0.363,-0.675,4,100,20,50,7.2
986,DDAB,1,0,12.73,0,0,36,0,216.0,0.552,-0.180233333,8,100,20,50,6.86
987,DDAB,1,0,12.73,0,0,36,0,126.4666667,0.392333333,3.94,12,100,20,50,8.49
988,DDAB,1,0,12.73,0,0,36,0,189.7333333,0.336333333,5.51,4,100,40,50,10.396
989,DDAB,1,0,12.73,0,0,36,0,174.6,0.402,2.436666667,8,100,40,50,7.986
990,DDAB,1,0,12.73,0,0,36,0,159.8666667,0.449,7.05,12,100,40,50,9.304
991,DDAB,1,0,12.73,0,0,36,0,140.7,0.195,7.98,4,100,60,50,11.569
992,DDAB,1,0,12.73,0,0,36,0,139.5333333,0.184333333,8.23,8,100,60,50,9.619
993,DDAB,1,0,12.73,0,0,36,0,151.2,0.308,7.35,12,100,60,50,10.938
994,DDAB,1,0,12.73,0,0,36,0,127.9666667,0.211,8.526666667,4,100,80,50,9.043
995,DDAB,1,0,12.73,0,0,36,0,114.8333333,0.408,4.426666667,8,100,80,50,9.182
996,DDAB,1,0,12.73,0,0,36,0,91.54,0.411333333,4.913333333,12,100,80,50,8.493
997,DDAB,1,0,12.73,0,0,36,0,113.9666667,0.287,4.576666667,4,100,20,10,7.911
998,DDAB,1,0,12.73,0,0,36,0,283.5666667,0.667,1.78,8,100,20,10,8.459
999,DDAB,1,0,12.73,0,0,36,0,143.6333333,0.598333333,6.03,12,100,20,10,8.877
1000,DDAB,1,0,12.73,0,0,36,0,131.7,0.376333333,5.266666667,4,100,40,10,11.044
1001,DDAB,1,0,12.73,0,0,36,0,146.2666667,0.390333333,4.823333333,8,100,40,10,10.247
1002,DDAB,1,0,12.73,0,0,36,0,124.9666667,0.358333333,4.396666667,12,100,40,10,10.61
1003,DDAB,1,0,12.73,0,0,36,0,133.3,0.207666667,5.976666667,4,100,60,10,12.772
1004,DDAB,1,0,12.73,0,0,36,0,147.6666667,0.244,7.0,8,100,60,10,11.63
1005,DDAB,1,0,12.73,0,0,36,0,128.9333333,0.282666667,5.493333333,12,100,60,10,12.076
1006,DDAB,1,0,12.73,0,0,36,0,129.7,0.235666667,8.37,4,100,80,10,9.387
1007,DDAB,1,0,12.73,0,0,36,0,88.21333333,0.315333333,2.646666667,8,100,80,10,9.887
1008,DDAB,1,0,12.73,0,0,36,0,86.61,0.321666667,5.016666667,12,100,80,10,9.975
1009,DDAB,1,0,12.73,0,0,36,0,97.09666667,0.323333333,3.523333333,4,100,20,1,9.829
1010,DDAB,1,0,12.73,0,0,36,0,125.0333333,0.341666667,8.636666667,8,100,20,1,9.455
1011,DDAB,1,0,12.73,0,0,36,0,150.1,0.389666667,7.9,12,100,20,1,8.829
1012,DDAB,1,0,12.73,0,0,36,0,116.0,0.189,5.51,4,100,40,1,10.177
1013,DDAB,1,0,12.73,0,0,36,0,120.9333333,0.245666667,7.95,8,100,40,1,9.479
1014,DDAB,1,0,12.73,0,0,36,0,140.9333333,0.236,10.19,12,100,40,1,10.128
1015,DDAB,1,0,12.73,0,0,36,0,154.5,0.208,8.826666667,4,100,60,1,9.97
1016,DDAB,1,0,12.73,0,0,36,0,149.3333333,0.211,10.71,8,100,60,1,9.098
1017,DDAB,1,0,12.73,0,0,36,0,146.9666667,0.253666667,14.23333333,12,100,60,1,9.097
1018,DDAB,1,0,12.73,0,0,36,0,172.9666667,0.199666667,13.56666667,4,100,80,1,8.639
1019,DDAB,1,0,12.73,0,0,36,0,95.48333333,0.285666667,18.53333333,8,100,80,1,8.304
1020,DDAB,1,0,12.73,0,0,36,0,97.44333333,0.335,18.13333333,12,100,80,1,8.427
1021,DDAB,1,0,12.73,0,0,36,0,280.2666667,0.666,-2.143333333,4,10,20,200,4.58
1022,DDAB,1,0,12.73,0,0,36,0,135.4333333,0.426333333,-1.52,8,10,20,200,5.493
1023,DDAB,1,0,12.73,0,0,36,0,172.7666667,0.708333333,-0.768,12,10,20,200,3.611
1024,DDAB,1,0,12.73,0,0,36,0,161.0333333,0.731,-1.302666667,4,10,40,200,5.19
1025,DDAB,1,0,12.73,0,0,36,0,103.78,0.529666667,-1.417333333,8,10,40,200,6.586
1026,DDAB,1,0,12.73,0,0,36,0,194.2,0.767666667,-1.53,12,10,40,200,6.928
1027,DDAB,1,0,12.73,0,0,36,0,277.0333333,0.281333333,-0.445353333,4,10,60,200,7.989
1028,DDAB,1,0,12.73,0,0,36,0,197.9,0.621666667,-0.4119,8,10,60,200,6.407
1029,DDAB,1,0,12.73,0,0,36,0,250.5333333,0.345333333,-1.150666667,12,10,60,200,8.654
1030,DDAB,1,0,12.73,0,0,36,0,203.0666667,0.320666667,-0.866333333,4,10,80,200,7.088
1031,DDAB,1,0,12.73,0,0,36,0,183.1333333,0.504333333,-1.256666667,8,10,80,200,7.177
1032,DDAB,1,0,12.73,0,0,36,0,204.2666667,0.304,0.426333333,12,10,80,200,7.643
1033,DDAB,1,0,12.73,0,0,36,0,172.2333333,0.682333333,-1.87,4,10,20,100,4.522
1034,DDAB,1,0,12.73,0,0,36,0,135.7,0.478333333,-2.006666667,8,10,20,100,4.771
1035,DDAB,1,0,12.73,0,0,36,0,198.1333333,0.776,-0.638,12,10,20,100,3.597
1036,DDAB,1,0,12.73,0,0,36,0,108.2,0.709666667,-1.143666667,4,10,40,100,6.686
1037,DDAB,1,0,12.73,0,0,36,0,119.6333333,0.53,-1.095,8,10,40,100,6.891
1038,DDAB,1,0,12.73,0,0,36,0,203.1333333,0.677,-1.493333333,12,10,40,100,6.441
1039,DDAB,1,0,12.73,0,0,36,0,159.9,0.686666667,-1.693333333,4,10,60,100,5.537
1040,DDAB,1,0,12.73,0,0,36,0,224.8,0.432666667,-0.698333333,8,10,60,100,7.283
1041,DDAB,1,0,12.73,0,0,36,0,252.4666667,0.39,-0.727,12,10,60,100,8.342
1042,DDAB,1,0,12.73,0,0,36,0,554.6666667,0.804333333,-0.57,4,10,80,100,5.882
1043,DDAB,1,0,12.73,0,0,36,0,153.5666667,0.714666667,-0.411666667,8,10,80,100,7.458
1044,DDAB,1,0,12.73,0,0,36,0,186.2666667,0.42,-0.533333333,12,10,80,100,7.334
1045,DDAB,1,0,12.73,0,0,36,0,240.3333333,0.832333333,-1.993333333,4,10,20,50,2.773
1046,DDAB,1,0,12.73,0,0,36,0,153.9333333,0.520333333,-1.546666667,8,10,20,50,4.174
1047,DDAB,1,0,12.73,0,0,36,0,262.8333333,0.865666667,-1.140333333,12,10,20,50,4.174
1048,DDAB,1,0,12.73,0,0,36,0,93.57666667,0.435,-1.966666667,4,10,40,50,5.98
1049,DDAB,1,0,12.73,0,0,36,0,145.4,0.66,-1.000666667,8,10,40,50,7.149
1050,DDAB,1,0,12.73,0,0,36,0,272.0,0.758,-1.209,12,10,40,50,8.496
1051,DDAB,1,0,12.73,0,0,36,0,144.8666667,0.739,-1.506666667,4,10,60,50,6.284
1052,DDAB,1,0,12.73,0,0,36,0,225.2666667,0.471,-0.898333333,8,10,60,50,7.499
1053,DDAB,1,0,12.73,0,0,36,0,831.5,1.0,-0.789,12,10,60,50,8.889
1054,DDAB,1,0,12.73,0,0,36,0,178.0666667,0.533333333,-1.065666667,4,10,80,50,5.665
1055,DDAB,1,0,12.73,0,0,36,0,134.8666667,0.524333333,0.4569,8,10,80,50,7.379
1056,DDAB,1,0,12.73,0,0,36,0,113.5333333,0.564,0.340333333,12,10,80,50,7.645
1057,DDAB,1,0,12.73,0,0,36,0,132.8333333,0.450333333,-1.64,4,10,20,10,3.114
1058,DDAB,1,0,12.73,0,0,36,0,139.0333333,0.419,-1.626666667,8,10,20,10,4.927
1059,DDAB,1,0,12.73,0,0,36,0,173.7,0.643333333,-1.343333333,12,10,20,10,3.526
1060,DDAB,1,0,12.73,0,0,36,0,86.48,0.334333333,-1.109,4,10,40,10,6.565
1061,DDAB,1,0,12.73,0,0,36,0,131.3,0.559333333,-1.138666667,8,10,40,10,8.074
