,RF,LGBM,XGB,DT,kNN,PLS,MLR,lasso
67,0.02870171890798784,0.006823815052351315,0.09421014721882959,0.003842264914054594,0.23676522869681046,0.016137698777534654,0.01613742268536307,0.0005215094537866782
68,0.3157853050219077,0.029814584663113805,0.07083026940950368,0.0055106167846309395,0.020128612510682195,0.08948434284422191,0.08948290368287766,0.07415573339596246
69,0.0014560161779576114,0.09589556799558858,0.0044494740642358616,0.04671385237613751,0.03449853944340521,0.09213133368333279,0.09213108663642201,0.10820907924165504
70,0.02628816986855402,0.009677652351117817,0.10593187808990479,0.00350522413211999,0.031240578478142073,0.050779422915515376,0.050777974978508084,0.06505614940530932
71,0.019826086956521577,0.0315059523908635,0.024609148502349854,0.006016177957532856,0.1259156418758292,0.1741147456886746,0.1741142481776786,0.15983276905181343
72,0.01729255139871906,0.23708503118481483,0.0035685903261838403,0.17037411526794746,0.0063797886592332695,0.10731918420125111,0.1073197027103937,0.12826990519462328
73,0.015449949443882675,0.036818449624679714,0.053801774978637695,0.017694641051567234,0.048350870473894275,0.020283012019158525,0.020283034674777684,0.03712677308807083
74,0.12120728008089013,0.11536310110086673,0.010966403997824337,0.11017863161442533,0.05365743719981503,0.08533930199452416,0.08533970534048535,0.09951661535024553
75,0.03556285810583078,0.011644521898588209,0.04718097980511804,0.025783619817997983,0.033345428071552635,0.19128351579308145,0.19128432082753122,0.2094631257921228
76,0.025993933265925154,0.041425961392336536,0.006816566629284426,0.05985844287158745,0.05707087582447759,0.09467432692726763,0.09467273104760883,0.07143338819731548
77,0.009984159083248609,0.10210350514670226,0.036032999321230746,0.11017863161442533,0.06165167791388148,0.014626473188050299,0.01462621941256724,0.028699893285364403
78,0.03133367037411526,0.06204215651506875,0.1270315466925155,0.07608695652173912,0.05871137310913037,0.03160322605687066,0.031603078143865135,0.013527509316236558
79,0.1151843613077177,0.0555960132408006,0.09962226138558497,0.05556117290192113,0.0405168288920479,0.04723449927665166,0.04723397067330411,0.0318252302492085
80,0.0034556791371761625,0.06970450931605778,0.06059014277101407,0.09944388270980788,0.04091327695590706,0.08184393840928175,0.08184316149471631,0.0953358958335968
81,0.011058982136838244,0.004691984128801327,0.052327667907467984,0.01934614088304685,0.013864663464363727,0.15515166246236073,0.1551507745599832,0.17207608311045672
82,0.05633265925176896,0.020747991709106108,0.0026707486448201145,0.014509605662285138,0.04745348132565767,0.12111796254894977,0.12111745533691429,0.13537593548385488
83,0.04168486686889006,0.25121815184210416,0.021434466512186362,0.3081226828446241,0.0825111312152981,0.03877696429681454,0.03877718872176272,0.015478424495327214
84,0.04175766767778777,0.08766393494991542,0.05521726088167081,0.11511627906976743,0.42658447070019345,0.3254695795291902,0.3254713687117997,0.3048427375879611
85,0.2449120323559152,0.08372009041538975,0.11365922772004455,0.31223458038422647,0.40891077464516906,0.37418189394490275,0.37418069140134413,0.35238687651060835
86,0.04959453993933244,0.05172017983400101,0.05383660036946211,0.2457027300303336,0.3356537511512431,0.31242203371478117,0.31242161355005316,0.2919628652106158
87,0.1757438490057295,0.38498833101138075,0.006362660480823262,0.3872598584428715,0.19117120117449313,0.3122485023785625,0.31224737878377584,0.3367047173789808
88,0.075205257836198,0.09873505607992558,0.1127294847287833,0.11638018200202219,0.1960662588265396,0.1356170958408291,0.1356161315388722,0.10790772030715368
89,0.14237074486012896,0.3442107677780919,0.17253042310024302,0.31314459049544985,0.009982807723300402,0.31648547546345107,0.3164849128499828,0.2927783965730957
90,0.023817660936972906,0.32255104364417353,0.21243769555410072,0.25409504550050555,0.10192453429248749,0.0021791647937414726,0.0021793467168677028,0.028552691397287777
91,0.37912773845635467,0.012651673364369453,0.1301146716150644,0.11897539602291884,0.02420021832880692,0.21090289451984456,0.21090273359486478,0.19119811227280925
92,0.008275025278060177,0.11687272471659838,0.0280024078183998,0.027957532861476175,0.28529125116689913,0.23268614127036535,0.23268516014563123,0.20851389224161077
93,0.04067880013481728,0.008780714477953588,0.09046289010163622,0.025716211661611088,0.014430231650489289,0.22599922878216605,0.22599904683772754,0.2515020765939825
94,0.05206572295247791,0.11447906824289988,0.07330982269242747,0.03407482305358944,0.0874475486169034,0.40547424055668513,0.40547569653679616,0.42708470515338853
95,0.04168688911358509,0.07970142176168199,0.03751574202663843,0.12831142568250764,0.3439216593187139,0.00020828344276468957,0.0002066224393212357,0.01941861687468105
96,0.43208257499157354,0.1421693053625256,0.24147579876067538,0.1325581395348837,0.11526511959767283,0.025711811253260775,0.025712827667027982,0.009340849118666339
97,0.11976103808560701,0.11447026255704085,0.40917422929957603,0.14098415908324913,0.023847220904832267,0.06172962635012491,0.06172993645241731,0.08668664444435847
98,0.3602153690596569,0.21209652273625756,0.08555647389110099,0.25606673407482294,0.1284624707641755,0.2677350173482458,0.2677358191286924,0.28659312450550745
99,0.2811695315133127,0.227700598259019,0.13218245593071953,0.21921132457027293,0.12935147505129352,0.20856464502022787,0.20856466442184374,0.22608690324736036
100,0.003522413211999975,0.06204561184401369,0.012440668921861131,0.03756319514661277,0.09105061693667937,0.21499470489319383,0.21499434360446756,0.23518341083351724
101,0.04155139871924485,0.07456917470496921,0.16021761298179626,0.011172901921132475,0.11478119516480227,0.1777045866053043,0.17455308540837167,0.04546478616341759
102,0.21357920458375484,0.2077623615863983,0.08103593663812528,0.20070778564206262,0.04629687838769936,0.320090529648831,0.3132853811231351,0.0020112933508373287
103,0.3352210987529492,0.33858271523500805,0.01566147220267325,0.31825075834175925,0.019427668056134065,0.42569490035567303,0.4206753579000966,0.03784958119496745
104,0.28180805527468855,0.3080894302188496,0.0066167653812315985,0.2775530839231547,0.23570854867987664,0.3562191546736616,0.3484799855186438,0.011232295443341422
105,0.020326255476912608,0.008287284814571909,0.023865824817285247,0.020930232558139528,0.07955733282981989,0.0894760844365457,0.09409807980748469,0.016575683002115787
106,0.12722868217054256,0.14750401178297715,0.0049978092599083646,0.096056622851365,0.017002213834920774,0.17315381686418296,0.17599020616500247,0.053458356105305194
107,0.020643747893495434,0.01409577504643783,0.07295048172963281,0.0029154027637344204,0.004785389792036521,0.00790850852568134,0.0004611807952322605,0.0722489195350974
108,0.0059812942366028465,0.021656226354973787,0.12719197259392848,0.019632625547691268,0.10390488708301995,0.05383486575136451,0.06024313555378727,0.007316438685060461
109,0.13161088641725602,0.1562348266326741,0.12112161453259607,0.18282536472627473,0.046715990398774984,0.16653180950357205,0.17115447323587532,0.02591698736236006
110,0.07913026626221782,0.05899503293707864,0.019791294662969278,0.078943377148635,0.0051728160107886445,0.22767270278895063,0.22681149145869978,0.11648657595126141
111,0.052692281766093585,0.046386209117209504,0.06932351577149362,0.022775530839231534,0.033556098432492174,0.13752378734816875,0.13844818208803739,0.08508597923902875
112,0.08118402426693631,0.10434983557754726,0.027641515405161216,0.0743427704752275,0.03849057081480148,0.034672144765970414,0.034576733356719305,0.060870619060346964
113,0.030969329288843703,0.007915630077767903,0.034672910734423495,0.002464610717896859,0.06529019774016181,0.0840436253726404,0.08187009810733675,0.0420109057032306
114,0.005737782271655001,0.012090084693817962,0.00011631326318631285,0.008331648129423663,0.09756341152491856,0.08561822332100569,0.08165908998558255,0.04320159839706181
115,0.04588827098078903,0.046425026189008636,0.003894114205039295,0.06549544994944387,0.06023804761667689,0.09207475582097494,0.08841148260275838,0.013196032783672679
116,0.022860128075497088,0.03384002509908643,0.034478032299674305,0.015065722952477253,0.004664120191591556,0.08713955061164705,0.0851534958335721,0.014386725477503859
117,0.24723340074148997,0.23823375579057782,0.0426870824111846,0.15583080552746884,0.030585568251550982,0.27153377313103144,0.26712328340935737,0.005020449736478361
118,0.019707954162454022,0.03182352618511988,0.06683325183524161,0.020104482642399724,0.011427807861454573,0.02198755293569757,0.02328086887329281,0.05825502123973042
119,0.0676702055948768,0.08501831764499136,0.04521864731584213,0.06845298281092012,0.041799566729418924,0.08265376208652989,0.08270962734205933,0.07996328949580331
120,0.09299831479609055,0.09437413921626588,0.09334804513938988,0.0908594539939333,0.032497112720082474,0.12932418770648632,0.13502938095830724,0.11088085377005535
121,0.06498634984833195,0.08915592071333986,0.03541492237601171,0.06760616784630943,0.2129516064500656,0.020345115583177836,0.02239666150623551,0.03974526280358326
122,0.043028311425682655,0.03682480331061422,0.09886889609576957,0.04333670374115267,0.0898351305480613,0.0003680909411826194,0.004205242934359726,0.009521163494048801
123,0.058885743174923635,0.07940834488850707,0.029408399442811595,0.052982810920121345,0.034163306874609015,0.08369702081862121,0.08287200531081854,0.0905551806835466
124,0.03669312436804857,0.02099421964668527,0.27969743664271907,0.024165824064711836,0.04515853456633567,0.013927203227757146,0.012220064523347146,0.39530534177297305
125,0.07248567576676766,0.03609657246561546,0.23728831701500464,0.04498049978333092,0.02919984385601261,0.11469576147526517,0.11640356854103946,0.3761166713238334
126,0.0294101786316142,0.0332518682125867,0.03284580099450082,0.025090278780875344,0.08598511498170172,0.08382032887667906,0.0844890780144271,0.05210819057714175
127,0.045633973710818884,0.004295064916770883,0.0036700970362363305,0.04031850353892821,0.11794031241736919,0.12301567484229922,0.12264536605202095,0.015382640539658654
128,0.020438321536905765,0.006175214873156254,0.0716037698233212,0.0014155712841253804,0.3551762392213497,0.07203212097376155,0.07212244568269432,0.036640698084480366
129,0.018885743174924308,0.11012189854657796,0.01075759466183801,0.06614184602051133,0.009852498151440126,0.05009776282317013,0.05093463567419612,0.0814517312109456
130,0.10479103471520032,0.16535014980671212,0.11495138842488203,0.16137512639029317,0.023623821821726232,0.05156323073503688,0.05251196395413035,0.07928102603585022
131,0.15224098415908321,0.06693163043150341,0.11014011438382287,0.40125668062978476,0.020623855524833895,0.20041545459263255,0.20021326951563223,0.14397032743237476
132,0.022710819009100325,0.003817532159009762,0.06296207980752835,0.046562184024266956,0.02304973876895819,0.0589630525652986,0.0562612851595425,0.11438332194911044
133,0.08761779575328646,0.06167210575496987,0.049108678223028474,0.07549039433771482,0.018098045574769427,0.0882638872155194,0.08838678380790901,0.10113973315493169
134,0.003376137512639016,0.040328785985307314,0.04451630144437477,0.02062689585439839,0.025780906434794484,0.11812789694113535,0.11518033635059993,0.06014185597175767
135,0.07624856757667706,0.053280387631809145,0.003523403526678376,0.08517694641051574,0.038397728594952704,0.017615639542047867,0.018031045920370636,0.13514117204813414
136,0.06511021233569236,0.061889102822113434,0.03428264935891723,0.03599595551061677,0.07891758040988427,0.21394609427177066,0.20995947575320903,0.11423232478633222
137,0.018008257499156924,0.00014854264004580953,0.1589223384375037,0.028554095045500508,0.06643535701153316,0.11261920938800632,0.11540341198228674,0.030663957522752916
138,0.013396191439164512,0.029768479353818184,0.09090787423030677,0.0009352881698685422,0.04453643768954338,0.029410837081702057,0.03294158781807566,0.2652669958703777
139,0.03598230535894825,0.042266444777827705,0.0905213913493258,0.060338725985844305,0.007992459121408751,0.17059687045929658,0.17402258389696582,0.2501991589820489
140,0.01242231209976441,0.0346235910667555,0.18878741203472993,0.08321536905965624,0.09318342500927765,0.13506327831666085,0.13670338568421062,0.11002090863633296
141,0.004826423997303375,0.01668278774509592,0.0053875862165938815,0.02062689585439839,0.007780905505172422,0.2402779167099199,0.24013241800735027,0.19516565733731153
142,0.011226828446241954,0.0030022326892644724,0.26996969366700385,0.034074823053589526,0.22291453343940826,0.2233991702883477,0.22400021972787118,0.5086908962361911
143,0.09602409841590803,0.052451796621771185,0.2756842469964157,0.21385237613751265,0.01279656324937925,0.10920823300768634,0.11545927880486562,0.40654277125301813
144,0.13458324907313718,0.18541579813862513,0.03801865436671581,0.09797775530839231,0.12773383482218834,0.12080038728459719,0.11737400548556359,0.5345940545381997
145,0.12054651162790686,0.12333273227681274,0.026993895336397983,0.10149140546006064,0.1583568378828412,0.2249981808406339,0.22140367532832234,0.14901272668275348
146,0.10869430401078439,0.11014328107958082,0.03072503834088966,0.22549472771919687,0.07426523611767971,0.02716124452936597,0.02689202811550545,0.12257923915085792
147,0.009365520728008003,0.02340698703749014,0.022937162435934688,0.005358948432760358,0.17923696722177934,0.0343595842761982,0.031199849675033586,0.20316069093260225
148,0.022892483990562956,0.08606339080223355,0.052370458202487424,0.02964610717896865,0.07305012580185372,0.07378586484242164,0.06750895645717817,0.2293013375108034
149,0.0914465790360637,0.10704095714872386,0.18316981266916577,0.0788169868554095,0.030152523319509128,0.011892751445007177,0.012386664172605755,0.005730843902916782
150,0.2265942028985508,0.18664437406428552,0.07797240690828214,0.22123356926188062,0.4400782692871086,0.05726079130336337,0.06345526450008254,0.24150054104592292
151,0.0026257162116613553,0.0002610622740662344,0.10549202041269193,0.005358948432760358,0.13147528566846534,0.199135769232984,0.19699249044966563,0.2681178267975489
152,0.10077249747219444,0.11328424243236684,0.2635894657386687,0.04368048533872601,0.0257046278860808,0.1218136199104326,0.11759222527106167,0.22825695225174417
153,0.021039265251094647,0.022484340945794573,0.10724328934724459,0.10273003033367037,0.01148581169727489,0.019763147532769282,0.021938297393147316,0.31496743409883876
154,0.15463667003707426,0.1612840651259595,0.03683366746584252,0.21793056959892143,0.12554781591227135,0.2796808677847956,0.2824084977786159,0.1305123115767339
155,0.09471149309066462,0.14837647008558474,0.14991396145463834,0.0514256825075835,0.22404474894294577,0.20742881786474188,0.2119420539286816,0.019464196014635476
156,0.01630670711156075,0.015118490298035067,0.1337057650089264,0.03875487505416726,0.09237003675385724,0.003389197337794872,0.0056804024546203286,0.02517998949177591
157,0.1864826423997309,0.18141556042597004,0.11297934727311978,0.2080167557417305,0.09188447217253885,0.13002491283735684,0.13410172402430173,0.008343782430821706
158,0.04117256488035059,0.07836062468985017,0.02420570926309476,0.05075834175935287,0.06127097507693208,0.18041315732625812,0.174340665471785,0.02942381810118172
159,0.00154196157735087,0.011379551315675335,0.04171615775120874,0.06036400404448938,0.03227091899912232,0.23073549286765618,0.22559702164250497,0.033016436367957175
160,0.18466262217728366,0.19934344869767845,0.032583921508914426,0.1224469160768453,0.07864866713364013,0.08711991871194164,0.08094238955876415,0.060824414813414385
161,0.06836552072800778,0.1160128263490412,0.02383209637491479,0.05588136164475899,0.0991781400077359,0.04361771815510829,0.04547681866458936,0.03587446092904445
162,0.05462858105830837,0.06804631797623228,0.04775620869486108,0.2831900910010111,0.3452199168117225,0.23648345051801556,0.23505725353013984,0.01741580762493608
163,0.1894772497472179,0.09248722815623722,0.0014913982580838647,0.06473710819009093,0.2844514709142425,0.5452153037434975,0.544828164683648,0.04355645420313717
164,0.04478665318503716,0.040459669827561884,0.03600102142930875,0.1056875631951465,0.04745154089337433,0.5077750668173127,0.5094660436135159,0.06896250707565019
165,0.1561557128412545,0.27499675568593207,0.17324529722317883,0.09571284125379176,0.04104202024917619,0.12424164442917685,0.12950383336561888,0.08442263884694107
166,0.02343343444556742,0.01993529651083989,0.09281659126281738,0.04116953151331311,0.016199610127669545,0.05359155933402965,0.05744190043883162,0.08747844002182575
167,0.010440006740815105,0.03178972581700482,0.05625040705331777,0.008190091001011132,0.00024209523985964376,0.04037506090221629,0.04451791179295136,0.020761113163944245
168,0.06393377148634939,0.04542820976748074,0.27691803495611533,0.09864220713563485,0.031904596573637534,0.05343017928068261,0.0521944275766176,0.25313968235080064
169,0.04030485338725964,0.07527869237212281,0.005460099660470341,0.10485338725985845,0.2620403699828804,0.01297884546053929,0.017039261162750036,0.10490085423419152
170,0.01778193461408832,0.016250334192494026,0.10529372721036598,0.01484664644421975,0.028390346519642187,0.01685989335883943,0.013297902507410475,0.09744331693222807
171,0.054408998988877674,0.08543096066488969,0.03782490415929904,0.045888102460397706,0.07116481204455316,0.09257225458857885,0.09405612958395522,0.07754487229138626
172,0.03655409504550056,0.024331862998697083,0.039034634828567505,0.03346814964610718,0.03901502375819782,0.05408390244847483,0.05856123351663923,0.14999703624325492
173,0.02133299629255126,0.0027911828980413805,0.0074046545792879614,0.026862150320188752,0.025644479817187357,0.055658500396840116,0.05835022539488503,0.13675344744907617
174,0.09683518705763362,0.06645548413050462,0.017721318909323963,0.0975530839231547,0.06861360762945878,0.1785315787900975,0.17839863978999668,0.07443543130789468
175,0.025740310077519327,0.02178117109208705,0.05352852332459421,0.016365737397082178,0.09543554374308667,0.16430346384570582,0.16209240898955246,0.03778411151215544
176,0.06819716885743154,0.060193144068274154,0.011094545558682584,0.07018874283788339,0.12964623544598142,0.04552125286853537,0.05166188384001915,0.03226612686676897
177,0.01054128749578706,0.006441481085945264,0.05952205629030541,0.0287360970677452,0.03729074557488035,0.006714071544013572,0.009201055186734086,0.04162468510852341
178,0.03967526120660554,0.02373942311973183,0.06881362199783325,0.001617795753286147,0.008995026601313225,0.09023572076368017,0.08511154561004261,0.11168623057232407
179,0.10701718907987871,0.12789216993879665,0.03553894098294397,0.11448432760364002,0.009535516594896112,0.09435853608314557,0.09412522466506039,0.07182535602651924
180,0.08750623525446603,0.11555823369211737,0.07815563614857812,0.09487698011459385,0.08344678614143604,0.05173237089514432,0.0532846655471786,0.13031173149648628
181,0.056596056622851304,0.08719438209942401,0.034483290007912365,0.001617795753286147,0.025353580903388254,0.12280905936868941,0.11843210071850938,0.07128695455852688
182,0.010457701381867322,0.04065846320452836,0.023127143815747403,0.021764408493427707,0.015025402041097674,0.04488573017881396,0.044248107382150834,0.0791964883631423
183,0.03244034378159738,0.21552275493957626,0.03297933872235437,0.24918387982088688,0.05745694595382278,0.044705219087743775,0.04124293229293485,0.1348329854393386
184,0.010281597573306461,0.02824442961834342,0.10933630295903907,0.05284125379170883,0.45162395884988016,0.12232829775370244,0.12623344755841479,0.22738365243074066
185,0.03252965958880984,0.024432985569625615,0.15681876858999555,0.017229524772497465,0.10035818032025695,0.23159442228352892,0.23446051416021493,0.3091942084303734
186,0.11058021570610041,0.09248340407886438,0.04874628134998438,0.07800808897876635,0.2882453128952819,0.1127174353389589,0.1167050203321956,0.2950342677174165
187,0.03427435119649461,0.016816038038165726,0.06915520874386005,0.043731041456016195,0.24711983707047108,0.27365191173936165,0.27660043880457197,0.1723057490473956
