,XGB,LGBM,RF,kNN,DT,MLR,PLS,lasso
84,0.16847659395792636,0.004334903320953876,0.0690360469825837,0.1475609027348963,0.17557715674362093,0.2105889309791088,0.21058893097910936,0.19669135219449463
85,0.08512352696874292,0.07621913879134307,0.06266369650330805,0.1253611985172421,0.09065748616173885,0.31101655554412355,0.3110165555441241,0.040590007765226366
86,0.0019104510799213548,0.12384243968485564,0.010477926285945849,0.2230682280153333,0.04963773007515426,0.13679572323739736,0.13679572323739692,0.1365138324822215
87,0.11506463029823344,0.1011625423289737,0.013304981773997304,0.09150019380098179,0.31382476036181994,0.32498872295857006,0.32498872295856973,0.04679045920251018
88,0.0960063405875109,0.009227296503698135,0.0829364115026327,0.052983123131005616,0.08539219657081143,0.28423438042406696,0.28423438042406657,0.06545605211453265
89,0.04218249899085369,0.013673368933038832,0.0874605103280684,0.04464573766528357,0.18770532379280866,0.01927401625727687,0.019274016257277204,0.09092677336534505
90,0.037984522405835275,0.07054564088250359,0.23582962062913482,0.007931194491178961,0.14452544889968952,0.13216882994595214,0.13216882994595247,0.11791983700645747
91,0.08247769763309731,0.041861720106422806,0.1082678547320104,0.2298211776912158,0.08383961117861494,0.1332305171699908,0.13323051716999057,0.14593968758316234
92,0.037087799470499005,0.23137972730144074,0.13148508167949258,0.0684196594504074,0.2576841726294946,0.07858830975725561,0.07858830975725539,0.3183251573321969
93,0.40639189269131637,0.01729822095235556,0.027058188200351108,0.21637567208054453,0.14940821745195987,0.2033278195364816,0.2033278195364815,0.4935265384713544
94,0.09573210023652379,0.1376188827101651,0.15789118401512117,0.20292231517992965,0.18802034111876154,0.0729285465308025,0.07292854653080239,0.2698076149607149
95,0.05699182315540341,0.20136990804381738,0.23825435398946992,0.13863046506892218,0.06417352954412481,0.16765777915121904,0.16765777915121882,0.34022968724715913
96,0.10410696922308438,0.025974816753697505,0.06336168489266886,0.23711721393916796,0.15478601323072771,0.09950747789951064,0.09950747789951053,0.23881565650550007
97,0.019836230261598975,0.005209128725733481,0.05611313622249259,0.07298750115466879,0.06986634264884561,0.02157628275298884,0.021576282752989062,0.0011547380166779253
98,0.08672054775639626,0.15227579689061221,0.10373160523828784,0.06364808675102157,0.056298096395301755,0.08236091968599302,0.08236091968599313,0.386858902422259
99,0.12803160687183035,0.18217319861678327,0.16872687997839858,0.15173310338520246,0.06946132037262043,0.4487857748406505,0.4487857748406505,0.43521767343108475
100,0.11663466391412772,0.04509561252556693,0.004403942216822498,0.2494771906332399,0.08122946762071914,0.5373668592838365,0.537366859283837,0.2236092340393867
101,0.31862357422554566,0.015591780885521822,0.015215336843525606,0.22775636780194586,0.07148643175374642,0.18321828692321052,0.1832182869232109,0.2571786713372806
102,0.0809075251288045,0.02144549563194631,0.0676049682732549,0.14582718967972252,0.311822150218262,0.1566470753547225,0.15664707535472283,0.2839933452168125
103,0.003080639348944869,0.03763539794197679,0.02908059943296848,0.11096194120893943,0.009923045767517236,0.39786954468186303,0.39786954468186336,0.3636835182276392
104,0.13438903696385418,0.08424491454155314,0.05184015120831642,0.037271821229843405,0.5146483056568112,0.10911391297026707,0.10911391297026729,0.49445830181957934
105,0.10884587474562657,0.07674189837713652,0.047318752531389285,0.04496935658899337,0.39894694208181464,0.12516189665503347,0.12516189665503374,0.46081555100451876
106,0.07013551740571042,0.004138904051050496,0.08855137032536797,0.06688370230030902,0.2723099770487377,0.10056316732967369,0.10056316732967352,0.32232760138386624
107,0.053007049845895965,0.0006891215714683041,0.05763061968408287,0.04157139933018897,0.14877818280005406,0.2685977086344744,0.2685977086344742,0.3194813315045788
108,0.00034898145729606034,0.15931151778468566,0.02198865937626565,0.0035347398652380013,0.011340623734305388,0.18138902304776094,0.18138902304776117,0.4300166208941842
109,0.0805403322234913,0.07332500796626665,0.052504387741325736,0.027503201865291815,0.08599972998514918,0.17167868663618252,0.17167868663618258,0.3309304904381428
110,0.07732885219362948,0.04270015178791098,0.10978668826785465,0.032541510062773754,0.010395571756446592,0.4075082102451206,0.4075082102451206,0.02844326424214416
111,0.047330064326625315,0.1437451515977879,0.04000675037127058,0.11076044247368669,0.09423518293506142,0.27621167810935265,0.276211678109352,0.43688959881905753
112,0.0058325741460678315,0.2197161927070697,0.011016605913325261,0.02817910285419055,0.14034021871202915,0.2304726094754383,0.2304726094754378,0.2654432005663734
113,0.07672127224711153,0.18649711966571608,0.0027271499932494947,0.012009302755208895,0.008032941811799615,0.19603836469816355,0.1960383646981631,0.011522157815183842
114,0.01625171003191031,0.058337745038582745,0.008876738220601949,0.027578609983926472,0.0028801584087124604,0.07483014526095502,0.07483014526095463,0.10356142992383882
115,0.2204925216320992,0.17198728223873594,0.1351073309031997,0.1500873796163893,0.10159308761981908,0.3545359264050554,0.35453592640505505,0.14729470424488322
116,0.1743099946788694,0.055867764595147196,0.02553800459025246,0.05498529153157103,0.046780072904009706,0.11694395496767487,0.11694395496767471,0.03919943864413156
117,0.20894397571692988,0.04330716082801256,0.048428513568246345,0.13575355858233842,0.020071103910715107,0.19136884624536768,0.1913688462453675,0.00986825912484568
118,0.06624586356141651,0.022279400271911776,0.2864263534494397,0.03501659987666342,0.010035551955357533,0.22043759562912826,0.22043759562912799,0.03931196522110547
119,0.025153678068993046,0.03332976918222119,0.039994599702983996,0.12420666490541055,0.16254894019171057,0.2925242094990791,0.292524209499079,0.10758993045788245
120,0.09084796043274068,0.020271728779317155,0.12842581341973847,0.06197690523328425,0.036384501147563114,0.20994601366750518,0.20994601366750507,0.016576614160552894
121,0.3050112875267227,0.0474209010809844,0.02371270419873084,0.2671974590181408,0.006300346519058531,0.438457056226944,0.43845705622694375,0.031495919416339
122,0.008011137049449557,0.1071957261505892,0.03862292426083447,0.0030256458625771976,0.12494937221547187,0.26663160090228594,0.2666316009022858,0.11998747696708117
123,0.2212722078337913,0.035300061691190154,0.038558120696638554,0.4255619221151926,0.15962377930786198,0.315714559672185,0.31571455967218487,0.10262793709819151
124,0.06614108269588326,0.010838306152181398,0.10535304441744281,0.18598744494928254,0.06230592682597541,0.07895053272608776,0.07895053272608776,0.10099795786178811
125,0.21200195703651958,0.01699673591578732,0.0027649520723640464,0.22345204694760246,0.09342513838261113,0.2608452570880158,0.2608452570880158,0.1052612527466652
126,0.11897644025200826,0.07079442917535972,0.1383083569596325,0.11428638190485085,0.09063498492417077,0.10292018369298261,0.10292018369298228,0.0903828045859496
127,0.10864736217629722,0.1225700486812531,0.1332401782098016,0.19351889778867026,0.055398046892579156,0.10702426373945595,0.1070242637394554,0.31701213951253526
128,0.07408280332867112,0.1864963609241675,0.08965843121371692,0.0397705744783704,0.0120156608613472,0.013020098434979421,0.01302009843497881,0.23562505646077486
129,0.013331452820390277,0.09399188515744217,0.20499797488861926,0.07308992776725626,0.09058998244903477,0.4025120281927558,0.4025120281927562,0.26471915406589086
130,0.07809445509402657,0.2447605654878294,0.09280545429998632,0.007062491519398417,0.03530444174429598,0.0436664155005988,0.043666415500598244,0.3155945641161406
131,0.09706323010341777,0.2230117386897195,0.2471823950317269,0.0852476724522021,0.06345348994194677,0.02222775673939864,0.022227756739399307,0.2885829780787087
132,0.1755397345624794,0.2800050211579529,0.17286890778992814,0.043517293400606394,0.05413797758876743,0.21860061928729324,0.2186006192872938,0.3561016506573365
133,0.08557274311165342,0.05145787188674977,0.14938436614013695,0.32836977661475764,0.08539219657081137,0.15214447348043314,0.15214447348043247,0.10033587000264621
134,0.261878593402207,0.013231375142581409,0.027492912110166356,0.40645988001527966,0.16731920255614063,0.16209922308298863,0.16209922308298796,0.2329526277705121
135,0.12344351396783415,0.002486668256325611,0.21729580126906956,0.3041693143701648,0.03179424868367764,0.21871206203929086,0.21871206203929097,0.18086739292866263
136,0.040160158167520166,0.10153679185117878,0.29245578506817793,0.05664037253431908,0.05935826470455868,0.18687760249987467,0.18687760249987495,0.013067951088683083
137,0.03321030824889659,0.035350098483464654,0.14944781963008036,0.004588100951129936,0.1629539624679358,0.13407515899684186,0.1340751589968413,0.12427974629626598
138,0.022516969970094447,0.007361590873805501,0.16209396516808428,0.13607093119180663,0.08059943296881322,0.02537628160424893,0.02537628160424832,0.19369946484455192
139,0.007297154503408121,0.05540921643951663,0.039353314432293396,0.04508564426739675,0.01626839476171188,0.09757720464752939,0.09757720464753006,0.2226169557703186
140,0.0031697184100910325,0.021894688167688914,0.024930471175914848,0.05341913711210233,0.0027001485081679516,0.12451326124711432,0.12451326124711459,0.024010932038813382
141,0.023878904124157302,0.25883533561080374,0.08465775617658966,0.06506174572669224,0.09639530174159582,0.18410843301128244,0.18410843301128288,0.3808487053951787
142,0.14039280636841361,0.17994527550711836,0.008860537329553303,0.1433131947257099,0.0571756446604563,0.1875078716286146,0.18750787162861493,0.1470129992881306
143,0.02762267959573353,0.12483959295970193,0.045219387066288835,0.04139243862751926,0.03694703208676481,0.023612095788020537,0.023612095788019927,0.09523773352333154
144,0.08708345353707969,0.10737086333161294,0.024574051572836236,0.024646693201944292,0.09396516808424465,0.22306437037195456,0.22306437037195512,0.18352669805663968
145,0.45795263049653057,0.13203093115006898,0.034056973133522295,0.3512234235619574,0.42588092345078976,0.12843508230345416,0.12843508230345482,0.15146424587888901
146,0.01505272799583035,0.1274815254266416,0.06902659646280568,0.11498775289783791,0.4970298366410153,0.2187515323233984,0.21875153232339895,0.07621525066919754
147,0.024361355119313477,0.16537053881527344,0.2337370055353052,0.08029779034272266,0.32806804374240583,0.00902925922765907,0.009029259227659403,0.3271582624835363
148,0.005577792719949959,0.030035622050152824,0.286742270824896,0.09420818144997972,0.2121416677917285,0.23778541170029063,0.23778541170029047,0.29171473298679185
149,0.07921948446360969,0.07322966187047271,0.04696908329958177,0.021934735822234958,0.14472796003780217,0.1566807506526655,0.1566807506526653,0.24570310281089788
150,0.00837004994258106,0.0276060037936402,0.05526123936816518,0.08498983192107057,0.08356959632779801,0.22933264546121623,0.22933264546121612,0.01874277727624829
151,0.028046042407043337,0.03334295893935202,0.03415417847981633,0.005074175183531038,0.01417577966788186,0.27862862417620093,0.2786286241762008,0.3343659654701344
152,0.07536865970182949,0.11816764877924635,0.05679222357229649,0.07213469366513481,0.057648170649385655,0.09582121887509731,0.09582121887509731,0.07290805465082861
153,0.00970694346677059,0.0591400712670076,0.15765762116916443,0.017503731300262892,0.12897709374015576,0.3628764549736071,0.3628764549736071,0.25127067564310335
154,0.2591386974236092,0.09061799216391697,0.009014445794518433,0.1746294164827788,0.08458215201836103,0.043171714589600674,0.043171714589600896,0.2486179387637324
155,0.03135766936520157,0.0036379087014648537,0.07071823950317246,0.004624947109521216,0.00897799378965844,0.15193511240693247,0.15193511240693247,0.18113002699215086
156,0.09576062413705277,0.0053593084300962435,0.0316659916295397,0.008695589189232744,0.025021376175689614,0.2727773067881478,0.2727773067881478,0.17724071354367688
157,0.02736182854663871,0.010359878231205766,0.038930741190765616,0.10937815596791028,0.07974438594122679,0.053426040377167805,0.053426040377167805,0.1601464991562026
158,0.11069258640326515,0.16974245545836572,0.009646280545430153,0.10569757032097962,0.2102515638360109,0.1628118581748516,0.16281185817485222,0.1308937180044302
159,0.07117265655602681,0.1788411672441963,0.14741325772917463,0.18683519334493273,0.2925610908599974,0.12180489186744922,0.12180489186744878,0.12430180841937127
160,0.12163091463100828,0.04064117512518345,0.09655731065208562,0.007509568870443628,0.023086269744835936,0.35696120040055,0.35696120040055035,0.13911683319442286
161,0.04541284674749646,0.0824389921894374,0.09584717159443756,0.18137277255224638,0.024301336573511634,0.12718591365359105,0.12718591365359128,0.09151101580199783
162,0.11986364987724707,0.12541125578014028,0.12850951802349164,0.05337527330236913,0.2219972098465416,0.33518563918747946,0.3351856391874796,0.024117034255832226
163,0.05489435256436814,0.07901749519925727,0.22973943566896127,0.011022213599211295,0.07654921020656136,0.09222261841854068,0.09222261841854057,0.3447251013951126
164,0.09218403647524387,0.11762776795314545,0.2406588362359927,0.04617443600630977,0.023896314297286447,0.14609998026907217,0.1460999802690724,0.19223829472336784
165,0.03898984458148125,0.09954015660504734,0.05356824625354395,0.054765920032027404,0.2145267989739435,0.18011130283128873,0.1801113028312889,0.2893210343629606
166,0.049065529865598645,0.2186814432762062,0.1470516628414552,0.142509405181464,0.016278038149241114,0.15175609402654855,0.15192279011951837,0.2046262569001528
167,0.014419437629645149,0.13167495735386825,0.14514378290805852,0.0785749189656757,0.09606742656560385,0.19600856033466985,0.19606854956467712,0.21760645333277606
168,0.053081911473166654,0.1218549449646121,0.031407452409882186,0.011430870392313996,0.00010125556905632438,0.04754136200777359,0.04750534670644446,0.314387646895537
169,0.04379231215279744,0.05032138964516453,0.06567908734980468,0.18189205201819025,0.101896854326988,0.13711054887313995,0.1371477744452409,0.13071235108253215
170,0.04480990335753665,0.10100162994636475,0.13770352369380406,0.10924585143384741,0.10538679627379521,0.04491423456084842,0.04489977264665379,0.3161930700002531
171,0.042480281019912414,0.11541842247643386,0.06722582242023423,0.009073486846654766,0.16611313622249235,0.07420292614711443,0.07420888244831336,0.2790851584680038
172,0.11785536468133628,0.08131450041488675,0.010671436929033162,0.11784608586666878,0.02466135637460043,0.08956656026297449,0.08961683360921441,0.029793347386273705
173,0.24831757752924644,0.009733864627536892,0.01616668916790398,0.06418842759563614,0.037802079114351406,0.1283590285212156,0.12839400937285572,0.13625713815578122
174,0.08069544193698619,0.14016736834248733,0.1136037982089011,0.15818454285279215,0.02866657666171668,0.1626474414806428,0.16270639626096117,0.12278349715445613
175,0.1578183013433322,0.004193113627052325,0.029388416362900238,0.2766637239483489,0.12416182890058935,0.30024501310690077,0.30019716963761056,0.07543415174622858
176,0.04669656031074132,0.3936654679454522,0.35936681517483515,0.0052834249167286185,0.3389586427253496,0.4973456871518767,0.4975136035720876,0.1974613807220028
177,0.11856260595171011,0.05887198692203266,0.13886413752756188,0.12085068701181823,0.18563520993654647,0.2610896388757923,0.2612096074386471,0.07070853871857752
178,0.2534133568778282,0.06200057176104545,0.06524233832860726,0.055224875007924945,0.05126906979883894,0.346607852429168,0.34673024153356624,0.15633445782765198
179,0.08874344475697105,0.055453558695149674,0.1596309797038833,0.04274960732596389,0.10662211421628187,0.23405471147397405,0.23409194710254438,0.09276473777699945
180,0.001805939638326648,0.032670185131082885,0.062309752036361576,0.06384037689237082,0.11748346159038747,0.012700256970217538,0.012751730530759842,0.02467259187324622
181,0.069995756346928,0.04943638095681491,0.06268372260474236,0.09452488029390205,0.03955717564466049,0.3887172072534746,0.3886391296840346,0.08544421280582715
182,0.16069391847413228,0.19106988356378451,0.23187705323792773,0.19706338198803053,0.10112056163088973,0.4206074466675531,0.42053805986759774,0.4572936295673883
183,0.033120640097994536,0.10513038107586761,0.16948674677107337,0.013605451483239994,0.2479411367625219,0.22409514854278656,0.2240281822843747,0.5406782819275925
184,0.04473574700361327,0.3032644932507953,0.2654871517933481,0.007881929392429265,0.20905899824490354,0.24384795282449234,0.24375580236663058,0.18460695673539246
185,0.04418521460467084,0.00441927526318775,0.10757909185004888,0.008573900760999065,0.15795868772782506,0.2857587679709557,0.28566903805463745,0.16439445697261007
186,0.017236861024482852,0.07426912046946088,0.04118829035596894,0.06917295236189269,0.02133117321452671,0.3667284492325256,0.3666159556583011,0.3983240642952429
187,0.04447676091118832,0.19140553981975017,0.060218487016788114,0.10198745295653111,0.039062148418163245,0.48368659980827755,0.48354892203460315,0.11592714438935259
