,LGBM,XGB,DT,RF,kNN,lasso,MLR,PLS
155,0.0914207445477771,0.16625536036384492,0.6759857576157193,0.006715899599982418,0.06516031324291084,0.05702323372945933,0.09164618788185872,0.03149232852697387
156,0.028264109803883695,0.003790878690779209,0.5471449294474482,0.0,0.04823931134769362,0.057298072092490354,0.23907242704291382,0.26850692753166305
157,0.016143205214909608,0.05253564193844795,0.15969932744296444,0.0017086465339135797,0.3237797873734655,0.07991512349627225,0.22245441408334854,0.3003239515024447
158,0.09052018740198994,0.10074984435530993,0.2368455756296981,0.04325201107740997,0.5098480374283971,0.08448670423439797,0.2732803827334721,0.30452609151257154
159,0.043829581084525525,0.0921262726187706,0.09890544639324816,0.025639368763462116,0.16201782431969863,0.08452483105512429,0.16441041033624343,0.26078671239119927
160,0.048451693918902805,0.028720583043060133,0.03481471713042328,0.024942195261330156,0.28732790360413546,0.08460018121776985,0.3421150023437038,0.04816661604039607
161,0.028169357485836488,0.03154873516846346,0.10101542924963747,0.10399885709261955,0.03536967220202082,0.18865251571912395,0.21301157734758763,0.29386469660281134
162,0.0064698322825503946,0.022967081696294134,0.004615587498351781,0.3244630533210251,0.0225855071242735,0.36251910295919043,0.12357920952528709,0.258799216233921
163,0.22372178727249148,0.2565530641607475,0.04747461426875907,0.11963119257989374,0.16632089168906045,0.046118019002324595,0.16463342376855353,0.08707944170730975
164,0.06821288826541261,0.006051806634512769,0.3253329816695239,0.06655369466789757,0.021776400059611012,0.24462111873806971,0.1870738134680537,0.30511370735526055
165,0.015695233714748458,0.08387854380515192,0.4208097059211393,0.18723943909622368,0.2735107394320605,0.08061434469587897,0.29050373259567497,0.4353784108394149
166,0.3692451651930832,0.40285806434694993,0.460503758406963,0.07788430260670808,0.3959784426960132,0.27320234893429324,0.07008980060225234,0.45059747445157156
167,0.0383764990685119,0.0624543311449951,0.051562706053013274,0.0029297991120489017,0.2037582107810912,0.22044160841311722,0.1442055894740647,0.02996474673280461
168,0.09162257009032371,0.08504492041304745,0.09006989318211789,0.20623455976086888,0.12588840029995157,0.29558487521533994,0.2092231849936007,0.36445152147702004
169,0.019571871669308388,0.08858849108219147,0.30436502703415536,0.42544155787067567,0.1798948376777555,0.29590163501214667,0.2228480660683393,0.24063682667456004
170,0.2337877408748054,0.13653069734573364,0.7440327047342741,0.09115521561387196,0.18799838879780673,0.26237001401607235,0.36345027314099604,0.2670584915398527
171,0.37244857292633204,0.2861592471599579,0.051694579981537814,0.04253681480504734,0.5249234801394808,0.41984955305074345,0.28216494205733805,0.30354617180074583
172,0.02011234600088052,0.006760384209997472,0.03521033891599634,0.03136533473998809,0.10176231129064081,0.15792931582217312,0.2835603468074027,0.17320480631790341
173,0.25014891469954037,0.23759916022893512,0.10418040353422131,0.025920260231218933,0.02739055029076387,0.11869857455603455,0.4036149418105175,0.12821069664485713
174,0.05051283788430588,0.09770738456772099,0.15956745351444024,0.0163659941096313,0.14458364832370507,0.022825099121811354,0.31278442219356445,0.10055608074646227
175,0.048101438780211336,0.0006139799942681545,0.057233284979559595,0.1511670842674412,0.045638218945858844,0.036579209876219654,0.4716938267807765,0.4493786431682946
176,0.1271724800181061,0.0923387093372966,0.0,0.2394769000835198,0.1657695796815396,0.3322035378197787,0.1869863486786671,0.19724496976176897
177,0.002144904829818328,0.020813098498357885,0.0,0.488643896435008,0.12479527431076753,0.36708486365252224,0.30097500504741387,0.22010068018413792
178,0.0475598570114546,0.08901311265562362,0.1262033495977845,0.2789406127741889,0.18706296894335916,0.5829240795316446,0.20624560022893113,0.1332431251314315
179,0.12320394525795726,0.0615670420229435,0.0,0.40698052661655476,0.0010546544185594242,0.47348805752884215,0.21915277158406388,0.1570443902421148
180,0.006302479111641057,0.0014476003125309944,0.0,0.024368104092487686,0.0,0.15605882010119582,0.23859968592023406,0.15182395477726482
181,0.11845785643940118,0.13873301446437836,0.0,0.1570855861796126,0.13767015644480146,0.18809037098053788,0.2702543429008072,0.25968023713578936
182,0.19953102372056883,0.13810704853648526,0.0,0.09715460020220681,0.045994350463662265,0.18849133503511784,0.09853647571998386,0.046986841768545895
183,0.0033313188897521806,0.008601568639278412,0.3579058420150337,0.15528067167787557,0.07906250461228487,0.18181716131121542,0.3156234925609691,0.23146473061397735
184,0.17030862523406418,0.1269240379333496,0.057233284979559595,0.04191656776122029,0.1254820472928779,0.24491077415982407,0.15945592095664007,0.2795931081524968
185,0.18100242576684664,0.08997108787298203,0.4516022682315707,0.02250868170029452,0.12767054842297837,0.24511803228087714,0.3007493452726168,0.3170937795808608
186,0.2209813756339364,0.14737264811992645,0.20948173546089932,0.33779682623412005,0.42408961387654154,0.26208015329979817,0.2948059163779174,0.3193222003953256
187,0.11422197059380712,0.08984412918866802,0.012462086245549231,0.053930722229548575,0.1874037010199672,0.27339298303900894,0.20888854378751442,0.06524089744332129
188,0.20179482689492145,0.1577302642057553,0.2769352499010945,0.4066284232273956,0.42372083774107316,0.3012241695653106,0.13944369452056093,0.19678956403081715
189,0.21978505935485237,0.1868964003554502,0.13055518923908743,0.2682465163303888,0.15807970920920233,0.3011390618276462,0.1026203433855129,0.18349039244247334
190,0.007046799293077538,0.003219306468963623,0.0020330563980834344,0.3049927469339323,0.0,0.06430649629797325,0.16014423366329206,0.16608709550494252
191,0.005431398091145079,0.0003077685832977295,0.0020330563980834344,0.0,0.0,0.030439848210183806,0.07369492438205023,0.15003559271638425
192,0.005431398091145079,0.0004315376281738281,0.0020330563980834344,0.0,0.0,0.003194723578404668,0.02712645796973967,0.11681518403792418
193,0.007046799293077538,0.002431720495223999,0.0020330563980834344,0.0010092751329728784,0.013120680772655472,0.0031960528606169714,0.0034509467654129235,0.08910291609642881
194,0.006350385120352163,0.009609997272491455,0.0020330563980834344,0.01836718097498791,0.0,0.0031959419875977058,0.013268311146260398,0.06024911903402566
195,0.006350385120352163,0.0029013752937316895,0.004571629522176802,0.001349509868565652,0.0,0.0031962147352246895,0.021065768924446948,0.06564385945143333
196,0.006350385120352163,0.0036724209785461426,0.004571629522176802,0.0,0.0,0.018600110810009507,0.010038630019996029,0.024290724958654156
197,0.006350385120352163,0.0078200101852417,0.004571629522176802,0.002988263220361335,0.0,0.018602019531676894,0.03189535594768822,0.03214009929171287
198,0.006350385120352163,0.014432191848754883,0.004571629522176802,0.001094026111037848,0.0,0.023514217478499966,0.013443641719050681,0.047750337013340145
199,0.006350385120352163,0.0005220770835876465,0.009890544639324806,0.0007089542397468022,0.0,0.02350806487881074,0.019764980923772893,0.03916171755856651
200,0.006350385120352163,0.0015885233879089355,0.009890544639324806,0.0,0.0,0.084934135639671,0.061850788416823455,0.04003843918063692
201,0.006350385120352163,0.0022205114364624023,0.004571629522176802,0.0026550617609565263,0.0,0.08493411892343106,0.03531876085622374,0.09434068052864347
202,0.006350385120352163,0.0023578405380249023,0.0007550428848844036,0.0,0.0,0.018600729822603523,0.076074636946562,0.0852708188263595
203,0.006350385120352163,0.0005836784839630127,0.0007550428848844036,0.0015323750494527235,0.0,0.08493431951830865,0.08300934996626315,0.10141827548352204
