,RLU_ARPE19
548,0.4101408450704225
549,0.22042253521126762
550,0.1332394366197183
551,0.22042253521126762
552,0.5198591549295775
553,0.55
554,0.4101408450704225
555,0.19690140845070428
556,0.4514084507042253
557,0.49605633802816906
558,0.20915492957746476
559,0.19690140845070428
560,0.3233802816901409
561,0.11154929577464792
562,0.15197183098591552
563,0.1332394366197183
564,0.6643661971830985
565,0.7078873239436619
566,0.5833802816901409
567,0.43816901408450704
568,0.5159154929577465
569,0.6011267605633802
570,0.3233802816901409
571,0.2308450704225352
572,0.3333802816901409
573,0.08577464788732395
574,0.05436619718309857
575,0.15197183098591552
576,0.7132394366197183
577,0.7015492957746479
578,0.35577464788732394
579,0.31253521126760564
580,0.3677464788732394
581,0.2308450704225352
582,0.3067605633802817
583,0.3856338028169014
584,0.35985915492957743
585,0.36394366197183103
586,0.05436619718309857
587,0.31253521126760564
588,0.6561971830985915
589,0.5249295774647887
590,0.2945070422535212
591,0.22042253521126762
592,0.3787323943661972
593,0.37521126760563384
594,0.34732394366197183
595,0.3333802816901409
596,0.46915492957746485
597,0.16859154929577466
598,0.1332394366197183
599,0.36394366197183103
600,0.5857746478873239
601,0.5649295774647888
602,0.31253521126760564
603,0.5198591549295775
604,0.5333802816901408
605,0.4849295774647887
606,0.1835211267605634
607,0.16859154929577466
608,0.34732394366197183
609,0.2661971830985915
610,0.15197183098591552
611,0.013943661971830973
612,0.3428169014084508
613,0.39211267605633804
614,0.1835211267605634
615,0.2661971830985915
616,0.2945070422535212
617,0.3007042253521126
618,0.22042253521126762
619,0.3677464788732394
620,0.20915492957746476
621,0.2738028169014085
622,0.08577464788732395
623,0.2738028169014085
624,0.8508450704225353
625,0.829718309859155
626,0.5747887323943662
627,0.5540845070422535
628,0.6088732394366198
629,0.7187323943661972
630,0.5694366197183098
631,0.6256338028169014
632,0.4183098591549296
633,0.24971830985915497
634,0.22042253521126762
635,0.35577464788732394
636,0.8974647887323943
637,0.85
638,0.8302816901408451
639,0.8501408450704225
640,0.7891549295774648
641,0.7530985915492958
642,0.28802816901408446
643,0.565774647887324
644,0.5063380281690141
645,0.4101408450704225
646,0.40436619718309863
647,0.426056338028169
648,0.744507042253521
649,0.6287323943661972
650,0.6776056338028169
651,0.6661971830985917
652,0.6115492957746478
653,0.7350704225352113
654,0.49295774647887325
655,0.6250704225352113
656,0.7195774647887324
657,0.013943661971830973
658,0.35985915492957743
659,0.6025352112676056
660,0.05436619718309857
661,0.05436619718309857
662,0.08577464788732395
663,0.1332394366197183
664,0.19690140845070428
665,0.1835211267605634
666,0.1332394366197183
667,0.1835211267605634
668,0.2405633802816902
669,0.11154929577464792
670,0.05436619718309857
671,0.15197183098591552
672,0.05436619718309857
673,0.11154929577464792
674,0.1332394366197183
675,0.1332394366197183
676,0.16859154929577466
677,0.20915492957746476
678,0.013943661971830973
679,0.3067605633802817
680,0.15197183098591552
681,0.08577464788732395
682,0.013943661971830973
683,0.11154929577464792
684,0.1835211267605634
685,0.013943661971830973
686,0.08577464788732395
687,0.1332394366197183
688,0.05436619718309857
689,0.16859154929577466
690,0.05436619718309857
691,0.15197183098591552
692,0.2581690140845071
693,0.1332394366197183
694,0.05436619718309857
695,0.08577464788732395
696,0.05436619718309857
697,0.08577464788732395
698,0.08577464788732395
699,0.1332394366197183
700,0.20915492957746476
701,0.2581690140845071
702,0.24971830985915497
703,0.2405633802816902
704,0.28802816901408446
705,0.2405633802816902
706,0.22042253521126762
707,0.2308450704225352
708,0.1332394366197183
709,0.05436619718309857
710,0.05436619718309857
711,0.1332394366197183
712,0.16859154929577466
713,0.16859154929577466
714,0.28112676056338026
715,0.435774647887324
716,0.4449295774647887
717,0.3984507042253521
718,0.4426760563380281
719,0.5225352112676056
