,RF,LGBM,XGB,DT,kNN,lasso,MLR,PLS
187,0.006968003217603269,0.05319776750994276,0.1353402029767583,0.12667026920809593,0.3337350276525512,0.10116212836970917,0.09969628454146534,0.0634275141547952
188,0.16804308801447274,0.040527541404984435,0.07498414756788385,0.07002849282766749,0.07960465322575538,0.036025406648907965,0.042392578086521915,0.29798625008971025
189,0.18303970876764397,0.013009036037670396,0.03784039186737953,0.3692523089015523,0.017741817548664218,0.1422344561120143,0.1395481792978805,0.29902935865597635
190,0.009091014399965625,0.3310009378396479,0.3301374070956865,0.022081941442326558,0.14787570384069038,0.3602204814047074,0.3666843369366328,0.2728626119887161
191,0.08953138203233968,0.21808454835887645,0.2546165442391777,0.09193849479269009,0.024737075111455398,0.26947569937877247,0.2628233534392881,0.27940877383388707
192,0.16299527914899287,0.01557255743833863,0.014004830404966695,0.10603753193161719,0.27634961304942607,0.09744093611834731,0.09475140745017091,0.11513943209119049
193,0.2962469278799844,0.18185323629765643,0.19610645170646546,0.06983199056789152,0.1747662862052532,0.12273688078719469,0.12146359218406311,0.3989333468044468
194,0.04746583809722449,0.09683383480453345,0.09523959945990546,0.1404745529573589,0.21042058042356043,0.10819356061180685,0.10682765273191702,0.06798687748435939
195,0.3853760410177436,0.025956739937621043,0.011583369123511544,0.013923588692698496,0.18074945152159383,0.3283751549122875,0.33087944502694755,0.2706337856113017
196,0.06963745317712228,0.0032914981288973966,0.054322535911087266,0.3286219577239423,0.012715708899115885,0.2544911174580031,0.2608656055672129,0.0351332523604424
197,0.1990638037818968,0.17438785359219755,0.15990888589865393,0.058541298224929705,0.16990788183932426,0.059653196543208,0.05810205010980185,0.2572484403705274
198,0.17601870656144558,0.12286920948772573,0.12913083258301072,0.3139320102181174,0.13190688294558084,0.39280121165104637,0.39945428925769033,0.36857640209906706
199,0.1235351954899756,0.03191881768381044,0.055736898860567874,0.179917469050894,0.37725111899401964,0.07377386255782725,0.07250130562185525,0.3302614850380775
200,0.047797500014414296,0.004154189859590041,0.030395185029162386,0.17672921988602874,0.03890156249021837,0.34524551183329255,0.3518059701631783,0.12518451053369306
201,0.0037522886247832316,0.017225260015697907,0.02161237832300078,0.29500884260168986,0.0165936741232795,0.2602553193067262,0.262852960365304,0.21384299411418642
202,0.1029491781516737,0.06324955754304373,0.09211101551190848,0.012698958538023108,0.03912189927841936,0.18803858588708577,0.1905436076689055,0.2553446583795723
203,0.16515982758989745,0.0060671507415506615,0.024447727189314233,0.5306122448979591,0.059642776466168335,0.23032105735562755,0.22756137299615162,0.24946338712196314
204,0.043519872825114714,0.041884924859422606,0.0541232406952499,0.10487325604244452,0.022234388587525467,0.2389663445642841,0.23233646221025842,0.12676454602285742
205,0.1269654193257308,0.009705266638208254,0.012918916613443243,0.08181862841422671,0.15174924724884262,0.10981493028726003,0.10833393954515347,0.34147976138941577
206,0.00026815701656043855,0.05180115920228479,0.04051617981408848,0.3965906857928866,0.037666160243554056,0.2714586781284465,0.264728046862556,0.2682598023012063
207,0.11996809838215339,0.0629803226220122,0.0684804895065182,0.09940558066417765,0.34893435822862784,0.30103657412866247,0.29449118141628833,0.16790188668683648
208,0.043120352950034524,0.012154036402845791,0.03623851001742878,0.12206720377284341,0.472920747574729,0.18186091874797794,0.17927834330691172,0.32894661149002447
209,0.04294144571013794,0.1370381018529826,0.17448224607210172,0.0624484181568088,0.29012046799183144,0.052270643599166,0.05365088542940788,0.344674180837659
210,0.12017039735044255,0.045285468126434164,0.045673069175743486,0.3965906857928866,0.07872714734814401,0.25859423896901407,0.25214146553339817,0.04484839627682674
211,0.11688359591054143,0.043491254216955794,0.02917409914138161,0.18064452741206521,0.30343343624060237,0.28397668435469614,0.27742722682476884,0.17044269662942158
212,0.09339548375559836,0.019820631469783828,0.017278285966122797,0.0037581057182157485,0.18383823630924012,0.3361586540034528,0.33734634060858243,0.16598170833180925
213,0.14202100669466544,0.0027769447970890093,0.02170573585181934,0.07518667714678717,0.15622619045113095,0.06647313554706746,0.06906302765972944,0.08858394561265437
214,0.22381600889212874,0.1814837679798036,0.18891721973252396,0.3713401454116722,0.19769065349147474,0.1450748516789493,0.151534941786161,0.30255131254385126
215,0.204035735280455,0.12365260068132783,0.059824786988052436,0.28102279426213395,0.09065813589989491,0.2163232659117954,0.21354740357845736,0.04475716784875411
216,0.012392307014506762,0.006679109343058071,0.018925824566964095,0.04753389663981136,0.041508446384561956,0.020630328375533857,0.011442264310159683,0.10596552176077803
217,0.002623926645394556,0.007903770666632018,0.08295094589162,0.013296652911508486,0.07836785541370214,0.02062265274621984,0.025689500276443476,0.05102334195018038
218,0.008634543745665621,0.004620527629327936,0.0075066408047650135,0.014914521516997445,0.0074173173434313455,0.058156515026025916,0.05652477319724496,0.026650952444604636
219,0.01640564694470166,0.021935651376057234,0.0008575977839193893,0.0004666928669679882,0.005850557873034415,0.030654773263896762,0.03636405276204539,0.006397530777822055
220,3.1758118194544216e-05,0.005034436164531017,0.04056625670793133,0.03311063077225385,0.03707055990645968,0.08186236112269393,0.0878180124670373,0.017259722998825985
221,0.0064672717168786364,0.006974379176181822,0.04777397112296827,0.02587934761249755,0.0329316235340799,0.015484145839428282,0.01713895471797848,0.00018514370740985164
222,0.026391589625304475,0.02963869401319611,0.008467355176094954,0.03789218576013622,0.016171104488197557,0.03654738600976393,0.038694938580703594,0.004236737238076521
223,0.03206289475900398,0.03845557492756353,0.011681330218064917,0.021870701513067387,0.012210433349371927,0.02686957963556251,0.035914287498983954,0.011897716589912857
224,0.04721798988585189,0.06362670515006133,0.00563247631419081,0.008105718215759464,0.020123433854315323,0.05803393699720899,0.06732501670682517,0.09669715975603191
225,9.350521988060745e-05,0.001509592059824455,0.06529968089463786,0.08464334839850654,0.04387564538004395,0.048608402913090924,0.04023365354397955,0.06092616886029961
226,0.00040826853437395116,0.00875483125379467,0.03476142035173185,0.0666633916290037,0.02221723041303393,0.04849140259605045,0.03987028138074433,0.08529855836587538
227,0.02794943887688043,0.024783681572703962,0.01727701426957859,0.0401847121241894,0.022111646364512197,0.0757869783069875,0.07060096279312408,0.0032934904476077664
228,0.08326524227575513,0.07836931854534702,0.042967594129312114,0.03864544442261085,0.03957953727871864,0.00922627556768299,0.018146773334060173,0.09465247288292677
229,0.03461494173552032,0.04253982423423559,0.06166705111432203,0.05973668697190016,0.050207841513773936,0.08531014847529508,0.09472338993406174,0.021535304366199513
230,0.02777621911032209,0.022128132235063117,0.026135689479577617,0.015597366869718993,0.010323578866706665,0.021793154696840622,0.023746757489673254,0.027440631906414832
231,0.005319636953332166,0.01112939649745015,0.03494137383105831,0.0035124778934957773,0.022127227760738173,0.057870068552886796,0.06007004319191416,0.03383306464248774
232,0.06338510774448583,0.06333407843445976,0.01958177034759781,0.029082334446846117,0.019436800823182096,0.040379933963866105,0.046381136770959286,0.04812074748806927
233,0.012525714504050142,0.000612458592372106,0.000883685601708678,0.011626383703412596,0.02312896661238395,0.026575069345141616,0.035791949897079206,0.04093472609638987
234,0.008995701123181848,0.011577699834956587,0.030009420021656935,0.03210846924739634,0.03524474422323043,0.034944142994318986,0.03704444029717646,0.0587257602226193
235,0.043717778827869216,0.0371576039000283,0.03649479363938635,0.03476124975437217,0.029151415448081516,0.15261486562601367,0.1516197661626548,0.053988083962118634
236,0.050556808387423505,0.0730265477647324,0.005427810535681116,0.0004912556494399839,0.004665359433077734,0.07731649096827821,0.07214717026489248,0.0783604734676944
237,0.020870660315172956,0.0015473640069256223,0.017502258703958856,0.038042837492631154,0.006277333222495726,0.0376957698910881,0.03247344448282602,0.10803821913098907
238,0.012960446122511335,0.024332216488881744,0.02128304092670666,0.059212680945830876,0.02458176807156366,0.019598812804544785,0.01413011555008796,0.022737867161863906
239,0.019443621313586026,0.031776044223489425,0.019007540208566265,0.00970229907643938,0.00559669023236159,0.01845864490171567,0.02726576428695597,0.05547395314365555
240,0.003295869844332236,0.02263204649018742,0.03983660255452459,0.06457555511888385,0.039023553459350435,0.022641439918468842,0.03218767484229337,0.05988156507875941
241,0.049710456129570875,0.047283364628262055,0.026902498946393183,0.02393397524071525,0.014108452623303985,0.045728511183962234,0.05539449672821517,0.07549621754897526
242,0.07078330921242107,0.07216979179721565,0.005924371825697633,0.04949400668107681,0.013691007000231306,0.006948599597307606,0.01590241349257275,0.02368438498493755
243,0.036759652523702335,0.04654628241511077,0.01078471337461731,0.027824719984279808,0.023594802942793522,0.02594805525076807,0.03171313529078526,0.000688004520638219
244,0.0038852850478415663,0.004583988473059478,0.10111371653678261,0.10830549551319837,0.008275994654579455,0.15409041019601866,0.14398138765528504,0.12342444105425623
245,0.048406060093302096,0.08941933633955479,0.11200152908825742,0.13650356979105258,0.0674626183721796,0.10869787739853827,0.09490737731016723,0.004322954320913147
246,0.0749872795977631,0.08527558454178563,0.010908251231886518,0.025054038121438388,0.02707679538369709,0.11879899458984915,0.10476212265528337,0.0002039864821199583
247,0.042028400814704533,0.04981708252640593,0.1018934063093675,0.06781292984869325,0.09981582760288138,0.03637652708837059,0.04722466516768841,0.0710555179205895
248,0.012448677300661903,0.0009910233289985165,0.2571556323648412,0.18382786402043622,0.2713302031475556,0.3710823804098883,0.35699250377044617,0.07505760113271298
249,0.03120242448958805,0.04038140888786713,0.04714127641854193,0.1372077028885832,0.05518797722167501,0.11700444773030928,0.09923309354322975,0.1942700337023396
250,0.002503410587832905,0.006926192138267798,0.00940652640079273,0.015392677015785672,0.0030174327749236812,0.05306001418775683,0.07122742849656666,0.022127944845221348
251,0.08756542550536944,0.09314689639828722,0.02894204006837614,0.004863430929455695,0.03130729660910181,0.08306308559944525,0.09436028850536973,0.03826239867321077
252,0.0023787283444632046,0.027489095451787196,0.1061130575315965,0.08433221982052791,0.09668738970290106,0.1401475028535969,0.15512618330715877,0.031449886032401536
253,0.017333072499976607,0.011629368994781245,0.0026358610846645147,0.0481627038710945,0.028128557243933566,0.01984816644897522,0.030772376282938635,0.030966959266186228
254,0.013897095197547185,0.03525646365644261,0.046316197973954754,0.09827078011397128,0.07201947500404052,0.0871507012114782,0.101756388593079,0.004804031629546041
255,0.06885344518366715,0.04602862088309087,0.03837683500264896,0.0320953690967446,0.021369249761461054,0.059855125500541145,0.07102570718069928,0.07712983108053814
256,0.03756862295583069,0.009791616014078186,0.10146218435214766,0.09827078011397128,0.04795611801993582,0.05705387664004469,0.06775865851740975,0.2979916637259363
257,0.005819569987554923,0.013817319173620696,0.10210792779172892,0.010060915700530554,0.009910944237395442,0.06251495792379638,0.08132181043502051,0.009021401815490923
258,0.027837012162346228,0.024938275477073543,0.004784972807892113,0.09378070347808999,0.01942167319878596,0.08037528236999704,0.0626781273405961,0.061340096094168406
259,0.04977292799283864,0.0313698234008396,0.032832789407026636,0.07529311587083248,0.0023635504786609918,0.036402796709169655,0.051157589729517366,0.1509593738176258
260,0.006536696407127729,0.03615907305529689,0.04811486898447262,0.05436562520468988,0.01879350702890807,0.010970764531406371,0.02513613028870544,0.03724852286588137
261,0.06277271316596336,0.04181670323989893,0.0441918367222405,0.07991746905089409,0.020477186623078236,0.006953455465866315,0.004269548282379548,0.13135799563841838
262,0.023109867636493628,0.007557544350109732,0.05800708209538327,0.07649832973079188,0.10932133444134351,0.0058321229376256944,0.008452993440101808,0.0673964605084903
263,0.003406714840911179,0.02399976683864155,0.005428809109664534,0.02629200235802709,0.029806594945741838,0.038843991790764254,0.020877397865399355,0.11584795645312707
264,0.039954294510101324,0.01294558659885911,0.0683648810976496,0.006720377284338774,0.07642574990083292,0.07095387286621299,0.056422384642290796,0.09234383800572307
265,0.016181697529997652,0.01548430827978059,0.018773248543976412,0.07649832973079188,0.07743349040094694,0.013167332715834784,0.024263715238314304,0.1923497993218448
266,0.0003310935714650465,0.018299659804522264,0.1924106541059883,0.2431715464727844,0.17493730327453247,0.19363152493278488,0.1749258154688358,0.0938960578807218
267,0.09275084605139622,0.06710369726228577,0.11215131556057797,0.03920220082530948,0.066577727689799,0.01783199042251589,0.007201407702829399,0.03523153185413701
268,0.07678396642930449,0.07329861181215921,0.07784092997574674,0.03920220082530948,0.05043637932500805,0.0006375319028897042,0.013674528364434224,0.03192432933374659
269,0.04500372834446317,0.07335486802813299,0.04737267566643144,0.1048339555904893,0.10138081632352164,0.12747922979906226,0.10948569198410094,0.038316762069819515
270,0.008239548341115524,0.03905047312595771,0.026838897833024955,0.11210453920220081,0.09655250756732009,0.11665285632423045,0.0984129466630744,0.008490620365803309
271,0.13713562892679612,0.19572675229732547,0.08474094224927181,0.04097072116329337,0.09373703574998499,0.24838938310610484,0.23358457914639147,0.05100843237912009
272,0.04327919709072678,0.026617301777826202,0.28110640312862145,0.25997248968363135,0.33847218660499623,0.51404117834686,0.4953085249933145,0.010222297323423502
273,0.10477777894743429,0.10959090193229323,0.022795560107434443,0.05595401847121241,0.01510199945150742,0.08094831025396375,0.06700233228755426,0.049921083077884516
274,0.09124943245676675,0.0686536214513111,0.036407983762490825,0.01770485360581646,0.0740563065142239,0.029937735444169847,0.019426863179203037,0.002086471732287473
275,0.202691103126257,0.20753048204822,0.020042670621668646,0.004067596777362931,0.05143062784587471,0.06285135316742042,0.0486590033548162,0.0353136815144893
276,0.05579932713571437,0.05225030015292025,0.021803239235640898,0.013912359992139911,0.012977349495832749,0.06273435285037994,0.04829563119158098,0.009410532005020733
277,0.033595743776648646,0.021334560539736064,0.03506312416242369,0.01770485360581646,0.06055029589517116,0.045876899806106916,0.05693352046833952,0.05497167845333806
278,0.04216708696316673,0.03848882272488638,0.04978278921293028,0.054175673020239706,0.0683606503457806,0.06307135832573313,0.07780945653560314,0.05250929091278492
279,0.05427193300520568,0.05654686318513849,0.0020410820701240173,0.024896836313617596,0.02145503074195411,0.007753206649510513,0.002713986749673436,0.061935505882419056
280,0.0583242035160389,0.08244908716001578,0.04688320205854185,0.03367557476910982,0.05525488358988291,0.054833784667596044,0.07266393316205486,0.031271329268221904
281,0.01676348626719512,0.007866745974736779,0.0447148744885803,0.005845942228335635,0.07855992243527712,0.05573628323451317,0.07013132602752928,0.06284567354797352
282,0.006718589659614346,0.0019306229168305905,0.019977929339612177,0.050108076242876776,0.010832223516473977,0.02462766264509683,0.035833971582865026,0.102485038148178
283,0.0168451944280692,0.016938339231810554,0.014862613222130089,0.025348791511102392,0.024881393567151716,0.02433198657570232,0.04302100122917374,0.10660400598697117
284,0.05287681257739211,0.0035535499401859252,0.10656973616527327,0.026102050173576974,0.07275739725034677,0.10301740118820299,0.11437040463599601,0.1512298171593295
285,0.02065464688855831,0.03296606474593462,0.10952885745550381,0.014099037138927087,0.08371633653861402,0.09201378542997501,0.10704826642540544,0.09308627016923918
286,0.020411946843539405,0.011016732277168581,0.06938191054846035,0.05269535599659397,0.07853628483874808,0.14720010801032446,0.15091668973134229,0.1659101556194517
287,0.014670733561650204,0.07040568383123734,0.02773972538183278,0.002377677343289447,0.04146613359130552,0.016861551293927135,0.020261552821989437,0.15489844945549383
288,0.09085037444597271,0.0971901729513796,0.05146557389284359,0.05269535599659397,0.04089284916122227,0.1705288691348055,0.16718187231161954,0.1751518711222764
289,0.003885795277915466,0.019022271394521326,0.07095815537954556,0.05269535599659397,0.04168630696552153,0.20491778617405795,0.2089337444461468,0.0718686650836366
290,0.045756428171146335,0.048535160413097855,0.04439627205395566,0.016290037335429358,0.05558190856813003,0.19569166365523347,0.19298709879997253,0.25454489336512864
291,0.04128648859819045,0.015894913548539835,0.13114181968500072,0.1318530163096876,0.2714486041954497,0.0928020372171664,0.08997085113613917,0.19235920532800377
292,0.08022470735199186,0.07991652790131401,0.037812784270233823,0.02882033143381152,0.03876592321135053,0.12095441225557563,0.11961137709657599,0.1709737949082225
293,0.0008436330668592507,0.01150391154163885,0.14207656388433637,0.1635095303595991,0.2077674986162425,0.0361151424667544,0.03155642956291038,0.2547942272893877
294,0.01040098274523013,0.02001074094617389,0.1408230854195775,0.26174101002161515,0.21910029512549373,0.0226172392977943,0.01756578270156084,0.07160010681298018
295,0.041663492609331804,0.05049833129532047,0.002015174767502098,0.028453527215563018,0.012061867693097139,0.02633169058172824,0.0226111180497926,0.0811243571187622
296,0.11894981043770134,0.08949595087079934,0.06655506848539347,0.05801729219886029,0.06347815770879214,0.08628413978978419,0.0864914166516807,0.011153252049273088
297,0.11554882691270013,0.20121959555887345,0.016784326714882836,0.0706916879544115,0.015974952992717673,0.06075810599528558,0.06489323225101429,0.22981408063378161
298,0.07543823278967682,0.1950566678931851,0.03654299360182228,0.022941638828846533,0.05059301658850085,0.07020794207323089,0.06722648507987944,0.21717048264925187
299,0.03054842754005166,0.13725879633777582,0.17795211041891912,0.14005698565533498,0.1813223787164393,0.13189361052791754,0.12751211242599414,0.15647866219818352
300,0.10908178730761675,0.1275362624135109,0.07990176762560541,0.0798781685989389,0.12123366245552883,0.19611190437923193,0.19342982393695157,0.18427615233998315
301,0.17390987395263768,0.1237919439747433,0.032052820673225985,0.04303399489094123,0.013164194851852662,0.18708883247121824,0.19118027986116407,0.20208072415880476
302,0.019825806724951822,0.0727653148021099,0.009024235070934639,0.07797864675443764,0.053170299439212754,0.10270883950612952,0.0996837036469953,0.2656279366699783
303,0.07813070285427348,0.14731592799921067,0.0612265704937921,0.06614266064059737,0.0078063134191767025,0.38066991461383215,0.3833289280063433,0.15599336462483315
304,0.0339059209042018,0.019871040138694923,0.0477017996751109,0.21175083513460413,0.09886733895435884,0.2169647830332821,0.21937742457959847,0.19990404006826384
305,0.010200689842024158,0.03784818685951277,0.013566690253517977,0.08932992729416378,0.00963484829730632,0.2765039461669518,0.2715536326179933,0.3170335285582595
306,0.2050596718360276,0.10922255864643751,0.08393823252513188,0.27193947730398904,0.14283005602090593,0.4955564427001497,0.4947534065016217,0.4922016042386964
307,0.06484588517509948,0.05315484571022311,0.004680400619480496,0.039251326390253416,0.2101907295267681,0.5667702734710198,0.5694023429739345,0.09652282475198781
308,0.01475864363015622,0.08564783530284703,0.019066227210905673,0.17791314600117902,0.04117648159726628,0.38343315431079633,0.38238374626607363,0.09269713997970938
309,0.17152937058974596,0.20977317654019226,0.027997739553029755,0.027362939673806208,0.1882884088948925,0.5605617031009238,0.5629474007576438,0.20129201632565416
310,0.021146846060753344,0.020196256048176695,0.016551503786803617,0.031125957948516414,0.039253462284381466,0.15760297929497794,0.15809293789746784,0.2565619829871897
311,0.01681769307906572,0.009873508077964457,0.218019417178352,0.21119080369424242,0.24988509467870545,0.05507270774899614,0.05040852790647937,0.31737038244820603
312,0.006952255019384929,0.020188156039171762,0.009008357176543608,0.031125957948516414,0.0460669016397665,0.18646181837684464,0.18710146525487012,0.2875157278721118
313,0.0876472463431345,0.07334931433050307,0.02484097105858482,0.059324032226370615,0.06283170204139185,0.17545820261861664,0.17977932704427954,0.18178373166859046
314,0.04216374031654546,0.010006863196716356,0.003653765313281959,0.057116656841553676,0.007609718681292732,0.18942810146063696,0.19031412018485713,0.03605271220294737
315,0.019379741786673566,0.020971687403522288,0.20142862901434155,0.17297111416781286,0.20724119718779474,0.012005820859300131,0.016819688977352476,0.495493480107601
316,0.09176435051324511,0.018839388526608214,0.08314474285129109,0.08112268291085348,0.17350506155667783,0.09125452925719357,0.09201392675564746,0.514737012655792
317,0.013538231775975462,0.008008416976129307,0.0749483459718242,0.15349282766751815,0.007333353690162303,0.10239793696281468,0.09795706191672338,0.10016883730220646
318,0.07145137876958918,0.09540770193093395,0.01605599843980199,0.08756140695617998,0.1911056350671655,0.1133843359015721,0.11606004410456094,0.33608495939628447
319,0.0169229482408889,0.007876812740316291,0.16659578197853664,0.030408724700334067,0.08055701084518385,0.3617621706799656,0.3570749237876796,0.02243952285835788
320,0.0518462728511854,0.07334357426234941,0.1909454871685713,0.04158479072509336,0.06914053151747274,0.05251262683407126,0.056734073923564166,0.013100310775911533
321,0.05806106788581241,0.06425271768526936,0.029421061529207315,0.01179013558655917,0.16498248236623503,0.5280963248209687,0.5304987172881663,0.021044963386983112
322,0.10801141064709546,0.12431900155028874,0.18175767468993853,0.2638435842012181,0.131346858899559,0.20386657461213492,0.19890601198405777,0.1126934693692721
323,0.12646369425807932,0.14686342810930664,0.024993400261652338,0.02774611908036942,0.029925253088367354,0.029884957405724333,0.042989603413459934,0.035644468235239965
324,0.029265142500527613,0.057066673539715784,0.04736715452121504,0.003301237964236564,0.0674919965230692,0.03973883508315419,0.01981698237740956,0.24049854236760637
325,0.09514450635825161,0.12500711569793677,0.10666029052184828,0.048948712910198436,0.09576335901610133,0.05693329360278038,0.04069291844467318,0.03399384601308961
326,0.0958775926081879,0.10645344868163442,0.11536419688249813,0.2054431125957948,0.08323472622109068,0.05759405840679291,0.04150337152422126,0.06884421015787834
327,0.05222394566944089,0.036019664674348216,0.008046162977015325,0.034446846138730586,0.03830805314966386,0.03977167205380325,0.02698946964690796,0.29168535236035054
328,0.12359799278943498,0.08275015974133482,0.1068800646122885,0.13825898997838473,0.10944476225182559,0.07958521236218391,0.09580252047052187,0.08820842330553347
329,0.03295798438586808,0.019278240199282426,0.030304438335168438,0.007024955786991541,0.006491270093710214,0.09597683789833314,0.0797864736795916,0.09807336918829407
330,0.11227285937300188,0.04434133712090363,0.060534282488095836,0.02174625008187593,0.05652857399164436,0.025679175697677303,0.04253949841072892,0.11258715859200541
331,0.024921096025144043,0.04908122779149672,0.09237098277177336,0.12222440558066416,0.1483913678191648,0.14265826223074551,0.15534436370377025,0.09561098164774093
332,0.010264359870495593,0.0032572722317051744,0.08488905370985037,0.06147245693325472,0.04649675060972473,0.057612781073377334,0.07795188835365449,0.10846819075321223
333,0.0458104039109148,0.05983406898109249,0.07853758702445157,0.07393397524071527,0.06927824635507471,0.08269034319590496,0.06603271346326522,0.08898739165020511
334,0.08662007964579685,0.03869180263167876,0.024532619104635583,0.005845942228335635,0.01924280640158843,0.049893725789694865,0.037163945450887304,0.06773537910785143
335,0.012400895800777925,0.009993747065235287,0.030295181456542586,0.020141481627038715,0.05528901363561439,0.03930006175067824,0.055464947790928504,0.0021097336360249713
336,0.0501428736480074,0.07066295069201237,0.19177062652227705,0.09962664570642565,0.2750032854999462,0.24012486045251008,0.2526082689451229,0.030313765989968794
337,0.04755622576862022,0.05083965799681178,0.1357121475847607,0.19434073491845152,0.13977819776583378,0.12230351731888042,0.13822203151293594,0.0914083053227031
338,0.04666860517705454,0.02108161245055301,0.08900577146146355,0.06209471408921202,0.04481467134798231,0.06960136317789772,0.08982071983774645,0.0114111747656854
339,0.020011236321046677,0.027664262400147882,0.016622064366137335,0.006091570053055606,0.01355594762387241,0.033876336570539456,0.017584829304522875,0.05044989124885951
340,0.00593044286684985,0.03605866601469705,0.0818315652515875,0.16859893888779717,0.018936138186602405,0.05118779540720614,0.0388241375350217,0.02172737664302768
341,0.013087804586772986,0.025842193510956596,0.012149954483712366,0.025054038121438388,0.03589535493689132,0.0700702507436261,0.054271487169998994,0.001473954976245112
342,0.08340741351561257,0.09812768534920455,0.04448832468436964,0.021148555708390637,0.03818244913062026,0.0882765052812351,0.07544704760625762,0.05620130464700683
343,0.038344450526657414,0.010098803940966544,0.08701410511899121,0.06103851444291609,0.07253400948567262,0.12906896258267767,0.11280439920625751,0.06908242365277731
344,0.03798656688718582,0.05122793822025062,0.058734520239102916,0.10213204951856944,0.062269027086292256,0.09008150241506935,0.07038183333720649,0.04944588658503443
345,0.007650464067638307,0.008630053723900868,0.08438903705166981,0.13979170760463744,0.0745887460499284,0.017493177404221794,0.0017213577201911079,0.09654918313517089
346,0.019704538188498627,0.03707463929911986,0.0001156755826824396,0.12207702888583219,0.00475190616605603,0.07641426603492767,0.09672638925989965,0.06594799579176458
347,0.03679795967752835,0.04577304027786563,0.05632077331280841,0.07197877775594418,0.04476138891542476,0.059102807198260984,0.07548708102940083,0.004441318158731278
348,0.013399665322341672,0.011591759982279265,0.012953123909699993,0.01879871618523611,0.022583876562406555,0.03050898980476542,0.013931348832307192,0.008415890946740001
349,0.015445261679762456,0.0400903621133159,0.15929300705361493,0.19235606209471406,0.07702890459862885,0.1526461603138704,0.14039242885697464,0.02881370766430702
350,0.0166638290804631,0.012719802391742405,0.08144464985774763,0.021664374140302603,0.034084996104720475,0.13584327284483835,0.123709292008371,0.01699803291833124
351,0.027794510231113706,0.026082593412137922,0.10503871361184247,0.13804283749263113,0.11848674086761185,0.14563640700793026,0.12960152066722716,0.09509892666736702
352,0.008632167134009404,0.0093856317330464,0.016476622485627257,0.04011921137093072,0.0232965959352594,0.1827012633283639,0.18786156801372117,0.12359028401173594
353,0.05295615543328744,0.04964802812074548,0.0701751538656109,0.07123206916879543,0.015283220405766212,0.06743444957182207,0.07602985995862205,0.003421049113728175
354,0.06778979248737552,0.044133212489609226,0.013858062877451727,0.02218510512870897,0.01552305247873384,0.06653195100490494,0.07856246709314761,0.05076788911509062
355,0.005631853016309557,0.011989238004438636,0.08446792880463727,0.16123010414619765,0.08851053542723866,0.05875749957866681,0.0506548328842563,0.009227308158414771
356,0.014257793030096055,0.030738553290815138,0.10433685566404993,0.07712713696207507,6.182152930138407e-05,0.02781372849463197,0.0363561341765556,0.007570727860174764
357,0.024838954571588495,0.0014863815212482756,0.07680751750636228,0.07479367262723519,0.06333388117310859,0.11557267917548308,0.11120449473358637,0.17950700306306783
358,0.14811502101222587,0.16856980740541166,0.05520282898923223,0.05497150717233247,0.038697703624421015,0.00928268424537182,0.0022020834456050464,0.2288194619714376
359,0.0745075401244096,0.057784358400594475,0.06756481895613797,0.07479367262723519,0.06100982764560276,0.1336696362620264,0.12954782366632442,0.23047604226967763
360,0.24493357170928906,0.2212153304846698,0.055381145276309336,0.03161721359795638,0.07172517258912559,0.16252847534389311,0.15855635102372667,0.17167047133208466
361,0.02861667087742964,0.04457917265037682,0.0656052806518429,0.08865526953559966,0.06469954488762009,0.02503468041964524,0.013326607932242884,0.00047660010251057705
362,0.03290490460283155,0.06574712942748631,0.028279850655816424,0.13041199973799697,0.04365215218293622,0.03404571667951914,0.0459732171235198,0.05384065254154702
363,0.10672127623019267,0.11522512355182607,0.10719024757313855,0.06599200890810242,0.11884057047212937,0.17271318055757917,0.16864137890124284,0.08233200988591596
364,0.09334140981014127,0.09020645300846344,0.08380592555557256,0.057116656841553676,0.08671829227550243,0.033312554855214005,0.022124169949797545,0.016264371482576936
365,0.01233043206584171,0.019346706767495003,0.015158901260102442,0.024006026069299802,0.04797376019374905,0.10081210266672028,0.09698667285657867,0.02196900695370846
366,0.07092234092934119,0.06719033988877726,0.006075558914934942,0.05547913801008711,0.005750979448274088,0.10952369922817254,0.12212115816648327,0.06825139842430683
367,0.04388452880005729,0.025927618973662164,0.0441272421093066,0.0022925263640531934,0.04751228791501663,0.15010090508268664,0.15901688647335996,0.16288688349239025
368,0.05977855715876429,0.04722198548161971,0.016698906594537127,0.009301106962730066,0.02696917562279952,0.12131281323627718,0.12654731707931308,0.07700781635378118
369,0.055630782650825786,0.04149502421693667,0.02337561444686659,0.027922971114167805,0.02682946792216749,0.023221708812209113,0.03532642405813038,0.0697544206539753
370,0.003813407848237846,0.015856818723128094,0.0525526286992794,0.1182943603851444,0.10373687238326758,0.12432161067772732,0.13274484837601117,0.09824577799834422
371,0.01356268318117411,0.021379450794640195,0.007102686152708398,0.028198074277854174,0.013461343466574127,0.016128367483893763,0.024305233335982862,0.07207057448344883
372,0.029873897793872214,0.051047536992119155,0.04348391468262805,0.055282635750311115,0.026909470736370816,0.06978597783394194,0.08208406022118162,0.07618954232224201
373,0.04360924823849763,0.05841667172928708,0.024391509711121584,0.02407152682255842,0.09125602962719953,0.1358102263294464,0.14442683116904864,0.04041855142650971
374,0.008442436664410552,0.008463749854039734,0.050099766713845806,0.08862251915897029,0.03904895650934541,0.06978738495769382,0.06190989565667582,0.06579472075732384
