,XGB,LGBM,RF,kNN,DT,PLS,MLR,lasso
188,0.11658174475468619,0.09412904540405997,0.2481509539721124,0.23135899849307506,0.14482921560685835,0.1050320238527358,0.10503190319746891,0.02222869864161353
189,0.1650378970750933,0.005717925308857619,0.13118356067619485,0.05039690024164667,0.11362224922370728,0.3438641632031324,0.3438641326457216,0.11884592958952905
190,0.060803705274423026,0.18220266615036762,0.14149913651500945,0.24878288441393892,0.005569056298096342,0.1551806904094355,0.15518068998236556,0.2954575179439646
191,0.05128714544853252,0.262400417399844,0.26670120526271757,0.055694123951965435,0.18688402862157405,0.531178017895929,0.5311779865346775,0.42958679973402314
192,0.040055675490175635,0.27443961612308454,0.2222999001105771,0.02368987501118519,0.0798568921290671,0.16190293228214436,0.16190283733103072,0.5281314563688447
193,0.1014769516671028,0.1767436328757146,0.17489143996669765,0.013656673683902831,0.08242203321182662,0.18099588719197113,0.18099582237119827,0.4659799550364848
194,0.029341314346567948,0.2615890959823496,0.2773579942879,0.018073268480496174,0.040502227622519205,0.18829564345465288,0.18829567229202127,0.5243900845938239
195,0.1501503165706185,0.06272094269269635,0.016245758784590336,0.07858682487223345,0.047387606318347486,0.0827058938364682,0.08270587843071076,0.4342777815846621
196,0.15562101898042716,0.1744620875867129,0.1868752732293134,0.03482030535774738,0.17545565006075325,0.16918874559600813,0.1691887000599099,0.25943240176747895
197,0.03607940323780601,0.26086097042390816,0.25937054716580865,0.0777950452406676,0.14940821745195987,0.03289780403413989,0.03289777094623636,0.32143964616634757
198,0.10341196795200003,0.05646781875359902,0.04219819157017801,0.05553361054502717,0.18802034111876154,0.11796831621443016,0.11796830247326306,0.03888241599208203
199,0.05649590969842122,0.1737369636941823,0.24960673261136457,0.019271336827437285,0.06417352954412481,0.11047952100735386,0.1104795514472508,0.13209638908168203
200,0.2115443616852001,0.12253895655896097,0.11904158067979465,0.001930749862617237,0.029971648440664356,0.1820246619254006,0.18202460135516288,0.019410014449645574
201,0.0025402824293186965,0.34921741824045954,0.3285642935361444,0.048012908194572546,0.19832590792493598,0.220285859908667,0.22028576188866378,0.3225685928510178
202,0.09422433226636762,0.08739320662526673,0.022911658132269475,0.10842253082224612,0.16754421493182128,0.1003780745750873,0.10037803681576563,0.23839086993000436
203,0.2055046017536577,0.11678109820773519,0.1661626694825361,0.014417882404203636,0.03550695288240857,0.4384672146592655,0.43846721029740354,0.47945714465045675
204,0.11966925592288591,0.09725370791057719,0.0893864655859643,0.1912495809802686,0.06123936816524922,0.4558203464695588,0.4558203889367674,0.45311874207614206
205,0.0030179834484942436,7.31610375026559e-06,0.016895663636499997,0.06572118930824339,0.02133117321452671,0.33072537104321725,0.3307254436407666,0.2761255610414905
206,0.08554733431225003,0.016783765895331704,0.015109780591504168,0.04606428019036002,0.11583637100040511,0.22308448556397276,0.22308445051079617,0.22560471171564422
207,0.08639545588418027,0.023142361883219942,0.020757800429023532,0.14222908625713385,0.02943161873903055,0.2554764428758085,0.2554765189376015,0.17202677724990184
208,0.012129324762319399,0.02682956423469629,0.013749316926716854,0.007348060790462824,0.010125556905629884,0.10367710692967416,0.1036770759017149,0.14621228677379236
209,0.024596605462488486,0.07434915142797473,0.0780232661457095,0.17063367332231338,0.08394761711894161,0.27333311829168194,0.2733331809839256,0.28633723809112566
210,0.07709216105482494,0.11930097512252441,0.08561630300380799,0.0187502479808081,0.07024886368750281,0.18133615366132042,0.18133618622322337,0.2653241653719127
211,0.003323014813008951,0.037062962245069025,0.03366028676220051,0.02512228210166076,0.05022276225192385,0.22946162317409996,0.2294616089069323,0.28022306781133355
212,0.15740445838841058,0.07445799874161335,0.0529408001815099,0.17617720732508196,0.0494577201746096,0.20435453482358554,0.20435458248168967,0.23079304180206303
213,0.03579930810853024,0.1463472158862958,0.18147065115367064,0.01087106240916541,0.08820485126681969,0.250112696746404,0.2501126507463669,0.007327680528059544
214,0.0009992852680303643,0.014428739425395715,0.03737949756879494,0.07444365398646141,0.02192520588632374,0.3951222775179798,0.3951223901081836,0.28652422480468753
215,0.0017996642759201265,0.044066647606828824,0.04544340711060535,0.2112911210116557,0.09788038342108818,0.368141984007223,0.36814203633674536,0.2834671396647914
216,0.19736717115678792,0.011882693648362364,0.001954929217535706,0.15655592764919152,0.026083434588902388,0.17577065375737144,0.17577068165437937,0.034936513894421095
217,0.13785938071032944,0.1857528665779428,0.13696630801301202,0.09379204745149869,0.03529094100175509,0.028584541060334256,0.028584569618729017,0.4047019451826721
218,0.08798730320271897,0.29142461029096717,0.19223926262372998,0.14885878424805898,0.0495207236398002,0.06107566284161725,0.061075650981952334,0.28172118612652325
219,0.23231384906914287,0.18192078029858388,0.15402283781857978,0.04262816733401348,0.04657756176589714,0.31806088296712787,0.31806088145724354,0.022093606686868106
220,0.044990941268544415,0.15158901840281253,0.14338583568524826,0.15210125495954196,0.12006660366320147,0.0887317632191491,0.08873178142776339,0.11755511877057845
221,0.22956094894554668,0.07426281046616856,0.10764529758958152,0.11322635793815322,0.20747941136762527,0.22406516802133225,0.22406513311398824,0.20395641068462161
222,0.0724260833471978,0.07254525682714452,0.06629487684322655,0.011310252373266994,0.020926150938301635,0.00596629330365428,0.005966388471679962,0.00863553917206078
223,0.09850236107998256,0.10572432808717219,0.12328968454872147,0.048997015558125856,0.11475631159713778,0.03351870098298776,0.03351855898589157,0.23472607961869152
224,0.0018452771588408634,0.107171734661343,0.07274062234137113,0.14878630313415064,0.3728905089779938,0.016960428053677146,0.016960414467360296,0.10767005952680164
225,0.003302510718641516,0.022977573220869907,0.024162022170148956,0.060485648292771366,0.10332568291256028,0.09415660119758118,0.09415653782448674,0.12478979282942271
226,0.014926782359442115,0.29927756463153626,0.20228582572041454,0.12478313731077917,0.03825210386571265,0.10353493961815075,0.10353482941598569,0.2724255659644491
227,0.1311572446656707,0.31987265567881906,0.21240795185699524,0.686700156568313,0.06480356419603084,0.01715352996448083,0.01715365219395748,0.44705707537702677
228,0.017014653379817002,0.020413529340811143,0.036335310763520645,0.36607809928451984,0.12092165069078797,0.06293632060870302,0.06293645953690963,0.035031721340394784
229,0.04563079397575698,0.036616948821739326,0.013114216683703328,0.05325821366564665,0.21732820305116782,0.08330366598754202,0.08330363700434107,0.028773294127111382
230,0.009658032693537155,0.05785464058082063,0.07755627438973428,0.2183084187913782,0.10317267449709733,0.23398497529311468,0.23398494401563408,0.08664339398281679
231,0.09980285615915863,0.06832106081953615,0.003953379310862037,0.06555649022234689,0.19670581882003513,0.11092102938804627,0.11092095128149504,0.11076118115189937
232,0.07070839663370743,0.16483386517560866,0.18209071893840484,0.09708407856237389,0.11133612348679178,0.11335685107685295,0.11335696258086386,0.25428568456130074
233,0.08472075964639403,0.18169252668364655,0.1979983989297981,0.14611356535703113,0.07271499932496284,0.44429989582292795,0.4442998192068157,0.4425918680621472
234,0.04311609137021244,0.12896414489745567,0.1986450380217335,0.05589652951936108,0.08441339273660053,0.2791713108574156,0.27917118735017105,0.43417332204232933
235,0.005555498216965549,0.1630272281280936,0.2358699868874278,0.0445383332607594,0.028655326042932305,0.21362698345415787,0.21362704670072086,0.328166712126456
236,0.06459596816289925,0.15171806201788562,0.14273188891460398,0.05883905704365977,0.10944601953107413,0.3340353153603206,0.33403529894282824,0.3676896306515302
237,0.147725730993591,0.011658364545898525,0.03495826542781255,0.012977018352662323,0.07104765762116916,0.34342300907151835,0.3434230394830966,0.019555428666630403
238,0.12372670617682324,0.04764252177104977,0.035217035151219656,0.006793207324433476,0.1420615633859862,0.20551105829437832,0.20551100867765554,0.21129404496966048
239,0.09796146633848091,0.027157037496711056,0.06945427668164628,0.014929408003395622,0.21182665046577553,0.19275753423859898,0.19275753145094687,0.20457174592234617
240,0.23812017593529278,0.01822442231164878,0.02515659977370155,0.03447689622929265,0.07470410872597999,0.088525758954483,0.08852571491306455,0.22855498200054386
241,0.17571504673800742,0.0014596676002772146,0.024220076032753224,0.20339756844521198,0.09258809234507903,0.10042760396134465,0.10042749965924469,0.1801174899496276
242,0.08496083864174953,0.028983272551689532,0.030554881455979815,0.05025915310078194,0.02517888483866615,0.2611816049226803,0.261181511183032,0.16582717261225244
243,0.17859883938979026,0.03208672591026279,0.021473883697531948,0.14603611893099167,0.005197785878223282,0.4192124740085237,0.419212427097946,0.22056812517914942
244,0.2432672169521719,0.23068619956213057,0.19275856306025413,0.023800569235389674,0.11115611358624733,0.39633339304711446,0.39633339296560743,0.01844039832661687
245,0.29665440014375277,0.12832271461661732,0.14443355076493536,0.15290417503574932,0.024382341028756527,0.32903686912634245,0.329036915873906,0.011235730603412764
246,0.10363798400917013,0.0254120513325215,0.04348931673384934,0.27748290855826835,0.03861212366680167,0.12323751351098061,0.12323763482763428,0.1016024048149019
247,0.0523213360479233,0.46690121311256005,0.4855921076105628,0.1234465972377159,0.021061158363709948,0.17142580909115016,0.17142583674966258,0.2646076944574208
248,0.023497766934700404,0.02072858162616431,0.01786917941201205,0.00835491518938758,0.024301336573511523,0.11603971572813482,0.11603985380558002,0.1380913833127232
249,0.14486127718025749,0.12068762374990577,0.16825107858610788,0.06678009159015846,0.03861212366680167,0.27609655182007065,0.27609662803430574,0.02232311137820675
250,0.0006378687665709315,0.12307782508775089,0.0609800519832161,0.12926842555287904,0.07148643175374644,0.14022809207212714,0.14022806119661005,0.10148312498898826
251,0.05216704598882349,0.036711252677386896,0.059918347696623186,0.03666285313111958,0.005062778452814887,0.1928204125063407,0.19282049339199392,0.0012758921273016144
252,0.0038210631294000874,0.03891548163461106,0.06311665833585078,0.15771998181762503,0.052463885513703234,0.1423811061803618,0.1423810465788032,0.04713033112165971
253,0.038822031007438196,0.08478839441828137,0.06812385029390916,0.08160620345910063,0.08174699608478467,0.03103994764718554,0.031039995696352962,0.19960709807867974
254,0.37480617280477657,0.006129136565810225,0.057172182148589656,0.09761213819107928,0.17544214931821253,0.37750779506940074,0.3775077637189632,0.2615530442419446
255,0.22600350967218988,0.048312427921516465,0.08365836612085154,0.0013441107332934354,0.31074209081499493,0.14312838994199453,0.14312835776463165,0.18007506915825322
256,0.2588178634410191,0.1832371897354504,0.21513616088170634,0.05650675517056175,0.2266774672606994,0.3688766751338916,0.36887673744159527,0.22569034325986992
257,0.03766911810703322,0.1079386181459856,0.02078801369789679,0.04807807691090549,0.07941136762521941,0.2774669853513252,0.2774669212473045,0.10851466191868947
258,0.1471719668110132,0.15955671260694326,0.03140523416287855,0.15360374164114476,0.04257234147878136,0.26457845387013734,0.26457843659518726,0.029853418550090827
259,0.1746169227376969,0.04768943020466471,0.059575323160631355,0.013123834061406936,0.06352099365465103,0.3321390745015789,0.3321390873569696,0.05150269225993148
260,0.012557383280172502,0.23354733204984104,0.1903993214269643,0.2706392780087483,0.030039152153368442,0.173106264013259,0.17310618763006788,0.003180797877033792
261,0.11517859181202872,0.062356917835723225,0.06604279038918659,0.04723935341671626,0.015458350209261562,0.07122070838251215,0.07122071228791305,0.08916790145001413
262,0.0013679765417329015,0.03041748212035289,0.014181576415274677,0.13348859187255308,0.4548400162008911,0.16988058949449972,0.16988056000244092,0.07149269263482255
263,0.13006177394918317,0.052917336486087596,0.053901128222766825,0.09730483840552456,0.15384096125286884,0.14444812043712218,0.14444817839493146,0.08180134261035793
264,0.005160936604180932,0.050106793661311766,0.029482622615671916,0.2012730365098904,0.5135682462535439,0.026270904507386783,0.026270805715197798,0.18569295206421976
265,0.15239651301812596,0.24584400653652422,0.10848174305836833,0.011813888275890083,0.007452409882543476,0.09378397250221382,0.09378396736816602,0.18995434011948276
266,0.18463001898044162,0.19081033268758654,0.19588540039345,0.17437001744590333,0.288375860672337,0.047605514872394616,0.04760558669775822,0.0931762443833182
267,0.14069635129834346,0.10221993724151757,0.062285079563304535,0.022534715019082108,0.33634849916745424,0.43290305892188524,0.43290297516383575,0.07386258008272667
268,0.12483904784035071,0.04412214247796728,0.07199215617573235,0.07480663582606717,0.2511138112596194,0.37038870281764996,0.3703886960190119,0.0672191440146096
269,0.018579571308580345,0.08210476554841672,0.16760158290848892,0.019588672926605488,0.20593132622294233,0.4891360786574684,0.48913597679638976,0.19175832393119507
270,0.07023500356497803,0.14307800554947425,0.11283917026150647,0.01930663682243583,0.08184825165384096,0.20196344853351245,0.20196350059125656,0.11824618544313825
271,0.04915955498969482,0.20566634906742431,0.11811129768387196,0.09265833800733725,0.16079384366140137,0.22766826486129743,0.22766819583670472,0.46727651332297215
272,0.12500968839823845,0.010484361564514488,0.008235422412518234,0.023271283269541754,0.3205076279195357,0.18995364053574,0.1899536350389477,0.1679250243497722
273,0.197638987734425,0.014809264738306155,0.002613430479747575,0.16937425216366808,0.37437559065748627,0.10624311864238634,0.10624319010500538,0.1569140327246384
274,0.2558773733535662,0.04643988065215687,0.025538457561594674,0.036311402228075884,0.030680437424058293,0.33729773144339714,0.337297833036357,0.10260221157404845
275,0.03043217049511529,0.05413194111861086,0.060572170174716805,0.011799978267097416,0.08165249088699877,0.06427076716761118,0.06427086376920929,0.0025966450421988085
276,0.05873576213799461,0.0057612765683768,0.016052471631881393,0.07607812062176947,0.18458215201836103,0.1494027749333339,0.1494028715969937,0.03180217621383691
277,0.016699931400096152,0.05537526573709521,0.036553730544465646,0.024444937134529193,0.036485756716619466,0.10403092470548408,0.10403092771100267,0.22198925881237822
278,0.021175716418847884,0.05142113094098966,0.036547279252144765,0.11998219919940445,0.14634804914270283,0.16223869126272636,0.1622387728922466,0.09869940719140571
279,0.06525672821923276,0.12595355189066323,0.11151241532570014,0.15552724171099092,0.15768867287700816,0.23940603066908692,0.2394060821682664,0.19024005174221517
280,0.05278280076829947,0.09877724497745838,0.05490524327052275,0.08764866698311055,0.24142027811529632,0.10041120856582755,0.10041121323593641,0.08687515463547421
281,0.04988150932100985,0.04603722725320322,0.053054740287501345,0.0048857412553702795,0.41626164439044155,0.1199932033901924,0.11999313110088994,0.32230927965838996
282,0.026373944061076376,0.03459771241254883,0.04527380764870623,0.11045425328502939,0.03210476576211693,0.266565965339426,0.26656602151002384,0.196184272103841
283,0.026236226434921378,0.00295162049867409,0.004193891690828677,0.07366895223485079,0.04142027811529635,0.10130160320877205,0.10130164268063993,0.007733084709050431
284,0.03158153515684792,0.13852917701620918,0.10334070248863686,0.14463312987684782,0.035857972188470366,0.0003683434143795239,0.00036839760065277005,0.3180552786123495
285,0.031216676931753312,0.05906122728130572,0.03596277705988116,0.04469502739942521,0.018428513568246263,0.17481788926553102,0.17481795616159454,0.1580434072802929
286,0.013748985441232847,0.12353845273099884,0.12235759127466272,0.08564908903226359,0.0040232212771702525,0.14249420666568116,0.14249424343140396,0.1573620106968293
287,0.015394731931588579,0.10725209061017238,0.09642360414644224,0.06389470834212253,0.049466720669636866,0.012374583708526232,0.012374563641533332,0.28227195142270256
288,0.07698874061481331,0.02033543882833827,0.22436839026146488,0.04790043686916712,0.052814904819765085,0.028902249149746928,0.028902232112019588,0.009854409181008328
289,0.05567396496638477,0.09169956521981532,0.04975653660951379,0.03566064383331158,0.029364115026326437,0.05955587726459616,0.05955588589057925,0.1000279695790256
290,0.21035154453733118,0.033671008922649154,0.04021151163313952,0.02619910014622548,0.05683812609693534,0.09522135701492604,0.09522136452597632,0.13592854496286708
291,0.06844686083390006,0.22011055344166397,0.010557130642185053,0.15827907388911835,0.026506457855182033,0.28736044281358863,0.28736044920970605,0.3283027263950412
292,0.08071187545739159,0.004202649675131925,0.00043877413257761844,0.001016893337380198,0.026506457855182033,0.13849383617303895,0.13849384013688587,0.1799295658712124
293,0.056807550813274016,0.022156018369447583,0.03232167769227323,0.025536175744514722,0.08118446514558302,0.1287721314889953,0.1287721296167389,0.0880804558583842
294,0.03757933585673057,0.12261848146652699,0.10476531209216539,0.02272661572621626,0.10058053192925612,0.17107129589740677,0.1710712988896912,0.1293927280333539
295,0.06867210042932118,0.06541229106373345,0.006881778497817903,0.10553833244211361,0.1982809054497997,0.18478521333672934,0.1847852116617825,0.2262054307175729
296,0.13140649943276425,0.05699113690509547,0.06515638360109743,0.17753472001038048,0.04990774492597083,0.22929582346591756,0.22929581692642978,0.2717029330802029
297,0.058144590633189414,0.011957734280515997,0.14766752171369385,0.0004007108691095884,0.22217721974708615,0.21206867899497728,0.2120686693572848,0.25479751542249546
298,0.16937744617462158,0.02214375660387173,0.120926600963052,0.1404476966903571,0.10267314702308628,0.38488913543369874,0.3848891346255874,0.4257398307770086
299,0.09137955608518564,0.10521876085890253,0.012929211106610994,0.14583561243241636,0.10726339948697183,0.27798677395276095,0.27798677202971667,0.31907256492958236
300,0.004869001644317805,0.053742427786057784,0.033486791773547575,0.11759738626226551,0.0015930876198190919,0.3075999837021127,0.30759997934679795,0.349179220795655
301,0.03880368393410938,0.0867779831578083,0.0454200981053961,0.017212711327098784,0.023131272219972132,0.23944475331338497,0.23944474784313738,0.2812590860404388
302,0.058343295853389376,0.1255907711485796,0.006643715404347772,0.1281942090579954,0.123621799198956,0.30731164803822586,0.3073116377034374,0.3501128729987215
303,0.04297460465355893,0.014411725961490499,0.0037716574411589265,0.1018852264626601,0.06858377210746591,0.23051594242336068,0.2305159309736394,0.2735522630173679
304,0.02675225481388932,0.029030604648218827,0.06708293956167555,0.11701363066191864,0.02961162863957517,0.19991584044056718,0.1999158265585754,0.24344560715129523
305,0.07599366401650742,0.029984361491949607,0.0035299941496785003,0.062148990390322956,0.23572296476306198,0.28283247031166403,0.28283246160089603,0.2441482926229937
306,0.18346405807448518,0.16215917861327364,0.058954142477836174,0.17209125293765595,0.1523558795733766,0.10513748535660056,0.10513748940523232,0.14478530042901486
307,0.0069678842144262065,0.0051525668122595625,0.023349084199631,0.10895425502329326,0.07074389091400024,0.11763829983196511,0.11763829742622345,0.07805851751003273
308,0.15242748458777833,0.18242267289773295,0.055728365060078236,0.09597354830870375,0.03159173754556499,0.050251231607541635,0.050251223371673315,0.0920166391801713
309,0.1460657810350492,0.008437636011679461,0.09090724989874453,0.10250714286367191,0.07528914090274964,0.34783185994048793,0.34783187127456094,0.30574472555462534
310,0.03226064585538557,0.1109215634417301,0.021602088114846263,0.2278491657823304,0.0028801584087124604,0.32390593778024496,0.3239059388229563,0.3633863893316668
311,0.08807977890781638,0.008416329176842749,0.020465775617658832,0.13850911825415688,0.007020386121236677,0.12364854094412181,0.12364853732469697,0.1640926298792876
312,0.06897092905220947,0.09771900021753374,0.04604248233652844,0.19607041286223484,0.009342513838261096,0.15297341502958675,0.1529734029984177,0.19513293794842673
313,0.11519460156570002,0.07771407025607469,0.059991449529723934,0.11045228699449483,0.0716349399216957,0.20533623763011807,0.20533625207056241,0.24340123954925216
314,0.07326968538305675,0.06248201624438918,0.031834750911300724,0.07526620962837427,0.1897664371540435,0.09794043003245942,0.0979404409257004,0.1367339737018259
315,0.027792998017353243,0.02358410001557701,0.03970163358984735,0.13715477577421162,0.020845146483056576,0.06038530162652517,0.06038531383710377,0.09892049481268236
316,0.011700596313848649,0.0425013511337185,0.059796138787633346,0.22284383467817406,0.16285270689887946,0.3190923084246374,0.31909230462580307,0.278841681254806
317,0.0304598048202612,0.05192201492359538,0.07474461095360208,0.00020769239972634468,0.09399891994059675,0.14031659185930628,0.1403165971137535,0.1790946232113429
318,0.10066476657803569,0.010748904592092337,0.09003330183160108,0.00924705687326191,0.0877548265154583,0.12598748395294615,0.12598748322791958,0.16598750317193608
319,0.03641884662417147,0.07985937776884566,0.00738715629359632,0.024970355741827988,0.028554070473876064,0.08793890943029103,0.08793890759033163,0.12817402428279254
320,0.05796574346044214,0.01742267475706437,0.01586337248548564,0.09560358108730846,0.005211286620764144,0.1729956112045604,0.17299561579307335,0.21160192325310903
321,0.03752714802704796,0.05189728732142779,0.13020431123712073,0.06944663244031116,0.06500607533414338,0.07001320838979577,0.07001320456656454,0.11033495442201866
322,0.09330734236771171,0.10896935516823461,0.21789253408937326,0.07625832002872332,0.18303631699743492,0.00608394065551443,0.0060839467086113985,0.03470799664373153
323,0.024484451847615885,0.03885415225182075,0.008929841141264161,0.030664264378933367,0.37039287160793855,0.1361364138004136,0.1361364141446272,0.17554365613217213
324,0.0099457416704056,0.13297020109524377,0.23144952972413613,0.05103953329863664,0.20001350074254087,0.05209689079840765,0.052096887595417946,0.09223267488039857
325,0.06179036277901939,0.10541801062338862,0.01041042257324043,0.13037947418625273,0.09345889023896314,0.21143890714297497,0.21143889400590943,0.256467873602639
326,0.07489372566352412,0.1412583523510592,0.012309527023985356,0.12476934021652997,0.13045092480086418,0.035635719818728595,0.03563570779659597,0.08042959064488109
327,0.06076868594022711,0.2775506552307655,0.025123981818998886,0.22617852564989838,0.06256244093425145,0.15740657770220978,0.1574065837448687,0.11383469474301067
328,0.10800135253137855,0.043815692770575676,0.020869447819629516,0.08402147916725194,0.01360199810989604,0.3167854427115445,0.3167854452070002,0.2739421015025778
329,0.1214370356408212,0.05787140074496727,0.04711894154178703,0.006385652652247498,0.013365735115431265,0.044830812567325906,0.044830813296743655,0.0015698005244881852
330,0.09238277575064247,0.021035349984815377,0.10163809009495517,0.019974849901350122,0.11418253003915224,0.06401185315312163,0.0640118511247163,0.020917903993313502
331,0.08331783419439509,0.07257130183752902,0.022739300661536288,0.1406898531516252,0.05019576076684215,0.16534474763326712,0.16534474139172428,0.12280762092020348
332,0.13451078008250283,0.20005814296928093,0.3875181134962423,0.19542923112556476,0.09892669096800322,0.4617490988039149,0.46174908138375614,0.5086417551721878
333,0.09477387658574732,0.1651791798667508,0.05871607938436607,0.009337028453871077,0.13595247738625615,0.46302907003057303,0.4630290561576176,0.5091931846486136
334,0.03121170833298459,0.11000659217504988,0.3617064938571626,0.032511908067423434,0.05116781422978278,0.16312579598416665,0.16312579163788826,0.20733938098502147
335,0.13343130840501338,0.05488359316806146,0.042681247468610184,0.148545240527847,0.10809594527699029,0.3045334443879078,0.3045334347132608,0.35062178372309855
336,0.0228335847453226,0.12204090215006969,0.20713784258134044,0.03003494116992289,0.017640970253363975,0.18457674759782516,0.1845767414703814,0.22993654518278345
337,0.11360565420183333,0.01378226808048344,0.13991494532199233,0.011602145346461645,0.3558255704063724,0.12559682350742551,0.12559682335945543,0.16973463322543042
338,0.0972275458013736,0.18181679521134353,0.0575176634714909,0.0032119429684920875,0.1285270689887944,0.08243134245287553,0.08243134825476672,0.036745161634225976
339,0.0384298576522617,0.042237984944490825,0.03058773232527734,0.026651505296185984,0.24906169839341163,0.31396155696282757,0.3139615578063444,0.3585974692180118
340,0.14852652850543124,0.03615279189798104,0.14113766257143956,0.11194289228297971,0.3339813689752936,0.38258716932587655,0.38258717503393425,0.42623618934761903
341,0.06298244400225261,0.11957886254104955,0.01202511138112905,0.041522930871500274,0.22702848656676133,0.26799629819364396,0.26799629973425687,0.31255982191585074
342,0.05718958414854647,0.06869404510746557,0.049541874803114255,0.04496935658899337,0.28950092255074045,0.32854452917458876,0.32854453426240493,0.3723795111465631
343,0.10123133872610135,0.1366111992351755,0.006011430628683895,0.06872721152771033,0.04304036722019711,0.46510194066046134,0.4651019492954808,0.5082083808822033
344,0.006367398874309482,0.051492322156385606,0.014592502587642497,0.06348765691679958,0.3339813689752936,0.26779667179766165,0.267796677675308,0.22303968631012047
345,0.11934763206005816,0.1118028181090282,0.01924575851671842,0.09752005535861535,0.06345348994194677,0.40281932623233574,0.40281933389114755,0.35691612816069107
346,0.30117634904840074,0.0029591094487717573,0.043532244273434856,0.0718258038175873,0.29831240718239505,0.3260236206174706,0.32602362716134947,0.28035551817933746
347,0.18722256187229347,0.016892867231537295,0.08259169254309026,0.10087106393108283,0.33514243283380585,0.24844613322199768,0.24844613023919956,0.20472856040105034
348,0.10041975480141851,0.07791920945903025,0.1587822330228165,0.10250166320531229,0.25135007425408407,0.33508430292707936,0.33508429961872865,0.29104034687244074
349,0.06478461931796953,0.031279077136666916,0.06765222087214756,0.012285675712164157,0.1278182800054004,0.2490033714978564,0.249003365091301,0.20528114225645067
350,0.17092561132756268,0.018832688926282898,0.08478286305746843,0.01878639638029253,0.09491022006210348,0.26843707185956833,0.2684370683031202,0.22405868940090765
351,0.023889270986930722,0.2227908138703335,0.1314549300211512,0.0376785889100677,0.018271004905269797,0.03427910462238881,0.034279121665776846,0.039880011071764754
352,0.002329901482422514,0.04982330259382972,0.02438189100400548,0.049996831458383295,0.05734440394221682,0.186149336023209,0.18614933999271666,0.19442931384000317
353,0.09142547039524085,0.03692825959182067,0.06960712839206079,0.07996321771946385,0.07418658026191441,0.20145175867927062,0.2014517602165078,0.21022518261278567
354,0.020396057862863387,0.08174881775863452,0.010628234552900157,0.22359236514765068,0.091028756581612,0.12950631499786058,0.1295063081322546,0.12260764539868141
355,0.027738567429128336,0.0019907590189719993,0.015261689392916084,0.0739601161934873,0.03874713109221009,0.09152435983819895,0.091524365588872,0.09865812507088967
356,0.01855111495917733,0.02647666117083225,0.22296836325997846,0.09432873138731279,0.10868097745375996,0.03264896591721056,0.032648964039293404,0.025113042167978716
357,0.06409415903242074,0.12135642315139306,0.04611313622249161,0.15341343773907556,0.0017280950452274874,0.07539973618675977,0.075399736741113,0.06737036632080706
358,0.017452134179315765,0.04030067208316551,0.142207371405427,0.020996428776185516,0.065208586472256,0.1174609703238575,0.11746096622230084,0.1262188819400426
359,0.0728002518668934,0.0093214094876099,0.13221007155393527,0.13042022587624236,0.02723774807614418,0.1702723931010538,0.17027238788456434,0.17926540035075056
360,0.026165916012964446,0.032748718511289465,0.25425633409837645,0.06121419183025245,0.24119076549210217,0.11685603622424112,0.11685602857548127,0.12634248959065875
361,0.032939924287042815,0.2192334896843472,0.029148103145672816,0.2555815011166396,0.13777507762926955,0.21002060663267752,0.2100206109823315,0.20159712142051445
362,0.048128690224065934,0.038977069941530273,0.03687232797803869,0.03693068109092623,0.05771567436208991,0.13317786213278637,0.13317786759737327,0.12451928128711176
363,0.055780832070932235,0.04459371871179396,0.09037127041987286,0.024300176033447696,0.40157958687727824,0.1120235365992509,0.11202354692837868,0.10237806352013445
364,0.11235179531118786,0.17759059434075986,0.12028351559335865,0.16984485167092356,0.1110436073984068,0.06445958856050349,0.06445957209856312,0.05973547978629473
365,0.28504175970521206,0.46848095065484585,0.013706403852211557,0.5056810313408439,0.26387201296071294,0.2790458852633724,0.27904589929304224,0.28426344015430205
366,0.01651604830277209,0.13451022079511982,0.02890598982944126,0.3734936873140927,0.030714189280410475,0.07050645189242427,0.07050646369222846,0.07619419805037703
367,0.15006785722610616,0.4049205273365132,0.0075644660456338775,0.23738338076126642,0.056379100850546815,0.030252826520858367,0.030252828142880495,0.037238335828614355
368,0.1500587334303909,0.013992038462999346,0.07459115251338855,0.10140248890159542,0.053327933036317,0.024159171564410442,0.024159167206958765,0.03236666873911975
369,0.12124582218612057,0.09854935374189333,0.03916520408622437,0.1350477523017014,0.08883488591872557,0.4350193588435889,0.4350193575471194,0.42836023276952423
370,0.027946285886353728,0.06482615313767426,0.1969591827550513,0.24682275997200054,0.09406642365330098,0.26335279435511094,0.26335279017737245,0.25759392933476677
371,0.058919255447336116,0.1927751281211253,0.6723072769002274,0.05157587970617067,0.03689077899284454,0.13172551597477267,0.13172551772024088,0.13797782711183781
372,0.04549767592182774,0.0292464199384469,0.4032347779127836,0.03899414188450767,0.05508302956662614,0.23056431079394046,0.23056431259567567,0.2235834579066429
373,0.14691371908953302,0.25693343599355367,0.1273120021601179,0.25113077940598194,0.2746951082309526,0.20868790924833702,0.2086879181444788,0.20024997286057455
374,0.046179203976177696,0.26738460068734315,0.13131542234823057,0.3295797374624836,0.039467170694388265,0.3019441897045946,0.30194418832069625,0.308762335491358
375,0.11018723496882821,0.3440517311934814,0.00022366230142556454,0.23335406398171588,0.2586404752261374,0.1414490789659661,0.14144906937272822,0.14995940388670592
