P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,Size,Zeta,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL),Lipid_NA_ratio
1,1,6.12,0,8,36,0,227.0666667,2.25,12,0.199600798,60,0.99009901,32.54893017
1,1,6.12,0,8,36,0,198.8,-5.656666667,4,0.199600798,80,0.99009901,8.895282113
1,1,6.12,0,8,36,0,148.5333333,-0.2858,8,0.199600798,80,0.99009901,17.79056423
1,1,6.12,0,8,36,0,134.8333333,3.186666667,12,0.199600798,80,0.99009901,26.68584634
1,1,6.12,0,8,36,0,160.3666667,3.713333333,4,0.199600798,20,1.960784314,26.50177415
1,1,6.12,0,8,36,0,394.7333333,-4.73,8,0.199600798,20,1.960784314,53.00354829
1,1,6.12,0,8,36,0,294.7666667,-2.64,12,0.199600798,20,1.960784314,79.50532244
1,1,6.12,0,8,36,0,174.7,1.836666667,4,0.199600798,40,1.960784314,14.77560648
1,1,6.12,0,8,36,0,308.0666667,5.443333333,8,0.199600798,40,1.960784314,29.55121296
1,1,6.12,0,8,36,0,458.9333333,-1.491333333,12,0.199600798,40,1.960784314,44.32681944
1,1,6.12,0,8,36,0,191.4333333,-1.055666667,4,0.199600798,60,1.960784314,10.86688393
1,1,6.12,0,8,36,0,201.9333333,4.203333333,8,0.199600798,60,1.960784314,21.73376785
1,1,6.12,0,8,36,0,211.8333333,0.894,12,0.199600798,60,1.960784314,32.60065178
1,1,6.12,0,8,36,0,190.4333333,-0.884,4,0.199600798,80,1.960784314,8.912522649
1,1,6.12,0,8,36,0,190.6333333,-0.851,8,0.199600798,80,1.960784314,17.8250453
1,1,6.12,0,8,36,0,128.8,2.053333333,12,0.199600798,80,1.960784314,26.73756795
1,1,6.12,0,8,36,0,595.8333333,-15.63333333,4,0.199600798,20,9.090909091,26.62841372
1,1,6.12,0,8,36,0,377.5666667,-3.236666667,8,0.199600798,20,9.090909091,53.25682744
1,1,6.12,0,8,36,0,288.2333333,-2.386666667,12,0.199600798,20,9.090909091,79.88524115
1,1,6.12,0,8,36,0,217.5333333,-1.123333333,4,0.199600798,40,9.090909091,14.90224605
1,1,6.12,0,8,36,0,218.9666667,0.326666667,8,0.199600798,40,9.090909091,29.80449211
1,1,6.12,0,8,36,0,316.5666667,6.206666667,12,0.199600798,40,9.090909091,44.70673816
1,1,6.12,0,8,36,0,273.8,-2.076666667,4,0.199600798,60,9.090909091,10.9935235
1,1,6.12,0,8,36,0,146.0,1.556666667,8,0.199600798,60,9.090909091,21.987047
1,1,6.12,0,8,36,0,181.1666667,-0.4172,12,0.199600798,60,9.090909091,32.9805705
1,1,6.12,0,8,36,0,275.1,-2.526666667,4,0.199600798,80,9.090909091,9.039162221
1,1,6.12,0,8,36,0,160.8666667,-0.499666667,8,0.199600798,80,9.090909091,18.07832444
1,1,6.12,0,8,36,0,155.4,-0.839666667,12,0.199600798,80,9.090909091,27.11748666
1,1,6.12,0,8,36,0,720.4,-2.03,4,0.199600798,20,50.0,27.35500826
1,1,6.12,0,8,36,0,474.8333333,-1.383333333,8,0.199600798,20,50.0,54.71001653
1,1,6.12,0,8,36,0,343.4,0.513666667,12,0.199600798,20,50.0,82.06502479
1,1,6.12,0,8,36,0,221.6333333,0.588,4,0.199600798,40,50.0,15.6288406
1,1,6.12,0,8,36,0,288.5,1.082333333,8,0.199600798,40,50.0,31.2576812
1,1,6.12,0,8,36,0,253.8,1.406666667,12,0.199600798,40,50.0,46.8865218
1,1,6.12,0,8,36,0,289.6666667,0.446333333,4,0.199600798,60,50.0,11.72011804
1,1,6.12,0,8,36,0,132.6,5.146666667,8,0.199600798,60,50.0,23.44023609
1,1,6.12,0,8,36,0,241.5333333,2.226666667,12,0.199600798,60,50.0,35.16035413
1,1,6.12,0,8,36,0,269.8333333,-8.26,4,0.199600798,80,50.0,9.765756766
1,1,6.12,0,8,36,0,210.1666667,-1.306,8,0.199600798,80,50.0,19.53151353
1,1,6.12,0,8,36,0,200.7333333,1.663666667,12,0.199600798,80,50.0,29.2972703
1,1,6.12,0,8,36,0,665.4,-4.956666667,4,0.99009901,20,0.497512438,27.27767087
1,1,6.12,0,8,36,0,461.8666667,-3.503333333,8,0.99009901,20,0.497512438,54.55534175
1,1,6.12,0,8,36,0,426.1,-2.953333333,12,0.99009901,20,0.497512438,81.83301262
1,1,6.12,0,8,36,0,278.2,-3.166666667,4,0.99009901,40,0.497512438,15.05032434
1,1,6.12,0,8,36,0,185.7333333,2.283333333,8,0.99009901,40,0.497512438,30.10064868
1,1,6.12,0,8,36,0,244.9,2.306666667,12,0.99009901,40,0.497512438,45.15097302
1,1,6.12,0,8,36,0,217.0666667,-1.85,4,0.99009901,60,0.497512438,10.97454216
1,1,6.12,0,8,36,0,222.0666667,0.132760333,8,0.99009901,60,0.497512438,21.94908432
1,1,6.12,0,8,36,0,187.0666667,-0.077333333,12,0.99009901,60,0.497512438,32.92362648
1,1,6.12,0,8,36,0,186.3666667,-4.35,4,0.99009901,80,0.497512438,8.936651071
1,1,6.12,0,8,36,0,208.6666667,-1.425333333,8,0.99009901,80,0.497512438,17.87330214
1,1,6.12,0,8,36,0,200.6333333,-0.192333333,12,0.99009901,80,0.497512438,26.80995321
1,1,6.12,0,8,36,0,411.7333333,-4.316666667,4,0.99009901,20,0.99009901,27.2864198
1,1,6.12,0,8,36,0,570.8666667,-3.67,8,0.99009901,20,0.99009901,54.5728396
1,1,6.12,0,8,36,0,219.3333333,2.13,12,0.99009901,20,0.99009901,81.85925941
1,1,6.12,0,8,36,0,265.8666667,-2.493333333,4,0.99009901,40,0.99009901,15.05907327
1,1,6.12,0,8,36,0,174.9,-0.763333333,8,0.99009901,40,0.99009901,30.11814653
1,1,6.12,0,8,36,0,221.6,3.32,12,0.99009901,40,0.99009901,45.1772198
1,1,6.12,0,8,36,0,180.1666667,0.096,4,0.99009901,60,0.99009901,10.98329109
1,1,6.12,0,8,36,0,213.7666667,-1.543333333,8,0.99009901,60,0.99009901,21.96658218
1,1,6.12,0,8,36,0,176.4333333,-0.458,12,0.99009901,60,0.99009901,32.94987327
1,1,6.12,0,8,36,0,180.8666667,-3.533333333,4,0.99009901,80,0.99009901,8.9454
1,1,6.12,0,8,36,0,171.9333333,-2.693333333,8,0.99009901,80,0.99009901,17.8908
1,1,6.12,0,8,36,0,192.2,-1.073,12,0.99009901,80,0.99009901,26.8362
1,1,6.12,0,8,36,0,391.5666667,-4.583333333,4,0.99009901,20,1.960784314,27.30366034
1,1,6.12,0,8,36,0,258.8333333,-2.473333333,8,0.99009901,20,1.960784314,54.60732068
1,1,6.12,0,8,36,0,237.1333333,-0.988333333,12,0.99009901,20,1.960784314,81.91098101
1,1,6.12,0,8,36,0,194.0333333,-0.591633333,4,0.99009901,40,1.960784314,15.0763138
1,1,6.12,0,8,36,0,170.3,-1.048,8,0.99009901,40,1.960784314,30.15262761
1,1,6.12,0,8,36,0,198.4,1.671666667,12,0.99009901,40,1.960784314,45.22894141
1,1,6.12,0,8,36,0,174.6333333,0.497666667,4,0.99009901,60,1.960784314,11.00053162
1,1,6.12,0,8,36,0,223.9666667,1.216666667,8,0.99009901,60,1.960784314,22.00106325
1,1,6.12,0,8,36,0,202.3,-0.367833333,12,0.99009901,60,1.960784314,33.00159487
1,1,6.12,0,8,36,0,233.2666667,-2.813333333,4,0.99009901,80,1.960784314,8.962640536
1,1,6.12,0,8,36,0,167.0333333,0.119166667,8,0.99009901,80,1.960784314,17.92528107
1,1,6.12,0,8,36,0,190.2333333,-1.521333333,12,0.99009901,80,1.960784314,26.88792161
1,1,6.12,0,8,36,0,264.9,-3.486666667,4,0.99009901,20,9.090909091,27.43029991
1,1,6.12,0,8,36,0,216.4,1.181,8,0.99009901,20,9.090909091,54.86059982
1,1,6.12,0,8,36,0,314.3333333,-1.583333333,12,0.99009901,20,9.090909091,82.29089973
1,1,6.12,0,8,36,0,207.4,-1.696666667,4,0.99009901,40,9.090909091,15.20295338
1,1,6.12,0,8,36,0,180.6333333,1.110333333,8,0.99009901,40,9.090909091,30.40590675
1,1,6.12,0,8,36,0,212.9666667,-0.2816,12,0.99009901,40,9.090909091,45.60886013
1,1,6.12,0,8,36,0,253.3,-0.997666667,4,0.99009901,60,9.090909091,11.1271712
1,1,6.12,0,8,36,0,170.7666667,1.956666667,8,0.99009901,60,9.090909091,22.25434239
1,1,6.12,0,8,36,0,158.8333333,0.975666667,12,0.99009901,60,9.090909091,33.38151359
1,1,6.12,0,8,36,0,188.7333333,-4.646666667,4,0.99009901,80,9.090909091,9.089280108
1,1,6.12,0,8,36,0,206.5333333,-1.383,8,0.99009901,80,9.090909091,18.17856022
1,1,6.12,0,8,36,0,182.9,0.969,12,0.99009901,80,9.090909091,27.26784032
1,1,6.12,0,8,36,0,394.3,-7.95,4,0.99009901,20,50.0,28.15689446
1,1,6.12,0,8,36,0,254.7,-4.996666667,8,0.99009901,20,50.0,56.31378891
1,1,6.12,0,8,36,0,308.6333333,1.496666667,12,0.99009901,20,50.0,84.47068337
1,1,6.12,0,8,36,0,431.1,-12.68333333,4,0.99009901,40,50.0,15.92954792
1,1,6.12,0,8,36,0,161.8333333,-0.225866667,8,0.99009901,40,50.0,31.85909584
1,1,6.12,0,8,36,0,234.1666667,1.199666667,12,0.99009901,40,50.0,47.78864376
1,1,6.12,0,8,36,0,227.1333333,1.106666667,4,0.99009901,60,50.0,11.85376574
1,1,6.12,0,8,36,0,191.0333333,1.159666667,8,0.99009901,60,50.0,23.70753149
1,1,6.12,0,8,36,0,173.0666667,0.740633333,12,0.99009901,60,50.0,35.56129723
1,1,6.12,0,8,36,0,385.4666667,-5.563333333,4,0.99009901,80,50.0,9.815874653
1,1,6.12,0,8,36,0,235.9666667,-1.49,8,0.99009901,80,50.0,19.63174931
1,1,6.12,0,8,36,0,221.4,-0.068,12,0.99009901,80,50.0,29.44762396
1,1,6.12,0,8,36,0,429.7333333,-4.106666667,4,9.090909091,20,0.497512438,35.49518187
1,1,6.12,0,8,36,0,164.9,-4.78,8,9.090909091,20,0.497512438,70.99036375
1,1,6.12,0,8,36,0,204.7333333,-3.8,12,9.090909091,20,0.497512438,106.4855456
1,1,6.12,0,8,36,0,151.1,-8.67,4,9.090909091,40,0.497512438,18.13189096
1,1,6.12,0,8,36,0,219.6333333,-3.373333333,8,9.090909091,40,0.497512438,36.26378193
1,1,6.12,0,8,36,0,145.9333333,-1.295666667,12,9.090909091,40,0.497512438,54.39567289
1,1,6.12,0,8,36,0,127.0666667,-0.760666667,4,9.090909091,60,0.497512438,12.34412733
1,1,6.12,0,8,36,0,127.8,0.013,8,9.090909091,60,0.497512438,24.68825465
1,1,6.12,0,8,36,0,82.80666667,-1.82,12,9.090909091,60,0.497512438,37.03238198
1,1,6.12,0,8,36,0,104.6,-4.656666667,4,9.090909091,80,0.497512438,9.450245509
1,1,6.12,0,8,36,0,101.8666667,-2.406666667,8,9.090909091,80,0.497512438,18.90049102
1,1,6.12,0,8,36,0,92.93333333,-2.843333333,12,9.090909091,80,0.497512438,28.35073653
1,1,6.12,0,8,36,0,100.2433333,-9.143333333,4,9.090909091,20,0.99009901,35.5039308
1,1,6.12,0,8,36,0,142.6,-2.086666667,8,9.090909091,20,0.99009901,71.0078616
1,1,6.12,0,8,36,0,656.7666667,-2.69,12,9.090909091,20,0.99009901,106.5117924
1,1,6.12,0,8,36,0,156.8,-9.543333333,4,9.090909091,40,0.99009901,18.14063989
1,1,6.12,0,8,36,0,122.3333333,-1.101,8,9.090909091,40,0.99009901,36.28127978
1,1,6.12,0,8,36,0,146.9333333,-0.806,12,9.090909091,40,0.99009901,54.42191968
1,1,6.12,0,8,36,0,119.6333333,-0.956333333,4,9.090909091,60,0.99009901,12.35287626
1,1,6.12,0,8,36,0,138.6333333,-1.070666667,8,9.090909091,60,0.99009901,24.70575251
1,1,6.12,0,8,36,0,92.68333333,-1.873333333,12,9.090909091,60,0.99009901,37.05862877
1,1,6.12,0,8,36,0,107.7666667,-7.5,4,9.090909091,80,0.99009901,9.458994437
1,1,6.12,0,8,36,0,96.23333333,-3.133333333,8,9.090909091,80,0.99009901,18.91798887
1,1,6.12,0,8,36,0,112.1666667,-1.543333333,12,9.090909091,80,0.99009901,28.37698331
1,1,6.12,0,8,36,0,131.9333333,-8.303333333,4,9.090909091,20,1.960784314,35.52117134
1,1,6.12,0,8,36,0,130.2,-1.67,8,9.090909091,20,1.960784314,71.04234267
1,1,6.12,0,8,36,0,611.0333333,-4.006666667,12,9.090909091,20,1.960784314,106.563514
1,1,6.12,0,8,36,0,149.6666667,-5.433333333,4,9.090909091,40,1.960784314,18.15788043
1,1,6.12,0,8,36,0,133.9666667,-0.782666667,8,9.090909091,40,1.960784314,36.31576086
1,1,6.12,0,8,36,0,138.3,-0.808,12,9.090909091,40,1.960784314,54.47364128
1,1,6.12,0,8,36,0,134.9666667,-2.59,4,9.090909091,60,1.960784314,12.37011679
1,1,6.12,0,8,36,0,140.6333333,-0.939333333,8,9.090909091,60,1.960784314,24.74023358
1,1,6.12,0,8,36,0,97.09,-1.427333333,12,9.090909091,60,1.960784314,37.11035037
1,1,6.12,0,8,36,0,104.5666667,-4.286666667,4,9.090909091,80,1.960784314,9.476234973
1,1,6.12,0,8,36,0,110.4,-3.123333333,8,9.090909091,80,1.960784314,18.95246995
1,1,6.12,0,8,36,0,95.28,-2.5,12,9.090909091,80,1.960784314,28.42870492
1,1,6.12,0,8,36,0,115.9666667,-5.833333333,4,9.090909091,20,9.090909091,35.64781091
1,1,6.12,0,8,36,0,130.5666667,-1.171666667,8,9.090909091,20,9.090909091,71.29562182
1,1,6.12,0,8,36,0,320.0666667,-3.613333333,12,9.090909091,20,9.090909091,106.9434327
1,1,6.12,0,8,36,0,129.2333333,-8.426666667,4,9.090909091,40,9.090909091,18.28452
1,1,6.12,0,8,36,0,121.4666667,-0.833,8,9.090909091,40,9.090909091,36.56904
1,1,6.12,0,8,36,0,169.4666667,-0.889,12,9.090909091,40,9.090909091,54.85356
1,1,6.12,0,8,36,0,134.3333333,-3.496666667,4,9.090909091,60,9.090909091,12.49675636
1,1,6.12,0,8,36,0,114.1666667,-1.372,8,9.090909091,60,9.090909091,24.99351273
1,1,6.12,0,8,36,0,92.96333333,-2.23,12,9.090909091,60,9.090909091,37.49026909
1,1,6.12,0,8,36,0,118.9,-7.86,4,9.090909091,80,9.090909091,9.602874545
1,1,6.12,0,8,36,0,94.82333333,-1.491,8,9.090909091,80,9.090909091,19.20574909
1,1,6.12,0,8,36,0,95.42666667,-2.646666667,12,9.090909091,80,9.090909091,28.80862364
1,1,6.12,0,8,36,0,395.1666667,-16.8,4,9.090909091,20,50.0,36.37440545
1,1,6.12,0,8,36,0,156.3,-9.796666667,8,9.090909091,20,50.0,72.74881091
1,1,6.12,0,8,36,0,139.8,-6.03,12,9.090909091,20,50.0,109.1232164
1,1,6.12,0,8,36,0,144.2333333,-7.93,4,9.090909091,40,50.0,19.01111455
1,1,6.12,0,8,36,0,131.1,-1.069666667,8,9.090909091,40,50.0,38.02222909
1,1,6.12,0,8,36,0,150.6666667,-1.002,12,9.090909091,40,50.0,57.03334364
1,1,6.12,0,8,36,0,151.8666667,-6.88,4,9.090909091,60,50.0,13.22335091
1,1,6.12,0,8,36,0,143.0666667,-0.741333333,8,9.090909091,60,50.0,26.44670182
1,1,6.12,0,8,36,0,122.1,-1.561,12,9.090909091,60,50.0,39.67005273
1,1,6.12,0,8,36,0,149.8,-13.63333333,4,9.090909091,80,50.0,10.32946909
1,1,6.12,0,8,36,0,152.3333333,-3.446666667,8,9.090909091,80,50.0,20.65893818
1,1,6.12,0,8,36,0,156.8,-1.356666667,12,9.090909091,80,50.0,30.98840727
0,1,11.8502,2,8,28,0,215.1166667,-5.068333333,4,0.199600798,20,0.497512438,26.5963256
0,1,11.8502,2,8,28,0,161.0666667,-4.021666667,8,0.199600798,20,0.497512438,53.19265121
0,1,11.8502,2,8,28,0,155.4833333,-2.968333333,12,0.199600798,20,0.497512438,79.78897681
0,1,11.8502,2,8,28,0,197.0333333,-3.041666667,4,0.199600798,40,0.497512438,14.8115271
0,1,11.8502,2,8,28,0,176.2666667,-1.898333333,8,0.199600798,40,0.497512438,29.6230542
0,1,11.8502,2,8,28,0,180.2333333,-3.103333333,12,0.199600798,40,0.497512438,44.43458131
0,1,11.8502,2,8,28,0,182.5,-1.049666667,4,0.199600798,60,0.497512438,10.88326093
0,1,11.8502,2,8,28,0,255.3333333,-1.217666667,8,0.199600798,60,0.497512438,21.76652187
0,1,11.8502,2,8,28,0,154.7333333,2.996666667,12,0.199600798,60,0.497512438,32.6497828
0,1,11.8502,2,8,28,0,200.9666667,-6.603333333,4,0.199600798,80,0.497512438,8.91912785
0,1,11.8502,2,8,28,0,172.4333333,0.623,8,0.199600798,80,0.497512438,17.8382557
0,1,11.8502,2,8,28,0,200.2333333,0.325333333,12,0.199600798,80,0.497512438,26.75738355
0,1,11.8502,2,8,28,0,200.4,-4.816666667,4,0.199600798,20,0.99009901,26.72570295
0,1,11.8502,2,8,28,0,207.5166667,-3.873333333,8,0.199600798,20,0.99009901,53.45140589
0,1,11.8502,2,8,28,0,307.6333333,-3.5,12,0.199600798,20,0.99009901,80.17710884
0,1,11.8502,2,8,28,0,197.9,-2.638333333,4,0.199600798,40,0.99009901,14.8822736
0,1,11.8502,2,8,28,0,190.1333333,0.246333333,8,0.199600798,40,0.99009901,29.76454721
0,1,11.8502,2,8,28,0,179.7666667,-3.133333333,12,0.199600798,40,0.99009901,44.64682081
0,1,11.8502,2,8,28,0,231.2,-9.153333333,4,0.199600798,60,0.99009901,10.93446382
0,1,11.8502,2,8,28,0,214.3333333,-0.320666667,8,0.199600798,60,0.99009901,21.86892765
0,1,11.8502,2,8,28,0,169.7,2.133333333,12,0.199600798,60,0.99009901,32.80339147
0,1,11.8502,2,8,28,0,210.8333333,-9.556666667,4,0.199600798,80,0.99009901,8.960558934
0,1,11.8502,2,8,28,0,201.4666667,0.087033333,8,0.199600798,80,0.99009901,17.92111787
0,1,11.8502,2,8,28,0,162.3333333,3.74,12,0.199600798,80,0.99009901,26.8816768
0,1,11.8502,2,8,28,0,213.1333333,-4.85,4,0.199600798,20,1.960784314,26.98445763
0,1,11.8502,2,8,28,0,209.5833333,-2.693333333,8,0.199600798,20,1.960784314,53.96891526
0,1,11.8502,2,8,28,0,186.8666667,-2.901666667,12,0.199600798,20,1.960784314,80.95337289
0,1,11.8502,2,8,28,0,180.9,-1.799333333,4,0.199600798,40,1.960784314,15.02376661
0,1,11.8502,2,8,28,0,219.7,-0.851333333,8,0.199600798,40,1.960784314,30.04753322
0,1,11.8502,2,8,28,0,193.5666667,-1.121333333,12,0.199600798,40,1.960784314,45.07129983
0,1,11.8502,2,8,28,0,298.8333333,-2.73,4,0.199600798,60,1.960784314,11.0368696
0,1,11.8502,2,8,28,0,180.7,1.443333333,8,0.199600798,60,1.960784314,22.07373921
0,1,11.8502,2,8,28,0,165.1666667,0.187266667,12,0.199600798,60,1.960784314,33.11060881
0,1,11.8502,2,8,28,0,223.7,-5.206666667,4,0.199600798,80,1.960784314,9.043421102
0,1,11.8502,2,8,28,0,197.4666667,0.386,8,0.199600798,80,1.960784314,18.0868422
0,1,11.8502,2,8,28,0,176.4,0.998,12,0.199600798,80,1.960784314,27.13026331
0,1,11.8502,2,8,28,0,170.7333333,-3.636666667,4,0.199600798,20,9.090909091,29.05449509
0,1,11.8502,2,8,28,0,174.4,-2.656666667,8,0.199600798,20,9.090909091,58.10899018
0,1,11.8502,2,8,28,0,245.4333333,-1.633,12,0.199600798,20,9.090909091,87.16348527
0,1,11.8502,2,8,28,0,201.5166667,-1.138333333,4,0.199600798,40,9.090909091,16.15571066
0,1,11.8502,2,8,28,0,158.9333333,-0.238,8,0.199600798,40,9.090909091,32.31142132
0,1,11.8502,2,8,28,0,203.6333333,-0.738666667,12,0.199600798,40,9.090909091,48.46713198
0,1,11.8502,2,8,28,0,209.3333333,-3.896666667,4,0.199600798,60,9.090909091,11.85611585
0,1,11.8502,2,8,28,0,223.4666667,-0.527,8,0.199600798,60,9.090909091,23.7122317
0,1,11.8502,2,8,28,0,185.9666667,-0.284666667,12,0.199600798,60,9.090909091,35.56834754
0,1,11.8502,2,8,28,0,230.6,-1.926666667,4,0.199600798,80,9.090909091,9.706318443
0,1,11.8502,2,8,28,0,208.0666667,-0.139,8,0.199600798,80,9.090909091,19.41263689
0,1,11.8502,2,8,28,0,188.6333333,-0.031,12,0.199600798,80,9.090909091,29.11895533
0,1,11.8502,2,8,28,0,337.1666667,-11.87166667,4,0.199600798,20,50.0,52.34241653
0,1,11.8502,2,8,28,0,247.8666667,-8.006666667,8,0.199600798,20,50.0,104.6848331
0,1,11.8502,2,8,28,0,208.5333333,-8.283333333,12,0.199600798,20,50.0,157.0272496
0,1,11.8502,2,8,28,0,239.25,-15.03333333,4,0.199600798,40,50.0,28.8900812
0,1,11.8502,2,8,28,0,323.1666667,-7.436666667,8,0.199600798,40,50.0,57.7801624
0,1,11.8502,2,8,28,0,255.3,-8.44,12,0.199600798,40,50.0,86.67024359
0,1,11.8502,2,8,28,0,501.3333333,-15.4,4,0.199600798,60,50.0,21.07263609
0,1,11.8502,2,8,28,0,231.3666667,-3.776666667,8,0.199600798,60,50.0,42.14527218
0,1,11.8502,2,8,28,0,229.3333333,-5.566666667,12,0.199600798,60,50.0,63.21790826
0,1,11.8502,2,8,28,0,232.4333333,-6.826666667,4,0.199600798,80,50.0,17.16391353
0,1,11.8502,2,8,28,0,341.5666667,-13.4,8,0.199600798,80,50.0,34.32782707
0,1,11.8502,2,8,28,0,278.9666667,-4.993333333,12,0.199600798,80,50.0,51.4917406
0,1,11.8502,2,8,28,0,198.6,-4.593333333,4,0.99009901,20,0.497512438,27.40222123
0,1,11.8502,2,8,28,0,144.3666667,-3.04,8,0.99009901,20,0.497512438,54.80444246
0,1,11.8502,2,8,28,0,164.5666667,-1.816666667,12,0.99009901,20,0.497512438,82.20666368
0,1,11.8502,2,8,28,0,162.7333333,-13.76666667,4,0.99009901,40,0.497512438,15.11373796
0,1,11.8502,2,8,28,0,145.8,-3.333333333,8,0.99009901,40,0.497512438,30.22747592
0,1,11.8502,2,8,28,0,139.0666667,-2.323333333,12,0.99009901,40,0.497512438,45.34121388
0,1,11.8502,2,8,28,0,151.2,-4.963333333,4,0.99009901,60,0.497512438,11.01757687
0,1,11.8502,2,8,28,0,123.4666667,-2.55,8,0.99009901,60,0.497512438,22.03515374
0,1,11.8502,2,8,28,0,114.8,-1.646666667,12,0.99009901,60,0.497512438,33.05273061
0,1,11.8502,2,8,28,0,168.1,-6.486666667,4,0.99009901,80,0.497512438,8.969496327
0,1,11.8502,2,8,28,0,147.2333333,-3.843333333,8,0.99009901,80,0.497512438,17.93899265
0,1,11.8502,2,8,28,0,150.2,-4.066666667,12,0.99009901,80,0.497512438,26.90848898
0,1,11.8502,2,8,28,0,139.3666667,-2.46,4,0.99009901,20,0.99009901,27.535608
0,1,11.8502,2,8,28,0,176.9,-3.883333333,8,0.99009901,20,0.99009901,55.071216
0,1,11.8502,2,8,28,0,120.0666667,-2.693333333,12,0.99009901,20,0.99009901,82.606824
0,1,11.8502,2,8,28,0,167.7333333,-5.593333333,4,0.99009901,40,0.99009901,15.185988
0,1,11.8502,2,8,28,0,130.9,-1.499,8,0.99009901,40,0.99009901,30.371976
0,1,11.8502,2,8,28,0,141.1666667,-1.446,12,0.99009901,40,0.99009901,45.557964
0,1,11.8502,2,8,28,0,129.2666667,-2.78,4,0.99009901,60,0.99009901,11.069448
0,1,11.8502,2,8,28,0,116.2666667,-1.616666667,8,0.99009901,60,0.99009901,22.138896
0,1,11.8502,2,8,28,0,167.0666667,-0.117666667,12,0.99009901,60,0.99009901,33.208344
0,1,11.8502,2,8,28,0,181.1666667,-4.66,4,0.99009901,80,0.99009901,9.011178
0,1,11.8502,2,8,28,0,146.6,-5.24,8,0.99009901,80,0.99009901,18.022356
0,1,11.8502,2,8,28,0,153.0,-2.843333333,12,0.99009901,80,0.99009901,27.033534
0,1,11.8502,2,8,28,0,150.3,-5.36,4,0.99009901,20,1.960784314,27.80238154
0,1,11.8502,2,8,28,0,136.1333333,-4.023333333,8,0.99009901,20,1.960784314,55.60476309
0,1,11.8502,2,8,28,0,139.5,-2.783333333,12,0.99009901,20,1.960784314,83.40714463
0,1,11.8502,2,8,28,0,179.5333333,-1.955666667,4,0.99009901,40,1.960784314,15.33048808
0,1,11.8502,2,8,28,0,136.8333333,-2.006,8,0.99009901,40,1.960784314,30.66097616
0,1,11.8502,2,8,28,0,124.5333333,-2.606666667,12,0.99009901,40,1.960784314,45.99146424
0,1,11.8502,2,8,28,0,147.5,-4.78,4,0.99009901,60,1.960784314,11.17319026
0,1,11.8502,2,8,28,0,117.8333333,-2.276666667,8,0.99009901,60,1.960784314,22.34638051
0,1,11.8502,2,8,28,0,174.4333333,-0.321666667,12,0.99009901,60,1.960784314,33.51957077
0,1,11.8502,2,8,28,0,166.5,-5.69,4,0.99009901,80,1.960784314,9.094541347
0,1,11.8502,2,8,28,0,146.4333333,-3.793333333,8,0.99009901,80,1.960784314,18.18908269
0,1,11.8502,2,8,28,0,172.0,-2.906666667,12,0.99009901,80,1.960784314,27.28362404
0,1,11.8502,2,8,28,0,142.4333333,-5.61,4,0.99009901,20,9.090909091,29.9365699
0,1,11.8502,2,8,28,0,124.6,-2.116666667,8,0.99009901,20,9.090909091,59.8731398
0,1,11.8502,2,8,28,0,134.9,-2.88,12,0.99009901,20,9.090909091,89.8097097
0,1,11.8502,2,8,28,0,170.8666667,-3.836666667,4,0.99009901,40,9.090909091,16.48648871
0,1,11.8502,2,8,28,0,165.8,-2.166666667,8,0.99009901,40,9.090909091,32.97297743
0,1,11.8502,2,8,28,0,137.2,-2.34,12,0.99009901,40,9.090909091,49.45946614
0,1,11.8502,2,8,28,0,140.6333333,-3.42,4,0.99009901,60,9.090909091,12.00312832
0,1,11.8502,2,8,28,0,123.8333333,-2.623333333,8,0.99009901,60,9.090909091,24.00625663
0,1,11.8502,2,8,28,0,184.6,-1.114333333,12,0.99009901,60,9.090909091,36.00938495
0,1,11.8502,2,8,28,0,181.1666667,-5.173333333,4,0.99009901,80,9.090909091,9.761448119
0,1,11.8502,2,8,28,0,163.4,-3.976666667,8,0.99009901,80,9.090909091,19.52289624
0,1,11.8502,2,8,28,0,156.7666667,-1.926666667,12,0.99009901,80,9.090909091,29.28434436
0,1,11.8502,2,8,28,0,346.0333333,-12.6,4,0.99009901,20,50.0,53.94618891
0,1,11.8502,2,8,28,0,247.9666667,-5.433333333,8,0.99009901,20,50.0,107.8923778
0,1,11.8502,2,8,28,0,400.5333333,-2.986666667,12,0.99009901,20,50.0,161.8385667
0,1,11.8502,2,8,28,0,204.2333333,-17.43333333,4,0.99009901,40,50.0,29.49149584
0,1,11.8502,2,8,28,0,159.2666667,-6.126666667,8,0.99009901,40,50.0,58.98299168
0,1,11.8502,2,8,28,0,176.7666667,-6.946666667,12,0.99009901,40,50.0,88.47448752
0,1,11.8502,2,8,28,0,183.5666667,-13.76666667,4,0.99009901,60,50.0,21.33993149
0,1,11.8502,2,8,28,0,154.5,-5.553333333,8,0.99009901,60,50.0,42.67986297
0,1,11.8502,2,8,28,0,198.3333333,-5.703333333,12,0.99009901,60,50.0,64.01979446
0,1,11.8502,2,8,28,0,279.1333333,-24.16666667,4,0.99009901,80,50.0,17.26414931
0,1,11.8502,2,8,28,0,185.8,-5.65,8,0.99009901,80,50.0,34.52829861
0,1,11.8502,2,8,28,0,161.5666667,-6.5,12,0.99009901,80,50.0,51.79244792
