P_charged_centers,N_charged_centers,Hbond_D,Double_bonds,Size,PDI,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL)
0,1,2,0,136.8333333,0.254666667,8,0.99009901,40,1.960784314
0,1,2,0,124.5333333,0.238333333,12,0.99009901,40,1.960784314
0,1,2,0,147.5,0.220333333,4,0.99009901,60,1.960784314
0,1,2,0,117.8333333,0.217,8,0.99009901,60,1.960784314
0,1,2,0,174.4333333,0.279,12,0.99009901,60,1.960784314
0,1,2,0,166.5,0.239333333,4,0.99009901,80,1.960784314
0,1,2,0,146.4333333,0.211666667,8,0.99009901,80,1.960784314
0,1,2,0,172.0,0.255,12,0.99009901,80,1.960784314
0,1,2,0,142.4333333,0.208333333,4,0.99009901,20,9.090909091
0,1,2,0,124.6,0.187666667,8,0.99009901,20,9.090909091
0,1,2,0,134.9,0.226333333,12,0.99009901,20,9.090909091
0,1,2,0,170.8666667,0.251666667,4,0.99009901,40,9.090909091
0,1,2,0,165.8,0.278666667,8,0.99009901,40,9.090909091
0,1,2,0,137.2,0.217666667,12,0.99009901,40,9.090909091
0,1,2,0,140.6333333,0.203333333,4,0.99009901,60,9.090909091
0,1,2,0,123.8333333,0.230333333,8,0.99009901,60,9.090909091
0,1,2,0,184.6,0.286333333,12,0.99009901,60,9.090909091
0,1,2,0,181.1666667,0.243,4,0.99009901,80,9.090909091
0,1,2,0,163.4,0.253333333,8,0.99009901,80,9.090909091
0,1,2,0,156.7666667,0.272333333,12,0.99009901,80,9.090909091
0,1,2,0,346.0333333,0.224666667,4,0.99009901,20,50.0
0,1,2,0,247.9666667,0.196666667,8,0.99009901,20,50.0
0,1,2,0,400.5333333,0.138,12,0.99009901,20,50.0
0,1,2,0,204.2333333,0.204666667,4,0.99009901,40,50.0
0,1,2,0,159.2666667,0.215333333,8,0.99009901,40,50.0
0,1,2,0,176.7666667,0.192666667,12,0.99009901,40,50.0
0,1,2,0,183.5666667,0.132666667,4,0.99009901,60,50.0
0,1,2,0,154.5,0.166666667,8,0.99009901,60,50.0
0,1,2,0,198.3333333,0.194333333,12,0.99009901,60,50.0
0,1,2,0,279.1333333,0.122666667,4,0.99009901,80,50.0
0,1,2,0,185.8,0.107333333,8,0.99009901,80,50.0
0,1,2,0,161.5666667,0.190333333,12,0.99009901,80,50.0
0,1,2,0,136.6,0.355,4,9.090909091,20,0.497512438
0,1,2,0,171.6333333,0.635,8,9.090909091,20,0.497512438
0,1,2,0,132.0333333,0.295333333,12,9.090909091,20,0.497512438
0,1,2,0,118.8333333,0.163666667,4,9.090909091,40,0.497512438
0,1,2,0,101.1166667,0.191666667,8,9.090909091,40,0.497512438
0,1,2,0,104.8433333,0.204,12,9.090909091,40,0.497512438
0,1,2,0,127.2666667,0.196666667,4,9.090909091,60,0.497512438
0,1,2,0,129.6333333,0.221,8,9.090909091,60,0.497512438
0,1,2,0,106.2,0.176,12,9.090909091,60,0.497512438
0,1,2,0,146.4,0.159333333,4,9.090909091,80,0.497512438
0,1,2,0,125.3333333,0.210666667,8,9.090909091,80,0.497512438
0,1,2,0,126.2666667,0.168666667,12,9.090909091,80,0.497512438
0,1,2,0,162.4,0.433333333,4,9.090909091,20,0.99009901
0,1,2,0,116.5333333,0.39,8,9.090909091,20,0.99009901
0,1,2,0,119.3,0.326333333,12,9.090909091,20,0.99009901
0,1,2,0,115.8333333,0.177666667,4,9.090909091,40,0.99009901
0,1,2,0,132.1666667,0.207666667,8,9.090909091,40,0.99009901
0,1,2,0,118.2666667,0.222,12,9.090909091,40,0.99009901
0,1,2,0,121.0,0.170333333,4,9.090909091,60,0.99009901
0,1,2,0,111.5333333,0.215666667,8,9.090909091,60,0.99009901
0,1,2,0,126.0666667,0.171333333,12,9.090909091,60,0.99009901
0,1,2,0,144.3333333,0.148,4,9.090909091,80,0.99009901
0,1,2,0,116.6333333,0.159,8,9.090909091,80,0.99009901
0,1,2,0,127.7333333,0.197333333,12,9.090909091,80,0.99009901
0,1,2,0,159.3666667,0.433,4,9.090909091,20,1.960784314
0,1,2,0,116.4666667,0.282333333,8,9.090909091,20,1.960784314
0,1,2,0,153.8,0.473666667,12,9.090909091,20,1.960784314
0,1,2,0,108.6666667,0.173666667,4,9.090909091,40,1.960784314
0,1,2,0,118.8333333,0.208333333,8,9.090909091,40,1.960784314
0,1,2,0,113.7333333,0.229,12,9.090909091,40,1.960784314
0,1,2,0,132.3,0.207333333,4,9.090909091,60,1.960784314
0,1,2,0,117.4333333,0.154666667,8,9.090909091,60,1.960784314
0,1,2,0,120.5333333,0.225333333,12,9.090909091,60,1.960784314
0,1,2,0,131.1,0.132333333,4,9.090909091,80,1.960784314
0,1,2,0,119.6,0.184,8,9.090909091,80,1.960784314
0,1,2,0,121.0,0.19,12,9.090909091,80,1.960784314
0,1,2,0,191.2666667,0.513,4,9.090909091,20,9.090909091
0,1,2,0,385.8666667,0.701,8,9.090909091,20,9.090909091
0,1,2,0,183.3333333,0.539333333,12,9.090909091,20,9.090909091
0,1,2,0,97.60333333,0.188333333,4,9.090909091,40,9.090909091
0,1,2,0,119.1666667,0.197333333,8,9.090909091,40,9.090909091
0,1,2,0,103.9666667,0.224666667,12,9.090909091,40,9.090909091
0,1,2,0,143.1666667,0.189666667,4,9.090909091,60,9.090909091
0,1,2,0,124.6,0.196333333,8,9.090909091,60,9.090909091
0,1,2,0,118.8333333,0.200333333,12,9.090909091,60,9.090909091
0,1,2,0,128.4666667,0.170666667,4,9.090909091,80,9.090909091
0,1,2,0,122.4,0.174,8,9.090909091,80,9.090909091
0,1,2,0,134.6,0.224,12,9.090909091,80,9.090909091
0,1,2,0,216.2666667,0.555666667,4,9.090909091,20,50.0
0,1,2,0,193.8333333,0.536666667,8,9.090909091,20,50.0
0,1,2,0,874.3333333,0.326333333,12,9.090909091,20,50.0
0,1,2,0,139.2666667,0.179,4,9.090909091,40,50.0
0,1,2,0,163.2333333,0.229,8,9.090909091,40,50.0
0,1,2,0,190.5333333,0.275333333,12,9.090909091,40,50.0
0,1,2,0,149.8666667,0.227333333,4,9.090909091,60,50.0
0,1,2,0,152.6333333,0.220666667,8,9.090909091,60,50.0
0,1,2,0,183.5,0.219,12,9.090909091,60,50.0
0,1,2,0,169.6,0.205,4,9.090909091,80,50.0
0,1,2,0,157.9,0.182,8,9.090909091,80,50.0
0,1,2,0,186.1,0.175666667,12,9.090909091,80,50.0
1,0,0,0,145.9333333,0.338333333,4,0.199600798,20,0.497512438
1,0,0,0,232.5,0.528666667,8,0.199600798,20,0.497512438
1,0,0,0,473.7,0.365666667,12,0.199600798,20,0.497512438
1,0,0,0,173.3333333,0.338666667,4,0.199600798,40,0.497512438
1,0,0,0,143.8666667,0.368,8,0.199600798,40,0.497512438
1,0,0,0,186.3333333,0.315333333,12,0.199600798,40,0.497512438
1,0,0,0,185.8333333,0.162333333,4,0.199600798,60,0.497512438
1,0,0,0,160.5333333,0.243333333,8,0.199600798,60,0.497512438
1,0,0,0,132.9666667,0.204333333,12,0.199600798,60,0.497512438
1,0,0,0,242.4,0.187,4,0.199600798,80,0.497512438
1,0,0,0,106.8,0.147333333,8,0.199600798,80,0.497512438
1,0,0,0,104.0333333,0.246333333,12,0.199600798,80,0.497512438
1,0,0,0,251.5666667,0.556333333,4,0.199600798,20,0.99009901
1,0,0,0,253.2333333,0.742333333,8,0.199600798,20,0.99009901
1,0,0,0,403.8666667,0.668,12,0.199600798,20,0.99009901
1,0,0,0,174.2,0.307333333,4,0.199600798,40,0.99009901
1,0,0,0,177.8666667,0.396666667,8,0.199600798,40,0.99009901
1,0,0,0,130.0333333,0.248,12,0.199600798,40,0.99009901
1,0,0,0,159.0333333,0.152333333,4,0.199600798,60,0.99009901
1,0,0,0,130.7,0.201,8,0.199600798,60,0.99009901
1,0,0,0,130.8333333,0.252666667,12,0.199600798,60,0.99009901
1,0,0,0,212.2333333,0.199,4,0.199600798,80,0.99009901
1,0,0,0,121.7,0.187,8,0.199600798,80,0.99009901
1,0,0,0,107.7,0.204333333,12,0.199600798,80,0.99009901
1,0,0,0,180.5666667,0.500666667,4,0.199600798,20,1.960784314
1,0,0,0,365.4333333,0.661333333,8,0.199600798,20,1.960784314
1,0,0,0,248.0,0.695666667,12,0.199600798,20,1.960784314
1,0,0,0,172.9,0.316333333,4,0.199600798,40,1.960784314
1,0,0,0,177.5666667,0.327,8,0.199600798,40,1.960784314
1,0,0,0,151.3333333,0.329666667,12,0.199600798,40,1.960784314
1,0,0,0,160.6,0.190333333,4,0.199600798,60,1.960784314
1,0,0,0,158.3,0.218666667,8,0.199600798,60,1.960784314
1,0,0,0,132.8,0.234333333,12,0.199600798,60,1.960784314
1,0,0,0,230.8333333,0.238333333,4,0.199600798,80,1.960784314
1,0,0,0,122.1333333,0.205666667,8,0.199600798,80,1.960784314
1,0,0,0,115.7666667,0.249666667,12,0.199600798,80,1.960784314
1,0,0,0,164.7,0.432333333,4,0.199600798,20,9.090909091
1,0,0,0,498.1666667,0.394666667,8,0.199600798,20,9.090909091
1,0,0,0,212.7666667,0.700666667,12,0.199600798,20,9.090909091
1,0,0,0,185.4666667,0.308,4,0.199600798,40,9.090909091
1,0,0,0,163.3333333,0.316333333,8,0.199600798,40,9.090909091
1,0,0,0,149.6666667,0.19,12,0.199600798,40,9.090909091
1,0,0,0,154.3333333,0.224666667,4,0.199600798,60,9.090909091
1,0,0,0,137.2666667,0.244333333,8,0.199600798,60,9.090909091
1,0,0,0,117.2333333,0.258666667,12,0.199600798,60,9.090909091
1,0,0,0,255.5,0.361,4,0.199600798,80,9.090909091
1,0,0,0,110.3666667,0.194333333,8,0.199600798,80,9.090909091
1,0,0,0,112.2666667,0.185333333,12,0.199600798,80,9.090909091
1,0,0,0,194.9,0.444,4,0.199600798,20,50.0
1,0,0,0,197.3,0.518,8,0.199600798,20,50.0
1,0,0,0,175.9,0.469,12,0.199600798,20,50.0
1,0,0,0,195.9,0.281333333,4,0.199600798,40,50.0
1,0,0,0,140.6333333,0.247666667,8,0.199600798,40,50.0
1,0,0,0,185.2,0.268333333,12,0.199600798,40,50.0
1,0,0,0,213.6,0.21,4,0.199600798,60,50.0
1,0,0,0,150.9333333,0.205,8,0.199600798,60,50.0
1,0,0,0,150.2333333,0.234666667,12,0.199600798,60,50.0
1,0,0,0,300.9666667,0.388666667,4,0.199600798,80,50.0
1,0,0,0,133.4,0.216666667,8,0.199600798,80,50.0
1,0,0,0,153.8666667,0.301,12,0.199600798,80,50.0
1,0,0,0,163.7333333,0.523666667,4,0.99009901,20,0.497512438
1,0,0,0,169.7666667,0.279,8,0.99009901,20,0.497512438
1,0,0,0,196.0333333,0.504333333,12,0.99009901,20,0.497512438
1,0,0,0,190.9666667,0.371666667,4,0.99009901,40,0.497512438
1,0,0,0,181.9,0.496666667,8,0.99009901,40,0.497512438
1,0,0,0,170.2666667,0.446,12,0.99009901,40,0.497512438
1,0,0,0,159.0666667,0.272333333,4,0.99009901,60,0.497512438
1,0,0,0,140.5333333,0.257666667,8,0.99009901,60,0.497512438
1,0,0,0,127.2666667,0.248666667,12,0.99009901,60,0.497512438
1,0,0,0,131.1666667,0.235333333,4,0.99009901,80,0.497512438
1,0,0,0,128.2,0.279,8,0.99009901,80,0.497512438
1,0,0,0,125.3333333,0.289666667,12,0.99009901,80,0.497512438
1,0,0,0,171.9333333,0.524333333,4,0.99009901,20,0.99009901
1,0,0,0,150.5666667,0.471333333,8,0.99009901,20,0.99009901
1,0,0,0,136.6666667,0.332,12,0.99009901,20,0.99009901
1,0,0,0,204.2333333,0.537,4,0.99009901,40,0.99009901
1,0,0,0,171.6333333,0.404,8,0.99009901,40,0.99009901
1,0,0,0,196.8,0.642333333,12,0.99009901,40,0.99009901
1,0,0,0,153.2333333,0.228,4,0.99009901,60,0.99009901
1,0,0,0,110.4333333,0.225,8,0.99009901,60,0.99009901
1,0,0,0,143.0666667,0.188333333,12,0.99009901,60,0.99009901
1,0,0,0,134.9333333,0.235,4,0.99009901,80,0.99009901
1,0,0,0,120.1333333,0.319,8,0.99009901,80,0.99009901
1,0,0,0,102.2966667,0.366333333,12,0.99009901,80,0.99009901
1,0,0,0,122.2333333,0.363,4,0.99009901,20,1.960784314
1,0,0,0,216.0,0.552,8,0.99009901,20,1.960784314
1,0,0,0,126.4666667,0.392333333,12,0.99009901,20,1.960784314
1,0,0,0,189.7333333,0.336333333,4,0.99009901,40,1.960784314
1,0,0,0,174.6,0.402,8,0.99009901,40,1.960784314
1,0,0,0,159.8666667,0.449,12,0.99009901,40,1.960784314
1,0,0,0,140.7,0.195,4,0.99009901,60,1.960784314
1,0,0,0,139.5333333,0.184333333,8,0.99009901,60,1.960784314
1,0,0,0,151.2,0.308,12,0.99009901,60,1.960784314
1,0,0,0,127.9666667,0.211,4,0.99009901,80,1.960784314
1,0,0,0,114.8333333,0.408,8,0.99009901,80,1.960784314
1,0,0,0,91.54,0.411333333,12,0.99009901,80,1.960784314
1,0,0,0,113.9666667,0.287,4,0.99009901,20,9.090909091
1,0,0,0,283.5666667,0.667,8,0.99009901,20,9.090909091
1,0,0,0,143.6333333,0.598333333,12,0.99009901,20,9.090909091
1,0,0,0,131.7,0.376333333,4,0.99009901,40,9.090909091
1,0,0,0,146.2666667,0.390333333,8,0.99009901,40,9.090909091
1,0,0,0,124.9666667,0.358333333,12,0.99009901,40,9.090909091
1,0,0,0,133.3,0.207666667,4,0.99009901,60,9.090909091
1,0,0,0,147.6666667,0.244,8,0.99009901,60,9.090909091
1,0,0,0,128.9333333,0.282666667,12,0.99009901,60,9.090909091
1,0,0,0,129.7,0.235666667,4,0.99009901,80,9.090909091
1,0,0,0,88.21333333,0.315333333,8,0.99009901,80,9.090909091
1,0,0,0,86.61,0.321666667,12,0.99009901,80,9.090909091
1,0,0,0,97.09666667,0.323333333,4,0.99009901,20,50.0
1,0,0,0,125.0333333,0.341666667,8,0.99009901,20,50.0
1,0,0,0,150.1,0.389666667,12,0.99009901,20,50.0
1,0,0,0,116.0,0.189,4,0.99009901,40,50.0
1,0,0,0,120.9333333,0.245666667,8,0.99009901,40,50.0
1,0,0,0,140.9333333,0.236,12,0.99009901,40,50.0
1,0,0,0,154.5,0.208,4,0.99009901,60,50.0
1,0,0,0,149.3333333,0.211,8,0.99009901,60,50.0
1,0,0,0,146.9666667,0.253666667,12,0.99009901,60,50.0
1,0,0,0,172.9666667,0.199666667,4,0.99009901,80,50.0
1,0,0,0,95.48333333,0.285666667,8,0.99009901,80,50.0
1,0,0,0,97.44333333,0.335,12,0.99009901,80,50.0
1,0,0,0,280.2666667,0.666,4,9.090909091,20,0.497512438
1,0,0,0,135.4333333,0.426333333,8,9.090909091,20,0.497512438
1,0,0,0,172.7666667,0.708333333,12,9.090909091,20,0.497512438
1,0,0,0,161.0333333,0.731,4,9.090909091,40,0.497512438
1,0,0,0,103.78,0.529666667,8,9.090909091,40,0.497512438
1,0,0,0,194.2,0.767666667,12,9.090909091,40,0.497512438
1,0,0,0,277.0333333,0.281333333,4,9.090909091,60,0.497512438
1,0,0,0,197.9,0.621666667,8,9.090909091,60,0.497512438
1,0,0,0,250.5333333,0.345333333,12,9.090909091,60,0.497512438
1,0,0,0,203.0666667,0.320666667,4,9.090909091,80,0.497512438
1,0,0,0,183.1333333,0.504333333,8,9.090909091,80,0.497512438
1,0,0,0,204.2666667,0.304,12,9.090909091,80,0.497512438
1,0,0,0,172.2333333,0.682333333,4,9.090909091,20,0.99009901
1,0,0,0,135.7,0.478333333,8,9.090909091,20,0.99009901
1,0,0,0,198.1333333,0.776,12,9.090909091,20,0.99009901
1,0,0,0,108.2,0.709666667,4,9.090909091,40,0.99009901
1,0,0,0,119.6333333,0.53,8,9.090909091,40,0.99009901
1,0,0,0,203.1333333,0.677,12,9.090909091,40,0.99009901
1,0,0,0,159.9,0.686666667,4,9.090909091,60,0.99009901
1,0,0,0,224.8,0.432666667,8,9.090909091,60,0.99009901
1,0,0,0,252.4666667,0.39,12,9.090909091,60,0.99009901
1,0,0,0,554.6666667,0.804333333,4,9.090909091,80,0.99009901
1,0,0,0,153.5666667,0.714666667,8,9.090909091,80,0.99009901
1,0,0,0,186.2666667,0.42,12,9.090909091,80,0.99009901
1,0,0,0,240.3333333,0.832333333,4,9.090909091,20,1.960784314
1,0,0,0,153.9333333,0.520333333,8,9.090909091,20,1.960784314
1,0,0,0,262.8333333,0.865666667,12,9.090909091,20,1.960784314
1,0,0,0,93.57666667,0.435,4,9.090909091,40,1.960784314
1,0,0,0,145.4,0.66,8,9.090909091,40,1.960784314
1,0,0,0,272.0,0.758,12,9.090909091,40,1.960784314
1,0,0,0,144.8666667,0.739,4,9.090909091,60,1.960784314
1,0,0,0,225.2666667,0.471,8,9.090909091,60,1.960784314
1,0,0,0,831.5,1.0,12,9.090909091,60,1.960784314
1,0,0,0,178.0666667,0.533333333,4,9.090909091,80,1.960784314
1,0,0,0,134.8666667,0.524333333,8,9.090909091,80,1.960784314
1,0,0,0,113.5333333,0.564,12,9.090909091,80,1.960784314
1,0,0,0,132.8333333,0.450333333,4,9.090909091,20,9.090909091
1,0,0,0,139.0333333,0.419,8,9.090909091,20,9.090909091
1,0,0,0,173.7,0.643333333,12,9.090909091,20,9.090909091
1,0,0,0,86.48,0.334333333,4,9.090909091,40,9.090909091
1,0,0,0,131.3,0.559333333,8,9.090909091,40,9.090909091
1,0,0,0,145.3333333,0.607333333,12,9.090909091,40,9.090909091
1,0,0,0,161.5666667,0.621333333,4,9.090909091,60,9.090909091
1,0,0,0,126.6,0.550333333,8,9.090909091,60,9.090909091
1,0,0,0,100.7066667,0.510333333,12,9.090909091,60,9.090909091
1,0,0,0,133.4333333,0.651666667,4,9.090909091,80,9.090909091
1,0,0,0,94.06666667,0.78,8,9.090909091,80,9.090909091
1,0,0,0,479.6333333,0.925666667,12,9.090909091,80,9.090909091
1,0,0,0,104.5,0.214,4,9.090909091,20,50.0
1,0,0,0,108.7333333,0.193333333,8,9.090909091,20,50.0
1,0,0,0,124.4333333,0.305333333,12,9.090909091,20,50.0
1,0,0,0,122.0333333,0.308666667,4,9.090909091,40,50.0
1,0,0,0,111.9333333,0.335666667,8,9.090909091,40,50.0
1,0,0,0,131.9,0.285666667,12,9.090909091,40,50.0
1,0,0,0,155.1,0.134,4,9.090909091,60,50.0
1,0,0,0,158.4666667,0.067666667,8,9.090909091,60,50.0
1,0,0,0,155.6666667,0.124333333,12,9.090909091,60,50.0
1,0,0,0,265.4333333,0.373666667,4,9.090909091,80,50.0
1,0,0,0,174.9,0.237333333,8,9.090909091,80,50.0
1,0,0,0,134.8666667,0.351333333,12,9.090909091,80,50.0
