P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,PDI,Zeta,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL)
1,1,6.12,0,8,36,0,0.333,-1.583333333,12,0.99009901,20,9.090909091
1,1,6.12,0,8,36,0,0.21,-1.696666667,4,0.99009901,40,9.090909091
1,1,6.12,0,8,36,0,0.302666667,1.110333333,8,0.99009901,40,9.090909091
1,1,6.12,0,8,36,0,0.360333333,-0.2816,12,0.99009901,40,9.090909091
1,1,6.12,0,8,36,0,0.169,-0.997666667,4,0.99009901,60,9.090909091
1,1,6.12,0,8,36,0,0.234666667,1.956666667,8,0.99009901,60,9.090909091
1,1,6.12,0,8,36,0,0.296333333,0.975666667,12,0.99009901,60,9.090909091
1,1,6.12,0,8,36,0,0.239666667,-4.646666667,4,0.99009901,80,9.090909091
1,1,6.12,0,8,36,0,0.225333333,-1.383,8,0.99009901,80,9.090909091
1,1,6.12,0,8,36,0,0.292,0.969,12,0.99009901,80,9.090909091
1,1,6.12,0,8,36,0,0.600333333,-7.95,4,0.99009901,20,50.0
1,1,6.12,0,8,36,0,0.583333333,-4.996666667,8,0.99009901,20,50.0
1,1,6.12,0,8,36,0,0.453,1.496666667,12,0.99009901,20,50.0
1,1,6.12,0,8,36,0,0.499333333,-12.68333333,4,0.99009901,40,50.0
1,1,6.12,0,8,36,0,0.314666667,-0.225866667,8,0.99009901,40,50.0
1,1,6.12,0,8,36,0,0.19,1.199666667,12,0.99009901,40,50.0
1,1,6.12,0,8,36,0,0.237666667,1.106666667,4,0.99009901,60,50.0
1,1,6.12,0,8,36,0,0.258,1.159666667,8,0.99009901,60,50.0
1,1,6.12,0,8,36,0,0.277666667,0.740633333,12,0.99009901,60,50.0
1,1,6.12,0,8,36,0,0.314,-5.563333333,4,0.99009901,80,50.0
1,1,6.12,0,8,36,0,0.202666667,-1.49,8,0.99009901,80,50.0
1,1,6.12,0,8,36,0,0.292,-0.068,12,0.99009901,80,50.0
1,1,6.12,0,8,36,0,0.863666667,-4.106666667,4,9.090909091,20,0.497512438
1,1,6.12,0,8,36,0,0.532666667,-4.78,8,9.090909091,20,0.497512438
1,1,6.12,0,8,36,0,0.528,-3.8,12,9.090909091,20,0.497512438
1,1,6.12,0,8,36,0,0.245666667,-8.67,4,9.090909091,40,0.497512438
1,1,6.12,0,8,36,0,0.576,-3.373333333,8,9.090909091,40,0.497512438
1,1,6.12,0,8,36,0,0.341666667,-1.295666667,12,9.090909091,40,0.497512438
1,1,6.12,0,8,36,0,0.191,-0.760666667,4,9.090909091,60,0.497512438
1,1,6.12,0,8,36,0,0.215333333,0.013,8,9.090909091,60,0.497512438
1,1,6.12,0,8,36,0,0.227333333,-1.82,12,9.090909091,60,0.497512438
1,1,6.12,0,8,36,0,0.148,-4.656666667,4,9.090909091,80,0.497512438
1,1,6.12,0,8,36,0,0.164,-2.406666667,8,9.090909091,80,0.497512438
1,1,6.12,0,8,36,0,0.211333333,-2.843333333,12,9.090909091,80,0.497512438
1,1,6.12,0,8,36,0,0.198,-9.143333333,4,9.090909091,20,0.99009901
1,1,6.12,0,8,36,0,0.251333333,-2.086666667,8,9.090909091,20,0.99009901
1,1,6.12,0,8,36,0,0.614,-2.69,12,9.090909091,20,0.99009901
1,1,6.12,0,8,36,0,0.255,-9.543333333,4,9.090909091,40,0.99009901
1,1,6.12,0,8,36,0,0.273,-1.101,8,9.090909091,40,0.99009901
1,1,6.12,0,8,36,0,0.334333333,-0.806,12,9.090909091,40,0.99009901
1,1,6.12,0,8,36,0,0.184,-0.956333333,4,9.090909091,60,0.99009901
1,1,6.12,0,8,36,0,0.232666667,-1.070666667,8,9.090909091,60,0.99009901
1,1,6.12,0,8,36,0,0.249333333,-1.873333333,12,9.090909091,60,0.99009901
1,1,6.12,0,8,36,0,0.171333333,-7.5,4,9.090909091,80,0.99009901
1,1,6.12,0,8,36,0,0.183,-3.133333333,8,9.090909091,80,0.99009901
1,1,6.12,0,8,36,0,0.211333333,-1.543333333,12,9.090909091,80,0.99009901
1,1,6.12,0,8,36,0,0.382,-8.303333333,4,9.090909091,20,1.960784314
1,1,6.12,0,8,36,0,0.408333333,-1.67,8,9.090909091,20,1.960784314
1,1,6.12,0,8,36,0,0.368666667,-4.006666667,12,9.090909091,20,1.960784314
1,1,6.12,0,8,36,0,0.191666667,-5.433333333,4,9.090909091,40,1.960784314
1,1,6.12,0,8,36,0,0.316333333,-0.782666667,8,9.090909091,40,1.960784314
1,1,6.12,0,8,36,0,0.326,-0.808,12,9.090909091,40,1.960784314
1,1,6.12,0,8,36,0,0.216333333,-2.59,4,9.090909091,60,1.960784314
1,1,6.12,0,8,36,0,0.252333333,-0.939333333,8,9.090909091,60,1.960784314
1,1,6.12,0,8,36,0,0.251,-1.427333333,12,9.090909091,60,1.960784314
1,1,6.12,0,8,36,0,0.164333333,-4.286666667,4,9.090909091,80,1.960784314
1,1,6.12,0,8,36,0,0.162333333,-3.123333333,8,9.090909091,80,1.960784314
1,1,6.12,0,8,36,0,0.202666667,-2.5,12,9.090909091,80,1.960784314
1,1,6.12,0,8,36,0,0.283666667,-5.833333333,4,9.090909091,20,9.090909091
1,1,6.12,0,8,36,0,0.339666667,-1.171666667,8,9.090909091,20,9.090909091
1,1,6.12,0,8,36,0,0.756333333,-3.613333333,12,9.090909091,20,9.090909091
1,1,6.12,0,8,36,0,0.187,-8.426666667,4,9.090909091,40,9.090909091
1,1,6.12,0,8,36,0,0.242333333,-0.833,8,9.090909091,40,9.090909091
1,1,6.12,0,8,36,0,0.346,-0.889,12,9.090909091,40,9.090909091
1,1,6.12,0,8,36,0,0.149666667,-3.496666667,4,9.090909091,60,9.090909091
1,1,6.12,0,8,36,0,0.231666667,-1.372,8,9.090909091,60,9.090909091
1,1,6.12,0,8,36,0,0.255666667,-2.23,12,9.090909091,60,9.090909091
1,1,6.12,0,8,36,0,0.206333333,-7.86,4,9.090909091,80,9.090909091
1,1,6.12,0,8,36,0,0.199666667,-1.491,8,9.090909091,80,9.090909091
1,1,6.12,0,8,36,0,0.200333333,-2.646666667,12,9.090909091,80,9.090909091
1,1,6.12,0,8,36,0,0.705333333,-16.8,4,9.090909091,20,50.0
1,1,6.12,0,8,36,0,0.287,-9.796666667,8,9.090909091,20,50.0
1,1,6.12,0,8,36,0,0.211666667,-6.03,12,9.090909091,20,50.0
1,1,6.12,0,8,36,0,0.199666667,-7.93,4,9.090909091,40,50.0
1,1,6.12,0,8,36,0,0.226666667,-1.069666667,8,9.090909091,40,50.0
1,1,6.12,0,8,36,0,0.35,-1.002,12,9.090909091,40,50.0
1,1,6.12,0,8,36,0,0.188666667,-6.88,4,9.090909091,60,50.0
1,1,6.12,0,8,36,0,0.263,-0.741333333,8,9.090909091,60,50.0
1,1,6.12,0,8,36,0,0.250333333,-1.561,12,9.090909091,60,50.0
1,1,6.12,0,8,36,0,0.23,-13.63333333,4,9.090909091,80,50.0
1,1,6.12,0,8,36,0,0.243666667,-3.446666667,8,9.090909091,80,50.0
1,1,6.12,0,8,36,0,0.304,-1.356666667,12,9.090909091,80,50.0
0,1,11.8502,2,8,28,0,0.3285,-5.068333333,4,0.199600798,20,0.497512438
0,1,11.8502,2,8,28,0,0.316166667,-4.021666667,8,0.199600798,20,0.497512438
0,1,11.8502,2,8,28,0,0.409,-2.968333333,12,0.199600798,20,0.497512438
0,1,11.8502,2,8,28,0,0.214666667,-3.041666667,4,0.199600798,40,0.497512438
0,1,11.8502,2,8,28,0,0.228,-1.898333333,8,0.199600798,40,0.497512438
0,1,11.8502,2,8,28,0,0.337,-3.103333333,12,0.199600798,40,0.497512438
0,1,11.8502,2,8,28,0,0.208,-1.049666667,4,0.199600798,60,0.497512438
0,1,11.8502,2,8,28,0,0.322666667,-1.217666667,8,0.199600798,60,0.497512438
0,1,11.8502,2,8,28,0,0.23,2.996666667,12,0.199600798,60,0.497512438
0,1,11.8502,2,8,28,0,0.274333333,-6.603333333,4,0.199600798,80,0.497512438
0,1,11.8502,2,8,28,0,0.257666667,0.623,8,0.199600798,80,0.497512438
0,1,11.8502,2,8,28,0,0.246,0.325333333,12,0.199600798,80,0.497512438
0,1,11.8502,2,8,28,0,0.323666667,-4.816666667,4,0.199600798,20,0.99009901
0,1,11.8502,2,8,28,0,0.543333333,-3.873333333,8,0.199600798,20,0.99009901
0,1,11.8502,2,8,28,0,0.151333333,-3.5,12,0.199600798,20,0.99009901
0,1,11.8502,2,8,28,0,0.2495,-2.638333333,4,0.199600798,40,0.99009901
0,1,11.8502,2,8,28,0,0.249333333,0.246333333,8,0.199600798,40,0.99009901
0,1,11.8502,2,8,28,0,0.306333333,-3.133333333,12,0.199600798,40,0.99009901
0,1,11.8502,2,8,28,0,0.212666667,-9.153333333,4,0.199600798,60,0.99009901
0,1,11.8502,2,8,28,0,0.271666667,-0.320666667,8,0.199600798,60,0.99009901
0,1,11.8502,2,8,28,0,0.245666667,2.133333333,12,0.199600798,60,0.99009901
0,1,11.8502,2,8,28,0,0.223666667,-9.556666667,4,0.199600798,80,0.99009901
0,1,11.8502,2,8,28,0,0.236,0.087033333,8,0.199600798,80,0.99009901
0,1,11.8502,2,8,28,0,0.244666667,3.74,12,0.199600798,80,0.99009901
0,1,11.8502,2,8,28,0,0.346166667,-4.85,4,0.199600798,20,1.960784314
0,1,11.8502,2,8,28,0,0.408333333,-2.693333333,8,0.199600798,20,1.960784314
0,1,11.8502,2,8,28,0,0.411166667,-2.901666667,12,0.199600798,20,1.960784314
0,1,11.8502,2,8,28,0,0.212666667,-1.799333333,4,0.199600798,40,1.960784314
0,1,11.8502,2,8,28,0,0.262,-0.851333333,8,0.199600798,40,1.960784314
0,1,11.8502,2,8,28,0,0.322333333,-1.121333333,12,0.199600798,40,1.960784314
0,1,11.8502,2,8,28,0,0.357,-2.73,4,0.199600798,60,1.960784314
0,1,11.8502,2,8,28,0,0.229,1.443333333,8,0.199600798,60,1.960784314
0,1,11.8502,2,8,28,0,0.326,0.187266667,12,0.199600798,60,1.960784314
0,1,11.8502,2,8,28,0,0.255333333,-5.206666667,4,0.199600798,80,1.960784314
0,1,11.8502,2,8,28,0,0.243333333,0.386,8,0.199600798,80,1.960784314
0,1,11.8502,2,8,28,0,0.296666667,0.998,12,0.199600798,80,1.960784314
0,1,11.8502,2,8,28,0,0.256333333,-3.636666667,4,0.199600798,20,9.090909091
0,1,11.8502,2,8,28,0,0.289,-2.656666667,8,0.199600798,20,9.090909091
0,1,11.8502,2,8,28,0,0.322833333,-1.633,12,0.199600798,20,9.090909091
0,1,11.8502,2,8,28,0,0.258,-1.138333333,4,0.199600798,40,9.090909091
0,1,11.8502,2,8,28,0,0.270333333,-0.238,8,0.199600798,40,9.090909091
0,1,11.8502,2,8,28,0,0.252,-0.738666667,12,0.199600798,40,9.090909091
0,1,11.8502,2,8,28,0,0.170666667,-3.896666667,4,0.199600798,60,9.090909091
0,1,11.8502,2,8,28,0,0.241666667,-0.527,8,0.199600798,60,9.090909091
0,1,11.8502,2,8,28,0,0.238,-0.284666667,12,0.199600798,60,9.090909091
0,1,11.8502,2,8,28,0,0.265666667,-1.926666667,4,0.199600798,80,9.090909091
0,1,11.8502,2,8,28,0,0.248333333,-0.139,8,0.199600798,80,9.090909091
0,1,11.8502,2,8,28,0,0.284666667,-0.031,12,0.199600798,80,9.090909091
0,1,11.8502,2,8,28,0,0.21,-11.87166667,4,0.199600798,20,50.0
0,1,11.8502,2,8,28,0,0.220833333,-8.006666667,8,0.199600798,20,50.0
0,1,11.8502,2,8,28,0,0.273666667,-8.283333333,12,0.199600798,20,50.0
0,1,11.8502,2,8,28,0,0.211166667,-15.03333333,4,0.199600798,40,50.0
0,1,11.8502,2,8,28,0,0.111333333,-7.436666667,8,0.199600798,40,50.0
0,1,11.8502,2,8,28,0,0.203333333,-8.44,12,0.199600798,40,50.0
0,1,11.8502,2,8,28,0,0.13,-15.4,4,0.199600798,60,50.0
0,1,11.8502,2,8,28,0,0.207666667,-3.776666667,8,0.199600798,60,50.0
0,1,11.8502,2,8,28,0,0.148666667,-5.566666667,12,0.199600798,60,50.0
0,1,11.8502,2,8,28,0,0.112333333,-6.826666667,4,0.199600798,80,50.0
0,1,11.8502,2,8,28,0,0.096333333,-13.4,8,0.199600798,80,50.0
0,1,11.8502,2,8,28,0,0.099666667,-4.993333333,12,0.199600798,80,50.0
0,1,11.8502,2,8,28,0,0.339666667,-4.593333333,4,0.99009901,20,0.497512438
0,1,11.8502,2,8,28,0,0.263666667,-3.04,8,0.99009901,20,0.497512438
0,1,11.8502,2,8,28,0,0.468666667,-1.816666667,12,0.99009901,20,0.497512438
0,1,11.8502,2,8,28,0,0.169666667,-13.76666667,4,0.99009901,40,0.497512438
0,1,11.8502,2,8,28,0,0.22,-3.333333333,8,0.99009901,40,0.497512438
0,1,11.8502,2,8,28,0,0.236333333,-2.323333333,12,0.99009901,40,0.497512438
0,1,11.8502,2,8,28,0,0.2,-4.963333333,4,0.99009901,60,0.497512438
0,1,11.8502,2,8,28,0,0.224,-2.55,8,0.99009901,60,0.497512438
0,1,11.8502,2,8,28,0,0.250333333,-1.646666667,12,0.99009901,60,0.497512438
0,1,11.8502,2,8,28,0,0.237,-6.486666667,4,0.99009901,80,0.497512438
0,1,11.8502,2,8,28,0,0.233666667,-3.843333333,8,0.99009901,80,0.497512438
0,1,11.8502,2,8,28,0,0.243666667,-4.066666667,12,0.99009901,80,0.497512438
0,1,11.8502,2,8,28,0,0.235,-2.46,4,0.99009901,20,0.99009901
0,1,11.8502,2,8,28,0,0.498333333,-3.883333333,8,0.99009901,20,0.99009901
0,1,11.8502,2,8,28,0,0.183333333,-2.693333333,12,0.99009901,20,0.99009901
0,1,11.8502,2,8,28,0,0.218,-5.593333333,4,0.99009901,40,0.99009901
0,1,11.8502,2,8,28,0,0.225,-1.499,8,0.99009901,40,0.99009901
0,1,11.8502,2,8,28,0,0.267666667,-1.446,12,0.99009901,40,0.99009901
0,1,11.8502,2,8,28,0,0.165666667,-2.78,4,0.99009901,60,0.99009901
0,1,11.8502,2,8,28,0,0.202,-1.616666667,8,0.99009901,60,0.99009901
0,1,11.8502,2,8,28,0,0.242333333,-0.117666667,12,0.99009901,60,0.99009901
0,1,11.8502,2,8,28,0,0.229,-4.66,4,0.99009901,80,0.99009901
0,1,11.8502,2,8,28,0,0.229333333,-5.24,8,0.99009901,80,0.99009901
0,1,11.8502,2,8,28,0,0.251333333,-2.843333333,12,0.99009901,80,0.99009901
0,1,11.8502,2,8,28,0,0.243666667,-5.36,4,0.99009901,20,1.960784314
0,1,11.8502,2,8,28,0,0.233666667,-4.023333333,8,0.99009901,20,1.960784314
0,1,11.8502,2,8,28,0,0.318333333,-2.783333333,12,0.99009901,20,1.960784314
0,1,11.8502,2,8,28,0,0.216666667,-1.955666667,4,0.99009901,40,1.960784314
0,1,11.8502,2,8,28,0,0.254666667,-2.006,8,0.99009901,40,1.960784314
0,1,11.8502,2,8,28,0,0.238333333,-2.606666667,12,0.99009901,40,1.960784314
0,1,11.8502,2,8,28,0,0.220333333,-4.78,4,0.99009901,60,1.960784314
0,1,11.8502,2,8,28,0,0.217,-2.276666667,8,0.99009901,60,1.960784314
0,1,11.8502,2,8,28,0,0.279,-0.321666667,12,0.99009901,60,1.960784314
0,1,11.8502,2,8,28,0,0.239333333,-5.69,4,0.99009901,80,1.960784314
0,1,11.8502,2,8,28,0,0.211666667,-3.793333333,8,0.99009901,80,1.960784314
0,1,11.8502,2,8,28,0,0.255,-2.906666667,12,0.99009901,80,1.960784314
0,1,11.8502,2,8,28,0,0.208333333,-5.61,4,0.99009901,20,9.090909091
0,1,11.8502,2,8,28,0,0.187666667,-2.116666667,8,0.99009901,20,9.090909091
0,1,11.8502,2,8,28,0,0.226333333,-2.88,12,0.99009901,20,9.090909091
0,1,11.8502,2,8,28,0,0.251666667,-3.836666667,4,0.99009901,40,9.090909091
0,1,11.8502,2,8,28,0,0.278666667,-2.166666667,8,0.99009901,40,9.090909091
0,1,11.8502,2,8,28,0,0.217666667,-2.34,12,0.99009901,40,9.090909091
0,1,11.8502,2,8,28,0,0.203333333,-3.42,4,0.99009901,60,9.090909091
0,1,11.8502,2,8,28,0,0.230333333,-2.623333333,8,0.99009901,60,9.090909091
0,1,11.8502,2,8,28,0,0.286333333,-1.114333333,12,0.99009901,60,9.090909091
0,1,11.8502,2,8,28,0,0.243,-5.173333333,4,0.99009901,80,9.090909091
0,1,11.8502,2,8,28,0,0.253333333,-3.976666667,8,0.99009901,80,9.090909091
0,1,11.8502,2,8,28,0,0.272333333,-1.926666667,12,0.99009901,80,9.090909091
0,1,11.8502,2,8,28,0,0.224666667,-12.6,4,0.99009901,20,50.0
0,1,11.8502,2,8,28,0,0.196666667,-5.433333333,8,0.99009901,20,50.0
0,1,11.8502,2,8,28,0,0.138,-2.986666667,12,0.99009901,20,50.0
0,1,11.8502,2,8,28,0,0.204666667,-17.43333333,4,0.99009901,40,50.0
0,1,11.8502,2,8,28,0,0.215333333,-6.126666667,8,0.99009901,40,50.0
0,1,11.8502,2,8,28,0,0.192666667,-6.946666667,12,0.99009901,40,50.0
0,1,11.8502,2,8,28,0,0.132666667,-13.76666667,4,0.99009901,60,50.0
0,1,11.8502,2,8,28,0,0.166666667,-5.553333333,8,0.99009901,60,50.0
0,1,11.8502,2,8,28,0,0.194333333,-5.703333333,12,0.99009901,60,50.0
0,1,11.8502,2,8,28,0,0.122666667,-24.16666667,4,0.99009901,80,50.0
0,1,11.8502,2,8,28,0,0.107333333,-5.65,8,0.99009901,80,50.0
0,1,11.8502,2,8,28,0,0.190333333,-6.5,12,0.99009901,80,50.0
0,1,11.8502,2,8,28,0,0.355,-5.783333333,4,9.090909091,20,0.497512438
0,1,11.8502,2,8,28,0,0.635,-4.143333333,8,9.090909091,20,0.497512438
0,1,11.8502,2,8,28,0,0.295333333,-2.656666667,12,9.090909091,20,0.497512438
0,1,11.8502,2,8,28,0,0.163666667,-2.87,4,9.090909091,40,0.497512438
0,1,11.8502,2,8,28,0,0.191666667,-1.001333333,8,9.090909091,40,0.497512438
0,1,11.8502,2,8,28,0,0.204,-1.304,12,9.090909091,40,0.497512438
0,1,11.8502,2,8,28,0,0.196666667,-2.766666667,4,9.090909091,60,0.497512438
0,1,11.8502,2,8,28,0,0.221,-2.24,8,9.090909091,60,0.497512438
0,1,11.8502,2,8,28,0,0.176,-0.799666667,12,9.090909091,60,0.497512438
0,1,11.8502,2,8,28,0,0.159333333,-4.306666667,4,9.090909091,80,0.497512438
0,1,11.8502,2,8,28,0,0.210666667,-1.380333333,8,9.090909091,80,0.497512438
0,1,11.8502,2,8,28,0,0.168666667,-2.326666667,12,9.090909091,80,0.497512438
0,1,11.8502,2,8,28,0,0.433333333,-4.35,4,9.090909091,20,0.99009901
0,1,11.8502,2,8,28,0,0.39,-1.746666667,8,9.090909091,20,0.99009901
0,1,11.8502,2,8,28,0,0.326333333,-3.026666667,12,9.090909091,20,0.99009901
0,1,11.8502,2,8,28,0,0.177666667,-10.29333333,4,9.090909091,40,0.99009901
0,1,11.8502,2,8,28,0,0.207666667,-2.353333333,8,9.090909091,40,0.99009901
0,1,11.8502,2,8,28,0,0.222,-1.74,12,9.090909091,40,0.99009901
0,1,11.8502,2,8,28,0,0.170333333,-2.136666667,4,9.090909091,60,0.99009901
0,1,11.8502,2,8,28,0,0.215666667,-1.166666667,8,9.090909091,60,0.99009901
0,1,11.8502,2,8,28,0,0.171333333,-2.483333333,12,9.090909091,60,0.99009901
0,1,11.8502,2,8,28,0,0.148,-4.096666667,4,9.090909091,80,0.99009901
0,1,11.8502,2,8,28,0,0.159,-2.266666667,8,9.090909091,80,0.99009901
0,1,11.8502,2,8,28,0,0.197333333,-0.218,12,9.090909091,80,0.99009901
0,1,11.8502,2,8,28,0,0.433,-8.39,4,9.090909091,20,1.960784314
0,1,11.8502,2,8,28,0,0.282333333,-2.456666667,8,9.090909091,20,1.960784314
0,1,11.8502,2,8,28,0,0.473666667,-1.91,12,9.090909091,20,1.960784314
0,1,11.8502,2,8,28,0,0.173666667,-1.44,4,9.090909091,40,1.960784314
0,1,11.8502,2,8,28,0,0.208333333,-2.203333333,8,9.090909091,40,1.960784314
0,1,11.8502,2,8,28,0,0.229,-2.22,12,9.090909091,40,1.960784314
0,1,11.8502,2,8,28,0,0.207333333,-3.596666667,4,9.090909091,60,1.960784314
0,1,11.8502,2,8,28,0,0.154666667,-2.566666667,8,9.090909091,60,1.960784314
0,1,11.8502,2,8,28,0,0.225333333,-2.226666667,12,9.090909091,60,1.960784314
0,1,11.8502,2,8,28,0,0.132333333,-1.386666667,4,9.090909091,80,1.960784314
0,1,11.8502,2,8,28,0,0.184,-2.66,8,9.090909091,80,1.960784314
0,1,11.8502,2,8,28,0,0.19,-1.334666667,12,9.090909091,80,1.960784314
0,1,11.8502,2,8,28,0,0.513,-5.396666667,4,9.090909091,20,9.090909091
0,1,11.8502,2,8,28,0,0.701,-4.446666667,8,9.090909091,20,9.090909091
0,1,11.8502,2,8,28,0,0.539333333,-3.206666667,12,9.090909091,20,9.090909091
0,1,11.8502,2,8,28,0,0.188333333,-2.336666667,4,9.090909091,40,9.090909091
0,1,11.8502,2,8,28,0,0.197333333,-2.018333333,8,9.090909091,40,9.090909091
0,1,11.8502,2,8,28,0,0.224666667,-1.347333333,12,9.090909091,40,9.090909091
0,1,11.8502,2,8,28,0,0.189666667,-2.683333333,4,9.090909091,60,9.090909091
0,1,11.8502,2,8,28,0,0.196333333,-2.823333333,8,9.090909091,60,9.090909091
0,1,11.8502,2,8,28,0,0.200333333,-2.566666667,12,9.090909091,60,9.090909091
0,1,11.8502,2,8,28,0,0.170666667,-4.26,4,9.090909091,80,9.090909091
0,1,11.8502,2,8,28,0,0.174,-0.256,8,9.090909091,80,9.090909091
0,1,11.8502,2,8,28,0,0.224,-1.372,12,9.090909091,80,9.090909091
0,1,11.8502,2,8,28,0,0.555666667,-7.543333333,4,9.090909091,20,50.0
0,1,11.8502,2,8,28,0,0.536666667,-4.23,8,9.090909091,20,50.0
0,1,11.8502,2,8,28,0,0.326333333,-2.313333333,12,9.090909091,20,50.0
0,1,11.8502,2,8,28,0,0.179,-5.043333333,4,9.090909091,40,50.0
0,1,11.8502,2,8,28,0,0.229,-4.753333333,8,9.090909091,40,50.0
0,1,11.8502,2,8,28,0,0.275333333,-5.64,12,9.090909091,40,50.0
0,1,11.8502,2,8,28,0,0.227333333,-6.043333333,4,9.090909091,60,50.0
0,1,11.8502,2,8,28,0,0.220666667,-6.406666667,8,9.090909091,60,50.0
0,1,11.8502,2,8,28,0,0.219,-4.306666667,12,9.090909091,60,50.0
0,1,11.8502,2,8,28,0,0.205,-8.64,4,9.090909091,80,50.0
0,1,11.8502,2,8,28,0,0.182,-5.786666667,8,9.090909091,80,50.0
0,1,11.8502,2,8,28,0,0.175666667,-3.573333333,12,9.090909091,80,50.0
1,0,12.73,0,0,36,0,0.338333333,12.13333333,4,0.199600798,20,0.497512438
1,0,12.73,0,0,36,0,0.528666667,11.56666667,8,0.199600798,20,0.497512438
1,0,12.73,0,0,36,0,0.365666667,12.93333333,12,0.199600798,20,0.497512438
1,0,12.73,0,0,36,0,0.338666667,7.903333333,4,0.199600798,40,0.497512438
1,0,12.73,0,0,36,0,0.368,6.54,8,0.199600798,40,0.497512438
1,0,12.73,0,0,36,0,0.315333333,2.443333333,12,0.199600798,40,0.497512438
1,0,12.73,0,0,36,0,0.162333333,-5.43,4,0.199600798,60,0.497512438
1,0,12.73,0,0,36,0,0.243333333,5.633333333,8,0.199600798,60,0.497512438
1,0,12.73,0,0,36,0,0.204333333,0.464333333,12,0.199600798,60,0.497512438
1,0,12.73,0,0,36,0,0.187,-21.8,4,0.199600798,80,0.497512438
1,0,12.73,0,0,36,0,0.147333333,2.466666667,8,0.199600798,80,0.497512438
1,0,12.73,0,0,36,0,0.246333333,-11.91333333,12,0.199600798,80,0.497512438
1,0,12.73,0,0,36,0,0.556333333,10.82,4,0.199600798,20,0.99009901
1,0,12.73,0,0,36,0,0.742333333,11.0,8,0.199600798,20,0.99009901
1,0,12.73,0,0,36,0,0.668,12.23333333,12,0.199600798,20,0.99009901
1,0,12.73,0,0,36,0,0.307333333,5.666666667,4,0.199600798,40,0.99009901
1,0,12.73,0,0,36,0,0.396666667,8.876666667,8,0.199600798,40,0.99009901
1,0,12.73,0,0,36,0,0.248,1.906666667,12,0.199600798,40,0.99009901
1,0,12.73,0,0,36,0,0.152333333,-10.13333333,4,0.199600798,60,0.99009901
1,0,12.73,0,0,36,0,0.201,0.829333333,8,0.199600798,60,0.99009901
1,0,12.73,0,0,36,0,0.252666667,4.373333333,12,0.199600798,60,0.99009901
1,0,12.73,0,0,36,0,0.199,-19.76666667,4,0.199600798,80,0.99009901
1,0,12.73,0,0,36,0,0.187,6.47,8,0.199600798,80,0.99009901
1,0,12.73,0,0,36,0,0.204333333,-3.599,12,0.199600798,80,0.99009901
1,0,12.73,0,0,36,0,0.500666667,10.9,4,0.199600798,20,1.960784314
1,0,12.73,0,0,36,0,0.661333333,10.6,8,0.199600798,20,1.960784314
1,0,12.73,0,0,36,0,0.695666667,9.493333333,12,0.199600798,20,1.960784314
1,0,12.73,0,0,36,0,0.316333333,8.536666667,4,0.199600798,40,1.960784314
1,0,12.73,0,0,36,0,0.327,9.536666667,8,0.199600798,40,1.960784314
1,0,12.73,0,0,36,0,0.329666667,-2.658333333,12,0.199600798,40,1.960784314
1,0,12.73,0,0,36,0,0.190333333,-5.226666667,4,0.199600798,60,1.960784314
1,0,12.73,0,0,36,0,0.218666667,-1.371333333,8,0.199600798,60,1.960784314
1,0,12.73,0,0,36,0,0.234333333,2.146666667,12,0.199600798,60,1.960784314
1,0,12.73,0,0,36,0,0.238333333,-12.03,4,0.199600798,80,1.960784314
1,0,12.73,0,0,36,0,0.205666667,6.88,8,0.199600798,80,1.960784314
1,0,12.73,0,0,36,0,0.249666667,-5.71,12,0.199600798,80,1.960784314
1,0,12.73,0,0,36,0,0.432333333,9.616666667,4,0.199600798,20,9.090909091
1,0,12.73,0,0,36,0,0.394666667,10.49333333,8,0.199600798,20,9.090909091
1,0,12.73,0,0,36,0,0.700666667,9.68,12,0.199600798,20,9.090909091
1,0,12.73,0,0,36,0,0.308,8.14,4,0.199600798,40,9.090909091
1,0,12.73,0,0,36,0,0.316333333,13.96666667,8,0.199600798,40,9.090909091
1,0,12.73,0,0,36,0,0.19,5.79,12,0.199600798,40,9.090909091
1,0,12.73,0,0,36,0,0.224666667,-0.544333333,4,0.199600798,60,9.090909091
1,0,12.73,0,0,36,0,0.244333333,2.826666667,8,0.199600798,60,9.090909091
1,0,12.73,0,0,36,0,0.258666667,1.908666667,12,0.199600798,60,9.090909091
1,0,12.73,0,0,36,0,0.361,-5.39,4,0.199600798,80,9.090909091
1,0,12.73,0,0,36,0,0.194333333,10.8,8,0.199600798,80,9.090909091
1,0,12.73,0,0,36,0,0.185333333,32.86666667,12,0.199600798,80,9.090909091
1,0,12.73,0,0,36,0,0.444,14.7,4,0.199600798,20,50.0
1,0,12.73,0,0,36,0,0.518,14.16666667,8,0.199600798,20,50.0
1,0,12.73,0,0,36,0,0.469,17.73333333,12,0.199600798,20,50.0
1,0,12.73,0,0,36,0,0.281333333,19.6,4,0.199600798,40,50.0
1,0,12.73,0,0,36,0,0.247666667,21.26666667,8,0.199600798,40,50.0
1,0,12.73,0,0,36,0,0.268333333,14.2,12,0.199600798,40,50.0
1,0,12.73,0,0,36,0,0.21,14.26666667,4,0.199600798,60,50.0
1,0,12.73,0,0,36,0,0.205,15.46666667,8,0.199600798,60,50.0
