,RF,XGB,LGBM,DT,kNN,PLS,lasso,MLR
187,0.01708383560477883,0.08546034724885826,0.05079541132504667,0.0012521133444920451,0.12954286645496144,0.0342318947261398,0.0210530550012053,0.034330346174212656
188,0.0642814558887449,0.04239097140323561,0.04679180814257078,0.029564937155859505,0.10060970806056402,0.05962836108935371,0.0003863608328634194,0.0600489576411804
189,0.021645743491804592,0.32179797997813003,0.11532771181213539,0.03365558753132586,0.01383657525449239,0.10274107378821867,0.007767922882654321,0.10333468458529166
190,0.11520022544970532,0.021324267574275746,0.07812251456382585,0.009622312318608828,0.08345529730030032,0.008281479866643626,0.0635346675282853,0.007881349747437205
191,0.06472329348819406,0.05331799812522092,0.04340098969703454,0.006439747694432507,0.07193763039208417,0.06778537398394163,0.011856276648977149,0.06745980929398893
192,0.06638454377129033,0.020278218084684496,0.06135038306435253,0.1120101249944574,0.004584358518659681,0.05003894925981017,0.04530225723364012,0.04980490198768622
193,0.09420095295860775,0.02919655815947958,0.06108991700795957,0.0470174168212959,0.020188723745894088,0.12019916584417728,0.05663205947065586,0.12011424943056087
194,0.1026244661660709,0.1592942980080403,0.037917333018550936,0.015252934283121466,0.08747746061550127,0.2033512639151811,0.26378953542417494,0.20377666221872026
195,0.14623555042822803,0.11607322274791038,0.02063504368399316,0.027838842957835064,0.025131001956924304,0.36721223381390344,0.44749460591200696,0.36739005244294254
196,0.003688181520491579,0.03838274993378488,0.14021716158321662,0.004893718920438328,0.098863568365187,0.29343026829785257,0.3776696909251013,0.29328594182313783
197,0.18165648163950646,0.030509411906343986,0.010291481534711822,0.0809527654945068,0.29767607024673326,0.11277741471729522,0.16547227184074959,0.11297364153652917
198,0.0007523084185357409,0.02023553806218653,0.050672751122982806,0.035052588972653266,0.3163396042659973,0.03481782845301301,0.07162563551650297,0.03493948984299322
199,0.025453422253675195,0.003824015496533051,0.0030704603256960783,0.01573675808923891,0.22165012721572486,0.08162941097472831,0.1382813186273279,0.08150349269020846
200,0.07001467591746491,0.12489871772615474,0.030050187702134967,0.027925393466730897,0.046191922079379194,0.008745667818215341,0.07459997174434424,0.008823491602239164
201,0.3416370357568518,0.0116624638970928,0.06861525450702316,0.021210718813660878,0.008186960706250565,0.04497009818746789,0.09493735205363235,0.04497335654223794
202,0.09281968180819455,0.08362981624808291,0.07574488115476385,0.041895870744574515,0.07668321794501484,0.04501038737217539,0.09562178884595929,0.04543766186497106
203,0.17828584656494484,0.14971126624536257,0.010943035081722174,0.02763865449521319,0.07577760632811564,0.00581629522951399,0.06038474723244314,0.005921424618555937
204,0.1261361642763149,0.19920824310699525,0.04201125715744375,0.013061074145516938,0.04513802159941453,0.06966214766253798,0.14379860823484325,0.06992333930825106
205,0.012597639189888349,0.04967006563115928,0.0891511917231208,0.00299239618048118,0.0651750394896502,0.22001069522221978,0.28617420679285105,0.2195530312311716
206,0.03145050168045724,0.03494337730733821,0.19439421003960933,0.095008344285551,0.03878568685930536,0.4417073469581531,0.5127149726659308,0.44230902049378895
207,0.01999431365177043,0.03684854665453391,0.006846443994729223,0.11074956634403299,0.003792968902585736,0.4239387315121439,0.49890340774906683,0.42421825994402595
208,0.02467123976368224,0.022302204387863733,0.07514750129183112,0.03214605143100757,0.05617687743028296,0.42953130765904307,0.48860893383600157,0.4297362706616714
209,0.045856933412561376,0.00889799867806279,0.1663195275477798,0.023024173333646425,0.040690719655179064,0.591535340515444,0.6744141178106573,0.5911705787398184
210,0.010305025945571603,0.01125745365947356,0.015303793535500008,0.2553888538737213,0.02518190136863241,0.13303069763190356,0.08153232207721484,0.13281158610702998
211,0.014576419666298641,0.07905287445182102,0.012845418418059334,0.12487820755798501,0.006927572947592053,0.040444016514642855,0.0008756404907733217,0.040621615522776766
212,0.07576227264738714,0.01127149711811165,0.011166292873332963,0.33057718465097446,0.0033799368844397715,0.21662095580295165,0.14003313391476918,0.21612353678028068
213,0.02855994623632413,0.03715114123711144,0.023937459967792833,0.0857789426549801,0.03579744247849004,0.2451402901353283,0.2003265683670747,0.2447920019711648
214,0.05948582896949209,0.035413453472022016,0.007663098152906389,0.00633204926322356,0.020549734955450427,0.11568993141912048,0.04707505853261201,0.11591136803321084
215,0.0022454237438736535,0.042487246492612485,0.02244620351038054,0.022730971113041842,0.2824232884033232,0.1310407555736392,0.07371173461033051,0.13123488658271143
216,0.034191099818347725,0.2722313491605175,0.014845408685065654,0.06569019879461596,0.39482786786217083,0.2937411762932862,0.2247582478188918,0.29313495483817964
217,0.09519743458038868,0.024394624279860444,0.044353786645097815,0.022261477279744923,0.14276076866831122,0.26013659687081414,0.1713095678073101,0.2597779550902077
218,0.12423838846199997,0.009294583400473788,0.0010353152689471234,0.06075303420966077,0.2580528758997608,0.1910718269658236,0.10537363276684708,0.19037270329529432
219,0.20789097114493083,0.033097142692841086,0.07436802898575429,0.007467778451638707,0.10183729110982631,0.12989707736753048,0.07201593275933765,0.12966922965926253
220,0.06278925697284443,0.030973018972966837,0.047538645269002866,0.056281824331626096,0.001588384651753899,0.1857422616847641,0.24758045682210217,0.18564796428927832
221,0.03938006699721802,0.07167851176815937,0.02192273301604941,0.01514499153121407,0.1665796632252176,0.2690894859940287,0.334884731660512,0.26867304349478915
222,0.4187130645148476,0.006827240302173687,0.007053231474047739,0.020596341980181343,0.12119909453404681,0.016721896244769552,0.02084245287237274,0.016944724953820545
223,0.01142310710173089,0.02672097321680006,0.11543822848714463,0.03218608965604297,0.22246051947617004,0.08854388709697913,0.11250854431369195,0.08851913613153006
224,0.038092693747943995,0.010332553121043475,0.003160758524735796,0.16727655047759565,0.09076872983437007,0.06442353484679769,0.05661409194358169,0.06424965302284119
225,0.1506926113749979,0.08100106745915042,0.019301142588695808,0.33728941238938537,0.06750098418235667,0.03684852591234761,0.00763852295125067,0.03634738970549917
226,0.04250708227130795,0.13060501862526813,0.05453078086813534,0.06013820189896024,0.11608222802446289,0.08126199764063002,0.04745079654276846,0.0806589903995098
227,0.023281860811100674,0.1942981178201848,0.08904609252016893,0.2208144395714095,0.142018480966967,0.21836553970445366,0.17664023754830166,0.21840682267084094
228,0.023323153789512163,0.002618979131515875,0.05645641615612257,0.2835190084720355,0.04480861410924242,0.08642860290042537,0.06482349335311649,0.08581866426114132
229,0.05008324824679658,0.12221523456916406,0.017925242315346923,0.05381906003025272,0.06720675903052287,0.10944043406938003,0.10372237458203565,0.10890506085934987
230,0.0056647119869862594,0.059761617838289594,0.0816614253699845,0.17846595061235665,0.2183883805195852,0.10990700922173485,0.0684577990853164,0.10954465025695098
231,0.09050848871993525,0.35950156927876314,0.04039312469596895,0.07271157949962731,0.2818921836868414,0.05861475368514896,0.01320849301958521,0.05857453982411881
232,0.13022611146029608,0.1260237837262257,0.061466648339794094,0.004957987987039114,0.002581073298271064,0.18183050658054856,0.20426383179247504,0.1824587820060014
233,0.06343062500412672,0.02416705475211195,0.15469582902538548,0.0660264020494565,0.02313738075375782,0.28552462407759577,0.3039420508169935,0.2851118987625336
234,0.010800913283430524,0.09440956838020836,0.12684905031951954,0.021633896568553135,0.11596585749231476,0.09201085584229185,0.09872781766700489,0.09169110414667828
235,0.2412347560823518,0.007616628278148796,0.0705741061576019,0.008922984674864104,0.21798988043158868,0.08673925932738896,0.07756917109213757,0.08634494220252165
236,0.0007098753180736495,0.07718973741889051,0.15755724902611956,0.030912248719637825,0.21974557535077438,0.0596640907703182,0.07162639833941531,0.059870226247002056
237,0.34088703665843195,0.09828946210931327,0.06467170108135026,0.022073014626488308,0.05272355661318577,0.2953333011174257,0.2595698424300737,0.29569689041899566
238,0.08736994368390816,0.02994039618430344,0.08052273078044296,0.10075056365797769,0.005064530813526147,0.15612467331662028,0.13624826468923273,0.15656282804744404
239,0.17066523586922333,0.03160872541788323,0.1036846112466569,0.03746550852276681,0.014110744235511896,0.01946841973545499,0.05191897550128116,0.019850991675664398
240,0.011568279139999693,0.00525152824088676,0.10195136851495004,0.06508929484325615,0.10217033540143933,0.029918326640339388,0.030594782286236744,0.030151767722041367
241,0.041146849604842106,0.2506709420833635,0.27577933600996113,0.0002262203668593754,0.11730417617548722,0.18691557800998976,0.17832502130580197,0.1873264271357954
242,0.015175187991066708,0.04270169879559016,0.12458653013599996,0.023719423317657168,0.05844598368703706,0.17957204689771278,0.20377356164213145,0.17963940513233212
243,0.03273124770911022,0.14563587672197542,0.011102822119072098,0.029230346250919803,0.021953304095313486,0.0022536562747522693,0.006060808409701968,0.0022608634693866425
244,0.0759824391709753,0.2533029168095946,0.11433073423440776,0.12277334933582074,0.10782390627402394,0.15514355928076673,0.16032918910069344,0.1554768339760551
245,0.012221168174663455,0.3297696602699056,0.011412391675465317,0.09165634374535725,0.14807945214566007,0.07435332636190517,0.08745305724012231,0.07404231084968599
246,0.06899503908078625,0.03805633112114015,0.004237092997340944,0.07978038424509287,0.20841847521058116,0.137137719638939,0.13953134044128207,0.1367902964214054
247,0.34773944475191315,0.027511617792274123,0.0024527534541837342,0.02773566445480652,0.04702704000795488,0.11476198905291049,0.13304265991521796,0.11448913126463059
248,0.21020615855164437,0.03208726532948403,0.06915865266206969,0.04737810476834142,0.026884974840151066,0.18553120148640273,0.1747653754860713,0.18530218130407922
249,0.004220184314782771,0.0008199386231237948,0.05679092764796631,0.004626413304949117,0.0281446624732552,0.13742019658809712,0.14254142064773012,0.13726574183502738
250,0.09963230470606668,0.13272379568611942,0.012997255652422393,0.05662084939527373,0.0067200397122119115,0.21501459294947683,0.18771756928156158,0.214286991199874
251,0.002631535724006928,0.04506315752245693,0.026543977243428635,0.029316241836669477,0.018850042647298892,0.15204921850494035,0.1366821943678443,0.151718327288345
252,0.005726786179654053,0.03340893687566732,0.07074950897554577,0.0007466597563564603,0.11035348712788212,0.014021753787473334,0.0330697364339812,0.01443414183148617
253,0.02882293869210406,0.04656314377738563,0.003560702719109743,0.015440246667157598,0.030087776796706156,0.08040914482431494,0.041517061588697446,0.08024433645480217
254,0.1337058656660997,0.14090276879977282,0.06691818923837312,0.05833681328906892,0.046248848543995746,0.15646050633291553,0.11361137256815285,0.1566178430671566
255,0.0424360135559001,0.07783809169544376,0.07560203618296019,0.08655287298937775,0.04058776896047722,0.10372865955036342,0.1196478073323437,0.10448152948429895
256,9.519623256915022e-05,0.0521937192273092,0.04313821524934469,0.07469006666292677,0.12608658065134704,0.05766673973253578,0.0633649609605963,0.05766550667537157
257,0.0007074541301392845,0.017405031571835428,0.006962254192424744,0.05103417661258908,0.02410769669186774,0.0981296252825491,0.1157578460414288,0.09852510275839238
258,0.0010452944651316853,0.027231844955793505,0.003553367983558875,0.07071644701175805,0.02893627778766017,0.07386108761040516,0.10737635842924931,0.07433113051550216
259,0.0019657387635197976,0.0553286293185013,0.018029369040764548,0.006054509085262005,0.05963684603723346,0.27718470720293686,0.2862546792959067,0.27780045874826215
260,0.08124780806027604,0.008252045229033333,0.11671478123074938,0.046508544234567406,0.17660697765607525,0.32125089163414583,0.3462079137870801,0.3219412086087248
261,0.06164608479292011,0.011019026413066568,0.1142282423040562,0.09691091778796568,0.11419227629001788,0.11483781762709577,0.09757765245610195,0.11526999822044937
262,0.21680974875529807,0.004621644033115213,0.018539776358130033,0.1667243689166077,0.013833211163918113,0.03570818109808188,0.002560965867123677,0.036065796262181704
263,0.11314667251919491,0.024989922079628524,0.022610640128991166,0.023762625811018345,0.05727369851446035,0.18350288876201865,0.16707093925564248,0.1839534061415411
264,0.03209693985775586,0.037937879010170594,0.07146975260457145,0.02646197395950234,0.1347155789583505,0.11180713321826885,0.07948813365192825,0.11218308516853759
265,0.030445060219466302,0.014814070677862612,0.042741079867340825,0.04165468028038338,0.1320472764018651,0.12634522609777732,0.1138703271205464,0.1264735983735461
266,0.008367967147572958,0.022153451527516077,0.010701838465828131,0.0251415836820994,0.08652662041864434,0.014810052172383903,0.05888836459679275,0.015704272446935424
267,0.024302358827770265,0.018866806719324558,0.02481254254285742,0.009193958667569613,0.013796751403508778,0.1767168445037502,0.16174387688536385,0.17714193246751114
268,0.016285404523670277,0.022966483712529684,0.010649437421213437,0.12591904200589193,0.03416704683182037,0.08426238413173331,0.05735941698252778,0.08429076156248677
269,0.029492206709203383,0.0008084874064300251,0.006320787056971894,0.01317443665011303,0.08168437786289479,0.011717961128476284,0.027115005551548443,0.011349628026222247
270,0.002164903853078548,0.003305947763244055,0.0616663185190498,0.05447949481684006,0.0810821443303198,0.028715444632068265,0.0256136286011176,0.02817409728456788
271,0.09122031967443223,0.02687647736170118,0.03436645025668433,0.05057288353781009,0.07017422004612012,0.17257347818964303,0.16220170870802136,0.17310043718767582
272,0.09287649432983833,0.19518176438063284,0.03915029221987809,0.11998277672443192,0.14249621528097717,0.08172646873614631,0.07926880031281508,0.0816091375266716
273,0.028826223994493833,0.11945671423608378,0.04195667076051418,0.09345022360235539,0.18799202750157284,0.044329850589917286,0.025985132106621622,0.044137953951188746
274,0.05334693141257771,0.13710653682527535,0.11021965885327137,0.018534882396633312,0.05895706182442195,0.03163654399942373,0.046024211953574146,0.03215058574190599
275,0.0073605046428777965,0.028075805557395583,0.20844835674882595,0.03595819178412246,0.13634744534392695,0.13309155729274036,0.1318682672066599,0.13312739167479765
276,0.06601621895607734,0.049205496395985315,0.004953612874003421,0.005236913784248065,0.006016817835843027,0.009980180103481007,0.02464394007736498,0.010090579914792064
277,0.022645305988647974,0.04970102559291939,0.11476907485962101,0.025654530072117487,0.027252765673960205,0.15644888396874052,0.1512685433535148,0.15680686345455158
278,0.08019280155267308,0.05387164880920636,0.04607622159828395,0.02407210289529607,0.010347198109477207,0.39005431787207767,0.3524176224445565,0.3905319796251894
279,0.003318483791824589,0.02202292229298236,0.08393911146906752,0.0726809662610855,0.0189297864831256,0.38789703124187547,0.38599148646342835,0.3882016787497409
280,0.021345656684473857,0.04427483410133731,0.009068907855746544,0.01168634228637,0.07567139989381452,0.24962036007703492,0.2357848157677686,0.24952829705189283
281,0.0018680505763481597,0.00963732383657906,0.3060102494847067,0.007350206041523255,0.002167766116925124,0.284448272547601,0.2784397162677577,0.28478791524724323
282,0.0023103685749822633,0.027474973297037908,0.0038772554170670437,0.012788140810951996,0.0327401396864499,0.06812591323128944,0.10938480875193513,0.06795624805968621
283,0.1021712013247486,0.026497168100661606,0.0323513926187599,0.04202915520516354,0.03809816001169941,0.059692743150389,0.07319343702363462,0.060414947860793405
284,0.056747918190726485,0.03803483095596599,0.005380880508050606,0.010776100132320887,0.008749763032856357,0.17773974565429373,0.22108209682460989,0.17733903280912872
285,0.11472062939610658,0.021152829482416924,0.04941169011358458,0.012449665057332748,0.10429139869414344,0.09912614708904866,0.1027802970811455,0.09922059359288377
286,0.003835602277597938,0.03298823155838815,0.014648954270550504,0.007579533987276066,0.09705087516913252,0.2231542016983773,0.24692854429931732,0.22259742659654114
287,0.008539334171469348,0.03163418145650915,0.03661197217343609,0.05117606711582988,0.03006901496098663,0.03601733842106486,0.0042700468184508344,0.035855257886139746
288,0.08646538022266875,0.03319571263233728,0.11036977424282446,0.09919019769569759,0.07940250332118154,0.2372064374836158,0.1655757548416974,0.23720644202603616
289,0.025302965013766054,0.028647301357874355,0.05524819098913514,0.012489889516107355,0.06775931205055946,0.05394613536177717,0.028905743388092486,0.053946116069374134
290,0.04968855729334959,0.07321446148383554,0.09117744589857646,0.10961539271183995,0.013362040483601123,0.03798608213592941,0.025381074690964067,0.03798605884959999
291,0.021355106071483332,0.11566264704544005,0.041373446445745254,0.038954738965035096,0.010910529037197747,0.09783274301222539,0.1417151779161428,0.09783277029248127
292,0.05578181979789054,0.0028865884219398397,0.057304109785956014,0.05742666193336943,0.11097004937040753,0.012343446822618453,0.041774294091608044,0.012343412928730285
293,0.001176895856065785,0.08741274648797454,0.16186363030302753,0.10542986629828793,0.13193201499153215,0.005037605216905938,0.05610837795034174,0.0050375961779094425
294,0.022148159001037337,0.02059941903417989,0.06291368980392284,0.10306427504629137,0.09958860541343628,0.07628965633616369,0.14783104109021772,0.07628966052443181
295,0.0028237541885227646,0.07390778187233787,0.04982905744456989,0.1017497498693345,0.1300343238860795,0.03556094455220121,0.07738230137296997,0.03556094612076338
296,0.05865355797432242,0.027974278109780315,0.059396777654459554,0.024968872016401022,0.11696521789332309,0.000935191949878067,0.06135677689150898,0.00093517715405117
297,0.025741646759855685,0.08856081171472979,0.017510363293824993,0.005327709369021688,0.07708657315328671,0.09785464366894031,0.038578806559770806,0.09785463290088275
298,0.02334131148190456,0.1229455755155629,0.08831383192921821,0.05281139208589897,0.0932296711367819,0.36823937637121934,0.43510010965566487,0.368239358404279
299,0.0007140226768083055,0.002529103625667717,0.03348597376536644,0.005453574783431614,0.07572367308479407,0.3540012709279209,0.4013772822893903,0.354001256954907
300,0.0038239910127416676,0.08433204601575617,0.05564297925787631,0.07361382361602856,0.1425831281133434,0.35952600722225103,0.4171373245940295,0.3595259998628694
301,0.05270787893950307,0.017985426029125007,0.001015891004088998,0.02761208221076422,0.12047683355855551,0.3708664652586784,0.40899306070748076,0.3708664618932232
302,0.004263749398159988,0.07605255017272455,0.011833127661030007,0.04742325109465351,0.007824724091877011,0.3672069668492805,0.42580417431870116,0.36720697671109
303,0.06578741357477746,0.05347064137458801,0.010081932835749374,0.04441147171054716,0.07825494808890798,0.406065906664031,0.4451783922104755,0.4060659205197669
304,0.055033739137473336,0.07261520991317255,0.01619070865960498,0.0017232271177712866,0.11812570944271211,0.37645638276194754,0.42580417431870116,0.37645640323131574
305,0.015470049424334997,0.013557586128890964,0.03606937039531766,0.01528083489675025,0.04044701794409,0.17866069871978774,0.10258628578727674,0.17866071457549856
306,0.05737645504375699,0.07867791567252486,0.08955105207123165,0.07724226742883122,0.07712761305243965,0.08525109060679187,0.03791081550992398,0.08525109186101756
307,0.09870232862271722,0.002883428094243412,0.20766242494580323,0.21989665834437327,0.06975472636420754,0.07651368759053548,0.006025866687012826,0.07651370186732562
308,0.020939100044258585,0.09686604328201803,0.037810965137143604,0.0380989836108061,0.27894530725223915,0.1248725587472691,0.07008125220772182,0.12487254120138302
309,0.10205473024611961,0.007160469804709468,0.10379671843964777,0.03372282736627458,0.1007285969970261,0.04217472006792328,0.009600454739406517,0.04217470654980643
310,0.10645475352325473,0.0815613306521557,0.0030979543915053446,0.013629360199299528,0.0035032240127562952,0.22182826296351194,0.2904377498587846,0.22182823713907204
311,0.05670936141982391,0.05083409318915827,0.004492524152764717,0.004333424862335816,0.2031353422849024,0.25056240079915504,0.2904377498587846,0.2505623895762003
312,0.10911934173707954,0.022595408455831967,0.05089550088951725,0.017990092621972,0.2534202860097443,0.23067435496653216,0.281770900134113,0.23067436757840087
313,0.006399819195123023,0.0008989237786151683,0.028648721163845273,0.011458686964535364,0.07674410787917844,0.01981462596059924,0.11405814379639923,0.019814625020006575
314,0.03860054414441255,0.09139538718240847,0.016282370725069828,0.035414798903696865,0.07562805780330728,0.1120835545909824,0.0270894526678494,0.11208354492401632
315,0.025491094178437174,0.03284899940165886,0.0021170610632289567,0.007968102063729332,0.0323459063757599,0.008991525575491377,0.04628254841435636,0.008991518528231227
316,0.00602610788525762,0.04098565753143052,0.03409405581434244,0.03905544761037147,0.04063063205008363,0.215049188451966,0.14855391835416698,0.2150491575698824
317,0.0058441169101449975,0.008471621225326798,0.073944002490366,0.005071037752622964,0.005941503071331303,0.1197677806237134,0.19246549845338867,0.11976775796535355
318,0.1282349568473107,0.017352216085353644,0.12017003900472553,0.03941066976879415,0.06751305576500827,0.13355500056859324,0.20723860849591064,0.13355499513142446
319,0.003372379824035654,0.023407521540981413,0.004561640145216143,0.018267975050856505,0.03566424980108235,0.01523282774920659,0.03896605825513466,0.015232829192448977
320,0.029396667316353597,0.01863746573616254,0.04721094553340627,0.02018916559449563,0.0025413109155578706,0.13708846087429713,0.1965347409614458,0.13708842757453563
321,0.033597621867823335,0.0070843524725319185,0.0034851478131747438,0.054862214796745745,0.07423139212536481,0.12586726476634585,0.1965347409614458,0.1258672553014078
322,0.1181681448495295,0.024634067390398362,0.04095803163405959,2.9906895815223766e-05,0.08855393175366569,0.08301957206713448,0.05132153971798681,0.08301957354421974
323,0.0027215871638808925,0.050764176940836736,0.27834402496918725,0.2738094065047359,0.051519369132696946,0.21046206982057072,0.25998030435530345,0.21046204622211986
324,0.015242135410228452,0.009500328397669622,0.1427733180540285,0.10436922665365767,0.08891913057758163,0.21971148573323773,0.25998030435530345,0.2197114727423456
325,0.062386766213964745,0.014881610116064314,0.06145310909810314,0.004647967668481856,0.030699398815415474,0.10613745677270808,0.14621039529234953,0.10613745276076214
326,0.026057161291641123,0.03265085291508535,0.03963690916539492,0.0219042676395495,0.0010544506075687646,0.012607976810876609,0.07216563725349417,0.0126079688050042
327,0.06009901737608009,0.008236863895405844,0.008363676210361548,0.012649864466307892,0.060360182979844024,0.07615782033944646,0.017586049994471054,0.07615784556650995
328,0.06010770230681334,0.02953012717587089,0.010071860638998287,0.008610622985565586,0.1529446303329111,0.31502342924103854,0.2472022429833961,0.31502346507566076
329,0.04051339708876012,0.06456344776323303,0.010468310642383516,0.01481184671454333,0.07895657261434352,0.08893498226836244,0.012587576582534121,0.08893499081237033
330,0.05670034843225974,0.021461456593604378,0.002364556857896216,0.04279996363507982,0.0928208345125916,0.15634017940159733,0.09570733097347334,0.15634017891696717
331,0.048337005679774225,0.1032651280697196,0.08068081566259888,0.16469950056957147,0.03960807716750836,0.0625943540655432,0.02053934801777446,0.06259435354707016
332,0.03466732656163124,0.02575436533431602,0.019423558441885036,0.06165118175661988,0.007023450003723175,0.19423592808177464,0.24279541900089796,0.19423593854096052
333,0.1293446488327153,0.008738036115378878,0.4317906464848688,0.38227709510218205,0.08740339573738781,0.0806020522662716,0.1384109590980619,0.0806020521178987
334,0.04255491723660004,0.04230053910409731,0.020410994843312436,0.05603814795203854,0.024484377044233174,0.03540912595172796,0.03066330669508721,0.035409153928850634
335,0.01608386378934812,0.017856276865741705,0.04461149868039499,0.022054366657273172,0.00939920182389381,0.10145142507201288,0.15755124532167994,0.10145144560062197
336,0.06322946418475234,0.02983290813571421,0.011419290611206834,0.023353844985726013,0.0935758557080752,0.01897862869912431,0.08432786486145835,0.01897863862017468
337,0.06942261119371629,0.007894507194207645,0.001049837919479435,0.03725130237338481,0.1902280238986847,0.0445254294336348,0.019837916631057134,0.04452543673377546
338,0.028995150832946348,0.012667625578580088,0.1443192996568194,0.22472988188782939,0.09725301208564485,0.10876801564908423,0.16863800056402312,0.10876804121240491
339,0.07733365184557328,0.004902802277203966,0.13174456843900129,0.05184118976596419,0.20272045689267182,0.1415139520869957,0.2136494846468191,0.141513971070527
340,0.048757017693332516,0.019369275406947828,0.025448895254053916,0.03466233580445405,0.03656138501654271,0.06877190859050719,0.12043682912971237,0.06877191434677388
341,0.012767966727172397,0.023616697139435372,0.009231885396869866,0.015540194790590045,0.02704279800654097,0.5402723868716985,0.6130865490712709,0.5402724067614779
342,0.028669566933542945,0.0426203991092049,0.026831356329420575,0.02923600565477763,0.09148293175975286,0.5745073138170151,0.6565708919292546,0.5745073230992357
343,0.02390368993555264,0.019403457641601785,0.028998306678706953,0.1559036289146276,0.02841618030931181,0.5931612972608717,0.6844742912857782,0.5931612959355337
344,0.0023529141212573212,0.0578834267661979,0.10935464110171128,0.00990178740277936,0.005246538696816405,0.023124561587234665,0.06931880274863761,0.023124539371975783
345,0.052251828595728966,0.002043790975650994,0.033794611175701705,0.03298223195718819,0.056940594406560074,0.22175953469958454,0.17628849002266272,0.2217595190166703
346,0.08593980772443138,0.06081709632865412,0.07172291665093894,0.11656242767800495,0.0030016618365528713,0.25805537023378106,0.19309960363388312,0.2580553585447932
347,0.019442936922103415,0.04130102803379426,0.09244914832614015,0.18549936753711305,0.016720950720428396,0.18844332400791336,0.11522403159299055,0.18844334014767533
348,0.025296334623008065,0.01877372237983943,0.07448581683396172,0.26157195737412253,0.09904442610600422,0.1655150767728088,0.09777503560528111,0.1655150772703004
349,0.11346397112384937,0.06649892496304771,0.03241867510298202,0.11267238406241009,0.17823272037963844,0.12395451083938219,0.053198337939637075,0.12395450730910451
350,0.09748328795322037,0.09591452166969922,0.026565043407032918,0.07998491348647796,0.16092482840572275,0.08448446617737176,0.022299079550544665,0.08448445113328723
351,0.02028625842446674,0.06294041347149709,0.016535722450743723,0.06456014260068746,0.12693649074622315,0.030136878606619233,0.04115906962401811,0.030136882229966522
352,0.05236319348643326,0.02747832108836501,0.009975964543690402,0.010379153283918224,0.22403352538186472,0.1955104973348617,0.1669753645897709,0.19551053214782294
353,0.08831020815620039,0.002598181451851811,0.015774323069049065,0.010090163791530063,0.10021337565596156,0.060664348666983114,0.04236452193220147,0.060664390093576714
354,0.01221226585691744,0.024555013491736555,0.023228120489412946,0.023752049895553254,0.009273588995047988,0.058992666232950686,0.05066545189531724,0.058992659153812466
355,0.01568788874835425,0.058250124541503634,0.07733062154982992,0.11423597253899648,0.009058261141295154,0.04608964356865525,0.018277707308045676,0.04608964048344344
356,0.014781388609029958,0.030051463008914314,0.009932236934002955,0.02871896892722782,0.03527562288474547,0.11411942822152404,0.0825373272956425,0.11411942010160053
357,0.029723694480706137,0.06184117248108073,0.028770445506100195,0.027949993160729297,0.04125322779660724,0.05722925275064511,0.03588245783507277,0.05722925124435396
358,0.011320702355526985,0.07156333500039519,0.06725294579724303,0.022044522528547328,0.005570459754828477,0.12342489737171985,0.09282868654348048,0.12342490647298743
359,0.02394286686881497,0.025372718243105885,0.0792288235961879,0.04021111690681278,0.05418718491428626,0.29797119825116397,0.24789026549994847,0.297971211346358
360,0.02022334628159525,0.11519472611207493,0.2740451817420742,0.20020862234436598,0.03283513431671467,0.3586631383090579,0.3188175115681515,0.35866315801788423
361,0.06882714503081774,0.04264092555668397,0.073049449096875,0.02948834404882328,0.12931268301499088,0.20458178455721066,0.2296233408447494,0.20458179099751916
362,0.043791473003210346,0.033916420505718525,0.005100668125107122,0.023461276167389633,0.10137234177048057,0.46540489983891,0.5099311780494249,0.46540490228529197
363,0.05059562179726518,0.09315086330076428,0.002213784848286715,0.021533237800410943,0.04933239130634082,0.0838299479856015,0.10788561417549819,0.08382993720471899
364,0.07201599398108466,0.04659405699530633,0.02880802283782491,0.03910524172472252,0.14295111527049204,0.04800661155871133,0.04704474295497385,0.04800661642592588
365,0.07452675353462546,0.01473362793597588,0.05682791435368478,0.08898721605191817,0.07420288557406118,0.1022631278969297,0.11346030251097633,0.10226312964334752
366,0.033022969842580074,0.07281942716701822,0.0026214766678719914,0.049136681245847136,0.029471521471014894,0.0834692932723557,0.05569702404045007,0.08346930300662636
367,0.08726493854173867,0.304025504684367,0.05599933305700039,0.1283275559909332,0.08367182798179107,0.2796409093189806,0.2545636167668404,0.27964091559746035
368,0.007401049358217504,0.06803431078173428,0.027968594401525715,0.030266650043837606,0.01614870759177367,0.2337728269552109,0.2096814245007128,0.23377285045488172
369,0.004246958594761041,0.006156828033297923,0.11831960482284759,0.0010538519743200636,0.025223839770749212,0.07064698828800448,0.09024502959274955,0.07064699765179516
370,0.016958904858568657,0.14398085474223987,0.14201831672762272,0.0309348753737122,0.012530983107160554,0.19733249186947216,0.22093255500407688,0.19733252248222316
371,0.060934387046227445,0.20319170389242686,0.16061432998533248,0.25399459602635227,0.07597276820575105,0.11104193242845156,0.12440668955274714,0.11104195642757025
372,0.01882518092040747,0.10294651941137745,0.0026084905111245504,0.04493848019446667,0.0888582601531609,0.20691316865506598,0.22952734169202854,0.20691318204662595
373,0.018107601054738465,0.10560628708824166,0.20149221491191627,0.28118834199913456,0.16476776924635245,0.08169329305373058,0.12280629791602715,0.08169328523017305
374,0.06810234676711385,0.11760478944076908,0.09718675531168963,0.0767400606994173,0.17006698622262723,0.14588247535366244,0.14207439459992705,0.14588245706192804
