,LGBM,XGB,RF,kNN,DT,MLR,PLS,lasso
188,0.23207156348234886,0.27822699406485135,0.07036096654829233,0.25395391339694817,0.0988540084690065,0.5270918367888462,0.07705123826660015,0.5789369700310327
189,0.12224073038228794,0.15623490901678788,0.2330874041524985,0.01083199450314365,0.17741146290960874,0.5198395493854444,0.04619433206623219,0.570908686087825
190,0.255063451402625,0.2572854726203406,0.04055735798627147,0.05905822484849327,0.06733599381192523,0.12818937702127145,0.28495262832819945,0.1726124156381414
191,0.30978706579204207,0.25290249671553977,0.07710908273055994,0.18933621490083696,0.14116013949282324,0.32579004312149784,0.4652131591521081,0.3768381480420345
192,0.21758591122509707,0.31746760448814215,0.05278225921980462,0.04202784678988525,0.016965977690734158,0.16400922918080152,0.564296808134614,0.2142813375615324
193,0.10977225309379035,0.08412406581046605,0.08618219955544837,0.0035635395898955813,0.37674647656617405,0.08981557435020993,0.49144390111927033,0.13421758118523586
194,0.24622334457855444,0.23735769621264802,0.009207101841571252,0.008416601886541086,0.15071002197334876,0.14678297708950672,0.5767651909624102,0.09613338632979496
195,0.17344153742180723,0.1737318164733641,0.14487302581606742,0.03268144180845578,0.2646279018417652,0.33312773277896296,0.4246262883759735,0.38268251567020894
196,0.09975862257427653,0.12722814530688992,0.20167046486517798,0.144074820958093,0.32312940873303164,0.43145971401159233,0.1746839444270442,0.4708262868910399
197,0.20013696822191518,0.24165947908887558,0.06034513883399739,0.03108405396204661,0.2860150730054301,0.2739947982379916,0.2691888486244539,0.3234778485802891
198,0.08089422205952723,0.09650438090172447,0.20932874424041426,0.05696550949980872,0.32410168854689403,0.34401039543639655,0.1472554247774162,0.3927174492388883
199,0.22562311076299063,0.2229147970697532,0.06680316690714205,0.08931191463928434,0.05984351598592097,0.5131167940001593,0.24518126826128622,0.5610478512628452
200,0.08800154828154605,0.2760574214600206,0.3310979551882991,0.03253476080539926,0.32312940873303164,0.23232489428634817,0.09569459416518777,0.19194496312811932
201,0.39494685925376694,0.41917603727426145,0.04910809175934605,0.042132268121696265,0.07323240125232366,0.3540979427987246,0.27400115291210736,0.3078689418766347
202,0.09246029609180173,0.15668422104617563,0.08602208670487421,0.03499821935743035,0.3039730370664792,0.304485404718048,0.19200118516783937,0.2539382953298648
203,0.18751062138094876,0.1289155409743057,0.2790899056485676,0.042923187949885006,0.2439302327191173,0.2161932548350082,0.49798339453548934,0.1722922435323357
204,0.04796625730603188,0.05447697575793775,0.3029137277172553,0.04323823917497339,0.31967873128625895,0.28109525363551696,0.4430914580716796,0.2368167599538636
205,0.00854564347570573,0.012799145892786523,0.12567810082942682,0.00022328148709836737,0.15953643949536062,0.25226483539287337,0.3406471109735524,0.20830515303987995
206,0.0028272281571426333,0.008290672913717767,0.024416631086123686,0.008961595349850027,0.12401790753880182,0.28489392904669575,0.2871997446981087,0.24022998270284507
207,0.004652205613063211,0.0019252353752379214,0.019585572899834175,0.048582261796050685,0.006737939556896909,0.04539662686300838,0.22104657590004217,0.04616281602259237
208,0.004290511798698493,0.001357409329915571,0.021934860460910387,0.0658129532166628,0.03703947668809196,0.20327088441452362,0.17912875080191898,0.21145916819942423
209,0.0233332572692038,0.03587666707216358,0.018820999651853347,0.09107404728903146,0.011529541177320413,0.21124514118858317,0.36548272582899266,0.22452752997938302
210,0.03306781721230462,0.040042210915881504,0.058954889669144285,0.25848567747149037,0.06820558576563956,0.16974742072143767,0.3426445466013475,0.16309009823430465
211,0.019415394709911805,0.03042025113581276,0.010029785713673106,0.09664511610400184,0.006486052658843472,0.11630465292855635,0.3400711207837468,0.118643866949596
212,0.0007667630879749573,0.017868597833609057,0.0716174017584667,0.1132659608648301,0.05992597636951863,0.035738568460459585,0.2808989177813941,0.03300084027859501
213,0.0999806760374452,0.028262834248815982,0.05611487745408571,0.18728204857952957,0.00017811477064145695,0.09427552038908821,0.1163720262774397,0.08644368720132445
214,0.007694556407002583,0.030785971163010073,0.012231294194211956,0.024265689235116183,0.01561653959069833,0.14259961852154895,0.33113834771592376,0.15120744824911847
215,0.013428887590894487,0.03812916654179044,0.007907662739483297,0.1384323969776019,0.003347192456295188,0.199104657226083,0.31843254519330083,0.20339437848755915
216,0.05895857087825743,0.027779489180047856,0.26447625387599233,0.07735300179312049,0.3327425292138452,0.1415072510040613,0.060681621863903856,0.15089107727143664
217,0.05416294403011085,0.04344122630217834,0.039227398925804735,0.3193541891762185,0.17308711962626094,0.2696984751021228,0.39944619948164256,0.26147609803675065
218,0.126144224373072,0.1676922272952172,0.013439004404355859,0.04588451042862984,0.015406831644124541,0.1576417682865794,0.19823433762185555,0.15373749968730066
219,0.2630441955305189,0.26586089704238886,0.26373925743839033,0.050083228412518666,0.44959785487307563,0.13962049022213702,0.12175572635011,0.12552801161105986
220,0.21296482259802163,0.15435129268172143,0.053938137803987485,0.23429921995262165,0.08215778718896016,0.045804100716800356,0.1372762107363224,0.04116603325110546
221,0.10897614962717164,0.06682176239975962,0.2609951455081401,0.5645955577320347,0.3133841246588382,0.28441646731780457,0.21557850921382082,0.2941486397893987
222,0.09928208109794992,0.07945925473188814,0.06858418018888623,0.4585847288353237,0.16253024174432856,0.10792018308719353,0.01174057702762843,0.10901613862660081
223,0.10947915382881468,0.1503804307292383,0.02520446163527329,0.31624653458088675,0.032919174221909875,0.065461578979436,0.24887161045364325,0.07244866784639226
224,0.11474743204657967,0.08086935406398227,0.0029294850548836626,0.1160070094995625,0.06274130593022909,0.05201296197657701,0.10835950703015523,0.06487015238923832
225,0.03984137965172008,0.02465688754264095,0.029436688210065065,0.16951690741607017,0.11325934710758123,0.5178470394210938,0.15089195375460318,0.5112374329331184
226,0.24508552700591396,0.2732375056373939,0.03071639796515757,0.2780481329140867,0.1085669520287107,0.2996312915034882,0.3085749115326718,0.2985729752325578
227,0.31229984811687406,0.1732236989027951,0.10062167986752218,0.09690615866407593,0.04234213103551754,0.17471343728060146,0.5410872518885683,0.18086585855743104
228,0.046640881998714356,0.05256629926750361,0.01690041656913671,0.05090810202135132,0.07155926500107396,0.2535180843697191,0.0040321036946177335,0.24658966655308373
229,0.028961561012603526,0.17368632854133154,0.12371043394257408,0.2718347228980911,0.3150992405348441,0.21101947431090995,0.007607505361911987,0.20253906341466293
230,0.07883156931623031,0.0330528727758595,0.10232551756659464,0.3471378952461353,0.060240826044923534,0.31566942140723897,0.07621697296244595,0.3269876802389162
231,0.0039247313576159515,0.03380494242684223,0.2802765302324742,0.2478626192343607,0.31942871623214447,0.16364425973898689,0.11373798398666207,0.17219640318418233
232,0.16751827242669465,0.10921018667706522,0.08192615970203981,0.02921485791267342,0.008648618005361264,0.20594081531773428,0.2649835160200008,0.21107987831578262
233,0.1565426388500354,0.270027425211687,0.17875541614496548,0.009554979861827947,0.06430658036294912,0.1694881982246682,0.5188535254697696,0.17030915275662312
234,0.14759846386125675,0.25240126836261,0.09862170393725467,0.006778587656453297,0.08059586469491553,0.17301644607104827,0.5165722860000355,0.17893150560890236
235,0.10043385270639371,0.11318499540368904,0.07199495847308313,0.043292170529157986,0.06971041277910717,0.20762668961892794,0.31815187106978254,0.21863585416268128
236,0.22604597422111983,0.12318842549317588,0.06655911019442462,0.038117779851098606,0.035268618110283256,0.12630588518004368,0.44358386313545445,0.1380910462636028
237,0.04741580473033136,0.050297094558271416,0.15652327111344122,0.044256019642871874,0.33693631871972307,0.276500601696845,0.0031710824966605378,0.2816606964767373
238,0.10420810345967979,0.07229536330290065,0.12946923735571525,0.011275293149699758,0.009703253967487724,0.22742422773262422,0.23282070750753547,0.22904221058622892
239,0.10302629721252843,0.016821904900474083,0.1369628356580303,0.03854291425323644,0.083108283500338,0.25687552747134684,0.21371045718464277,0.26358761533085073
240,0.07344658030707585,0.012747160931122714,0.30633032337562144,0.006331229079733283,0.15235164782072907,0.1757102620355667,0.25280124541496113,0.17810424142897724
241,0.014180850737913232,0.034892030833458376,0.30889385958734955,0.032988123231728575,0.1593831362766337,0.21529393847931153,0.13592950217830874,0.2227820228786212
242,0.030894251140249712,0.01705934463059039,0.18385536268267733,0.037566483153330804,0.3985625168232228,0.286661090517708,0.19559657949080655,0.29221969945842524
243,0.020524388978832325,0.018060337584367703,0.2233433019332992,0.040325962200355434,0.20157852921319686,0.2002744781512954,0.23550467344814047,0.2117031886377177
244,0.1353419848384978,0.12742436378092264,0.19984347563991522,0.00493683228240939,0.18239938296538594,0.19169005529113636,0.01880078590916026,0.19370655230556605
245,0.11251372282677871,0.11267905413126406,0.3448735943265624,0.04166546602948405,0.31971370612562516,0.11711130016722479,0.008820846625224199,0.13009200373325863
246,0.0349985051818328,0.030115406475429596,0.0019041374930281602,0.12228073374066983,0.011556028965839543,0.16929981432427793,0.11716102158843589,0.17085912612756182
247,0.5275246932187072,0.5066558776797803,0.04265002955366039,0.12366879466565253,0.034798606159035544,0.14797891355785292,0.2956511097456459,0.16127842845254675
248,0.13389588771534272,0.14655970606799756,0.07122530726469878,0.08519545879004597,0.05562203859738543,0.027452096380001567,0.17934773299848544,0.01563284201597087
249,0.07975414314258927,0.19339442186513606,0.08708572440127288,0.14878969539988737,0.08370461100380386,0.2277699548946528,0.044917810169941785,0.23017699578669087
250,0.04851788224568715,0.03523155204764333,0.004195511266408353,0.3360491911920876,0.019719515091369738,0.051987051943223506,0.12078416492367938,0.04645796024715515
251,0.10203626269316621,0.09353648959429445,0.04914606082732975,0.023405327708861445,0.06676831425127647,0.009000659602047989,0.02360240508822553,0.0035655447465121615
252,0.10007099131206915,0.05304445251145112,0.006564916771844509,0.08840911951234526,0.006347966788100304,0.017092192243036763,0.03913600401114575,0.022600252157261136
253,0.030249075670125164,0.09433541824938202,0.022025889173814484,0.12557579867358087,0.14424119461386936,0.057405898263296395,0.1729200909058009,0.05781985317162158
254,0.01179234564693113,0.019934900878166628,0.4802545546102847,0.05094859699037094,0.5214238809781284,0.2152425767917983,0.23251495318147164,0.21206250649699132
255,0.1021207312228728,0.03458101495948229,0.3398225274735984,0.013683191912464296,0.31692058249214294,0.1891998448618386,0.19910306777467096,0.19111387957293086
256,0.17438679609401964,0.2288985812851277,0.20494894737750197,0.11725166575042711,0.23150358566243662,0.1796863551639853,0.23981782365353727,0.18479590091738474
257,0.08848291274324917,0.07097929903760741,0.07292642540396632,0.1799543966240913,0.12022868059941072,0.23830236904097474,0.1497861703875764,0.238317809788475
258,0.13518385238011643,0.1375009083163074,0.27133052907731653,0.015234401034360467,0.04507272581884647,0.09194915694606204,0.061399201064910314,0.08687049268766306
259,0.07639236474515035,0.02408390216501105,0.3439631667066889,0.06359250180840553,0.1342196066533453,0.17736798505223306,0.07452375593135757,0.17335324716729944
260,0.15133854761217572,0.1888577201033142,0.029157804970069964,0.20622225349246265,0.05380286557309499,0.25220137308210605,0.042460669208325585,0.25483273328268313
261,0.04239513573942272,0.08542979044263038,0.12465116948018079,0.07774938484640481,0.04618850732302826,0.08394686327022394,0.1148402261237842,0.09167232847670032
262,0.06090148656015504,0.0016332464870634777,0.03747685410098739,0.1504886444088247,0.05597803439128812,0.25393927374211445,0.11426873739290694,0.24999626840612926
263,0.02778285014084747,0.059672984583077404,0.13630283569476181,0.12958279593867528,0.14422300415916617,0.032685806607840706,0.11482872179346926,0.025664605392221707
264,0.013340826017705643,0.01068601732921054,0.04398614011722718,0.22792038886347832,0.1046889627267375,0.2048069206278586,0.17428557362747504,0.202415908371485
265,0.17956535175035707,0.16596436319211388,0.10984396206187363,0.2570920255511843,0.14683612113252154,0.2194499894321696,0.16221420933935235,0.22215308218169516
266,0.14636485562813764,0.21801691596391798,0.0865508234757769,0.10126248055316356,0.0702348378271386,0.03707979188163402,0.09815873384427365,0.04487698963705883
267,0.09780230342396176,0.07993809431580207,0.10414231895145243,0.017752708526716565,0.2242438192532351,0.15673905935759289,0.11906000807467071,0.15330216774165117
268,0.017540879849767474,0.009089729709539085,0.14295024552804936,0.09086279099504124,0.08611958760456695,0.089297200499461,0.10057837695135419,0.08332187864341012
269,0.14670517170077751,0.19009328490918215,0.10253952625750362,0.035406369703377974,0.10383812437610562,0.06141209502431491,0.16659247493427987,0.061306874713969006
270,0.15440264602052078,0.15453387711984795,0.02316132467298576,0.2594694074152272,0.007401393666318479,0.18917553681067045,0.09226663688693967,0.1853190992520598
271,0.15629364868994744,0.196616288817701,0.07811567758653892,0.07105202657082021,0.07144400262179551,0.5145499740882764,0.5204267043567429,0.515468830206905
272,0.029923266248091662,0.03374385374979155,0.0004690350734173898,0.08429696713062818,0.21367040816483768,0.49499301675157076,0.14448704514115127,0.49081776786430015
273,0.0011748704226752088,0.0009197556030883791,0.07138559752392024,0.04354891933594707,0.135895631726346,0.48007539408733957,0.16216943391266114,0.48021825366616233
274,0.009008106292066151,0.017427287457199625,0.25124838425595025,0.001150946250180418,0.4066921838883614,0.10824970179080592,0.10779999674653462,0.10684056829001715
275,0.046002916441986966,0.045430655872438386,0.020289747721080525,0.0627529569269446,0.031024371631803202,0.37599788056710226,0.014676578995683032,0.3819391091426816
276,0.010558567486649094,0.022307746657925953,0.0066568450455024505,0.002500427343388477,0.00659068023442673,0.18929116756570802,0.019730719611505854,0.19167706163439158
277,0.018414758988476748,0.02806353936074829,0.012391083305502308,0.03260693833784016,0.04543137835638544,0.09407500887628717,0.21394986059713128,0.08782468601278395
278,0.02525673568820372,0.030139220167700598,0.0014423856192636308,0.040100977269973526,0.00659068023442673,0.08194471962297449,0.1146078330593368,0.08156449830517623
279,0.05449090309347464,0.06733270494422489,0.03880164049150535,0.004636124546236825,0.04117095187211857,0.13107656290779915,0.22227596624863272,0.1299413768320391
280,0.02629107892598157,0.017372220699773788,0.02841161510635773,0.03755743841667172,0.0017114383509132663,0.09400566601505256,0.09089169954318249,0.09874058148499754
281,0.019495427974517268,0.03495504334714733,0.053846601932672614,0.029713628058160586,0.05439717207986612,0.11242618608556357,0.29531193618891416,0.11324150725024004
282,0.029612404496583256,0.015482801998867035,0.027835539384058944,0.057884786801224095,0.006134673567201571,0.08169452738714114,0.2072842982757787,0.08637077180676522
283,0.02076590136475595,0.036697131300355956,0.022386009947325064,0.03972955703696812,0.03930398102792414,0.0589220109003088,0.0317556821286028,0.05928014685383945
284,0.024026512376454638,0.02932912856486164,0.006062780455791561,0.01431730259619391,0.017174847508495183,0.2471282321061153,0.2720373510345528,0.24600610752898278
285,0.014289612678791294,0.005725339995652445,0.05288062525514858,0.10157442100910452,0.012347125643025869,0.12246856818780694,0.16423767241813714,0.12203869968532782
286,0.10706326158188262,0.06032785394706491,0.021429351394299606,0.060280134511280836,0.03211916634630607,0.11930784360877719,0.13125270190267352,0.12319608357239148
287,0.10552460831822319,0.043049355251382926,0.06050701603324182,0.06615199635753438,0.1557109357063567,0.17155142916176844,0.2722832461753978,0.17034556411948354
288,0.026491906630418227,0.1856318349409965,0.04209033119971223,0.18799047472076963,0.17188249577366016,0.07328207948565266,0.008588664725610262,0.16932688543892624
289,0.043959984310831646,0.056507249127774106,0.06102387340897125,0.0054915417076933926,0.1341606661613014,0.049048180710743156,0.08324604951775666,0.1431746336373425
290,0.1134753338264457,0.017878159993680753,0.10002567857934536,0.06428539615348089,0.11870850306722386,0.061105336590269815,0.10418439387286496,0.15211222118547615
291,0.12146095547993552,0.02669668996551461,0.0871365613621482,0.09205311271143332,0.2131167860964528,0.059330397639284674,0.16735448400453126,0.21106490061607652
292,0.009236269226829352,0.014640208388580322,0.0013931484652216705,0.17059585445895967,0.005390691662984143,0.24889586678682774,0.11099924333261818,0.16332644357589104
293,0.0031776778877357775,0.0033094697249069216,0.021208428671351726,0.08230253469032842,0.038577974775512475,0.1928634304997297,0.10510485443416845,0.13277301954664256
294,0.015472198930015113,0.04236645996716343,0.009191617845971778,0.12232541726574162,0.09022326155364407,0.06271690869691543,0.16530385349897925,0.2982853669934394
295,0.07347731048716852,0.02321228409991688,0.1117135285351572,0.11960833867724036,0.18042613918099354,0.10026723342428209,0.1774098944448544,0.06290181725261851
296,0.05912289025592568,0.0747797979260833,0.06278566632944652,0.06254335992522139,0.023798888311723554,0.21661366292267442,0.18946287975924986,0.2823193329020369
297,0.09670993311671824,0.16102465923467862,0.04384889466069575,0.037285617471099125,0.026806253191944657,0.24836543684552248,0.18606173301161288,0.08552316406621788
298,0.12538482133713214,0.09326244199493355,0.02948336245758321,0.014589645637584817,0.020347893611005363,0.09269893865232287,0.3131415721169622,0.04478899618005916
299,0.06452231328329379,0.024939697290672302,0.047368254051039366,0.07872761963637401,0.051792137497451596,0.18295247955120747,0.25125968785695024,0.12125769458645119
300,0.0011017658937601538,0.007667880560173035,0.09793448314931319,0.07509531333958924,0.008012540769515575,0.1418270095424552,0.2584000653969068,0.018552072008266113
301,0.007859168123320825,0.02674067842791028,0.07179589318822205,0.006386713193783464,0.015903505404653295,0.3974378854197763,0.20967810212450527,0.2866941004061089
302,0.025730884184699876,0.021091564914186345,0.019342818690554653,0.0034693214984509446,0.05812268197819548,0.0034241776570650626,0.22484943105762561,0.024540775305652657
303,0.010133282378938291,0.004605450281697621,0.03097145711781013,0.014133415345545935,0.019706321968832707,0.24986019635363385,0.1752368939320168,0.03694059795051535
304,0.03154508305015169,0.09201705736051408,0.01935012450055612,0.09545488536173491,0.023275768061341073,0.10824445851169787,0.15783857720316705,0.03505808680698291
305,0.10987000030444899,0.0328676484806294,0.05523542383149127,0.06916688789733769,0.03380225939013648,0.015616877458244,0.2678101657394617,0.00024006366199197382
306,0.22000113443474467,0.030155723510773613,0.17542353027590762,0.1259384767800021,0.17031451794109975,0.3095453245292016,0.08209355214018743,0.04749839337819353
307,0.0006675427740079204,0.011006125941348532,0.009407305780869513,0.08862100629261008,0.020096544013753243,0.041529964574471015,0.07865456912282143,0.1716710599914519
308,0.047552181533514204,0.021705587922127678,0.034598507642342735,0.12162850259703736,0.16098836423615642,0.1258648892551601,0.028884979078633105,0.34160461878850945
309,0.10127600775278306,0.02565649951418053,0.07049841047414412,0.03446237274037219,0.21766657612717805,0.1476327674486019,0.3372579362614079,0.22982754665553984
310,0.005371204464354462,0.011392783858413635,0.07102063194212876,0.029430264385249788,0.007952966215613755,0.32416827210935184,0.21994226012424334,0.1820890896153543
311,0.1016136956209513,0.006240366265701791,0.04704798783406139,0.02940495836394758,0.03854898051218242,0.04407044105593154,0.10221132835365393,0.15829020130363075
312,0.07590521189434257,0.02169764252059414,0.0408120454514877,0.048813990098092536,0.05120287202899193,0.11269756845659051,0.07580107155432927,0.06853488139749164
313,0.023511791739192323,0.02464152337663128,0.05480909244823158,0.06653660146162496,0.012863063036541333,0.09941199810802116,0.1359270423655476,0.19204908703901663
314,0.03545956113085823,0.006505417024536053,0.0530155706263252,0.010900490894622,0.04139933257369491,0.02891187222048884,0.06891618851108905,0.1871258553949725
315,0.061203630126019204,0.02450022616572084,0.00480659815427481,0.13737493048477967,0.11748072551862349,0.14715869314731136,0.03759254196753731,0.16910805572770124
316,0.015997839005380488,0.026971142740515097,0.007645076657581212,0.0348805575165287,0.02694416681818642,0.06322537943643844,0.29345749150986067,0.06285149390647873
317,0.019635391217908603,0.04330364929185798,0.02330412454640552,0.11073371936323224,0.005319483662056562,0.12105810372645759,0.13457868177197313,0.03742222578446516
318,0.07882866217311432,0.039125879822762444,0.0676940686049606,0.02211576062653013,0.03965830843412049,0.005473716340071502,0.09939766762240193,0.11842003060623582
319,0.003700043643736446,0.007849126281047392,0.025511119630052953,0.011285313060612548,0.004633242314897722,0.07636060414282643,0.06294505148440357,0.18032227811811613
320,0.013148368459441284,0.03778499273521341,0.014975513768433812,0.06397798667760157,0.051214617175264515,0.009805866012060578,0.15936558697342357,0.13258382107793062
321,0.007888357961096645,0.14235415113223904,0.011626738261737261,0.23857981004737394,0.02694416681818642,0.022980714461201986,0.07508276084377447,0.028169319449425967
322,0.04356884039588897,0.2980737797154216,0.05909656508263733,0.2415113483890856,0.04041787761957992,0.31224627127712834,0.0021775285677777256,0.13036869184030964
323,0.02072995580021393,0.02828730200633539,0.015765227760716052,0.09636831145703867,0.010456880015495246,0.22781145556186533,0.11961288998765734,0.061044512263288
324,0.025521629297214507,0.28356535586663223,0.03844425584687003,0.2113534094667704,0.05514427548610423,0.07797430583612319,0.05572037975192368,0.10343021123370255
325,0.01701644846578773,0.06735983520546523,0.053412315237364755,0.012346535832535643,0.09706837977168892,0.29052263352309254,0.2483357121673287,0.06342899534712654
326,0.05263396004289818,0.05315074623733068,0.06732375279875828,0.10152239116921752,0.012714634061006785,0.11918813801377365,0.01221252212856988,0.12463059662241416
327,0.11468896445516769,0.0383453082079202,0.17058099181226688,0.17364405873944172,0.2328028385057226,0.31640916243418893,0.20098905131091876,0.28264055363622503
328,0.06642370200016812,0.013992963554960103,0.102826735130231,0.1530173212592622,0.08018262716060898,0.2421588507255537,0.30372018079185437,0.28216863288771554
329,0.06563558013530568,0.03312405877271357,0.1255548423210644,0.20037199640922232,0.11389642759503693,0.3020096750866661,0.08655206941485338,0.07043997256682971
330,0.05516392769661749,0.13491303810390054,0.03590286795102621,0.02962930849353751,0.043950185530276464,0.19122551893243128,0.10026571087005759,0.07400641599429769
331,0.13637297604667153,0.053063832418200674,0.1277297831856825,0.010523436551462262,0.13074865182144646,0.12368368656056489,0.2172416827004609,0.2300324223416384
332,0.20351289237948877,0.4754613038917485,0.1893064418033707,0.3337591336124333,0.2606858909395999,0.07668652066264836,0.5270918544767499,0.10213563301821993
333,0.04495362933106295,0.008052838759390335,0.05057711685239992,0.02998124621123832,0.06302071577709756,0.046107666820433324,0.5198395638137576,0.47862173425878707
334,0.12734946929595709,0.44193369150161743,0.09481587185812351,0.24769652844901013,0.08928423908945254,0.2855216515292308,0.12818938262588148,0.2338742775372531
335,0.10931209712559964,0.059349991768883725,0.16596639068507135,0.006992631021450202,0.3194022610394902,0.46481194005981885,0.32579005237691894,0.6459450824615885
336,0.04551773808368986,0.3006266890633234,0.09153531588415825,0.01048072676176623,0.09293639396442538,0.5647308781480072,0.1640092351766323,0.1950046054474488
337,0.15483321788971832,0.11563316295832154,0.09413140094032918,0.020499814778565384,0.10074375645083539,0.4914265882829127,0.08981557478192775,0.22128206199163825
338,0.06220014903517168,0.0036158831233474853,0.03268508061634323,0.06999492232260296,0.05230679014403772,0.5762964952763019,0.14678297205032687,0.21148016054473295
339,0.0935731525301613,0.11007547331167644,0.09220788294871196,0.15123287458111656,0.06111940833212026,0.4230503592371877,0.3331277311855594,0.08195945623308645
340,0.24568006932685615,0.18438071335355732,0.2637122727194602,0.11512746177141642,0.1288211770237052,0.17394330439394068,0.4314597078091435,0.14046096312435288
341,0.1620571867025462,0.009744064349494375,0.08280469990952177,0.019124987410800376,0.19472577268970293,0.26754544289184895,0.27399479588566467,0.030546852664844415
342,0.13857995011211233,0.026899162681368216,0.09847361395876653,0.025474597687879123,0.2445217591256208,0.14708914438812526,0.3440103898244793,0.12358097413235714
343,0.09065026982898627,0.0019278413998947141,0.15728619929335663,0.008964591582250513,0.08416856054122657,0.24463108161606367,0.5131167851286517,0.10880715163473917
344,0.08710774240868535,0.030258033479465485,0.0663160727070562,0.010150996128155926,0.03801360834878076,0.0952118841137844,0.2323248873722834,0.1544787411123715
345,0.20081865498449658,0.012875132264164313,0.22985926076203678,0.008810028889889354,0.25566474604343803,0.2735136206701901,0.354097935493439,0.27211811245862977
346,0.21513526091535284,0.013670066689891736,0.28075985245767077,0.05765117916621001,0.21314078499991007,0.19247569848798046,0.30448539836783023,0.12327662211350993
347,0.14076487783613972,0.05946154969761319,0.11985804030002128,0.0037829302385329194,0.02307761053394508,0.49897864311482243,0.21619325730849362,0.5331206305447854
348,0.11218728825182389,0.048171523958444595,0.0786475498693977,0.08518835442795461,0.012984478826928325,0.4429815111700537,0.2810952570656533,0.544180784400107
349,0.08114913753274011,0.034386531291698885,0.0024509483627347395,0.044151041234559846,0.13997532873697283,0.3411046027486898,0.25226484219600276,0.3840384926092087
350,0.10249830505164759,0.07799873578379102,0.13145324571355865,0.042910011722299204,0.15029872562510027,0.2877247130670654,0.28489393334915825,0.28022872020085116
351,0.05542198538137344,0.05809745710948272,0.0059686117941498695,0.08547116614172262,0.0381108729574664,0.22209040371256877,0.04539660925830208,0.18169333234335844
352,0.07634950505753524,0.009481109133165966,0.019024401489880605,0.011159460376940322,0.012848474799627363,0.1802400552082647,0.2032708788931109,0.07960256296220089
353,0.1502212899037133,0.08435198357143597,0.0029797467090840746,0.15851830229272346,0.00947348955865146,0.3647843441134424,0.21124513797169314,0.2336684570478576
354,0.013228181395425108,0.005604727432655832,0.019121083229767986,0.016015717423339938,0.041160232131497054,0.34239754773554804,0.16974742758913886,0.17699241245953845
355,0.010214583597839513,0.001622922663675308,0.014561614621659585,0.009872362076957755,0.022485809304762475,0.340275504767698,0.11630464701592286,0.1859300000076721
356,0.010326275098629961,0.14122891199448867,0.010684432179053654,0.1323489226134637,0.005390691662984143,0.28033548925348223,0.03573857015685178,0.199289799843678
357,0.0058198167479557444,0.028880319943827282,0.018446934130967874,0.015688890857258594,0.05129260883651926,0.11587607434334701,0.09427551978095783,0.17600820926722877
358,0.025763946284446157,0.20180703127343874,0.022515696385764734,0.055372068596766355,0.015865925541149038,0.33065059251309337,0.14259962238926965,0.3304378027782002
359,0.034430957005292175,0.19072789882295882,0.0208555749947604,0.23608773528556481,0.04515793526931769,0.31839617284022115,0.1991046620488715,0.31816845564379703
360,0.005406226797496368,0.24806289067306714,0.015050739092604966,0.11346607464483369,0.012269347134403141,0.060780202698462515,0.14150725813137238,0.17968712116324367
361,0.01021644407642018,0.006124417077000788,0.008782573184938199,0.07349861873756275,0.006579960493805215,0.3992729981253024,0.26969847036207595,0.03960893661524717
362,0.13751997066280525,0.010267588805717265,0.005290055783490372,0.15496986708667582,0.029260787975635277,0.1991078748962396,0.15764176259146484,0.06040974148108641
363,0.011136822339650534,0.08086858906840039,0.010845201882602802,0.03720177145766787,0.005066188352511103,0.12133357192547667,0.1396204799179772,0.3441552278380991
364,0.020096447527389844,0.07172212519919091,0.025166555297532603,0.1973952625235244,0.040828472909839764,0.13678083016166792,0.045804117592037785,0.09912514104988479
365,0.23280032256471167,0.027816777665701176,0.2617211027706001,0.11491315596702173,0.20570445519502156,0.2156899835325437,0.28441645274708977,0.2486783137577281
366,0.014324536650414,0.05607859971663093,0.041216487571448135,0.007156829854152447,0.027941086025399242,0.012369525882290233,0.10792017042661417,0.008921071514273238
367,0.22052555101185256,0.0030081339754804426,0.11278256106829643,0.06629020458120882,0.13529923590748472,0.24905737318981658,0.06546157705586175,0.05820119773031329
368,0.23869886481481478,0.11332978726466508,0.2048589511050833,0.17734066322441233,0.05679967757526383,0.108941556805845,0.05201296561711577,0.020347797129369127
369,0.14175940543220544,0.011286894395851954,0.15053085389146137,0.09329251104437963,0.12946708399265683,0.15167830912737257,0.5178470403880171,0.11950269795044738
370,0.023317585882801417,0.22907483441684717,0.04367461525405092,0.16862161500536976,0.04826583690728514,0.3082540334527638,0.2996312946615314,0.1326746339195169
371,0.03062269606088852,0.6605924293413432,0.04940657083531397,0.7105639979465583,0.059434350334396924,0.5397961315153397,0.17471343642708087,0.007020226754296421
372,0.049239070349607006,0.47962344828709486,0.07333923055496072,0.5097868362341871,0.14956173324298144,0.0035087958332521985,0.25351808196364933,0.0532843514886851
373,0.095309399109264,0.2934567167008287,0.1876710148804273,0.06378446824825507,0.19852588344954591,0.006632814650795682,0.21101946538565952,0.10500549192476472
374,0.037126543328500794,0.15142219294372183,0.0034274070541349677,0.2919394061884832,0.05557718548518614,0.0747908994015789,0.31566942361716444,0.27033457465500293
375,0.10415218791487996,0.002577944029229895,0.13218602564760878,0.058068895499362505,0.21766814898578146,0.11373630538412843,0.16364426942316068,0.13802229451773645
