P_charged_centers,Hbond_D,Hbond_A,Double_bonds,wt_Helper,wt_Dlin,wt_DMG,wt_pDNA
0,2,8,0,0.757835118,39.57706805,21.50966225,5.007921975
0,2,8,0,0.777298366,40.5935138,22.06208834,2.568269453
0,2,8,0,0.784010198,40.94403149,22.2525905,1.726963998
0,2,8,0,1.088297804,56.83510198,13.72853196,7.191683724
0,2,8,0,1.128890937,58.95503169,14.24060146,3.729965524
0,2,8,0,1.143103391,59.69726077,14.41988707,2.517949904
0,2,8,0,1.391739858,72.68201453,6.583633997,9.196887886
0,2,8,0,1.458823017,76.18535539,6.900971293,4.820093228
0,2,8,0,1.482644635,77.429412,7.013659604,3.265868114
0,2,8,0,1.843359025,19.25346129,30.09262237,2.436255049
0,2,8,0,1.866090386,19.49088513,30.4637092,1.23314885
0,2,8,0,1.873792603,19.57133301,30.589447,0.825492417
0,2,8,0,3.530786371,36.87825203,21.61487931,4.666424721
0,2,8,0,3.615135151,37.75925565,22.13124833,2.388951676
0,2,8,0,3.644154179,38.06235272,22.30889793,1.605418676
0,2,8,0,5.081264789,53.07264271,13.82517643,6.715597359
0,2,8,0,5.257811515,54.91663267,14.30552723,3.474464192
0,2,8,0,5.319418613,55.56010465,14.47314869,2.343450241
0,2,8,0,6.510815969,68.00397617,6.64301974,8.60494785
0,2,8,0,6.803536347,71.06137323,6.941683879,4.495909248
0,2,8,0,6.907047881,72.14252742,7.047297242,3.042874457
0,2,8,0,10.2892384,10.74687299,30.54011344,1.359865802
0,2,8,0,10.35967725,10.82044475,30.74918728,0.684587638
0,2,8,0,10.38337168,10.84519304,30.81951615,0.457435608
0,2,8,0,19.98007912,20.86873337,22.2390324,2.640645039
0,2,8,0,20.24741024,21.14795457,22.53658805,1.33798828
0,2,8,0,20.33811745,21.24269617,22.63755064,0.895988259
0,2,8,0,29.12324917,30.41856431,14.4070808,3.849041987
0,2,8,0,29.6947305,31.01546342,14.68978887,1.962285592
0,2,8,0,29.89024113,31.21966978,14.7865067,1.316803543
0,2,8,0,37.76389952,39.44352498,7.005582743,4.991023975
0,2,8,0,38.73042184,40.45303532,7.184882343,2.559381664
0,2,8,0,39.06368477,40.80112079,7.246705964,1.720936218
1,0,0,0,0.137265912,27.93867508,0.875962193,3.552923077
1,0,0,0,0.13974849,28.44397129,0.891804761,1.808590453
1,0,0,0,0.140596092,28.61648966,0.897213735,1.213039943
1,0,0,0,0.239690256,48.78580629,0.573593617,6.204024225
1,0,0,0,0.247363502,50.34759478,0.591956169,3.201317365
1,0,0,0,0.250031603,50.89065187,0.598341102,2.157231519
1,0,0,0,0.319044583,64.93733826,0.339330415,8.257992442
1,0,0,0,0.332785274,67.73407568,0.353944781,4.306824857
1,0,0,0,0.337632353,68.72063481,0.359100051,2.913036362
1,0,0,0,0.382334361,77.81914194,0.152491631,9.896153788
1,0,0,0,0.402237375,81.87013939,0.160429822,5.205656795
1,0,0,0,0.409340326,83.31585182,0.163262789,3.531720954
1,0,0,0,0.273179321,27.80103299,0.875983246,3.553008472
1,0,0,0,0.278120137,28.30385212,0.891826583,1.808634708
1,0,0,0,0.279807032,28.47552486,0.897235823,1.213069806
1,0,0,0,0.477027361,48.54632979,0.573617691,6.204284607
1,0,0,0,0.492299182,50.1005192,0.591981809,3.201456025
1,0,0,0,0.497609431,50.64093495,0.598367297,2.157325964
1,0,0,0,0.63496578,64.61947609,0.339349372,8.258453779
1,0,0,0,0.662314237,67.40268592,0.353965406,4.307075823
1,0,0,0,0.671961535,68.38447633,0.359121282,2.913208583
1,0,0,0,0.760934172,77.43908275,0.15250184,9.896816321
1,0,0,0,0.800548584,81.47057956,0.160441122,5.20602345
1,0,0,0,0.814686168,82.90933944,0.163274491,3.5319741
1,0,0,0,0.541027809,27.52977773,0.876024737,3.55317676
1,0,0,0,0.550813497,28.02771486,0.891869589,1.808721924
1,0,0,0,0.554154536,28.19772098,0.897279352,1.213128657
1,0,0,0,0.944779383,48.07436139,0.573665136,6.204797776
1,0,0,0,0.975028661,49.6135723,0.59203234,3.201729302
1,0,0,0,0.985546842,50.14878172,0.598418925,2.157512101
1,0,0,0,1.257619699,63.99299668,0.339386734,8.259363037
1,0,0,0,1.311792553,66.7495401,0.354006057,4.307570459
1,0,0,0,1.330902406,67.72193005,0.359163125,2.913548018
1,0,0,0,1.507146902,76.68999361,0.152521962,9.898122161
1,0,0,0,1.585620215,80.68304688,0.160463394,5.206746126
1,0,0,0,1.613626018,82.10810033,0.163297557,3.532473052
1,0,0,0,2.509274681,25.53649668,0.876329628,3.554413405
1,0,0,0,2.554676564,25.99854456,0.892185611,1.80936282
1,0,0,0,2.570177845,26.15629868,0.89759922,1.213561121
1,0,0,0,4.383003703,44.60514441,0.574013882,6.208569842
1,0,0,0,4.523423661,46.03417641,0.592403784,3.203738079
1,0,0,0,4.572251313,46.5310878,0.598798428,2.158880343
1,0,0,0,5.835501619,59.38698894,0.33966143,8.266048086
1,0,0,0,6.087082189,61.94728513,0.354304939,4.311207276
1,0,0,0,6.175833179,62.85049009,0.359470782,2.916043747
1,0,0,0,6.994460112,71.18152859,0.15266993,9.907724717
1,0,0,0,7.359015617,74.89155305,0.160627179,5.21206067
1,0,0,0,7.489128253,76.21568903,0.163467182,3.536142409
1,0,0,0,13.82862477,14.07317554,0.87808305,3.561525323
1,0,0,0,14.07934448,14.32832908,0.894003124,1.813048757
1,0,0,0,14.1649503,14.41544878,0.899438879,1.216048355
1,0,0,0,24.19089781,24.61869903,0.576023041,6.230301028
1,0,0,0,24.96871073,25.4102671,0.594543981,3.215312333
1,0,0,0,25.23921729,25.6855574,0.600985164,2.166764302
1,0,0,0,32.24500073,32.81523384,0.341246136,8.304613693
1,0,0,0,33.64191633,34.23685303,0.356029576,4.332192784
1,0,0,0,34.13484543,34.73849928,0.361246203,2.930446047
1,0,0,0,38.68485725,39.36897528,0.153524474,9.963181515
1,0,0,0,40.71301294,41.43299766,0.161573399,5.242763794
1,0,0,0,41.43716381,42.1699547,0.16444726,3.55734357
1,0,0,0,0.133352623,27.14217652,4.22124518,3.451633446
1,0,0,0,0.135694461,27.61882686,4.295375489,1.756124208
1,0,0,0,0.136493459,27.78145246,4.320667585,1.177643097
1,0,0,0,0.235171244,47.86602071,2.791608418,6.087056351
1,0,0,0,0.242553426,49.36856696,2.879238864,3.139066551
1,0,0,0,0.245118234,49.8906,2.909684508,2.114839776
1,0,0,0,0.315458503,64.20743871,1.664293828,8.165172115
1,0,0,0,0.328885538,66.94033551,1.735132089,4.256355431
1,0,0,0,0.333618873,67.90374374,1.760104185,2.878408723
1,0,0,0,0.380391099,77.4236165,0.752574291,9.845855359
1,0,0,0,0.400087097,81.43247852,0.791541296,5.177828428
1,0,0,0,0.407113646,82.8626403,0.805442778,3.512509524
1,0,0,0,0.26539112,27.00843994,4.221343745,3.45171404
1,0,0,0,0.270051828,27.48275296,4.295477546,1.756165933
1,0,0,0,0.27164199,27.6445812,4.320770848,1.177671242
1,0,0,0,0.468033332,47.63102151,2.791723372,6.087307007
1,0,0,0,0.482725834,49.12625447,2.879361149,3.139199871
1,0,0,0,0.487830492,49.64574755,2.909809393,2.114930546
1,0,0,0,0.627828332,63.89310921,1.664385759,8.16562314
1,0,0,0,0.654552476,66.61278364,1.735232013,4.25660055
1,0,0,0,0.663973375,67.57153374,1.760207007,2.878576873
1,0,0,0,0.757066372,77.04546279,0.752624418,9.846511174
1,0,0,0,0.796268716,81.03502414,0.79159675,5.178191173
1,0,0,0,0.810254221,82.45830707,0.805500196,3.512759924
1,0,0,0,0.525602677,26.74488191,4.221537989,3.45187287
1,0,0,0,0.534833564,27.21458841,4.295678672,1.756248162
1,0,0,0,0.537983003,27.37484514,4.320974349,1.177726709
1,0,0,0,0.926964759,47.16787819,2.791949927,6.087801008
1,0,0,0,0.956066471,48.6486961,2.879602152,3.139462622
1,0,0,0,0.966177398,49.16318268,2.91005552,2.115109438
1,0,0,0,1.243481659,63.27359354,1.664566949,8.166512069
1,0,0,0,1.296417713,65.96720335,1.735428956,4.25708366
1,0,0,0,1.315079052,66.916771,1.76040966,2.878908285
1,0,0,0,1.499485125,76.30013007,0.752723219,9.847803771
1,0,0,0,1.577142052,80.25164219,0.791706048,5.178906143
1,0,0,0,1.604846551,81.66136399,0.805613368,3.513253462
1,0,0,0,2.437709079,24.80818472,4.222965345,3.453039992
1,0,0,0,2.480536029,25.24402791,4.297156613,1.756852404
1,0,0,0,2.495148052,25.39273219,4.322469751,1.178134296
1,0,0,0,4.300309125,43.7635746,2.793615207,6.091432122
1,0,0,0,4.435398778,45.13836091,2.881373668,3.141394003
1,0,0,0,4.482334709,45.61602056,2.911864715,2.116424412
1,0,0,0,5.769846969,58.71883181,1.665899075,8.173047598
1,0,0,0,6.015679128,61.22062732,1.736876965,4.260635691
1,0,0,0,6.102345363,62.10261606,1.761899674,2.881344998
1,0,0,0,6.958868546,70.81931878,0.753449749,9.857308897
1,0,0,0,7.319627703,74.49070839,0.79250982,5.184163977
1,0,0,0,7.448339073,75.80058391,0.806445641,3.516882978
1,0,0,0,13.43345981,13.67102232,4.231173495,3.459751643
1,0,0,0,13.66993267,13.91167706,4.305655997,1.760327298
1,0,0,0,13.75061796,13.99378922,4.331069664,1.180478292
1,0,0,0,23.73291839,24.15262053,2.803208277,6.112349653
1,0,0,0,24.48110372,24.91403706,2.891580017,3.152521392
1,0,0,0,24.74109314,25.17862423,2.922288608,2.124000788
1,0,0,0,31.88054197,32.44432984,1.673583551,8.210748313
1,0,0,0,33.2453896,33.83331397,1.745231848,4.281130585
1,0,0,0,33.72668406,34.32311983,1.77049762,2.895405757
1,0,0,0,38.48691175,39.16752923,0.757645476,9.91220118
1,0,0,0,40.49382652,41.20993506,0.79715319,5.214538356
1,0,0,0,41.21013258,41.93890855,0.811254245,3.53785314
1,0,0,0,0.103202077,21.0054285,29.99550244,2.671231597
1,0,0,0,0.104599119,21.28977814,30.40155035,1.353695976
1,0,0,0,0.105073243,21.38627987,30.53935368,0.906554648
1,0,0,0,0.197091901,40.11547014,21.48165561,5.101429442
1,0,0,0,0.20225074,41.16548421,22.04393347,2.617479147
1,0,0,0,0.204030896,41.52781148,22.23795811,1.760344986
1,0,0,0,0.282875473,57.57559057,13.7028766,7.321809063
1,0,0,0,0.293624797,59.76347431,14.2235886,3.800019622
1,0,0,0,0.297391779,60.53019406,14.40606638,2.565847315
1,0,0,0,0.361559165,73.59062347,6.567908524,9.358418881
1,0,0,0,0.37930777,77.20311911,6.890321078,4.908907504
1,0,0,0,0.385617641,78.48741057,7.004943138,3.327045532
1,0,0,0,0.205386062,20.90181892,29.99604447,2.671279867
1,0,0,0,0.208166416,21.18477119,30.40210715,1.353720769
1,0,0,0,0.209110005,21.28079872,30.53991555,0.906571327
1,0,0,0,0.392245933,39.91825626,21.48239696,5.101605495
1,0,0,0,0.402513252,40.9631453,22.04471413,2.617571842
1,0,0,0,0.40605619,41.32370452,22.23875257,1.760407875
1,0,0,0,0.562978083,57.29340061,13.70355533,7.322171727
1,0,0,0,0.584372461,59.47067301,14.22431989,3.800214997
1,0,0,0,0.591869904,60.23367608,14.40681656,2.565980929
1,0,0,0,0.71958409,73.23094945,6.568324341,9.359011367
1,0,0,0,0.754910154,76.82602778,6.890778723,4.909233546
1,0,0,0,0.767469104,78.10413254,7.005416136,3.327270186
1,0,0,0,0.406759431,20.69763615,29.99711264,2.671374992
1,0,0,0,0.412266017,20.97783446,30.40320444,1.353769628
1,0,0,0,0.414134828,21.07292743,30.5410228,0.906604196
1,0,0,0,0.776853601,39.52958906,21.48385799,5.101952459
1,0,0,0,0.797189721,40.56437667,22.04625266,2.617754525
1,0,0,0,0.80420711,40.92145105,22.2403183,1.760531817
1,0,0,0,1.115026215,56.73723856,13.70489302,7.322886492
1,0,0,0,1.157403902,58.89359408,14.2257612,3.80060006
1,0,0,0,1.172254808,59.64927082,14.40829509,2.566244267
1,0,0,0,1.425236499,72.52204673,6.5691439,9.360179132
1,0,0,0,1.495213847,76.08278942,6.891680731,4.909876168
1,0,0,0,1.520092059,77.34869785,7.006348408,3.327712974
1,0,0,0,1.886378065,19.19737506,30.00496116,2.672073938
1,0,0,0,1.91192205,19.45733221,30.41126693,1.354128628
1,0,0,0,1.920591141,19.5455562,30.54915857,0.906845704
1,0,0,0,3.603576025,36.67303061,21.49459605,5.104502517
1,0,0,0,3.697957183,37.63353293,22.05756042,2.6190972
1,0,0,0,3.730525883,37.9649795,22.25182607,1.761442766
1,0,0,0,5.173376506,52.64864504,13.71472701,7.328141051
1,0,0,0,5.370142308,54.65109988,14.23635718,3.803430917
1,0,0,0,5.439099775,55.35286926,14.41916483,2.568180265
1,0,0,0,6.613976553,67.30940681,6.575170208,9.36876584
1,0,0,0,6.939027156,70.61739605,6.898313633,4.914601682
1,0,0,0,7.05459558,71.79351786,7.01320398,3.330969075
1,0,0,0,10.39067758,10.57443035,30.05007158,2.676091219
1,0,0,0,10.53159513,10.71783994,30.45760827,1.356192078
1,0,0,0,10.57942088,10.76651147,30.59592142,0.90823385
1,0,0,0,19.87666879,20.22817551,21.55641374,5.119182883
1,0,0,0,20.39879459,20.75953479,22.12266354,2.626827493
1,0,0,0,20.57898608,20.94291285,22.31808272,1.766687607
1,0,0,0,28.57119726,29.0764614,13.77142341,7.358435435
1,0,0,0,29.66254694,30.18711093,14.29745802,3.819754813
1,0,0,0,30.04509661,30.57642576,14.48184838,2.579344757
1,0,0,0,36.56934963,37.2160562,6.609960982,9.418338187
1,0,0,0,38.37656707,39.05523317,6.936618056,4.941891102
1,0,0,0,39.01933136,39.70936435,7.052798598,3.349774809
