LGBM,XGB,RF,MLP,DT,kNN,PLS,MLR,lasso
0.029053122286556647,0.009578391478217485,0.007267111248966078,0.030315271243468715,0.00824545078577335,0.0082861379188292,0.010180347727334477,0.018810831398361434,0.035053632736502444
0.0033112023819640707,0.0030572165182742583,0.024002016129032522,0.08788097802515948,0.07630272952853594,0.08837182621805767,0.07125563940757004,0.07430429501175245,0.08548108944060898
0.05740426549682545,0.08031228805889853,0.14697916666666644,0.08458395633045646,0.1552591673559415,0.07418523922713974,0.20923770143832573,0.22150719302305905,0.21354513774362335
0.0248812652455056,0.031638237811791314,0.07482914598842028,0.09502228309929783,0.10843672456575676,0.1564459293034164,0.18382834105478357,0.19535837291372832,0.18440886757420133
0.038847717557933495,0.05682254710209281,0.08722937344913154,0.07953238669907772,0.10304659498207885,0.10196513381433589,0.026114484746343924,0.017331602882328337,0.014452097538403846
0.02898078539256005,0.001720590617067086,0.0056293941273790615,0.015105486451420569,0.027460711331679044,0.05864771949622599,0.004056565448048333,0.0011863060025819605,0.04382014349319202
0.014469140298649416,0.04204521179692225,0.07385158188585603,0.025483658321079045,0.05510752688172044,0.018162010090603933,0.03752519018043918,0.04776712726942289,0.05217424300708337
0.004771991849681724,0.0054897829902576245,0.010612334574028187,0.002740218541834545,0.027372828784119105,0.017596353037246784,0.03168602854414547,0.01029475166593577,0.017812027745155085
0.01735493464384289,0.03411605996075892,0.06308338502894956,0.0539232202822689,0.04614695340501791,0.15025491482432998,0.03667872936165045,0.051572578369297906,0.059655527211944503
0.025990903224786772,0.048718780279159546,0.023795233664185247,0.0457864253412559,0.009615384615384616,0.010437867892661476,0.036830520567079555,0.020883350750698235,0.02809405132390677
0.000730079375323156,0.017474079422954675,0.015601736972704665,0.07488464535494616,0.011717673007995588,0.2374232365089389,0.06279926867973057,0.07048981973641083,0.08055757522708937
0.08591875017480778,0.07691506110902066,0.06479011579818039,0.030492085254992113,0.06537772263578717,0.05309886070231873,0.06658309042965871,0.07366927065957879,0.06973190315734593
0.03294970197979024,0.042309051757020516,0.018333333333333063,0.03491754314112814,0.023831679073614553,0.05966213084596793,0.005056433730635107,0.033588742555284434,0.019838871156221738
0.029530551861927788,0.020667821168899536,0.06462262200165425,0.14111991248604963,0.0508064516129032,0.03765127482885601,0.2024241464677749,0.18729268978531338,0.19440247572626723
0.02618950402988869,0.031668007373809814,0.011061569478908193,0.010032210023880862,0.00010339123242349146,0.10532701465631687,0.07037977886758749,0.0628138165071759,0.08331478288626218
0.03466254212140113,0.01146631513478047,0.002512923904052833,0.03728678369015573,0.09656741108354011,0.1012494301020424,0.03890981952478531,0.025791882285969736,0.0092909679299506
0.06959023815266258,0.018687649439739884,0.011940136476426555,0.07751356891821676,0.027605459057072013,0.1349741691667779,0.045287874776878345,0.08251434437694205,0.11715939904012823
0.03276423090215179,0.058460235595703125,0.0604381203473944,0.07430904517208514,0.04485111662531016,0.08770646023357044,0.19486715327168574,0.1958931293503419,0.19711298679217693
0.03376842326439161,0.07356694895339655,0.09814257650951153,0.1649330078341829,0.06958229942100908,0.11171291478264439,0.19833840668210734,0.19057807740073973,0.17189349401504134
0.009305171427598347,0.004570661077231197,0.00044897642679900414,0.04128018705530604,0.0003618693134822201,0.00041356492969396585,0.01571686652330334,0.02425888289613541,0.01492099685397602
0.038296255415409375,0.09784645547148996,0.04035695822994101,0.0067719297655594035,0.0005169561621175545,0.45383784970634083,0.2751214612254007,0.28485577294316444,0.3275647141430597
0.007381691622278003,0.008475157201931066,0.012864195616212798,0.02937823700372874,0.12692996967190515,0.03335772688265701,0.04512146542900111,0.03852365178431083,0.047110482815931304
0.015095547375381435,0.004122447755535941,0.025701509511992904,0.025495440854481244,0.05700303280948438,0.04912460974371363,0.10347062992376932,0.0932896147991899,0.04614901403888033
0.012542359481498094,0.04865850465074861,0.053835814722911574,0.06361262952157637,0.06661841742486904,0.11014681007515426,0.1187930798570396,0.13330547396948025,0.13685119155270642
0.0009307829645148202,0.013304868446488927,0.011705696856907366,0.067246383812893,0.09972084367245665,0.09342385831745054,0.12479533603517479,0.12651536350366238,0.1048716404407447
0.05143725895578116,0.1128889505433287,0.18787350082712995,0.23622407534596512,0.13078990901571552,0.4609392251162965,0.3283807108884616,0.3284272273849014,0.3227941619893426
0.09786270530414373,0.10658696064582238,0.09630066170388729,0.13903845982119206,0.09827336641852769,0.091462678143757,0.15978142064857984,0.16269966068375158,0.16234968865650948
0.030130591933798412,0.020194436199316074,0.018923697270471385,0.06923506384439532,0.030655500413564962,0.11313857250918549,0.09855539453372036,0.10182784138932546,0.10257611628881094
0.12516258956947995,0.08273596328284938,0.12430004135649325,0.02445404436492865,0.26356492969396195,0.15281929049811843,0.10461178442184665,0.1021306926915165,0.10134751223263744
0.07073370492396316,0.09245251640492572,0.04496226220016547,0.016134249420627522,0.1300920181968569,0.036065603326298074,0.09322246235624917,0.0679850437427287,0.028664352839126245
0.018743769287528134,0.025091106335519253,0.016994416873448825,0.06540416811427874,0.08827026468155497,0.1175277968532496,0.056434071121980844,0.035805614495296734,0.027223916839841655
0.02736501525437013,0.05612906239267415,0.023070202646815655,0.003569709833204371,0.08843396746622553,0.025904676822825018,0.08075108910592743,0.059487419663894175,0.04568599581308516
0.0033182092442037847,0.04400064981703525,0.0597743486352354,0.011668004798123993,0.020885028949545054,0.00664479406693351,0.04157327506509553,0.06423411492197778,0.0654305576511566
0.004100451682402151,0.025939643383026123,0.011090777502067845,0.0834207615538104,0.0014087055417700556,0.013031102039140032,0.16266023398219714,0.1780698350695123,0.20902541968661953
0.03101798575620104,0.00471159815788269,0.0027194478908188573,0.031100210469336913,0.0018782740556934074,0.005450991293505431,0.08089756707455757,0.07518030429708493,0.0769979506408422
0.20563005640267834,0.29797585265413606,0.2776848118279564,0.12776033701183317,0.2968569065343259,0.18005672907692605,0.21659674387053568,0.2252932250906703,0.23015783155821712
0.05662774962098932,0.01101931971493983,0.016760494210090987,0.01656763428502845,0.0903380893300248,0.20544311894500872,0.0702000020314541,0.09141845200424761,0.09579912457471904
0.03844448589391303,0.02792409217683023,0.011811931348221782,0.0854608865687766,0.03887510339123246,0.029756266444344703,0.05233908413741012,0.07187949565707097,0.11550214057717162
0.034830517581358016,0.05344231383577669,0.07124483043837865,0.01232173334825095,0.010993934381031134,0.008997997405917963,0.11456760380359249,0.10344369881475886,0.11593720675246089
0.04905306400175344,0.050135683579519835,0.05887665425971872,0.09931343885337157,0.018972291149710496,0.029194178099672563,0.10516300587499305,0.11103859736805965,0.1065834795691378
0.16769159597788638,0.16905961732316158,0.12669199751861068,0.06430384503259878,0.30163358147229113,0.020036052373081786,0.10325119494307197,0.09360111323212897,0.09642562461737378
0.0735439375660964,0.10126267108570164,0.20178840984284574,0.1681494025898121,0.15808519437551705,0.14426609834618337,0.31381619300811353,0.3109398175952788,0.3108218586444931
0.13483278505365515,0.08580525163977093,0.05285980148883468,0.048237306967314986,0.07868072787427632,0.02343669683349936,0.04322587277432094,0.025186656415182807,0.010071190385263495
0.0617902129158342,0.027883812723522583,0.0935589846980977,0.004274822374743137,0.09867659222497932,0.1007746681433393,0.24609138636371933,0.22962232700903581,0.2337605551179221
0.043063028393291056,0.02406648368358219,0.024928918527708913,0.02051922299161471,0.07692307692307693,0.030076394632641258,0.04128966355701032,0.047791473021832856,0.05498200758954999
0.03405422244560041,0.006506036070381138,0.003228132754342805,0.09518862626068414,0.04942100909842839,0.0050681319515916146,0.005015996938480649,0.0066649175908128355,0.042765679977021465
0.013813590596033723,0.013168348370750066,0.016419303143093353,0.04422180265306386,0.00839536807278743,0.03108448728396307,0.11700262087923094,0.1131215617570748,0.1184515180762579
0.08589016845000583,0.0795822440591896,0.02496639784946192,0.10547508920905574,0.0748552522746071,0.16931991488214318,0.02455261719109539,0.03185292926122965,0.06535717695051493
0.02272455074273555,0.045192419817075,0.05820745450785775,0.04024202329179716,0.15814722911497112,0.045868033886726445,0.12480778771794743,0.10799277296210308,0.06252941104263326
0.005490992041763745,0.05058374547386485,0.04860938792390383,0.09564921902517834,0.021257237386269667,0.09994726027940223,0.12081770739808784,0.10828950800798301,0.11222518716467844
0.20459710656855956,0.2464096277976845,0.29183674524400305,0.20371201399941657,0.42816894127378,0.1819036633053348,0.29967498855589414,0.32075532247768634,0.3129689655311457
0.09114456190039877,0.15630502534169022,0.1522932175351535,0.03105719594523282,0.09548180314309351,0.15658590911173786,0.18041983626135316,0.16111740446198333,0.16376548154070625
0.20041880651127264,0.10022988461876231,0.12520161290322573,0.14814588239502047,0.08511683209263854,0.1885843675947101,0.1783302062986976,0.18640964671463567,0.19498928405592403
0.06973003474488099,0.014378393085856755,0.0323513751033907,0.015154411934366951,0.04921422663358144,0.04009674782606093,0.01850334894134592,0.020185547922064673,0.0657549264800214
0.142427010331014,0.17208629846572876,0.21529544044665047,0.2332355797905077,0.16523986765922247,0.3146708645637804,0.24382241978687225,0.2563819068215169,0.25685594034309783
0.00234618006610038,0.027513400151573775,0.007649917287014106,0.01270218265267737,0.011240103982039448,0.07477002081618707,0.08027896578103758,0.07513802008448528,0.07985492568027752
0.058715147623106145,0.055239618243611094,0.04792855665839556,0.099802031968657,5.169561621173879e-05,0.11714631633599998,0.03681099101526272,0.05636928645224529,0.06503294211865157
0.018278275151208778,0.03465687245056592,0.04408447063689008,0.03690712657118178,0.02003205128205121,0.07202569038775405,0.00011599980294557666,0.02817000142103676,0.044102831572374934
0.09117017273124522,0.12797981678108417,0.10626369933829619,0.07599421243295898,0.06151778329197688,0.08846805170543234,0.15944543809509637,0.14027251219553113,0.14022521871943394
0.07184741744975087,0.018498125945959787,0.03877843258891728,0.011204922960403929,0.05534015715467333,0.22105357599730793,0.13221430079247737,0.12639054898613933,0.095419518249858
0.17694817758488468,0.21022895370464467,0.2483625413564932,0.2829647938724771,0.04534739454094294,0.2705285666064223,0.249987280300601,0.2635989410965235,0.2608109253303534
0.0682537961804731,0.020316432437391896,0.016862334574028123,0.025290287202634897,0.009201819685690643,0.016630725504475682,0.10806808174649274,0.11764504273452905,0.12064319981484711
0.0023486174145669774,0.03995135426521301,0.011751188999172869,0.07067069765143108,0.0014087055417700556,0.20351688260283063,0.013415307543930388,0.017094297171076512,0.0067614336762759075
0.034546850098487,0.026489238461943287,0.011260597601323415,0.03801349896573261,0.017907361455748567,0.18503411831182845,0.04826202304965417,0.04938856605824876,0.06382900949562328
0.011623745483135717,0.08345654463846885,0.08469473738626915,0.06739795228093043,0.01143507030603802,0.11066090958050914,0.19204783052366345,0.18849720058171954,0.18520195736229678
0.1237355437233662,0.08960084613440353,0.06855484904880052,0.04737030092473238,0.09692928039702234,0.01922076089713881,0.07856539836401918,0.0638562767438268,0.0724228060273985
0.012408694583008997,0.009240061044692993,0.006090777502067811,0.012550558945179972,5.169561621174573e-05,0.009074483310641758,0.03692021346783386,0.047536387211908095,0.032487515232184294
0.010321586715129283,0.0589463934363956,0.020671009098428755,0.07022005811904455,0.12820512820512817,0.22299520737478543,0.08473818580207076,0.0998613373102066,0.08911388302164722
0.3193888541439168,0.31218043992694877,0.30116987179487087,0.03167009836062962,0.37768817204301064,0.3962495843414727,0.4126708953959224,0.4242882860641387,0.4679325710226128
