,Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,RLU_N2a
331,557,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,40,500,4.942
332,558,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,40,500,5.136
333,559,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,60,500,4.754
334,560,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,60,500,4.344
335,561,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,60,500,4.419
336,562,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,80,500,4.431
337,563,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,80,500,3.296
338,564,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,80,500,3.091
339,565,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,20,500,6.409
340,566,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,20,500,5.549
341,567,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,20,500,5.583
342,568,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,40,500,5.159
343,569,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,40,500,4.745
344,570,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,40,500,5.063
345,571,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,60,500,4.654
346,572,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,60,500,4.111
347,573,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,60,500,4.22
348,574,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,80,500,3.045
349,575,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,80,500,2.944
350,576,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,80,500,2.079
351,577,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,20,500,6.673
352,578,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,20,500,6.612
353,579,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,20,500,5.841
354,580,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,40,500,6.148
355,581,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,40,500,5.159
356,582,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,40,500,5.293
357,583,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,60,500,4.754
358,584,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,60,500,4.745
359,585,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,60,500,4.787
360,586,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,80,500,4.7
361,587,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,80,500,3.296
362,588,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,80,500,3.989
363,589,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,20,500,7.304
364,590,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,20,500,7.217
365,591,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,20,500,6.513
366,592,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,40,500,6.244
367,593,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,40,500,6.79
368,594,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,40,500,6.915
369,595,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,60,500,4.836
370,596,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,60,500,5.553
371,597,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,60,500,5.714
372,598,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,80,500,4.29
373,599,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,80,500,4.431
374,600,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,80,500,4.852
375,601,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,20,100,5.787
376,602,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,20,100,4.913
377,603,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,20,100,4.718
378,604,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,40,100,4.745
379,605,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,40,100,5.088
380,606,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,40,100,4.875
381,607,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,60,100,4.331
382,608,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,60,100,4.078
383,613,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,20,100,5.733
384,614,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,20,100,5.407
385,615,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,20,100,4.543
386,616,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,40,100,4.779
387,617,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,40,100,4.86
388,618,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,40,100,4.828
389,619,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,60,100,4.736
390,620,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,60,100,4.19
391,625,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,20,100,6.001
392,626,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,20,100,5.088
393,627,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,20,100,4.673
394,628,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,40,100,5.561
395,629,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,40,100,5.159
396,630,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,40,100,5.142
397,631,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,60,100,5.318
398,632,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,60,100,4.868
399,637,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,20,100,6.507
400,638,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,20,100,6.246
401,639,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,20,100,5.704
402,640,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,40,100,6.207
403,641,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,40,100,4.654
404,642,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,40,100,5.13
405,643,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,60,100,3.664
406,644,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,60,100,4.654
407,649,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,20,100,8.461
408,650,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,20,100,7.442
409,651,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,20,100,7.786
410,652,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,40,100,8.054
411,653,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,40,100,7.532
412,654,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,40,100,6.976
413,655,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,60,100,7.727
414,656,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,60,100,6.852
