,XGB,LGBM,DT,RF,PLS,kNN,MLR,lasso
67,0.005242344923317432,0.004279867403634793,0.09034915973241955,0.07019701419481147,0.04220004960921872,0.0036910695343514988,0.05724808518601912,0.08524212203963376
68,0.07486068457365036,0.0025734285512902257,0.0,0.12570484581497793,0.005766415042870829,0.1846430885025804,0.27643590393943024,0.4588714434768998
69,0.09763684868812561,0.001538404797434459,0.0,0.01408957415565354,0.026133868156597684,0.12610874418831547,0.23385032792902827,0.07410620895756885
70,0.15199105441570282,0.010557693550041138,0.006632403328438574,0.1415675477239352,0.0059292441118525,0.3277618786727407,0.06458778221335443,0.23727581977993467
71,0.07865995168685913,0.0010806769124643767,0.016356665035079116,0.0433798335780714,0.009844246713996987,0.030418982989645127,0.020148033575802582,0.23106618154148045
72,0.18403091941920502,0.001771051826611863,0.0,0.07989109153206098,0.02178625846651394,0.17529207622264104,0.02053462058586797,0.21445235403525073
73,0.06191832572221756,0.010885239717547374,0.0,0.038919481155163804,0.04277853455823294,0.1354672890926593,0.2502002369681206,0.05142976809879407
74,0.009845075197517872,0.014673203221903287,0.044909446891825744,0.005285119921683762,0.02220305569257261,0.09641650048897385,0.23204832245853263,0.06429161146279819
75,0.15014548037370745,0.007970953613712974,0.0,0.01700073421439041,0.04426309112667211,0.010121578985920532,0.2829785741886216,0.09222210912588963
76,0.01650792732834816,0.0055499918664002855,0.0,0.008571953010279132,0.018893946827760785,0.051903563662861474,0.13925164853452948,0.335097326633389
77,0.06525245690339931,0.0007114327951892178,0.10609397944199705,0.1325085658345566,0.03158920039180253,0.37029183743335614,0.4283175455559267,0.6358955237547672
78,0.014675482176244259,0.0021734412223052223,0.34071626692772067,0.12721120900636285,0.0409673738334774,0.6102296926020008,0.13972986357065015,0.3229025889704791
79,0.02112147643819373,0.0006094064781688006,0.04533773861967705,0.12099118942731296,0.02518095401555616,0.13392896785204353,0.45898292039788724,0.6527206581499825
80,0.1310360472953851,0.005640457318952669,0.0588595203132648,0.01261013215858997,0.03849240047354936,0.003797218026028837,0.0785405843964308,0.11217823730342472
81,0.19014229998539556,0.009638565124440834,0.15340186000978953,0.062328683308859545,0.057982352781084226,0.22479909964246064,0.1724373608058712,0.04167575369420812
82,0.11276664240244727,0.00676352175480618,0.07388032305433195,0.018253793441018108,0.052754486385437616,0.06329100047247464,0.22832247721002696,0.06057290513802331
83,0.03024731463389352,0.0012756499624740516,0.045602871594060956,0.023165687714145705,0.036627143304556936,0.03228015770690784,0.011776073557088318,0.1883955663235978
84,0.0012810781371984659,0.007699536570471111,0.11498613150595527,0.036264072442486535,0.050844062830511794,0.009528001929176107,0.22403268003084026,0.027503976574380362
85,0.10842893515155994,0.008336706090280718,0.01064610866372978,0.03299069995105236,0.014612091038908023,0.020431910211466314,0.020651899928916695,0.2416535439107793
86,0.07394140194399457,0.009800019373782283,0.012163485070974145,0.03819138521781712,0.027028995866237096,0.17317009585073898,0.22090441968130858,0.007495589920773829
87,0.12312386348675819,0.004537091795149052,0.34929025942241787,0.022023984336759228,0.04222741408416014,0.08296514751155037,0.05825680952440926,0.14425091247129768
88,0.015253260722579876,0.05576646915725654,0.005506607929515406,0.09242413117963755,0.014818729786401183,0.34268913011462193,0.17812706789526112,0.020043776651014894
89,0.03987823268448787,0.04344656776367675,0.043318649045521296,0.06005506607929534,0.04219506966281064,0.026169340513622297,0.16722254908261103,0.34527898982362615
90,0.21532327781339744,0.037147662617747795,0.03932941752325003,0.11339451786588295,0.040717612051271376,0.3667772025425999,0.08724190367772516,0.28384585271352675
91,0.000378376586846918,0.027934339301153355,0.07056616087453099,0.18037200195790537,0.05259631206539548,0.2039600395261409,0.2800727846244047,0.48430187068625874
92,0.35305261611938477,0.0016665791672661589,0.02540381791483104,0.016079295154184936,0.058983176013894176,0.16091584376338874,0.2539085382810102,0.46471462370394334
93,0.0030702524818480015,0.07960773547430171,0.1724791972589329,0.2004882525697509,0.046146976916211585,0.1613706763446901,0.24068244713346343,0.45407097634778576
94,0.02328244410455227,0.04064899352450053,0.020761951378691468,0.09372246696035245,0.08149771159419476,0.14416648509988172,0.44390159830658593,0.6502002020741243
95,0.0905597060918808,0.05906802563427216,0.007423723282754147,0.10884605971610384,0.09827027018139395,0.296075360486772,0.0751054107446919,0.11596264304401209
96,0.00211630342528224,0.007195256939396662,0.16267743514439553,0.055449094468918284,0.05574802581072427,0.03407400061781439,0.04236453216857111,0.25455275556785134
97,0.015231667086482048,0.07658456070785997,0.04596182085168865,0.02537444933920699,0.08751094978613988,0.07354956817555466,0.09863035919543306,0.11475026225818383
98,0.09627888351678848,0.05464175210679688,0.00885136237559142,0.03790748898678398,0.10835389971672162,0.005617919726528003,0.29613311189879865,0.09783844957953584
99,0.175345516706645,0.016209380091586734,0.03846467612987425,0.07629833578071482,0.10480108639852098,0.2189784847670082,0.4122937092645938,0.25657210189839313
100,0.033696797027695236,0.061188524696212755,0.051925273290911955,0.13486049926578553,0.11418765892581197,0.35709118497537495,0.12933850704326744,0.05395980109979337
101,0.06777542700413919,0.014819397049107341,0.10344264969815614,0.2888485070974057,0.01621682334827483,0.38417149897149044,0.0376866004968488,0.2594673441082377
102,0.24831348273226628,0.011539472854783656,0.19803393702072097,0.19664464023494865,0.06029949634713962,0.10219970678231277,0.2732288465150194,0.08656934630143524
103,0.19169177416196004,0.13124225419573718,0.11155163974547244,0.2965577581987273,0.12008747589782845,0.4099254230248781,0.28523968858830284,0.08545183497085551
104,0.018429428915211876,0.033383223271247965,0.010841899167890467,0.15749632892804696,0.08357754712715262,0.03025372167180908,0.2725522132790546,0.10526041231553364
105,0.03319453425811192,0.06285518023482056,0.09373470386686233,0.0047797356828193915,0.10062483797991624,0.02017224356563141,0.3317788437130181,0.1414649535326019
106,0.07806596159934998,0.002796932286818321,0.09104258443465496,0.032813264806656806,0.07103655711982138,0.02258187146969226,0.25766302847650124,0.06292246933113309
107,0.015136290341615677,0.014766366684431861,0.04775452765540872,0.020887175721977375,0.040175899330694625,0.08252684623478221,0.04612268452982804,0.23868593132251448
108,0.0843702033162117,0.08030299100680317,0.0,0.027890357317670093,0.09892440281335446,0.0,0.1632629018750203,0.38778798742646214
109,0.18199774620729048,0.04562600928649296,0.0,0.0433186490455213,0.0018839238302250927,0.0020564380915034305,0.17282921580387578,0.011707488924126819
110,0.11105736928189203,0.06356868641124101,0.013888888888888867,0.07560450318159569,0.007955642926883458,0.021347266262549063,0.13435591978682082,0.09264543695181464
111,0.027817845344543457,0.01334272977092564,0.010768477728830161,0.053180372001957965,0.09192955582452278,0.10222242248462646,0.04450531525586302,0.0028001977297028857
112,0.07942862808704376,0.058567640438913646,0.0,0.12779735682819388,0.12764723339068937,0.10247567403983047,0.05205934489248498,0.08781434381201658
113,0.026287812739610672,0.005331877535591667,0.09648800783162012,0.07756363191385215,0.010932550415571063,0.04081503642543108,0.07745876166608645,0.08662027013464829
114,0.05944761633872986,0.03604325738785724,0.008345570239843392,0.019558247674987705,0.04712979455849245,0.04397077139536179,0.11435929534060038,0.06675120465484327
115,0.07106820278588138,0.10389930820409307,0.010230053842388643,0.025480910425844328,0.11133903086646849,0.0273228782563384,0.008333069478744931,0.017241764127647885
116,0.08039023836949732,0.18119897440344218,0.199265785609398,0.06954478707782677,0.1739851849788414,0.022333196934382876,0.08673225546473369,0.11748720743506354
117,0.14211386264216586,0.02778065392667603,0.008590308370044028,0.027391091532060638,0.05012186326234813,0.02526041918987698,0.07738992412593708,0.04728898857531305
118,0.14895298616068064,0.026752680689486233,0.075721977484092,0.060250856583455636,0.01325577773539191,0.07182358762273303,0.0317362659155086,0.03296466428164874
119,0.008115768886654051,0.069008877344603,0.03759789525208021,0.001122124326970092,0.0239801429624016,0.00960839547897041,0.14236846582291052,0.14363675846357932
120,0.09137148536993367,0.018889148703852346,0.030469897209985275,0.11275085658345568,0.048571823452441806,0.15623752345893432,0.054236772276011064,0.08635705934106114
121,0.02381745171179328,0.2332972891182833,0.024351443954968188,0.08399045521292219,0.33562002984675654,0.1644330437544026,0.055662557166084536,0.03441444844607111
122,0.03146331934910218,0.04879596913252038,0.0,0.13718306412139009,0.04773234073826897,0.12464717284756427,0.0203154298823654,0.01185132322452448
123,0.19643036700963856,0.006211702606060195,0.003946402349486039,0.1711551639745471,0.02078804426159167,0.13488854275047807,0.11770421649055274,0.16084397458720923
124,0.17332029138425953,0.0988344126162741,0.044468918257464504,0.2107892804698971,0.09531644296587383,0.14093767023070697,0.12451849429673457,0.15210686269139004
125,0.04362153634428978,0.02874172384438303,0.14402838962310324,0.13850709740577571,0.04231555098889557,0.1362607165722861,0.12468699089676086,0.14615852120445472
126,0.1835300177335739,0.07412700106639479,0.006803720019579018,0.17020435633871756,0.07907642791306305,0.10955394826088702,0.06352892970243527,0.05490290295185746
127,0.03815422217693043,0.11118013089614315,0.06708883994126286,0.02015296133137523,0.09751427670842787,0.10283265555336035,0.005294494120444701,0.060504777927185734
128,0.008906256407499313,0.054209724254034516,0.06749877630934892,0.22346426823299065,0.04133863412569612,0.26902118247429047,0.030130729022330455,0.061346227755352686
129,0.020475780591368675,0.026568811173087153,0.0,0.1481020558002936,0.06751304902753048,0.11624720327285518,0.13307952275409274,0.11092518320267816
130,0.05321338981740098,0.06194581171430821,0.0031815956926088684,0.04656877141458641,0.053581292918483486,0.05252470878077995,0.2302353191266592,0.19660567027054496
131,0.014532515779137611,0.067200583674014,0.05115026921194321,0.019461576113558487,0.007810416652932528,0.00929133278162532,0.00817088074018471,0.020910446206579864
132,0.016665667295455933,0.21311824576705932,0.07268722466960348,0.016008321096426824,0.2851500540663442,0.02707629583939529,0.32909353879739267,0.30313432681163327
133,0.04315914586186409,0.08303851723729219,0.09603524229074889,0.029905775819872735,0.0030390274368394393,0.01188632271008079,0.1316942968408678,0.1295463516494817
134,0.013292411342263222,0.11802686253065017,0.09278634361233482,0.04252692119432211,0.0499917922160026,0.0488845926413011,0.22161179843258452,0.2424444688774094
135,0.02863276185858965,0.1292434112859053,0.014341654429760153,0.07802863436123345,0.019177906989290283,0.06583300304743986,0.11126199114163304,0.12524588148245833
136,0.018131250515580177,0.09362493641545655,0.0,0.007179393049437044,0.08024631154797467,0.032098175320157935,0.03371606071887296,0.06314434103844775
137,0.002406227868050337,0.14125654983808367,0.0,0.016933431228585424,0.25821567051297706,0.1377478799937605,0.03353010020282323,0.055346761152067
138,0.12924443185329437,0.14885789636515478,0.19471977484092023,0.0005310817425354875,0.01529387707500851,0.0,0.011725590095227188,0.014342791233545489
139,0.10858104377985,0.0484594896700109,0.055066079295154224,0.0,0.11449956543095297,0.0,0.01778489122104865,0.018775305570522774
140,0.06280768662691116,0.10548744405220178,0.4321667482460434,0.20511747430249622,0.056518650865259604,0.19553099230435228,0.12688099676681328,0.11801688627149558
141,0.07983290150623024,0.07363533620186846,0.03569097732093327,0.0034716103768967204,0.07079005572614797,0.0024458373858514456,0.06632788078619273,0.1015361925651696
142,0.07793484628200531,0.006693855331952936,0.03569097732093327,0.0,0.21066506815456998,0.040880059555603164,0.010856931833247888,0.005833740490428785
143,0.05061310529708862,0.04243763254490157,0.0,0.0028634361233480176,0.11426245006711819,0.0,0.06405920257167602,0.10044229035376735
144,0.06944756541716601,0.1966513551639956,0.0,0.0,0.11432996006537516,0.047644755833622474,0.09121433271802651,0.11415680844043914
145,0.022372545674443245,0.23006409395114913,0.04619432207537935,0.001007097405775821,0.12194540519322869,0.034407827595509755,0.08550103744699467,0.0710411720673154
146,0.004294929560273886,0.019546001381533396,0.0,0.023941507586882023,0.1017395429776237,0.013877452234536302,0.06144018922711227,0.12610182216234064
147,0.10040884103208447,0.030005615472282143,0.0,0.0012750856583455706,0.2215286547184852,0.0,0.11429435577075203,0.11797875277604483
148,0.005878984462469816,0.1553547347346083,0.0,0.0012873225648556042,0.2928881829001445,0.01389973363390885,0.09429747024907495,0.11760353764452852
149,0.020459171384572983,0.03789807161951203,0.0,0.0016972589329417526,0.24138927476149477,0.06003077439656005,0.12411184247673669,0.11798757771849218
150,0.021203847602009773,0.0026757659331586056,0.20876162506118454,0.03956191874694079,0.01792364244358717,0.14207702244069287,0.35024790911197273,0.23318640027381005
151,0.03393641486763954,0.00170570935989172,0.0,0.1523372491434165,0.010812272198823358,0.16977501797160036,0.017562690187702033,0.08878262028902018
152,0.01016268040984869,0.0002143217935455961,0.0,0.05825746451297112,0.014441331336729632,0.04919614713160417,0.04320556394978616,0.0867717061449644
153,0.00759455282241106,0.0100986994928788,0.06093979441997063,0.0,0.0032078316446747662,0.008548052274418938,0.03390527012348265,0.11894256730651835
154,0.07224354576055059,0.0034753594450992655,0.0,0.0011637298091042587,0.008169560792864738,0.022011229881617883,0.023604347567647704,0.11933199371006528
155,0.0022145253606140614,0.011863484087027726,0.0,0.0,0.009936867722503837,0.03817382750997675,0.16388414961067826,0.0954710091084294
156,0.0005275903968140483,0.002163072280020202,0.0,0.051987273617229546,0.10562195241427251,0.005992115493251508,0.054343467640085255,0.13613646200496204
157,0.008028830401599407,0.01758499234892231,0.0,0.09858541360743997,0.044717068760435255,0.05179511140471067,0.06941080491388496,0.13522369040113702
158,0.002675920259207487,0.018946209824446142,0.0,0.002261380323054332,0.06233639702639258,0.06633491317964865,0.04322573055366084,0.13539397549269502
159,0.09929511437900962,0.004758707009058856,0.06987273617229557,0.00011135584924131192,0.02439603239533937,0.08840642192899342,0.09301476429931073,0.14853679637363354
160,0.012574311345815659,0.00032848285874919394,0.0231767009300049,0.0223213411649535,0.07465344675582138,0.13827813671711192,0.08763738738274746,0.1479345256678671
161,0.009152275510132313,0.00149517147233998,0.0,0.017258932941752327,0.04129576885215169,0.10764845613083371,0.05785015823878629,0.15235518012260807
162,0.010945015586912632,0.0063733233748766915,0.0,0.0,0.06253894904349272,0.09641662361921721,0.09303906748014806,0.1554424560073821
163,0.0057070376351475716,0.006736772726154918,0.0,0.0006314243759177685,0.0756164084441314,0.09058423059238631,0.0062434103511133186,0.058911119928670146
164,0.017022302374243736,0.006598997206498328,0.0,0.02105359765051394,0.07136927575126556,0.13333122631517522,0.061198204452089955,0.05982153369264899
165,0.04402760788798332,0.0056338746529179815,0.08991067058247675,0.052443710230053876,0.05270718789504706,0.2032657070482327,0.037909903402567384,0.060645920020038935
166,0.044167716056108475,0.02095754840646607,0.0,0.0,0.06789967030834328,0.25210186827467895,0.08054825081979454,0.012570423705583547
167,0.007178956177085638,0.015420139261904896,0.015418502202643201,0.0,0.04483589676396378,0.15289639694198706,0.01709850522828321,0.07127559381386675
168,0.00757646095007658,0.005334967208322872,0.13566650350791318,0.0025893294175232495,0.05467164862757751,0.19027323245630376,0.03139317736993271,0.10742238831090478
169,0.03145524114370346,0.02129550856549715,0.11637298091042586,0.00011135584924131192,0.08221468209965799,0.13377443421414348,0.07311095296829118,0.012942299323003698
170,0.021113864205890676,0.04156462501075616,0.032183064121390104,0.0031424375917767987,0.08624808418624191,0.0472374735949814,0.020339977384634958,0.021538225442631648
171,0.006129476707428694,0.011442267010633417,0.0,0.00428903573176701,0.019915824397863324,0.02535808022151288,0.04356938965929412,0.11991214566119408
172,0.00018187625391874462,0.04962020591903428,0.07730665687714147,0.02737518355359765,0.055704435274698955,0.003512171125586095,0.01744224657902406,0.10105671719458578
173,0.0009897558484226465,0.11337532577887918,0.0,0.05843734703866859,0.11047504906426134,0.09111414732955725,0.025874910028090226,0.0694966793889795
174,0.00781490933150053,0.008613608587696256,0.0,0.0005310817425354875,0.06290845931060662,0.0,0.010776273096748137,0.05285152614230357
175,0.005733903031796217,0.009655178226842422,0.0,0.03031081742535484,0.08192246029818967,0.03287146641238078,0.18708635886364744,0.10530433673656867
176,0.02724539126053893,0.03886079906221161,0.0,0.0005310817425354875,0.0928625812100241,0.006802473755492027,0.029344859663456745,0.10089756896917826
177,0.003001417964696884,0.15920751597081828,0.0,0.0013888888888888896,0.1177230378559065,0.0,0.003199674437727605,0.10142031538160397
178,0.03568115085363388,0.045035977990080384,0.0,0.0,0.07271995542043791,0.0,0.004425283919571747,0.10143001137723219
179,0.02871866524219513,0.12420445101886511,0.0,0.0,0.12198166013084231,0.03939649066933819,0.0044456917573999595,0.1163789567909494
180,0.0037104403600096703,0.053260728893084336,0.0,0.0,0.0608217621105443,0.053435393948315285,0.004977301356887395,0.12011117758676502
181,0.017520418390631676,0.2841579393739695,0.0,0.018485070974057768,0.28945740719820867,0.0,0.06643013757306718,0.11915696162463962
182,0.02846643701195717,0.17842997951651796,0.09728340675477237,0.07649412628487523,0.16151516702633945,0.25023904352957776,0.02128300665580088,0.04917688522168677
183,0.00022862208425067365,0.05299646071128175,0.007158590308370072,0.05290259422418009,0.023020134179011664,0.042968030291714115,0.14577340176549836,0.2286327316702148
184,0.005353177897632122,0.14558277597486963,0.3441833904388971,0.13835535976505134,0.14940679935290807,0.1879353344567315,0.05768325121640089,0.02122118842986069
185,0.002121417550370097,0.05125476247022291,0.274290259422418,0.10077459618208515,0.24977047048693224,0.24057758198727364,0.041658829367085065,0.08211867898294338
186,0.011507797986268997,0.16684894839937836,0.04519497471039319,0.033729809104258435,0.15340590885430266,0.0019383322864701957,0.037659504423237206,0.09171430293306691
187,0.0002810250834629491,0.020492972342171956,0.04246206558981881,0.13777165932452273,0.05652136852084427,0.14037321891637708,0.1750600224722998,0.1121161374802663
188,0.08175752842566336,0.00015746235593083746,0.2307472670908794,0.10533896231032785,0.034195779187421727,0.13243476267357832,0.060622586727301225,0.15761474914856832
189,0.011403612336631563,0.015500735935087114,0.20774188285201495,0.046202887909936374,0.28144560823625625,0.08004181851988657,0.12428199424144823,0.06681626303666643
190,0.02476962413265027,0.09645713294468969,0.09177679882525697,0.21094224180127302,0.30598854542545123,0.2138873246713483,0.022106335521331094,0.11758156084284074
191,0.0678803777678656,0.0487482273755864,0.08266030347528142,0.08463778756730289,0.20112651036959056,0.0013189586911247497,0.10776519210190638,0.03382389451083412
192,0.012110807767436005,0.08029698992238249,0.2318281938325991,0.19135340186000968,0.2835000793242166,0.12570849201002185,0.11498321833779548,0.03274527837187438
193,0.007364371259948821,0.09365453482491265,0.022148800783162004,0.0006412139011257589,0.13629053141038272,0.1638327946013335,0.20999089263539672,0.27516756243143115
194,0.2723619043827057,0.21576313742752554,0.30062000326317506,0.02184043073910913,0.07355888367056662,0.0703384508929078,0.16409765124955844,0.2302574737110201
