,RLU_ARPE19
157,0.0
158,0.0
159,0.0
160,0.0
161,0.012950819672131186
162,0.0
163,0.07950819672131149
164,0.032295081967213146
165,0.012950819672131186
166,0.2350819672131148
167,0.25016393442622953
168,0.09262295081967215
169,0.32295081967213124
170,0.11606557377049187
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.5849180327868853
181,0.7477049180327869
182,0.7186885245901641
183,0.488032786885246
184,0.6893442622950819
185,0.7918032786885246
186,0.5621311475409837
187,0.20622950819672137
188,0.5168852459016393
189,0.0
190,0.0
191,0.0652459016393443
192,0.7377049180327869
193,0.7691803278688526
194,0.7598360655737705
195,0.5216393442622952
196,0.5772131147540984
197,0.6881967213114756
198,0.3662295081967214
199,0.3377049180327869
200,0.5439344262295082
201,0.13655737704918036
202,0.012950819672131186
203,0.25016393442622953
204,0.7608196721311477
205,0.48344262295081974
206,0.7036065573770492
207,0.35901639344262304
208,0.4004918032786885
209,0.38639344262295094
210,0.10475409836065569
211,0.19311475409836065
212,0.3319672131147542
213,0.0652459016393443
214,0.012950819672131186
215,0.2183606557377049
216,0.39655737704918026
217,0.4254098360655738
218,0.48344262295081974
219,0.3290163934426229
220,0.3985245901639345
221,0.5260655737704918
222,0.24032786885245905
223,0.2350819672131148
224,0.3134426229508197
225,0.348688524590164
226,0.46229508196721325
227,0.5691803278688525
228,0.9678688524590165
229,0.740655737704918
230,0.6281967213114754
231,0.8054098360655738
232,0.6198360655737705
233,0.6039344262295083
234,0.35901639344262304
235,0.8440983606557378
236,0.8995081967213115
237,0.9652459016393443
238,0.886065573770492
239,0.9532786885245904
240,0.9116393442622951
241,0.6970491803278688
242,0.6501639344262296
243,0.8663934426229508
244,0.9563934426229509
245,0.857377049180328
246,1.0
247,0.887377049180328
248,0.7272131147540984
249,0.46098360655737713
250,0.4080327868852459
251,0.5288524590163934
252,0.7434426229508199
253,0.5804918032786887
254,0.6055737704918033
255,0.5509836065573771
256,0.6004918032786887
257,0.8049180327868853
258,0.43196721311475406
259,0.43196721311475406
260,0.5040983606557378
261,0.11606557377049187
262,0.012950819672131186
263,0.12672131147540988
264,0.2849180327868853
265,0.31672131147540983
266,0.07950819672131149
267,0.1459016393442623
268,0.3842622950819673
269,0.32606557377049183
270,0.2685245901639345
271,0.1459016393442623
272,0.22409836065573774
273,0.3662295081967214
274,0.012950819672131186
275,0.5678688524590165
276,0.6775409836065575
277,0.6634426229508197
278,0.5357377049180329
279,0.7285245901639344
280,0.7575409836065575
281,0.8106557377049181
282,0.8321311475409837
283,0.6916393442622951
284,0.5765573770491804
285,0.798032786885246
286,0.648032786885246
287,0.5911475409836066
288,0.9621311475409836
289,0.818032786885246
290,0.6875409836065575
291,0.6747540983606558
292,0.6416393442622951
293,0.689672131147541
294,0.7014754098360657
295,0.5331147540983606
296,0.7152459016393443
297,0.8204918032786886
298,0.7708196721311477
299,0.7386885245901641
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.032295081967213146
312,0.0
313,0.0
314,0.012950819672131186
315,0.0
316,0.0
317,0.07950819672131149
318,0.0
319,0.0
320,0.0
321,0.0652459016393443
322,0.0
323,0.0
324,0.0
325,0.012950819672131186
326,0.0
327,0.0
328,0.0652459016393443
329,0.0
330,0.0
331,0.0
332,0.012950819672131186
333,0.1459016393442623
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.012950819672131186
345,0.427049180327869
346,0.11606557377049187
347,0.19983606557377054
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.012950819672131186
356,0.07950819672131149
357,0.5091803278688525
358,0.13655737704918036
359,0.529672131147541
360,0.4713114754098361
361,0.598688524590164
362,0.447049180327869
363,0.47983606557377045
364,0.4988524590163935
365,0.2640983606557378
366,0.42377049180327875
367,0.5904918032786887
368,0.11606557377049187
369,0.07950819672131149
370,0.1459016393442623
371,0.12672131147540988
372,0.6950819672131149
373,0.6922950819672132
374,0.12672131147540988
375,0.37770491803278694
376,0.5636065573770492
377,0.29622950819672134
378,0.12672131147540988
379,0.540655737704918
380,0.4098360655737705
381,0.09262295081967215
382,0.2998360655737705
383,0.3067213114754098
384,0.6136065573770493
385,0.5472131147540984
386,0.3513114754098361
387,0.5398360655737706
388,0.5911475409836066
389,0.35901639344262304
390,0.3539344262295082
391,0.31016393442622947
392,0.29245901639344263
393,0.19983606557377054
394,0.2640983606557378
395,0.33491803278688526
396,0.5131147540983607
397,0.4203278688524591
398,0.032295081967213146
399,0.4701639344262296
400,0.44114754098360653
401,0.19311475409836065
402,0.5140983606557378
403,0.4485245901639344
404,0.4514754098360655
405,0.4936065573770493
406,0.45000000000000007
407,0.31016393442622947
408,0.6411475409836066
409,0.43196721311475406
410,0.25967213114754106
411,0.6393442622950821
412,0.7657377049180328
413,0.3539344262295082
414,0.6262295081967214
415,0.6711475409836066
416,0.599344262295082
417,0.5121311475409837
418,0.6852459016393443
419,0.5785245901639344
420,0.7019672131147542
421,0.45000000000000007
422,0.032295081967213146
423,0.0
424,0.8267213114754098
425,0.8452459016393442
426,0.19311475409836065
427,0.8044262295081969
428,0.73672131147541
429,0.22967213114754093
430,0.2183606557377049
431,0.2849180327868853
432,0.7106557377049182
433,0.5270491803278688
434,0.11606557377049187
435,0.20622950819672137
436,0.7626229508196721
437,0.7259016393442624
438,0.49016393442622963
439,0.2640983606557378
440,0.6821311475409836
441,0.20622950819672137
442,0.29245901639344263
443,0.22409836065573774
444,0.7813114754098361
445,0.45000000000000007
446,0.09262295081967215
447,0.888360655737705
448,0.8872131147540984
449,0.6985245901639344
450,0.8977049180327871
451,0.8198360655737705
452,0.8059016393442625
453,0.3134426229508197
454,0.3639344262295082
455,0.21245901639344267
456,0.7352459016393443
457,0.2549180327868853
458,0.012950819672131186
459,0.5940983606557377
460,0.648032786885246
461,0.7965573770491804
462,0.5234426229508197
463,0.5252459016393443
464,0.5495081967213116
465,0.12672131147540988
466,0.5278688524590164
467,0.11606557377049187
468,0.719672131147541
469,0.44114754098360653
470,0.04967213114754099
471,0.856393442622951
472,0.6126229508196722
473,0.6542622950819672
474,0.7734426229508197
475,0.5431147540983606
476,0.5685245901639345
477,0.6365573770491804
478,0.10475409836065569
479,0.27278688524590167
480,0.11606557377049187
481,0.032295081967213146
482,0.10475409836065569
483,0.10475409836065569
484,0.0652459016393443
485,0.13655737704918036
486,0.0652459016393443
487,0.04967213114754099
488,0.0
489,0.0
490,0.0
491,0.04967213114754099
492,0.19983606557377054
493,0.04967213114754099
494,0.0652459016393443
495,0.10475409836065569
496,0.04967213114754099
497,0.032295081967213146
498,0.0
499,0.0
500,0.0
501,0.012950819672131186
502,0.0
503,0.0
504,0.1459016393442623
505,0.04967213114754099
506,0.10475409836065569
507,0.0
508,0.0652459016393443
509,0.11606557377049187
510,0.07950819672131149
511,0.04967213114754099
512,0.07950819672131149
513,0.2183606557377049
514,0.0
515,0.11606557377049187
516,0.22967213114754093
517,0.13655737704918036
518,0.09262295081967215
519,0.18606557377049182
520,0.25967213114754106
521,0.33491803278688526
522,0.04967213114754099
523,0.07950819672131149
524,0.13655737704918036
525,0.0
526,0.032295081967213146
527,0.07950819672131149
528,0.7136065573770493
529,0.22967213114754093
530,0.3377049180327869
531,0.16327868852459015
532,0.77672131147541
533,0.4004918032786885
534,0.032295081967213146
535,0.38836065573770495
536,0.2350819672131148
537,0.032295081967213146
538,0.6559016393442624
539,0.6157377049180329
540,0.7963934426229508
541,0.7037704918032789
542,0.6509836065573771
543,0.30327868852459017
544,0.6329508196721312
545,0.7168852459016394
546,0.24032786885245905
547,0.17131147540983604
548,0.3134426229508197
549,0.09262295081967215
550,0.0
551,0.09262295081967215
552,0.44114754098360653
553,0.4762295081967214
554,0.3134426229508197
555,0.0652459016393443
556,0.36147540983606563
557,0.4134426229508198
558,0.07950819672131149
559,0.0652459016393443
560,0.21245901639344267
561,0.0
562,0.012950819672131186
563,0.0
564,0.609344262295082
565,0.66
566,0.5150819672131148
567,0.34606557377049185
568,0.4365573770491804
569,0.5357377049180329
570,0.21245901639344267
571,0.10475409836065569
572,0.22409836065573774
573,0.0
574,0.0
575,0.012950819672131186
576,0.6662295081967213
577,0.6526229508196721
578,0.25016393442622953
579,0.19983606557377054
580,0.2640983606557378
581,0.10475409836065569
582,0.19311475409836065
583,0.2849180327868853
584,0.2549180327868853
585,0.25967213114754106
586,0.0
587,0.19983606557377054
588,0.5998360655737706
589,0.447049180327869
590,0.17885245901639346
591,0.09262295081967215
592,0.27688524590163943
593,0.27278688524590167
594,0.24032786885245905
595,0.22409836065573774
596,0.38213114754098376
597,0.032295081967213146
598,0.0
599,0.25967213114754106
600,0.5178688524590164
601,0.4936065573770493
602,0.19983606557377054
603,0.44114754098360653
604,0.45688524590163937
605,0.4004918032786885
606,0.04967213114754099
607,0.032295081967213146
608,0.24032786885245905
609,0.1459016393442623
610,0.012950819672131186
611,0.0
612,0.2350819672131148
613,0.29245901639344263
614,0.04967213114754099
615,0.1459016393442623
616,0.17885245901639346
617,0.18606557377049182
618,0.09262295081967215
619,0.2640983606557378
620,0.07950819672131149
621,0.15475409836065573
622,0.0
623,0.15475409836065573
624,0.826393442622951
625,0.8018032786885246
626,0.5050819672131148
627,0.48098360655737715
628,0.5447540983606558
629,0.672622950819672
630,0.4988524590163935
631,0.5642622950819673
632,0.32295081967213124
633,0.12672131147540988
634,0.09262295081967215
635,0.25016393442622953
636,0.8806557377049181
637,0.8254098360655738
638,0.8024590163934425
639,0.8255737704918032
640,0.7545901639344262
641,0.7126229508196723
642,0.17131147540983604
643,0.49459016393442634
644,0.4254098360655738
645,0.3134426229508197
646,0.3067213114754098
647,0.3319672131147542
648,0.7026229508196721
649,0.5678688524590165
650,0.6247540983606558
651,0.6114754098360657
652,0.5478688524590164
653,0.6916393442622951
654,0.4098360655737705
655,0.5636065573770492
656,0.6736065573770492
657,0.0
658,0.2549180327868853
659,0.5373770491803278
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0652459016393443
665,0.04967213114754099
666,0.0
667,0.04967213114754099
668,0.11606557377049187
669,0.0
670,0.0
671,0.012950819672131186
672,0.0
673,0.0
674,0.0
675,0.0
676,0.032295081967213146
677,0.07950819672131149
678,0.0
679,0.19311475409836065
680,0.012950819672131186
681,0.0
682,0.0
683,0.0
684,0.04967213114754099
685,0.0
686,0.0
687,0.0
688,0.0
689,0.032295081967213146
690,0.0
691,0.012950819672131186
692,0.13655737704918036
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.07950819672131149
701,0.13655737704918036
702,0.12672131147540988
703,0.11606557377049187
704,0.17131147540983604
705,0.11606557377049187
706,0.09262295081967215
707,0.10475409836065569
708,0.0
709,0.0
710,0.0
711,0.0
712,0.032295081967213146
713,0.032295081967213146
714,0.16327868852459015
715,0.3432786885245902
716,0.3539344262295082
717,0.2998360655737705
718,0.3513114754098361
719,0.44426229508196724
