,RF,LGBM,XGB,DT,kNN,lasso,PLS,MLR
602,0.013953257458234086,0.007383819606009423,0.26667750890286834,0.16436748574986826,0.148613306509556,0.1469726099957449,0.25436216902355446,0.2557747894164064
603,0.004922620547032297,0.010611132388163691,0.14564015831408073,0.1256885567849786,0.29507113090961345,0.2943327562711889,0.4494276438387401,0.44932991939653644
604,0.06277292381681475,0.06589741290463436,0.2427402270612813,0.3980816209225462,0.2889926713608277,0.3254645698994703,0.6609522250734305,0.662357804725831
605,0.01140016560553872,0.0036897019727381852,0.003244805927419825,5.551115123125783e-17,0.03154188820232792,0.007130624743565961,0.08544578596387203,0.0855503558934873
606,0.10373793021036666,0.12401412202475695,0.0005376601265428826,5.551115123125783e-17,0.006768213823825253,0.019112800486871306,0.09437716408977076,0.09371230463348795
607,0.0019781214109702017,0.006669661925211373,0.004476059074545069,0.02646932030464147,0.00740048857594483,0.022800695332072574,0.11126693963323891,0.11125830217615718
608,0.001705363545023597,0.0019397329985497425,0.04704286515250222,0.011323466015232098,0.00037361689897974504,0.030486406422754353,0.14175276223995847,0.14088559570230152
609,0.006021973803020247,0.0009438462148728122,0.02208457530007346,0.0,0.058097427791349326,0.03476242318254874,0.09977496717901357,0.1004674361072957
610,0.0004333012112515966,0.0009826368893612603,0.026449870471811132,0.0,0.006567035493605405,0.01886955156206921,0.08482925261411067,0.08579592088852897
611,0.023192088908093142,0.08167978610965664,0.004821959729337855,0.0,0.04575370024428799,0.039575397879861474,0.011374564651798813,0.013070575142081042
612,0.12534519652801665,0.09762218616993945,0.021943356995439367,0.0,0.0355510849259951,0.020569566503184256,0.02857668670868853,0.02960822638745403
613,0.0008324089272312152,0.003385669226290522,0.003063168530320959,0.02646932030464147,0.05055324040810463,0.013173652234615585,0.011696315951925051,0.010683199099227464
614,0.06273974388328687,0.14623272694011213,0.004495802637762947,0.07820807587297024,0.2151458542894094,0.14058668673364766,0.021129715468329646,0.020508259387745337
