Formula label,Helper_lipid,18PG,14PA,DOPE,DSPC,DOTAP,DDAB,Size,PDI,Zeta,NP_ratio,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL),RLU_HEK293
742,14PA,0,1,0,0,0,0,210.8333333,0.223666667,-9.556666667,4,0.199600798,80,0.99009901,2.833
743,14PA,0,1,0,0,0,0,201.4666667,0.236,0.087033333,8,0.199600798,80,0.99009901,4.431
744,14PA,0,1,0,0,0,0,162.3333333,0.244666667,3.74,12,0.199600798,80,0.99009901,4.956
745,14PA,0,1,0,0,0,0,213.1333333,0.346166667,-4.85,4,0.199600798,20,1.960784314,6.623
746,14PA,0,1,0,0,0,0,209.5833333,0.408333333,-2.693333333,8,0.199600798,20,1.960784314,7.476
747,14PA,0,1,0,0,0,0,186.8666667,0.411166667,-2.901666667,12,0.199600798,20,1.960784314,7.608
748,14PA,0,1,0,0,0,0,180.9,0.212666667,-1.799333333,4,0.199600798,40,1.960784314,7.21
749,14PA,0,1,0,0,0,0,219.7,0.262,-0.851333333,8,0.199600798,40,1.960784314,5.645
750,14PA,0,1,0,0,0,0,193.5666667,0.322333333,-1.121333333,12,0.199600798,40,1.960784314,7.383
751,14PA,0,1,0,0,0,0,298.8333333,0.357,-2.73,4,0.199600798,60,1.960784314,7.584
752,14PA,0,1,0,0,0,0,180.7,0.229,1.443333333,8,0.199600798,60,1.960784314,7.339
753,14PA,0,1,0,0,0,0,165.1666667,0.326,0.187266667,12,0.199600798,60,1.960784314,7.87
754,14PA,0,1,0,0,0,0,223.7,0.255333333,-5.206666667,4,0.199600798,80,1.960784314,3.219
755,14PA,0,1,0,0,0,0,197.4666667,0.243333333,0.386,8,0.199600798,80,1.960784314,5.781
756,14PA,0,1,0,0,0,0,176.4,0.296666667,0.998,12,0.199600798,80,1.960784314,4.256
757,14PA,0,1,0,0,0,0,170.7333333,0.256333333,-3.636666667,4,0.199600798,20,9.090909091,8.336
758,14PA,0,1,0,0,0,0,174.4,0.289,-2.656666667,8,0.199600798,20,9.090909091,7.637
759,14PA,0,1,0,0,0,0,245.4333333,0.322833333,-1.633,12,0.199600798,20,9.090909091,7.949
760,14PA,0,1,0,0,0,0,201.5166667,0.258,-1.138333333,4,0.199600798,40,9.090909091,8.598
761,14PA,0,1,0,0,0,0,158.9333333,0.270333333,-0.238,8,0.199600798,40,9.090909091,6.691
762,14PA,0,1,0,0,0,0,203.6333333,0.252,-0.738666667,12,0.199600798,40,9.090909091,6.434
763,14PA,0,1,0,0,0,0,209.3333333,0.170666667,-3.896666667,4,0.199600798,60,9.090909091,6.865
764,14PA,0,1,0,0,0,0,223.4666667,0.241666667,-0.527,8,0.199600798,60,9.090909091,7.857
765,14PA,0,1,0,0,0,0,185.9666667,0.238,-0.284666667,12,0.199600798,60,9.090909091,8.291
766,14PA,0,1,0,0,0,0,230.6,0.265666667,-1.926666667,4,0.199600798,80,9.090909091,4.494
767,14PA,0,1,0,0,0,0,208.0666667,0.248333333,-0.139,8,0.199600798,80,9.090909091,7.24
768,14PA,0,1,0,0,0,0,188.6333333,0.284666667,-0.031,12,0.199600798,80,9.090909091,5.608
769,14PA,0,1,0,0,0,0,337.1666667,0.21,-11.87166667,4,0.199600798,20,50.0,9.332
770,14PA,0,1,0,0,0,0,247.8666667,0.220833333,-8.006666667,8,0.199600798,20,50.0,8.359
771,14PA,0,1,0,0,0,0,208.5333333,0.273666667,-8.283333333,12,0.199600798,20,50.0,7.139
772,14PA,0,1,0,0,0,0,239.25,0.211166667,-15.03333333,4,0.199600798,40,50.0,6.479
773,14PA,0,1,0,0,0,0,323.1666667,0.111333333,-7.436666667,8,0.199600798,40,50.0,6.925
774,14PA,0,1,0,0,0,0,255.3,0.203333333,-8.44,12,0.199600798,40,50.0,6.825
775,14PA,0,1,0,0,0,0,501.3333333,0.13,-15.4,4,0.199600798,60,50.0,7.114
776,14PA,0,1,0,0,0,0,231.3666667,0.207666667,-3.776666667,8,0.199600798,60,50.0,4.909
777,14PA,0,1,0,0,0,0,229.3333333,0.148666667,-5.566666667,12,0.199600798,60,50.0,4.796
778,14PA,0,1,0,0,0,0,232.4333333,0.112333333,-6.826666667,4,0.199600798,80,50.0,4.86
779,14PA,0,1,0,0,0,0,341.5666667,0.096333333,-13.4,8,0.199600798,80,50.0,4.99
780,14PA,0,1,0,0,0,0,278.9666667,0.099666667,-4.993333333,12,0.199600798,80,50.0,3.624
781,14PA,0,1,0,0,0,0,198.6,0.339666667,-4.593333333,4,0.99009901,20,0.497512438,7.544
782,14PA,0,1,0,0,0,0,144.3666667,0.263666667,-3.04,8,0.99009901,20,0.497512438,7.381
783,14PA,0,1,0,0,0,0,164.5666667,0.468666667,-1.816666667,12,0.99009901,20,0.497512438,8.498
784,14PA,0,1,0,0,0,0,162.7333333,0.169666667,-13.76666667,4,0.99009901,40,0.497512438,9.432
785,14PA,0,1,0,0,0,0,145.8,0.22,-3.333333333,8,0.99009901,40,0.497512438,8.539
786,14PA,0,1,0,0,0,0,139.0666667,0.236333333,-2.323333333,12,0.99009901,40,0.497512438,8.232
787,14PA,0,1,0,0,0,0,151.2,0.2,-4.963333333,4,0.99009901,60,0.497512438,9.294
788,14PA,0,1,0,0,0,0,123.4666667,0.224,-2.55,8,0.99009901,60,0.497512438,10.087
789,14PA,0,1,0,0,0,0,114.8,0.250333333,-1.646666667,12,0.99009901,60,0.497512438,10.058
790,14PA,0,1,0,0,0,0,168.1,0.237,-6.486666667,4,0.99009901,80,0.497512438,3.045
791,14PA,0,1,0,0,0,0,147.2333333,0.233666667,-3.843333333,8,0.99009901,80,0.497512438,6.139
792,14PA,0,1,0,0,0,0,150.2,0.243666667,-4.066666667,12,0.99009901,80,0.497512438,6.34
793,14PA,0,1,0,0,0,0,139.3666667,0.235,-2.46,4,0.99009901,20,0.99009901,7.882
794,14PA,0,1,0,0,0,0,176.9,0.498333333,-3.883333333,8,0.99009901,20,0.99009901,7.788
795,14PA,0,1,0,0,0,0,120.0666667,0.183333333,-2.693333333,12,0.99009901,20,0.99009901,8.284
796,14PA,0,1,0,0,0,0,167.7333333,0.218,-5.593333333,4,0.99009901,40,0.99009901,8.651
797,14PA,0,1,0,0,0,0,130.9,0.225,-1.499,8,0.99009901,40,0.99009901,9.218
798,14PA,0,1,0,0,0,0,141.1666667,0.267666667,-1.446,12,0.99009901,40,0.99009901,8.987
799,14PA,0,1,0,0,0,0,129.2666667,0.165666667,-2.78,4,0.99009901,60,0.99009901,10.667
800,14PA,0,1,0,0,0,0,116.2666667,0.202,-1.616666667,8,0.99009901,60,0.99009901,9.36
801,14PA,0,1,0,0,0,0,167.0666667,0.242333333,-0.117666667,12,0.99009901,60,0.99009901,10.184
802,14PA,0,1,0,0,0,0,181.1666667,0.229,-4.66,4,0.99009901,80,0.99009901,4.754
803,14PA,0,1,0,0,0,0,146.6,0.229333333,-5.24,8,0.99009901,80,0.99009901,6.722
804,14PA,0,1,0,0,0,0,153.0,0.251333333,-2.843333333,12,0.99009901,80,0.99009901,1.609
805,14PA,0,1,0,0,0,0,150.3,0.243666667,-5.36,4,0.99009901,20,1.960784314,7.681
806,14PA,0,1,0,0,0,0,136.1333333,0.233666667,-4.023333333,8,0.99009901,20,1.960784314,8.118
807,14PA,0,1,0,0,0,0,139.5,0.318333333,-2.783333333,12,0.99009901,20,1.960784314,8.747
808,14PA,0,1,0,0,0,0,179.5333333,0.216666667,-1.955666667,4,0.99009901,40,1.960784314,8.91
809,14PA,0,1,0,0,0,0,136.8333333,0.254666667,-2.006,8,0.99009901,40,1.960784314,8.732
810,14PA,0,1,0,0,0,0,124.5333333,0.238333333,-2.606666667,12,0.99009901,40,1.960784314,8.553
811,14PA,0,1,0,0,0,0,147.5,0.220333333,-4.78,4,0.99009901,60,1.960784314,10.207
812,14PA,0,1,0,0,0,0,117.8333333,0.217,-2.276666667,8,0.99009901,60,1.960784314,10.704
813,14PA,0,1,0,0,0,0,174.4333333,0.279,-0.321666667,12,0.99009901,60,1.960784314,10.619
814,14PA,0,1,0,0,0,0,166.5,0.239333333,-5.69,4,0.99009901,80,1.960784314,5.296
815,14PA,0,1,0,0,0,0,146.4333333,0.211666667,-3.793333333,8,0.99009901,80,1.960784314,6.118
816,14PA,0,1,0,0,0,0,172.0,0.255,-2.906666667,12,0.99009901,80,1.960784314,6.619
817,14PA,0,1,0,0,0,0,142.4333333,0.208333333,-5.61,4,0.99009901,20,9.090909091,8.991
818,14PA,0,1,0,0,0,0,124.6,0.187666667,-2.116666667,8,0.99009901,20,9.090909091,8.129
819,14PA,0,1,0,0,0,0,134.9,0.226333333,-2.88,12,0.99009901,20,9.090909091,7.999
820,14PA,0,1,0,0,0,0,170.8666667,0.251666667,-3.836666667,4,0.99009901,40,9.090909091,8.834
821,14PA,0,1,0,0,0,0,165.8,0.278666667,-2.166666667,8,0.99009901,40,9.090909091,9.404
822,14PA,0,1,0,0,0,0,137.2,0.217666667,-2.34,12,0.99009901,40,9.090909091,8.201
823,14PA,0,1,0,0,0,0,140.6333333,0.203333333,-3.42,4,0.99009901,60,9.090909091,9.115
824,14PA,0,1,0,0,0,0,123.8333333,0.230333333,-2.623333333,8,0.99009901,60,9.090909091,9.162
825,14PA,0,1,0,0,0,0,184.6,0.286333333,-1.114333333,12,0.99009901,60,9.090909091,9.74
826,14PA,0,1,0,0,0,0,181.1666667,0.243,-5.173333333,4,0.99009901,80,9.090909091,6.883
827,14PA,0,1,0,0,0,0,163.4,0.253333333,-3.976666667,8,0.99009901,80,9.090909091,6.787
828,14PA,0,1,0,0,0,0,156.7666667,0.272333333,-1.926666667,12,0.99009901,80,9.090909091,5.733
829,14PA,0,1,0,0,0,0,346.0333333,0.224666667,-12.6,4,0.99009901,20,50.0,7.737
830,14PA,0,1,0,0,0,0,247.9666667,0.196666667,-5.433333333,8,0.99009901,20,50.0,8.015
831,14PA,0,1,0,0,0,0,400.5333333,0.138,-2.986666667,12,0.99009901,20,50.0,5.984
832,14PA,0,1,0,0,0,0,204.2333333,0.204666667,-17.43333333,4,0.99009901,40,50.0,9.149
833,14PA,0,1,0,0,0,0,159.2666667,0.215333333,-6.126666667,8,0.99009901,40,50.0,7.229
834,14PA,0,1,0,0,0,0,176.7666667,0.192666667,-6.946666667,12,0.99009901,40,50.0,6.78
835,14PA,0,1,0,0,0,0,183.5666667,0.132666667,-13.76666667,4,0.99009901,60,50.0,9.833
836,14PA,0,1,0,0,0,0,154.5,0.166666667,-5.553333333,8,0.99009901,60,50.0,7.693
837,14PA,0,1,0,0,0,0,198.3333333,0.194333333,-5.703333333,12,0.99009901,60,50.0,7.822
838,14PA,0,1,0,0,0,0,279.1333333,0.122666667,-24.16666667,4,0.99009901,80,50.0,6.668
839,14PA,0,1,0,0,0,0,185.8,0.107333333,-5.65,8,0.99009901,80,50.0,6.54
840,14PA,0,1,0,0,0,0,161.5666667,0.190333333,-6.5,12,0.99009901,80,50.0,5.311
841,14PA,0,1,0,0,0,0,136.6,0.355,-5.783333333,4,9.090909091,20,0.497512438,5.805
842,14PA,0,1,0,0,0,0,171.6333333,0.635,-4.143333333,8,9.090909091,20,0.497512438,6.492
843,14PA,0,1,0,0,0,0,132.0333333,0.295333333,-2.656666667,12,9.090909091,20,0.497512438,6.676
844,14PA,0,1,0,0,0,0,118.8333333,0.163666667,-2.87,4,9.090909091,40,0.497512438,7.298
845,14PA,0,1,0,0,0,0,101.1166667,0.191666667,-1.001333333,8,9.090909091,40,0.497512438,7.938
846,14PA,0,1,0,0,0,0,104.8433333,0.204,-1.304,12,9.090909091,40,0.497512438,7.26
847,14PA,0,1,0,0,0,0,127.2666667,0.196666667,-2.766666667,4,9.090909091,60,0.497512438,6.031
848,14PA,0,1,0,0,0,0,129.6333333,0.221,-2.24,8,9.090909091,60,0.497512438,7.54
849,14PA,0,1,0,0,0,0,106.2,0.176,-0.799666667,12,9.090909091,60,0.497512438,8.319
850,14PA,0,1,0,0,0,0,146.4,0.159333333,-4.306666667,4,9.090909091,80,0.497512438,5.133
851,14PA,0,1,0,0,0,0,125.3333333,0.210666667,-1.380333333,8,9.090909091,80,0.497512438,4.174
852,14PA,0,1,0,0,0,0,126.2666667,0.168666667,-2.326666667,12,9.090909091,80,0.497512438,5.617
853,14PA,0,1,0,0,0,0,162.4,0.433333333,-4.35,4,9.090909091,20,0.99009901,6.163
854,14PA,0,1,0,0,0,0,116.5333333,0.39,-1.746666667,8,9.090909091,20,0.99009901,6.248
855,14PA,0,1,0,0,0,0,119.3,0.326333333,-3.026666667,12,9.090909091,20,0.99009901,6.522
856,14PA,0,1,0,0,0,0,115.8333333,0.177666667,-10.29333333,4,9.090909091,40,0.99009901,6.946
857,14PA,0,1,0,0,0,0,132.1666667,0.207666667,-2.353333333,8,9.090909091,40,0.99009901,7.414
858,14PA,0,1,0,0,0,0,118.2666667,0.222,-1.74,12,9.090909091,40,0.99009901,7.237
859,14PA,0,1,0,0,0,0,121.0,0.170333333,-2.136666667,4,9.090909091,60,0.99009901,6.959
860,14PA,0,1,0,0,0,0,111.5333333,0.215666667,-1.166666667,8,9.090909091,60,0.99009901,7.969
861,14PA,0,1,0,0,0,0,126.0666667,0.171333333,-2.483333333,12,9.090909091,60,0.99009901,8.736
862,14PA,0,1,0,0,0,0,144.3333333,0.148,-4.096666667,4,9.090909091,80,0.99009901,4.898
863,14PA,0,1,0,0,0,0,116.6333333,0.159,-2.266666667,8,9.090909091,80,0.99009901,6.409
864,14PA,0,1,0,0,0,0,127.7333333,0.197333333,-0.218,12,9.090909091,80,0.99009901,6.461
865,14PA,0,1,0,0,0,0,159.3666667,0.433,-8.39,4,9.090909091,20,1.960784314,5.168
866,14PA,0,1,0,0,0,0,116.4666667,0.282333333,-2.456666667,8,9.090909091,20,1.960784314,6.399
867,14PA,0,1,0,0,0,0,153.8,0.473666667,-1.91,12,9.090909091,20,1.960784314,6.465
868,14PA,0,1,0,0,0,0,108.6666667,0.173666667,-1.44,4,9.090909091,40,1.960784314,7.604
869,14PA,0,1,0,0,0,0,118.8333333,0.208333333,-2.203333333,8,9.090909091,40,1.960784314,7.719
870,14PA,0,1,0,0,0,0,113.7333333,0.229,-2.22,12,9.090909091,40,1.960784314,6.732
871,14PA,0,1,0,0,0,0,132.3,0.207333333,-3.596666667,4,9.090909091,60,1.960784314,7.011
872,14PA,0,1,0,0,0,0,117.4333333,0.154666667,-2.566666667,8,9.090909091,60,1.960784314,7.337
873,14PA,0,1,0,0,0,0,120.5333333,0.225333333,-2.226666667,12,9.090909091,60,1.960784314,8.409
874,14PA,0,1,0,0,0,0,131.1,0.132333333,-1.386666667,4,9.090909091,80,1.960784314,5.651
875,14PA,0,1,0,0,0,0,119.6,0.184,-2.66,8,9.090909091,80,1.960784314,7.983
876,14PA,0,1,0,0,0,0,121.0,0.19,-1.334666667,12,9.090909091,80,1.960784314,7.238
877,14PA,0,1,0,0,0,0,191.2666667,0.513,-5.396666667,4,9.090909091,20,9.090909091,4.984
878,14PA,0,1,0,0,0,0,385.8666667,0.701,-4.446666667,8,9.090909091,20,9.090909091,5.725
879,14PA,0,1,0,0,0,0,183.3333333,0.539333333,-3.206666667,12,9.090909091,20,9.090909091,5.999
880,14PA,0,1,0,0,0,0,97.60333333,0.188333333,-2.336666667,4,9.090909091,40,9.090909091,6.854
881,14PA,0,1,0,0,0,0,119.1666667,0.197333333,-2.018333333,8,9.090909091,40,9.090909091,7.276
882,14PA,0,1,0,0,0,0,103.9666667,0.224666667,-1.347333333,12,9.090909091,40,9.090909091,6.766
883,14PA,0,1,0,0,0,0,143.1666667,0.189666667,-2.683333333,4,9.090909091,60,9.090909091,7.656
884,14PA,0,1,0,0,0,0,124.6,0.196333333,-2.823333333,8,9.090909091,60,9.090909091,7.451
885,14PA,0,1,0,0,0,0,118.8333333,0.200333333,-2.566666667,12,9.090909091,60,9.090909091,8.113
886,14PA,0,1,0,0,0,0,128.4666667,0.170666667,-4.26,4,9.090909091,80,9.090909091,5.974
887,14PA,0,1,0,0,0,0,122.4,0.174,-0.256,8,9.090909091,80,9.090909091,5.673
888,14PA,0,1,0,0,0,0,134.6,0.224,-1.372,12,9.090909091,80,9.090909091,6.607
889,14PA,0,1,0,0,0,0,216.2666667,0.555666667,-7.543333333,4,9.090909091,20,50.0,2.639
890,14PA,0,1,0,0,0,0,193.8333333,0.536666667,-4.23,8,9.090909091,20,50.0,3.497
891,14PA,0,1,0,0,0,0,874.3333333,0.326333333,-2.313333333,12,9.090909091,20,50.0,3.045
892,14PA,0,1,0,0,0,0,139.2666667,0.179,-5.043333333,4,9.090909091,40,50.0,5.418
893,14PA,0,1,0,0,0,0,163.2333333,0.229,-4.753333333,8,9.090909091,40,50.0,6.223
894,14PA,0,1,0,0,0,0,190.5333333,0.275333333,-5.64,12,9.090909091,40,50.0,5.756
895,14PA,0,1,0,0,0,0,149.8666667,0.227333333,-6.043333333,4,9.090909091,60,50.0,6.874
896,14PA,0,1,0,0,0,0,152.6333333,0.220666667,-6.406666667,8,9.090909091,60,50.0,6.947
897,14PA,0,1,0,0,0,0,183.5,0.219,-4.306666667,12,9.090909091,60,50.0,6.51
898,14PA,0,1,0,0,0,0,169.6,0.205,-8.64,4,9.090909091,80,50.0,5.719
899,14PA,0,1,0,0,0,0,157.9,0.182,-5.786666667,8,9.090909091,80,50.0,5.298
900,14PA,0,1,0,0,0,0,186.1,0.175666667,-3.573333333,12,9.090909091,80,50.0,6.133
901,DDAB,0,0,0,0,0,1,145.9333333,0.338333333,12.13333333,4,0.199600798,20,0.497512438,3.114
902,DDAB,0,0,0,0,0,1,232.5,0.528666667,11.56666667,8,0.199600798,20,0.497512438,7.898
903,DDAB,0,0,0,0,0,1,473.7,0.365666667,12.93333333,12,0.199600798,20,0.497512438,8.732
904,DDAB,0,0,0,0,0,1,173.3333333,0.338666667,7.903333333,4,0.199600798,40,0.497512438,5.182
905,DDAB,0,0,0,0,0,1,143.8666667,0.368,6.54,8,0.199600798,40,0.497512438,7.84
906,DDAB,0,0,0,0,0,1,186.3333333,0.315333333,2.443333333,12,0.199600798,40,0.497512438,10.853
907,DDAB,0,0,0,0,0,1,185.8333333,0.162333333,-5.43,4,0.199600798,60,0.497512438,9.468
908,DDAB,0,0,0,0,0,1,160.5333333,0.243333333,5.633333333,8,0.199600798,60,0.497512438,9.015
909,DDAB,0,0,0,0,0,1,132.9666667,0.204333333,0.464333333,12,0.199600798,60,0.497512438,12.37
910,DDAB,0,0,0,0,0,1,242.4,0.187,-21.8,4,0.199600798,80,0.497512438,11.671
911,DDAB,0,0,0,0,0,1,106.8,0.147333333,2.466666667,8,0.199600798,80,0.497512438,10.017
912,DDAB,0,0,0,0,0,1,104.0333333,0.246333333,-11.91333333,12,0.199600798,80,0.497512438,10.68
913,DDAB,0,0,0,0,0,1,251.5666667,0.556333333,10.82,4,0.199600798,20,0.99009901,5.159
914,DDAB,0,0,0,0,0,1,253.2333333,0.742333333,11.0,8,0.199600798,20,0.99009901,7.209
915,DDAB,0,0,0,0,0,1,403.8666667,0.668,12.23333333,12,0.199600798,20,0.99009901,8.547
916,DDAB,0,0,0,0,0,1,174.2,0.307333333,5.666666667,4,0.199600798,40,0.99009901,5.1
917,DDAB,0,0,0,0,0,1,177.8666667,0.396666667,8.876666667,8,0.199600798,40,0.99009901,8.416
918,DDAB,0,0,0,0,0,1,130.0333333,0.248,1.906666667,12,0.199600798,40,0.99009901,9.634
919,DDAB,0,0,0,0,0,1,159.0333333,0.152333333,-10.13333333,4,0.199600798,60,0.99009901,9.103
920,DDAB,0,0,0,0,0,1,130.7,0.201,0.829333333,8,0.199600798,60,0.99009901,11.379
921,DDAB,0,0,0,0,0,1,130.8333333,0.252666667,4.373333333,12,0.199600798,60,0.99009901,11.551
922,DDAB,0,0,0,0,0,1,212.2333333,0.199,-19.76666667,4,0.199600798,80,0.99009901,7.103
923,DDAB,0,0,0,0,0,1,121.7,0.187,6.47,8,0.199600798,80,0.99009901,7.753
924,DDAB,0,0,0,0,0,1,107.7,0.204333333,-3.599,12,0.199600798,80,0.99009901,8.963
925,DDAB,0,0,0,0,0,1,180.5666667,0.500666667,10.9,4,0.199600798,20,1.960784314,5.825
926,DDAB,0,0,0,0,0,1,365.4333333,0.661333333,10.6,8,0.199600798,20,1.960784314,5.257
927,DDAB,0,0,0,0,0,1,248.0,0.695666667,9.493333333,12,0.199600798,20,1.960784314,7.586
928,DDAB,0,0,0,0,0,1,172.9,0.316333333,8.536666667,4,0.199600798,40,1.960784314,6.331
929,DDAB,0,0,0,0,0,1,177.5666667,0.327,9.536666667,8,0.199600798,40,1.960784314,8.378
930,DDAB,0,0,0,0,0,1,151.3333333,0.329666667,-2.658333333,12,0.199600798,40,1.960784314,8.577
931,DDAB,0,0,0,0,0,1,160.6,0.190333333,-5.226666667,4,0.199600798,60,1.960784314,8.74
932,DDAB,0,0,0,0,0,1,158.3,0.218666667,-1.371333333,8,0.199600798,60,1.960784314,8.061
933,DDAB,0,0,0,0,0,1,132.8,0.234333333,2.146666667,12,0.199600798,60,1.960784314,10.683
934,DDAB,0,0,0,0,0,1,230.8333333,0.238333333,-12.03,4,0.199600798,80,1.960784314,6.98
935,DDAB,0,0,0,0,0,1,122.1333333,0.205666667,6.88,8,0.199600798,80,1.960784314,7.25
936,DDAB,0,0,0,0,0,1,115.7666667,0.249666667,-5.71,12,0.199600798,80,1.960784314,9.784
937,DDAB,0,0,0,0,0,1,164.7,0.432333333,9.616666667,4,0.199600798,20,9.090909091,6.843
938,DDAB,0,0,0,0,0,1,498.1666667,0.394666667,10.49333333,8,0.199600798,20,9.090909091,7.814
939,DDAB,0,0,0,0,0,1,212.7666667,0.700666667,9.68,12,0.199600798,20,9.090909091,5.899
940,DDAB,0,0,0,0,0,1,185.4666667,0.308,8.14,4,0.199600798,40,9.090909091,6.747
941,DDAB,0,0,0,0,0,1,163.3333333,0.316333333,13.96666667,8,0.199600798,40,9.090909091,7.441
942,DDAB,0,0,0,0,0,1,149.6666667,0.19,5.79,12,0.199600798,40,9.090909091,9.656
943,DDAB,0,0,0,0,0,1,154.3333333,0.224666667,-0.544333333,4,0.199600798,60,9.090909091,7.889
944,DDAB,0,0,0,0,0,1,137.2666667,0.244333333,2.826666667,8,0.199600798,60,9.090909091,8.529
945,DDAB,0,0,0,0,0,1,117.2333333,0.258666667,1.908666667,12,0.199600798,60,9.090909091,9.988
946,DDAB,0,0,0,0,0,1,255.5,0.361,-5.39,4,0.199600798,80,9.090909091,6.014
947,DDAB,0,0,0,0,0,1,110.3666667,0.194333333,10.8,8,0.199600798,80,9.090909091,7.553
948,DDAB,0,0,0,0,0,1,112.2666667,0.185333333,32.86666667,12,0.199600798,80,9.090909091,8.397
949,DDAB,0,0,0,0,0,1,194.9,0.444,14.7,4,0.199600798,20,50.0,9.262
950,DDAB,0,0,0,0,0,1,197.3,0.518,14.16666667,8,0.199600798,20,50.0,8.026
951,DDAB,0,0,0,0,0,1,175.9,0.469,17.73333333,12,0.199600798,20,50.0,8.497
952,DDAB,0,0,0,0,0,1,195.9,0.281333333,19.6,4,0.199600798,40,50.0,10.271
953,DDAB,0,0,0,0,0,1,140.6333333,0.247666667,21.26666667,8,0.199600798,40,50.0,9.743
954,DDAB,0,0,0,0,0,1,185.2,0.268333333,14.2,12,0.199600798,40,50.0,9.032
955,DDAB,0,0,0,0,0,1,213.6,0.21,14.26666667,4,0.199600798,60,50.0,10.253
956,DDAB,0,0,0,0,0,1,150.9333333,0.205,15.46666667,8,0.199600798,60,50.0,10.033
957,DDAB,0,0,0,0,0,1,150.2333333,0.234666667,15.53333333,12,0.199600798,60,50.0,7.97
958,DDAB,0,0,0,0,0,1,300.9666667,0.388666667,-0.805,4,0.199600798,80,50.0,8.452
959,DDAB,0,0,0,0,0,1,133.4,0.216666667,22.93333333,8,0.199600798,80,50.0,9.411
960,DDAB,0,0,0,0,0,1,153.8666667,0.301,38.2,12,0.199600798,80,50.0,8.308
961,DDAB,0,0,0,0,0,1,163.7333333,0.523666667,1.65,4,0.99009901,20,0.497512438,6.507
962,DDAB,0,0,0,0,0,1,169.7666667,0.279,-1.823333333,8,0.99009901,20,0.497512438,7.799
963,DDAB,0,0,0,0,0,1,196.0333333,0.504333333,-0.158466667,12,0.99009901,20,0.497512438,6.77
964,DDAB,0,0,0,0,0,1,190.9666667,0.371666667,4.643333333,4,0.99009901,40,0.497512438,10.534
965,DDAB,0,0,0,0,0,1,181.9,0.496666667,1.453333333,8,0.99009901,40,0.497512438,9.481
966,DDAB,0,0,0,0,0,1,170.2666667,0.446,2.91,12,0.99009901,40,0.497512438,11.126
967,DDAB,0,0,0,0,0,1,159.0666667,0.272333333,7.4,4,0.99009901,60,0.497512438,9.262
968,DDAB,0,0,0,0,0,1,140.5333333,0.257666667,6.18,8,0.99009901,60,0.497512438,8.937
969,DDAB,0,0,0,0,0,1,127.2666667,0.248666667,8.59,12,0.99009901,60,0.497512438,10.675
970,DDAB,0,0,0,0,0,1,131.1666667,0.235333333,8.573333333,4,0.99009901,80,0.497512438,8.895
971,DDAB,0,0,0,0,0,1,128.2,0.279,1.683333333,8,0.99009901,80,0.497512438,8.827
972,DDAB,0,0,0,0,0,1,125.3333333,0.289666667,2.076666667,12,0.99009901,80,0.497512438,8.81
973,DDAB,0,0,0,0,0,1,171.9333333,0.524333333,-0.481,4,0.99009901,20,0.99009901,8.432
974,DDAB,0,0,0,0,0,1,150.5666667,0.471333333,1.207666667,8,0.99009901,20,0.99009901,5.118
975,DDAB,0,0,0,0,0,1,136.6666667,0.332,-0.237733333,12,0.99009901,20,0.99009901,7.492
976,DDAB,0,0,0,0,0,1,204.2333333,0.537,-0.117666667,4,0.99009901,40,0.99009901,8.432
977,DDAB,0,0,0,0,0,1,171.6333333,0.404,6.66,8,0.99009901,40,0.99009901,8.012
978,DDAB,0,0,0,0,0,1,196.8,0.642333333,10.83333333,12,0.99009901,40,0.99009901,8.443
979,DDAB,0,0,0,0,0,1,153.2333333,0.228,7.173333333,4,0.99009901,60,0.99009901,8.493
980,DDAB,0,0,0,0,0,1,110.4333333,0.225,4.58,8,0.99009901,60,0.99009901,9.694
981,DDAB,0,0,0,0,0,1,143.0666667,0.188333333,6.5,12,0.99009901,60,0.99009901,9.21
982,DDAB,0,0,0,0,0,1,134.9333333,0.235,8.523333333,4,0.99009901,80,0.99009901,8.916
983,DDAB,0,0,0,0,0,1,120.1333333,0.319,4.36,8,0.99009901,80,0.99009901,7.981
984,DDAB,0,0,0,0,0,1,102.2966667,0.366333333,1.221,12,0.99009901,80,0.99009901,7.909
985,DDAB,0,0,0,0,0,1,122.2333333,0.363,-0.675,4,0.99009901,20,1.960784314,7.2
986,DDAB,0,0,0,0,0,1,216.0,0.552,-0.180233333,8,0.99009901,20,1.960784314,6.86
987,DDAB,0,0,0,0,0,1,126.4666667,0.392333333,3.94,12,0.99009901,20,1.960784314,8.49
988,DDAB,0,0,0,0,0,1,189.7333333,0.336333333,5.51,4,0.99009901,40,1.960784314,10.396
989,DDAB,0,0,0,0,0,1,174.6,0.402,2.436666667,8,0.99009901,40,1.960784314,7.986
990,DDAB,0,0,0,0,0,1,159.8666667,0.449,7.05,12,0.99009901,40,1.960784314,9.304
991,DDAB,0,0,0,0,0,1,140.7,0.195,7.98,4,0.99009901,60,1.960784314,11.569
992,DDAB,0,0,0,0,0,1,139.5333333,0.184333333,8.23,8,0.99009901,60,1.960784314,9.619
993,DDAB,0,0,0,0,0,1,151.2,0.308,7.35,12,0.99009901,60,1.960784314,10.938
994,DDAB,0,0,0,0,0,1,127.9666667,0.211,8.526666667,4,0.99009901,80,1.960784314,9.043
995,DDAB,0,0,0,0,0,1,114.8333333,0.408,4.426666667,8,0.99009901,80,1.960784314,9.182
