,Model,Optimized_Cell_Type,Model Params,Cell_Type_Tested,MAE,Spearmans Rank,Pearsons Correlation
74,LGBM,HEK293,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 300, 'n_jobs': -1, 'num_leaves': 256, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",N2a,0.05470523551294434,0.8948523888121411,0.918411648829766
75,LGBM,HEK293,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 300, 'n_jobs': -1, 'num_leaves': 256, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",ARPE19,0.08463984159283523,0.8778304869767131,0.8859020838547367
76,LGBM,HEK293,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 300, 'n_jobs': -1, 'num_leaves': 256, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",B16,0.045602712460156104,0.9259659847533628,0.9429167845788686
77,LGBM,HEK293,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 300, 'n_jobs': -1, 'num_leaves': 256, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",PC3,0.06075374781735363,0.7047357557465063,0.9103506957095009
78,LGBM,HepG2,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.01, 'min_split_gain': 0.0, 'n_estimators': 400, 'n_jobs': -1, 'num_leaves': 16, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",HEK293,0.07645539555911482,0.8401635170514538,0.8303942545377127
79,LGBM,HepG2,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.01, 'min_split_gain': 0.0, 'n_estimators': 400, 'n_jobs': -1, 'num_leaves': 16, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",HepG2,0.062278497486399104,0.7684305348144055,0.8884142299133296
80,LGBM,HepG2,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.01, 'min_split_gain': 0.0, 'n_estimators': 400, 'n_jobs': -1, 'num_leaves': 16, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",N2a,0.05457440178397266,0.9009840344868975,0.917629937189
81,LGBM,HepG2,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.01, 'min_split_gain': 0.0, 'n_estimators': 400, 'n_jobs': -1, 'num_leaves': 16, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",ARPE19,0.08666396869470334,0.8686560815419343,0.8835492841357822
82,LGBM,HepG2,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.01, 'min_split_gain': 0.0, 'n_estimators': 400, 'n_jobs': -1, 'num_leaves': 16, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",B16,0.046088042448704694,0.9263657061372838,0.9419790802709602
83,LGBM,HepG2,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.01, 'min_split_gain': 0.0, 'n_estimators': 400, 'n_jobs': -1, 'num_leaves': 16, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",PC3,0.06230198997410573,0.7096954484318805,0.9058390142018821
84,LGBM,N2a,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 2, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 300, 'n_jobs': -1, 'num_leaves': 256, 'objective': None, 'random_state': 4, 'reg_alpha': 0.005, 'reg_lambda': 0, 'silent': 'warn', 'subsample': 0.8, 'subsample_for_bin': 200000, 'subsample_freq': 0}",HEK293,0.08084622176818941,0.8164852993781466,0.8092388934736652
85,LGBM,N2a,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 2, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 300, 'n_jobs': -1, 'num_leaves': 256, 'objective': None, 'random_state': 4, 'reg_alpha': 0.005, 'reg_lambda': 0, 'silent': 'warn', 'subsample': 0.8, 'subsample_for_bin': 200000, 'subsample_freq': 0}",HepG2,0.06332343015717375,0.7543373642145115,0.8763003192331869
86,LGBM,N2a,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 2, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 300, 'n_jobs': -1, 'num_leaves': 256, 'objective': None, 'random_state': 4, 'reg_alpha': 0.005, 'reg_lambda': 0, 'silent': 'warn', 'subsample': 0.8, 'subsample_for_bin': 200000, 'subsample_freq': 0}",N2a,0.0574206154044441,0.8777614658265803,0.90529038194429
87,LGBM,N2a,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 2, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 300, 'n_jobs': -1, 'num_leaves': 256, 'objective': None, 'random_state': 4, 'reg_alpha': 0.005, 'reg_lambda': 0, 'silent': 'warn', 'subsample': 0.8, 'subsample_for_bin': 200000, 'subsample_freq': 0}",ARPE19,0.08359460727041891,0.8764998017388546,0.877766211793721
88,LGBM,N2a,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 2, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 300, 'n_jobs': -1, 'num_leaves': 256, 'objective': None, 'random_state': 4, 'reg_alpha': 0.005, 'reg_lambda': 0, 'silent': 'warn', 'subsample': 0.8, 'subsample_for_bin': 200000, 'subsample_freq': 0}",B16,0.050226973331572486,0.9103991284730757,0.9269633220656605
89,LGBM,N2a,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 2, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 300, 'n_jobs': -1, 'num_leaves': 256, 'objective': None, 'random_state': 4, 'reg_alpha': 0.005, 'reg_lambda': 0, 'silent': 'warn', 'subsample': 0.8, 'subsample_for_bin': 200000, 'subsample_freq': 0}",PC3,0.06205167551525416,0.7003116183660177,0.9020924831476973
90,LGBM,ARPE19,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 10.0, 'min_split_gain': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'num_leaves': 128, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",HEK293,0.07720317409238038,0.842640568085785,0.8294361027324928
91,LGBM,ARPE19,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 10.0, 'min_split_gain': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'num_leaves': 128, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",HepG2,0.06170788591265533,0.7684765605330005,0.8874930180539032
92,LGBM,ARPE19,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 10.0, 'min_split_gain': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'num_leaves': 128, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",N2a,0.05659428187699358,0.8919074846845182,0.9116962102983229
93,LGBM,ARPE19,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 10.0, 'min_split_gain': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'num_leaves': 128, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",ARPE19,0.08344632525045771,0.8808995060320639,0.8881968673926701
94,LGBM,ARPE19,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 10.0, 'min_split_gain': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'num_leaves': 128, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",B16,0.04755736998654574,0.9214441246716171,0.9362004645782633
95,LGBM,ARPE19,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 10.0, 'min_split_gain': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'num_leaves': 128, 'objective': None, 'random_state': 4, 'reg_alpha': 0, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.6, 'subsample_for_bin': 200000, 'subsample_freq': 0}",PC3,0.060248035330356484,0.7123803678033384,0.9112144396465751
96,LGBM,B16,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.4, 'subsample_for_bin': 200000, 'subsample_freq': 0}",HEK293,0.07753837303400317,0.8332964303072342,0.8244244373860109
97,LGBM,B16,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.4, 'subsample_for_bin': 200000, 'subsample_freq': 0}",HepG2,0.06196938515212998,0.7672441313388648,0.8894675728448779
98,LGBM,B16,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.4, 'subsample_for_bin': 200000, 'subsample_freq': 0}",N2a,0.05339645650989117,0.9003485929666221,0.9213084976286013
99,LGBM,B16,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.4, 'subsample_for_bin': 200000, 'subsample_freq': 0}",ARPE19,0.08300694600543122,0.8796830556059437,0.8902971480076112
100,LGBM,B16,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.4, 'subsample_for_bin': 200000, 'subsample_freq': 0}",B16,0.04600247245039039,0.9247937186886664,0.9426956536237648
101,LGBM,B16,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 0.4, 'subsample_for_bin': 200000, 'subsample_freq': 0}",PC3,0.062367716630087736,0.6959140422044237,0.9070388980669638
102,LGBM,PC3,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",HEK293,0.07963262926715424,0.8367744463689533,0.8239745886956311
103,LGBM,PC3,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",HepG2,0.06133887788633383,0.7778192913693566,0.8866197345706107
104,LGBM,PC3,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",N2a,0.057310782837781425,0.8938536502725901,0.9145830041626756
105,LGBM,PC3,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",ARPE19,0.08516275493032607,0.8755893575543916,0.8823793227783951
106,LGBM,PC3,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",B16,0.049547585042571854,0.9168994391364562,0.9310709977764484
107,LGBM,PC3,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 10, 'min_child_weight': 1.0, 'min_split_gain': 0.0, 'n_estimators': 600, 'n_jobs': -1, 'num_leaves': 64, 'objective': None, 'random_state': 4, 'reg_alpha': 0.015, 'reg_lambda': 0.015, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",PC3,0.058504863165612236,0.730053428109808,0.9131555003723362
