,Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,RLU_B16,Exp_B16
513,514,DOTAP,1,0,12.515,52.6,0,4,36,2,4,50,80,10,3.1985851440283946,24.49784474350812
514,515,DOTAP,1,0,12.515,52.6,0,4,36,2,8,50,80,10,3.33196553882205,27.993309601550315
515,516,DOTAP,1,0,12.515,52.6,0,4,36,2,12,50,80,10,5.491106958785344,242.52552408205398
516,517,DOTAP,1,0,12.515,52.6,0,4,36,2,4,10,20,10,3.7015078119165454,40.50833728909931
517,518,DOTAP,1,0,12.515,52.6,0,4,36,2,8,10,20,10,3.067867326545081,21.49600978566695
518,519,DOTAP,1,0,12.515,52.6,0,4,36,2,12,10,20,10,3.1355228402877575,23.00065836967064
519,520,DOTAP,1,0,12.515,52.6,0,4,36,2,4,10,40,10,5.909510115701392,368.5255762880712
520,521,DOTAP,1,0,12.515,52.6,0,4,36,2,8,10,40,10,6.165236120336755,475.9135025261389
521,522,DOTAP,1,0,12.515,52.6,0,4,36,2,12,10,40,10,6.527731171286306,683.844923088234
522,523,DOTAP,1,0,12.515,52.6,0,4,36,2,4,10,60,10,6.206371509381392,495.89861935993997
523,524,DOTAP,1,0,12.515,52.6,0,4,36,2,8,10,60,10,7.06260235592628,1167.4794129339307
524,525,DOTAP,1,0,12.515,52.6,0,4,36,2,12,10,60,10,7.5214282945040525,1847.2037617597011
525,526,DOTAP,1,0,12.515,52.6,0,4,36,2,4,10,80,10,5.033387361643391,153.45193050178315
526,527,DOTAP,1,0,12.515,52.6,0,4,36,2,8,10,80,10,5.287847393903737,197.91692934639227
527,528,DOTAP,1,0,12.515,52.6,0,4,36,2,12,10,80,10,7.103258214674362,1215.9223634907607
528,529,DOTAP,1,0,12.515,52.6,0,4,36,2,4,1,20,10,3.258349652044817,26.006581797544204
529,530,DOTAP,1,0,12.515,52.6,0,4,36,2,8,1,20,10,2.890175541218196,17.99646844628277
530,531,DOTAP,1,0,12.515,52.6,0,4,36,2,12,1,20,10,3.1985851440283946,24.49784474350812
531,532,DOTAP,1,0,12.515,52.6,0,4,36,2,4,1,40,10,4.494454458132215,89.51931912497668
532,533,DOTAP,1,0,12.515,52.6,0,4,36,2,8,1,40,10,3.350052916293506,28.50424194269294
533,534,DOTAP,1,0,12.515,52.6,0,4,36,2,12,1,40,10,4.369354830091417,78.99265157411662
534,535,DOTAP,1,0,12.515,52.6,0,4,36,2,4,1,60,10,4.381593311295266,79.96534163939202
535,536,DOTAP,1,0,12.515,52.6,0,4,36,2,8,1,60,10,4.126929979930108,61.98732817800774
536,537,DOTAP,1,0,12.515,52.6,0,4,36,2,12,1,60,10,4.732193488213304,113.54434758328101
537,538,DOTAP,1,0,12.515,52.6,0,4,36,2,4,1,80,10,4.381593311295266,79.96534163939202
538,539,DOTAP,1,0,12.515,52.6,0,4,36,2,8,1,80,10,6.866476113307022,959.5612159986713
539,540,DOTAP,1,0,12.515,52.6,0,4,36,2,12,1,80,10,6.491282211958334,659.3682713062497
540,541,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,20,500,4.635090617946443,103.03725459660976
541,542,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,20,500,4.488238847770193,88.96462757651007
542,543,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,20,500,4.142889154013742,62.98453083967617
543,544,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,40,500,3.9121194432994737,50.00482212608044
544,545,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,40,500,4.363243702109667,78.51138939587396
545,546,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,40,500,4.505121087700593,90.47929931588719
546,547,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,60,500,2.9177403331836493,18.499437628886124
547,548,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,60,500,2.8034383158897356,16.501285977333474
548,549,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,60,500,3.2769203601385932,26.494054786377255
549,550,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,80,500,2.862242444705852,17.500727381202964
550,551,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,80,500,2.6389732352794555,13.998822728800372
551,552,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,80,500,2.944332606715115,18.997979030914447
552,553,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,20,500,4.668559075673006,106.54410977284468
553,554,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,20,500,4.05200823523474,57.51284046081094
554,555,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,20,500,4.248199910271204,69.97932982795868
555,556,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,40,500,4.126929979930108,61.98732817800774
556,557,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,40,500,4.069388405321625,58.52116041451593
557,558,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,40,500,5.283100625713562,196.97968975122993
558,559,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,60,500,2.833250342481756,17.000628984869827
559,560,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,60,500,3.1136660714629696,22.50339240640038
560,561,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,60,500,3.178020388471803,23.99919740839273
561,562,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,80,500,3.1355228402877575,23.00065836967064
562,563,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,80,500,2.602751143451792,13.500829708595866
563,564,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,80,500,3.1136660714629696,22.50339240640038
564,565,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,20,500,4.59005425525216,98.49977414705944
565,566,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,20,500,4.077686690120483,59.00880618379953
566,567,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,20,500,4.135323496625947,62.50980951245619
567,568,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,40,500,3.044577296196901,21.00115205954286
568,569,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,40,500,4.424595410317311,83.47902563616815
569,570,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,40,500,5.4002077500353085,221.4524181732609
570,571,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,60,500,3.044577296196901,21.00115205954286
571,572,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,60,500,2.833250342481756,17.000628984869827
572,573,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,60,500,3.839207213049911,46.48860426783334
573,574,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,80,500,2.862242444705852,17.500727381202964
574,575,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,80,500,2.707904251597284,14.997810917177775
575,576,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,80,500,3.3841163138260857,29.49191959603112
576,577,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,20,500,5.513168988172113,247.9355883838467
577,578,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,20,500,4.5434584955371875,94.01539030687962
578,579,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,20,500,4.7449683304557455,115.0041633159969
579,580,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,40,500,3.773111020731971,43.515231260668365
580,581,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,40,500,4.8523210043217055,128.0372201819104
581,582,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,40,500,4.930936288200425,138.50913611768254
582,583,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,60,500,4.119387380295129,61.52154140892301
583,584,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,60,500,3.932169671962716,51.0175490197605
584,585,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,60,500,4.276550399640532,71.99166868701877
585,586,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,80,500,4.9969757315233485,147.9649958885052
586,587,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,80,500,4.59005425525216,98.49977414705944
587,588,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,80,500,4.424595410317311,83.47902563616815
588,589,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,20,500,2.707904251597284,14.997810917177775
589,590,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,20,500,3.33196553882205,27.993309601550315
590,591,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,20,500,3.3841163138260857,29.49191959603112
591,592,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,40,500,2.525670504695033,12.499273275960652
592,593,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,40,500,4.060276659574407,57.9903524460855
593,594,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,40,500,4.297250929787704,73.49746602599656
594,595,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,60,500,2.4422863813608107,11.499302500056768
595,596,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,60,500,2.944332606715115,18.997979030914447
596,597,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,60,500,2.862242444705852,17.500727381202964
597,598,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,80,500,2.4422863813608107,11.499302500056768
598,599,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,80,500,3.4343107393317647,31.01003120287951
599,600,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,80,500,3.7015078119165454,40.50833728909931
600,601,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,20,100,4.069388405321625,58.52116041451593
601,602,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,20,100,4.042929562737194,56.993063231579285
602,603,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,20,100,3.4815756695178,32.51090818610169
603,604,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,40,100,4.663123756075638,105.96657943780268
604,605,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,40,100,4.649548950483759,104.53782320704522
605,606,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,40,100,4.93836084760596,139.5413324870601
606,607,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,60,100,3.1985851440283946,24.49784474350812
607,608,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,60,100,3.33196553882205,27.993309601550315
608,609,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,60,100,4.0859990496803595,59.501352874542334
609,610,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,80,100,2.6741246303783845,14.499651727984507
610,611,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,80,100,2.5650388426503046,13.001163359504929
611,612,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,80,100,3.6633416783292767,38.99142219924015
612,613,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,20,100,4.212310793408556,67.51236683101938
613,614,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,20,100,3.7493204833891625,42.492198033212
614,615,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,20,100,3.2387756955737586,25.502479827510633
615,616,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,40,100,5.039932682253882,154.45961680263287
616,617,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,40,100,5.25748903323734,191.99878295609244
617,618,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,40,100,5.566008237900952,261.3886128042447
618,619,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,60,100,3.5554367595855143,35.00310457104625
619,620,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,60,100,3.737870841523859,42.0084522264643
620,621,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,60,100,4.7659892696587045,117.44724683441099
621,622,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,80,100,2.944332606715115,18.997979030914447
622,623,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,80,100,2.7726789280592854,16.001443358210743
623,624,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,80,100,3.2387756955737586,25.502479827510633
624,625,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,20,100,4.471392625069622,87.47846292526083
625,626,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,20,100,3.773111020731971,43.515231260668365
626,627,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,20,100,3.2957025435723697,26.99637353790015
627,628,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,40,100,5.541015461773554,254.936746583243
628,629,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,40,100,4.599943003898012,99.47864558532044
629,630,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,40,100,5.344900636815543,209.5370632945816
630,631,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,60,100,4.7185236306555405,112.00277308269969
631,632,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,60,100,4.142889154013742,62.98453083967617
632,633,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,60,100,5.230966891937697,186.97349931848942
633,634,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,80,100,3.860460563087754,47.487217192550425
634,635,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,80,100,3.496163133734871,32.9886358420348
635,636,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,80,100,3.725702880414813,41.500392308747934
636,637,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,20,100,5.12716659396116,168.53890173237963
637,638,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,20,100,4.219129855549327,67.97431107895926
638,639,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,20,100,4.344072888241162,77.02059766630471
639,640,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,40,100,6.496206568199541,662.6232433116054
640,641,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,40,100,6.168173176151383,477.31334174266294
641,642,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,40,100,6.0000974290486315,403.4681010910957
642,643,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,60,100,7.321632767613995,1512.6717960407752
643,644,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,60,100,6.544484647657611,695.3982114918092
644,645,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,60,100,7.0259251619387975,1125.4352874022618
645,646,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,80,100,6.2848199157263895,536.3676905537403
646,647,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,80,100,6.335874760306513,564.462956872091
647,648,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,80,100,5.117762727652369,166.96141330291817
648,649,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,20,100,3.4815756695178,32.51090818610169
649,650,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,20,100,3.3140581760228174,27.496484936800705
650,651,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,20,100,2.9177403331836493,18.499437628886124
651,652,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,40,100,3.3140581760228174,27.496484936800705
652,653,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,40,100,4.824696748823086,124.54869311801677
653,654,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,40,100,6.04107749220617,420.3457101924512
654,655,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,60,100,2.707904251597284,14.997810917177775
655,656,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,60,100,3.218845704509294,24.999247002367667
656,657,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,60,100,3.1985851440283946,24.49784474350812
657,658,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,80,100,3.0202326988475767,20.496060538985198
658,659,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,80,100,3.9701295586018484,52.991395886114645
659,660,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,80,100,4.212310793408556,67.51236683101938
660,661,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,20,10,2.4848821211989405,11.999705660541164
661,662,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,20,10,2.602751143451792,13.500829708595866
662,663,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,20,10,2.6741246303783845,14.499651727984507
663,664,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,40,10,3.1355228402877575,23.00065836967064
664,665,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,40,10,2.8034383158897356,16.501285977333474
665,666,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,40,10,2.833250342481756,17.000628984869827
666,667,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,60,10,2.862242444705852,17.500727381202964
667,668,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,60,10,3.624204532932834,37.49488534719495
668,669,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,60,10,4.0943253910687325,59.99884974182383
669,670,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,80,10,2.833250342481756,17.000628984869827
670,671,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,80,10,2.8034383158897356,16.501285977333474
671,672,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,80,10,3.33196553882205,27.993309601550315
672,673,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,20,10,2.525670504695033,12.499273275960652
673,674,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,20,10,2.525670504695033,12.499273275960652
674,675,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,20,10,2.6389732352794555,13.998822728800372
675,676,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,40,10,3.401375873923419,30.00535524575865
676,677,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,40,10,3.0910933727360477,22.001120254831193
677,678,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,40,10,2.944332606715115,18.997979030914447
678,679,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,60,10,2.890175541218196,17.99646844628277
679,680,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,60,10,3.511545143397378,33.49999010297442
680,681,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,60,10,4.033868395787374,56.47897222033433
681,682,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,80,10,2.6389732352794555,13.998822728800372
682,683,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,80,10,2.707904251597284,14.997810917177775
683,684,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,80,10,3.583449217486555,35.99749013259223
684,685,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,20,10,2.5650388426503046,13.001163359504929
685,686,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,20,10,2.5650388426503046,13.001163359504929
686,687,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,20,10,2.5650388426503046,13.001163359504929
687,688,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,40,10,3.067867326545081,21.49600978566695
688,689,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,40,10,2.8034383158897356,16.501285977333474
689,690,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,40,10,2.862242444705852,17.500727381202964
690,691,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,60,10,3.0202326988475767,20.496060538985198
691,692,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,60,10,3.9888295327515,53.991656898689
692,693,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,60,10,4.344072888241162,77.02059766630471
693,694,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,80,10,2.862242444705852,17.500727381202964
694,695,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,80,10,2.833250342481756,17.000628984869827
695,696,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,80,10,3.761578055275684,43.01625447344221
696,697,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,20,10,2.602751143451792,13.500829708595866
697,698,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,20,10,2.4848821211989405,11.999705660541164
698,699,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,20,10,2.740929417814061,15.501385667211498
699,700,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,40,10,3.401375873923419,30.00535524575865
700,701,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,40,10,3.258349652044817,26.006581797544204
701,702,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,40,10,3.0202326988475767,20.496060538985198
702,703,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,60,10,4.276550399640532,71.99166868701877
703,704,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,60,10,4.740404091098193,114.4804528666034
704,705,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,60,10,4.770564518952047,117.98582840045378
705,706,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,80,10,4.867080542627582,129.9410053724344
706,707,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,80,10,4.609842693292698,100.46834404886911
707,708,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,80,10,4.713971065965906,111.49403212954563
708,709,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,20,10,2.525670504695033,12.499273275960652
709,710,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,20,10,2.4848821211989405,11.999705660541164
710,711,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,20,10,2.602751143451792,13.500829708595866
711,712,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,40,10,2.6741246303783845,14.499651727984507
712,713,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,40,10,2.4848821211989405,11.999705660541164
713,714,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,40,10,2.4848821211989405,11.999705660541164
714,715,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,60,10,2.6741246303783845,14.499651727984507
715,716,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,60,10,2.6389732352794555,13.998822728800372
716,717,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,60,10,2.6741246303783845,14.499651727984507
717,718,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,80,10,2.7726789280592854,16.001443358210743
718,719,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,80,10,2.8034383158897356,16.501285977333474
719,720,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,80,10,3.465706716309491,31.999066045941937
720,721,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,20,500,5.654639959544408,285.61363175026906
721,722,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,20,500,5.4002077500353085,221.4524181732609
722,723,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,20,500,4.723078228146334,112.51406411049346
723,724,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,40,500,3.157178698728366,23.504189896560142
724,725,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,40,500,3.4343107393317647,31.01003120287951
725,726,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,40,500,3.0910933727360477,22.001120254831193
726,727,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,60,500,2.707904251597284,14.997810917177775
727,728,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,60,500,2.890175541218196,17.99646844628277
728,729,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,60,500,2.944332606715115,18.997979030914447
729,730,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,80,500,2.6741246303783845,14.499651727984507
730,731,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,80,500,2.602751143451792,13.500829708595866
731,732,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,80,500,2.6389732352794555,13.998822728800372
732,733,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,20,500,4.9867229751782185,146.45569729472766
733,734,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,20,500,5.53909398802593,254.44736263715043
734,735,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,20,500,4.57479338793544,97.00799404429738
735,736,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,40,500,2.995939748575446,20.004149930917713
736,737,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,40,500,2.8034383158897356,16.501285977333474
737,738,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,40,500,2.8034383158897356,16.501285977333474
738,739,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,60,500,2.602751143451792,13.500829708595866
739,740,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,60,500,2.6389732352794555,13.998822728800372
740,741,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,60,500,2.740929417814061,15.501385667211498
741,742,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,80,500,2.602751143451792,13.500829708595866
742,743,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,80,500,2.6741246303783845,14.499651727984507
743,744,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,80,500,2.525670504695033,12.499273275960652
744,745,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,20,500,4.3310331763890195,76.02279096040995
745,746,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,20,500,5.193147216964081,180.03426915503547
746,747,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,20,500,4.9560111871853945,142.02614880825772
747,748,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,40,500,2.9177403331836493,18.499437628886124
748,749,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,40,500,2.6741246303783845,14.499651727984507
749,750,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,40,500,3.0202326988475767,20.496060538985198
750,751,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,60,500,2.7726789280592854,16.001443358210743
751,752,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,60,500,2.8034383158897356,16.501285977333474
752,753,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,60,500,2.5650388426503046,13.001163359504929
753,754,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,80,500,2.4848821211989405,11.999705660541164
754,755,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,80,500,2.6389732352794555,13.998822728800372
755,756,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,80,500,2.6389732352794555,13.998822728800372
756,757,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,20,500,3.597207182554248,36.49616485325015
757,758,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,20,500,3.839207213049911,46.48860426783334
758,759,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,20,500,4.516692573938963,91.53236027264595
759,760,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,40,500,2.6389732352794555,13.998822728800372
760,761,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,40,500,2.602751143451792,13.500829708595866
761,762,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,40,500,3.1136660714629696,22.50339240640038
762,763,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,60,500,2.602751143451792,13.500829708595866
763,764,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,60,500,2.7726789280592854,16.001443358210743
764,765,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,60,500,2.7726789280592854,16.001443358210743
765,766,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,80,500,2.5650388426503046,13.001163359504929
766,767,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,80,500,2.602751143451792,13.500829708595866
767,768,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,80,500,2.525670504695033,12.499273275960652
768,769,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,20,500,3.465706716309491,31.999066045941937
769,770,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,20,500,2.970272317910508,19.497228317644485
770,771,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,20,500,3.044577296196901,21.00115205954286
