LGBM,RF,XGB,DT,MLP,kNN,MLR,PLS,lasso
0.1932177865289268,0.2815457733910354,0.33401112215296114,0.5899503722084367,0.17423519962583284,0.17667041761734834,0.22529322509067196,0.21921387566361883,0.2305646595100676
0.06438679044941613,0.016466175065973455,0.0001913611311080421,0.021195202646815542,0.17356516718317863,0.21982556466194098,0.09141845200424976,0.08160470963349147,0.10668525519103458
0.04136622190285871,0.024811453163771424,0.017472417715465483,0.010132340777502136,0.08100033931318418,0.028877399661422554,0.0718794956570703,0.07194051163750814,0.11678426774499723
0.04655599784270161,0.06334294185503866,0.07985489027277315,0.018920595533498785,0.049607411270062574,0.008423099982380156,0.10344369881476065,0.10790355886170348,0.10358559803877376
0.03966113793887263,0.05159011222872115,0.06279585914142474,0.09904880066170385,0.19766905945961608,0.008502695655579887,0.11103859736806174,0.10822499875133221,0.10683622486977754
0.10481081292754307,0.12056386758402865,0.16076473693299434,0.190136476426799,0.09630526876070775,0.020995830889872058,0.0936011132321311,0.10197692904963834,0.08370553105055542
0.15811013589090855,0.20980036814663827,0.1537449780429465,0.2553763440860216,0.15658391285011636,0.14426609834618337,0.31093981759527667,0.3151732046461019,0.3103204627203687
0.04978351855107993,0.05419182089192198,0.07227279190390057,0.06710090984284545,0.0391838232169846,0.02343669683349936,0.025186656415182196,0.02560621005572128,0.0058317160901456555
0.06767646741442507,0.08595610040720897,0.036131039200191895,0.10773366418527719,0.03688284059412206,0.1007746681433393,0.22962232700903382,0.23301564482899423,0.2327101823928664
0.01651940532651361,0.0282427503052503,0.00999965696812069,0.02181555004135649,0.06524656653531566,0.030076394632641258,0.04779147302183409,0.04846216512648731,0.055264268701359226
0.02072812457356399,0.0013648161687472293,0.033547063323463466,0.04445822994210091,0.061960645928291425,0.019750908063114136,0.006664917590813391,0.005389594996327074,0.042396810213780445
0.0146188035074322,0.026415147184804408,0.017776264249045964,0.012923904052936308,0.01647345390690011,0.03108448728396307,0.11312156175707674,0.1076613687119364,0.11852766003750817
0.09189525452841821,0.027320353425696192,0.04052662839566115,0.00899503722084366,0.12958429805828922,0.17193409021318443,0.031852929261230484,0.032854215878221404,0.06913258714442413
0.013911116690769387,0.060711186439009024,0.07520633869372295,0.08850289495450803,0.04787206462679333,0.04729871868499336,0.10799277296210386,0.10991389132864865,0.06103048163595054
0.03183224243224761,0.04902559733053684,0.024134124750140484,0.03401571546732832,0.1611511273409857,0.10334515706891512,0.10828950800798337,0.11955307850411426,0.0969160896850107
0.20983006284185596,0.2989633225757219,0.3091111212993477,0.21153846153846168,0.15291292961368635,0.18465332609004786,0.3207553224776841,0.3121309377370311,0.3258048473523226
0.1583530915793633,0.16103542913925975,0.1547781927611238,0.10380479735318449,0.012654128336106407,0.15912339398327568,0.16111740446198144,0.1640778071069025,0.16295489989155382
0.1474799645508233,0.1372488454645712,0.16467469477081614,0.12272539288668319,0.14552796599660922,0.1885843675947101,0.1864096467146374,0.19410986332297253,0.18244529604992804
0.045729672226497764,0.027658423062152993,0.0023254398426011402,0.038461538461538436,0.009981578632681287,0.06513315684542126,0.02018554792206434,0.02253163456553553,0.06554860511892957
0.14561246618400298,0.2115194685466863,0.20953086018562317,0.0,0.22994254884300896,0.31164281411205225,0.25638190682151846,0.24967010378963755,0.2577434997894903
0.019615615518900124,0.002988503879632929,0.006507471635185835,0.011269644334160445,0.07396499352066299,0.07609728462816744,0.0751380200844855,0.07191624789016095,0.08532606236159912
0.037627564846693135,0.047726808772171656,0.03316384595814967,0.18527708850289493,0.1723926865993944,0.12717443266399808,0.05636928645224705,0.0526617386243991,0.07348525913950144
0.049342061308816854,0.05330567823007354,0.033716370760655034,0.12107113316790741,0.09157993649299845,0.07234678517566698,0.028170001421037094,0.02790654128007064,0.04864899240685627
0.07010884966892678,0.09526124010398188,0.12383058844665729,0.08312655086848633,0.03158878403318349,0.08591265031552583,0.14027251219553039,0.13751436130669,0.1400735512528577
0.0659032921996448,0.04137545347424376,0.029895428096686105,0.09780810587262212,0.16304040714324702,0.22078807068492345,0.12639054898614088,0.11616642912942829,0.09671062333501107
0.26197933737274537,0.2501555126101498,0.2054216602895751,0.08478081058726228,0.27506070671207256,0.2705285666064223,0.26359894109652127,0.2561005683041766,0.2734403047707377
0.009361930204427646,0.015357109008822716,0.02430940719554009,0.0,0.047757387414992414,0.045706394156742505,0.11764504273453019,0.11998042409053036,0.12048134769543972
0.0038076229241125405,0.01002750699121666,0.027191221714019775,0.0,0.0477286220272487,0.20728462110090878,0.017094297171076345,0.013848971701761692,0.01045832458131063
0.021011927085697657,0.01595148079220661,0.02788032146403374,0.03019023986765923,0.03785815708238954,0.18598727668502318,0.049388566058249345,0.051572933566699494,0.062370451788704206
0.06363331988605841,0.08685099784847772,0.08684953904230797,0.17152605459057071,0.043261570210302136,0.11364711493140991,0.18849720058171796,0.19302102271306587,0.1850044247183394
0.05856671581113304,0.06176127456772626,0.13175673779127914,0.06720430107526879,0.041667302454679284,0.01922076089713881,0.06385627674382896,0.07042846981946885,0.05974837686114057
0.008907977636581159,0.011761950303280953,0.019935935735702515,0.00041356492969396585,0.047187609115195595,0.009074483310641758,0.047536387211905055,0.052607220372479224,0.022838084786715784
0.08376166940235477,0.04093788525542555,0.14651667327305026,0.31606699751861034,0.11430462413582873,0.22330597664990312,0.09986133731020488,0.09520401414989574,0.10176774362694879
0.3152154422792398,0.31393279241666316,0.3338233632820513,0.3890612076095946,0.18723685065310547,0.4787875577924826,0.4242882860641384,0.42560640910664693,0.4689375776733235
