,LGBM,RF,XGB,DT,kNN,PLS,MLR,lasso
150,0.0025735092275463167,0.00750719373397489,0.004835768935838397,0.0,0.023566982100109893,0.01648218989083569,0.019216528253661817,0.10760670626482517
151,3.143392293454561e-05,0.007638392046633372,0.008169993159928973,0.0,0.08566719169458896,0.05075596088971458,0.08168663890178757,0.00014037065971156393
152,0.007582110900264505,0.010479683887443678,0.017977401015916522,0.0,0.08150742908079225,0.039649686864062464,0.07041338999093108,0.00010308089425997702
153,0.011227755889762117,0.026817300299749533,0.012545570132890399,0.0,0.006564951973362335,0.011224217497213002,0.04031836948310055,0.050875163328324174
154,0.003612373699172597,0.006189930138722655,0.0014534151576369447,0.0,0.1406709919691854,0.023263335836069043,0.0026011901943249205,0.050874060352591594
155,0.0024902034344900653,0.004199233860211163,0.006564334633192365,0.0,0.016121007701907136,0.005755734566995338,0.021628437434244432,0.07621569496807643
156,0.003087682192778496,0.004172625994842763,0.00034888148530418106,0.0,0.016506311251166,0.017884358907258202,0.009619558892212027,0.07622989125125992
157,0.0008977529730260503,0.009683748499400166,0.02083833575471336,0.09372082166199808,0.07802423487879387,0.023005112429553193,0.002783076790873404,0.07622802180086569
158,0.0005125761358842629,0.0069962342575917436,0.024786933658281024,0.0,0.010766005483544741,0.05196271263042451,0.027761695536381692,0.07623845841158275
159,0.012472930058069764,0.021696873541083114,0.023324652908006366,0.0,0.009869155847114924,0.1163852243228091,0.09189282408391827,0.16678197168865466
160,0.007858922842654867,0.0016745691332084867,0.0028483712650925475,0.09372082166199808,0.004119409854879061,0.11385502986247509,0.09103218625743634,0.14729398534962568
161,0.028261296017761048,0.04311455716545888,0.004911735055604632,0.0,0.022041492738393773,0.04091114043290309,0.013456937149796483,0.10098677812399079
162,0.014606784239039772,0.00442083604275019,0.004881575105348285,0.0,0.01838495093837357,0.23920355684758382,0.2652906645973151,0.18549190256735487
163,0.0023006290775532123,0.00907413382019455,0.004427506921449359,0.0,0.027387469826713057,0.05530350708834726,0.08570514595757138,0.0028780989733337148
164,0.05880482380657531,0.04062938091903426,0.051533591457887024,0.0,0.029118424307809365,0.03145685875977065,0.06193276698273034,0.0028492725098428068
165,0.01582246938927938,0.0308447493580766,0.060207113025346454,0.0,0.05613139654454968,0.008317843921404805,0.038745822524259455,0.05358011394503423
166,0.00046330608935471473,0.00048668981481518603,0.011742994787535016,0.060107376283846825,0.20457020102841536,0.03479762654434486,0.0061106536992013155,0.10544724340514855
167,0.15013598251152546,0.17608239188983685,0.11465737179102573,0.0,0.04876652759831204,0.013774009988940267,0.013285473977390577,0.07896189812348572
168,0.020428328176651023,0.016397261103515914,0.026299290797289654,0.0,0.053121524853306984,0.09574141397894836,0.06866363183288553,0.14922871820274475
169,0.04180227821388019,0.12031190415981177,0.0949816560767501,0.0,0.16914219122316126,0.04399522156985575,0.016645743708891658,0.11209484520845875
170,0.17185313476577763,0.1609518892047563,0.18331524891123152,0.0,0.04369082776043806,0.037184746691573484,0.011462558455014787,0.09971794465936959
171,0.09451983258813319,0.12354157253179102,0.05974583201159059,0.0,0.0,0.1592207487569762,0.13513472112519773,0.19297369004519632
172,0.02373778357108347,0.03132528729084305,0.1670840171650122,0.0,2.7755575615628914e-17,0.013200808615421139,0.04237139633854606,0.056946955930534976
173,0.04481503647946891,0.04708952053043444,0.08008776664956505,0.034080298786181074,0.005048434623902656,0.05958684449768406,0.03572012098157071,0.10378815314563428
174,0.17834441734500162,0.20148930092870487,0.10231603577691295,0.0,0.08139285602623715,0.07062971547390118,0.10259293210153356,0.003493502371264945
175,0.07165029993773744,0.11122556696289665,0.05644073882022829,0.0,0.022265442226290247,0.05926704197434135,0.09118429766748729,0.003504963717760587
176,0.018421028915309695,0.014506903108465502,0.04026396718679684,0.09372082166199808,0.07207700399074964,0.009993696452972378,0.018610703440944593,0.07958187128904728
177,0.09569706953636367,0.10982426998577208,0.09504417692468506,0.0,0.03131054920792026,0.03910467870688708,0.012080133991458908,0.07957397805404945
178,0.09312424430063396,0.08140168440061221,0.01975327488087139,0.0,0.013168153228076365,0.05625737923131782,0.03084518331020933,0.0795892798517207
179,0.35023077573313255,0.32553322847447064,0.2999771969770294,0.0,0.0,0.028469479405712872,0.0006218195462852211,0.09985137748867795
180,0.007611798017740368,0.03324408536562784,0.04353211039588556,0.0,0.09227778475306342,0.033953066209720745,0.005114897980869823,0.1044017332524495
181,0.10167454673675536,0.14505017244692495,0.13875469701742035,0.0,0.15163421772007518,0.0959698371869436,0.07535322155431218,0.10442922109713498
182,0.08478319013728497,0.011357013175640585,0.019777287594299198,0.1074929971988795,0.005458617392627263,0.09224314111912632,0.10322830561744248,0.09133738739413093
183,0.027279979785532205,0.07685632505316953,0.038721404378376345,0.1074929971988795,0.48334566741826124,0.34639725716651953,0.333632945924683,0.5355312573257507
184,0.25701081701631523,0.20704291918787693,0.2558402403507356,0.0,0.011811215623969223,0.18599545347742766,0.19331875571962223,0.05094837423691323
185,0.06167615831032272,0.06788215540845935,0.04485887060868862,0.0,0.12581699346405234,0.14464714641185075,0.15361149697558882,0.004147566382180723
186,0.041397353337309484,0.00026191309857270806,0.019488475681130435,0.0,0.09176275085360813,0.20225835242978704,0.21145200749130807,0.050912693121983765
187,0.009846984326045527,0.04048327085463799,0.015433119430818043,0.0620915032679738,0.3454414856845377,0.27007944378934234,0.28107786043537397,0.1015736037777398
188,0.02884791105567802,0.003336341017888822,0.00966000501292541,0.0,0.29613322725171853,0.4477359737637197,0.43349841093117736,0.6266172701795668
189,0.04867615000172659,0.055610278960068676,0.07090276415719818,0.3594771241830066,0.44826156702533193,0.23098077924922042,0.2418086777213532,0.0762948927338562
190,0.38499989783177024,0.4284282317093506,0.4165563969885935,0.1605975723622782,0.10943890080724272,0.251162725185086,0.2335145146203818,0.4505311072336952
191,0.32244141284258243,0.1605250565503977,0.29286246061547694,0.13340336134453784,0.1966670910573961,0.24814880183034368,0.26185518623239357,0.09659267148574291
192,0.005491543500657392,0.0004952351310892888,0.03559582134366149,0.04680205415499533,0.06451349064738099,0.007989483802564368,0.025185528067942442,0.1884135793593072
193,0.03323222788264235,0.19341770863438018,0.1492281480719283,0.10387488328664793,0.42002259000242903,0.4942274851222163,0.4819316759103751,0.652391538385844
194,0.10240692520595196,0.0027141573064409785,0.16282256622385693,0.17717086834733886,0.024062134475457964,0.43305203405040826,0.4191262826774832,0.6086609587982144
