,RF,XGB,LGBM,DT,kNN,PLS,MLR,lasso
188,0.022857635625131822,0.010989441909720399,0.023557581109325987,0.0757267615743511,0.12375433571030792,0.21203351940650084,0.20998470567738864,0.028327525381594332
189,0.10774280960672877,0.12619139411322788,0.1887687228990822,0.3830601746620409,0.048018935249242944,0.09182305235134272,0.08931576008190933,0.0274444614674757
190,0.052494497424124376,0.05002781848956528,0.027214857929024894,0.06603660724967075,0.3154310741635211,0.029066054347455045,0.03130977986390082,0.33342085922657605
191,0.006741670891748486,0.008611448156390145,0.031343487771559986,0.05088327949914259,0.05402005552737754,0.11616657609369835,0.11510518378469436,0.07229606455938398
192,0.03333053496817073,0.05757285767386511,0.05749940953844024,0.028053594927622882,0.04382057644183257,0.029726880965514124,0.028431063927945643,0.10463078469109938
193,0.048242146094789995,0.026592547520736698,0.04505068154737557,0.052219164971886556,0.00833084085803465,0.046129255354091125,0.0484861632589525,0.024523230154633313
194,0.10055134708906077,0.1313958981701996,0.029040230231259567,0.14036766758384175,0.14806372674831395,0.11745827799019842,0.1165953113640219,0.13313883124581052
195,0.08791500337690061,0.059510140951519075,0.013538464480775225,0.11464688758623434,0.15480262899814826,0.13964129927406993,0.13868110508285508,0.1072102212304292
196,0.051803500931416724,0.04923989005116769,0.05274521343792338,0.09347210591378549,0.01797485427927306,0.06616414365148138,0.06429052154039522,0.08642616556350749
197,0.025806277300833846,0.0275923951645618,0.025039553791994573,0.034214618973561484,0.01573653706627942,0.5211662657737985,0.5204003484290375,0.0878791429775519
198,0.06334259403116321,0.07581222371801777,0.06672147137370882,0.010886469673405896,0.019714076141177206,0.5483564335128419,0.5472715630595709,0.04269600883395819
199,0.014207037389774635,0.02154032267983952,0.03448317125390282,0.03234039159389085,0.16719254296205605,0.565671233614462,0.5646948367761385,0.08621268321602754
200,0.029952628444074758,0.05128582233888612,0.08403610900710756,0.24380906807034328,0.18744729187023254,0.02744032012435041,0.024347357911592843,0.066492201254881
201,0.043953127527389335,0.059000901495501856,0.08519750546062305,0.02961734999060034,0.2445003324540621,0.1641987770705978,0.16625730052143192,0.19693580028330127
202,0.08466452849034523,0.10856128719766,0.14827478907761305,0.059747406559226224,0.06911815105303976,0.17319782313833795,0.17386613174142415,0.10762648364455868
203,0.02669929031282048,0.02525101725258505,0.038645836076706575,0.17604634867465346,0.07811195905489376,0.1439100571044298,0.13884501908627464,0.3434682960876743
204,0.006008297143211716,0.011489214530928438,0.027574296773323015,0.2993864611282961,0.3454190723800069,0.17911317201399654,0.18059743682312582,0.46698768282620584
205,0.16281953076587585,0.15003759755245705,0.1919442737596691,0.15726419769965644,0.17042734973998108,0.12707686532188864,0.1282714066841187,0.324629730127922
206,0.12683674061667816,0.06244895992017785,0.07620891884631187,0.07626510348127769,0.2977746532440275,0.08450229790178987,0.08571000121097333,0.36288936873853983
207,0.03076020017077541,0.004812452885534002,0.02311404015891183,0.05530964628942858,0.018984388934709245,0.04161994520810364,0.041634204436269306,0.04901988764271631
208,0.015024469554407505,0.04860499752581804,0.051424798828830665,0.10778801292020576,0.02403440211779362,0.19942557626695848,0.19943383651265553,0.08561250797680486
209,0.19228855711709547,0.11708008810897397,0.22196151300383138,0.0134784862623121,0.008904919421160423,0.0256630344066221,0.03212377993112703,0.13917654786065906
210,0.03564691037319358,0.03210975074070341,0.010259631336089925,0.012760697053076489,0.10912373642303785,0.056740717387697814,0.05658419093245687,0.160905872350148
211,0.027645532711629145,0.038084663660179124,0.0396914966888709,0.06934641304781267,0.13756985797091903,0.05391625507620579,0.05421460560115876,0.01237271089741468
212,0.052853464187445506,0.05866343806927707,0.05805519276120773,0.04171152849224388,0.043911970533451083,0.1358089202254621,0.13670932573775463,0.2002514567360715
213,0.018577529779707058,0.013653998493698999,0.056716249218435766,0.022729991625792506,0.009274225833450944,0.042358107499270437,0.04027526638169232,0.1787830190108187
214,0.030965798673419115,0.029123198634515096,0.032831789538988354,0.020536746819795018,0.07446503250251452,0.12863417209554873,0.12823599265772512,0.22552956684758244
215,0.04256090305351595,0.040759514453508366,0.043416069734022705,0.047214579096383116,0.16562292054347935,0.3046462476513445,0.303168586021378,0.2512008443594085
216,0.046002596605629165,0.049659834473875925,0.03628975358972915,0.3205726362802568,0.040069311791875006,0.3884742955875703,0.3877997929659869,0.23514995046872345
217,0.08146478797684101,0.10644667648836989,0.0722774241361297,0.029130278741476223,0.09576734690478267,0.15862294624221884,0.15690739904381812,0.11360970030710532
218,0.01906447665001315,0.023244823696710576,0.0667782767717465,0.022969254695537733,0.010045506900605572,0.40453406818559756,0.40308682936043183,0.1029368152892281
219,0.08115435933515217,0.09157638805650445,0.06510233814064104,0.021214658850739754,0.004317262028294133,0.045123321183685894,0.043436532114745074,0.018623195068262544
220,0.11442664640526229,0.08577121226806672,0.12058169274507763,0.047852613949037004,0.012489279264837616,0.06459061716653924,0.06430690487009727,0.02109656969324958
221,0.15841835812364607,0.13717073855295692,0.12364378042505042,0.05718387366909916,0.032779838924235916,0.13592682119810576,0.13720624344527765,0.09396328843996782
222,0.0023856482351816144,0.0267897272405192,0.029727422003748394,0.08278502213183392,0.10182706624260468,0.07588395538538426,0.07475809927818358,0.04568146496693587
223,0.08624086037227557,0.07828953598358224,0.08029728877762354,0.12459624356980503,0.04664530266240202,0.1930379724258238,0.19152754492213916,0.03578456530316837
224,0.02048283461541639,0.013606574385912507,0.018839157582512367,0.04238944052318844,0.018528401275434536,0.289228443441654,0.28910861346818484,0.001849071146902359
225,0.03799950153527104,0.02150572477551871,0.05570636865080658,0.04199066874027996,0.014178654895091292,0.08925251652058802,0.09105717684696879,0.004712845282414446
226,0.010306182988142287,0.0015009627065271092,0.03517919694805122,0.014595047254456261,0.016453457855154285,0.2490412447611085,0.25429043726532996,0.05430454024621967
227,0.06829158857385909,0.06263775847747954,0.10953626488184826,0.2380667543964589,0.0815096789017472,0.1149305874934115,0.11594999657252736,0.21342114229084197
228,0.011319613526845407,0.009556659304906012,0.010401955105426908,0.011843521952386693,0.04931550830173059,0.21917376581268772,0.2214079151910291,0.10361805897618326
229,0.0215611203208404,0.06332896339834859,0.09219822333643268,0.24544403238026868,0.21591495293059615,0.0864970735769312,0.0880025077208999,0.27864019835911225
230,0.061736101220938144,0.09877921106969645,0.13757725838605206,0.0732743151094628,0.09059959167106302,0.16088060688814562,0.16126223874109993,0.1747678726051255
231,0.06139444985634723,0.07293838636201166,0.12133477910102963,0.3697212585237468,0.3851530163679292,0.0986403572742765,0.09918693917566362,0.12143265572745865
232,0.13356946572809703,0.16101676122268593,0.1990778757730855,0.18144116122343168,0.2239842918612347,0.040264671664820756,0.03983331006388732,0.34290759311113506
233,0.18706901378674345,0.16539405840181076,0.1713069650066339,0.14074650077760492,0.11552307624238226,0.022986716866215923,0.020865105806377127,0.14460282249799364
234,0.12567403603251207,0.14527518895913405,0.20063430592309683,0.09875583203732499,0.20523818074144848,0.08352480951889624,0.08510247131359316,0.16438137041210418
235,0.07225771591751362,0.09282617284851158,0.06622122324488972,0.0,0.3050345423587675,0.1835914910079938,0.18344866812029453,0.15851587156792882
236,0.08666087718226156,0.07287170294013112,0.06380659764160834,0.10342146189735613,0.055371872473716444,0.1767593023246447,0.17665491489621044,0.08127180301529646
237,0.05366556956953547,0.0005912531609811034,0.027453217615646924,0.14930015552099538,0.023170398821186267,0.14640448246566648,0.14553787380483427,0.010080188628285358
238,0.010380372895925,0.0073841173339508626,0.02969685569079858,0.06071300394784063,0.018056016708844824,0.1538836994675489,0.16391378476128635,0.19830050085756828
239,0.07306268265171822,0.04921860284305579,0.02055368368263999,0.045699246321330156,0.04558612646927501,0.02843314709815334,0.02592551425768644,0.1767470445114941
240,0.03766414728350953,0.03641528851650211,0.033306627644768216,0.11281253738485453,0.07586661165727754,0.11998053273765594,0.11828813757788689,0.10966370214371979
241,0.049070743106901626,0.04295087749485424,0.03281756668811034,0.27854209036168587,0.3494279829107714,0.10776292195099504,0.10680010672942328,0.1403808557983298
242,0.07135853571001344,0.10019381792654547,0.16926806198562855,0.3926306974518482,0.3548577559205541,0.300570472244726,0.2994067842241035,0.4312838443835864
243,0.06754028971719472,0.07194271169577027,0.09839535717313302,0.35775810503648764,0.27463492601726935,0.13176834637068938,0.13102643119760612,0.6110383006225444
244,0.04682881107142378,0.017488917268795645,0.009220780289264097,0.4483789927024764,0.23527518552966165,0.1615670996015778,0.1635453632764786,0.6652797456728939
245,0.2040160204981354,0.12466087109136426,0.08824728646183988,0.46895561670056235,0.21634333666041206,0.07474225151660141,0.07585893036054236,0.545920578477122
246,0.03221204737029006,0.03630595735226014,0.019752139562651656,0.04946763966981696,0.09961700793702997,0.07621522174684109,0.07412769268176694,0.01479134515689648
247,0.03725676123887643,0.05030560710328466,0.030850667988288463,0.006499980061410865,0.07125055652261089,0.07781425832552263,0.07936573641971789,0.07696421663080186
248,0.10381725317767312,0.12357893010719731,0.1516844036293485,0.040634844678390555,0.006577941617095684,0.36069072786304485,0.3631922236006139,0.1341847189373968
249,0.06438260047941236,0.05988690307521413,0.02337502372187003,0.023527535191609855,0.047323518774075035,0.20393066831768425,0.2048290208600249,0.10988068747829302
250,0.0599549743931548,0.041543630116335856,0.040982834599109626,0.12974039956932654,0.33758648187293194,0.08607034178720646,0.0846504693959026,0.1889788059985698
251,0.013618463228494387,0.056897899625061504,0.04654568187306915,0.06898751844319496,0.13022315645900032,0.010381658289684292,0.012427953493686472,0.2732441577442696
252,0.12039344628069343,0.0546447939494249,0.022917860440754945,0.01766558998285278,0.05657856558264718,0.15857088976835965,0.15904962672664807,0.00029231681355912364
253,0.015903863085822756,0.04221010571433703,0.05459851978830077,0.27220161901343853,0.08535730114367993,0.09456113305500852,0.0949030142171331,0.01700338675800739
254,0.06739659372940879,0.1454961337438824,0.054903979392073116,0.2985404952745543,0.6907882539336375,0.10320417955297123,0.10244660136499156,0.5620844548763637
255,0.030557355250590446,0.03567367218116613,0.15080961953868832,0.18459145830841028,0.06299040463461225,0.24018367133912813,0.2407269468206221,0.21624658589786766
256,0.04405476418345772,0.050835509589876704,0.06642617602413925,0.06549826534274428,0.16114680860424446,0.09970735548054466,0.0988532290455924,0.3284436689212527
257,0.04899846852646228,0.06142187185914394,0.010147335011454095,0.01387725804522072,0.0244328304165094,0.02214211628064572,0.022239118791201218,0.12082727229375756
258,0.01705727866108908,0.015523654444963064,0.0030412326731174555,0.04312716832156949,0.06355677625583228,0.033135457133957824,0.03267626128727125,0.05392347839135819
259,0.05877303081113344,0.03457745925556435,0.0032663799579894376,0.07506878813255174,0.046994934448532866,0.03458828952299153,0.03504033805970941,0.07509814471886045
260,0.14035022859750704,0.1448705792427063,0.09574400546295206,0.13291063524345018,0.022065642311825298,0.31658104901714734,0.31630026621441176,0.18402039716512905
261,0.0985100248377857,0.08709333715990464,0.028015764395634468,0.006499980061410782,0.0009806851544457706,0.22277798408735414,0.22273673500657085,0.03385953834653288
262,0.017433342289874143,0.0008550815490148134,0.036830392864372175,0.0065199186505563445,0.0017804380762264649,0.03450688933724655,0.03468989108791465,0.06352366741166254
263,0.06416102499539555,0.07233966057174201,0.02255574268817695,0.03714559157794001,0.0256275773504398,0.02253375862291812,0.023263765025939576,0.05737235062584384
264,0.008848077920006414,0.00481570341011206,0.08653146894887598,0.05503050604139248,0.08690642906035317,0.19969897843801687,0.19766440762456355,0.13019904410898508
265,0.03202426051570706,0.04968280790239754,0.06588405653717228,0.027933963392750227,0.08011294388519824,0.1874288482496821,0.1869947443823327,0.016884814649930302
266,0.0690737609116302,0.06271537777046685,0.022089034531499352,0.046456912708856685,0.06301231225780957,0.13351816547115558,0.13397801555996103,0.11961879625010371
267,0.03558347283152857,0.034725535210417546,0.037827521311430135,0.057423136738844305,0.01434372124816874,0.18957049253441555,0.18603432959606053,0.0589892558570741
268,0.029568818198678293,0.059115075158764796,0.07345396182141206,0.006141085456793094,0.005438731410338071,0.10437435917095961,0.10243797652854625,0.06519681462339205
269,0.028176986397048603,0.0099141363400794,0.007172144226825661,0.0636439765522191,0.039470162062009984,0.08253894824552635,0.08477780452344552,0.2033770546804921
270,0.0658486730710682,0.048457399429580716,0.14302754816626206,0.017346572556525885,0.19612978535938302,0.054858306788640676,0.05324892298174139,0.06061445733900822
271,0.05978122423340154,0.037559261560468626,0.01758232718705871,0.001276069705307692,0.037001481543641135,0.19436809426849178,0.19303652577328412,0.3094761073882165
272,0.05316599230790492,0.02849688548079965,0.030000963367292244,0.10168680464170354,0.2087539478059508,0.14424750662200725,0.14297601734504106,0.3434558968208585
273,0.02976619289644189,0.004483904981459119,0.03490700769662147,0.17442277784423968,0.20427764531027198,0.0051286233322918595,0.006297442911782913,0.048061203308314426
274,0.08090896589730168,0.10424078926969926,0.08741263947695321,0.2759899509510706,0.10046864603217348,0.21781219641504715,0.21835969041239214,0.053445097333345015
275,0.18535261239538045,0.20017517804885568,0.1886084914414141,0.00562268213901182,0.029058904667773236,0.4593177008864958,0.45989058226978324,0.07673786021076615
276,0.04170818570002088,0.043395664692210345,0.05900691108315448,0.052039717669577684,0.005430458053119619,0.07672593434483782,0.07926204960148367,0.09407015082763828
277,0.13470963543397443,0.1304280967686162,0.09462136716747296,0.09303345695258602,0.17737929968565222,0.07831747243374554,0.07611663147545933,0.16892513338447807
278,0.1211565812219001,0.10558908964575342,0.14809635408182387,0.140886070901623,0.10662039905636564,0.01820897519026704,0.016149581855956552,0.22717124661394325
279,0.12119998626452722,0.11726185699044867,0.10437097451800581,0.022410974199465666,0.05911329781602842,0.042468147197703726,0.04410178134788345,0.06393981005068108
280,0.049106490105712775,0.03969719492942758,0.025460259519280992,0.062407784025202334,0.08657798115869336,0.12391203390029332,0.1222531839415518,0.054102164939676095
281,0.26657897501093464,0.2572021211986266,0.2548784772651237,0.022251465486302247,0.03960863315260807,0.059555448241341874,0.06014790848852261,0.01648812640932351
282,0.05487671827912895,0.06248635798692703,0.026787493679090748,0.0,0.1062332811095969,0.05659512961982863,0.057869339187410024,0.19024362476031917
283,0.058548501955967,0.06355173310383275,0.023597997873750762,0.005263787534394049,0.013288598886199682,0.03941022886341175,0.04008706765268452,0.1353252566187573
284,0.04848693642628306,0.042078686177281305,0.02326620360961361,0.09588467520038282,0.1339308984246612,0.1460835312940816,0.14524082615199527,0.08698582449505346
285,0.03488680277443887,0.05424183349686959,0.11197376970189407,0.02895083143916738,0.03790560379187777,0.1673523959468683,0.16657814841680424,0.11725688111260238
286,0.07193332662383982,0.07730404403760807,0.06943561510331431,0.02261036009091999,0.0120578089984959,0.11698108249539318,0.11917348166338204,0.12365223518662052
287,0.03829986688618109,0.03467776863708183,0.03343101364277801,0.07638473501615023,0.0539258988685038,0.05799520389210083,0.057829756459208514,0.06294010924903232
288,0.06514266060533591,0.07062001676633034,0.013266840848731587,0.15003788331937634,0.005916142485112352,0.20074127775850414,0.2628414325805329,0.1535399107153917
289,0.0413048809666231,8.621990131651991e-05,0.04798374239146441,0.050145551700761626,0.025981389685660716,0.042913134735612035,0.14617969646988682,0.043260089943837066
290,0.026893468118195762,0.10308423884705875,0.008966147578853112,0.033343017790918306,0.0014677209578394246,0.020540495352311283,0.10063274495940144,0.039994498353041585
291,0.14161966144275603,0.02847595890253718,0.1670055247850007,0.001162134910190904,0.09529593034255973,0.028611211400414338,0.01850816343734546,0.1711153182625423
292,0.042406836942217974,0.04178007956554575,0.008726072568891963,0.1675838417673564,0.017494429195487826,0.09385938619125134,0.037755384105380374,0.05745979115415212
293,0.008571300394783599,0.1046633741611469,0.027887184307522128,0.004426366790285907,0.08184407414232436,0.18035170680844903,0.10067593516600415,0.06339822023308728
294,0.05637905251824432,0.0474544792907462,0.058521244263390226,0.004857040315827177,0.04624273625914793,0.2530743917512449,0.00016293859015614753,0.15821575478464467
295,0.018770636439766175,0.16823804157104538,0.007889429478882493,0.019691350640028638,0.004027830663760501,0.0956362581004783,0.010013823184690573,0.08551785305928605
296,0.022086373968177697,0.08261760128059237,0.138624985958698,0.10427084579495155,0.07447889204856945,0.2509487440556223,0.10023750205175791,0.069161695964089
297,0.12086134705108248,0.13026806503937197,0.04958091543957133,0.022670175858356345,0.021985455050891,0.1683073173068524,0.06379277040077797,0.02893756695008365
298,0.009137157554732114,0.0002866110022750057,0.007763999903411589,0.024016030625672924,0.19505837912440438,0.26217616082577516,0.23242634548033578,0.3638293315601515
299,0.0023396937432702963,0.08478360860480949,0.09799307637326565,0.0077162339992822015,0.2378209930390844,0.17187878622155364,0.24971750567411147,0.3650760713304819
300,0.00629022610360086,0.0183558819688725,0.02395982098657634,0.01684412011006109,0.27189130249418525,0.04035786361099575,0.29850363798439067,0.3566281513118722
301,0.01378932886708921,0.11666586211828933,0.20199067363538456,0.17965665749491563,0.16587708838193224,0.24339061008819013,0.2565095915110128,0.3507187181995113
302,0.01190602942935759,0.037159055874298796,0.11293441385176739,0.055064686479927516,0.09643020469729169,0.077822337898453,0.13325258641928223,0.3580162922027368
303,0.005146249551382265,0.00861058325798325,0.050640140822800994,0.14914634354758777,0.1163674350780588,0.09220943772063367,0.05047149067519596,0.364559372471862
304,0.009487977030745873,0.0017565127115868606,0.03298823534065892,0.02347170714200264,0.002661137612307962,0.15063524921485633,0.22400259483281384,0.366158374701007
305,0.030787474578298724,0.020344140708895758,0.07446339783931333,0.030805120229692673,0.053040763275468084,0.09577977482004421,0.1435751763360595,0.09301965331226553
306,0.032124656059336676,0.004382697164563104,0.01094453063823414,0.08344299557363322,0.01309713232713644,0.08513917389328673,0.18663913516417202,0.02656532291887248
307,0.04411158631415302,0.00018590945050342422,0.06177262583068477,0.014868490762736386,0.031070893484762052,0.1474826026537905,0.16743019579776858,0.015891851997709594
308,0.016563584160785016,0.007149544775036737,0.11710232736149781,0.007823902380667602,0.21618362769446228,0.04452088670523119,0.15338349319207964,0.06397381636388055
309,0.03838706783108026,0.01104101282313244,0.014098717703555974,0.2752123459743989,0.12029991338828772,0.16520722143238806,0.06074081117454663,0.01397188808866684
310,0.005182737169518475,0.08951289350513866,0.07205909937319205,0.13858116999641104,0.1208609410144556,0.16962717564330795,0.0320596759904537,0.2316609967365307
311,0.004737408780954203,0.0936104953289032,0.008335845235407827,0.02613949036966151,0.21027797898768377,0.17788069414300237,0.2025091122626251,0.2307314349356778
312,0.0014523268333538064,0.012714472829846307,0.05974448119813822,0.1085775810503648,0.11900527841601038,0.028759357916748107,0.1909155365634807,0.2289442522580231
313,0.05107309486780695,0.029847584927762322,0.02020674377046866,1.3877787807814457e-17,0.07411225078405745,0.0744386011841226,0.16337875163077129,0.04696768029031351
314,0.07157853810264386,0.006849649131747321,0.07492488175150688,0.1467878932886709,0.0803637257357106,0.03597577476480629,0.09630714918349946,0.0023125641272318254
315,0.06488709773896448,0.005767626641312584,0.04597033834251465,0.04429357578657736,0.13126125672092673,0.10779967959046546,0.1504132141280088,0.10446417501593869
316,0.12096796865653756,0.008483849728787712,0.052539272767677496,0.017466204091398513,0.0307500832468931,0.05367500425764282,0.021977603574656557,0.13477150552151607
317,0.07899210431869852,0.07757288854306707,0.03114083408795365,0.05357100131594687,0.11967484786587176,0.01817192560547634,0.04417462149074847,0.2682602369564195
318,0.007615743509989156,0.055794629037829474,0.09146140047429976,0.19191888981935631,0.14248848770624836,0.07120097662262603,0.07249199703112094,0.16684752643966524
319,0.03607219763129571,0.0017061557178221498,0.07260695537399423,0.004874985046058156,0.05066977088406316,0.24463219018336355,0.0647359665512647,0.0546747621234249
320,0.03913072735973225,0.030905972650596247,0.09066048115066497,0.03970057935843313,0.17806044673577856,0.20650909859587332,0.05320762185795766,0.2512856845402871
321,0.06326280057423153,0.10361518912201861,0.10201176259799927,0.07372293336523511,0.09106168565567027,0.02664242460739255,0.13125308315355894,0.2568003285313609
322,0.12289852255054476,0.05511358556799917,0.10522863567889612,0.19191888981935631,0.08920856315840503,0.07874190008345333,0.11014753096033117,0.045182319833517504
323,0.09598426845316416,0.046583070793082215,0.09726455122363875,0.03391554013637993,0.1533090757780119,0.19817641468748504,0.12048627206945414,0.20102450660134294
324,0.039825786577342676,0.052848026603870335,0.01539883639934786,0.07106113171431985,0.020805301671906695,0.10212666067239393,0.026691323998106226,0.20069173552572964
325,0.03099025002990602,0.029901403351282996,0.002605952407776252,0.011149659050125632,0.07067946996945654,0.15310309193333396,0.077758087045294,0.1412552252943084
326,0.010490788371815218,0.11819355723347039,0.10067008300839286,0.026028403944422615,0.010516868137634194,0.1711163466246482,0.13387428504171628,0.06536625500970172
327,0.038761514535230635,0.039801084880467075,0.034066128503019655,0.09890109890109894,0.07561008889129517,0.01685901836404957,0.05853845803320579,0.026234137973955685
328,0.19657136021055116,0.04077824175835576,0.03364006193759983,0.0530964628942856,0.009760898199146384,0.010765238335959604,0.12270077262986895,0.32389592619574314
329,0.030969015432468272,0.022165118646131132,0.045705650523381214,0.044502930972604327,0.060855685110419944,0.10966874558631484,0.04758361318191823,0.01667972243250193
330,0.03154788252183288,0.04335234162410717,0.0374026942173894,0.06646728077521236,0.1805814103759903,0.14863890842179872,0.0027213756794698396,0.09880287676956301
331,0.02845495872711845,0.03081472887777781,0.004801323180331829,0.0041016526242032,0.09029171799633384,0.012880308963052367,0.021455421827861088,0.01752336170115454
332,0.11588123579375542,0.05465465631478139,0.03770895747035852,0.017312392117990905,0.2573672017678846,0.04630375043635637,0.050788769894018204,0.23525335457463997
333,0.0007227240100495247,0.005764170309932259,0.04448724395808157,0.16148263348885428,0.10996773842227187,0.059697556812717156,0.014239184452779496,0.13099009269442996
334,0.0013790525182431068,0.02501062615834171,0.04243169061232621,0.025864337839454465,0.26634139787587224,0.24692234744141528,0.005270987697494123,0.014633566033927098
335,0.0920057722215577,0.022084916033004887,0.15506253431910533,0.04830721378155284,0.1984302227304966,0.04762863113008947,0.05408064344634661,0.15331875645434256
336,0.012090112453642166,0.17238894074652553,0.12990645451830662,0.04978380872626609,0.4194519753954916,0.08146999932998161,0.0448070778966434,0.0801997902100467
337,0.03845645412130605,0.0786458313579208,0.14928152003773942,0.07620528771384133,0.4305326914580424,0.00994269226905764,0.12210478317860074,0.013185981155454496
338,0.10044951549228326,0.04983576955742808,0.22246603337735593,0.18471108984328277,0.39300146042696515,0.17217738580606087,0.17883909936318987,0.16474462727802208
339,0.06913371814810426,0.03939379815679378,0.15408750508050284,0.009570522789807523,0.11557927425551462,0.0992517262814315,0.33493932419309314,0.20878739642708743
340,0.03836388922119943,0.007376444262741977,0.006750229511336303,0.0760856561789689,0.007777327952882523,0.12253393685167999,0.2586827857947709,0.11831476984900968
341,0.10992373489651752,0.10272352241103566,0.20865208096562732,0.010801018577068333,0.14748257564827588,0.036981211013280446,0.120293711263011,0.590482299151563
342,0.15882222753917807,0.046275352006295706,0.02679923216420793,0.040452549006203764,0.010155633005209663,0.016106825525287805,0.04042171313564488,0.6320640538323656
343,0.17110928340710563,0.01746403735667154,0.04831405234612651,0.03962794592654628,0.025300393103350804,0.08582580188900957,0.08644488983818599,0.6592108943578154
344,0.016606801052757525,0.035504396376904696,0.05679189853966221,0.07082186864457463,0.08934546153121203,0.10313302947036454,0.00487362004697145,0.05458997544748126
345,0.03575607130039479,0.019535727913919637,0.3812208743183152,0.061281253738485475,0.3269747975091375,0.150312359586115,0.05045745415629388,0.13115831705323025
346,0.006875373848546348,0.024212025315414415,0.12304850714831805,0.04695537743749262,0.04891025538820415,0.050445347571399235,0.04631356850041296,0.1317894834919949
347,0.060536547433903715,0.07208749903262354,0.022032268886158946,0.011544443115205139,0.460646093402229,0.2663949310773257,0.00038792111451596556,0.15896781401246365
348,0.014103810264385647,0.012081893861743048,0.2231046250516412,0.09036966144275632,0.32044257924159303,0.4446216578620459,0.07403907846441216,0.11901172064029067
349,0.035271563584160864,0.0183964910183759,0.037422950704002374,0.10362483550663953,0.0526033162536166,0.2832425436139906,0.21318071733985838,0.060194532872504175
350,0.008045968417275617,0.13950945487403463,0.003675527539015677,0.061281253738485475,0.007892282446504376,0.3003777508125822,0.4134024375288653,0.025890267910923248
351,0.0023414882162940964,0.203615360845289,0.06813936547607183,0.048121784902500186,0.015909893805595626,0.07234782934637865,0.39274935298133684,0.0645178482418442
352,0.007949964110539026,0.10059160866197148,0.05810175958579311,0.038311999042947686,0.018739290200227243,0.0696404906945925,0.42108382906967584,0.15776640327087607
353,0.08979453283885536,0.06139271297670468,0.06980045451183617,0.21524703911951182,0.025859191573183365,0.17361276740949663,0.579489810050591,0.017197982962366132
354,0.028789029788252152,0.19817049335186984,0.07234298448651384,0.014284005263787543,0.050682060466303164,0.19437915460128494,0.18503974863421307,0.02394848993238563
355,0.015601597080990237,0.08839574223757518,0.04427220248101914,0.029519081229812172,0.014475495745358266,0.026108280932389483,0.054965269165703295,0.008367060689625838
356,0.023190423495633827,0.32626315751334156,0.11560000489529318,0.06860868524943174,0.18737725030022317,0.24769770533691096,0.25838207315151496,0.054475722637396806
357,0.060905162100729826,0.010539105369480217,0.03361053438669451,0.05357100131594687,0.09618962693259439,0.09001089819942518,0.16660991501047925,0.0077550265480628156
358,0.02331289627945965,0.03783304590559389,0.08123829862048454,0.08513777565099492,0.04498106329957538,0.25468362888721585,0.12744672942952742,0.06474525203117681
359,0.041198857518841975,0.0681654341783603,0.039158685938660315,0.03544511476082235,0.06715641747702164,0.28012110990282346,0.14240083883139007,0.2282412611501294
360,0.02943130159109969,0.0022573199215396578,0.014593882122279134,0.0,0.09700231575639784,0.1856111833650544,0.24231117036108737,0.31720368512157404
361,0.0053506699365933885,0.1124352406572677,0.12330914942118634,0.021858390443149342,0.10108354216346127,0.06987313913317672,0.29077587125620263,0.24785804679995566
362,0.20115384615384646,0.06408843024450994,0.12383466793819659,0.09589322031001661,0.20310167196778406,0.08273893312941233,0.18749534577059765,0.5153529943382986
363,0.017905102284964558,0.059291013063804326,0.2759325005970112,0.1351323637482269,0.3263878929127988,0.017050291748812008,0.13700731014059322,0.13069498185544065
364,0.05291990668740282,0.0550154252284194,0.014651103838271173,0.14148422857598592,0.027109812216456752,0.024567468236502965,0.18219241794588958,0.07177339407842959
365,0.14370917573872452,0.06399205617249226,0.04761820213951401,0.09501734657255645,0.1194946745991595,0.22040612161467354,0.2599805003221834,0.1319448329594294
366,0.11571584519679348,0.0076693197031999505,0.2708427871586422,0.012680942696494724,0.3794149173070609,0.057667098483209944,0.021701477831868987,0.051866429907933914
367,0.22370334370139963,0.034600709824916254,0.03340003070710751,0.04049527455437252,0.10526291184470593,0.037423566571641975,0.0631197687977364,0.1621367923729756
368,0.11549482593611657,0.020352730961818,0.04134385545322494,0.07232922598396929,0.04335687872549465,0.12368602283798269,0.06594979933241352,0.2458087990438789
369,0.0589156896757978,0.2552225767090097,0.1954119413885752,0.023208517765282932,0.3920118328277137,0.052282684022952663,0.025816322227782906,0.11906401165635822
370,0.03859761933245587,0.43057108684110346,0.03987691662860682,0.03251585117837069,0.0016763705332361045,0.1624842477011036,0.1282293691497972,0.26260133574705785
371,0.09685683096064152,0.24102391565526296,0.041481373522155196,0.15318818040435467,0.03966580585983848,0.08952085409941268,0.28622974722007244,0.1525164283147754
372,0.10701130518004609,0.22696027416035755,0.06685625129848483,0.024787654025601125,0.2270722389397675,0.01615277606898824,0.15515042035323212,0.2536978239032927
373,0.14362962076803398,0.09796540769810225,0.07826553459200641,0.009618375403756374,0.05378853945681886,0.14883862967767736,0.09418210895447227,0.1504767688825221
374,0.41023088886230374,0.04720915207410481,0.08660960250676233,0.1107958915112881,0.0973939109054742,0.08522563905862346,0.18284353867696024,0.11753023434563878
375,0.33007372293336457,0.011394191161199219,0.0912401839364809,0.05660280621400371,0.12666123558729223,0.2620313141363073,0.14792657282884214,0.009359683926599305
