,XGB,LGBM,RF,DT,kNN,PLS,lasso,MLR
61,0.0457975891782989,0.08470067763416028,0.022338244863810086,0.1178767314306961,0.02922288476407353,0.2287905332902458,0.15492876383399623,0.021607785392962375
62,0.17616090652523098,0.12614290813747225,0.12710932416101273,0.1274518917913916,0.28051382091643723,0.0024642020094562955,0.08088292534027652,0.06020579520370206
63,0.09095898459832497,0.03299265648539934,0.00336339128009594,0.06845774844287444,0.09017636104892146,0.1528803553164802,0.19503901577123017,0.1421278458012316
64,0.051786647799778374,0.1651362084267401,0.11435785999813974,0.09204858851600528,0.2626772640838322,0.1528500991489279,0.122104208878687,0.019883868171644448
65,0.12324882327729014,0.06542624554698184,0.00843009203309375,0.012470285129948522,0.17112534365478382,0.10129809573392867,0.03973288662437158,0.06957990204742404
66,0.01355438326563635,0.03131213758118501,0.007794691828576283,0.015385330482476534,0.007636179722478709,0.0333210907658239,0.049319326855933376,0.13628539233812126
67,0.23674912105608903,0.1444359302698669,0.14034628613925726,0.158222552756345,0.2649236353305683,0.0122625031919531,0.039471792024422636,0.013868988962681295
68,0.09276963309238995,0.055563271469593056,0.05281746769545348,0.1513990889653249,0.2605217679209621,0.4108603345859499,0.10089418494318625,0.000532212571630275
69,0.036003022258406014,0.05228701759661791,0.11061285674444599,0.1704936320535465,0.08243521969116796,0.010559799033349582,0.0924290608980542,0.08036374203220925
70,0.05041713743745335,0.07624863501232682,0.11032536952681982,0.0081621269870783,0.12682764175498962,0.29011181794170116,0.20896592247807666,0.2454453450268449
71,0.1721565750958009,0.06417358006914953,0.11460072510923153,0.21483685042298023,0.14699306785179428,0.05659788292907225,0.23118753226114597,0.23478489987861262
72,0.20297308495976263,0.02251114774387908,0.004509621641722084,0.13299479408757087,0.18624496982486838,0.19830704655257497,0.1401571496962269,0.18405568008361678
73,0.08626457746558391,0.01845541583174659,0.020885237519754962,0.19048061727247367,0.005926898389716939,0.17123110623129806,0.00447332244805132,0.03346343220390313
74,0.10099757797070641,0.011902659762942192,0.01967718694803433,0.07355675374174964,0.1366257413068841,0.14543495591311412,0.27180899971346834,0.3257752914597806
75,0.023329961019521173,0.255704000351077,0.26245468067305167,0.09261411174119177,0.06011004839082801,0.031821095985063885,0.11182674581971636,0.10288565791052534
76,0.41317123423458707,0.09190826489761927,0.030669099191222737,0.26184112670819,0.2607450705826327,0.27850615743212587,0.3324183558049651,0.3655868308394204
77,0.01663986794554284,0.09193105681683333,0.05211304266988759,0.09233057543924894,0.08949710455177984,0.22076179276057828,0.054012616574294625,0.10223521018571763
78,0.14550919482131053,0.13957855994187973,0.21274332992470013,0.08076601282885565,0.2794185012026217,0.2927983122885047,0.02868408659497118,0.02973506156420841
79,0.07174861308665509,0.06600859979575707,0.03796969415264584,0.02819094543088224,0.06282586083854408,0.23172865453441627,0.22424401335803312,0.21538937432063543
80,0.08622996525836718,0.07351025306819764,0.07309960955656875,0.10467602491400951,0.1877610177870917,0.10440173120501611,0.23528461019426172,0.17460539571182698
81,0.14468076042474243,0.013271384764499516,0.0008071488333172283,0.16149174181153364,0.1001577694284792,0.06795003647966985,0.25866059639819183,0.24945120860129366
82,0.1578748699839012,0.013495529171821175,0.013936506460909825,0.10859595302283781,0.24510824046036933,0.08522879318218701,0.04475748093750276,0.08032719926124482
83,0.011293940153985882,0.12620210310903945,0.14696662638282065,0.21236404201915038,0.18347066209938268,0.02187419828090892,0.21899704236373796,0.1735209113214341
84,0.0322880394880774,0.18938647294143662,0.18341056986148652,0.18670633076136472,0.21161449087199702,0.11120279861070281,0.19130306945194153,0.17874475881307816
85,0.2884153205438364,0.019931029555124158,0.027996188528400134,0.18325276564097798,0.24478104133659961,0.08676576760773203,0.10310922024149827,0.06348085735211584
86,0.09502695150243262,0.0039544425152882035,0.015910105047874934,0.066003532583434,0.2593890204082025,0.043386976870657346,0.17165200455129592,0.20558182126964797
87,0.07858879258444929,0.009698610384706874,0.08627684298596427,0.19224690898949526,0.07586067878411773,0.06795009637951432,0.24105983513326712,0.23486205547676475
88,0.09929292562937242,0.03924792725866422,0.1728439620712101,0.3019562012775734,0.02770944547186127,0.3130914043454498,0.2096822217804708,0.23631404146471868
89,0.03525328267692274,0.029289304953856954,0.015778330389512374,0.04497846363608193,0.09983343461691152,0.03682527374216654,0.15132407465269837,0.18183986126536233
90,0.1322998539758924,0.17273734998905654,0.14934089430138653,0.08877939946081626,0.12207958951680264,0.08685565298767223,0.17227770452231617,0.18038984290694882
91,0.0008077800157533788,0.014923367503930196,0.07258157478851057,0.015543367109788986,0.1110676349906608,0.016377677372272248,0.3541571036775399,0.2997882796989802
92,0.018121098240833522,0.022949288101119625,0.08463210002788835,0.18508877939946078,0.10966781522411428,0.15641057644052236,0.18038801577622876,0.13316338542608236
93,0.05386457058580385,0.12733370451311665,0.12459700660035344,0.11806265687459327,0.03201510707649424,0.13788791497423603,0.14610882479389475,0.18218953461213544
94,0.10494380669045472,0.07962591474894232,0.12057799572371403,0.13337826531560848,0.2004476646843253,0.21317595849515203,0.25350954757881594,0.28583104707022705
95,0.1284045486481446,0.07986090241838706,0.0794921911313553,0.06431161104397126,0.2895015225769874,0.08807523202794065,0.24435397955256227,0.21742669058851455
96,0.04398293041979012,0.09731414687627249,0.16342288742214278,0.025360230547550378,0.13397579467927195,0.017559911335373934,0.0792696746997355,0.09255953582366044
97,0.07156844236399257,0.045045148216567854,0.11714116389327928,0.13479594682532298,0.13806123258557318,0.12159062215801075,0.006777196636821414,0.04214717939606499
98,0.06755062707507548,0.030705025742780723,0.01899437575532059,0.08085432741470677,0.15127945525944408,0.3144144797046031,0.1561584241910297,0.14786123049499333
99,0.05863833442944033,0.0990694221914914,0.11056869945151915,0.004239100120851491,0.017977696074356175,0.5770138598360655,0.10644114925694881,0.14785761817418897
100,0.03716518626654586,0.03055381184663908,0.0029994422236675478,0.1367667565306313,0.08072199501052435,0.08933652196652081,0.1546732313724135,0.15450120941528267
101,0.0582440869453793,0.11434466313930819,0.07039764804313442,0.057748442874407446,0.12320383338838992,0.04500909462351965,0.1195283944462906,0.07732735355323517
102,0.007876158879904116,0.07395294984103412,0.09966045365808351,0.03649716463698072,0.049441762958997715,0.17562572213925703,0.043435324352285754,0.06398365085575947
103,0.05231422791530216,0.031736908078660586,0.05355954262340801,0.02342660593102175,0.055937583589290796,0.0852392397676533,0.2600533897768011,0.1603310705777668
104,0.20498306989847115,0.1331061029381968,0.17229734126615226,0.35746025843636703,0.18516419989823485,0.2876386308178858,0.3124126427374907,0.19999635341409133
105,0.017853271288533534,0.13015604216533905,0.07516198754299619,0.023240680487124576,0.17609684089683586,0.17670608133896454,0.28256634969951566,0.21120165570358446
106,0.04178501705348947,0.12280661119319192,0.10250743701775478,0.06868395773294922,0.04788119027896942,0.3742240891897913,0.03731327200923884,0.06068761735213957
107,0.11058396891145955,0.27657600251208997,0.23228688295993338,0.3073347587617365,0.15036341938919556,0.02960119861140109,0.5426714060593698,0.4458146635520563
108,0.1334821682437552,0.09348084396085282,0.07072371479036932,0.2232566169537444,0.290650589597407,0.12599138447527025,0.05627174857848871,0.07830735777727615
109,0.0022744704167771967,0.058158276678713205,0.0886281026308452,0.004043878404759643,0.1360518537193614,0.16412145576061565,0.3723805876647775,0.2768822764301874
110,0.0948482782626624,0.09193433460035588,0.10307939016454348,0.025750673979734018,0.17622720995092445,0.008841843010947315,0.02128190062326646,0.04918189554348884
111,0.06470737499553297,0.07599487781373326,0.07652784233522408,0.1025750673979734,0.010746574571726508,0.06296017128324449,0.1673302589626824,0.22923542532408436
112,0.16819363832473755,0.152816023353594,0.18156944315329526,0.24017583234837117,0.36657800282734593,0.07982948695766123,0.473120175599135,0.3796564957442865
113,0.15530430884113916,0.1661810721410686,0.1052533234173107,0.07354679345011222,0.18949573858409652,0.08861036659688976,0.014298021876440692,0.13073150033875552
114,0.04737533811655403,0.028035739616807387,0.039630240773450676,0.05823184902853973,0.0271169518379627,0.10617452750579559,0.12378681251746892,0.15941608709004224
115,0.11904000922756319,0.07218503853496006,0.06467486287998458,0.1137398903039881,0.03447710876290594,0.059631789481246755,0.07554579855680632,0.18467307809307476
116,0.04827030015122524,0.16848188348884796,0.1336343776145753,0.07639986365467444,0.08478794186856842,0.12095425831445289,0.13701807511437714,0.20558056446017836
117,0.061923805578187,0.009844433430636457,0.017148600911034928,0.036797744104614005,0.26730511978117405,0.014992672695107123,0.07627965786128271,0.15489842168734314
118,0.007004114567950914,0.03689633291451355,0.01556103002695819,0.05105512689411551,0.06223290880480559,0.0343599209405232,0.13212603135513412,0.19785353525580907
119,0.04618792648518005,0.007955063204765911,0.052964581202935124,0.026866226643116053,0.02109974722157204,0.002999140602890804,0.07757897806440678,0.019311693707240007
120,0.049912682577636536,0.0412049791705158,0.06970507576461715,0.005004493198227489,0.08128292971459311,0.07010646276498961,0.13834246426000246,0.04143169829941462
121,0.07914940632607531,0.0061130877699889785,0.049521474388771414,0.015129682997118143,0.04660531636808307,0.38105125519218513,0.013517744161602174,0.09216383896506836
122,0.10255448685998303,0.10157411708328651,0.06848772892070237,0.06033280654457529,0.18522087710272234,0.20469522424927156,0.31767733697807976,0.20010462822276226
123,0.03219218891083869,0.08773628849111914,0.0881962907873931,0.04184650526567418,0.020591648918979133,0.05966140891549637,0.0062182938818433064,0.0829333083448282
124,0.001585952021258441,0.021282531183906772,0.06035349075020768,0.14790369062006115,0.02204478379381003,0.20505094261083784,0.049156387312074834,0.033004502880286835
125,0.19105855623696322,0.23269826817318862,0.24313818908617685,0.0784140559635586,0.23041747393378187,0.15124519168227007,0.06837984488767435,0.03053398475968161
126,0.05461054129140397,0.08622398974682927,0.1435790647950166,0.09705308171423255,0.008346630256465426,0.09797853113805177,0.06734433122806638,0.13401639841816998
127,0.09142400548617013,0.10784783380184793,0.21019196802082557,0.1601282885562889,0.03557111605611596,0.10796485600180133,0.025212913213995547,0.09823843617564937
128,0.19322663825706576,0.19892146171622643,0.27488705029283406,0.1273124477084689,0.15719205598679997,0.04218133330727164,0.054635750605979416,0.022180185568389688
129,0.016236851436337962,0.1458949688461318,0.08020033466579918,0.014887315900609488,0.14468192100658367,0.037797685487205135,0.1445337646479976,0.16952719365218905
130,0.07053954537898682,0.020614004778060024,0.029162405875244823,0.2446035139908896,0.11903676882578573,0.08425102675663948,0.06864067138483565,0.01101436904991765
131,0.04171806211485746,0.11733045344631571,0.13937854420377394,0.21483685042298023,0.16738573180402888,0.012785971241077276,0.017823922713508078,0.12245466255079851
132,0.12129341785799364,0.03566737353307892,0.04092497908338766,0.11456493446128102,0.04271291192344395,0.061179548665116656,0.1830417112179703,0.2472930951624308
133,0.021805082647909257,0.10653204241558045,0.07025169656967412,0.03962071209445017,0.14285299159289677,0.10202028505969662,0.13138148368960417,0.034420839000753045
134,0.11127887280432608,0.07171494569833159,0.0606974528214177,0.08937203681323785,0.004128347328780924,0.004125452719720923,0.42369931227839147,0.3849342862182674
135,0.04522995100684507,0.08088149547035361,0.19190248210467648,0.006600353258343461,0.16534137150347777,0.07657217679405148,0.26002808836529867,0.1883978418071257
136,0.06702519682434022,0.1382332034026711,0.09322208794273501,0.0962512782374268,0.09481077032627111,0.06986726396363269,0.37587118553767856,0.2794261485883766
137,0.04324873536894458,0.07423230623983385,0.05568211397229822,0.09073161662173435,0.06529741327863603,0.04572782079170834,0.017691336493012466,0.03307045404120734
138,0.03929660179983596,0.02666060692559341,0.02915752533234134,0.12256205261690073,0.11633219296008368,0.1518735195517597,0.05355017443235066,0.0544339888082212
139,0.08990420125015519,0.1517587162594285,0.20020614483592108,0.03857952960862676,0.04639857038842299,0.10175586040580253,0.03912354407018315,0.06732323461843609
140,0.14877410575870775,0.03284146860501419,0.04042274797806017,0.23058473552105602,0.24962308250319298,0.06910187968028808,0.04000345927828053,0.10594907608432347
141,0.07071844080910317,0.06762000675779323,0.07028725481081921,0.24027377521613835,0.23983431522769139,0.026114129508084727,0.017880447995702486,0.08105669357940676
142,0.03845041971302193,0.2158928088034578,0.21534837780050187,0.2647229710885935,0.29574501819526666,0.14461079366305046,0.11489663556206031,0.2205057054146845
143,0.07711799939935227,0.041011273754680944,0.152761457655481,0.0918737300628163,0.025295366372902583,0.19850982046682092,0.0500723983140941,0.11512144055388807
144,0.16240603965687644,0.11403620337587655,0.2019303709212622,0.2598972097903027,0.2801212042376545,0.17794538761394518,0.33525959919932513,0.25336592621728193
145,0.07869766748305018,0.1694764754966468,0.20046295435530387,0.05515013479594688,0.10559326952076192,0.002868586234873738,0.11972886580195291,0.18395198201571072
146,0.08314033657896958,0.16678375725039818,0.17223854234452096,0.08862003479461866,0.011281266102201815,0.2775659231907165,0.0045724139446737255,0.02854482628416577
147,0.150330839707216,0.1796086107741388,0.16224737380310578,0.22810395888391616,0.35396019084760716,0.333945732564291,0.26550715514984136,0.21666476431515336
148,0.042253517413035235,0.03408019971699,0.05635051594310658,0.08392209723900723,0.0071348333271678555,0.32845143812310307,0.1707432809029636,0.2326911755459664
149,0.06265400591266301,0.09396155426947267,0.1975151064423168,0.1442648640752201,0.03456168369385043,0.09595857775655964,0.14972368000657849,0.17105845853384327
150,0.1662899797081538,0.01778951327901679,0.054899600260296166,0.06570140373710148,0.20234075007044916,0.09055147796468666,0.23026123346141614,0.24365104692701578
151,0.20216781636524278,0.01925416957912579,0.057491865761829464,0.31110904527284555,0.35141602220363033,0.23401663126193328,0.266855000482482,0.2787459656409419
152,0.06113776065630133,0.06255970534457422,0.04838361067212116,0.15623049442887693,0.009292604627668566,0.19047691923496812,0.1846697654187896,0.13981416427172627
153,0.01767183473321432,0.08688311775551572,0.06342195779492465,0.12577856279631855,0.03594734019996415,0.07565774944006076,0.06897345684210054,0.0877341127301009
154,0.23370852272140613,0.07831449769234944,0.04096053732453331,0.08961606395835275,0.14106110741470634,0.27941980325336,0.12506273688872566,0.08148759351796825
155,0.05643586978278908,0.0201068642589749,0.020194989309286204,0.0049270242632704075,0.04418128352691919,0.06208134162513923,0.09432002589034194,0.06999383790284192
156,0.010490230964530445,0.04239143991177596,0.028175374174956302,0.09403179325090633,0.01167136807351149,0.11168760405961026,0.021136700710164213,0.037721162143577736
157,0.0022994235090090243,0.0011584515896994052,0.03842892999906922,0.04160081807195304,0.01903761450505792,0.008693059238247924,0.1901818433374589,0.28159957580271866
158,0.12368365097297462,0.06996775904734809,0.0460911499488712,0.3609211277706212,0.28613184735232217,0.1665661301605767,0.0038404090196435536,0.014114104872519961
159,0.0009252594407633818,0.34911709906436483,0.35413335502463356,0.007604350655387226,0.016450865083762256,0.0886923388512893,0.004088370592079893,0.02079195891078145
160,0.1197592678916291,0.08333830701126443,0.10030979827089381,0.22396047756278298,0.19418587740524235,0.04970729225467341,0.29400278823365905,0.20676079713562617
161,0.057258478120389145,0.008374077889097609,0.007505810170122307,0.24678503919928116,0.010012378945329248,0.005691934811285437,0.04076200369152222,0.01246483423030692
162,0.09059701512945267,0.15012378063363419,0.13599841963372694,0.09506987697933131,0.27160659831120043,0.0025496947924931734,0.08169356197561067,0.07678626945879524
163,0.022706285347623367,0.06799755406259506,0.027943664590499795,0.0960149979858077,0.007197259864806793,0.12906819386284696,0.05800259994028906,0.0425154773241862
164,0.0379815841514603,0.09125490859341645,0.10750488054290186,0.1831055746645595,0.04123671642632515,0.3384018065528929,0.06590713113242502,0.046506852584310476
165,0.03153852018667691,0.11885974579443592,0.12819350190573575,0.1898298782188343,0.020629828405957285,0.22394387093627455,0.028100902249883153,0.03962443592731035
166,0.03234312070993006,0.030257499952322187,0.02707237147903685,0.012345449474760684,0.04954047243998971,0.15343872557270893,0.11879252856598449,0.10801224189247488
167,0.007691063246585417,0.048182649485737805,0.06808566514827552,0.0459545722165412,0.04066015077735108,0.17285417645591605,0.3558913053543552,0.35467805778582084
168,0.118247385415998,0.0364684636766035,0.11411685414148881,0.11899228409407825,0.10312351208667292,0.17761800938209127,0.1808978251231912,0.09863322518725426
169,0.1400026394009446,0.011772096510429764,0.014263735242168174,0.017872083294598884,0.1385243726036337,0.14376252692546038,0.12960954362629018,0.07462200744438585
170,0.008633900538711659,0.01055526705301646,0.042126057450962096,0.029492423538161172,0.09651903771684672,0.09309765113453478,0.15226273369394194,0.06761969340501639
171,0.02311303550019922,0.11273311643394987,0.005147578321094526,0.1418146323324347,0.14832261244868478,0.17379492783534478,0.09820738718385558,0.04798287888617714
172,0.06241532468137506,0.07461816917210806,0.017090034396207376,0.0192665241238264,0.05525989211778093,0.16019228939570263,0.20935709003425745,0.11891073253041795
173,0.02500435381648458,0.028659438539630044,0.011502974807103494,0.057079111276378214,0.04641831017802883,0.052453462598890166,0.08591685474058947,0.1115221292383553
174,0.18924143415318773,0.003706714276615397,0.01477177651761763,0.14227944594217717,0.21708894474126067,0.01874377845211278,0.08226382399113374,0.02356922042860976
175,0.037726056748100534,0.11862850268708958,0.11401854606302847,0.14074556103002694,0.03509380439374338,0.14020284598242916,0.09048479567315937,0.03882204125691002
176,0.08962582997188834,0.016979283831530245,0.049029004369250506,0.0703262991540392,0.10015352717707621,0.0058960017223169126,0.09159402580552267,0.07275834856242425
177,0.10754324281493827,0.158168297732859,0.12760830157106923,0.015856784286643943,0.04901087121509812,0.025495223498910036,0.10074558355587632,0.1278923742322558
178,0.228773806899013,0.046367175542757766,0.05176257320814309,0.09792958737831842,0.17136132714834978,0.13396837503492154,0.0006167998923715112,0.05330789012360737
179,0.15651046054795675,0.03426012742084933,0.08105210560565279,0.2600565744565001,0.14219069647252486,0.1026785873373171,0.1928318801635423,0.22128145995155774
180,0.16787065052627087,0.03825224390049342,0.01750883145858284,0.30207572477722144,0.27277442928724144,0.32112830130749176,0.015340334989526139,0.08580616644176176
181,0.07323345233596834,0.010392828691816958,0.007568327600631808,0.02635493167239933,0.145770197740349,0.17597305890730303,0.039617366150677624,0.036850776954979014
182,0.24457701577166802,0.07971117616643486,0.0801917356140171,0.19759226550153364,0.4568892075498704,0.14294999353274762,0.3581805382134244,0.27206792262540536
183,0.03253207133750974,0.24426227123500588,0.22536650553128168,0.10220321651017944,0.03710320007169926,0.16493826657509802,0.28243541571025854,0.18890536397003332
184,0.0716981478669203,0.15055514996835617,0.17081086734219542,0.04076415357441654,0.261800156221359,0.18470414515964745,0.13136648109216764,0.1311746956595663
185,0.03326249455357283,0.5568516056022471,0.4769275820396015,0.011403427225682494,0.10806334187219341,0.033320653407206635,0.04241676569719299,0.03859099227540175
186,0.06516928718005177,0.07390666503396365,0.08601282885562894,0.0335479222831645,0.01751539420757675,0.22875670109289703,0.1009170993253255,0.09272853793818303
187,0.08836290940394398,0.050277881250737955,0.06414172166960974,0.08583557993244706,0.12453176660831422,0.10916631705176216,0.13861228618991217,0.042068281248742845
