,P_charged_centers,N_charged_centers,Double_bonds,NP_ratio,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,Zeta,RLU_B16
888,0,1,0,4,1,20,10,-7.543333333,0.10756798077973134
889,0,1,0,8,1,20,10,-4.23,0.10756798077973134
890,0,1,0,12,1,20,10,-2.313333333,0.10756798077973134
891,0,1,0,4,1,40,10,-5.043333333,0.10756798077973134
892,0,1,0,8,1,40,10,-4.753333333,0.10756798077973134
893,0,1,0,12,1,40,10,-5.64,0.10756798077973134
894,0,1,0,4,1,60,10,-6.043333333,0.10756798077973134
895,0,1,0,8,1,60,10,-6.406666667,0.10756798077973134
896,0,1,0,12,1,60,10,-4.306666667,0.006989188598886115
897,0,1,0,4,1,80,10,-8.64,0.10756798077973134
898,0,1,0,8,1,80,10,-5.786666667,0.10756798077973134
899,0,1,0,12,1,80,10,-3.573333333,0.10756798077973134
900,1,0,0,4,200,20,500,12.13333333,0.1618433984929562
901,1,0,0,8,200,20,500,11.56666667,0.2866659386261876
902,1,0,0,12,200,20,500,12.93333333,0.2822976957518838
903,1,0,0,4,200,40,500,7.903333333,0.19438680790651958
904,1,0,0,8,200,40,500,6.54,0.20159440864912093
905,1,0,0,12,200,40,500,2.443333333,0.2891776782789124
906,1,0,0,4,200,60,500,-5.43,0.29518401223108004
907,1,0,0,8,200,60,500,5.633333333,0.21655564049361148
908,1,0,0,12,200,60,500,0.464333333,0.38134760292672265
909,1,0,0,4,200,80,500,-21.8,0.32226711805176367
910,1,0,0,8,200,80,500,2.466666667,0.22616577481707983
911,1,0,0,12,200,80,500,-11.91333333,0.3859342579447418
912,1,0,0,4,100,20,500,10.82,0.1968985475592443
913,1,0,0,8,100,20,500,11.0,0.2891776782789124
914,1,0,0,12,100,20,500,12.23333333,0.23326416948782353
915,1,0,0,4,100,40,500,5.666666667,0.29518401223108004
916,1,0,0,8,100,40,500,8.876666667,0.24473080703287103
917,1,0,0,12,100,40,500,1.906666667,0.25139237741618436
918,1,0,0,4,100,60,500,-10.13333333,0.11248225401332312
919,1,0,0,8,100,60,500,0.829333333,0.30271923118925415
920,1,0,0,12,100,60,500,4.373333333,0.3526264060281752
921,1,0,0,4,100,80,500,-19.76666667,0.2932183029376434
922,1,0,0,8,100,80,500,6.47,0.28011357431473194
923,1,0,0,12,100,80,500,-3.599,0.28448181718903576
924,1,0,0,4,50,20,500,10.9,0.25914600851807357
925,1,0,0,8,50,20,500,10.6,0.15321611881620617
926,1,0,0,12,50,20,500,9.493333333,0.2134978704815988
927,1,0,0,4,50,40,500,8.536666667,0.16817735066069672
928,1,0,0,8,50,40,500,9.536666667,0.24844381347602928
929,1,0,0,12,50,40,500,-2.658333333,0.15135961559462702
930,1,0,0,4,50,60,500,-5.226666667,0.1398929780495795
931,1,0,0,8,50,60,500,-1.371333333,0.1855411160860544
932,1,0,0,12,50,60,500,2.146666667,0.12231080048050669
933,1,0,0,4,50,80,500,-12.03,0.24079938844599758
934,1,0,0,8,50,80,500,6.88,0.2695205853445451
935,1,0,0,12,50,80,500,-5.71,0.3306759855847985
936,1,0,0,4,10,20,500,9.616666667,0.3018455826143933
937,1,0,0,8,10,20,500,10.49333333,0.18412143715190565
938,1,0,0,12,10,20,500,9.68,0.2104401004695861
939,1,0,0,4,10,40,500,8.14,0.20388773615813038
940,1,0,0,8,10,40,500,13.96666667,0.1398929780495795
941,1,0,0,12,10,40,500,5.79,0.09861308288740855
942,1,0,0,4,10,60,500,-0.544333333,0.2288959266135197
943,1,0,0,8,10,60,500,2.826666667,0.18008081249317465
944,1,0,0,12,10,60,500,1.908666667,0.29518401223108004
945,1,0,0,4,10,80,500,-5.39,0.09555531287539587
946,1,0,0,8,10,80,500,10.8,0.2082559790324342
947,1,0,0,12,10,80,500,32.86666667,0.33591787703396314
948,1,0,0,4,1,20,500,14.7,0.5935350005460304
949,1,0,0,8,1,20,500,14.16666667,0.4303811291907831
950,1,0,0,12,1,20,500,17.73333333,0.3230315605547668
951,1,0,0,4,1,40,500,19.6,0.48847875941902374
952,1,0,0,8,1,40,500,21.26666667,0.4245932073823304
953,1,0,0,12,1,40,500,14.2,0.40985038768155513
954,1,0,0,4,1,60,500,14.26666667,0.44883695533471657
955,1,0,0,8,1,60,500,15.46666667,0.4524407557060173
956,1,0,0,12,1,60,500,15.53333333,0.4169487823522988
957,1,0,0,4,1,80,500,-0.805,0.1894725346729278
958,1,0,0,8,1,80,500,22.93333333,0.3041389101234029
959,1,0,0,12,1,80,500,38.2,0.5052964944850934
960,1,0,0,4,200,20,100,1.65,0.3234683848421973
961,1,0,0,8,200,20,100,-1.823333333,0.31363983837501364
962,1,0,0,12,200,20,100,-0.158466667,0.14185868734301627
963,1,0,0,4,200,40,100,4.643333333,0.38844599759746645
964,1,0,0,8,200,40,100,1.453333333,0.34705689636343773
965,1,0,0,12,200,40,100,2.91,0.39969422299879875
966,1,0,0,4,200,60,100,7.4,0.23577590914054825
967,1,0,0,8,200,60,100,6.18,0.24232827345200392
968,1,0,0,12,200,60,100,8.59,0.24844381347602928
969,1,0,0,4,200,80,100,8.573333333,0.28065960467401985
970,1,0,0,8,200,80,100,1.683333333,0.3352626406028175
971,1,0,0,12,200,80,100,2.076666667,0.32150267554876044
972,1,0,0,4,100,20,100,-0.481,0.36201812820792834
973,1,0,0,8,100,20,100,1.207666667,0.10713115649230098
974,1,0,0,12,100,20,100,-0.237733333,0.26318663317680463
975,1,0,0,4,100,40,100,-0.117666667,0.4095227694659823
976,1,0,0,8,100,40,100,6.66,0.28874085399148186
977,1,0,0,12,100,40,100,10.83333333,0.3979469258490772
978,1,0,0,4,100,60,100,7.173333333,0.10756798077973134
979,1,0,0,8,100,60,100,4.58,0.360489243201922
980,1,0,0,12,100,60,100,6.5,0.27727421644643446
981,1,0,0,4,100,80,100,8.523333333,0.28448181718903576
982,1,0,0,8,100,80,100,4.36,0.12231080048050669
983,1,0,0,12,100,80,100,1.221,0.33952167740526373
984,1,0,0,4,50,20,100,-0.675,0.37315714753740314
985,1,0,0,8,50,20,100,-0.180233333,0.2415638309490008
986,1,0,0,12,50,20,100,3.94,0.36944414109424484
987,1,0,0,4,50,40,100,5.51,0.45517090750245714
988,1,0,0,8,50,40,100,2.436666667,0.2985694004586654
989,1,0,0,12,50,40,100,7.05,0.4759200611554003
990,1,0,0,4,50,60,100,7.98,0.44435950638855515
991,1,0,0,8,50,60,100,8.23,0.2971497215245167
992,1,0,0,12,50,60,100,7.35,0.360489243201922
993,1,0,0,4,50,80,100,8.526666667,0.37381238396854866
994,1,0,0,8,50,80,100,4.426666667,0.3669324014415202
995,1,0,0,12,50,80,100,4.913333333,0.17276400567871575
996,1,0,0,4,10,20,100,4.576666667,0.40690182374139994
997,1,0,0,8,10,20,100,1.78,0.33919405918969103
998,1,0,0,12,10,20,100,6.03,0.43988205744239384
999,1,0,0,4,10,40,100,5.266666667,0.49972698482035605
1000,1,0,0,8,10,40,100,4.823333333,0.43343889920279566
1001,1,0,0,12,10,40,100,4.396666667,0.47089658184995087
1002,1,0,0,4,10,60,100,5.976666667,0.527792945287758
1003,1,0,0,8,10,60,100,7.0,0.41869607950202037
1004,1,0,0,12,10,60,100,5.493333333,0.360489243201922
1005,1,0,0,4,10,80,100,8.37,0.38822758545375124
1006,1,0,0,8,10,80,100,2.646666667,0.30326526154854205
1007,1,0,0,12,10,80,100,5.016666667,0.262531396745659
1008,1,0,0,4,1,20,100,3.523333333,0.41727640056787163
1009,1,0,0,8,1,20,100,8.636666667,0.4380255542208147
1010,1,0,0,12,1,20,100,7.9,0.4686032543409414
1011,1,0,0,4,1,40,100,5.51,0.2932183029376434
1012,1,0,0,8,1,40,100,7.95,0.29223544829092496
1013,1,0,0,12,1,40,100,10.19,0.2976957518838047
1014,1,0,0,4,1,60,100,8.826666667,0.23664955771540902
1015,1,0,0,8,1,60,100,10.71,0.374795238615267
1016,1,0,0,12,1,60,100,14.23333333,0.2743256525062794
1017,1,0,0,4,1,80,100,13.56666667,0.21458993120017472
1018,1,0,0,8,1,80,100,18.53333333,0.258490772086928
1019,1,0,0,12,1,80,100,18.13333333,0.4508026646281533
1020,1,0,0,4,200,20,10,-2.143333333,0.10756798077973134
1021,1,0,0,8,200,20,10,-1.52,0.10756798077973134
1022,1,0,0,12,200,20,10,-0.768,0.10756798077973134
1023,1,0,0,4,200,40,10,-1.302666667,0.006989188598886115
1024,1,0,0,8,200,40,10,-1.417333333,0.1398929780495795
1025,1,0,0,12,200,40,10,-1.53,0.11499399366604784
1026,1,0,0,4,200,60,10,-0.445353333,0.1855411160860544
1027,1,0,0,8,200,60,10,-0.4119,0.11750573331877251
1028,1,0,0,12,200,60,10,-1.150666667,0.3941247133340613
1029,1,0,0,4,200,80,10,-0.866333333,0.15671071311564921
1030,1,0,0,8,200,80,10,-1.256666667,0.11248225401332312
1031,1,0,0,12,200,80,10,0.426333333,0.31025445014742814
1032,1,0,0,4,100,20,10,-1.87,0.10756798077973134
1033,1,0,0,8,100,20,10,-2.006666667,0.10756798077973134
1034,1,0,0,12,100,20,10,-0.638,0.10756798077973134
1035,1,0,0,4,100,40,10,-1.143666667,0.06421317025226603
1036,1,0,0,8,100,40,10,-1.095,0.14764660915146882
1037,1,0,0,12,100,40,10,-1.493333333,0.1336682319536966
1038,1,0,0,4,100,60,10,-1.693333333,0.006989188598886115
1039,1,0,0,8,100,60,10,-0.698333333,0.19067380146336138
1040,1,0,0,12,100,60,10,-0.727,0.3684612864475265
1041,1,0,0,4,100,80,10,-0.57,0.20268646936769685
1042,1,0,0,8,100,80,10,-0.411666667,0.3160423719558807
1043,1,0,0,12,100,80,10,-0.533333333,0.42994430490335267
1044,1,0,0,4,50,20,10,-1.993333333,0.10756798077973134
1045,1,0,0,8,50,20,10,-1.546666667,0.10756798077973134
1046,1,0,0,12,50,20,10,-1.140333333,0.10756798077973134
1047,1,0,0,4,50,40,10,-1.966666667,0.09555531287539587
1048,1,0,0,8,50,40,10,-1.000666667,0.18685158894834553
1049,1,0,0,12,50,40,10,-1.209,0.34399912635142516
1050,1,0,0,4,50,60,10,-1.506666667,0.08605438462378506
1051,1,0,0,8,50,60,10,-0.898333333,0.24232827345200392
1052,1,0,0,12,50,60,10,-0.789,0.2651523424702413
1053,1,0,0,4,50,80,10,-1.065666667,0.10713115649230098
1054,1,0,0,8,50,80,10,0.4569,0.262531396745659
1055,1,0,0,12,50,80,10,0.340333333,0.36966255323796005
1056,1,0,0,4,10,20,10,-1.64,0.10756798077973134
1057,1,0,0,8,10,20,10,-1.626666667,0.10756798077973134
1058,1,0,0,12,10,20,10,-1.343333333,0.10756798077973134
1059,1,0,0,4,10,40,10,-1.109,0.17724145462487711
1060,1,0,0,8,10,40,10,-1.138666667,0.3234683848421973
1061,1,0,0,12,10,40,10,-0.974333333,0.35153434530959926
1062,1,0,0,4,10,60,10,-1.029666667,0.31440428087801686
1063,1,0,0,8,10,60,10,-1.553333333,0.38462378508245054
1064,1,0,0,12,10,60,10,-0.7077,0.287102762913618
1065,1,0,0,4,10,80,10,-1.222,0.3612536857049252
1066,1,0,0,8,10,80,10,10466.33333,0.43256525062793494
1067,1,0,0,12,10,80,10,0.1946,0.3204106148301845
1068,1,0,0,4,1,20,10,-1.523333333,0.2795675439554439
1069,1,0,0,8,1,20,10,-0.928,0.17571256961887083
1070,1,0,0,12,1,20,10,-1.003,0.05132685377306978
1071,1,0,0,4,1,40,10,-1.225,0.2828437261111718
1072,1,0,0,8,1,40,10,-1.238333333,0.21557278584689304
1073,1,0,0,12,1,40,10,-0.524533333,0.23577590914054825
1074,1,0,0,4,1,60,10,-0.473333333,0.09555531287539587
1075,1,0,0,8,1,60,10,-0.883,0.13148411051654468
1076,1,0,0,12,1,60,10,-0.294,0.24473080703287103
1077,1,0,0,4,1,80,10,1.176666667,0.1742928906847221
1078,1,0,0,8,1,80,10,1.081666667,0.10713115649230098
1079,1,0,0,12,1,80,10,2.193333333,0.18685158894834553
