LGBM,XGB,RF,DT,MLP,kNN,MLR,PLS,lasso
0.07567686355279646,0.059724646257217795,0.05405135377041942,0.08752890281196385,0.06217963871036308,0.02370965323165869,0.09269011345022116,0.09207857064455044,0.05293840039976905
0.0719892376588881,0.0983736785993557,0.09116301185947606,0.14365629894831056,0.025522791981074877,0.08608581728888942,0.013438527182111304,0.015770630230360128,0.03053304915950622
0.015190229611057982,0.055898772180413836,0.09341416020238152,0.2119042291340345,0.049875590314714835,0.06293751050645124,0.18605970303777675,0.18661575797667435,0.13971475253532067
0.12038309587709894,0.14428270137878196,0.18836932199597212,0.215521742373387,0.03949951726184375,0.04984703001984436,0.16019258755379162,0.16080885660193545,0.1324001484455134
0.14922722701896557,0.11756097537528537,0.13014775996547773,0.03219400313269194,0.00950664335896756,0.1138239129803168,0.012966853004936607,0.011126076884861946,0.04814410688925225
0.08368444625117716,0.030668748874849994,0.02885628776012439,0.047214141866189274,0.05124331050443581,0.015325051821159286,0.10164213599189953,0.09975250823132731,0.08216372191133337
0.05423696258931715,0.12167756233766969,0.1430868203177434,0.17073170731707316,0.15115366143193132,0.09852877905602342,0.011074199104554372,0.011627514156279023,0.039325462327791466
0.011106306473870009,0.06866103673466734,0.0015459275005595963,0.00604162004922798,0.000617019961101084,0.1509922104412747,0.1072464751504083,0.10821723835773844,0.06275033300715371
0.30563801881711006,0.25684144766865824,0.2780191317968217,0.33739091519355546,0.32761404810922246,0.045223623143463176,0.10987926633674583,0.10884534731044027,0.06386238181031023
0.004788365232744254,0.02332034707069397,0.12376985902886543,0.003048780487804874,0.19027486379183928,0.7173919475426492,0.31689747502158894,0.316552056691962,0.35799980367779816
0.0012096144673578446,0.0003658649131311198,0.01579543211343204,0.004810919668829683,0.010662660796271428,0.037939513060492425,0.046560622934430806,0.04737565642164138,0.009959042536340335
0.019273979883516534,0.011778362433791434,0.014442376184082839,0.050055940926381715,0.049958592918550315,0.058657635819791665,0.004397434276005918,0.004528380757749695,0.03787224955978352
0.000886831162550783,0.06931833841171692,0.05649063921831943,0.06229581561870662,0.03720589048458045,0.06572363662655911,0.010663869054192032,0.011015416888390084,0.059195870404214646
0.00015653197920050509,0.014399367861631457,0.04166564108301629,0.006097560975609748,0.19784056024569138,0.12626575608304333,0.47535733370659294,0.47606681243807736,0.49918770450819105
0.023432420836746404,0.05382570422957428,0.0012003058103975395,0.21674311926605505,0.13996186470363414,0.09410084422720702,0.10282322273837069,0.10458096516702403,0.06995192037201231
0.03565222152626346,0.07477378562462883,0.07187125789106086,0.0781774446184828,0.0904945530004096,0.1284725368512038,0.13275343410990154,0.13354367907707654,0.0920723896693873
0.008440198046182068,0.009672763330820622,0.1249899306332502,0.02770940553442236,0.3312685946541328,0.0979293017875787,0.09774340810013832,0.09665551662258193,0.13309315757870338
0.07391092460991433,0.07236305401346033,0.0935315506824792,0.12321921384351459,0.018561865235046326,0.19092303860585613,0.09943524368917245,0.09996075359115086,0.06148160940424563
0.053610630991685226,0.05841194799106958,0.030056225292757532,0.03787200716043848,0.08924717030716911,0.01593935962778359,0.0640167254233922,0.06321292780055648,0.022374141495819344
0.10847595956157836,0.1036232295559674,0.07271900872678447,0.057619154173193105,0.32962153159891017,0.20246779521464045,0.37616157847575227,0.37768041516430095,0.3916409509214386
0.03289165696655652,0.010315510898021518,0.0077300570597444995,0.02732154844484222,0.015614442426562847,0.017092499880572987,0.18247525897744205,0.1820388574118722,0.2132338760513175
0.02053277611294492,0.015002996276277991,0.0269260460953233,0.04471544715447153,0.23840591719297527,0.5636319584838548,0.37954321453230483,0.3808968514543995,0.415288778406773
0.005436629056150222,0.012629458530286908,0.005432982770194494,0.005840232714253796,0.09123344160158503,0.012935799787094832,0.013955503147596027,0.010402090669385744,0.05196918288061855
0.11792524321931114,0.11728071822339076,0.10407669501006944,0.07171626762139177,0.0811089947767461,0.057474038124910254,0.22768983329433987,0.22848330343361245,0.17773550578166547
0.11813001770243331,0.08898801648475407,0.06733889013202188,0.1473484000895054,0.017928822652067744,0.1077803617034262,0.2118367764213498,0.21077614510250148,0.1845262532512969
0.011308092915052234,0.01634669303894043,0.050467945849183196,0.006097560975609748,0.16111501108305415,0.10670674607447803,0.4768078692108246,0.4773386857265395,0.5071138095365957
0.16949613444277747,0.14222631666665103,0.12824904900425083,0.11962407697471467,0.011062534457567108,0.06720366215475415,0.007345477668803557,0.008537633412759649,0.04504965673071676
0.07643190449795145,0.029332057638546072,0.05244748079361572,0.007188409040053745,0.01453008074261819,0.06674888870679996,0.06450249699617472,0.06394052145992873,0.096344083222551
0.040817166639088964,0.06250098963849737,0.0453404005370337,0.03806780040277469,0.003590638323395512,0.039243699703728985,0.10244612170044143,0.10227445058538503,0.12797814899323257
0.12794491561015287,0.015598822257534062,0.09354217945849252,0.3138285970015665,0.10163538632967423,0.20158547180597142,0.10811123579454185,0.10731118612982288,0.1298052522954668
0.2702050450806667,0.30269542397815763,0.3432591183710005,0.26823674200044756,0.30728540996362097,0.36134910008675125,0.18981097945078512,0.19037679453773326,0.2295357093032958
0.06858957139754199,0.12580499053001404,0.11626846050570609,0.0698142761244126,0.2848440581105894,0.22844971027221178,0.40554174236980045,0.4057620552849051,0.43078881240490347
0.03993375609967287,0.057372487452932275,0.06940528385358452,0.06346498098008502,0.03478687169663569,0.01346489604252854,0.00968678487919844,0.011004436092629188,0.023735138297067027
0.02116106275851043,0.0038297459179721938,0.005416759901543666,0.10343477287983888,0.018397120435981462,0.15763286271858146,0.0015963407563576726,0.0029309289436806885,0.03862400656789161
0.00045426654159097524,0.042875741313143534,0.054456412694861095,0.009308570149921674,0.09603824906477265,0.14286778478500156,0.16254100075121497,0.1624622744235769,0.19538833851085496
