XGB,LGBM,RF,DT,kNN,lasso,PLS,MLR
0.037492118775844574,0.015652300942633632,0.04306257804287668,0.0,0.04366294411720911,0.04641343617556798,0.07691662051425338,0.07907108464297702
0.0924030989408493,0.13643060412521194,0.14625324954628144,0.10569611502834231,0.0,0.07192431330720506,0.10300928312039825,0.10620630610027501
0.01270687859505415,0.06774620289735213,0.05568615022856002,0.0,0.0,0.041902352584062275,0.07166001982857648,0.07482781278239876
0.26577339175051795,0.19058860048110576,0.14240309845307772,0.260196322411171,0.004411653030738483,0.1743005744186567,0.14313550507962944,0.14109199861068789
0.03248083743913266,0.008480662276769246,0.051715993605148,0.013479883865615938,0.05770757378405239,0.23883332872607455,0.20520038158490744,0.20046866864705054
0.0008608238422311842,0.005935758166995017,0.01629041167137393,0.0,0.0,0.1306557137766614,0.15144010975408737,0.14905140390946076
0.04749981313943863,0.04642116035184702,0.052393682650871895,0.10452094566569889,0.158804697917281,0.13256169195302697,0.14593453525754085,0.14553293851164312
0.007698413390719305,0.0752989128807274,0.007858569299879967,0.08516521498686577,0.13500232990815414,0.1131865096102409,0.13225102549873727,0.13003898515095758
0.02040654420852661,0.006161549325447312,0.03815362788278591,0.0,0.0,0.13173521015688933,0.1390580494891887,0.13971300703089967
0.10616397404172567,0.11086085000625223,0.09509725614595652,0.14765657403566984,0.0359547639018529,0.013368826991349392,0.0010828257441571898,0.00026983772480615453
0.018369898200035095,0.009190351111095544,0.015442378297002941,0.0,0.05469323318329598,0.13684086854696187,0.14583681286862477,0.14677828634171908
0.008191041648387909,0.02452034429696546,0.010665268752784306,0.0,0.0971471390676039,0.13704863137169465,0.15891339250517447,0.15644919106177765
0.044082676542447186,0.1708139512814671,0.0892809560019223,0.0026959767731231654,0.030708748504400273,0.143986991252125,0.163964447595143,0.16198153171986526
0.15108289743185077,0.04899998467630429,0.1109529037985072,0.15443107977326131,0.07350591228826558,0.3610870626482804,0.34252774309178635,0.34410305577953526
0.31895004486652,0.2553062373143822,0.28840386196569656,0.3558689340522604,0.19336989051500753,0.15806701243813615,0.14168630443426017,0.14334041360125324
0.037235675487020004,0.0747837558570843,0.008389620215107363,0.2725010369141436,0.3512561808630981,0.3902743846177521,0.36250299044276635,0.36573661527338935
0.33334476042466266,0.38623506749110514,0.3529684757983872,0.44670261302364156,0.19237733050389105,0.006202227735248145,0.018928613371190894,0.01647706199844673
0.20645150000436252,0.27119524934529804,0.17560739577641238,0.010783907092492662,0.48177657502888843,0.4604032150664573,0.43666744103653776,0.43938292598444073
0.1553300304497226,0.030834160706079916,0.1292286605995302,0.24042582607493423,0.15051838693413444,0.0900431714991825,0.06353019049927133,0.06759684176716257
0.0026969043537974358,0.005346296348439674,0.0032100107751289833,0.0,0.006138941458350126,0.12547922384379856,0.13586777667657987,0.1353090480347123
0.013546500355005264,0.0021776256617060314,0.00262677235510085,0.0,0.01968731444222409,0.1265595882816486,0.13948753148309573,0.1398947468503747
0.043858110904693604,0.03888912627967967,0.0716313281937504,0.10452094566569889,0.23387870664139424,0.1315622727572372,0.13703096391448805,0.13826451908579024
0.008468926884233952,0.02340228918556768,0.01782069450205078,0.0,0.08747036686518658,0.1256193786804834,0.1371163151672385,0.13608231966830153
0.02701365202665329,0.019228126261006916,0.007248623482758697,0.0,0.0193963331440107,0.13275446671622926,0.15198826549452515,0.14976495705200013
0.021577425145017592,0.004467840671994713,0.012972389554927901,0.0020738282870178537,0.0020738282870178537,0.13090862545351545,0.1386034097368004,0.13852700395920625
0.20613902156224106,0.25959012306037593,0.23766883778566367,0.015208074104797409,0.5800948544557214,0.4375395056016952,0.42719286774110243,0.42666297844694756
0.13129253718437006,0.19609180318326747,0.18554811007309957,0.17067606802156776,0.016186285407267284,0.11444196434087806,0.12304022913362775,0.12334275396039662
0.08519613298657158,0.2567931579592688,0.2298861155550288,0.12277063459145587,0.3484750683158886,0.5780058999409526,0.5537542172173686,0.5572125708146669
0.003691599904032228,0.10495586604600837,0.07097694831961365,0.07714641227706343,0.32857069202815964,0.29047713407566744,0.2668329963321999,0.2687150219299307
0.0006141410558484495,0.000734270294184539,0.010734740354503931,0.0,0.19694361225494347,0.05491706828363674,0.06927728452852439,0.06650769429203676
0.001598869333975017,0.0034645951403812023,0.005524182593448459,0.0,0.0,0.08083467821763035,0.08958116681456867,0.08771944847590445
0.0013483308721333742,0.004774528689337736,0.0012286982722486664,0.0,0.043683124826653486,0.07678572673228934,0.08525033407542379,0.08369796285527009
0.0069081042893230915,0.0017107002979482877,0.00632514829518148,0.0,0.0028251159423999823,0.08394003986231613,0.09389161429388784,0.0928191781854029
0.0007970031583681703,0.008214466140546578,0.0008044149499976959,0.0,0.0,0.08150526532025437,0.08753391782016226,0.08649624841840857
0.0004086593398824334,0.0017578402566450098,0.002783130595587391,0.0,0.0,0.12141971006758528,0.13815555757216066,0.1356867185528274
0.07051055133342743,0.03779939908881012,0.06561315238724334,0.0,0.0,0.0693126017550138,0.07718919046375605,0.07638150429389085
0.15195699036121368,0.15723020133769913,0.2282194543746804,0.5138946495230194,0.04954507939456019,0.15097185790853485,0.1704681052994959,0.16796380796074292
0.03089052289992167,0.07260752466431214,0.011222657104379752,0.24484999308723898,0.24420685160496064,0.20711750697350156,0.19427829228786522,0.19647031461624964
0.048088165457179755,0.08200271563316208,0.017933563795273888,0.23378957555647728,0.272695897587082,0.21846682798544653,0.20776681814675127,0.20778716309950462
0.011843620177441339,0.018669732097756797,0.015379990629368179,0.08855246785566151,0.38130282855168807,0.2913832547410601,0.2742781578322273,0.2772401603747474
0.03528453319642644,0.08799265800719464,0.015600863400185738,0.058758468132172004,0.03028372640255972,0.18071237187374534,0.16075491228411576,0.16278486477260118
0.0068891700357198715,0.004450924603389228,0.0023040001843402922,0.0,0.0,0.022350925742250893,0.0025242840583612203,0.0021246188704101654
0.000789338955655694,0.006329620572638586,0.0018944267784997777,0.0,0.0,0.022649243568115707,0.006307232671060495,0.00538050676327233
9.089317245525308e-06,0.011288414321973549,0.0011282547582837923,0.0,0.04598499066700877,0.02512800181629815,0.0011179308611873745,0.0014361369312172563
0.003966447897255421,0.02127276345872809,0.014213873143155599,0.0,0.08192823951568945,0.026178823614786184,0.005559343328703059,0.0046369492972092976
0.07350176929980495,0.0782732995111361,0.05468765896607045,0.06497995299322551,0.10687128439098575,0.07050628070442555,0.09270606038417957,0.09093913724413116
0.06401710957288742,0.02806615817316332,0.05153843275639207,0.0,0.0,0.03820387933011882,0.012892806387584332,0.013676506962076963
0.08416776359081268,0.055893955003997624,0.11323621727136852,0.0,0.0015036438918373588,0.051275932858843964,0.023385082397697945,0.024708512256762932
0.005527025554329157,0.0035229151267898986,0.04810208611763981,0.0,0.0,0.1150617129123086,0.09754252812933614,0.0980409642582944
0.06598513728747657,0.059137951630435934,0.003630875572497319,0.2732614406193834,0.06705378128024331,0.11642011244371675,0.09927836648721486,0.09883762408674043
0.06684422410007884,0.013789381877107779,0.021987874688102843,0.24243052675238486,0.03243907490569839,0.086643708994526,0.06879439151823954,0.06830447136679707
0.02704218588769436,0.030875249307415517,0.0023241470421063956,0.0,0.059910582949635666,0.2781403456586019,0.26356860605150334,0.2613585320179383
0.0018167099752563476,0.000688233369776586,0.007886162188733763,0.046661136457901264,0.010922162311627293,0.006050324057436662,0.011817174094157182,0.01155815231388759
0.000765679928008467,0.004408538091869626,0.005000610078586023,0.0,0.01611404487621955,0.013061706227495418,0.0065777626187397825,0.0059721392967280055
0.02434814698127219,0.01279809273491752,0.024150275742353733,0.03034702060002764,0.027236278169500916,0.008581936513196109,0.025836403667403404,0.027091847517418565
0.014047222212600796,0.018412233302697617,0.01642336052352645,0.027236278169500916,0.01717264973261228,0.008528283593753794,0.03476616320594933,0.03362973631158345
0.0009489591466262937,0.0031284564475886297,0.0023492557260703286,0.0,0.022855447985634325,0.021859242519312816,0.004945249415961334,0.005069278530664481
0.08325406163930893,0.039572439670087216,0.08680841612187523,0.0,0.0,0.023669761997063388,0.006699392921311054,0.005790281318830843
0.00022473331773653626,0.0009647445197892076,0.0008602854202190581,0.0,0.03942073923769183,0.01715924704809374,0.010387464823177234,0.010008954390745272
0.013383054174482822,0.0014689028061154281,0.005282148727503356,0.0,0.0313069437664571,0.02233189491777654,0.0013724016162768027,0.0011641352256792008
0.003949053432047156,0.017480958863210383,0.02047366402665038,0.10687128439098575,0.006059858438359239,0.07625379723417297,0.10096105713406746,0.10109249413332563
0.40764908236074826,0.3422644822364251,0.405137526636075,0.46343149453891885,0.4192340405175521,0.4455639066839035,0.46459999259138796,0.4649977321165882
0.08986426219313237,0.13890422628828705,0.15190292398815824,0.3069265864786396,0.2589587354105318,0.2611359505789296,0.284329091751198,0.2833377195103275
0.09422659147342805,0.08657876744463916,0.12107249236853136,0.18685192866030692,0.03556959264612938,0.13292487434360817,0.15676414077948758,0.15682050979962114
0.08597438037395477,0.054100250879968864,0.04709839053368708,0.0,0.10797128930368066,0.22682557612211063,0.21458055715377705,0.21375750336651966
0.007436141837388277,0.005345562366393144,0.001945005146166492,0.10687128439098575,0.0,0.009119798803678913,0.031570653913648106,0.03315534594109778
0.01672474853694439,0.004682846559955423,0.0005194094965973859,0.0,0.0315310923862656,0.010665345410289573,0.04259537756506798,0.04180657451103422
0.0023994126822799444,0.0015354141549184038,0.00022766026084151348,0.0,0.0,0.02636488339284998,0.05174130286010267,0.05273630752019419
0.004246172029525042,0.000486259582840279,0.002035977080357009,0.10687128439098575,0.0,0.007149685548269391,0.029687408296112938,0.03126206617687533
0.0018254558090120554,0.004525005952129145,0.001759159408267664,0.0,0.0,0.024773695835302312,0.053977124749489874,0.05516947037454079
0.005562912672758102,0.0035162169519432707,0.00043031936955620245,0.0,0.031056851051942943,0.004743094893401689,0.03585336206851422,0.03519367060390185
0.006266857031732798,0.00500888077003895,0.0070520629653769455,0.0,0.0,0.014441426202522367,0.01412350715370482,0.014001411278456152
0.006258133798837662,0.012647165040873305,0.00490689059623112,0.0,0.0,0.035963501324150104,0.06645725938490601,0.06593676216507106
0.0007993533508852124,0.007162480870012599,0.01955292102554649,0.0,0.001932423311480316,0.004781633307976929,0.03482443848551112,0.03389522198193427
0.0036457938072880225,0.01089683786999602,0.011096179547444563,0.0020738282870178537,0.0020738282870178537,0.022134829293625424,0.005539114578215945,0.005560938655265761
0.08144924510205975,0.013000934080742793,0.06439818051742564,0.2111157196184156,0.08704579313506132,0.02285301275543089,0.005934459783093059,0.005172661958250599
0.03397185355424881,0.053490423004713225,0.04903291516615864,0.013618139084750458,0.0,0.051680079285040315,0.022603966292430902,0.02168837046902267
0.0015334257623180747,0.018221084286548412,0.01241968688484657,0.0,0.07222658917274284,0.10568903958393078,0.08023708357177939,0.07893099961140365
0.0015981789911165833,0.014539305660899626,0.002845638047836306,0.0,0.24685584732876922,0.18204271772292935,0.1606080834832937,0.15862922644652488
0.012582416646182537,0.010391908795217595,0.0025313455305159996,0.0,0.0,0.001412508843952387,0.006022904843003343,0.009091257316959908
0.005171020049601793,0.012508325949496754,3.8941886722890805e-05,0.0,0.0,0.0014425881201640123,0.012075194501380379,0.014936127587044202
0.005502972286194563,0.0020236614734512265,0.0012840069434843393,0.0,0.0,0.0012762211724138828,0.004516483788626721,0.008685906765720466
0.005353421438485384,0.00395228978092479,0.001831221100818778,0.0,0.0,0.0008922009032237832,0.0019333192864475768,0.006016595924298545
0.018232354894280434,0.006170825985532737,0.018002647148540968,0.0,0.012773256311410606,0.0006546954923885018,0.0170362758423062,0.018375022594901053
0.0023680715821683407,0.005346566860807022,0.002129015161989032,0.0,0.0,0.002933119882532975,0.01353868106793052,0.015166873668927749
0.009992650710046291,0.007259068029715688,0.01182550545449757,0.01735103000138255,0.018662687227803718,0.003763543557733451,0.0027426078612082655,0.005532459340331042
0.0062646870501339436,0.0005072426412901126,0.005092111442484732,0.0,0.037814994712323344,0.005455025796705371,0.002847457391351879,0.0006964610037601505
0.013752173632383347,0.0005188493825859429,0.004754566262654194,0.0,0.0,0.006457105942090036,0.007832694898273637,0.009736128626458188
0.005250366870313883,0.0015145703509842933,0.004686772925677944,0.0,0.04907875306077609,0.006743286646009927,0.003465467423620597,0.000501148025460148
0.002972307149320841,0.0003572751537922207,0.010367098330184187,0.0,0.0,0.014720058991334772,0.003812597383006891,0.00221297530586646
0.001676867832429707,0.011414792573289392,0.022779045117286505,0.0,0.0,0.024296054862183003,0.01017873773859121,0.008440799720760424
0.057154569618808715,0.04323562254710953,0.08832801891975127,0.0020738282870178537,0.05870635617290691,0.03420382124927562,0.031778817101902175,0.027561823440705464
0.009913966059684753,0.012057208433888793,0.00039517950135950974,0.0,0.02821812496826171,0.1835036545642838,0.1769681361302906,0.17362993274960012
0.0008248570957221091,0.006956444885839836,0.0008018034625251548,0.0,0.021346322135179775,0.0017551113112801997,0.008082387918340372,0.012854487677830395
0.000915203127078712,0.008940538043505817,3.3334869502434886e-05,0.0,0.0,0.0003302007134161067,0.0041499394121325,0.008956743624403081
0.0006745359860360622,0.0008407399899599636,0.00021231393151758204,0.0,0.0,0.005312056311681301,0.015431874299640116,0.017168681831492397
0.0014975176891312003,0.0051619246233206,0.000274129376161728,0.0,0.0,0.000484793754231716,0.01742340393616762,0.019217921865120956
0.00024752726312726736,0.0027891729995316423,0.000591463508302994,0.0,0.0,0.004088694118747127,0.017758496401488147,0.019162949427086108
0.0096976850181818,0.014370886948685315,0.016628738651550765,0.0,0.0,0.005648145193041687,0.011508690066204419,0.013722337656336878
0.012478528544306755,0.010832815226154141,0.01644480928460605,0.0,0.0,0.0062084742359644896,0.004317250116236029,0.00737482320993627
0.02355620078742504,0.029162056339543066,0.025495537428760144,0.0,0.0,0.018650898773575675,0.003298771845862969,0.0018288941938256458
0.057042185217142105,0.07981352966070743,0.084533573524345,0.05958799944697912,0.04795946037195378,0.03703641843874084,0.022009689066494947,0.020126925583360416
0.003531623888721136,0.01906902523545164,0.0003629161098053918,0.07272224526475873,0.021235317176354664,0.0526256710866706,0.04691197007524191,0.042712111168879505
0.024200648069381714,0.03315932964355147,0.0071783261901470115,0.0020738282870178537,0.1382661768428174,0.17833137133371574,0.17062751381290225,0.16676483476389042
0.07509436962677207,0.010309399950254552,0.035049264394453064,0.041891331397760245,0.051978444090138146,0.17219780060957857,0.1699849898925644,0.16492482617990553
0.08813832700252533,0.027595417715380446,0.07274227142352398,0.0,0.0026216614196759064,0.22057942721055213,0.21299166836603534,0.20970646565143886
0.0008995457319542766,0.0035915894253460054,0.0006378097300950895,0.0,0.0,0.07018293227000899,0.09208746686117036,0.09468756702173993
0.0029326488729566336,0.006029307719206348,0.00360494339216861,0.0,0.0,0.04886381200450307,0.06514139597380908,0.06777726869411864
0.0002982909791171551,0.0011494652820393135,0.0018262329402934981,0.0,0.0,0.03245240358413387,0.054543839864396204,0.055923649349097125
0.0006804284639656544,0.0026367157626063778,0.0012746363119652212,0.0,0.0,0.014224851656584214,0.02221724116745498,0.025832380730857734
0.0046354904770851135,0.006322416592705521,0.005557729234834173,0.0,0.0,0.013346712086714063,0.03372404023629154,0.035381411260400605
0.0022138108033686876,0.0033315409318495273,0.00012499807978862346,0.0,0.0,0.06870072377065622,0.086283655772558,0.08980006310252402
0.002653926843777299,0.0007670500448061484,0.0,0.0,0.0,0.04757123809754632,0.0694981628218709,0.07093842048093812
0.006253500003367662,0.006803164619812583,0.007019433087765732,0.0,0.0,0.027492765399746433,0.04719409524175863,0.04938426012799328
0.010536600835621357,0.011988166462741237,0.0030063893661985757,0.0,0.0,0.030790798913028994,0.046024771706867834,0.04914142861391336
0.11484785093200328,0.12379733688609669,0.09150135786375935,0.06345914558274574,0.12304714502972486,0.10291403355456147,0.120911947725981,0.12325087633850171
0.001034348737448454,0.0030645815170688663,0.0007945834677481297,0.0,0.0,0.015079114968314766,0.02799811754592349,0.03243123827221228
0.0030021031852811575,0.004551849901010349,0.0025455858180868543,0.0,0.23356444206980922,0.019828068560209966,0.041736854921183564,0.04248926323073293
0.10118445008993149,0.08490935756113474,0.06775307837315299,0.0,0.024013111844119747,0.178925841095268,0.19179857199118294,0.19051372166011876
0.16561086475849152,0.08147738528569214,0.15264503758859488,0.0,0.19101484744666872,0.1789933386312728,0.18620772158720994,0.18558816123471022
0.023521391225503063,0.009520356241971879,0.04130984311324417,0.010922162311627293,0.010922162311627293,0.16754814485322433,0.17793457737535878,0.17849198350321166
0.08280593156814575,0.04628076766062146,0.058159567370890494,0.07811419881100512,0.11318010645563739,0.1794681279121617,0.19500912836176476,0.19375906747164212
0.10711613297462463,0.05421969474398387,0.11501559211638018,0.0,0.030738273312140352,0.18019551633614106,0.19240784007109762,0.19137620271422798
0.029582247138023376,0.019574860080004978,0.04735065748037543,0.0,0.006198189342472656,0.18011745803804374,0.18793814962830296,0.1886448878437197
0.07820026623593745,0.045721237139472806,0.011398198073643978,0.27768560763168804,0.004350458726090661,0.06887987567720028,0.08279164461762778,0.08043201786116286
0.06854139136341819,0.1111969031130074,0.1766421142953703,0.3696253283561454,0.2945515817299049,0.18817072997374074,0.2045245430114746,0.203445511656211
0.14189592799869433,0.260571103176271,0.1540509766743694,0.21374256878197162,0.4289927295307366,0.18436906870093261,0.15305757202378256,0.15628046767272558
0.16349423023760434,0.20824391714806897,0.1986831909085122,0.30374671643854545,0.2710495285494977,0.18565413300103645,0.1796191621959843,0.17993095944809617
0.10356931246226875,0.12738978728387546,0.12467913725085716,0.06885109912899212,0.11324789630112059,0.037667973560075396,0.04135625403238746,0.04129616521113927
0.18182764947414398,0.15479434331610997,0.15238579844583586,0.06885109912899212,0.07443984011312578,0.17455667471809438,0.1818554206733207,0.1808002343473149
0.024707245147691403,0.002536250643313226,0.04953413989526245,0.09429005944974422,0.1834014239203316,0.06930440370344138,0.06612863496296018,0.06598714298670147
0.12542597234834202,0.16715848461181765,0.17550376489443953,0.2511406055578598,0.22765315883082088,0.034889157438828644,0.048497793172014275,0.047418907668724225
0.2834658920764923,0.250533241224361,0.31294389431635383,0.11516659753905711,0.17233589525261198,0.17923747447836574,0.1845986887269604,0.18417777960747964
0.07794544325525232,0.1347915242082223,0.043199085720031616,0.1721277478224803,0.046532796592978376,0.10375390349484714,0.09590020917184505,0.09622445445084277
0.10209475860018202,0.010276192911841786,0.06982676566179263,0.12387667634453203,0.19330051096977408,0.012149444530041131,0.020753190828813384,0.02015170752415557
0.1380330273698972,0.14191772550158305,0.15616911688963353,0.12899211945250932,0.11354727968471184,0.2620543475781754,0.24884324146596484,0.2513613933761636
0.07977535232096056,0.08007589324784647,0.07727715124023699,0.07590211530485291,0.02211938576789546,0.11711182054222047,0.11272425828569049,0.11396556422720061
0.027149740573068737,0.04858941196703703,0.006822203605315547,0.025577215539886677,0.09287281140664061,0.06113293351913762,0.04618026940650022,0.04734320581214785
0.10056145274340822,0.15305763285814677,0.0979798663093977,0.1388082400110605,0.06735303173379936,0.1109438461229384,0.08404829766025601,0.0869566546646306
0.06365915684223378,0.12969897926823465,0.09418255358121264,0.050048389326697196,0.04513714045514694,0.17764368482464332,0.1580345709509533,0.1611560179904784
