XGB,LGBM,RF,DT,kNN,lasso,MLR,PLS
0.002366929084685998,0.014585913836788422,0.06864094105391066,0.1712946312303894,0.009397458732792685,0.05023518588618742,0.12813041446829593,0.0982380310005882
0.06638016773394095,0.09171314583967016,0.07486044795555002,0.012823533788895336,0.08496507087050131,0.12970252295312734,0.05070320935097827,0.07674306427387911
0.04018383616425836,0.05951071038975675,0.058727754145325495,0.02011583346768686,0.12283557766529885,0.13159746988682441,0.06716968422485259,0.09965947041715895
0.10793383503469367,0.1401923781784064,0.14256814827675912,0.44270335966663765,0.1511170000846448,0.29644910905230704,0.41811771474582815,0.3947054428294542
0.12505134254272265,0.11571132358720149,0.09839113638336638,0.04965708828891402,0.11196793163662333,0.13691775328284006,0.04307097066554966,0.05563610568720345
0.186221886368321,0.17147915250796214,0.17631304800763853,0.11202361316086457,0.13679290779652592,0.1375889429129496,0.26009089169338145,0.23794362624803628
0.06269674235328282,0.057724488803546414,0.10862509766472994,0.07124874431064199,0.15467039590963783,0.1791315841298099,0.11244490328130918,0.1414395695897408
0.04232405980786824,0.05118196952534637,0.026254883236392024,0.20431461064328493,0.06313708598212042,0.06422495540340711,0.16367578943623806,0.13340356664696684
0.103058364487779,0.06833292074974018,0.10665747894782646,0.14552354495057862,0.08496750715838991,0.06508274064478453,0.1040450774239216,0.08461172510707898
0.15525144212350883,0.1698278135922977,0.15352938623144508,0.03166507509332417,0.2446394325096286,0.21222730071713558,0.09963948632829389,0.11323145806839974
0.058675700886111404,0.03174529104261359,0.11873079260352493,0.054475214862401256,0.21291357444935033,0.19452386662683296,0.06454671695971181,0.08608155958256092
0.24972387381711048,0.20797008905772618,0.17424516017015468,0.029082385623752094,0.20354198176904836,0.017047997479917587,0.05688648327909929,0.0678917520465585
0.10237437667496063,0.09131173667005338,0.058904201753623986,0.15494400555603785,0.25058074384436124,0.18435097985973836,0.1261305321258016,0.11142579878643522
0.007146739868646224,0.04450147234402929,0.11167180310790925,0.016742524772735745,0.23757262368388632,0.30818979310898253,0.24344631876648287,0.23303579128833957
0.2757745002932366,0.23078544472244172,0.1534979164858063,0.13959545099401005,0.19113309547576168,0.033733265342105745,0.02586059697791898,0.02927815990808913
0.11138683483256828,0.0693073864747207,0.0034028561507077337,0.10936713256359057,0.17929548905418102,0.23259264320141937,0.17254479939516543,0.1603427234677801
0.03509231873793839,0.04024770039724135,0.03136101224064736,0.10025175796510122,0.08911903734881033,0.045480065711004825,0.09255536562366862,0.09761314427591938
0.09962396986400285,0.08020398545992752,0.07307057904331998,0.11919437451167642,9.433247870616057e-06,0.13734690861305648,0.10602279900242412,0.10002845543084055
0.19253372347119962,0.1712958591843941,0.2216344734786006,0.25910235263477727,0.30795038834192884,0.2011977718053895,0.1468319409809674,0.1385772882607067
0.24566550045876945,0.16954337465853636,0.2321605608125698,0.4169459154440489,0.01277923012960791,0.07319776484499618,0.12343074409565619,0.1351410825711541
0.07691553245661664,0.12201289637791513,0.12348207309662274,0.1295106635413954,0.056714833296674594,0.14470538705593528,0.11591345910352413,0.11358977625875977
0.24861281600529583,0.16113457418564292,0.22569341956767142,0.2190641548745551,0.1495862824623838,0.2770163514722187,0.3308037368999198,0.33875982824814144
0.11165433508394196,0.020584499255736244,0.10812440315999494,0.017601354284226045,0.052515527377520965,0.1975966859266597,0.1901201111331845,0.18115596253218313
0.019106200931697126,0.05129385000710518,0.10576829585901526,0.15687125618543274,0.08674692103367254,0.24791017710394725,0.23941618043164636,0.23959245478868674
0.09828854554104549,0.06215527739682103,0.14845277367827003,0.023656567410365592,0.14208316105696306,0.26219131668268725,0.24414579930512703,0.24188717359018208
0.0422121522347747,0.07763169607660603,0.023839308967792072,0.07622189426165482,0.06611560005116213,0.020788956926625524,0.00532490487498849,0.009426198897018012
0.04485718558589891,0.10662892761195869,0.04222371733657537,0.1270422779755187,0.02348883956018155,0.05823997379036849,0.03703267034326485,0.028082850763104794
0.01949829726244423,0.024706126285491625,0.019542495008245564,0.04158347078739477,0.08547095696264473,0.1382543557508683,0.06024965706250973,0.05208897110997612
0.05025330836061542,0.06490273225435278,0.020296900772635462,0.11682148334635534,0.15956773694691045,0.05171212207283321,0.03905382450104783,0.03894116767194661
0.1909030090449264,0.11605585667232599,0.2188599270770034,0.03572358711693724,0.014543763295019385,0.16502094420480373,0.19444832742257734,0.19821101387070927
0.05304196820779439,0.050889699439683134,0.04272354371039089,0.059054605434499474,0.03747036185585462,0.18563391771887683,0.12263790361176152,0.11404915917734282
0.06700279181984026,0.08371627774257762,0.04298202969007825,0.03507248893133086,0.046239217546453215,0.09793782797972872,0.04629282231545351,0.03844770546582177
0.0339294998313997,0.009682682511446328,0.023584946609949364,0.024220852504557744,0.006333225485573246,0.19595797665331838,0.11325563571000485,0.10189879713763927
0.0571961404755873,0.10346000732842797,0.07921564371907375,0.06293949127528431,0.019426418380700472,0.2275942754887792,0.21373686694746163,0.20823859461644523
0.05300078902541372,0.05535733231807838,0.07966056081257089,0.08620539977428587,0.1633434277777397,0.2596984598396751,0.18791920065015566,0.1749412491135628
0.0279557199561562,0.03458975254054769,0.0058954770379370525,0.02109558121364699,0.2701262869369059,0.2423977683785089,0.1961937655642343,0.20396355103506403
0.047002767945279744,0.04451932274286602,0.11469289868912191,0.12995919784703536,0.09350476956154452,0.18035789816753395,0.13274787532994192,0.1237151415105982
0.018525042742612297,0.007258600437980545,0.05937646497091875,0.0641765778279364,0.008363370351563093,0.14930989492447305,0.15568762064245628,0.1621730597983863
0.14394084030228854,0.12093424367252004,0.19558294990884667,0.14929681395954503,0.1403526367114445,0.20808626015085213,0.1678908236500241,0.16408296839264785
0.08262982960893556,0.05434997272683384,0.09691010504384201,0.10866828717770632,0.07709720691401528,0.16172859595510064,0.15954750679601742,0.16177304229315342
0.07365155004515334,0.10051410385218479,0.10009918395693945,0.19098880111120764,0.18228229885053115,0.2108083789090185,0.20634308741703833,0.20426877857933712
0.12039013133869475,0.09355943154886012,0.09672323986457124,0.19933732673553833,0.015198585433972345,0.18206734110220152,0.1918798024598472,0.20426695211651685
0.025555930270411087,0.03711857636781174,0.048802847469398725,0.159822901293515,0.0765721982931335,0.08584244680898895,0.08067210406716857,0.08032411340480344
0.1604196782409757,0.1827640181811111,0.2294265995312098,0.3184998697803628,0.1884852641351567,0.02494485986728212,0.04530872540122294,0.0460381253751212
0.06260286875820081,0.06031301111095849,0.02980749196978888,0.17963075498451825,0.025008181626674397,0.16448574200221627,0.13684840729796682,0.14260245839573732
0.0237342527430342,0.040289275769049615,0.053615331191942506,0.15305148016320852,0.09981755651589985,0.09339587261504789,0.12801704010760095,0.13029764799495858
0.05244084680149752,0.09964370350968221,0.09888184738258743,0.15799982637381715,0.10760473198687981,0.2285014015263841,0.14800505188655355,0.134126786622768
0.11255963224174154,0.0934668750777718,0.09107300980987892,0.0459675319038112,0.12134726763879528,0.13230066613470653,0.0016292689984758746,0.004656875752309497
0.01695843555414167,0.014123630421429278,0.07851983679138808,0.017796683739907837,0.06659789127792837,0.05443531690615655,0.09489603104975874,0.08835492884401863
0.055539924883264924,0.09112449715079357,0.0820574702665165,0.1451862140810833,0.09421388830334071,0.12400451280723251,0.03546437067825736,0.040931560998035355
0.23939934341337693,0.21140816095856746,0.11105477906068212,0.13525479642330063,0.03613577486946279,0.08650744066008648,0.06268080034019186,0.06627438440758932
0.10665280712190034,0.06009130738986607,0.09994617588332383,0.06649882802326595,0.09902343036095246,0.017176170055742623,0.1175137304578257,0.12542126380080781
0.048941465899476344,0.05234087357245498,0.07306537025783388,0.1888556794364591,0.02556149174794775,0.020864035407397785,0.11072882354932356,0.11049159142524628
0.10193476753833441,0.10478206558805625,0.15666138553693865,0.19849813351853457,0.05337426434550718,0.012935451060003045,0.04085189567907366,0.032759258505920874
0.055843688734538766,0.01403242950716077,0.015910235263477124,0.06047399947912141,0.11791579639975763,0.11623659609996723,0.046035263265083615,0.057217273226393695
0.18015149482547316,0.21523669789701605,0.08748350551263095,0.1193245941487977,0.0037185021178609,0.06771523596957191,0.021613160880469995,0.016465057992345933
0.030385559055268907,0.004775783642896603,0.04663512457678565,0.06211476690684958,0.06725850647705472,0.12625218631373009,0.08175786363916787,0.0934629000484209
0.041569277073672806,0.029815788870173332,0.026531816998002555,0.022441184130566894,0.16600173359648313,0.1568807153291744,0.09756910223102105,0.10628529539992099
0.10008038401769281,0.07242778627122887,0.0684519055473563,0.040715339873252876,0.04113606460579067,0.0008777807528788095,0.1474589518217797,0.14903772383777258
0.08650736715015583,0.04381814756731961,0.08922758051914231,0.21043493358798504,0.06750926511487321,0.04829647195832176,0.17661171819175947,0.16966070215934892
0.09074315976709502,0.10116012687082504,0.09405134994357134,0.09193506380762212,0.07161539491574742,0.046807229744944556,0.1880297261387171,0.1858841652472456
0.021040588842414,0.001511256822134155,0.0022408629221288834,0.056825369265685266,0.009651820976755987,0.08406355551281741,0.12985787466313337,0.11575571537082063
0.036038731201954,0.02921234960125285,0.024099314176578623,0.02721590415834718,0.02285495815246774,0.10343007964520967,0.2226837058623221,0.219461323274815
0.024502727723347162,0.03327566759671652,0.007320730966228983,0.056804699482015164,0.0396492833411799,0.03185057487023568,0.038733793309872366,0.022905044747179693
0.04094099086992381,0.02690412425581773,0.03488605781751869,0.01481031339526001,0.1734071984887558,0.07226380134810201,0.03214796140566478,0.04364049540652465
0.0644270695014405,0.10767721392095897,0.03170153659171859,0.03780090037577666,0.08805278976560427,0.014905762278860424,0.07409221389368492,0.06379399717195444
0.026637021297277963,0.03812926226531954,0.02943441270943692,0.0536852157305322,0.08939776609019279,0.006498316489540801,0.0826710472987483,0.07479361252991884
0.06395915214547021,0.0013113676181225609,0.02436626443267642,0.08429551176317385,0.08773344620884727,0.03155862337673199,0.08882992801228085,0.08545874936511721
0.10069288008742294,0.16204608571691714,0.15500108516364242,0.17636699614301843,0.15549179584849515,0.198961326608176,0.24596018643892442,0.2275546907114937
0.15387761843826464,0.144240633666615,0.19814719159649286,0.23545880718812384,0.11017258899231641,0.18181176259522014,0.2326779821603746,0.21933837156450098
0.2627350648654729,0.2717619018916964,0.2555488757704668,0.40286235164262757,0.3633141350340697,0.3187694050466376,0.2084194814629452,0.2142303139306257
0.033701012201613034,0.08039211791602724,0.01656046531817046,0.14231146056825367,0.02574752148066861,0.029119414292140045,0.0922943337417721,0.09129791028797529
0.0011588168678231536,0.00429918760900283,0.017600486153313,0.04313370456264787,0.14996157063519344,0.08457054775234218,0.11864101845750052,0.10437811180678158
0.03212790418720579,0.06452557972273348,0.06437950342911852,0.05243510721416783,0.03756600150661937,0.003180404661430769,0.13628816570308655,0.1330144091141388
0.023503258634186897,0.044440292581210517,0.0070793905720988315,0.14430816167077992,0.033435797825148716,0.03222104961012251,0.07990677172790495,0.0758509116158198
0.057596351958798975,0.05450576955007169,0.04603785050785547,0.06207136036114247,0.06515337948688227,0.01599952590637166,0.10696697307347053,0.09460844870980772
0.022678662721807963,0.025605595621930766,0.05752322250195474,0.01902446888990872,0.11617224721441921,0.14004884059633105,0.1640934245623168,0.1448488836323294
0.10162747620097756,0.019806814620141278,0.03017406024828484,0.058794166160256955,0.01535626628882214,0.07090082459518599,0.024851244060286493,0.03792216296536144
0.017752341886642486,0.023876831609139115,0.019110165813003732,0.019498220331625904,0.09343660441773877,0.08294712144273647,0.020272489190620357,0.007965157883076945
0.03179417441253274,0.00027538953639405506,0.03885862488063152,0.08716034377984205,0.0751959336083603,0.03868515811453521,0.1166496936588417,0.10445994719481888
0.11038791304899698,0.10963772207269096,0.13293949127528382,0.17103625893451402,0.0862971343084491,0.17714594877682277,0.24142193554413355,0.22752340794067483
0.10347373239622942,0.10750303289861829,0.0810777845299076,0.21672888271551355,0.09359351961267565,0.10398943443179359,0.008993349607172352,0.01819715996830018
0.013044000039322934,0.025013877657563688,0.030645238301935995,0.007957866712966943,0.0451227788539591,0.0885916827358264,0.09001928864329767,0.06874557918980062
0.0867113534754706,0.0754527940245483,0.15850269120583466,0.20036461498393948,0.2162758998370065,0.24890395548042749,0.1740640016040232,0.1860744821431229
0.02686410066060846,0.008229468539879159,0.06314784269467894,0.23637964605062428,0.16862854652862586,0.11675890001707218,0.09765541417282025,0.11808274995523999
0.0668927473174955,0.10004977431229078,0.07372862227623961,0.2677439757915493,0.037663574922793375,0.018370233214847764,0.08969060083055891,0.10342167327804741
0.08286024462805197,0.09363995505486883,0.05965578609254285,0.1153497947490481,0.039913183162312627,0.0355225510093744,0.09922787581200587,0.10645247498081567
0.036646867188555476,0.004994243963742151,0.0016162427294038606,0.010808229881066,0.0021720430460936413,0.029084108374045403,0.06601654168796739,0.07786777963191593
0.1201568190288147,0.12983906963729008,0.01654917961628688,0.012637505735864973,0.12381675444986445,0.26881113998342543,0.17776497374697253,0.16894354046071808
0.12065866350227261,0.11001330054116393,0.10387859189165649,0.0195453474383937,0.21658476068381877,0.30325530292167135,0.3093746916606491,0.3118432823793984
0.09453467526300485,0.1335332624669746,0.13482333535897045,0.1546792256272247,0.10086773746463795,0.07367626592678722,0.07223126993670426,0.06810419474548679
0.003672464707936862,0.005928681120595192,0.026405720982722924,0.09321555690598143,0.004870467127255751,0.056838325575447046,0.06805225953247113,0.07635836770204413
0.023705151984753425,0.050785798650569924,0.01647343519402711,0.03798072749370596,0.01669487703366135,0.004682360184788403,0.09447696595172905,0.10000528859413005
0.011213522956482813,0.0634059402445728,0.07374142720722177,0.21076048268078829,0.01085223876322583,0.015024830623811436,0.020193176211193875,0.012732686359520407
0.03973078220883469,0.0197300155725591,0.15826330410625905,0.1412076941202734,0.22245885470359417,0.4037439995557484,0.32866605071443034,0.32380279228187675
0.016574680779333995,0.006793866428861373,0.020862488063201456,0.03322771073877939,0.015988791023377025,0.027772478268504486,0.09591899125849535,0.09774509393654429
0.08060609275490177,0.102207298295454,0.09516820036461432,0.15084642764128825,0.15751508798052355,0.09282418187368718,0.08955998494642553,0.09434857221082033
0.09577896490425314,0.08010510653288466,0.14325440576438903,0.030521002567187205,0.23175699863642102,0.294738039714227,0.22187661455220936,0.2183757910390431
0.1225099777071123,0.11640060464280655,0.17393805885927643,0.33605347686431114,0.1657182391123282,0.24183804168506445,0.21178002115897182,0.2114354615525384
0.023332694274537435,0.019282078274857173,0.05183609688341084,0.05742685997048358,0.0155848325300455,0.1453648594489244,0.22979710778031748,0.23671704657241754
0.19292037371277276,0.20882564297535655,0.2486997569233429,0.26520159240013386,0.4640996974293838,0.413742762776757,0.33725420402630785,0.3327452666129149
0.019133264596847832,0.018056432685685797,0.005462496744511269,0.03539803802413399,0.013584081873897591,0.052036488659543245,0.15783441561551703,0.16442890415327038
0.05905977603782531,0.0218753928648191,0.05921955030818504,0.04106259223890962,0.10100467504131794,0.21839232518260498,0.20614270390810574,0.19736629528928407
0.019144942512300256,0.03751480463507062,0.03177467662123379,0.014910148450386296,0.0366720920842285,0.07000174389075253,0.12473997581020035,0.1238053907722162
0.2700558506487269,0.11881178469408604,0.14649166594322377,0.18142695918544516,0.13271621564759822,0.1105667959428473,0.13797583964764643,0.15036121714721457
0.1205165153659562,0.11477582842733347,0.10128331452383132,0.06087768035419738,0.059345755815930046,0.144112734747597,0.23856456085637012,0.24295687035631663
0.023572573620201487,0.027082625569423424,0.039479989582429376,0.012088722979425315,0.04888061158903123,0.05804600885544786,0.0480464428544648,0.038435633230085475
0.02427173861561882,0.09910838540794703,0.04355217466793965,0.10451056019247701,0.20845428548797595,0.18999661949690894,0.21809611302836374,0.2322911694870491
0.14166830561725885,0.19062185404403764,0.15646497091761413,0.09438753364007291,0.11779955568381717,0.1425548525290008,0.2216505591488383,0.2247703161789928
0.05991959522163526,0.0018877000959217627,0.07154114940533068,0.18536765344213912,0.12197748948820408,0.0030764631928262842,0.01310159196843208,0.008628696936547442
0.002643826262633542,0.0853228233848623,0.03581712822293581,0.049322237793459345,0.11725929571203503,0.10446356674267626,0.06325338347883641,0.06110592037832535
0.06362436780220465,0.040867769205649884,0.08765734872818837,0.038210162092443656,0.13616835189382787,0.11924243551852337,0.12430046711317883,0.12893784176886464
0.029903251625036764,0.05493033126418678,0.06007726365135946,0.054272650982434834,0.045425196116989086,0.04812360183349368,0.021234694313911118,0.025873326471125446
0.05278328699373891,0.06135588652754875,0.049957461585206975,0.03776369476517055,0.05868991188991213,0.011895333041705314,0.07863468356901371,0.08669828537022006
0.030772251789536242,0.03337803581495924,0.045406936366005235,0.0013369216077784296,0.1423559797322806,0.058980421952235296,0.04565764888749235,0.039553022655586134
0.025976591898196733,0.022940628766305204,0.03755121972393466,0.07489489415003792,0.16061947604262194,0.23331785007827904,0.1690071382174549,0.16417224395792634
0.024942289862908973,0.03960326007813303,0.048937841826546646,0.04039289124800016,0.0935699135927533,0.12358105070576991,0.1556153893688757,0.1668395653525459
0.09304512217699096,0.12718222979883026,0.09965448389617121,0.03595508869404174,0.10966855377981888,0.0728371754809986,0.0354457464292513,0.04826263758693344
0.07732583267405807,0.0653593494677554,0.06548506814827543,0.05503949995659346,0.060082644761604465,0.06845317061128303,0.07523851365997475,0.0852061420722659
0.06420907947128973,0.08898961627574942,0.0054820296900773835,0.024155742685997073,0.045433030454063994,0.03305450902313334,0.015658604032245393,0.019879174454499937
0.044636869122143874,0.032726846881451055,0.0299238215122844,0.0007813178227276119,0.01719678520337492,0.06040360393838512,0.017760022929760255,0.01911173492678553
0.07394337979328808,0.014534427169063502,0.03724325028214165,0.07358277628266346,0.1212632114590651,0.11497166981803103,0.15130566213869695,0.1658117041016573
0.09984328882573573,0.1229281075772638,0.0832999826373822,0.14504731313482072,0.10328181408880299,0.3313162088930471,0.24403887060657076,0.25325185768969655
0.1464083659994549,0.1624320166428041,0.1516069103220763,0.26094568394247186,0.23549208362528012,0.3445751785207623,0.35026053704487387,0.3520243172740269
0.09326781486821195,0.11189857963536698,0.15282988974737383,0.3118010559628755,0.06188028639199972,0.19356960410228602,0.18668396244811186,0.17743612025070815
0.029166230937861082,0.06882744973948929,0.050198584946610336,0.08105185898397116,0.13586149288589927,0.03606164967675429,0.0009670233300774767,0.00324460827733164
0.00478151337389876,0.04650038315934513,0.10190815174928491,0.03764215643719082,0.16103779368047255,0.16179569828827567,0.13226471511936333,0.14354826600517634
0.12694462308743748,0.10507012665006027,0.13101007031860418,0.13627174977986684,0.13012119672975636,0.18014333661033366,0.14225858483894938,0.13788598047167888
0.18679242126746498,0.15811876355959648,0.21258637902595734,0.31891972945883873,0.14402785983983918,0.20545835894797637,0.21134024349028047,0.20453178148908624
0.07132056163245071,0.06260136131748784,0.06671390745724437,0.031047518329400337,0.11949845567980222,0.0825362135894433,0.04183463930382203,0.040844468602138084
0.007941106829298328,0.01960422591734906,0.006178921781403723,0.15452730271724952,0.06606956720556889,0.0769299218471517,0.12274300716444547,0.11901716699671655
0.09350356500754597,0.05957785078458078,0.04981921173712822,0.11262138330460231,0.06434992550089946,0.06189134205551461,0.040926955221058714,0.0363835910575534
0.0943131935152497,0.005845145342632585,0.055588809792516125,0.044743467314871,0.2960500819439051,0.051116195201464154,0.0193994471949005,0.019355975379440338
0.19750312868221442,0.19247949943518583,0.17673300633735578,0.11077350464450031,0.2277219033161546,0.3223577906396806,0.23989252135635986,0.23020870938625282
0.0766753207085934,0.12717056476437083,0.07021811789217658,0.10013890094626288,0.059513684522287336,0.11390379363228442,0.04123089571182248,0.03929825218568628
0.05818249313292556,0.07234581566840059,0.08409562462019193,0.0661200072607312,0.027888054895989223,0.04723785941691683,0.002743219871450875,0.008657067072660007
