RF,XGB,LGBM,DT,kNN,lasso,PLS,MLR
0.041913785008482196,0.041275570379472715,0.031001398739437636,0.01621106166560693,0.029539755123443423,0.013302139826166681,0.016017751702740557,0.036598372757912
0.2790439134378525,0.24565213446294787,0.3045040226599687,0.324909938546302,0.024788137270373434,0.004273348378417974,0.024198448620929125,0.05544197012252039
0.08343463999524559,0.16196303568191506,0.215219543225312,0.04926891290527646,0.2818171876019626,0.2786526655262497,0.29041705519397265,0.25504396168399346
0.05841864953228504,0.07761926197808622,0.08221268138627702,0.24454333545242624,0.24673898585697918,0.3284088539829677,0.3046168573902228,0.28182696395614526
0.047337758621848414,0.05626145412568739,0.06881780887168631,0.060676697040333405,0.18398508346707576,0.31991022982915507,0.29727444971836503,0.27907937946901784
0.061118605720878016,0.06972762624650031,0.033545098721001976,0.10452426361517253,0.4100798005940466,0.3985982174608932,0.3836183117139691,0.3655690644491041
0.10749129990762196,0.00912708102153692,0.10763224763322987,0.10203432930705658,0.32223194141558487,0.39208295123939674,0.36022171905492606,0.34802750929200865
0.024505840820235048,0.03161063452448015,0.03211204197347134,0.005721551176096629,0.05096870376095375,0.15815837554616874,0.15262558603487314,0.12304138348692378
0.01929778512733088,0.018234294030241516,0.014218129654641587,0.02221515857879497,0.03297867267951232,0.1234182549911032,0.09734383928813556,0.07716690074294852
0.019445529358407987,0.035309129806867456,0.02101685130913228,0.004662004662004615,0.020890193094605825,0.11652427072063937,0.10753954692070589,0.07621021755943896
0.021236350630290335,0.022535970779919312,0.017870127247311463,0.0016952744225471328,0.06786986110327625,0.0501264096223919,0.07177309360431483,0.03664090396427572
0.1713913081867628,0.1773598302747012,0.1665658295182304,0.20611711520802434,0.11385526435645427,0.10348656407255608,0.13221387856594385,0.1491600411610463
0.12848315068769595,0.14446336070115495,0.18336926446559293,0.024210637847001504,0.11914942202880119,0.08019476604573478,0.09872077767129483,0.11847202839017756
0.08933904318821667,0.059446846865374825,0.07811739843335996,0.0489510489510489,0.05614891533299904,0.1507759305957475,0.11139410132127575,0.08610596323545738
0.07868170844307182,0.005050316645599462,0.003032783238820669,0.007593416684325727,0.12799814219381334,0.08876956978828987,0.06243543868593843,0.04446945919602635
0.013629508258295953,0.024383402863506765,0.0015499724024325423,0.010118669209578324,0.09345419976642783,0.11476845557469556,0.10543599773162449,0.07723494423477623
0.06556557499739335,0.010830891589588942,0.022171348662572976,0.034806102987921195,0.16423367400531508,0.12738372574506107,0.1727146241409372,0.13294691391706304
0.0014412998617548967,0.005905597410507113,0.0010393697667474555,0.048527230345412065,0.4069525232198505,0.4122901749021996,0.36830257942091166,0.34863250128328505
0.09360879188151805,0.10522629674599049,0.07956678212138213,0.03983894892985784,0.2794981513059416,0.4326522700213912,0.4386505405416722,0.4114269032684629
0.1755412404654817,0.15843357522499235,0.14874116344615063,0.1965458783640599,0.4976175222929259,0.5690194511037254,0.548071047921705,0.5317228672657788
0.05985689520916787,0.07326489310568735,0.07139596859478198,0.034435261707988996,0.10101693232653464,0.09489006393091998,0.05674724971792927,0.04723350178997693
0.02178914772096599,0.011825984976609472,0.010908549809540757,0.012714558169103607,0.024831093260345882,0.14797952375252005,0.18499494892017448,0.19786040563001306
0.09667441733350801,0.09465082114494111,0.0859999253487152,0.02613548068093524,0.0906581606726623,0.13116558103477183,0.15948172654485376,0.17160928785486312
0.013973054723054656,0.05394930613068716,0.021147326650973852,0.0795719432083069,0.02489223914507499,0.1140384388670388,0.12273847658948461,0.14667458299681108
0.34646579430670343,0.31330672463488596,0.2941942503227108,0.1643709825528008,0.11580902722267356,0.19415035284313625,0.14882372213730127,0.13660707309035597
0.13885699808048302,0.19743823290224882,0.1331289993640894,0.05294200748746203,0.07726125735488426,0.028863105573855075,0.058181987965949256,0.07671259629324578
0.18535546958653026,0.12703976337625256,0.19655172888552552,0.14773610228155698,0.23122324650710335,0.3290335872476752,0.29444476307358824,0.2849824866210128
0.03213819625940806,0.06476668982870576,0.05203247154890556,0.035018012290739475,0.028619432201106132,0.19311361722946913,0.2188722651764638,0.20475251127046207
0.007813657582596834,0.011782983749391185,0.018503420654774005,0.004273504273504314,0.05029652908366006,0.06360750933272469,0.07810796999166297,0.06593107296712736
0.04080158225612751,0.03682191492162734,0.08240592587314421,0.033163805891078646,0.04793501956999324,0.013363682054694515,0.0042694358247665765,0.0013674316412632948
0.02017872531508902,0.022321671992698244,0.015790946438127063,0.023910433001342046,0.008127380762768865,0.11725735519254604,0.13891972802651403,0.1295761700913441
0.018837922599286294,0.016824540905741314,0.03418751389938823,0.028978597160415343,0.036234411417798096,0.07286965299028819,0.06092002659898582,0.06415055812271392
0.0018782574175133515,0.01851091548582584,0.02631204579517099,0.11089920180829271,0.08661252351410054,0.05784167162907894,0.0790759257159186,0.06520730266315244
0.06729360228843684,0.06729635247034293,0.09082252691718318,0.032492759765487045,0.06755149507397917,0.0006421006470926915,0.026154409677735857,0.008419237954911951
0.1554834836880291,0.06164660088009022,0.09825972994439058,0.04577240940877292,0.28132985234561436,0.22824165239720007,0.29261551309050615,0.28107785941569263
0.04107751171387375,0.03206808848966092,0.016297755772709865,0.17705022250476776,0.13033118630844676,0.15154850515991236,0.1162949520510419,0.12392246734737877
0.043849274462910925,0.02407843806678439,0.06834233109116766,0.07951896588260216,0.08919900134948655,0.1183508235170544,0.14945647196491008,0.14994475302817467
0.06483237091191643,0.10021472251953323,0.06964993640256834,0.14118457300275478,0.20335463148679417,0.1965441887052774,0.22381827950857142,0.20601043015378767
0.11455693885239332,0.11680255106860088,0.09547404657441622,0.11135833863106598,0.1448644424407699,0.13470682255409322,0.15273138125109048,0.14757639926548777
0.05610062033925689,0.06065903046065951,0.05273095425364693,0.2308398672035035,0.06599644372977054,0.07064210669860144,0.07742305738603278,0.08103565969330001
0.019324745120199938,0.09276686275654561,0.022088817265446536,0.24185915095006005,0.05769956770395501,0.026611019065793162,0.04085013760599038,0.03125996646844964
0.35801642549369833,0.338844871989598,0.32874732119950384,0.31373172282263195,0.31521152757850873,0.33510636989899684,0.3468514848444968,0.3362481429681889
0.006520323455240784,0.03718911985088946,0.04126147099254113,0.12329589602316873,0.08344236715071751,0.045368975888709306,0.06457428664238474,0.06036178324366692
0.08303785573930222,0.047039654856643576,0.07006580947551522,0.04344140707777072,0.060840949856548976,0.09160105511395406,0.08430946196050004,0.0883814202671182
0.07279712649099707,0.03254920547355605,0.01374715152315048,0.038196651833015405,0.008950140200320478,0.010079328853872527,0.0037891468099064407,0.004263084117506588
0.07633569502887616,0.07564238058002504,0.02241464815238159,0.05340114431023524,0.03819904685316333,0.2111701123834721,0.20637360613814132,0.21126351234488377
0.3101948876039785,0.36450403567516443,0.31368491055161896,0.091544818817546,0.31687004659053863,0.06204575741407764,0.08260773589625353,0.077969413840836
0.045220438512104444,0.07312300133740512,0.10125808582986151,0.11686798050434416,0.09924904305716459,0.16911468916070344,0.16783796581748223,0.16918310645351925
0.12382337780065045,0.22018419023943436,0.20705802398653972,0.11188811188811204,0.029538419265188853,0.13809535177699128,0.1291946716125354,0.13944856300085323
0.02952295025401097,0.03419612793630389,0.09833406470042749,0.13541004450095356,0.07723705578375228,0.16213328750335837,0.13959309393456315,0.15416627350921264
0.04423104504922781,0.1275956596098453,0.005235841800014129,0.645899554990464,0.3063234101659166,0.4135442631382095,0.3957849016401899,0.41148208695916283
0.011226844704117472,0.02488013015735141,0.01357974754685004,0.022727272727272763,0.01481655610313476,0.04530841856248835,0.049859595190884065,0.045378951276752066
0.05943741401695968,0.04774327138819706,0.08757068904191612,0.140230981140072,0.17548899848514354,0.15829884941335148,0.1417120902809395,0.15565040446280576
0.06034186898959615,0.06257273404243052,0.060075567337882774,0.2216571307480398,0.207136232892458,0.1546057602441826,0.13124803939393265,0.15049521162080076
0.004589186627065464,0.003425337394735356,0.024183031342451394,0.06692802147347598,0.08408490159175805,0.20871012637327177,0.17913674311082142,0.1884607694024316
0.002055534532807435,0.02503218699320059,0.03538731847823054,0.0904852723034541,0.009931119648598163,0.10377286385976098,0.13635756813599048,0.1193328962407249
0.01913450017995455,0.010618778242855731,0.02050941097415826,0.19742883379247012,0.05027333282718577,0.10269898204648192,0.10885222189996824,0.10662870113577871
0.0494325597242265,0.04008324086527171,0.0035558130187385295,0.19414423959878502,0.0466359747977339,0.09691795464200226,0.049781810578304775,0.05730272822374166
0.11858795707659353,0.0871094784877593,0.09282254815498397,0.19742883379247012,0.15314578078700825,0.13225990416386563,0.1480593480829024,0.13166590643175619
0.03716117286193066,0.048537230694993716,0.0019396875290499382,0.012820512820512886,0.036931554489718355,0.058746578234542934,0.07777713599095737,0.0705009386141684
0.03091470608516067,0.03658037547919668,0.010955394326841894,0.034806102987921195,0.17074784533402892,0.12710429867313938,0.13039476069833816,0.1302440553547261
0.04597500619470363,0.06940584556357687,0.11367375964830939,0.05117609663064204,0.1373892572566502,0.24152233712558685,0.23139522975912985,0.2430381602925476
0.0793476516468945,0.10689894373474007,0.1104891771681693,0.1304301758847215,0.04214388986199713,0.14984661491101403,0.13718265209474417,0.1541456737007647
0.04463293734884638,0.012495187694780308,0.04031346145551096,0.0018012290739563008,0.013701165134231363,0.14340901744900392,0.11453221273415559,0.11716196619140329
0.045803294629051305,0.03608353563879829,0.08359436051727048,0.06293706293706303,0.06290158227605469,0.14310462002993862,0.14492219814732016,0.14056630680022486
0.016189134658832316,0.020282433431616953,0.023479976747022346,0.004132231404958664,0.04922897295178741,0.09104350699515823,0.06992536353707296,0.07138249100311778
0.144220715031321,0.11863375367515028,0.139851178982919,0.0990146217418944,0.1226054892866078,0.08987343563702527,0.069592735272904,0.07440830377498808
0.0008922361308722482,0.0050945346462547,0.004711152792936102,0.012926467471921999,0.07451954235833952,0.016802751281549455,0.02038695032217641,0.018928497214317608
0.03464441936239482,0.041858957465055247,0.06144067612632709,0.015230981140072042,0.06049812424798068,0.2734540557418406,0.28235924385474637,0.2683491920274624
0.022580162682435345,0.026209869142759967,0.05058945696315459,0.003973299427844912,0.1363565234235296,0.07928238392277398,0.08586256673363507,0.0746848375702735
0.011897818091000545,0.03518113576650972,0.04451947914272192,0.04884509429963968,0.11064541574464459,0.10799213498998128,0.11337353342519985,0.11151923247962636
0.06261118413012307,0.04726678850439098,0.05008659668354948,0.05504344140707779,0.09831894508620015,0.006947987389112786,0.002666053602368601,0.012774555790750208
0.040045141625031755,0.01991220151728862,0.01341252025508266,0.023151091332909546,0.34043215870104687,0.1409420824206578,0.1490557720042664,0.1351652751424025
0.01595752427605046,0.010445301008315477,0.07472110304684942,0.021455816910362302,0.29679789787158867,0.08908263632136049,0.09601017294370368,0.08071192837861269
0.04628228277436286,0.026750213167985204,0.05186425216004298,0.00874125874125875,0.03852896520603488,0.033492212677665834,0.05006059260646073,0.030818157096520082
0.011257382208139655,0.024817692637317312,0.004969004266617061,0.0354241717878081,0.053842973636127,0.0910451478580151,0.13284920832635672,0.12725691806196499
0.02634480348495505,0.03974478900066297,0.0512482309152984,0.11045772409408777,0.0034400550558117415,0.0950415228507584,0.07772477636840158,0.08802098143310338
0.003632130495766883,0.005446886436543619,0.015271292782224666,0.046990887899978795,0.02728751378242955,0.030521994943297825,0.017105010165512358,0.030470277940955304
0.19939683716956436,0.2064371985079601,0.19592651753839446,0.2853358762449671,0.3490598611205474,0.11461933896377219,0.1369378432955607,0.12532866085998734
0.04842741209407875,0.026878509709177767,0.07588203560334728,0.055440771349862306,0.16739040496305152,0.022565070949033317,0.028188438478047584,0.015255485860598772
0.1316575509227027,0.1174998854802658,0.1567525429090164,0.09239245602881963,0.2944967814389185,0.35177097027916804,0.3603853930117585,0.3600986568970574
0.039407032221426386,0.007710489498707451,0.015513451690970848,0.11951684678957403,0.25722834096992386,0.026718812889186982,0.04079708023075168,0.02530763490254484
0.01729024174478694,0.015006885895614885,0.022076704982376683,0.03238680511407788,0.007505885762912279,0.04388914949751177,0.022519479282066157,0.039214370155735784
0.09940122896183506,0.10377632441801593,0.1232143381794446,0.1379176379176379,0.15812541443287007,0.0909731455109552,0.07443715562911307,0.08917869560350417
0.07087591028500095,0.054384522372116606,0.07955762850991904,0.06237197146288054,0.11937801954652022,0.11396111509959578,0.1001954677456166,0.11608624640889936
0.008669733605339736,0.029791808388550944,0.021607886472639948,0.018612700430882256,0.016312932575922034,0.029339930676203108,0.048557134563115556,0.02887225588800918
0.005886250113522826,0.020811305387870405,0.025994812579734322,0.053153916790280434,0.07918741905507329,0.2147032527091421,0.21741675360886453,0.22207813279914557
0.04952876038103329,0.06750768383925032,0.05172857561560068,0.11782157236702695,0.011136102051802876,0.08560775183956382,0.10300019091799845,0.089599811216453
0.03343520368520378,0.0469504532596271,0.0018021967670929784,0.04889807162534435,0.0935738283780046,0.11919366611593252,0.13969437408039614,0.12144430269246087
0.03281210245982974,0.03748569534754037,0.04444878733779151,0.053824962915871966,0.012855420033684728,0.03495699080136727,0.03754663714789469,0.0294739282615204
0.08349754832709377,0.06197484456828445,0.11444036670266361,0.10825033552306279,0.10895625120776548,0.04901865797761129,0.07396845510556516,0.05990069190086034
0.051235739428921456,0.01930507042443863,0.04848044659997014,0.07151938970120797,0.022270751618676587,0.05040427297414357,0.03957466899488166,0.054218447275470094
0.053379915118551446,0.04781344407921906,0.060517034535986725,0.06950625132443322,0.04202190306632736,0.043344993033449464,0.02854777403388553,0.04778984028832006
0.04683796983039401,0.06661398677559166,0.07427479480930593,0.04707918344281986,0.06754222916170988,0.11968431282737918,0.11190882139437441,0.12521105667609717
0.021543448134357435,0.01815866545540562,0.02159176691191067,0.0637140637140638,0.10002414090205652,0.0682837792767696,0.05929860117064151,0.07550398631528993
0.07078125662216556,0.061142171008982504,0.0757219569991453,0.03183937274846366,0.0791823364925286,0.04421618468916222,0.06556480752690341,0.08532891438275625
0.009081017747684328,0.004912686659941601,0.021347564481139503,0.0449777495232041,0.032849394796260756,0.03599946891499212,0.0741000227654054,0.09785680214867104
0.1285633785406513,0.12148912848747234,0.12546534523280084,0.067016317016317,0.06185773965763669,0.12311878293382617,0.16194866478390252,0.1887450587976337
0.047806452806452626,0.039150871546446864,0.01114656698810007,0.006834075015893226,0.08268251580752728,0.0044014345752915185,0.06792335524936127,0.07441175285681428
0.0902559954075105,0.09074821141746797,0.11196457572435187,0.04778554778554783,0.036531438143062755,0.09198880386332703,0.10890931250034469,0.13713933669676587
0.04502974382519842,0.056224081640805335,0.045823231037653844,0.026064844246662333,0.017731138655602607,0.016655103983326702,0.023155256642957422,0.0333378082618207
0.10334239848254978,0.10121939822788284,0.02330871081984137,0.10945115490570029,0.021218425649198458,0.0868072500718236,0.03137809844933537,0.04211150914530687
0.016579768270195305,0.0194189923121329,0.04015979402543346,0.04704386522568338,0.019188554808995506,0.05000754765676024,0.016783970760609,0.000589557682961539
0.06234046368894841,0.06430776597559773,0.0917663018474777,0.058275058275058245,0.19239126666918582,0.07619100128469586,0.02765189019678066,0.023744863672088667
0.046365575501939316,0.086184650867969,0.12373251557201204,0.1531751077205622,0.01255667710326036,0.14141119426048915,0.12945415303285845,0.1238509626512343
0.1981970008106369,0.2060550580491553,0.2481761881848571,0.14139648230557322,0.566279083279027,0.46098801778162457,0.4223872513415278,0.41665330800961003
0.10534781422281425,0.05476638674736023,0.14836642956941937,0.07422123331214239,0.3549713486525339,0.4895991512573476,0.4869100893408424,0.4599406532271079
0.029487297635024917,0.007713085881581039,0.06764707960362945,0.033322737868192426,0.4418082183101241,0.4371022886630717,0.44090662761418503,0.4080062714286164
0.0547885225044315,0.07522287273285727,0.06648280700324094,0.07639330366603098,0.07043932158409189,0.21332307579476617,0.2455197911388363,0.25903326316006225
0.055612364487364396,0.05708352484726292,0.09079898033282402,0.04142826870099586,0.057197105648358504,0.20671496236772352,0.2434995308277689,0.2631002546780538
0.061154070256342896,0.06466804678775057,0.08806885271464371,0.051388005933460434,0.09207215927324075,0.1459812110752331,0.17319946028293876,0.19072016356717353
0.07340203401842504,0.05149583456930046,0.0744726179223203,0.40248640248640244,0.10211430003617539,0.09632968593678143,0.08184283539003412,0.11222006976201887
0.07079867186685346,0.07248075387568303,0.12909905152162743,0.06526806526806517,0.0989713380194211,0.12855922674800419,0.15039336267320785,0.1775936155379762
0.07066710225801132,0.07430159328195546,0.08620906291116631,0.032581055308328055,0.06875736198280008,0.14748322345404002,0.20149173736846548,0.2090215733107511
0.029549592663229207,0.02249455785417892,0.03784574901862631,0.10065691883873712,0.13242250688544782,0.08357187928163828,0.10035800052464655,0.11847551428870318
0.05547165797165782,0.007635890888091579,0.055991662213765614,0.034753125662216555,0.21401383966698662,0.014766529382639726,0.006767006795261932,0.015253770677474576
0.09806814481814488,0.1017471681108008,0.05431166990831675,0.4714981987709261,0.6586931146395638,0.3521885807718809,0.3536213862735063,0.3375048250759819
0.032377251536342494,0.009055994329474737,0.008361528872981944,0.07960726142544325,0.6426374719619841,0.2680258619076508,0.2685342456501155,0.24814288188331984
0.045408719086749316,0.01486023617614296,0.06712338864716864,0.02027265663629299,0.6076560237200085,0.31660830789445293,0.32977375110591545,0.3023303657651723
0.037705858955858984,0.12494045855964131,0.010942530176133447,0.41746132655223567,0.12569005423456234,0.29123513477214086,0.2726853642002692,0.2501596458880483
0.0448120908272423,0.04674227650348961,0.045236740828973165,0.031998304725577464,0.06405230802333983,0.04437323807712468,0.0336926712431842,0.003890308605620507
0.07858568115386294,0.09931889943056987,0.0705348928088822,0.10598996962633322,0.05482092421978557,0.014737433058489624,0.020678960364391846,0.05127108187160695
0.04524922790453087,0.02702578915506887,0.06806840806813164,0.02659461750370845,0.051456952365347364,0.10486903986027551,0.07045481662675745,0.053626205994984355
0.019083806625473487,0.07188099601885656,0.026562285763805482,0.0015186833368651675,0.08477262954904352,0.024590936001213204,0.03979166341568091,0.0634312357497136
0.028529478938569885,0.0004949831727653065,0.04343660197267843,0.006039415130324216,0.04311761844637846,0.21434201192795105,0.2161664229379217,0.22154492041219898
0.07434931920951202,0.049178101243950556,0.05879031455029471,0.010913329095147292,0.14453175392881856,0.22955679258306583,0.21229092132558786,0.1933799282798988
0.07439080476201682,0.08724205102120247,0.1099217727111258,0.0703538885357067,0.14743473111999644,0.20579996903762648,0.18268517228724085,0.16339173337658663
0.04936296882130242,0.05976206602295414,0.06583488304795843,0.007628734901462153,0.0601535492512244,0.061170734966958795,0.057774267326646755,0.08967680165019026
0.07586395076202251,0.04383279835680176,0.08144114984829695,0.053542417178780805,0.18369348539401392,0.19197258052475907,0.1765035523143833,0.15762785902405985
0.014523167208773308,0.0030069785758230494,0.006540293312960077,0.12735749099385463,0.02249503102119027,0.1234709227615472,0.08432038815097848,0.07055907876715783
0.005900442991352173,0.055752369989452544,0.022039861190228327,0.14876033057851246,0.10709645027689779,0.04325001933682937,0.017779689115842157,0.00030078706489405915
0.10209756951802385,0.055167704953256125,0.07432010361073849,0.03118598573144024,0.13437508866545195,0.13237627279662983,0.11715246745509827,0.09366944326956489
0.1358215070563555,0.10230512503068001,0.08613851560554842,0.18022886204704383,0.0824411479056148,0.0676250759009836,0.02194679559578261,0.018369010719765322
0.20571253017465133,0.13292930173050377,0.101624355351043,0.13276117821572364,0.3049700733845163,0.3283428473519906,0.33878752927608796,0.31156241975495147
0.21478751915873134,0.15606770562302086,0.12533691468416633,0.34212756940029665,0.4454931510199313,0.3364860163572701,0.3412671340165946,0.3116538112982522
0.0026400215945671657,0.005454061609325989,0.005643917566401313,0.02500529773257043,0.00919454657369384,0.020097639693859415,0.009856321212791508,0.02813444263455317
0.04237475361339016,0.04525861031651934,0.03288024116103083,0.05481387299569129,0.05080114370598532,0.025886077526477203,0.05046055341974509,0.0086135577481814
0.03713560616763134,0.057138631798044404,0.03516048296273222,0.019654587836406,0.05341386107709678,0.10945629134663654,0.1279923381848151,0.15043787334524178
0.030465456260910406,0.023270364736293014,0.01620485480216738,0.014780673871582994,0.10961289411220959,0.0795963189221423,0.10487259461268111,0.12399051104382525
0.030719459947765926,0.030788363617692716,0.03276068675933058,0.043547361729179834,0.013641011404535774,0.11693431992413911,0.11368148698514696,0.1377877742495977
0.0687030891386951,0.047138303145687344,0.04022084790405317,0.1748251748251748,0.03133935835900148,0.23953076408006757,0.26565779296993075,0.2797158812214514
0.023664119130028638,0.0949888423884111,0.0304470954724666,0.06155965246874329,0.0075649508141109045,0.024604292118277415,0.04611139660209007,0.07078629820203519
0.04306001307895224,0.015883699037382515,0.05691022109244237,0.06894115985025084,0.1850976722968679,0.20005097369091834,0.19044776356247417,0.1670927692870665
0.0985146906965092,0.053022385552970785,0.06326417349073699,0.004273504273504147,0.05964721010087415,0.038412829120585634,0.014770801977176506,0.002034179325578922
0.12927365675850533,0.10200209788382875,0.08520084995717947,0.04294695203786103,0.08727406435318785,0.009654898809493995,0.009992608227352817,0.02238751184195853
0.10574443289594809,0.15539597594705162,0.07906401825657572,0.054955145864236776,0.06604144573113835,0.1790220888820001,0.15252963064376385,0.13671446289773503
0.0013240269831175655,0.03493977112774116,0.02839264508775874,0.10026841845023665,0.005595943748644028,0.02618544866942002,0.010838583611168962,0.009552216959929138
0.056243103557497454,0.0702617954503027,0.01783200529808643,0.11245320336229425,0.038276002937156384,0.009706073191510456,0.035473696201642424,0.048453064707134064
0.06857839887385336,0.0956739251531264,0.04603225167315794,0.027477572932118388,0.0498956311726253,0.07432694421143249,0.0659714813562784,0.03459834800237532
0.055427744814108615,0.014983372823190066,0.05714749631473692,0.0075227802500529295,0.05865941408211084,0.14310128229123398,0.10349900219167946,0.08215248999156355
0.19536952553619225,0.1525046215152861,0.17111879426698995,0.11692095783004874,0.08445271689927936,0.20845512709985914,0.18464288961062747,0.16930953306252772
0.10845894495515696,0.14002896138332876,0.0673438505479792,0.032033622942713835,0.24938699886276539,0.39854581195148353,0.394030983724914,0.3611416616245183
0.03622040501585956,0.008298883854420791,0.0004956271461848405,0.0670692943420216,0.033545275612202136,0.12473609345069031,0.11598054582536277,0.15128338548771902
0.03230765825084009,0.03705461847754343,0.05754414250691822,0.059228650137741035,0.0006403828762082675,0.014854418056762964,0.025619822392535657,0.01219054486087634
0.03917676417297625,0.0060662466746109756,0.010720360401915652,0.05142332415059683,0.010305686376323259,0.06681255337782366,0.10413379904470477,0.12026057426746606
0.012639597215354959,0.023619294374972788,0.02278171078919211,0.012043512043512117,0.04719964057297893,0.044510170107163294,0.020847687669472925,0.004469500278156069
0.011363210022300951,0.02076264941154282,0.02406953329140786,0.0041322314049587194,0.048811351496644464,0.1893327104205118,0.16430603279494072,0.20605262169446248
0.019656482406482434,0.022466566248651454,0.027362801565407935,0.010101010101010055,0.01810856913231368,0.05539853098815689,0.08866282668565112,0.09960553006712886
0.03596396742987647,0.04191650356446114,0.04626055378324426,0.036660309387582135,0.1451025372926065,0.2717501763757038,0.22041895552354968,0.2718550690633896
0.04125042171633074,0.06661766407524639,0.07100182734648852,0.0775588048315321,0.14254876185294427,0.27544334273450766,0.28777202959144643,0.32389247675058586
0.08251143581446616,0.1273589209937827,0.10312196050033698,0.03259871441689621,0.1885984023299428,0.2934106356363153,0.3273489954943123,0.3490056565499978
0.005423650844105399,0.0204445781925518,0.0065639572704901394,0.028854983400437906,0.03698411033758228,0.0982053987782805,0.087434414280186,0.11518614919216746
0.01974779807734367,0.026370579988225396,0.0053155328990298345,0.05297732570459837,0.09747934511090078,0.209035575263194,0.18885286703300463,0.2318333381560767
0.019760193089738448,0.04307004921161972,0.06674503148393263,0.055025782298509573,0.09515481708509316,0.22393833045642308,0.2540948786822425,0.27841969789070087
0.004899785399785583,0.010822267773849203,0.049612972703283964,0.04089849544394991,0.12995338042280952,0.08625997561913606,0.11645322335751201,0.13483252789893307
0.07410527968103753,0.008348809710294558,0.05961744697270965,0.32044218407854763,0.2162423346233597,0.027891884468517814,0.009069488016259175,0.031932034656717345
0.05977123003259316,0.03632501958158724,0.039225262939266425,0.08893127074945253,0.08218557019800998,0.08940451310791253,0.07979171611914171,0.11223919706132207
0.016610814690359854,0.025361186014592974,0.013115079368041072,0.005615596524687405,0.011617986906281741,0.016430854720376975,0.012457196096832435,0.018183112326628448
0.015283281533281234,0.011856273047169685,0.039608433649564345,0.0035494808222081287,0.0018155258361634008,0.050538650005598706,0.04083431934020909,0.05283453763053231
0.08338444804353906,0.11473553083184973,0.08816676178969984,0.018489086670904875,0.05202361584044746,0.118879909550345,0.1298217587657695,0.11374138876075829
0.005385916272279967,0.023064649365266032,0.009077355730959191,0.07525429116338206,0.046523016276523776,0.18964037730809696,0.20575081013181046,0.18571015473422775
0.0037582859060136253,0.005739831935806128,0.016236969711714733,0.02866073320618784,0.023673475215644446,0.06853333197360828,0.07932386575629452,0.07053623186041041
0.0601699256131073,0.06251407274631005,0.09713168599180427,0.0424348378893834,0.07322832619678699,0.040407220859082826,0.04058405798975012,0.047999157789061164
0.021853296535114863,0.05344765224581066,0.02941733109569855,0.1736596736596736,0.029647819852329282,0.006125614402797186,0.007496269507598741,0.015632113109301626
0.006101892215528426,0.0006731112936993466,0.016268916138516054,0.0009006145369782059,0.057254784086150534,0.1205706943449098,0.1491951067469563,0.1383134691457954
0.08793400034309173,0.09343679516111858,0.11084171183113622,0.017217630853994526,0.0151273718356294,0.2696571665544203,0.2834134506977374,0.2688431101121558
0.0044516441751285,0.01956694228817374,0.006488335854149541,0.013880059334604788,0.04571981024008964,0.12179148505761012,0.13539717823057068,0.12114278370020809
0.025424805693745667,0.03510974652308946,0.006974274727963081,0.033905488450943044,0.020510282415892978,0.14934980349348242,0.15898983024255536,0.14243414238266422
0.036422085490267764,0.06643221399293514,0.06113577506182849,0.014992583174401386,0.1041598806882898,0.1746296239921032,0.18802155913061486,0.17780806933581322
0.011978297376025182,0.027163420119612036,0.0026948622430694735,0.07782369146005519,0.05014772999625772,0.08452976881596985,0.06957120505321879,0.07747031715294761
0.19995110935641203,0.1634775202616363,0.20002413958425436,0.1673377127922584,0.43012332779759543,0.39788887851700916,0.3896290115994663,0.3947903954789509
0.05487884135301513,0.06506248542529386,0.04501255536795895,0.0877834286925196,0.04432120984848986,0.11154708038680045,0.1022465323696064,0.11088421992204262
0.12281641002095506,0.12009463679818289,0.12430714987706276,0.16470650561559658,0.14000518456743172,0.07826133155637438,0.09457569443582586,0.08392614940862664
0.040465478545024,0.06531342591843281,0.04200797897307268,0.05159991523627891,0.05466888201838732,0.04906605059567021,0.06481645086833615,0.04517032841800106
0.29631771216998454,0.25879196089742346,0.2783958489888029,0.11379529561347743,0.315700887879303,0.285055421296627,0.2937874829033019,0.29000824939397263
0.1149710827892646,0.08225910860392271,0.11154010124169866,0.04146358691813237,0.08636324346983801,0.25620030516164427,0.2769095746365777,0.257566376336558
0.07777916822234981,0.06726539657261937,0.04379567575720117,0.2034329307056579,0.012986398269877186,0.05457058013945454,0.11144035719487538,0.10046029000475004
0.024572254344981226,0.05726864914389873,0.0425731559578445,0.05912269548633187,0.4910569608028026,0.28603717733476475,0.314124659964674,0.26986422306252655
0.3587775803040955,0.3174575614105673,0.3079439600407479,0.16186338913611648,0.20369808642400905,0.0981725356035506,0.11682959644779817,0.09926763741794492
0.011897094768306832,0.04787111191407026,0.038257352753385016,0.04181676908949633,0.03662124601571817,0.1434876899244318,0.14648195698998764,0.14504640313931197
0.051587213011455524,0.032781262365178754,0.01649305176431992,0.15575333757151932,0.17702623592196887,0.010583658261666351,0.08449101128935813,0.0484395368416998
0.021699652199652558,0.009494414210041602,0.03341428602055077,0.015010242282969544,0.08674965058574477,0.11884686195669159,0.1336251451979546,0.1273860079817043
0.02920906562573214,0.01559646552360322,0.043074885625197235,0.17521367521367526,0.004127013251801037,0.10876415481929586,0.07332321536116598,0.08274162851006056
