,RF,XGB,LGBM,kNN,DT,MLR,PLS,lasso
195,0.2627292516728914,0.04439259224078229,0.0008199209167622015,0.14890753100834375,0.09137254901960778,0.09754843698952159,0.09042312944390851,0.1252176821481224
196,0.1982608844926859,0.075682786971915,0.26506800487676224,0.01912118919348431,0.0,0.0042389476800540615,0.00749443677558953,0.13003452044031066
197,0.08178101657329592,0.0935269221663475,0.21586579686474122,0.14218967498171328,0.35039215686274505,0.12350439813241393,0.11616519130917224,0.14823704842639823
198,0.04834943394024266,0.12309337425465683,0.11051093567607645,0.056181195966228725,0.0,0.1537620619918159,0.14974324391279772,0.0026186044968398714
199,0.21097379824151918,0.0368616096675396,0.02917938937429826,0.11662621149468344,0.0,0.06437442682840305,0.05576096727072061,0.00901969667168484
200,0.04768679368969825,0.13192987442016602,0.16497495480457108,0.094459751502572,0.0,0.12342994245916267,0.11629484476593438,0.011345454042717196
201,0.21031896883753515,0.0787947944098828,0.04395894886375734,0.2813939339272829,0.40803921568627455,0.04224996729688646,0.034743121214911965,0.1303999583143757
202,0.07078834403205708,0.08571377132453173,0.2391739815821231,0.3650320992294289,0.10509803921568639,0.2038662372544895,0.20308118758954258,0.14111256429005306
203,0.030329735060690918,0.10403981059789658,0.07586170376663542,0.07250174817461662,0.0,0.06548705296377827,0.06860552567663514,0.020272001855118724
204,0.1020820839169001,0.09383898228406906,0.07784684931450926,0.12416983368355955,0.10313725490196068,0.07938303371236627,0.07855559269530024,0.036122375753624564
205,0.01820294662309374,0.1654982293353362,0.09382739149882814,0.07826822313587078,0.7913725490196077,0.5238936492449955,0.5228669578306577,0.2817753999803539
206,0.23628941468254,0.0036657187050463946,0.07724659744277362,0.0641087027273115,0.03176470588235286,0.24543497388939106,0.24450473241378443,0.357499255208427
207,0.3597245706893867,0.08899618256325814,0.29637343407172423,0.07328268634848373,0.2770588235294117,0.32677816682440064,0.3253320447654572,0.5160034115261685
208,0.0023216339869280996,0.2686177170042898,0.32997524783198473,0.15664793029021773,0.10882352941176465,0.44387345410229173,0.44362238449227,0.5148265437830197
209,0.00405700396825396,0.006999960169196129,0.004683269106938368,0.0,0.0,0.16224193967648942,0.1675782149407076,0.12142958731798648
210,0.0013752369281045725,0.02089940756559372,0.005049561900687564,0.0,0.0,0.07633503566034189,0.07922542034293617,0.1572845585219062
211,0.0032757212885154026,0.02553841657936573,0.021908006532500295,0.0,0.0,0.035594251168977464,0.03488044158612741,0.08197648157509772
212,0.0017335457516339835,0.0013961410149931908,0.005725518336306665,0.007615103167296054,0.034901960784313624,0.16390390572409413,0.1676285047000784,0.09741265162205574
213,0.0021275490196078378,0.01345138717442751,0.01152673945067918,0.010535081810436256,0.0,0.07684166195596775,0.07909614535271431,0.10087741864014282
214,0.0015699883286647974,0.006229025777429342,0.010584753902767901,0.0,0.0,0.023682487980479616,0.023972937236489245,0.098957716205622
215,0.0016057726423902873,0.00279176770709455,0.010994350858440444,0.0,0.0,0.2069870155827616,0.21065749104652895,0.17214479068929817
216,0.002676593137254898,0.010088724489597745,0.015423347335437567,0.026139714661525267,0.2530392156862745,0.12168548542092361,0.1216822152791982,0.11222186208612096
217,0.005182546685340798,0.06089155003428459,0.014512537823387472,0.03251635180460251,0.16254901960784318,0.1820681240176753,0.18323349214419005,0.16113308021747944
218,0.1659489523031436,0.03562796860933304,0.0037735276755713897,0.039557558847646765,0.22411764705882342,0.21481701877672021,0.21859712509684107,0.10474818285349113
219,0.013022478991596632,0.12589856000507582,0.15230430538695267,0.13035266541980908,0.32647058823529407,0.25060064725470427,0.24879813334174075,0.14459655586046852
220,0.04383101151571736,0.20983484536993746,0.15724966463784168,0.5608936366145281,0.0,0.031055290778126105,0.031941701480036555,0.15144874801699293
221,0.17906281668222843,0.25831327078389177,0.23866104456281872,0.0025205838408624004,0.383529411764706,0.30473520357389017,0.3065285892558925,0.24339984760240382
222,0.11631302832244013,0.16683833301067352,0.1536496273925124,0.0,0.3388235294117648,0.17472132008451075,0.17544662722506016,0.026099992262896027
223,0.19233759726112665,0.013655601069331169,0.019509631017138734,0.0,0.0,0.0842033031247302,0.08336024367706385,0.03614500124044928
224,0.17244594460006232,0.009380552917718887,0.0880231340785553,0.0,0.0,0.05440458580273562,0.053281500534922865,0.3046604033550614
225,0.009316437908496731,0.08429224044084549,0.11655685366401418,0.0,0.2637254901960784,0.018565909450381265,0.017714677467207757,0.1408173215927172
226,0.0031796638655462134,0.04006610065698624,0.009230648746092892,0.0,0.3849019607843137,0.0762968674430955,0.07400135302850314,0.13752861569299912
227,0.011485936819172107,0.0419587641954422,0.04141211700496791,0.0,0.0,0.0466322713393613,0.046720002299879604,0.07792258100029176
228,0.007666123560535318,0.030728194336680836,0.02781846115398348,0.008823529411764675,0.0,0.054577641398095275,0.054981001102762495,0.04258822568055233
229,0.06978541083099896,0.011154763400554657,0.022508044924573097,0.0,0.0,0.10755115088708303,0.10653647454977122,0.05126715541934787
230,0.020407360722066597,0.1803525587010617,0.1700529036155854,0.22098039215686271,0.0,0.3294075366076365,0.3287215889817176,0.021056042410873693
231,0.015013306878306869,0.013486511074006557,0.042078133672360005,0.0,0.0,0.11473230282268851,0.11220707100808365,0.005783724653656563
232,0.013474623404917523,0.04864151403307915,0.001200276995984389,0.10511722662286875,0.0,0.05103139497436819,0.04986553376044023,0.20308318245740728
233,0.005521696234049172,0.023338377475738525,0.036417066755402655,0.0,0.0,0.05010203235862486,0.04861106690725481,0.13687080668408544
234,0.02091393479614067,0.011455618776381016,0.007774280668230968,0.0,0.0,0.12938344192348708,0.12694178229843234,0.16764349000188256
235,0.04722992530345471,0.006107369903475046,0.005421999168325122,0.0,0.0,0.008965915279077188,0.008772649150945722,0.10167998887161726
236,0.03837281356987239,0.05359497666358948,0.035002419065216256,0.0,0.0,0.006894381719925345,0.006039569307770193,0.006391552056232486
237,0.18575421724245253,0.008577931637273162,0.0440045902929346,0.0505882352941176,0.22068627450980383,0.10448354921614017,0.10424534674786351,0.0132211424854701
238,0.004168397136632431,0.00032644130988046527,0.008656654950280344,0.0,0.0,0.023278129862613614,0.022979647905998574,0.2257863283727337
239,0.1528989332399627,0.08743975311517715,0.025575687805972757,0.0,0.019215686274509758,0.0913723174164963,0.08962601719830948,0.010137658395848903
240,0.1464693954248366,0.2400953322298387,0.2704410755902068,0.43630731608160217,0.1639215686274511,0.28366312289486095,0.28527872765609835,0.03659920922601234
241,0.024661727876335804,0.037954457104206085,0.13672816116344377,0.0,0.1411764705882353,0.1869949608696519,0.18602704519686142,0.07617047964868057
242,0.002856925770307994,0.13307448999554494,0.15815043693857156,0.4258471637043403,0.06509803921568624,0.22214286621487345,0.22306048695939124,0.1283088693064588
243,0.14600595964311658,0.05224636197090149,0.033818057354136316,0.06294812565494289,0.030980392156862768,0.28452124297985437,0.28569642227665004,0.3085427962181271
244,0.004899063180827834,0.057891563574473004,0.002058560017211747,0.16688118177079536,0.18352941176470594,0.21200038356025513,0.21210970638237459,0.15961635649250672
245,0.026675186481999957,0.08080969852559716,0.16613976803761543,0.1642255087133193,0.07078431372549021,0.16823300639684136,0.16875256143370987,0.1398802819269067
246,0.18760713896669767,0.02024528756737709,0.07828679695766701,0.05155938462193851,0.21696078431372567,0.28699891953661627,0.28723836761867916,0.22608944207063986
247,0.34387423176678067,0.03276302548015808,0.05621042391003772,0.13801152202559158,0.1776470588235295,0.007474446447170879,0.008515440610984859,0.5009074598056191
248,0.3608550246394856,0.4144960204760233,0.44879810158255495,0.5406208579556336,0.4460784313725492,0.1878109818720904,0.19002800705092482,0.6742161945273715
249,0.21235363134142582,0.352554182024563,0.32393447837307976,0.6772985485302437,0.0,0.38823479494274155,0.38612122135785076,0.5420871196130321
250,0.20327660908807943,0.3000164884211971,0.28006819579490616,0.5265316151508996,0.0862745098039216,0.45357447193487205,0.45167633887506553,0.5907718262035063
251,0.025411904761904913,0.38611150073070144,0.6294817072925263,0.31127805990894974,0.0727450980392157,0.6252983571393473,0.6253970557209823,0.4590873489959738
252,0.1522858999896254,0.44355385394657376,0.5603121682283503,0.20380154509363269,0.05313725490196075,0.604066033794084,0.6030796622142163,0.15794547079994037
253,0.25999289319431484,0.3052671752256506,0.38384672720684876,0.0008444482017224142,0.17000000000000004,0.24714773610060894,0.24609012856786125,0.3598759560565399
254,0.23304141767818248,0.32668977975845337,0.26820354951066794,0.15623358252086936,0.07196078431372543,0.19166524565238427,0.1918077018106559,0.21951108012112064
255,0.4229696425977801,0.02470843866467476,0.047838174776056105,0.08258902572966227,0.14598039215686254,0.22884002204333725,0.22968816196155187,0.19179315349503034
256,0.0797250295673827,0.18452724552622035,0.1625558526665128,0.01375312075240287,0.15970588235294114,0.19151093580661682,0.19097907043637785,0.03672504972599061
257,0.2544305892727459,0.40546226501464844,0.41174140319097796,0.09297861200696586,0.3360784313725492,0.32109842320974774,0.32169883298175933,0.3626106233095405
258,0.3428666775599133,0.46082998935206265,0.35944685373558,0.46566653680142195,0.040784313725490295,0.2338400098831892,0.23282580336966763,0.6148908382814744
259,0.20992288204170573,0.2176946415620693,0.22708141519728453,0.16911469025175785,0.09784313725490201,0.3698664677820867,0.3697966987443632,0.39688747572275607
260,0.012957298734308398,0.07005112832667781,0.22903330712759912,0.17924793982371934,0.0,0.23897010658636703,0.2376613375929399,0.2984481523176773
261,0.12399372341529213,0.18001164688783544,0.2889856358892475,0.01586517911577301,0.0,0.3053008047151347,0.3051543696786094,0.1566541409117761
262,0.0032470588235294097,0.04851870097366029,0.058448553813958304,0.11042792891956066,0.0,0.15958083458615507,0.16098078759139633,0.18685228567848297
263,0.01935168845315903,0.0054156724363565445,0.002927464849705671,0.0,0.3147058823529413,0.2778694166152939,0.27837856277622586,0.232652809888514
264,0.03558965556593008,0.008908940479159355,0.017021883904583368,0.0,0.0,0.21955009461545533,0.2206221148253093,0.13114999058390703
265,0.00386677559912854,0.006519780959933996,0.008835863385801179,0.0,0.4374509803921569,0.3583906526055109,0.35782086321244566,0.03079132691555367
266,0.0013751089324618721,0.05993244796991348,0.021074740004553894,0.0,0.11196078431372558,0.3821932372454005,0.3822643637080879,0.21441347493701768
267,0.06949578483245149,0.0699547752737999,0.00669374245943179,0.0,0.172156862745098,0.31868502055717673,0.31960604761702505,0.2903461399427957
268,0.1447090048241518,0.08766132593154907,0.051953510204914254,0.1706195463653451,0.20862745098039226,0.15259425580323346,0.14934132826618002,0.3124879936391896
269,0.37947698983296985,0.025274577688644828,0.016661979682917726,0.33735323695436453,0.2958823529411766,0.20849165585619978,0.2093975759615625,0.24611170833875878
270,0.007066328976034875,0.05707284435629845,0.029203102398806934,0.0,0.18058823529411772,0.31770172584521195,0.318305598394071,0.000926595436483324
271,0.38772479795621934,0.26680505650884956,0.38664672073326584,0.25814711618295805,0.02117647058823524,0.16118215079813142,0.1599155143468014,0.34109988186502394
272,0.27045429038281965,0.1988623279449987,0.2580749428080602,0.2725232959283265,0.34215686274509804,0.19802208423131773,0.19797846050447465,0.2167444705516191
273,0.07293451447245566,0.282109115135436,0.09876995149022788,0.32071778723721056,0.4727450980392157,0.23159478735584893,0.2292577001733052,0.10339124491499391
274,0.06020010582010589,0.007049149367958307,0.05037538284301062,0.0,0.423921568627451,0.18867230403499288,0.1904265356439838,0.011402646832869234
275,0.08958234567901247,0.10354272592301461,0.22681853846979355,0.11197942705236691,0.01352941176470579,0.1350189364883202,0.13585110290640245,0.02309770101589309
276,0.13301775391638165,0.014400797731736081,0.0334463827687938,0.08308622318990971,0.8108823529411765,0.03932622453188861,0.04171518555193765,0.17639443505394814
277,0.009402134038800747,0.08543748219807945,0.10042774315012487,0.1465888744508954,0.09480392156862749,0.20267875187543627,0.20369255437951383,0.10178982992439012
278,0.2155501774042951,0.3074397367122128,0.303722839265199,0.5359883889784522,0.11519607843137247,0.27909995140023836,0.27730589444125486,0.4507130474547174
279,0.10688772642390282,0.16163660327593488,0.2046045071607926,0.22342627287522476,0.03852941176470581,0.22329366445216442,0.22019097956184885,0.0889361649087198
280,0.19998876413528321,0.10120171210345097,0.0011208621443686284,0.09006266233302057,0.1788235294117646,0.12535827280750794,0.12174641730133179,0.17615762344218716
281,0.4656159611992946,0.15020536614399327,0.36559825542583124,0.20668309473078922,0.12578431372549015,0.410247863548542,0.4116203466154071,0.4020508069009412
282,0.24612136068905688,0.12825850636351355,0.1894109515636021,0.04219742895972878,0.22441176470588242,0.5873874484785813,0.5892699589334985,0.4825057291893218
283,0.40666875557630455,0.13389300060038478,0.07762348547088621,0.15902035624824876,0.08186274509803926,0.11099807225865685,0.11123102436973087,0.1323291699525201
284,0.07968236227824457,0.04652581334114081,0.11917852530572298,0.17994570076801664,0.02656862745098043,0.19764346976723576,0.19841240730079016,0.04394048585923219
285,0.00021143687104435704,0.16197725744808422,0.30346924504068457,0.43529411764705883,0.1788235294117646,0.2568655704414908,0.25702517681488857,0.1879919754462532
286,0.10166377528789292,0.2996399709757638,0.21185468809249813,0.565294117647059,0.0,0.36662096431154445,0.3653809052868606,0.09359560176924386
287,0.48158113704741173,0.025477051734924316,0.0027568613968695552,0.0,0.0,0.08480928304832089,0.08482763858281586,0.6721817832501706
288,0.364521578223882,0.0052885450422763824,0.015980491661420966,0.0,0.0,0.124152028307267,0.12372717048204578,0.5447094094758393
289,0.07719103719265474,0.009852716984117826,0.012754598286070529,0.009158040268966973,0.0,0.25322243774613185,0.2512286765076217,0.055034494047622645
290,0.03282676366843035,0.09550603267608904,0.08463336569199569,0.12769989394763157,0.6574509803921569,0.13099753319252758,0.12726430752601936,0.18139804615844435
291,0.3612982103952691,0.020824607461690903,0.014901115453088589,0.050889317802836086,0.07862745098039203,0.21614246499035933,0.2145706789645415,0.17414188711196799
292,0.20226791524016996,0.5472430993879545,0.6927966211601463,0.7329411764705884,0.0,0.46271637291989925,0.4651369788267681,0.5333976952381416
293,0.0030438943355119734,0.2639551517776415,0.32495663788578055,0.05972491193268881,0.5884313725490198,0.39482580539865486,0.3967061465851628,0.19259498170458866
294,0.007206165577342043,0.2574189145892274,0.37437335838231856,0.4097102062150141,0.5403921568627452,0.32641590633113077,0.3278491925679652,0.09612509965406028
295,0.0008435729847494533,0.05875035322764344,0.06468601950517829,0.11185383486535981,0.22941176470588232,0.12870324837158323,0.13004952299516925,0.14808221141247163
296,0.007059629629629628,0.15869680047035217,0.16594244635070893,0.2604645805438806,0.05794117647058822,0.2343930245872243,0.23472729157281516,0.26165353312313755
297,0.07140076486150004,0.17468443668356137,0.0631248306201867,0.09943954201159574,0.0,0.057699688501334945,0.05793427135059154,0.2662468699280661
298,0.12326674680983496,0.014611795725775756,0.01585654437497578,0.05095453252202606,0.03343137254901957,0.12085634061401723,0.12139480451721768,0.16911802528884406
299,0.32194815878203126,0.2721611259497849,0.21058638850552236,0.157365959755204,0.0,0.2172024682568916,0.21484904959255607,0.1636367749372482
300,0.05201975879240606,0.13471650225274712,0.15315044802717853,0.038850969444205186,0.0827450980392157,0.2195844341463955,0.2191803045966158,0.02898895244961383
301,0.012424257443718167,0.12816006035197025,0.12663730337218435,0.0693639131233561,0.30960784313725487,0.1678468031727506,0.16916965843476273,0.09620347999732415
302,0.1310705493308434,0.12512720590712978,0.19814208232822375,0.18285928266256352,0.024607843137254892,0.04369303883170825,0.0427483015828187,0.2100142983334501
303,0.18139550342359173,0.07717214663823446,0.06902792211261982,0.05798863210838601,0.0,0.22915805266558473,0.22958638633990483,0.2665667093411536
304,0.023592725905176887,0.027774662877999123,0.02975920156408396,0.15103718315402714,0.0,0.20476544862830134,0.20471764724100305,0.11312421949404872
305,0.026504442888266505,0.03562249294683051,0.014822956245632332,0.09884105004251492,0.1350980392156862,0.020928094008640485,0.020501124826933753,0.003279043952157598
306,0.0950866428052702,0.2794623076915741,0.17210872763354745,0.055084900448458075,0.1350980392156862,0.23721924097572725,0.23541194772647175,0.14341301054243513
307,0.13577950124494245,0.44151273369789124,0.3664886231189956,0.25535364594786836,0.05647058823529416,0.16562242555875167,0.16562032021615453,0.15837471590664884
308,0.10116051042639276,0.1602829545736313,0.10049149500341446,0.0,0.018823529411764683,0.10839649713683687,0.10933559080657589,0.10025697430751036
309,0.14406006795310725,0.0026328102685511112,0.012655233607454654,0.0,0.025000000000000078,0.03684156047985406,0.03810864753994345,0.14207377950525443
310,0.08889641015665525,0.039483070373535156,0.0013876252485634526,0.0,0.32774509803921575,0.0409117095377344,0.041826335106990825,0.05388820353267787
311,0.010126062091503463,0.009768512365864734,0.026898673617101243,0.1698974681059543,0.5569607843137254,0.16312033354347508,0.16558783042640532,0.210863181125712
312,0.10451669701213817,0.17158537539781316,0.06022642154614316,0.06590007202246667,0.19588235294117645,0.27013325836204793,0.270578691922702,0.05354684766009697
313,0.08023491207594144,0.07133551687002182,0.07078948474383,0.2567855453587216,0.10598039215686267,0.06349645230295325,0.0648960588511995,0.0759830241484537
314,0.398945678752983,0.006644099763795541,0.001463101440075873,0.1757062523342135,0.06480392156862752,0.04396867802011528,0.04291866352838808,0.5258609632968585
315,0.0712266666666666,0.36583415814474507,0.39635975625376574,0.11953256153897784,0.30450980392156857,0.5952473226389055,0.5960958760381587,0.2527825801296134
316,0.16221811235605338,0.012302429746179122,0.013514090451012206,0.10835093624402975,0.13254901960784293,0.11511560851123107,0.11403396329873414,0.3358996901115347
317,0.322777961406785,0.18056348258373778,0.1420135874977247,0.07024758800468134,0.3406862745098039,0.11741165425469059,0.11575489534397992,0.45301799792798836
318,0.001886056644880172,0.03667551927706769,0.07725372309129301,0.28269884877199747,0.0,0.031764442527233844,0.03075705210007343,0.1352684196959952
319,0.0010913943355119792,0.01464108657091856,0.00040254411544988415,0.0,0.0,0.05261150279272024,0.05336447694073612,0.061642136788371424
320,0.035745377632534506,0.0009155159932561219,0.007585047416294168,0.0,0.0928431372549019,0.016231748485178048,0.015137829400390546,0.033185881494146696
321,0.0021387254901960753,0.03434547409415245,0.009547585203702014,0.0,0.0,0.12298435246718811,0.12135160681913768,0.15208089122953955
322,0.006906423643531472,0.04239716104578728,0.04718529276155799,0.034901960784313624,0.0,0.05392556610314131,0.054279979293458305,0.07390927893592115
323,0.008135130718954251,0.055799078196287155,0.03927475455920264,0.0,0.0,0.23326021048534443,0.2322752875132754,0.012404309641324024
324,0.010487309368191719,0.04376568645238876,0.0031736842399609673,0.0,0.0,0.23333808321260874,0.2315086889153489,0.21104290604386342
325,0.0035304756717501537,0.0067896293476223946,0.00011165651695571561,0.0,0.0,0.15653218071091266,0.15437655561637637,0.12010303956180343
326,0.06608844460006226,0.050223514437675476,0.007041321045759103,0.0,0.0928431372549019,0.18727145233338147,0.18668786177399113,0.18266679399917748
327,0.12818624416433233,0.07224337831431749,0.14283638430383844,0.00960346206135096,0.0,0.1416389842245954,0.1421569280512799,0.19789978859408694
328,0.15524378540305012,0.12355704153285296,0.14068677073482966,0.018886268854817395,0.2145098039215687,0.168485855651139,0.1676170600987888,0.2653507866618925
329,0.16513283613445395,0.1487211132750792,0.1621862808777979,0.13601759905418986,0.0,0.0020998105410478807,0.0021028610537707493,0.06496576150114969
330,0.057054759829857825,0.05887787044048309,0.019862434928627878,0.08372173826133049,0.09137254901960778,0.07903033500878635,0.08157261252686725,0.14803452796632702
331,0.09164656862745119,0.10130930182980546,0.17950136750715345,0.34264155915694827,0.13264705882352934,0.24368920218621248,0.2415571908537808,0.16816300855542016
332,0.04448659119203213,0.04073187457580185,0.10573125786614543,0.2847792581993218,0.0,0.22053265897122817,0.22155838678201323,0.14840361574694588
333,0.009572164902998231,0.01739485375583172,0.001776369556371511,0.021044075353744873,0.0,0.0899775205913425,0.09047341703541462,0.16088254561074883
334,0.05229193925718431,0.03253265097737312,0.010859385021440175,0.05384611587570443,0.3302941176470589,0.09359450466428974,0.09425810158518286,0.16259422550511882
335,0.00023091607013175613,0.0013734346721321344,0.0035342870125921765,0.09841116591635951,0.0,0.016493151513312404,0.01733852136279493,0.061694458731282376
336,0.0030092156862745077,0.014441335573792458,0.005010990468817905,0.12344083209795514,0.0,0.39970529544643096,0.4007319113311012,0.3521891190941326
337,0.15180275599128532,0.16523608827123448,0.1735905579531961,0.050525328874659,0.0,0.015921170829839484,0.017895834279938655,0.0345400807898803
338,0.016802538126361646,0.03855578973889351,0.04953907337741361,0.0,0.0,0.029425318947808102,0.028109913952717752,0.07612682421566105
339,0.08294146410416019,0.06824728012669312,0.053222026849570864,0.0,0.09019607843137256,0.056083388803080426,0.053111484280942395,0.10703687538777908
340,0.022932810457516342,0.056965798139572144,0.009989605918205339,0.0,0.0,0.1856265582879117,0.18459944740674147,0.19280022239159317
341,9.313725490196046e-05,0.005614495370537043,0.007837066593290963,0.0,0.0,0.06869084315199862,0.06541857011362762,0.12248961015843365
342,0.003039693432928724,0.03409896418452263,0.005319078130391009,0.0,0.0,0.08047965709666514,0.07657584072439627,0.13552582474227942
343,0.06562885828405435,0.04832033426153892,0.062301360864256736,0.10915122325560941,0.0,0.16386788361696317,0.16064911085199368,0.20348094727022475
344,0.035117370059134734,0.027253612875938416,0.002055570180444818,0.0,0.0,0.08054242401937599,0.0769815785240846,0.13725185713376237
345,0.139914120759415,0.13536938120337094,0.17821128691953902,0.053186012645845604,0.034901960784313624,0.10666876632516016,0.1036971993190769,0.14215057051185034
346,0.1224856341425461,0.11926897324767771,0.12713448850767572,0.06844232927648662,0.0,0.03038128497474653,0.03159015619235009,0.01674338065506152
347,0.1305156707127294,0.14021410507314358,0.11137965193855592,0.3927195169124714,0.19019607843137254,0.23264924737066806,0.23085613837114,0.2777620801833688
348,0.09247537270463735,0.11500973430334338,0.034611813013381176,0.007591571117751265,0.0,0.2508606445635905,0.25316814869237614,0.21395837802875112
349,0.2758193993152816,0.25560623082460143,0.36435636599765425,0.006167925577361122,0.0,0.23403303570884904,0.23415494351566696,0.2711138181778443
350,0.2421459453781512,0.19191439539778476,0.17863123650813856,0.05442670251423437,0.11911764705882344,0.06244977249012512,0.061736275465201995,0.10626570663158896
351,0.27216954507729085,0.2849302513459151,0.20129432914875062,0.08719045931976203,0.36235294117647066,0.18458517843410088,0.18415500883720423,0.1895401567035749
352,0.20096840128644045,0.23555761201708936,0.16947299876906669,0.09476538226276837,0.07215686274509814,0.2528339955671754,0.25365437817880065,0.2127070026095157
353,0.19161176237161537,0.1460833737195707,0.16364934394936906,0.10209265372712562,0.14235294117647057,0.184911104847095,0.18524319896456193,0.14215813668395266
354,0.010931265172735627,0.025629499145582546,0.05542896777333839,0.09929300620031128,0.060196078431372535,0.02957247432215121,0.029394424557105336,0.013197459585290727
355,0.018713109503061154,0.01668072910869811,0.031327463527774935,0.24489310407608833,0.2009803921568628,0.2254352135833364,0.22553792511367043,0.18187881109027237
356,0.287392372393402,0.18696050012812915,0.2776553293818682,0.4904905634903474,0.1505882352941177,0.29035244586743164,0.28932173386974813,0.33603902284338844
357,0.08652573633156957,0.058017511928782906,0.05104931103662802,0.3841613477883586,0.1792156862745098,0.10337876051647543,0.10112397209502988,0.1507031452180163
358,0.438163624338625,0.44106560945510864,0.4435389835486635,0.38695760351547553,0.11176470588235299,0.41535859225675453,0.4144704290083093,0.4681289737089863
359,0.09712453953635336,0.06717137427891007,0.17438553833961834,0.05533490407096592,0.017058823529411793,0.016582772773806875,0.015047719810544646,0.07353649008319738
360,0.07736918145035776,0.07991951030843403,0.04573744425296378,0.23338544384075674,0.4091176470588237,0.11315777604196298,0.1117018811410872,0.16796449643687436
361,0.20769830211545912,0.26624444127082825,0.24357061258514864,0.02538642028025817,0.155686274509804,0.27522122547480127,0.27392500544249787,0.2272180017229546
362,0.4138379129059032,0.3793270669263952,0.23772997418245967,0.012977058546400855,0.2919607843137254,0.16843595512699888,0.16862978343343937,0.12178785833930889
363,0.2648146822803197,0.3212429571852966,0.2999021113118444,0.1178211019273388,0.23019607843137257,0.0651594802255279,0.06452547826244007,0.09351187945900555
364,0.06380798915862584,0.10045856195337644,0.10227472938042759,0.3043550957152244,0.4968627450980393,0.22335785648830372,0.2249573016039396,0.1799608683514334
365,0.15206809368191676,0.1630792037178488,0.19717233348999275,0.19772269140485388,0.6847058823529412,0.4696069434464299,0.46813196741334073,0.5224977306873791
366,0.00164803558460421,0.07968996465206146,0.0399053431438226,0.09592248307625684,0.44470588235294106,0.17179271778873373,0.1720533536159311,0.22340266742881193
367,0.0040579406577445735,0.057001229375600815,0.0670056899393295,0.25931442209769195,0.43333333333333335,0.5214274434004037,0.5223966181928175,0.5684119863067902
368,0.011498647681294742,0.03929097577929497,0.003466342676009333,0.07717114492449262,0.40156862745098043,0.32544320559712314,0.3260353788458108,0.3805326033035945
369,0.01970494034650897,0.006936336867511272,0.0030340919123060155,0.3719079299605122,0.22215686274509805,0.5223239299474521,0.5189553662954476,0.5728134149928908
370,0.0022447494553376897,0.007565860170871019,0.0012430031360654143,0.0,0.04019607843137274,0.23996861240319659,0.24322328112988775,0.1836434050081367
371,0.0022974214130096447,0.03195763751864433,0.003963417334620003,0.04914119355814374,0.2096078431372551,0.40206860725252924,0.40296302059067673,0.34532392034967496
372,0.017123088494657122,0.010324518196284771,0.007708761470971978,0.0,0.0,0.28829112821051545,0.2889495347777365,0.24122132410205108
373,0.004273288204170551,0.006705775391310453,0.0016978219486322081,0.20769513880021323,0.034901960784313624,0.09300506839325215,0.09361938293878291,0.13904467821916233
374,0.19993061676522483,0.25595771193504335,0.230363137954757,0.0,0.26941176470588235,0.30322561203793386,0.30284708639714436,0.25179764665548054
375,0.017684114794065786,0.03006503416042705,0.0331621031025246,0.34960325535036774,0.0,0.19447550548860773,0.1944268049864195,0.24706050605709404
376,0.0887396187363834,0.07408338785171509,0.014403706265254708,0.3622303780343272,0.0,0.20534918820551612,0.20728019399890574,0.1945069188154066
377,0.2868244268077603,0.309213250875473,0.25455206025533345,0.07202822486964727,0.0,0.18405715964324287,0.18344776733609425,0.2024525112945076
378,0.21851158522668337,0.2219710648059845,0.1471667183873419,0.2024718846701748,0.0,0.14258800059804833,0.14269184375552502,0.1322269851388413
379,0.18965497847287094,0.19546213673610313,0.22576295185937595,0.010423192010975885,0.26941176470588235,0.19476140674385656,0.19074482485297756,0.21347767200591578
380,0.05536504694470362,0.034867988030115704,0.0009809206397647652,0.24654637928452727,0.025196078431372504,0.166177051515553,0.16736986449619085,0.1416902374559031
381,0.18860189646228873,0.17412603539579063,0.12507386275848664,0.12400776735574454,0.3359803921568627,0.21048903811273534,0.2102677575482262,0.20852998413380097
382,0.06893939334993276,0.04045706496519208,0.046056964750656515,0.1972002712999907,0.29490196078431374,0.31325038314237325,0.3147145689171621,0.3074792316103191
383,0.05351553765950845,0.009298915138431618,0.04663154993288182,0.6765903123548387,0.030294117647058916,0.5965709228309299,0.5959603310814577,0.5857538626509484
384,0.1604071926548402,0.18488307123090708,0.19725705484387607,0.53230936676708,0.1707843137254902,0.6029002859231497,0.6014877290691826,0.5934859304150383
385,0.07304277233115475,0.0664692771902271,0.10093493021742928,0.10609527880035122,0.22235294117647075,0.06220403701648586,0.06385687359020356,0.06290777729256869
386,0.14291206427015246,0.1347695534135781,0.1765050629117071,0.1457980546698125,0.0523529411764706,0.32542035374286443,0.32452633423842014,0.32981421304739866
387,0.5797011826953007,0.5334835648536682,0.49216862402905054,0.18082717697726658,0.02852941176470597,0.4706155653151203,0.4711360040582985,0.4560175456036057
388,0.6999133438021674,0.7011466771013597,0.6610420442663028,0.2592129016453739,0.034901960784313624,0.000941156157977352,0.0037858464847400075,0.009568098661324242
389,0.0785228379499949,0.055930830719424285,0.01727348315602012,0.34573858998934714,0.037450980392156774,0.5411992132057087,0.5425850059074855,0.5343809916174311
390,0.016798747795414293,0.006825493048219222,0.03745200497043624,0.46382420990008244,0.13294117647058812,0.18126974988957006,0.17980772056581687,0.18869788187770842
