,Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,Size,PDI,Zeta,RLU_PC3
928,929,DDAB,1,0,12.73,0,0,36,0,8,50,40,500,177.5666667,0.327,9.536666667,3.0
929,930,DDAB,1,0,12.73,0,0,36,0,12,50,40,500,151.3333333,0.329666667,-2.658333333,5.811
930,931,DDAB,1,0,12.73,0,0,36,0,4,50,60,500,160.6,0.190333333,-5.226666667,3.296
931,932,DDAB,1,0,12.73,0,0,36,0,8,50,60,500,158.3,0.218666667,-1.371333333,3.401
932,933,DDAB,1,0,12.73,0,0,36,0,12,50,60,500,132.8,0.234333333,2.146666667,5.263
933,934,DDAB,1,0,12.73,0,0,36,0,4,50,80,500,230.8333333,0.238333333,-12.03,3.0
934,935,DDAB,1,0,12.73,0,0,36,0,8,50,80,500,122.1333333,0.205666667,6.88,3.664
935,936,DDAB,1,0,12.73,0,0,36,0,12,50,80,500,115.7666667,0.249666667,-5.71,7.513
936,937,DDAB,1,0,12.73,0,0,36,0,4,10,20,500,164.7,0.432333333,9.616666667,3.0
937,938,DDAB,1,0,12.73,0,0,36,0,8,10,20,500,498.1666667,0.394666667,10.49333333,3.434
939,940,DDAB,1,0,12.73,0,0,36,0,4,10,40,500,185.4666667,0.308,8.14,3.0
940,941,DDAB,1,0,12.73,0,0,36,0,8,10,40,500,163.3333333,0.316333333,13.96666667,3.434
941,942,DDAB,1,0,12.73,0,0,36,0,12,10,40,500,149.6666667,0.19,5.79,7.329
942,943,DDAB,1,0,12.73,0,0,36,0,4,10,60,500,154.3333333,0.224666667,-0.544333333,3.0
943,944,DDAB,1,0,12.73,0,0,36,0,8,10,60,500,137.2666667,0.244333333,2.826666667,5.13
944,945,DDAB,1,0,12.73,0,0,36,0,12,10,60,500,117.2333333,0.258666667,1.908666667,8.632
945,946,DDAB,1,0,12.73,0,0,36,0,4,10,80,500,255.5,0.361,-5.39,3.0
946,947,DDAB,1,0,12.73,0,0,36,0,8,10,80,500,110.3666667,0.194333333,10.8,5.442
947,948,DDAB,1,0,12.73,0,0,36,0,12,10,80,500,112.2666667,0.185333333,32.86666667,8.333
948,949,DDAB,1,0,12.73,0,0,36,0,4,1,20,500,194.9,0.444,14.7,7.622
951,952,DDAB,1,0,12.73,0,0,36,0,4,1,40,500,195.9,0.281333333,19.6,9.457
952,953,DDAB,1,0,12.73,0,0,36,0,8,1,40,500,140.6333333,0.247666667,21.26666667,8.087
953,954,DDAB,1,0,12.73,0,0,36,0,12,1,40,500,185.2,0.268333333,14.2,7.243
954,955,DDAB,1,0,12.73,0,0,36,0,4,1,60,500,213.6,0.21,14.26666667,9.082
955,956,DDAB,1,0,12.73,0,0,36,0,8,1,60,500,150.9333333,0.205,15.46666667,7.272
956,957,DDAB,1,0,12.73,0,0,36,0,12,1,60,500,150.2333333,0.234666667,15.53333333,7.319
957,958,DDAB,1,0,12.73,0,0,36,0,4,1,80,500,300.9666667,0.388666667,-0.805,8.46
958,959,DDAB,1,0,12.73,0,0,36,0,8,1,80,500,133.4,0.216666667,22.93333333,8.349
959,960,DDAB,1,0,12.73,0,0,36,0,12,1,80,500,153.8666667,0.301,38.2,7.618
961,962,DDAB,1,0,12.73,0,0,36,0,8,200,20,100,169.7666667,0.279,-1.823333333,3.526
963,964,DDAB,1,0,12.73,0,0,36,0,4,200,40,100,190.9666667,0.371666667,4.643333333,7.83
965,966,DDAB,1,0,12.73,0,0,36,0,12,200,40,100,170.2666667,0.446,2.91,5.878
966,967,DDAB,1,0,12.73,0,0,36,0,4,200,60,100,159.0666667,0.272333333,7.4,4.407
967,968,DDAB,1,0,12.73,0,0,36,0,8,200,60,100,140.5333333,0.257666667,6.18,4.86
968,969,DDAB,1,0,12.73,0,0,36,0,12,200,60,100,127.2666667,0.248666667,8.59,7.455
969,970,DDAB,1,0,12.73,0,0,36,0,4,200,80,100,131.1666667,0.235333333,8.573333333,6.492
970,971,DDAB,1,0,12.73,0,0,36,0,8,200,80,100,128.2,0.279,1.683333333,6.987
971,972,DDAB,1,0,12.73,0,0,36,0,12,200,80,100,125.3333333,0.289666667,2.076666667,7.709
974,975,DDAB,1,0,12.73,0,0,36,0,12,100,20,100,136.6666667,0.332,-0.237733333,3.829
976,977,DDAB,1,0,12.73,0,0,36,0,8,100,40,100,171.6333333,0.404,6.66,3.0
978,979,DDAB,1,0,12.73,0,0,36,0,4,100,60,100,153.2333333,0.228,7.173333333,3.0
979,980,DDAB,1,0,12.73,0,0,36,0,8,100,60,100,110.4333333,0.225,4.58,6.724
980,981,DDAB,1,0,12.73,0,0,36,0,12,100,60,100,143.0666667,0.188333333,6.5,6.057
981,982,DDAB,1,0,12.73,0,0,36,0,4,100,80,100,134.9333333,0.235,8.523333333,5.308
982,983,DDAB,1,0,12.73,0,0,36,0,8,100,80,100,120.1333333,0.319,4.36,3.0
983,984,DDAB,1,0,12.73,0,0,36,0,12,100,80,100,102.2966667,0.366333333,1.221,6.967
984,985,DDAB,1,0,12.73,0,0,36,0,4,50,20,100,122.2333333,0.363,-0.675,4.174
986,987,DDAB,1,0,12.73,0,0,36,0,12,50,20,100,126.4666667,0.392333333,3.94,5.247
987,988,DDAB,1,0,12.73,0,0,36,0,4,50,40,100,189.7333333,0.336333333,5.51,7.829
988,989,DDAB,1,0,12.73,0,0,36,0,8,50,40,100,174.6,0.402,2.436666667,3.0
989,990,DDAB,1,0,12.73,0,0,36,0,12,50,40,100,159.8666667,0.449,7.05,6.653
990,991,DDAB,1,0,12.73,0,0,36,0,4,50,60,100,140.7,0.195,7.98,8.642
991,992,DDAB,1,0,12.73,0,0,36,0,8,50,60,100,139.5333333,0.184333333,8.23,4.796
992,993,DDAB,1,0,12.73,0,0,36,0,12,50,60,100,151.2,0.308,7.35,7.592
993,994,DDAB,1,0,12.73,0,0,36,0,4,50,80,100,127.9666667,0.211,8.526666667,7.25
994,995,DDAB,1,0,12.73,0,0,36,0,8,50,80,100,114.8333333,0.408,4.426666667,7.858
995,996,DDAB,1,0,12.73,0,0,36,0,12,50,80,100,91.54,0.411333333,4.913333333,3.466
996,997,DDAB,1,0,12.73,0,0,36,0,4,10,20,100,113.9666667,0.287,4.576666667,3.0
999,1000,DDAB,1,0,12.73,0,0,36,0,4,10,40,100,131.7,0.376333333,5.266666667,8.126
1000,1001,DDAB,1,0,12.73,0,0,36,0,8,10,40,100,146.2666667,0.390333333,4.823333333,5.081
1001,1002,DDAB,1,0,12.73,0,0,36,0,12,10,40,100,124.9666667,0.358333333,4.396666667,6.4
1002,1003,DDAB,1,0,12.73,0,0,36,0,4,10,60,100,133.3,0.207666667,5.976666667,9.665
1003,1004,DDAB,1,0,12.73,0,0,36,0,8,10,60,100,147.6666667,0.244,7.0,8.729
1004,1005,DDAB,1,0,12.73,0,0,36,0,12,10,60,100,128.9333333,0.282666667,5.493333333,9.251
1005,1006,DDAB,1,0,12.73,0,0,36,0,4,10,80,100,129.7,0.235666667,8.37,8.065
1006,1007,DDAB,1,0,12.73,0,0,36,0,8,10,80,100,88.21333333,0.315333333,2.646666667,8.837
1007,1008,DDAB,1,0,12.73,0,0,36,0,12,10,80,100,86.61,0.321666667,5.016666667,6.43
1008,1009,DDAB,1,0,12.73,0,0,36,0,4,1,20,100,97.09666667,0.323333333,3.523333333,8.74
1009,1010,DDAB,1,0,12.73,0,0,36,0,8,1,20,100,125.0333333,0.341666667,8.636666667,6.714
1010,1011,DDAB,1,0,12.73,0,0,36,0,12,1,20,100,150.1,0.389666667,7.9,5.841
1011,1012,DDAB,1,0,12.73,0,0,36,0,4,1,40,100,116.0,0.189,5.51,8.518
1012,1013,DDAB,1,0,12.73,0,0,36,0,8,1,40,100,120.9333333,0.245666667,7.95,7.827
1013,1014,DDAB,1,0,12.73,0,0,36,0,12,1,40,100,140.9333333,0.236,10.19,7.188
1014,1015,DDAB,1,0,12.73,0,0,36,0,4,1,60,100,154.5,0.208,8.826666667,8.653
1015,1016,DDAB,1,0,12.73,0,0,36,0,8,1,60,100,149.3333333,0.211,10.71,7.354
1016,1017,DDAB,1,0,12.73,0,0,36,0,12,1,60,100,146.9666667,0.253666667,14.23333333,7.583
1017,1018,DDAB,1,0,12.73,0,0,36,0,4,1,80,100,172.9666667,0.199666667,13.56666667,8.373
1018,1019,DDAB,1,0,12.73,0,0,36,0,8,1,80,100,95.48333333,0.285666667,18.53333333,8.793
1019,1020,DDAB,1,0,12.73,0,0,36,0,12,1,80,100,97.44333333,0.335,18.13333333,7.014
1021,1022,DDAB,1,0,12.73,0,0,36,0,8,200,20,10,135.4333333,0.426333333,-1.52,3.0
1026,1027,DDAB,1,0,12.73,0,0,36,0,4,200,60,10,277.0333333,0.281333333,-0.445353333,3.0
1028,1029,DDAB,1,0,12.73,0,0,36,0,12,200,60,10,250.5333333,0.345333333,-1.150666667,5.371
1029,1030,DDAB,1,0,12.73,0,0,36,0,4,200,80,10,203.0666667,0.320666667,-0.866333333,3.0
1031,1032,DDAB,1,0,12.73,0,0,36,0,12,200,80,10,204.2666667,0.304,0.426333333,5.808
1039,1040,DDAB,1,0,12.73,0,0,36,0,8,100,60,10,224.8,0.432666667,-0.698333333,3.0
1040,1041,DDAB,1,0,12.73,0,0,36,0,12,100,60,10,252.4666667,0.39,-0.727,4.489
1043,1044,DDAB,1,0,12.73,0,0,36,0,12,100,80,10,186.2666667,0.42,-0.533333333,6.845
1047,1048,DDAB,1,0,12.73,0,0,36,0,4,50,40,10,93.57666667,0.435,-1.966666667,3.0
1057,1058,DDAB,1,0,12.73,0,0,36,0,8,10,20,10,139.0333333,0.419,-1.626666667,3.0
1059,1060,DDAB,1,0,12.73,0,0,36,0,4,10,40,10,86.48,0.334333333,-1.109,3.0
1068,1069,DDAB,1,0,12.73,0,0,36,0,4,1,20,10,104.5,0.214,-1.523333333,3.332
1069,1070,DDAB,1,0,12.73,0,0,36,0,8,1,20,10,108.7333333,0.193333333,-0.928,3.0
1070,1071,DDAB,1,0,12.73,0,0,36,0,12,1,20,10,124.4333333,0.305333333,-1.003,3.0
1071,1072,DDAB,1,0,12.73,0,0,36,0,4,1,40,10,122.0333333,0.308666667,-1.225,4.796
1072,1073,DDAB,1,0,12.73,0,0,36,0,8,1,40,10,111.9333333,0.335666667,-1.238333333,5.1
1073,1074,DDAB,1,0,12.73,0,0,36,0,12,1,40,10,131.9,0.285666667,-0.524533333,4.89
1074,1075,DDAB,1,0,12.73,0,0,36,0,4,1,60,10,155.1,0.134,-0.473333333,8.068
1075,1076,DDAB,1,0,12.73,0,0,36,0,8,1,60,10,158.4666667,0.067666667,-0.883,8.609
1076,1077,DDAB,1,0,12.73,0,0,36,0,12,1,60,10,155.6666667,0.124333333,-0.294,7.194
1077,1078,DDAB,1,0,12.73,0,0,36,0,4,1,80,10,265.4333333,0.373666667,1.176666667,7.993
1078,1079,DDAB,1,0,12.73,0,0,36,0,8,1,80,10,174.9,0.237333333,1.081666667,8.051
1079,1080,DDAB,1,0,12.73,0,0,36,0,12,1,80,10,134.8666667,0.351333333,2.193333333,7.318
