,Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,RLU_HEK293,Exp_HEK293
767,768,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,80,500,5.644027146291502,282.5984954532129
768,769,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,20,500,9.332885057920148,11303.69630579419
769,770,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,20,500,8.361340044909694,4278.42420726454
770,771,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,20,500,7.146904132331681,1270.1675912132137
771,772,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,40,500,6.494236781010687,661.3193012017396
772,773,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,40,500,6.934781040466426,1027.3942696239103
773,774,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,40,500,6.835804183459474,930.5764040510802
774,775,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,60,500,7.1221034178300275,1239.053942527115
775,776,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,60,500,4.980202497198613,145.503842791163
776,777,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,60,500,4.875390790265223,131.02534663718407
777,778,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,80,500,4.9346480338547005,139.02420210737824
778,779,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,80,500,5.055840777448287,156.9364234956948
779,780,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,80,500,3.860460563087754,47.487217192550425
780,781,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,20,100,7.549278805326724,1899.3724199964838
781,782,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,20,100,7.387210451131865,1615.194159662564
782,783,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,20,100,8.500036681684657,4914.949125606464
783,784,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,40,100,9.432800867240083,12491.464714742111
784,785,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,40,100,8.540954946328425,5120.231574106555
785,786,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,40,100,8.234656506263748,3769.3449282667048
786,787,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,60,100,9.294919321552412,10882.587584083198
787,788,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,60,100,10.087416084182536,24038.598401482857
788,789,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,60,100,10.058428324669231,23351.77610525639
789,790,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,80,100,3.4343107393317647,31.01003120287951
790,791,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,80,100,6.16034143898986,473.58974923787963
791,792,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,80,100,6.357489190980798,576.7963113815957
792,793,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,20,100,7.885767666887153,2659.165596093999
793,794,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,20,100,7.792138239842075,2421.4897764456546
794,795,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,20,100,8.286522067680188,3970.002755176797
795,796,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,40,100,8.652747989464311,5725.859736512555
796,797,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,40,100,9.218991877558947,10086.890380164623
797,798,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,40,100,8.988249465143264,8008.425589647543
798,799,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,60,100,10.667232986183985,42926.00018210817
799,800,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,60,100,9.360860630538435,11624.38854204492
800,801,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,60,100,10.184377626960568,26486.160412247107
801,802,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,80,100,4.836659197464535,126.0475475737055
802,803,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,80,100,6.733969356090844,840.4768052450988
803,804,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,80,100,2.707904251597284,14.997810917177775
804,805,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,20,100,7.685604514481903,2176.7854742900727
805,806,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,20,100,8.120976808039401,3364.305421152152
806,807,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,20,100,8.748588112510305,6301.784413484432
807,808,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,40,100,8.911349407479953,7415.661098281211
808,809,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,40,100,8.733612094421467,6208.1119471319635
809,810,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,40,100,8.55492779395401,5192.277964120289
810,811,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,60,100,10.207369042245583,27102.169045537168
811,812,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,60,100,10.70422452417537,44543.633871262755
812,813,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,60,100,10.619244440867277,40914.68977979164
813,814,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,80,100,5.344900636815543,209.5370632945816
814,815,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,80,100,6.139789449069895,463.95587423373195
815,816,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,80,100,6.632259355368929,759.1955268623593
816,817,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,20,100,8.992244480367466,8040.4833648127715
817,818,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,20,100,8.131944290483107,3401.4064624103316
818,819,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,20,100,8.00235235714955,2987.978519036977
819,820,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,40,100,8.835455882640305,6873.686726173377
820,821,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,40,100,9.404823599051227,12146.831089255467
821,822,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,40,100,8.203740033214878,3654.5930787218194
822,823,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,60,100,9.116099428618698,9100.634620762921
823,824,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,60,100,9.163048977455121,9538.094222523112
824,825,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,60,100,9.74058863207056,16993.54138073373
825,826,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,80,100,6.893198460809594,985.5486200699822
826,827,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,80,100,6.798220303778475,896.2508172590603
827,828,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,80,100,5.76486052599096,318.89456343115245
828,829,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,20,100,7.741354293784205,2301.5872987633156
829,830,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,20,100,8.018299233937816,3036.0093977166352
830,831,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,20,100,6.008875339218975,407.02529737314245
831,832,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,40,100,9.15006269589541,9415.03064403101
832,833,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,40,100,7.236226284861913,1388.8429714642382
833,834,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,40,100,6.791298677843677,890.0687241078031
834,835,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,60,100,9.833536371733375,18648.78679469732
835,836,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,60,100,7.697549715264835,2202.943534446523
836,837,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,60,100,7.826000181018576,2504.8902019929037
837,838,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,80,100,6.680629294540204,796.8203889942474
838,839,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,80,100,6.5543415515434935,702.2865780364916
839,840,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,80,100,5.359189862701717,212.55267982538336
840,841,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,20,10,5.834679714864211,341.9551933435467
841,842,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,20,10,6.507041457414598,669.8417278668478
842,843,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,20,10,6.688529291030029,803.1401976351549
843,844,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,40,10,7.3047461058198,1487.3422863564847
844,845,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,40,10,7.941562841577057,2811.7513982637324
845,846,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,40,10,7.2670064775660554,1432.2565372011795
846,847,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,60,10,6.054746698886611,426.1309523381857
847,848,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,60,10,7.545299906867148,1891.8300251626902
848,849,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,60,10,8.321435427756095,4111.0569001619015
849,850,14PA,0,1,11.8502,119.0,2,8,28,0,4,200,80,10,5.190314088184865,179.52493073720086
850,851,14PA,0,1,11.8502,119.0,2,8,28,0,8,200,80,10,4.317152488292973,74.97483233043855
851,852,14PA,0,1,11.8502,119.0,2,8,28,0,12,200,80,10,5.652710051828174,285.0629553467309
852,853,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,20,10,6.183840578708382,484.8504916177012
853,854,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,20,10,6.267158487608078,526.9778343543162
854,855,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,20,10,6.536600144383669,689.9369001721161
855,856,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,40,10,6.955578750673582,1048.9854633495945
856,857,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,40,10,7.420009455464375,1669.0492893062365
857,858,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,40,10,7.244168911106144,1399.9179561080055
858,859,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,60,10,6.968455615886271,1062.5804503262937
859,860,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,60,10,7.972454275492831,2899.965952802837
860,861,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,60,10,8.737605664087214,6232.954045995437
861,862,14PA,0,1,11.8502,119.0,2,8,28,0,4,100,80,10,4.969962375450872,144.02146852616139
862,863,14PA,0,1,11.8502,119.0,2,8,28,0,8,100,80,10,6.425332597517891,617.2860912259625
863,864,14PA,0,1,11.8502,119.0,2,8,28,0,12,100,80,10,6.476511390909481,649.7004372631876
864,865,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,20,10,5.2233963838603,185.5633594043363
865,866,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,20,10,6.415495396407598,611.2434936564465
866,867,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,20,10,6.480449945155802,652.2643634460385
867,868,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,40,10,7.608972154586547,2016.204685587116
868,869,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,40,10,7.723433205671544,2260.7077470925483
869,870,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,40,10,6.743850961921948,848.823235897338
870,871,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,60,10,7.0199786334731105,1118.762713417512
871,872,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,60,10,7.343488907391138,1546.0969036017116
872,873,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,60,10,8.411226046500296,4497.270996168958
873,874,14PA,0,1,11.8502,119.0,2,8,28,0,4,50,80,10,5.685536693088323,294.57589948287136
874,875,14PA,0,1,11.8502,119.0,2,8,28,0,8,50,80,10,7.986406334278291,2940.710019122067
875,876,14PA,0,1,11.8502,119.0,2,8,28,0,12,50,80,10,7.245161771375345,1401.308569254803
876,877,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,20,10,5.050224173625398,156.05744452855734
877,878,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,20,10,5.757112367040111,316.4332652433641
878,879,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,20,10,6.0235094950315435,413.0255663464177
879,880,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,40,10,6.86449697680605,957.6639914236573
880,881,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,40,10,7.282895648541189,1455.1956654564592
881,882,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,40,10,6.777457062719977,877.8336076252546
882,883,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,60,10,7.660720803610599,2123.287350314119
883,884,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,60,10,7.456791799712228,1731.583868739586
884,885,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,60,10,8.115991707053881,3347.575753070055
885,886,14PA,0,1,11.8502,119.0,2,8,28,0,4,10,80,10,5.999122226244724,403.0748296584938
886,887,14PA,0,1,11.8502,119.0,2,8,28,0,8,10,80,10,5.706797739028928,300.90594445644956
887,888,14PA,0,1,11.8502,119.0,2,8,28,0,12,10,80,10,6.620418356952946,750.2589074953881
888,889,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,20,10,3.178020388471803,23.99919740839273
889,890,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,20,10,3.761578055275684,43.01625447344221
890,891,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,20,10,3.4343107393317647,31.01003120287951
891,892,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,40,10,5.461404351457355,235.42781571425263
892,893,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,40,10,6.242638755284325,514.2136061447059
893,894,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,40,10,5.7871472612089985,326.08147100714405
894,895,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,60,10,6.884290188472325,976.8080739455188
895,896,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,60,10,6.95656922237254,1050.0249684788837
896,897,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,60,10,6.524775105786683,681.8264175910939
897,898,14PA,0,1,11.8502,119.0,2,8,28,0,4,1,80,10,5.751302532377395,314.60017043560845
898,899,14PA,0,1,11.8502,119.0,2,8,28,0,8,1,80,10,5.346805279146349,209.93653676147983
899,900,14PA,0,1,11.8502,119.0,2,8,28,0,12,1,80,10,6.15446850368524,470.8165386937114
900,901,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,20,500,3.4815756695178,32.51090818610169
901,902,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,20,500,7.901707974652451,2701.8931545820487
902,903,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,20,500,8.733612094421467,6208.1119471319635
903,904,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,40,500,5.236646900435198,188.03853221800213
904,905,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,40,500,7.843928961917345,2550.2048338268282
905,906,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,40,500,10.853193446101093,51698.98594570148
906,907,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,60,500,9.468772559745487,12948.983369307574
907,908,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,60,500,9.016214986319804,8235.54635855943
908,909,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,60,500,12.370042439283512,235635.7452396012
909,910,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,80,500,11.671085374969715,117135.34908681293
910,911,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,80,500,10.0174462469593,22414.116650544554
911,912,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,80,500,10.680229977311889,43487.55035210459
912,913,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,20,500,5.214883463865133,183.9903782027133
913,914,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,20,500,7.216371728741435,1361.54005132759
914,915,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,20,500,8.54893938424486,5161.277391056421
915,916,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,40,500,5.159181195311707,174.0219072999017
916,917,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,40,500,8.41821053573572,4528.792088253414
917,918,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,40,500,9.634654432479715,15285.415729449333
918,919,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,60,500,9.104112693857111,8992.198920739182
919,920,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,60,500,11.379114324224737,87475.52546292769
920,921,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,60,500,11.55109625948568,103890.86576272573
921,922,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,80,500,7.111192681327064,1225.608435025834
922,923,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,80,500,7.7572853273483,2338.547589385672
923,924,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,80,500,8.964279795636132,7818.748603734869
924,925,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,20,500,5.854100485117415,348.6611330779273
925,926,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,20,500,5.3077968545153915,201.90491212454722
926,927,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,20,500,7.591062235511679,1980.4160651183024
927,928,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,40,500,6.348645917249024,571.7180311186903
928,929,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,40,500,8.38029605429349,4360.299620558328
929,930,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,40,500,8.578882120683115,5318.1571432663295
930,931,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,60,500,8.741599259381818,6257.895712256392
931,932,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,60,500,8.064151140302384,3178.4570076643
932,933,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,60,500,10.68322928849279,43618.1788479333
933,934,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,80,500,6.989260025352141,1084.9183669957724
934,935,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,80,500,7.25707664526457,1418.1048482046956
935,936,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,80,500,9.784563300924587,17757.501066384477
936,937,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,20,500,6.853612467039089,947.2968115428611
937,938,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,20,500,7.81803224612356,2485.0107043912412
938,939,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,20,500,5.926052612270016,374.672612855373
939,940,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,40,500,6.758675550062605,861.5004256626206
940,941,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,40,500,7.446849838341598,1714.453823030877
941,942,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,40,500,9.656640196740094,15625.19878463155
942,943,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,60,500,7.892741434415695,2677.7748115331274
943,944,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,60,500,8.530974574480602,5069.3839203639445
944,945,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,60,500,9.98845937457963,21773.727786169387
945,946,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,80,500,6.038148966639218,419.116517772398
946,947,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,80,500,7.558231632731931,1916.45352143565
947,948,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,80,500,8.399252889727773,4443.7455392603215
948,949,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,20,500,9.262949201412553,10540.172639417138
949,950,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,20,500,8.029263200062774,3069.4792477798896
950,951,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,20,500,8.499038717309286,4910.046628138135
951,952,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,40,500,10.271346167430867,28892.75548540892
952,953,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,40,500,9.743586869337843,17044.56850729544
953,954,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,40,500,9.033194518354305,8376.576002178137
954,955,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,60,500,10.253352453753854,28377.516944901578
955,956,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,60,500,10.033439165379244,22775.46559980264
956,957,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,60,500,7.973450828894128,2902.857364220396
957,958,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,80,500,8.454132455121067,4694.43223736483
958,959,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,80,500,9.41181785633772,12232.086954280006
959,960,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,80,500,8.310462332208946,4066.1924809477755
960,961,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,20,100,6.521819170349603,679.8139585362469
961,962,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,20,100,7.803093061173745,2448.162595541199
962,963,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,20,100,6.781411585975934,881.3118939907722
963,964,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,40,100,10.534266124058655,37581.460052369395
964,965,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,40,100,9.481762585271795,13118.28825046574
965,966,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,40,100,11.126147233834399,67924.17128879965
966,967,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,60,100,9.262949201412553,10540.172639417138
967,968,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,60,100,8.938313484537147,7618.337770552212
968,969,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,60,100,10.675231129944754,43270.705165072315
969,970,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,80,100,8.896369787201214,7305.405168570746
970,971,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,80,100,8.828466102078073,6825.80868772656
971,972,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,80,100,8.811491220137752,6710.919267018122
972,973,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,20,100,8.434175486747387,4601.674264260404
973,974,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,20,100,5.17615557057712,177.00103332959887
974,975,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,20,100,7.497559783630873,1803.6357785194707
975,976,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,40,100,8.434175486747387,4601.674264260404
976,977,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,40,100,8.015309130118109,3026.944972958939
977,978,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,40,100,8.445151713114932,4652.461498853946
978,979,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,60,100,8.495046880152987,4890.4855897836715
979,980,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,60,100,9.694616333041125,16229.994685203153
980,981,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,60,100,9.210999840422845,10006.596859437876
981,982,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,80,100,8.917341340687264,7460.228633774855
982,983,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,80,100,7.984413142139339,2934.8544565982015
983,984,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,80,100,7.912667484736402,2731.6674376157216
984,985,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,20,100,7.20743812650645,1349.430764394418
985,986,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,20,100,6.870434509982186,963.3670674911841
986,987,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,20,100,8.492053023705031,4875.86607325375
987,988,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,40,100,10.396305497898018,32738.44969859851
988,989,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,40,100,7.9893961478956355,2949.5153505726116
989,990,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,40,100,9.304910178311742,10991.858905940484
990,991,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,60,100,11.569094542397,105777.65147492553
991,992,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,60,100,9.61966431967557,15057.994417480955
992,993,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,60,100,10.938177684020598,56284.68115941892
993,994,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,80,100,9.044181458372925,8469.116377150875
994,995,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,80,100,9.183028216984765,9730.574493719265
995,996,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,80,100,8.495046880152987,4890.4855897836715
996,997,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,20,100,7.914660170490853,2737.1162194565327
997,998,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,20,100,8.461117595797212,4727.338299878869
998,999,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,20,100,8.878394649272774,7175.262671835535
999,1000,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,40,100,11.04415981481561,62577.42160647185
1000,1001,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,40,100,10.247354574457257,28207.82143883657
1001,1002,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,40,100,10.61024665049219,40548.19925295199
1002,1003,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,60,100,12.772028391262952,352226.03425439436
1003,1004,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,60,100,11.630088947933054,112430.32190882803
1004,1005,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,60,100,12.07605694393452,175616.32870588038
1005,1006,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,80,100,9.38783771400944,11942.24883688215
1006,1007,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,80,100,9.88750818296432,19682.952464654463
1007,1008,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,80,100,9.97546538403661,21492.63041662801
1008,1009,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,20,100,9.829538520938263,18574.380559197823
1009,1010,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,20,100,9.455782664632393,12781.865207134853
1010,1011,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,20,100,8.830463174946141,6839.453945811683
1011,1012,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,40,100,10.177380279118466,26301.474444382664
1012,1013,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,40,100,9.479764111385391,13092.097873072316
1013,1014,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,40,100,10.128399373056109,25044.245837891667
1014,1015,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,60,100,9.970467716238355,21385.485350429182
1015,1016,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,60,100,9.099118268140925,8947.400016726539
1016,1017,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,60,100,9.098119386342418,8938.467083920614
1017,1018,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,80,100,8.640769073043298,5657.679320334501
1018,1019,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,80,100,8.306472189073673,4050.000117341012
1019,1020,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,80,100,8.429186379507872,4578.773193326976
1020,1021,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,20,10,4.677624738204469,107.51439420705401
1021,1022,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,20,10,5.53333047404917,252.98506972693443
1022,1023,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,20,10,3.8502122242353036,47.00303735682629
1023,1024,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,40,10,5.244223063162382,189.46855293183248
1024,1025,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,40,10,6.5997011799960905,734.8755609109535
1025,1026,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,40,10,6.937751883712734,1030.4510352887055
