,Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,RLU_HEK293
331,557,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,40,500,4.277
332,558,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,40,500,4.64
333,559,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,60,500,7.13
334,560,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,60,500,6.239
335,561,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,60,500,8.08
336,562,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,80,500,2.197
337,563,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,80,500,6.206
338,564,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,80,500,7.608
339,565,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,20,500,6.305
340,566,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,20,500,6.017
341,567,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,20,500,6.579
342,568,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,40,500,4.227
343,569,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,40,500,3.97
344,570,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,40,500,7.082
345,571,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,60,500,7.49
346,572,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,60,500,7.935
347,573,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,60,500,8.336
348,574,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,80,500,4.078
349,575,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,80,500,7.747
350,576,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,80,500,8.816
351,577,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,20,500,6.933
352,578,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,20,500,7.468
353,579,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,20,500,7.605
354,580,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,40,500,5.807
355,581,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,40,500,8.449
356,582,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,40,500,7.603
357,583,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,60,500,7.172
358,584,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,60,500,9.598
359,585,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,60,500,9.443
360,586,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,80,500,3.701
361,587,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,80,500,3.638
362,588,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,80,500,10.366
363,589,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,20,500,2.741
364,590,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,20,500,5.813
365,591,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,20,500,5.909
366,592,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,40,500,4.376
367,593,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,40,500,6.691
368,594,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,40,500,6.032
369,595,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,60,500,2.803
370,596,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,60,500,5.485
371,597,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,60,500,6.237
372,598,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,80,500,1.386
373,599,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,80,500,6.096
374,600,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,80,500,6.888
375,601,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,20,100,7.481
376,602,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,20,100,7.694
377,603,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,20,100,7.351
378,604,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,40,100,7.375
379,605,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,40,100,8.03
380,606,DSPC,1,1,6.12,111.0,0,8,36,0,12,200,40,100,8.569
381,607,DSPC,1,1,6.12,111.0,0,8,36,0,4,200,60,100,8.406
382,608,DSPC,1,1,6.12,111.0,0,8,36,0,8,200,60,100,9.065
383,613,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,20,100,7.21
384,614,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,20,100,7.649
385,615,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,20,100,6.62
386,616,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,40,100,7.965
387,617,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,40,100,6.787
388,618,DSPC,1,1,6.12,111.0,0,8,36,0,12,100,40,100,8.414
389,619,DSPC,1,1,6.12,111.0,0,8,36,0,4,100,60,100,8.854
390,620,DSPC,1,1,6.12,111.0,0,8,36,0,8,100,60,100,9.106
391,625,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,20,100,5.288
392,626,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,20,100,7.164
393,627,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,20,100,6.435
394,628,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,40,100,7.29
395,629,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,40,100,7.324
396,630,DSPC,1,1,6.12,111.0,0,8,36,0,12,50,40,100,8.64
397,631,DSPC,1,1,6.12,111.0,0,8,36,0,4,50,60,100,8.461
398,632,DSPC,1,1,6.12,111.0,0,8,36,0,8,50,60,100,9.013
399,637,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,20,100,6.374
400,638,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,20,100,7.224
401,639,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,20,100,7.026
402,640,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,40,100,7.138
403,641,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,40,100,9.298
404,642,DSPC,1,1,6.12,111.0,0,8,36,0,12,10,40,100,9.791
405,643,DSPC,1,1,6.12,111.0,0,8,36,0,4,10,60,100,9.623
406,644,DSPC,1,1,6.12,111.0,0,8,36,0,8,10,60,100,10.697
407,649,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,20,100,3.584
408,650,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,20,100,4.864
409,651,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,20,100,5.384
410,652,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,40,100,3.664
411,653,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,40,100,5.619
412,654,DSPC,1,1,6.12,111.0,0,8,36,0,12,1,40,100,7.373
413,655,DSPC,1,1,6.12,111.0,0,8,36,0,4,1,60,100,4.025
414,656,DSPC,1,1,6.12,111.0,0,8,36,0,8,1,60,100,6.47
415,901,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,20,500,3.114
416,902,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,20,500,7.898
417,903,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,20,500,8.732
418,904,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,40,500,5.182
419,905,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,40,500,7.84
420,906,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,40,500,10.853
421,907,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,60,500,9.468
422,908,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,60,500,9.015
423,909,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,60,500,12.37
424,911,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,80,500,10.017
425,912,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,80,500,10.68
426,913,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,20,500,5.159
427,914,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,20,500,7.209
428,915,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,20,500,8.547
429,916,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,40,500,5.1
430,917,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,40,500,8.416
431,918,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,40,500,9.634
432,919,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,60,500,9.103
433,920,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,60,500,11.379
434,921,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,60,500,11.551
435,923,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,80,500,7.753
436,924,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,80,500,8.963
437,925,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,20,500,5.825
438,926,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,20,500,5.257
439,927,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,20,500,7.586
440,928,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,40,500,6.331
441,929,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,40,500,8.378
442,930,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,40,500,8.577
443,931,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,60,500,8.74
444,932,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,60,500,8.061
445,933,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,60,500,10.683
446,935,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,80,500,7.25
447,936,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,80,500,9.784
448,937,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,20,500,6.843
449,938,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,20,500,7.814
450,939,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,20,500,5.899
451,940,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,40,500,6.747
452,941,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,40,500,7.441
453,942,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,40,500,9.656
454,943,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,60,500,7.889
455,944,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,60,500,8.529
456,945,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,60,500,9.988
457,947,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,80,500,7.553
458,948,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,80,500,8.397
459,949,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,20,500,9.262
460,950,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,20,500,8.026
461,951,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,20,500,8.497
462,952,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,40,500,10.271
463,953,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,40,500,9.743
464,954,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,40,500,9.032
465,955,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,60,500,10.253
466,956,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,60,500,10.033
467,957,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,60,500,7.97
468,959,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,80,500,9.411
469,960,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,80,500,8.308
470,966,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,40,100,11.126
471,967,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,60,100,9.262
472,968,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,60,100,8.937
473,969,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,60,100,10.675
474,970,DDAB,1,0,12.73,0.0,0,0,36,0,4,200,80,100,8.895
475,971,DDAB,1,0,12.73,0.0,0,0,36,0,8,200,80,100,8.827
476,972,DDAB,1,0,12.73,0.0,0,0,36,0,12,200,80,100,8.81
477,978,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,40,100,8.443
478,979,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,60,100,8.493
479,980,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,60,100,9.694
480,981,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,60,100,9.21
481,982,DDAB,1,0,12.73,0.0,0,0,36,0,4,100,80,100,8.916
482,983,DDAB,1,0,12.73,0.0,0,0,36,0,8,100,80,100,7.981
483,984,DDAB,1,0,12.73,0.0,0,0,36,0,12,100,80,100,7.909
484,990,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,40,100,9.304
485,991,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,60,100,11.569
486,992,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,60,100,9.619
487,993,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,60,100,10.938
488,994,DDAB,1,0,12.73,0.0,0,0,36,0,4,50,80,100,9.043
489,995,DDAB,1,0,12.73,0.0,0,0,36,0,8,50,80,100,9.182
490,996,DDAB,1,0,12.73,0.0,0,0,36,0,12,50,80,100,8.493
491,1002,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,40,100,10.61
492,1003,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,60,100,12.772
493,1004,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,60,100,11.63
494,1005,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,60,100,12.076
495,1006,DDAB,1,0,12.73,0.0,0,0,36,0,4,10,80,100,9.387
496,1007,DDAB,1,0,12.73,0.0,0,0,36,0,8,10,80,100,9.887
497,1008,DDAB,1,0,12.73,0.0,0,0,36,0,12,10,80,100,9.975
498,1014,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,40,100,10.128
499,1015,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,60,100,9.97
500,1016,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,60,100,9.098
501,1017,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,60,100,9.097
502,1018,DDAB,1,0,12.73,0.0,0,0,36,0,4,1,80,100,8.639
503,1019,DDAB,1,0,12.73,0.0,0,0,36,0,8,1,80,100,8.304
504,1020,DDAB,1,0,12.73,0.0,0,0,36,0,12,1,80,100,8.427
