,B16,HepG2,PC3,HEK293,N2a,ARPE19
51,0.042973832753471636,0.01675729755390614,0.026081218300497238,0.055656370899201835,0.1423818775188403,0.08327657139662537
52,0.10159768628441912,0.13724120003094936,0.22837666479047425,0.09849584961377456,0.05494754872349633,0.059106096354397786
53,0.018595538521929245,0.013922678078366724,0.002317107894695955,0.02530530384874574,0.17041928716945792,0.06529394846973996
54,0.17335039299508984,0.2554315013482641,0.3703219582292546,0.09786666387188436,0.02962091423719404,0.14702233018297128
55,0.030123117488585816,0.04463458964620899,0.15391143111085803,0.11735331136508553,0.029976884652022,0.07160951776938007
56,0.0003585464236539604,0.038489756722337176,0.02750388315278586,0.06500219126979545,0.11580015209833439,0.02170441475781537
57,0.05388463139993106,0.0030694567966222173,0.0052028497682630685,0.03034356923878312,0.0024751904026303617,0.057617008686065674
58,0.04018341636085543,0.1624675591912229,0.1618706205127371,0.2018355200102856,0.02545377564740628,0.025196059689377298
59,0.07109346533787819,0.015250891284486812,0.07909805023320515,0.06867028551798837,0.10381097768428915,0.18083569049835213
60,0.02315835702100047,0.037404014049046606,0.09859561515696032,0.026440184851586168,0.07314898980924485,0.0011921823024749756
61,0.10285006087455717,0.10324175471277669,0.08058124408051864,0.1539097963452254,0.05453125743929477,0.10651602828141415
62,0.1420641086189226,0.020970137639730935,0.0038743880729149405,0.05568710043550462,0.022561716120281468,0.0680302083492279
63,0.0044943539360791165,0.0017431522567725596,0.02035945634889616,0.08384604177803245,0.14551807264929678,0.04364114331476615
64,0.015588317012344699,0.15366827647440484,0.04227773039721705,0.10200854744616761,0.0244400413229435,0.1250717284462669
65,0.00987188973716889,0.0066521217146082706,0.003451839194807852,0.11444984369027511,0.06872754727055475,0.17249972202561115
66,0.06763417457547619,0.061248484460179164,0.01536276499638969,0.20904339015526163,0.10111707179427493,0.22479415734608965
67,0.07041397730322657,0.009130672398402193,0.02193642783726092,0.05153717772177219,0.011395810150357732,0.08931066310766977
68,0.010800044096161643,0.00720242438943537,0.05320742345132916,0.00117149519700388,0.020275490141411,0.2651184343569207
69,0.13066924653271617,0.03796194523242491,0.12099919952919336,0.2254271213258725,0.014502891317572653,0.012275707721710272
70,0.005650979839761596,0.023819770701254753,0.014691305710923806,0.29541684624740977,0.014821310280380084,0.0010984329021338501
71,0.012295009097286896,0.04023615035774103,0.0011925068616943646,0.07672220493902804,0.24833346013533208,0.27966401324127665
72,0.056793040316314436,0.0031716359145722017,0.0615407896364355,0.03049821093033367,0.01448064360684645,0.07081944805203061
73,0.0015683486007813663,0.0050915926889511095,0.006840037476339857,0.04123294681331802,0.041222156129175236,0.02226133014216569
74,0.04529751752814419,0.0037758965596789754,0.024642901159860345,0.034942667204238886,0.10693598863742049,0.16571687189015477
75,0.018864838522172096,0.004369284858477679,0.0015059375274708807,0.03070363163355827,0.06264157583161523,0.07686032605893683
76,0.025829296941976394,0.0018762145697772952,0.026397862189310516,0.14638025621897455,0.20350386195740117,0.13372008367018262
77,0.04305180525271138,0.011694286293238229,0.013297483994607388,0.11324567321854506,0.09682460065353254,0.06897792158704807
78,0.11392225663732561,0.008567141645614416,0.007497304760233303,0.07664676394506587,0.034940216573544236,0.044755996935295306
79,0.009698744832576106,0.06488096637981909,0.016230624483993802,0.09863683807672219,0.0012685202504106041,0.06139721335786763
80,0.021629411711761193,0.11863264717499133,0.10150893940753347,0.0744260642188419,0.0489510026352864,0.33800824176181443
81,0.02811829694359913,0.008978304129599102,0.005231761553853076,0.0353493842780801,0.23483279358172449,0.23048469572356245
82,0.009782433391275281,0.02475223766353874,0.00631337377048316,0.07415443455775295,0.02183573107658249,0.07056797034812695
83,0.02454540340542366,0.19489388722180767,0.4012170837140061,0.04315948097142375,0.011325459933948512,0.04827659838127368
84,0.02173299532571432,0.06190389119170275,0.068070317940776,0.0956966742883768,0.019307012786346056,0.05651503873593877
85,0.044116064469524915,0.06817781538307247,0.06695566300778735,0.03165040589800294,0.042420383710955356,0.053190399227720286
86,0.005006436550305909,0.0027705573104829535,0.013030866225680527,0.04511052458907294,0.03874210423740148,0.048990607261657715
87,0.08013484919917066,0.005046726549008227,0.01862563027058943,0.057437008581235904,0.04778197559829189,0.10986686547597246
88,0.0012914847797623876,0.09805835620957669,0.002342559728544245,0.22999185636755928,0.05235013369171321,0.28692955530051034
89,0.019885080006191103,0.021607102565186165,0.052139308878249926,0.06604208376832355,0.0127322210925358,0.08866977536317078
90,0.13642941294543193,0.053258612997591215,0.10210247938090583,0.014450093251411777,0.08838563442321656,0.18886704285939537
91,0.03912896757413209,0.004887250149000369,0.013311894271274521,0.0050962590595947654,0.044862876867558465,0.05792348774996681
92,0.05438633230757697,0.0001612700239725512,0.0018550064735365233,0.009019618469235602,0.0816783965568681,0.015056073665618896
93,0.01565423633912512,0.11215508131641516,0.001290441487604164,0.01642193047183038,0.005150385831327653,0.01751270315863873
94,0.027621997904376416,0.08468955766496364,0.05554606801204838,0.00284101554398164,0.02862147310745007,0.030010104179382324
95,0.04662771581132588,0.0035649027419127526,0.03771713367182052,0.012943654639065993,0.01911923862456949,0.027136779553962487
96,0.006258485965093485,0.02068183905198273,0.06724092252067043,0.05307261215362935,0.12866267175826518,0.19637288859396262
97,0.04145734321579042,0.06297766698947649,0.024959593693593202,0.03343761394512912,0.12091491807992383,0.15729106671882398
98,0.014033474018584735,0.008591847323303295,0.01837094595087048,0.07293006953319991,0.037789494989195815,0.03962436318397522
99,0.042500698714775964,0.0765532502615532,0.058609554388652424,0.02120875994984861,0.1008384449518227,0.07930423209161469
100,0.01483850587266998,0.00526440867067402,0.015054569100459572,0.005898276591148721,0.05220126243776618,0.1491211845296802
101,0.03561834474452772,0.03335877313204261,0.0142021181811486,0.06846853107150508,0.04401356437561227,0.10071393070798934
102,0.03453663984612355,0.014877024849583883,0.03811222464159728,0.07976127975878777,0.052244782190167816,0.18190860101670936
103,0.021664769057264707,0.2030546474909175,0.0766032296825466,0.0689354589469387,0.22443454865118456,0.3997855549870116
104,0.08064084911685651,0.0008105455943596212,0.04421284843055738,0.0274381552967643,0.10613762800459173,0.03159758448600769
105,0.040478232630950434,0.0016304690097925065,1.9772126112914023e-05,0.04137028063164261,0.017507767821191622,0.28924634073719835
106,0.016526744016642284,0.005008958498597276,0.005525874437733516,0.22077917790395984,0.0058309194395057,0.27322455727692807
107,0.003972774008036995,0.002476625020223331,0.03504834884114062,0.048153119297887126,0.008931229022581588,0.1735875904560089
108,0.007129118127972567,0.048361475767659534,0.020951504701090667,0.07352411755439325,,
109,0.0061091663731643875,0.036426264616045506,0.11619567718589774,0.14791320908399563,,
110,0.020265665248862145,0.004294974513900937,0.03002421210626314,0.0458812191394985,,
111,0.07274798448922748,0.24078843959906399,0.27309152067632286,0.07279650394251536,,
112,0.002991281964293805,0.024335923317611703,0.004005317380997148,0.031410297956595334,,
113,0.07989708249624183,0.18640445804146755,0.1818642699171199,0.0734308255827113,,
114,0.020724279539663604,0.01880053618394017,0.0024799804606069997,0.03322084194129882,,
115,0.010853359838672083,0.010689447622006468,0.0941399346686026,0.12205707599627691,,
116,0.035147769560325275,0.11335744110748097,0.01053807266679677,0.06583690148367793,,
117,0.03651921035057881,0.036348423953538544,0.05015485789727814,0.0336268157549493,,
118,0.07428675356292974,0.11324559870820589,0.007845535628804684,0.08711786920335629,,
119,0.08933267886095175,0.018589003417157704,0.05723188263917289,0.023988831203994088,,
120,0.016588299825154307,0.0077547113659764645,0.0631007844879215,0.11054059911738745,,
121,0.10140116615236336,0.026512364135553163,0.09802756751217152,0.4078788913844578,,
122,0.053746959964229346,0.007536763792249224,0.0008329622312835328,0.006009657218830233,,
123,0.0353689884015414,0.03845478849331086,0.03094230386969976,0.033603221537628625,,
124,0.03111888645244487,0.07188783852388014,0.0007061690637144999,0.07935833922508673,,
125,0.0027575285536029642,0.07625354434970236,0.01909376980366645,0.02897914374779942,,
126,0.00849021750021545,0.03174208501557793,0.020402205928832122,0.10461876109358773,,
127,0.006633717148465275,0.04399396843332487,0.012391434455225638,0.07894487864079425,,
128,0.2154799039545144,0.17372060966470884,0.04324753061512997,0.26765364118718865,,
129,0.02788024707188356,0.0967056162794723,0.010214145761981855,0.16247019812602198,,
130,0.012878912064859582,0.18821561295699607,0.11662294453188782,0.03882590103352468,,
131,0.024787057350097515,0.0006851597468172455,0.02680834746217397,0.017904306617165577,,
132,0.053378497614368775,0.01943826700988684,0.057162607990247555,0.02179359268685288,,
133,0.17956218485801714,0.0054431732404471925,0.014884916985602625,0.059852388541354884,,
134,0.05277690151846032,0.04738583122722195,0.028187752709062153,0.07937749037935504,,
135,0.047417935508827724,0.2018791465000061,0.33488638132565585,0.16104401181656225,,
136,0.019905807721577018,0.06090397301692141,0.03210227471091191,0.15024114945325717,,
137,0.0442439025067603,0.06521555240767957,0.0831722397624099,0.054267810370754566,,
138,0.016335978268630202,0.011435036897658568,0.0747934167765442,0.08919838383910161,,
139,0.028505896794451327,0.007280351212238853,0.06258739229359356,0.08827992898297693,,
140,0.09834682903406794,0.020971734484163316,0.0022688789926397293,0.04920838017088036,,
141,0.057239820076460224,0.053576274071243005,0.06795826679229353,0.08518411713005214,,
142,0.011768140591771392,0.0982304474122446,0.29581767813765014,0.056613067941008954,,
143,0.19186617089782004,0.11212301648106021,0.1623341479611679,0.14028014402342137,,
144,0.1362705527449272,0.01776726088999445,0.01997531073498079,0.13144412772125863,,
145,0.1418202241232617,0.1908718808013724,0.12174641054567628,0.07146988585961467,,
146,0.02399101672400833,0.11220134152372549,0.23937895263459347,0.08577864002132352,,
147,0.11395804308568445,0.12226606459170059,0.013622904476361246,0.048438545953643664,,
148,0.011441455172772313,0.017629286355936625,0.0024404938768370662,0.11412472302732612,,
149,0.058093810730478784,0.10098712551395397,0.0015174068716627066,0.18630270318328446,,
150,0.028745205421257636,0.07895247867633441,0.044330833832972094,0.044909518648327595,,
151,0.084108218613859,0.03687532994932694,0.07586478486108741,0.04501033561123091,,
152,0.010629094768257796,0.20034208472112391,0.3418979907520753,0.04765359884970055,,
153,0.21434509154350398,0.3117033605526749,0.010995525349972973,0.15524911677439712,,
154,0.010049762725394241,0.08996369029640741,0.03210322339744805,0.01157873577052948,,
155,0.0026889526653397808,0.051013691826795576,0.0026306088522009895,0.13446433913039346,,
156,0.029041936536478807,0.016462707006341688,0.01525835679512908,0.017962273635959147,,
157,0.056475717560953986,0.048311347792138054,0.0038458662547780735,0.05446389209640368,,
158,0.09585539537009652,0.022196486385390443,0.10711908312123114,0.13291230427618128,,
159,0.0010399293067818213,0.007762093555205917,0.00708640217235853,0.14294266677478085,,
160,0.07611713917049714,0.08792780713118192,0.021709663733606138,0.12295633326023492,,
161,0.29045376274182944,0.08811129495938297,0.04930712781987101,0.059076495463328604,,
