LGBM,XGB,RF,DT,MLP,kNN,PLS,MLR,lasso
0.021629411711761193,0.030150334656583788,0.03681159341206408,0.03360215053763427,0.09137803874963563,0.047410338708333055,0.059454229696010163,0.08199741744825995,0.09504234135280143
0.02811829694359913,0.04853953769302641,0.050842112698631384,0.016723531844499567,0.010055637456163252,0.01956165853529379,0.06104711676959039,0.07413634630689228,0.07063623674358671
0.009782433391275281,0.00929232407361269,0.006785703208082244,0.015715467328370546,0.031077109181891632,0.04158305300144295,0.05315088706411111,0.04249302059155752,0.05078943115571849
0.02454540340542366,0.02135097485026416,0.1223309081524806,0.042872897711607405,0.06356976745404014,0.19022948041741572,0.17956006833662058,0.17875012939748242,0.1886510645423478
0.02173299532571432,0.0306957154800519,0.027618832630929624,0.05407361455748555,0.08764591272102579,0.0580170519718648,0.07332930899589751,0.05877920239217321,0.039958233730313375
0.044116064469524915,0.07927209138870239,0.04952309891422794,0.023490488006617034,0.07694220322584638,0.030129534819725527,0.04123747278673506,0.04091762359506325,0.04658871955486857
0.005006436550305909,0.019759502297311993,0.01129679766171702,0.00041356492969396585,0.011459007389384004,0.0369779672293303,0.11366544798739005,0.12327116995603304,0.1250555774198131
0.08013484919917066,0.12213146615838141,0.09257587945457563,0.10607940446650119,0.12635703367095852,0.021679420887225714,0.007923328735336355,0.01639830507671816,0.018179561701985675
0.0012914847797623876,0.005347868928730459,0.002342902766289858,0.0003308519437551727,0.019295525236833325,0.09848715903504468,0.06531718316424467,0.06803227981526097,0.08031815990533842
0.019885080006191103,0.041258159787621346,0.0607086082227212,0.06217259443065892,0.02132296979881268,0.09121137448854112,0.020432902371135736,0.04058323822433807,0.04311556979723394
0.13642941294543193,0.15927078547164164,0.08720800332930695,0.029052936311000865,0.11046656858663134,0.06795256868052857,0.08885404510277944,0.08361176540443349,0.06594824659584958
0.03912896757413209,0.04065171616248986,0.07309916641502645,0.018341604631927133,0.06396111504005014,0.016007689056649954,0.00022531426509392327,0.01762272676708654,0.02121891376860524
0.05438633230757697,0.030858126693120908,0.04663325570785249,0.02706265508684859,0.015426371636017122,0.016640295887284537,0.009647719437740218,0.0038085528069961017,0.005019352191269949
0.01565423633912512,0.004774500115954039,0.005550642283841194,0.005634822167080222,0.002721906996837345,0.00841109309891985,0.018287431727169484,0.0188108313983623,0.04461530711841691
0.027621997904376416,0.01809629540955157,0.025805477601848648,0.041997518610421794,0.03860283451172625,0.09196788688491045,0.070198511683606,0.07430429501175276,0.07154715646983803
0.04662771581132588,0.08258191372265586,0.15328153596701977,0.03353322304935202,0.11037267732025444,0.08397843438497957,0.2172203842810247,0.22150719302305955,0.21375289337235745
0.006258485965093485,0.0019293457047814266,0.06465978540575301,0.010304659498207802,0.08164399695284585,0.18544116568958666,0.18571127581502317,0.1953583729137282,0.1975912361216594
0.04145734321579042,0.06529589497458846,0.08492261945790174,0.05421836228287842,0.08988026395318993,0.10268524422500941,0.01869875199367023,0.01733160288232727,0.005059317545105246
0.014033474018584735,0.009105814720994698,0.006093789797419313,0.027460711331679044,0.025920260903223413,0.09304735953645915,0.004648950329193158,0.0011863060025834593,0.043197093971618084
0.042500698714775964,0.04168573245899157,0.07642176907869108,0.05510752688172044,0.017113052877256507,0.029331912276919683,0.028940042143464614,0.047767127269423004,0.05207008001863214
0.01483850587266998,0.008395677061121348,0.005542936218003426,0.03970223325062034,0.004928407548885849,0.00742447774105108,0.030331718450528372,0.010294751665935548,0.018338301599913648
0.03561834474452772,0.04090061080638194,0.06134251956227765,0.057821546732837056,0.05591521262859736,0.1265098164028926,0.04440340900912265,0.05157257836929874,0.06932536741682602
0.03453663984612355,0.07781822979450226,0.02188704616023162,0.0,0.005387607150917406,0.010522455393958475,0.02884590238690027,0.020883350750698262,0.02759448086937838
0.021664769057264707,0.020802946679596063,0.020440349960175207,0.011717673007995588,0.03978799182780507,0.1866467623891501,0.05426309121334863,0.07048981973641177,0.0804884185723003
0.08064084911685651,0.10604312644179101,0.06718455581157196,0.08970912599944858,0.00044161866898254076,0.04509426409878012,0.0747593923477845,0.07366927065957941,0.0696076801052399
0.040478232630950434,0.05125393942491488,0.015437548550115796,0.03846153846153845,0.04789867759540478,0.04499864753817016,0.004151058717308864,0.03358874255528496,0.03332964142593192
0.016526744016642284,0.04335241764783859,0.07258612763182656,0.06408188585607939,0.0972503125598459,0.048278237893748556,0.20068904495794262,0.18729268978531297,0.18119398115594965
0.003972774008036995,0.03147248551249504,0.012081467367757693,0.0,0.016874979909924787,0.10036432141633628,0.07042082138116783,0.06281381650717631,0.06894819079183329
0.007129118127972567,0.001471647874100146,0.0030377562625547583,0.03525641025641024,0.05187396520133786,0.10718873956515482,0.035625584048305264,0.02579188228596979,0.004551081516476707
0.0061091663731643875,0.04694976024730235,0.003777334672496413,0.013130686517783374,0.1191677121496792,0.15900888359758186,0.04536441337072894,0.082514344376943,0.1208671869535991
0.020265665248862145,0.01619992032647133,0.06639679667703863,0.04933829611248965,0.04165493609525417,0.10997429705445658,0.19270069575683377,0.19589312935034187,0.19771227338992492
0.07274798448922748,0.06885180431914972,0.09266879507638903,0.019644334160463295,0.20109824393840753,0.11068420865615386,0.19541607079568163,0.19057807740074068,0.168459901190398
0.002991281964293805,0.010705947911411495,0.00048068963593156855,0.00041356492969396585,0.024565168730931508,0.01607663406431119,0.007626808869188179,0.024258882896135155,0.005235711550648406
0.07989708249624183,0.0862642001080256,0.038798805982944606,0.017473118279569877,0.015832709914656462,0.40396186532647715,0.2756080692999672,0.28485577294316555,0.329161240898894
0.020724279539663604,0.017431529939815588,0.014351741535545498,0.0715467328370554,0.0019876141720352736,0.03692458907916177,0.04736774775649402,0.038523651784310414,0.04699635253200282
0.010853359838672083,0.001828807804385324,0.025105368247841264,0.06272401433691749,0.02029050373345731,0.08701328001346559,0.10364699953756656,0.09328961479918874,0.04628521382099299
0.035147769560325275,0.06306741343513811,0.04800649682605332,0.06661841742486904,0.036248632959151775,0.24324143903547402,0.1102869225271535,0.13330547396948172,0.13702079435560444
0.03651921035057881,0.015200576080183437,0.015963620919601906,0.11900330851943763,0.025929286122038986,0.08349332895868916,0.12194313328397832,0.12651536350366288,0.10184104716934589
0.07428675356292974,0.12833963675968307,0.20651538792499818,0.06534325889164594,0.29973272742148876,0.4087068160017083,0.33020672499186554,0.32842722738490104,0.3222168816098006
0.08933267886095175,0.11644525596728691,0.09097765518531642,0.07287014061207608,0.12462519386307608,0.0758912045167324,0.15763289749030657,0.16269966068375172,0.16257349511355282
0.016588299825154307,0.05312396097863584,0.01914946515551358,0.005252274607113361,0.03888161768514842,0.09113591412291047,0.09632177887688215,0.1018278413893253,0.10296130474747331
0.10140116615236336,0.08598040801074702,0.12138950568050033,0.013440860215053752,0.03927013929197193,0.1360908538290798,0.10684048939605997,0.10213069269151637,0.10071201794197504
0.053746959964229346,0.06872481629067553,0.054814153028870743,0.12620623104494075,0.006636168561533012,0.04175675222077255,0.09430268752745954,0.06798504374272688,0.02894128196740184
0.0353689884015414,0.030328834692834317,0.0069534858436068325,0.07016129032258062,0.06783429839135213,0.08419711593575047,0.05381017752067402,0.035805614495298066,0.02211548628714105
0.03111888645244487,0.0665954927289111,0.035301981172949,0.09133581472291148,0.058438669108992175,0.058209340102520796,0.07277788814980704,0.05948741966389372,0.03559362020603182
0.0027575285536029642,0.036790439851329376,0.06696422991584283,0.020885028949545054,0.02140156447905381,0.004408162273708327,0.03266423263916657,0.06423411492197784,0.06623785039332505
0.00849021750021545,0.009397754445672035,0.013560728809720757,0.0,0.01042990169721221,0.04743672956052287,0.16701367151715155,0.17806983506951132,0.2127140756373987
0.006633717148465275,0.004020133055746555,0.004080819121141704,0.011269644334160445,0.0030521796364067766,0.004710241460236168,0.08841786479715684,0.07518030429708705,0.08496300358650563
0.2154799039545144,0.29858963148371065,0.2845319335309253,0.07671629445822994,0.1340174221693173,0.1865620785964215,0.21432532156273462,0.2252932250906708,0.23056452911328795
0.02788024707188356,0.005571050988471743,0.01979371808000842,0.021195202646815542,0.038884771216937536,0.18862489105223254,0.07745007895031025,0.09141845200424831,0.10668539777157124
0.012878912064859582,0.0362433508667106,0.022485113713944127,0.02440033085194382,0.06378550703540964,0.08064146987277981,0.05244878437792505,0.07187949565707213,0.11678443191859667
0.024787057350097515,0.052036433980620744,0.06733995728484979,0.07423490488006619,0.02903963891079904,0.005622663929948268,0.1136048016949942,0.10344369881475901,0.10358564319029148
0.053378497614368775,0.043341260714605895,0.05450265658027764,0.006430934656741105,0.09053727878436188,0.02617190465530253,0.10278762855064599,0.11103859736805985,0.10683609160031457
0.17956218485801714,0.1643901298468127,0.12644304996825162,0.18130686517783287,0.018825943902194914,0.04562733989290005,0.1014702374285314,0.09360111323212858,0.08370556419957778
0.05277690151846032,0.11572728786121433,0.2082822665436912,0.12748138957816385,0.18991285977738753,0.17580948258530932,0.31608484011949717,0.31093981759527894,0.3103205953152084
0.047417935508827724,0.07033403162329144,0.05084990588115612,0.1679073614557487,0.0014762359685989712,0.009998785892599338,0.04036693876755321,0.02518665641518375,0.005831529512151101
0.019905807721577018,0.07829733186758081,0.08839909387456418,0.07009925558312652,0.03566703673374666,0.09667444421267551,0.24839820247406869,0.22962232700903606,0.2327103050174169
0.0442439025067603,0.01345426411151493,0.02769696029776675,0.07692307692307693,0.006294812497426222,0.033479683917422086,0.03275481502640097,0.04779147302183259,0.05526421765048223
0.016335978268630202,0.007668574305976894,0.0029977025538178714,0.04942100909842839,0.043869579425526994,0.005708152734650085,0.005139557198354128,0.006664917590811281,0.04239694375339831
0.028505896794451327,0.026172345875461217,0.02562347032945146,0.003908188585607937,0.025037878650234352,0.021766743340940198,0.11512805641786397,0.11312156175707513,0.11852752452533102
0.09834682903406794,0.03053432693158034,0.03037409833545568,0.1396470912599945,0.09415740607258374,0.15649058257226386,0.02888633170819993,0.03185292926122882,0.06913276597543075
0.057239820076460224,0.07923805647097515,0.05634204719016522,0.12996277915632748,0.0059515372382023535,0.049405868023573773,0.12462363046055897,0.10799277296210169,0.06103031374051715
0.011768140591771392,0.027279171282294568,0.05376497504387284,0.007981803143093477,0.051825396757508246,0.1160724787940238,0.11954513151745402,0.10828950800798418,0.09691609334939744
0.19186617089782004,0.27393728792913896,0.29399526356011574,0.206394747725393,0.09823909169898504,0.22958904704548683,0.30120525544556004,0.32075532247768634,0.32580481485168356
0.1362705527449272,0.1836265279080278,0.16293259083111225,0.15512820512820516,0.033414816225044996,0.1519097448044729,0.18251527026564035,0.16111740446198336,0.16295502393556155
0.1418202241232617,0.10496979498291331,0.14016649763020714,0.05255720981527433,0.21449756307425716,0.14750706171446923,0.17639002266420836,0.18640964671463522,0.18244532859122076
0.02399101672400833,0.0028556827625230152,0.031698071479993484,0.04921422663358144,0.000969836425421422,0.0672625610365507,0.018145623210419126,0.020185547922066005,0.06554874066052835
0.11395804308568445,0.15407229959964752,0.2107414702357579,0.003756548111386815,0.20493972601570154,0.3081906938209039,0.24127803383912605,0.256381906821517,0.25774337466356484
0.011441455172772313,0.034263695090257285,0.002906906041986698,0.011269644334160445,0.058830163870767005,0.06342965121832107,0.08830751655728097,0.07513802008449016,0.08532615260693352
0.058093810730478784,0.05987558555785441,0.04325183998100662,0.005024813895781643,0.08836242623281257,0.1352987006730596,0.0448389633914589,0.05636928645224709,0.07348537124282381
0.028745205421257636,0.04413246124908887,0.053488264821598186,0.12282878411910675,0.0025121873310837706,1.0529153097627031e-05,0.003164638038675671,0.028170001421035706,0.048649184077689644
0.084108218613859,0.13479256807426654,0.10098597941037452,0.06954783567686787,0.04475177155388127,0.09885177892535796,0.16820138713629107,0.14027251219553136,0.1400736029096764
0.010629094768257796,0.024909999693002005,0.03995656208088971,0.16472291149710505,0.05745432532340067,0.205001817125755,0.12700146105533383,0.12639054898613625,0.09671049249903829
0.21434509154350398,0.2308338174675002,0.2534186277432246,0.03665219189412744,0.33249841199921215,0.2400644780691963,0.2517471955119942,0.2635989410965237,0.27344026785483844
0.010049762725394241,0.014530834949107785,0.014536998060183541,0.009201819685690643,0.03981159308364812,0.02876474697646566,0.0993379207571865,0.11764504273452914,0.12048129288127463
0.0026889526653397808,0.01665259711444378,0.010600401912901904,0.0,0.03425922359023763,0.167406868057334,0.0037972677934302035,0.017094297171071145,0.010458386726777985
0.029041936536478807,0.0468915377021748,0.01452174224620462,0.024555417700579008,0.01777539147685371,0.15914723836995873,0.04031249881437464,0.04938856605824954,0.06237037957973088
0.056475717560953986,0.07895070171435081,0.08812400465424663,0.01143507030603802,0.061405363425778625,0.11203619856343264,0.1938822361853748,0.18849720058171937,0.18500456047185843
0.09585539537009652,0.1257838308441432,0.05643616288878367,0.11348221670802314,0.004275779473163849,0.04412241199288966,0.07706553767345789,0.06385627674382655,0.0597484117722564
0.0010399293067818213,0.00580211915075779,0.012616865735817365,0.00020678246484698293,0.0022367420125734283,0.008060918237576181,0.028606115133959942,0.04753638721190799,0.022837970674310745
0.07611713917049714,0.02843090147396274,0.023057271357674575,0.14826302729528534,0.12519168653748688,0.18565358752314348,0.08595027580052958,0.09986133731020638,0.10176770370880128
0.29045376274182944,0.31380758712467216,0.30788411784849945,0.340612076095947,0.1142149115960096,0.4137189942833154,0.41325422444162885,0.42428828606414015,0.4689377426879232
