P_charged_centers,N_charged_centers,cLogP,Size,Zeta,PEG_(Chol+PEG),(IL+HL),HL_(IL+HL)
0,1,11.8502,204.2333333,-17.43333333,0.99009901,40,50.0
0,1,11.8502,159.2666667,-6.126666667,0.99009901,40,50.0
0,1,11.8502,176.7666667,-6.946666667,0.99009901,40,50.0
0,1,11.8502,183.5666667,-13.76666667,0.99009901,60,50.0
0,1,11.8502,154.5,-5.553333333,0.99009901,60,50.0
0,1,11.8502,198.3333333,-5.703333333,0.99009901,60,50.0
0,1,11.8502,279.1333333,-24.16666667,0.99009901,80,50.0
0,1,11.8502,185.8,-5.65,0.99009901,80,50.0
0,1,11.8502,161.5666667,-6.5,0.99009901,80,50.0
0,1,11.8502,136.6,-5.783333333,9.090909091,20,0.497512438
0,1,11.8502,171.6333333,-4.143333333,9.090909091,20,0.497512438
0,1,11.8502,132.0333333,-2.656666667,9.090909091,20,0.497512438
0,1,11.8502,118.8333333,-2.87,9.090909091,40,0.497512438
0,1,11.8502,101.1166667,-1.001333333,9.090909091,40,0.497512438
0,1,11.8502,104.8433333,-1.304,9.090909091,40,0.497512438
0,1,11.8502,127.2666667,-2.766666667,9.090909091,60,0.497512438
0,1,11.8502,129.6333333,-2.24,9.090909091,60,0.497512438
0,1,11.8502,106.2,-0.799666667,9.090909091,60,0.497512438
0,1,11.8502,146.4,-4.306666667,9.090909091,80,0.497512438
0,1,11.8502,125.3333333,-1.380333333,9.090909091,80,0.497512438
0,1,11.8502,126.2666667,-2.326666667,9.090909091,80,0.497512438
0,1,11.8502,162.4,-4.35,9.090909091,20,0.99009901
0,1,11.8502,116.5333333,-1.746666667,9.090909091,20,0.99009901
0,1,11.8502,119.3,-3.026666667,9.090909091,20,0.99009901
0,1,11.8502,115.8333333,-10.29333333,9.090909091,40,0.99009901
0,1,11.8502,132.1666667,-2.353333333,9.090909091,40,0.99009901
0,1,11.8502,118.2666667,-1.74,9.090909091,40,0.99009901
0,1,11.8502,121.0,-2.136666667,9.090909091,60,0.99009901
0,1,11.8502,111.5333333,-1.166666667,9.090909091,60,0.99009901
0,1,11.8502,126.0666667,-2.483333333,9.090909091,60,0.99009901
0,1,11.8502,144.3333333,-4.096666667,9.090909091,80,0.99009901
0,1,11.8502,116.6333333,-2.266666667,9.090909091,80,0.99009901
0,1,11.8502,127.7333333,-0.218,9.090909091,80,0.99009901
0,1,11.8502,159.3666667,-8.39,9.090909091,20,1.960784314
0,1,11.8502,116.4666667,-2.456666667,9.090909091,20,1.960784314
0,1,11.8502,153.8,-1.91,9.090909091,20,1.960784314
0,1,11.8502,108.6666667,-1.44,9.090909091,40,1.960784314
0,1,11.8502,118.8333333,-2.203333333,9.090909091,40,1.960784314
0,1,11.8502,113.7333333,-2.22,9.090909091,40,1.960784314
0,1,11.8502,132.3,-3.596666667,9.090909091,60,1.960784314
0,1,11.8502,117.4333333,-2.566666667,9.090909091,60,1.960784314
0,1,11.8502,120.5333333,-2.226666667,9.090909091,60,1.960784314
0,1,11.8502,131.1,-1.386666667,9.090909091,80,1.960784314
0,1,11.8502,119.6,-2.66,9.090909091,80,1.960784314
0,1,11.8502,121.0,-1.334666667,9.090909091,80,1.960784314
0,1,11.8502,191.2666667,-5.396666667,9.090909091,20,9.090909091
0,1,11.8502,385.8666667,-4.446666667,9.090909091,20,9.090909091
0,1,11.8502,183.3333333,-3.206666667,9.090909091,20,9.090909091
0,1,11.8502,97.60333333,-2.336666667,9.090909091,40,9.090909091
0,1,11.8502,119.1666667,-2.018333333,9.090909091,40,9.090909091
0,1,11.8502,103.9666667,-1.347333333,9.090909091,40,9.090909091
0,1,11.8502,143.1666667,-2.683333333,9.090909091,60,9.090909091
0,1,11.8502,124.6,-2.823333333,9.090909091,60,9.090909091
0,1,11.8502,118.8333333,-2.566666667,9.090909091,60,9.090909091
0,1,11.8502,128.4666667,-4.26,9.090909091,80,9.090909091
0,1,11.8502,122.4,-0.256,9.090909091,80,9.090909091
0,1,11.8502,134.6,-1.372,9.090909091,80,9.090909091
0,1,11.8502,216.2666667,-7.543333333,9.090909091,20,50.0
0,1,11.8502,193.8333333,-4.23,9.090909091,20,50.0
0,1,11.8502,874.3333333,-2.313333333,9.090909091,20,50.0
0,1,11.8502,139.2666667,-5.043333333,9.090909091,40,50.0
0,1,11.8502,163.2333333,-4.753333333,9.090909091,40,50.0
0,1,11.8502,190.5333333,-5.64,9.090909091,40,50.0
0,1,11.8502,149.8666667,-6.043333333,9.090909091,60,50.0
0,1,11.8502,152.6333333,-6.406666667,9.090909091,60,50.0
0,1,11.8502,183.5,-4.306666667,9.090909091,60,50.0
0,1,11.8502,169.6,-8.64,9.090909091,80,50.0
0,1,11.8502,157.9,-5.786666667,9.090909091,80,50.0
0,1,11.8502,186.1,-3.573333333,9.090909091,80,50.0
1,0,12.73,145.9333333,12.13333333,0.199600798,20,0.497512438
1,0,12.73,232.5,11.56666667,0.199600798,20,0.497512438
1,0,12.73,473.7,12.93333333,0.199600798,20,0.497512438
1,0,12.73,173.3333333,7.903333333,0.199600798,40,0.497512438
1,0,12.73,143.8666667,6.54,0.199600798,40,0.497512438
1,0,12.73,186.3333333,2.443333333,0.199600798,40,0.497512438
1,0,12.73,185.8333333,-5.43,0.199600798,60,0.497512438
1,0,12.73,160.5333333,5.633333333,0.199600798,60,0.497512438
1,0,12.73,132.9666667,0.464333333,0.199600798,60,0.497512438
1,0,12.73,242.4,-21.8,0.199600798,80,0.497512438
1,0,12.73,106.8,2.466666667,0.199600798,80,0.497512438
1,0,12.73,104.0333333,-11.91333333,0.199600798,80,0.497512438
1,0,12.73,251.5666667,10.82,0.199600798,20,0.99009901
1,0,12.73,253.2333333,11.0,0.199600798,20,0.99009901
1,0,12.73,403.8666667,12.23333333,0.199600798,20,0.99009901
1,0,12.73,174.2,5.666666667,0.199600798,40,0.99009901
1,0,12.73,177.8666667,8.876666667,0.199600798,40,0.99009901
1,0,12.73,130.0333333,1.906666667,0.199600798,40,0.99009901
1,0,12.73,159.0333333,-10.13333333,0.199600798,60,0.99009901
1,0,12.73,130.7,0.829333333,0.199600798,60,0.99009901
1,0,12.73,130.8333333,4.373333333,0.199600798,60,0.99009901
1,0,12.73,212.2333333,-19.76666667,0.199600798,80,0.99009901
1,0,12.73,121.7,6.47,0.199600798,80,0.99009901
1,0,12.73,107.7,-3.599,0.199600798,80,0.99009901
1,0,12.73,180.5666667,10.9,0.199600798,20,1.960784314
1,0,12.73,365.4333333,10.6,0.199600798,20,1.960784314
1,0,12.73,248.0,9.493333333,0.199600798,20,1.960784314
1,0,12.73,172.9,8.536666667,0.199600798,40,1.960784314
1,0,12.73,177.5666667,9.536666667,0.199600798,40,1.960784314
1,0,12.73,151.3333333,-2.658333333,0.199600798,40,1.960784314
1,0,12.73,160.6,-5.226666667,0.199600798,60,1.960784314
1,0,12.73,158.3,-1.371333333,0.199600798,60,1.960784314
1,0,12.73,132.8,2.146666667,0.199600798,60,1.960784314
1,0,12.73,230.8333333,-12.03,0.199600798,80,1.960784314
1,0,12.73,122.1333333,6.88,0.199600798,80,1.960784314
1,0,12.73,115.7666667,-5.71,0.199600798,80,1.960784314
1,0,12.73,164.7,9.616666667,0.199600798,20,9.090909091
1,0,12.73,498.1666667,10.49333333,0.199600798,20,9.090909091
1,0,12.73,212.7666667,9.68,0.199600798,20,9.090909091
1,0,12.73,185.4666667,8.14,0.199600798,40,9.090909091
1,0,12.73,163.3333333,13.96666667,0.199600798,40,9.090909091
1,0,12.73,149.6666667,5.79,0.199600798,40,9.090909091
1,0,12.73,154.3333333,-0.544333333,0.199600798,60,9.090909091
1,0,12.73,137.2666667,2.826666667,0.199600798,60,9.090909091
1,0,12.73,117.2333333,1.908666667,0.199600798,60,9.090909091
1,0,12.73,255.5,-5.39,0.199600798,80,9.090909091
1,0,12.73,110.3666667,10.8,0.199600798,80,9.090909091
1,0,12.73,112.2666667,32.86666667,0.199600798,80,9.090909091
1,0,12.73,194.9,14.7,0.199600798,20,50.0
1,0,12.73,197.3,14.16666667,0.199600798,20,50.0
1,0,12.73,175.9,17.73333333,0.199600798,20,50.0
1,0,12.73,195.9,19.6,0.199600798,40,50.0
1,0,12.73,140.6333333,21.26666667,0.199600798,40,50.0
1,0,12.73,185.2,14.2,0.199600798,40,50.0
1,0,12.73,213.6,14.26666667,0.199600798,60,50.0
1,0,12.73,150.9333333,15.46666667,0.199600798,60,50.0
1,0,12.73,150.2333333,15.53333333,0.199600798,60,50.0
1,0,12.73,300.9666667,-0.805,0.199600798,80,50.0
1,0,12.73,133.4,22.93333333,0.199600798,80,50.0
1,0,12.73,153.8666667,38.2,0.199600798,80,50.0
1,0,12.73,163.7333333,1.65,0.99009901,20,0.497512438
1,0,12.73,169.7666667,-1.823333333,0.99009901,20,0.497512438
1,0,12.73,196.0333333,-0.158466667,0.99009901,20,0.497512438
1,0,12.73,190.9666667,4.643333333,0.99009901,40,0.497512438
1,0,12.73,181.9,1.453333333,0.99009901,40,0.497512438
1,0,12.73,170.2666667,2.91,0.99009901,40,0.497512438
1,0,12.73,159.0666667,7.4,0.99009901,60,0.497512438
1,0,12.73,140.5333333,6.18,0.99009901,60,0.497512438
1,0,12.73,127.2666667,8.59,0.99009901,60,0.497512438
1,0,12.73,131.1666667,8.573333333,0.99009901,80,0.497512438
1,0,12.73,128.2,1.683333333,0.99009901,80,0.497512438
1,0,12.73,125.3333333,2.076666667,0.99009901,80,0.497512438
1,0,12.73,171.9333333,-0.481,0.99009901,20,0.99009901
1,0,12.73,150.5666667,1.207666667,0.99009901,20,0.99009901
1,0,12.73,136.6666667,-0.237733333,0.99009901,20,0.99009901
1,0,12.73,204.2333333,-0.117666667,0.99009901,40,0.99009901
1,0,12.73,171.6333333,6.66,0.99009901,40,0.99009901
1,0,12.73,196.8,10.83333333,0.99009901,40,0.99009901
1,0,12.73,153.2333333,7.173333333,0.99009901,60,0.99009901
1,0,12.73,110.4333333,4.58,0.99009901,60,0.99009901
1,0,12.73,143.0666667,6.5,0.99009901,60,0.99009901
1,0,12.73,134.9333333,8.523333333,0.99009901,80,0.99009901
1,0,12.73,120.1333333,4.36,0.99009901,80,0.99009901
1,0,12.73,102.2966667,1.221,0.99009901,80,0.99009901
1,0,12.73,122.2333333,-0.675,0.99009901,20,1.960784314
1,0,12.73,216.0,-0.180233333,0.99009901,20,1.960784314
1,0,12.73,126.4666667,3.94,0.99009901,20,1.960784314
1,0,12.73,189.7333333,5.51,0.99009901,40,1.960784314
1,0,12.73,174.6,2.436666667,0.99009901,40,1.960784314
1,0,12.73,159.8666667,7.05,0.99009901,40,1.960784314
1,0,12.73,140.7,7.98,0.99009901,60,1.960784314
1,0,12.73,139.5333333,8.23,0.99009901,60,1.960784314
1,0,12.73,151.2,7.35,0.99009901,60,1.960784314
1,0,12.73,127.9666667,8.526666667,0.99009901,80,1.960784314
1,0,12.73,114.8333333,4.426666667,0.99009901,80,1.960784314
1,0,12.73,91.54,4.913333333,0.99009901,80,1.960784314
1,0,12.73,113.9666667,4.576666667,0.99009901,20,9.090909091
1,0,12.73,283.5666667,1.78,0.99009901,20,9.090909091
1,0,12.73,143.6333333,6.03,0.99009901,20,9.090909091
1,0,12.73,131.7,5.266666667,0.99009901,40,9.090909091
1,0,12.73,146.2666667,4.823333333,0.99009901,40,9.090909091
1,0,12.73,124.9666667,4.396666667,0.99009901,40,9.090909091
1,0,12.73,133.3,5.976666667,0.99009901,60,9.090909091
1,0,12.73,147.6666667,7.0,0.99009901,60,9.090909091
1,0,12.73,128.9333333,5.493333333,0.99009901,60,9.090909091
1,0,12.73,129.7,8.37,0.99009901,80,9.090909091
1,0,12.73,88.21333333,2.646666667,0.99009901,80,9.090909091
1,0,12.73,86.61,5.016666667,0.99009901,80,9.090909091
1,0,12.73,97.09666667,3.523333333,0.99009901,20,50.0
1,0,12.73,125.0333333,8.636666667,0.99009901,20,50.0
1,0,12.73,150.1,7.9,0.99009901,20,50.0
1,0,12.73,116.0,5.51,0.99009901,40,50.0
1,0,12.73,120.9333333,7.95,0.99009901,40,50.0
1,0,12.73,140.9333333,10.19,0.99009901,40,50.0
1,0,12.73,154.5,8.826666667,0.99009901,60,50.0
1,0,12.73,149.3333333,10.71,0.99009901,60,50.0
1,0,12.73,146.9666667,14.23333333,0.99009901,60,50.0
1,0,12.73,172.9666667,13.56666667,0.99009901,80,50.0
1,0,12.73,95.48333333,18.53333333,0.99009901,80,50.0
1,0,12.73,97.44333333,18.13333333,0.99009901,80,50.0
1,0,12.73,280.2666667,-2.143333333,9.090909091,20,0.497512438
1,0,12.73,135.4333333,-1.52,9.090909091,20,0.497512438
1,0,12.73,172.7666667,-0.768,9.090909091,20,0.497512438
1,0,12.73,161.0333333,-1.302666667,9.090909091,40,0.497512438
1,0,12.73,103.78,-1.417333333,9.090909091,40,0.497512438
1,0,12.73,194.2,-1.53,9.090909091,40,0.497512438
1,0,12.73,277.0333333,-0.445353333,9.090909091,60,0.497512438
1,0,12.73,197.9,-0.4119,9.090909091,60,0.497512438
1,0,12.73,250.5333333,-1.150666667,9.090909091,60,0.497512438
1,0,12.73,203.0666667,-0.866333333,9.090909091,80,0.497512438
1,0,12.73,183.1333333,-1.256666667,9.090909091,80,0.497512438
1,0,12.73,204.2666667,0.426333333,9.090909091,80,0.497512438
1,0,12.73,172.2333333,-1.87,9.090909091,20,0.99009901
1,0,12.73,135.7,-2.006666667,9.090909091,20,0.99009901
1,0,12.73,198.1333333,-0.638,9.090909091,20,0.99009901
1,0,12.73,108.2,-1.143666667,9.090909091,40,0.99009901
1,0,12.73,119.6333333,-1.095,9.090909091,40,0.99009901
1,0,12.73,203.1333333,-1.493333333,9.090909091,40,0.99009901
1,0,12.73,159.9,-1.693333333,9.090909091,60,0.99009901
1,0,12.73,224.8,-0.698333333,9.090909091,60,0.99009901
1,0,12.73,252.4666667,-0.727,9.090909091,60,0.99009901
1,0,12.73,554.6666667,-0.57,9.090909091,80,0.99009901
1,0,12.73,153.5666667,-0.411666667,9.090909091,80,0.99009901
1,0,12.73,186.2666667,-0.533333333,9.090909091,80,0.99009901
1,0,12.73,240.3333333,-1.993333333,9.090909091,20,1.960784314
1,0,12.73,153.9333333,-1.546666667,9.090909091,20,1.960784314
1,0,12.73,262.8333333,-1.140333333,9.090909091,20,1.960784314
1,0,12.73,93.57666667,-1.966666667,9.090909091,40,1.960784314
1,0,12.73,145.4,-1.000666667,9.090909091,40,1.960784314
1,0,12.73,272.0,-1.209,9.090909091,40,1.960784314
1,0,12.73,144.8666667,-1.506666667,9.090909091,60,1.960784314
1,0,12.73,225.2666667,-0.898333333,9.090909091,60,1.960784314
1,0,12.73,831.5,-0.789,9.090909091,60,1.960784314
1,0,12.73,178.0666667,-1.065666667,9.090909091,80,1.960784314
1,0,12.73,134.8666667,0.4569,9.090909091,80,1.960784314
1,0,12.73,113.5333333,0.340333333,9.090909091,80,1.960784314
1,0,12.73,132.8333333,-1.64,9.090909091,20,9.090909091
1,0,12.73,139.0333333,-1.626666667,9.090909091,20,9.090909091
1,0,12.73,173.7,-1.343333333,9.090909091,20,9.090909091
1,0,12.73,86.48,-1.109,9.090909091,40,9.090909091
1,0,12.73,131.3,-1.138666667,9.090909091,40,9.090909091
1,0,12.73,145.3333333,-0.974333333,9.090909091,40,9.090909091
1,0,12.73,161.5666667,-1.029666667,9.090909091,60,9.090909091
1,0,12.73,126.6,-1.553333333,9.090909091,60,9.090909091
1,0,12.73,100.7066667,-0.7077,9.090909091,60,9.090909091
1,0,12.73,133.4333333,-1.222,9.090909091,80,9.090909091
1,0,12.73,94.06666667,-2.506666667,9.090909091,80,9.090909091
1,0,12.73,479.6333333,0.1946,9.090909091,80,9.090909091
1,0,12.73,104.5,-1.523333333,9.090909091,20,50.0
1,0,12.73,108.7333333,-0.928,9.090909091,20,50.0
1,0,12.73,124.4333333,-1.003,9.090909091,20,50.0
1,0,12.73,122.0333333,-1.225,9.090909091,40,50.0
1,0,12.73,111.9333333,-1.238333333,9.090909091,40,50.0
1,0,12.73,131.9,-0.524533333,9.090909091,40,50.0
1,0,12.73,155.1,-0.473333333,9.090909091,60,50.0
1,0,12.73,158.4666667,-0.883,9.090909091,60,50.0
1,0,12.73,155.6666667,-0.294,9.090909091,60,50.0
1,0,12.73,265.4333333,1.176666667,9.090909091,80,50.0
1,0,12.73,174.9,1.081666667,9.090909091,80,50.0
1,0,12.73,134.8666667,2.193333333,9.090909091,80,50.0
