,LGBM,XGB,RF,DT,kNN,MLR,lasso,PLS
711,0.005769803755602003,0.017510492354631424,0.004000749278620051,0.0,0.1866983679678682,0.04135903037713862,0.00731697259191455,0.012352022858569234
712,0.0033919135686345573,0.004624553956091404,0.0006135847933638357,0.0,0.0,0.02318621618422423,0.010040305630473922,0.016697059862644872
713,0.005769803755602003,0.004291550721973181,0.008760768887400957,0.0,0.0,0.004480306439005655,0.027781213417751305,0.005569715800131728
714,0.005769803755602003,0.0013338958378881216,0.0019236931464919407,0.0,0.0,0.02647565631317572,0.047239360237770645,0.026871208412831415
715,0.005022094243782306,0.015983954071998596,0.022150569132909238,0.026247070639437542,0.0,0.03435495675750111,0.09624034921311558,0.0647552563052863
716,0.005022094243782306,0.008654807694256306,0.0009784064278540341,0.0,0.0,0.020944289345909417,0.10719380600952139,0.08732493041725342
717,0.005022094243782306,0.013125400058925152,0.0010973384666889852,0.0,0.0,0.042644855127744075,0.11475433125223994,0.0961819651752039
718,0.004724791261218551,0.002485546749085188,0.0,0.0,0.0,0.09950918249838647,0.03594444674853692,0.014096721474453608
719,0.026579282596272846,0.1268375813961029,0.05750569066483863,0.17341814529628385,0.0,0.14022729251864696,0.0006185691971048457,0.02830221316823161
720,0.003979982635488947,0.005877167917788029,0.0,0.0,0.0,0.03860658513039783,0.037309827998578404,0.01975788470182234
721,0.004724791261218551,0.007841134443879128,0.008359595283264513,0.0,0.0,0.013910277667510296,0.04650686243259419,0.013714937362288723
722,0.002483067408994821,0.004128722939640284,0.016549104319777234,0.0,0.0,0.046953713971277455,0.021456454314801088,0.0293823713542836
723,0.008087982149277384,0.03788350522518158,0.007569196013412616,0.0,0.0,0.10639134399204098,0.017821370973522294,0.0026783090212664368
724,0.030730405691618393,0.015126372687518597,0.003025722575605401,0.0,0.04347038036850027,0.11976313860920595,0.004612400568143937,0.018781743631321256
725,0.004724791261218551,0.0004663545114453882,0.002652866123572517,0.0,0.0,0.070153391497904,0.03953732612026828,0.05633417453453488
726,0.007343173523547779,0.004508025944232941,0.0025494364468251307,0.0,0.0,0.09775441785374961,0.05349358267971055,0.06714502169692341
727,0.004724791261218551,0.010955172590911388,0.008666675966224006,0.0,0.012912657134988298,0.1220819452022801,0.08433893299795653,0.1070446463834919
728,0.004724791261218551,0.01754908449947834,0.0,0.0,0.1880913737744579,0.11208121945860294,0.07758809209138318,0.09993931086658815
729,0.020352835910317384,0.062148410344267546,0.02132457315031808,0.0033478406427853713,0.0033478406427853713,0.11560427128121642,0.09386336755960656,0.11332314589772773
730,0.10000123477472622,0.1337777028963404,0.17773379087155455,0.22815533980582525,0.06873724936530848,0.09945272910777914,0.12041760868064855,0.09360494691954876
731,0.0041261536043807326,0.003977701999247074,0.00014284120075884384,0.0,0.0,0.10030486205179645,0.015684313948616496,0.0018451881297616018
732,0.0041261536043807326,0.010125660337507725,0.0012297734627831716,0.0,0.0,0.1149251363854531,0.0007684636061375816,0.008272632385524462
733,0.0041261536043807326,0.0037055264692753553,0.00044024104452628,0.0,0.0,0.06873820081722437,0.01667769355514942,0.03346793085833177
734,0.0041261536043807326,0.0010390345705673099,0.001530009671539634,0.0,0.0,0.1109460084967242,0.056839660048702834,0.07768230133902194
735,0.061046854134518054,0.07989933341741562,0.0673394843262603,0.11700703046534983,0.0,0.0771307286776336,0.03580791701327696,0.051620939585588624
736,0.014185050477162543,0.002045717556029558,0.015617324543923132,0.0,0.06469594545157596,0.0971200339509316,0.0921766236422853,0.10705448237653803
737,0.015076187164886835,0.03280269727110863,0.048412049436446815,0.0,0.14255015670111892,0.11517414123933678,0.10398675162789467,0.12602020557377644
738,0.09474656691632508,0.007651187836186013,0.0638334110510625,0.1366755942417141,0.14623483689420644,0.07715788350489883,0.08876980742502621,0.06867733894166592
739,0.22644035108861982,0.16824660937363844,0.09246010777744113,0.423585537328423,0.4872782055574153,0.34750334865043697,0.35936989384478935,0.32981557608771284
740,0.004724791261218551,0.00558782322332263,0.0008548153107912061,0.0,0.0,0.13602747644238633,0.09911298450058814,0.1270007328082662
741,0.004724791261218551,0.00040968687972053885,0.0018965171829249498,0.0,0.08033817049090158,0.1728870880460157,0.13300065127879773,0.15824270869925786
742,0.05437768750425818,0.07810157537460327,0.06625084094568522,0.11700703046534983,0.0,0.05103772539667084,0.02393347540110463,0.07142796106030988
743,0.2951836242937854,0.33676059101591316,0.2905551562583282,0.3230387233567683,0.03413093268954753,0.11492086304309623,0.10758684399710922,0.0777643425121125
744,0.216029446277333,0.3008006492465646,0.26857546162036416,0.39554737194509537,0.017472974534782415,0.09342017934619018,0.09194459790112008,0.0785115794797337
745,0.003979982635488947,0.009509322233498096,0.0030132518692110254,0.0,0.0,0.00035655858071204083,0.08313244528937114,0.07602062165020025
746,0.009576958338249618,0.01882585883140564,0.013426514897890858,0.0,0.0,0.16140798916536292,0.07980105435574375,0.1099388258010815
747,0.004724791261218551,0.002092304639518261,0.0,0.0,0.0,0.11384042529137894,0.10161487229529942,0.12270035295754508
748,0.004724791261218551,0.011101548559963703,0.0,0.0,0.0,0.12285056393090188,0.10570803885019264,0.13207599231910366
