,LGBM,RF,XGB,DT,kNN,lasso,MLR,PLS
57,0.009958793197224227,0.00248702611731756,0.010088860988616943,0.0,0.0,0.0561368647301142,0.04344145374371777,0.03269873967611948
58,0.012115993937308535,0.013779287786590306,0.0021473467350006104,0.0,0.03618309469189248,0.057249840417500586,0.06006895454000402,0.0524387990121535
59,0.01117147241378499,0.007961208655953485,0.01015627384185791,0.0,0.040172448535963114,0.059872714305540836,0.05619171717351436,0.05617451718452125
60,0.002995284821961298,0.0368717355969598,0.03710359334945679,0.0,0.045125861256295946,0.07762708358555061,0.0857633246373207,0.0784083088518176
61,0.004089575922880269,0.0011970636071915262,0.00900357961654663,0.008066288628071572,0.0,0.04916767959034842,0.05476174048724056,0.05111909880690507
62,0.08008142382198105,0.0751104703189465,0.04079672694206238,0.11375445074508775,0.0,0.08260267006891561,0.08366931245399348,0.07678202084069237
63,0.006684432423616998,0.025816554730820195,0.022628873586654663,0.008066288628071572,0.0,0.16500756761268437,0.16710973776815774,0.15491997770892363
64,0.0996494172413152,0.10004319734619412,0.06537941098213196,0.007332190425952817,0.034589906223250144,0.003432289756698348,0.013855638542591975,0.007209422292421455
65,0.022663329657645715,0.11540152942358534,0.015032142400741577,0.003353365611047273,0.0,0.14777944037940324,0.14177660191738434,0.14833849247161568
66,0.07954104635836905,0.20722086920618188,0.13196909427642822,0.0,0.0,0.1530869137248314,0.14368738554937582,0.149230141153123
67,0.2807773996732897,0.25597558526905434,0.2855224013328552,0.0,0.0,0.2386158240449074,0.22784232321355208,0.22712724752624447
68,0.06764832982060603,0.09709424786332788,0.05854749041702201,0.0,0.21851513742283962,0.23940627071903686,0.2353753351699036,0.23662152697642075
69,0.022078735909864367,0.09673019810917904,0.09484648741079194,0.13517077673743905,0.13517077673743905,0.029330712088531496,0.01467991880759617,0.020342990605545674
70,0.18901970834549964,0.24078510332217584,0.24518706542936552,0.1934260846630621,0.026495692958285133,0.1313975115483565,0.13186516394150594,0.12340487795157667
71,0.1824459268860985,0.09583742763346825,0.12725744017286988,0.33821894839961575,0.9205927818250832,0.7813236805801659,0.7966507059534912,0.7914120634265249
72,0.15639939745443818,0.020397023207718194,0.05598181486129761,0.22650665963339045,0.04852899419086726,0.21862821856396503,0.22992874103334265,0.22990334458853612
73,0.009702419427298686,0.005660047589742305,0.002735733985900879,0.3681920084399314,0.3246449320226438,0.04764546210720155,0.04273350914282498,0.04459316826891835
74,0.009702419427298686,0.006366459593200336,0.0003223717212677002,0.0,0.04895831582252302,0.11658330782809673,0.10890974879058413,0.11405535768287764
75,0.014215072485347034,0.03997591102905626,0.02460426092147827,0.0,0.0,0.1939235170176189,0.189876626162088,0.19561440083792236
76,0.21326723486170204,0.11728083585425671,0.11058276891708374,0.0,0.0,0.18993246945279474,0.18252569228838678,0.18720257073540764
77,0.19593141067203512,0.25232050741633866,0.13467741498339714,0.062669421366507,0.04192595810077232,0.08324982150524879,0.061361293782766,0.0678041330786251
78,0.12350301028816568,0.0376419469772607,0.002995277408495256,0.20780400603689542,0.09324380942276217,0.1833019888477257,0.19619798986729986,0.1881086917410697
79,0.03935978911853455,0.11567096691277456,0.03234364774820464,0.5508080941286797,0.04498535938004511,0.49403464750738946,0.5049652179327615,0.49865871832947195
80,0.00550500962538231,0.01900404784454633,0.002006232738494873,0.2788945196963132,0.3276360548811503,0.42873438034131306,0.4335962592001035,0.4269808814364936
81,0.013724734981496166,0.014689262636348224,0.009449005126953125,0.17445036830504335,0.13902016429823694,0.289799943047662,0.293038601933232,0.2884139670956712
82,0.06606925350464547,0.0507833504978764,0.04519292712211609,0.2606158512462087,0.44454162716701034,0.6067492993547615,0.6105718061673868,0.5999219561366764
83,0.0001960553406314056,0.038908797403967556,0.000589907169342041,0.29839302198526785,0.8548099717337391,0.7577684212520158,0.7736882318136711,0.76573791154763
84,0.032043169568434,0.07075608817970012,0.06333684921264648,0.0614532506923382,0.0614532506923382,0.0018485786093052903,0.011393279048863197,0.0033412683431952167
85,0.08370222781504312,0.16951514653182037,0.09576112031936646,0.0,0.0,0.08495092699194173,0.08118536973359144,0.08980024872267714
86,0.15556757165199908,0.1819557149555501,0.12641781568527222,0.0,0.0,0.09602317623163109,0.09012281657036722,0.09706407069372035
87,0.31383022497582785,0.4126795491010595,0.47248671131242204,0.0,0.0019491079922978184,0.1378114841991555,0.1292074891759224,0.1327845177292591
88,0.5308619131605523,0.47826700140142187,0.5199625119910807,0.13973361466438086,0.0,0.1551953114791335,0.1564771441519472,0.16163426203001557
89,0.007002387165578793,0.000323860389467669,0.0022542476654052734,0.0,0.0,0.12538844376153357,0.10021599828189143,0.10605850398838465
90,0.13726769064003916,0.14405144182161866,0.14355950103292814,0.0,0.11373325101100235,0.18495539264524224,0.1827044594718692,0.18984460242044252
91,0.0072273447787663736,0.0030316057848696646,0.011513769626617432,0.0,0.0,0.16978753824310572,0.16052483177060078,0.16923049478324506
92,0.007002387165578793,0.003701756121148182,0.0038241147994995117,0.14651193459053147,0.025534484055945453,0.09289000763812671,0.09087425986641873,0.0967579762525041
93,0.009651530977983647,0.027102036667231842,0.015048474073410034,0.3094751417644731,0.030295204902600376,0.011007723774116407,0.022802031097925668,0.017680691178618813
94,0.006948636623925434,0.06210967436559227,0.04835033416748047,0.28844595994800404,0.31571471712749716,0.18935702427614437,0.20974702680536356,0.20101166459309916
95,0.007002387165578793,0.0031484978931569994,0.007961928844451904,0.04547013055518945,0.5777425358672483,0.6124168770028907,0.6214925878719046,0.6160963005780737
96,0.007002387165578793,0.0,0.000502467155456543,0.14519319530528818,0.03988864579590934,0.20329809471399468,0.20914044149164168,0.20387716254607285
97,0.005774401228415594,0.04403187110265443,0.020551413297653198,0.053584772957053085,0.05123851818584023,0.02848944656752922,0.03468854628739414,0.03591194609684832
98,0.006053109383256533,0.030170044366157386,0.005373269319534302,0.0,0.0,0.017742128596966576,0.038582898302797486,0.03945758462661135
99,0.007002387165578793,0.0020650797837267585,0.004100620746612549,0.0,0.0,0.033134870605906495,0.021301944635221004,0.02137299269746086
100,0.0072273447787663736,0.01993521143786541,0.02811315655708313,0.0,0.004263927362195884,0.03173307820530254,0.009381346552650605,0.007078739880669663
101,0.020680106918757057,0.05625559522239602,0.022327274084091187,0.0,0.0,0.01842066375646048,0.015271057136080401,0.020647444156268416
102,0.007348226755244666,0.007132033276187968,0.015338152647018433,0.0,0.08219145751300302,0.07761519908535437,0.07590113830883077,0.07762540428406457
103,0.009305987155050184,0.04834236591247341,0.01208224892616272,0.07171304233153107,0.0,0.05349739685914709,0.023794387444106502,0.020058030240269753
104,0.007002387165578793,0.022900257782131707,0.055105745792388916,0.07171304233153107,0.0,0.07738109226593867,0.049087534805075855,0.04394221982000242
105,0.007002387165578793,0.00022528462789573166,0.0025000572204589844,0.0,0.0,0.06161180211517716,0.049964738199393816,0.05090160248397182
106,0.007641101128506601,0.0005664424809881753,0.0007239878177642822,0.0,0.14722958650057993,0.09221657669175609,0.07422848232615661,0.07123092689569159
107,0.007002387165578793,0.004040677612202734,0.02309146523475647,0.04074904391401821,0.0,0.013674100267485337,0.004294692491859653,0.0011795876312595405
108,0.0166940780916707,0.011735938942371097,0.00025719404220581055,0.0,0.0,0.030652525623618213,0.059658263626163346,0.06006299504941347
109,0.007743736334187249,0.014556095087382181,0.01748552918434143,0.0,0.0,0.012785605055705543,0.04391554030339884,0.046090939304984854
110,0.007348226755244666,0.003886753263879732,0.01401558518409729,0.0,0.0,0.0014406661061486734,0.001203416005393032,0.00615639580409838
111,0.016440393121873818,0.007492007497974794,0.026439428329467773,0.04074904391401821,0.0,0.0407897504875194,0.027794476665433387,0.026922292254818576
112,0.007002387165578793,0.001313074201063783,0.0014390349388122559,0.0,0.05217889856085374,0.05519419720240218,0.0337052607365953,0.0319121400274808
113,0.007002387165578793,0.00026484680645303093,0.0008231401443481445,0.0,0.03745857235222944,0.07088279506091419,0.05293091762643909,0.05062075746665331
114,0.007002387165578793,0.0002182513517077675,0.0007859766483306885,0.043782144270077816,0.043782144270077816,0.043404506349243255,0.027753212906241026,0.025239104422142833
115,0.007002387165578793,0.0004807746651344176,0.010216832160949707,0.04074904391401821,0.05300346900654429,0.09029179996638331,0.07722336451066347,0.07521676225831497
116,0.007002387165578793,0.000868433777308893,0.0012990832328796387,0.0,0.0,0.04477380636395783,0.02897135837959447,0.031121725445258097
117,0.007002387165578793,0.00019693173326300065,0.00041559338569641113,0.04074904391401821,0.015160018382588156,0.09465747229546448,0.07908417916676744,0.07832341378878889
118,0.007002387165578793,0.00019187656600290126,0.000604778528213501,0.0,0.0,0.1052008890588968,0.08764238209055297,0.08527684997638593
119,0.007348226755244666,0.006027219406818512,0.0023001134395599365,0.0,0.0,0.08667973207243419,0.06554343422952913,0.06396336522843218
120,0.007002387165578793,0.003542749131829971,0.00023314356803894043,0.0,0.1746580121532733,0.09349013682607471,0.07580519084574153,0.07482009117336275
121,0.007002387165578793,0.005787655501340719,0.0026482045650482178,0.0,0.0,0.05878501979098351,0.06966255992459013,0.06310436228381076
122,0.007002387165578793,0.0006775023077937493,0.0040329694747924805,0.0,0.0,0.0326636036425126,0.018277339375256163,0.017905966764932696
123,0.007002387165578793,0.013542621967684607,0.011688202619552612,0.0,0.0,0.02682137346119018,0.05334324784407174,0.05023380861778655
124,0.0072273447787663736,0.00665896617119748,0.003935366868972778,0.0,0.0,0.04589521457259764,0.026937164414700954,0.02677869950895955
125,0.0072273447787663736,0.002019599762626929,0.0046828389167785645,0.0,0.0,0.020005649521531537,0.006179082627420229,0.010872670274067658
126,0.007002387165578793,0.015458142587115293,0.004305630922317505,0.0,0.0,0.056521161995968336,0.04303860113894886,0.045701937792060374
127,0.06618764316542483,0.06575462500706475,0.06569021629749533,0.0,0.0,0.0667194514931069,0.050363054918486194,0.051776071226913765
128,0.009930239132824589,0.013601627701060645,0.009425610303878784,0.0,0.0,0.07968090361121688,0.06414094516252669,0.06465152539351783
129,0.12816838957186025,0.07723034568238482,0.11975501884292306,0.0,0.08681415922604514,0.07271759282976059,0.051356725119402036,0.05054417904554936
130,0.007002387165578793,0.00641708426744033,0.0038172006607055664,0.0,0.012092595763127064,0.02540444267447572,0.023035702584267792,0.030978233730118807
131,0.007002387165578793,0.0012804958459712518,0.0010218322277069092,0.0,0.0,0.027481265563948764,0.012571369094644347,0.016921516828543842
132,0.007348226755244666,0.014268022770231661,0.01491624116897583,0.0,0.07171534439038804,0.06098999375445731,0.04876876761682783,0.051831069346798
133,0.007348226755244666,0.001104035970183933,0.00460052490234375,0.07701437425820917,0.07701437425820917,0.01970893802870287,0.03663509702545695,0.034871903867802694
134,0.007348226755244666,0.07435555409028972,0.08352139592170715,0.20770143742582092,0.20770143742582092,0.31931623882529375,0.3275584021302088,0.3278952777773539
135,0.007002387165578793,0.008050361711346815,0.0016758441925048828,0.0,0.0,0.09965511129224931,0.11028820379748713,0.11176782973423659
136,0.007002387165578793,0.0010967844740428156,0.009640395641326904,0.018297507582750908,0.0,0.08901593664867789,0.09697881648148687,0.09912107648674374
137,0.007002387165578793,7.29702404501297e-05,0.0012929439544677734,0.0,0.0,0.054226002851331015,0.08215102947916225,0.08624850309790034
138,0.007002387165578793,0.0011664798452679242,0.005510598421096802,0.0,0.0,0.025992394507307667,0.02162417151282603,0.017734619848398733
139,0.007002387165578793,0.0019920655853004534,0.0013658702373504639,0.018297507582750908,0.014056818695566001,0.038529430153372304,0.05605364342735028,0.056630204331657955
140,0.007002387165578793,0.008793765660029014,0.01773861050605774,0.0,0.0,0.022318769276296113,0.03974570855833495,0.041155170903111785
141,0.007002387165578793,0.0009789111609301514,0.001920461654663086,0.0,0.0,0.024375755223264427,0.0005692198104187418,0.006044548685596368
142,0.007002387165578793,0.00025962679678227617,0.008528202772140503,0.0,0.0,0.04581748609730712,0.03427986874010405,0.029736983193809075
143,0.007002387165578793,0.00881849908630207,0.035022586584091187,0.004694711855466183,0.0,0.03716725704052307,0.018478267909739193,0.012156833555585389
144,0.007002387165578793,0.0015664809442173288,0.007336854934692383,0.07171304233153107,0.07471703523974807,0.032062909711341334,0.022168532384907014,0.020767425478547444
145,0.007002387165578793,0.002991065541342477,0.014667481184005737,0.0,0.0,0.05940974103314161,0.04940495655527119,0.04590248933779398
146,0.007348226755244666,0.006435902206062435,0.014799326658248901,0.0,0.0,0.009105626712687706,0.013784375968791701,0.018511905857302308
147,0.007002387165578793,0.0061618093102993555,0.0027463436126708984,0.0,0.0,0.037282120339225566,0.06066161297429962,0.0629613489373708
148,0.007002387165578793,0.0,0.0007346868515014648,0.0,0.0,0.007526770422148846,4.888268401689877e-05,0.0018919354460346233
149,0.007002387165578793,0.0,1.9669532775878906e-06,0.0,0.0,0.03279903170986727,0.022759000890607617,0.018514335652083547
150,0.007002387165578793,0.0,0.0005751848220825195,0.0,0.0,0.026293307797975677,0.02582821718163178,0.02713618714109032
151,0.062363299238219184,0.06936568640379798,0.06895015262274634,0.0,0.0,0.05112610104787088,0.034436819090240156,0.029559206010866035
152,0.007002387165578793,0.006041139170952573,0.0022121071815490723,0.013873137280759595,0.0,0.04976328757470297,0.050589892011269594,0.05250302773426986
153,0.007002387165578793,0.000847652644072267,0.007820099592208862,0.0,0.0,0.07562882029951246,0.05822065697895762,0.053412818681848905
154,0.007002387165578793,6.099169194250302e-05,0.0004312098026275635,0.052881445338256616,0.0709339264305349,0.06943926272413162,0.07520162155597021,0.07074402989210593
155,0.008950624814560547,0.015828701261593914,0.007219642400741577,0.21429513385203747,0.21429513385203747,0.229956453780379,0.23766195660634143,0.23368249496553795
156,0.007348226755244666,0.009615461119170077,0.004500269889831543,0.0,0.0,0.039111045259851804,0.042400412209877475,0.045873628147017384
157,0.12544881926875634,0.1311897775726405,0.13201008589903152,0.0,0.074441914020893,0.01338250425736182,0.0074657227348330635,0.009410904764205433
158,0.007348226755244666,0.0047360598268055745,0.00010016560554504395,0.0,0.0,0.09115081068458533,0.0886703156120294,0.08709877433208636
159,0.007348226755244666,0.011413820387709354,0.013733714818954468,0.0,0.0,0.042791550192691416,0.047797708325992644,0.04536919927871748
160,0.06688325723392435,0.01900661088237726,0.1779299687069008,0.0,0.0,0.013710495075001591,0.005989751199927201,0.004014511418815647
161,0.03326151320843993,0.06072410835955119,0.008481204509735107,0.0,0.0,0.03289733284606591,0.024360682201511302,0.020708334996403815
162,0.06382625593893468,0.20932333078862345,0.14697522078248354,0.022132841004000165,0.0,0.03180589739601718,0.05540930097113855,0.05558574243328614
163,0.03351642767689893,0.057971862185465024,0.07120269536972046,0.0,0.019124023530191676,0.03608305054649099,0.024851464596400002,0.022883657639094848
164,0.0753762535867408,0.13254036558906837,0.019683480262756348,0.0,0.0,0.0728027912646041,0.06581793583578827,0.06247537901037682
165,0.18509771566175423,0.2894053231539218,0.14430850744247437,0.0,0.0,0.02719085202458659,0.004942387231688022,0.0034456155409978984
166,0.27603266654813025,0.28556852381266373,0.376035757336314,0.0,0.0,0.08082329702373597,0.06922690547578747,0.06594020791284932
167,0.30128067240235107,0.33087969539215767,0.31868197839571066,0.0,0.0,0.06669645535164283,0.06644089075369544,0.06664769296577691
168,0.04890834329262195,0.005816642539731798,0.017639672710605403,0.07435805655507623,0.005103222359974498,0.21581050932144402,0.2329517075922664,0.2296439283084305
169,0.11556850987745615,0.028320757688983123,0.050260533086074255,0.02597916391929317,0.019835413603721205,0.2386668615108669,0.2633467962297107,0.2600882652891435
170,0.31869588677861044,0.15834840620937785,0.2803679415328546,0.10136709305903557,0.5136078838978211,0.30580156640936834,0.27243337601645484,0.27269622910806585
171,0.08876467599289095,0.049029871668875125,0.07428299844634423,0.1592048002109983,0.0,0.310726227088127,0.32949823932974825,0.32731078816373543
172,0.2008413355687062,0.08955158934725038,0.0015931878070410965,0.25326387973097725,0.015904931097411548,0.2413770066170441,0.2666351683374478,0.2667686280194383
173,0.056620498439774125,0.13911931097442248,0.027045607535392424,0.18319926150600027,0.3979021706921349,0.31946955421355094,0.3340809935747773,0.3320111351871233
174,0.01925218822250921,0.0073028712408078345,0.028875028573789208,0.022569280910306855,0.36373021669164923,0.24540583450865328,0.2104118990901263,0.20775691745347724
175,0.3647507401860232,0.21072851200680706,0.39788001775741577,0.05753471110190095,0.24293128202127945,0.06335214554205759,0.08625131317977702,0.08180339937310649
176,0.2322506018536393,0.27017639354634115,0.3158370852470398,0.13045628379269414,0.2746635357941452,0.29074886309421005,0.2668855357714958,0.26993984716871045
177,0.15775640532584306,0.1647010196109659,0.13209764353049613,0.06956349729658451,0.23410598485739054,0.2683013026462848,0.24785201436651055,0.25572763838243107
178,0.18654130939232016,0.18679449253656377,0.26322476749572343,0.5823332893753572,0.5445410247933766,0.416039466153527,0.4031328889760917,0.406244733091433
179,0.08514973637467803,0.11066208640254188,0.09820377979966494,0.32282737702756165,0.20114603749815207,0.1320882541610906,0.12402677325260919,0.12784017196984138
180,0.0029731124111799234,0.08035594003085461,0.022192442160112957,0.231728867202954,0.2642753527627588,0.034329948771251784,0.03218177266119404,0.03359599794229967
181,0.24421428998090633,0.22934984661806124,0.17939008027413395,0.2302079212273066,0.251516184324714,0.0806564402569731,0.046405488876784584,0.0462636664765364
182,0.14965889701055934,0.13220437057411172,0.20199976880145099,0.2450217591982066,0.3845644612798667,0.33065937596496553,0.34578653515424596,0.3406261985895344
183,0.04733601795250886,0.011094284233320484,0.014485855742681908,0.11014769879994735,0.08438749931383882,0.2807167350122152,0.26531864668775956,0.2700723007569605
184,0.030795673513454913,0.10061221372368023,0.1289951486416484,0.6036895394669364,0.32953781652693714,0.3977307853451426,0.3835107675380854,0.3873652568090022
185,0.022251554621732852,0.029975233605244823,0.0004957020282745361,0.009679546353685953,0.1228410392617677,0.16515742995774263,0.14454118107361835,0.14288550618352075
186,0.043932207650445115,0.11620860061352775,0.10753759741783142,0.03399709877357249,0.0755144906030496,0.3760124049306975,0.35537928565194815,0.35720957614803833
187,0.043932207650445115,0.10487067288672028,0.053977400064468384,0.12811552156138728,0.21876703565437805,0.3267877287175459,0.3110254370684236,0.31818477531124956
188,0.05042749249672681,0.09536482058866003,0.03692936897277832,0.07435805655507623,0.0,0.20650038217194594,0.21170545405367058,0.20840719119763693
189,0.1310476093332636,0.15655163767010133,0.20658944833880755,0.003353365611047321,0.31267308453118825,0.0647761357683303,0.04093647991970151,0.042868953149555356
190,0.2729819828430117,0.16792137775810173,0.18297423197728546,0.054617785397160334,0.2061458030256469,0.2558635283020804,0.2677501413823554,0.26209722841909916
191,0.164738761281078,0.22043810429134508,0.3422036018941297,0.5403863906105764,0.19896445410350264,0.2919631216058352,0.32546900610982205,0.3325738559733741
192,0.30709860604883155,0.2428357592641437,0.26925898460934383,0.359281098698216,0.06709078694794597,0.30063080761195127,0.3303626093044312,0.3361663678999868
193,0.0028570567280243493,0.00392764517121632,0.02670716680586338,0.407659991333999,0.0833478645861111,0.0718787847009612,0.08766806217052131,0.08919291508498578
194,0.002153108037909652,0.0,0.0011981995776295662,0.009440974428446406,0.0,0.07900422576695672,0.06715011224180649,0.0626494138239034
195,0.004161205014730666,0.0024588992922765836,0.00022167834686115384,0.002938904692827944,0.0,0.07127859899202599,0.05193076105237495,0.0428686081992507
196,0.0028570567280243493,0.0019438217064486354,0.004808480851352215,0.002938904692827944,0.0,0.019993092425596125,0.009668761432867448,0.005277835810432369
197,0.0028570567280243493,0.0,0.00030352864996530116,0.002938904692827944,0.0,0.02717452697217277,0.014656614487884405,0.009547454300531805
198,0.0028570567280243493,0.0,0.0003279919910710305,0.002938904692827944,0.0,0.01783184188867292,0.012784582490783151,0.008661091456026893
199,0.0049223027059750995,0.005553474878016618,0.002608242444694042,0.002938904692827944,0.0,0.008421249520835769,0.010906072934924455,0.013062174981575844
200,0.002153108037909652,0.0018137060969712956,0.0008899226668290794,0.002938904692827944,0.0,0.02164060360401754,0.011212767774140181,0.004196919025092158
201,0.002153108037909652,0.0,0.010919095017015934,0.002938904692827944,0.0,0.0113025893963026,0.010204859683362436,0.006476780644939006
