,RLU_N2a
185,0.3569612205975842
186,0.4979868616232252
187,0.3901250264886629
188,0.3743377834286925
189,0.2392456028819665
190,0.12682771773680865
191,0.1736596736596736
192,0.595359186268277
193,0.5367662640389912
194,0.4819877092604365
195,0.510701419792329
196,0.43695698241152775
197,0.465564738292011
198,0.4605848696757788
199,0.4465988556897647
200,0.4465988556897647
201,0.4400296673023945
202,0.3106590379317652
203,0.38514515787243053
204,0.561877516422971
205,0.5307268489086672
206,0.46503496503496505
207,0.47817334180970544
208,0.41915660097478274
209,0.42561983471074377
210,0.464505191777919
211,0.41841491841491835
212,0.4030514939605849
213,0.451048951048951
214,0.27071413435049796
215,0.32051282051282054
216,0.6354100445009536
217,0.5488450942996397
218,0.47732570459843177
219,0.5372960372960371
220,0.5031786395422759
221,0.44829413011231184
222,0.5468319559228649
223,0.5307268489086672
224,0.5298792116973936
225,0.7000423818605637
226,0.6268277177368087
227,0.5881542699724518
228,0.5337995337995338
229,0.8047255774528501
230,0.7283322737868192
231,0.7828989192625555
232,0.8834498834498832
233,0.8429752066115701
234,0.9345200254291162
235,0.82453909726637
236,0.849332485696122
237,0.9632337359610084
238,0.9560288196651832
239,0.9066539521084975
240,0.5014833651197286
241,0.4350497986861623
242,0.3485908031362577
243,0.40898495443949984
244,0.4105742742106378
245,0.3930917567281203
246,0.42636151727060817
247,0.36098749735113367
248,0.47382920110192833
249,0.3186056367874549
250,0.3064208518753973
251,0.4692731510913329
252,0.4910998092816274
253,0.4454333545242635
254,0.3743377834286925
255,0.42636151727060817
256,0.41142191142191137
257,0.42975206611570244
258,0.42350074168255986
259,0.3672388217842763
260,0.23511337147700778
261,0.2578936215299852
262,0.27664759482941303
263,0.2875609239245603
264,0.5325280779826234
265,0.44426785335876234
266,0.45910150455605
267,0.437592710319983
268,0.45910150455605
269,0.4277389277389277
270,0.48834498834498835
271,0.41915660097478274
272,0.3995549904640813
273,0.457512184784912
274,0.32242000423818606
275,0.632443314261496
276,0.5781945327399871
277,0.4616444161898707
278,0.4990464081373172
279,0.5963127781309598
280,0.5237338419156601
281,0.516211061665607
282,0.7078830260648441
283,0.616338207247298
284,0.5039203221021402
285,0.8171222716677262
286,0.6912481457936002
287,0.6455816910362364
288,0.8521932612841703
289,0.8421275694002965
290,0.7301335028607756
291,0.9398177579995759
292,0.830472557745285
293,0.8217842763297307
294,0.976478067387158
295,0.8460478915024368
296,0.7735749099385463
297,1.0
298,0.9784912057639328
299,0.9015681288408559
300,0.1736596736596736
301,0.1380589107861835
302,0.12682771773680865
303,0.20025429116338206
304,0.23076923076923073
305,0.24708624708624705
306,0.23076923076923073
307,0.2507946598855689
308,0.3146853146853147
309,0.23076923076923073
310,0.26456876456876455
311,0.3500741682559864
312,0.14812460267005723
313,0.0839160839160839
314,0.010489510489510481
315,0.04089849544394997
316,0.2059758423394787
317,0.187857596948506
318,0.16581902945539306
319,0.26764144945963125
320,0.34117397753761386
321,0.24708624708624705
322,0.187857596948506
323,0.2925407925407925
324,0.0839160839160839
325,0.0839160839160839
326,0.06452638270820088
327,0.10023310023310023
328,0.18097054460690826
329,0.1736596736596736
330,0.11432506887052343
331,0.25439711803348164
332,0.27378681924136467
333,0.22621318075863528
334,0.20025429116338206
335,0.21667726213180755
336,0.18097054460690826
337,0.10023310023310023
338,0.1573426573426573
339,0.187857596948506
340,0.30419580419580416
341,0.24708624708624705
342,0.22155117609663066
343,0.3313201949565585
344,0.4105742742106378
345,0.589319771137953
346,0.40559440559440557
347,0.37200678109769014
348,0.27378681924136467
349,0.14812460267005723
350,0.0839160839160839
351,0.45327399872854407
352,0.3672388217842763
353,0.3085399449035812
354,0.37200678109769014
355,0.5878364060182242
356,0.5957830048739139
357,0.611464293282475
358,0.7656283110828566
359,0.6700572155117608
360,0.4706505615596524
361,0.45380377198559013
362,0.498410680228862
363,0.5337995337995338
364,0.4891926255562619
365,0.4852723034541216
366,0.3881118881118881
367,0.36098749735113367
368,0.4418308963763509
369,0.25439711803348164
370,0.27378681924136467
371,0.39584657766475945
372,0.4855901674083492
373,0.4543335452426361
374,0.4706505615596524
375,0.48283534647171006
376,0.47298156389065477
377,0.5312566221657131
378,0.370841279932189
379,0.4527442254714981
380,0.49480822208094927
381,0.3064208518753973
382,0.27071413435049796
383,0.4221233312142402
384,0.479020979020979
385,0.48071625344352614
386,0.5176944267853358
387,0.458571731299004
388,0.499470226742954
389,0.47817334180970544
390,0.362258953168044
391,0.449459631277813
392,0.43441407077770705
393,0.30419580419580416
394,0.22621318075863528
395,0.6691036236490782
396,0.48717948717948717
397,0.48643780461962277
398,0.45221445221445217
399,0.48325916507734684
400,0.4824115278660733
401,0.5140919686374232
402,0.5312566221657131
403,0.5282898919262555
404,0.6940029667302394
405,0.6066963339690612
406,0.5967365967365967
407,0.6898707353252806
408,0.7568340750158933
409,0.7215511760966304
410,0.664759482941301
411,0.9950201313837677
412,0.7566221657130747
413,0.4022038567493113
414,0.993112947658402
415,0.9260436533163805
416,0.6535282898919261
417,0.8135198135198136
418,0.8565374019919474
419,0.805785123966942
420,0.337995337995338
421,0.3529349438440348
422,0.1736596736596736
423,0.20025429116338206
424,0.42498410680228854
425,0.4004026276753549
426,0.24708624708624705
427,0.42138164865437594
428,0.4022038567493113
429,0.14812460267005723
430,0.301970756516211
431,0.27664759482941303
432,0.20025429116338206
433,0.24327187963551594
434,0.10023310023310023
435,0.10023310023310023
436,0.45486331849968215
437,0.42498410680228854
438,0.3635304089849544
439,0.04089849544394997
440,0.3441407077770714
441,0.06452638270820088
442,0.25439711803348164
443,0.1380589107861835
444,0.45592286501377405
445,0.35961008688281415
446,0.10023310023310023
447,0.4659885568976477
448,0.491417673235855
449,0.44712862894681066
450,0.42275905912269546
451,0.4488239033693579
452,0.3871582962492053
453,0.21148548421275692
454,0.22155117609663066
455,0.24327187963551594
456,0.6289468107649925
457,0.5464081373172283
458,0.2392456028819665
459,0.5793600339054883
460,0.6362576817122272
461,0.491417673235855
462,0.5602881966518329
463,0.6193049374867556
464,0.44829413011231184
465,0.5008476372112736
466,0.5450307268489085
467,0.2795083704174613
468,0.7818393727484636
469,0.3787878787878788
470,0.3106590379317652
471,0.9499894045348589
472,0.6300063572790844
473,0.587200678109769
474,0.9978809069718158
475,0.5822208094935368
476,0.6057427421063784
477,0.892350074168256
478,0.40898495443949984
479,0.5245814791269336
480,0.19421487603305787
481,0.12682771773680865
482,0.1380589107861835
483,0.26128417037507945
484,0.23511337147700778
485,0.25439711803348164
486,0.2507946598855689
487,0.3426573426573426
488,0.43695698241152775
489,0.2059758423394787
490,0.23076923076923073
491,0.4400296673023945
492,0.21148548421275692
493,0.10023310023310023
494,0.11432506887052343
495,0.24708624708624705
496,0.1736596736596736
497,0.21667726213180755
498,0.3106590379317652
499,0.3186056367874549
500,0.38514515787243053
501,0.26764144945963125
502,0.27378681924136467
503,0.44246662428480604
504,0.20025429116338206
505,0.11432506887052343
506,0.16581902945539306
507,0.26128417037507945
508,0.26128417037507945
509,0.26456876456876455
510,0.28226319135410044
511,0.3860987497351133
512,0.5259588895952532
513,0.3485908031362577
514,0.26128417037507945
515,0.4640813731722822
516,0.1736596736596736
517,0.1380589107861835
518,0.10023310023310023
519,0.35961008688281415
520,0.449459631277813
521,0.42138164865437594
522,0.3819665183301547
523,0.4527442254714981
524,0.4146005509641873
525,0.31267217630853994
526,0.38090697181606264
527,0.49629158720067806
528,0.7287560923924559
529,0.530197075651621
530,0.40125026488662846
531,0.8698876880695063
532,0.8835558381012927
533,0.7233524051705869
534,0.6248145793600339
535,0.7080949353676627
536,0.6414494596312779
537,0.5776647594829412
538,0.6771561771561772
539,0.5621953803771984
540,0.5505403687221868
541,0.5042381860563678
542,0.464505191777919
543,0.449459631277813
544,0.4454333545242635
545,0.4640813731722822
546,0.41989828353464714
547,0.3635304089849544
548,0.3556897647806739
549,0.4098325916507735
550,0.23511337147700778
551,0.24327187963551594
552,0.5689764780673872
553,0.5019071837253655
554,0.4836829836829836
555,0.4030514939605849
556,0.41767323585505406
557,0.4382284382284382
558,0.3977537613901249
559,0.3543123543123543
560,0.362258953168044
561,0.3635304089849544
562,0.24327187963551594
563,0.22155117609663066
564,0.5731087094723457
565,0.4819877092604365
566,0.4855901674083492
567,0.44066539521084974
568,0.3968001695274422
569,0.43049374867556683
570,0.3871582962492053
571,0.3296249205340114
572,0.34117397753761386
573,0.21667726213180755
574,0.2059758423394787
575,0.11432506887052343
576,0.6010807374443738
577,0.5946175037084127
578,0.512926467471922
579,0.5454545454545454
580,0.44066539521084974
581,0.45486331849968215
582,0.3977537613901249
583,0.3968001695274422
584,0.40125026488662846
585,0.3920322102140284
586,0.24327187963551594
587,0.3166984530620894
588,0.667938122483577
589,0.6587200678109768
590,0.5841279932189023
591,0.5556261919898282
592,0.6134774316592497
593,0.6267217630853994
594,0.40644204280567914
595,0.4824115278660733
596,0.499470226742954
597,0.3485908031362577
598,0.3635304089849544
599,0.40813731722822627
600,0.5072049162958254
601,0.4146005509641873
602,0.3939393939393939
603,0.3968001695274422
604,0.4331426149607967
605,0.4105742742106378
606,0.3529349438440348
607,0.32612841703750794
608,0.26128417037507945
609,0.3064208518753973
610,0.187857596948506
611,0.22621318075863528
612,0.5014833651197286
613,0.4669421487603305
614,0.37539732994278446
615,0.4004026276753549
616,0.40898495443949984
617,0.40559440559440557
618,0.39584657766475945
619,0.337995337995338
620,0.3296249205340114
621,0.37984742530197074
622,0.25439711803348164
623,0.24708624708624705
624,0.5298792116973936
625,0.4331426149607967
626,0.38917143462598003
627,0.48325916507734684
628,0.44066539521084974
629,0.43886416613689344
630,0.457512184784912
631,0.4098325916507735
632,0.37539732994278446
633,0.40389913117185844
634,0.3426573426573426
635,0.26764144945963125
636,0.5834922653104471
637,0.5558381012926468
638,0.498410680228862
639,0.551705869887688
640,0.3871582962492053
641,0.437592710319983
642,0.28226319135410044
643,0.3871582962492053
644,0.3500741682559864
645,0.26128417037507945
646,0.21148548421275692
647,0.21148548421275692
648,0.7905276541640178
649,0.6825598643780462
650,0.7190082644628097
651,0.7474041110404746
652,0.692095783004874
653,0.6331849968213603
654,0.7127569400296672
655,0.6200466200466199
656,0.6253443526170799
657,0.0839160839160839
658,0.3659673659673659
659,0.45592286501377405
660,0.11432506887052343
661,0.11432506887052343
662,0.12682771773680865
663,0.19421487603305787
664,0.2059758423394787
665,0.187857596948506
666,0.30419580419580416
667,0.2875609239245603
668,0.3556897647806739
669,0.1736596736596736
670,0.24708624708624705
671,0.2974147065056156
672,0.1380589107861835
673,0.12682771773680865
674,0.04089849544394997
675,0.24708624708624705
676,0.25439711803348164
677,0.3426573426573426
678,0.20025429116338206
679,0.3930917567281203
680,0.3995549904640813
681,0.18097054460690826
682,0.27378681924136467
683,0.3569612205975842
684,0.1380589107861835
685,0.12682771773680865
686,0.0839160839160839
687,0.1573426573426573
688,0.301970756516211
689,0.32051282051282054
690,0.2578936215299852
691,0.3106590379317652
692,0.33958465776647595
693,0.22621318075863528
694,0.290103835558381
695,0.3441407077770714
696,0.1380589107861835
697,0.0839160839160839
698,0.04089849544394997
699,0.26764144945963125
700,0.26128417037507945
701,0.301970756516211
702,0.3166984530620894
703,0.3330154693791057
704,0.3901250264886629
705,0.27378681924136467
706,0.30419580419580416
707,0.3881118881118881
708,0.11432506887052343
709,0.0839160839160839
710,0.04089849544394997
711,0.28226319135410044
712,0.27664759482941303
713,0.20025429116338206
714,0.4418308963763509
715,0.5245814791269336
716,0.4943844034753126
717,0.47202797202797203
718,0.43112947658402195
719,0.465564738292011
