,RLU_N2a
290,0.2667383705297123
291,0.33893519763377244
292,0.38800752890561974
293,0.31298736219413825
294,0.36488303307340686
295,0.3378596396880882
296,0.19077709061575687
297,0.30142511427803165
298,0.2823339607421349
299,0.11710137133638077
300,0.018150040333422934
301,0.3492874428609841
302,0.3483463296585103
303,0.34431298736219407
304,0.3432374294165098
305,0.38343640763646136
306,0.405216456036569
307,0.40145200322667374
308,0.6117235816079589
309,0.5009411132024737
310,0.48830330734068284
311,0.6914493143318097
312,0.6466792148426994
313,0.5746168324818499
314,0.9936810970691046
315,0.6911804248453886
316,0.9912610916913147
317,0.9061575692390427
318,0.5603656897015327
319,0.7633772519494488
320,0.817961817692928
321,0.1599892444205432
322,0.17894595321322937
323,0.0
324,0.0
325,0.23917719817155147
326,0.04463565474589942
327,0.26579725732723847
328,0.24146275880613066
329,0.0
330,0.11427803172895945
331,0.08214573810164022
332,0.03979564399031993
333,0.0
334,0.0
335,0.3082817961817693
336,0.27036837859639684
337,0.19239042753428337
338,0.0
339,0.16778703952675456
340,0.0
341,0.053912342027426674
342,0.0
343,0.18741597203549343
344,0.322398494218876
345,0.35466523258940574
346,0.2675450389889755
347,0.3006184458187684
348,0.22237160527023392
349,0.0
350,0.012234471632159183
351,0.03979564399031993
352,0.5384511965582145
353,0.35466523258940574
354,0.4420543156762571
355,0.516940037644528
356,0.2999462221027157
357,0.3666308147351438
358,0.4226942726539392
359,0.08577574616832478
360,0.21175047055660123
361,0.9365420812046248
362,0.4762032804517342
363,0.997311105135789
364,0.4698843775208389
365,0.49973111051357877
366,0.8634041408980908
367,0.2500672223716053
368,0.3967464372143048
369,0.0
370,0.06265125033611185
371,0.029443398763108364
372,0.16590481312180694
373,0.2855606345791879
374,0.0
375,0.02393116429147618
376,0.2894595321322936
377,0.04463565474589942
378,0.0
379,0.13538585641301415
380,0.2198171551492336
381,0.07071793492874423
382,0.07851573003495566
383,0.292551761226136
384,0.06265125033611185
385,0.06265125033611185
386,0.0892713094917989
387,0.22102715783812854
388,0.398494218876042
389,0.1734337187415972
390,0.06265125033611185
391,0.31997848884108626
392,0.0
393,0.18741597203549343
394,0.30142511427803165
395,0.30559290131755845
396,0.25719279376176396
397,0.127856950793224
398,0.214439365420812
399,0.3608496907770906
400,0.6558214573810164
401,0.4038720086044635
402,0.24025275611723573
403,0.8349018553374563
404,0.8522452272116159
405,0.545038988975531
406,0.4641032535627856
407,0.5903468674374831
408,0.4444743210540467
409,0.4296853993008872
410,0.37093304651788117
411,0.3205162678139285
412,0.30142511427803165
413,0.29631621403603114
414,0.31997848884108626
415,0.26391503092229096
416,0.19239042753428337
417,0.18244151653670337
418,0.25114278031728965
419,0.029443398763108364
420,0.03979564399031993
421,0.45307878461952134
422,0.3679752621672492
423,0.3448507663350363
424,0.24253831675181503
425,0.23581607959128792
426,0.18069373487496643
427,0.19077709061575687
428,0.19239042753428337
429,0.03979564399031993
430,0.012234471632159183
431,0.4583221296047324
432,0.3426996504436677
433,0.34727077171282605
434,0.29026620059155683
435,0.2346060769023931
436,0.27735950524334496
437,0.22237160527023392
438,0.1493681097069104
439,0.16402258671685932
440,0.0060500134444743114
441,0.0
442,0.0
443,0.49381554181231513
444,0.4856144124764721
445,0.3819575154611454
446,0.42323205162678135
447,0.29026620059155683
448,0.3082817961817693
449,0.23581607959128792
450,0.2346060769023931
451,0.24025275611723573
452,0.2285560634579188
453,0.03979564399031993
454,0.1329658510352245
455,0.5786501747781662
456,0.47230438289862864
457,0.4361387469749932
458,0.5095455767679483
459,0.5263511696692659
460,0.24684054853455228
461,0.3432374294165098
462,0.36488303307340686
463,0.1734337187415972
464,0.19239042753428337
465,0.2489916644259209
466,0.3746974993277762
467,0.25719279376176396
468,0.23097606883570854
469,0.2346060769023931
470,0.2807206238236085
471,0.25208389351976335
472,0.17894595321322937
473,0.1449314331809627
474,0.06265125033611185
475,0.11992471094380208
476,0.0
477,0.018150040333422934
478,0.36743748319440706
479,0.20744823877386398
480,0.23917719817155147
481,0.2500672223716053
482,0.24576499058886803
483,0.23339607421349817
484,0.1599892444205432
485,0.1493681097069104
486,0.2130949179887066
487,0.053912342027426674
488,0.04463565474589942
489,0.22492605539123423
490,0.34431298736219407
491,0.29026620059155683
492,0.28798063995697765
493,0.31164291476203276
494,0.25114278031728965
495,0.20744823877386398
496,0.2436138746974993
497,0.16590481312180694
498,0.07071793492874423
499,0.43640763646141434
500,0.36353858564130137
501,0.43116429147620317
502,0.22237160527023392
503,0.28636730303845115
504,0.0892713094917989
505,0.22237160527023392
506,0.1753159451465448
507,0.06265125033611185
508,0.0
509,0.0
510,0.6093035762301693
511,0.5345522990051088
512,0.6355203011562247
513,0.5178811508470018
514,0.5246033880075288
515,0.0
516,0.1954826566281258
517,0.3096262436138747
518,0.0
519,0.0
520,0.11710137133638077
521,0.0959935466523259
522,0.18244151653670337
523,0.0
524,0.04463565474589942
525,0.10849690777090615
526,0.0
527,0.0
528,0.04463565474589942
529,0.053912342027426674
530,0.16590481312180694
531,0.0
532,0.22990051089002417
533,0.2381016402258671
534,0.0
535,0.07851573003495566
536,0.18405485345522987
537,0.0
538,0.0
539,0.0
540,0.0
541,0.11427803172895945
542,0.137805861790804
543,0.0583490185533746
544,0.1253025006722237
545,0.16200591556870125
546,0.018150040333422934
547,0.09922022048937884
548,0.16778703952675456
549,0.0
550,0.0
551,0.07071793492874423
552,0.06265125033611185
553,0.11427803172895945
554,0.1329658510352245
555,0.15367034148964775
556,0.22613605808012904
557,0.07851573003495566
558,0.11710137133638077
559,0.22358160795912885
560,0.0
561,0.0
562,0.0892713094917989
563,0.08214573810164022
564,0.0
565,0.29174509276687277
566,0.3967464372143048
567,0.35842968539930087
568,0.3300618445818768
569,0.2781661737026082
570,0.3218607152460339
