LGBM,XGB,RF,DT,kNN,PLS,lasso,MLR
0.3738142759187085,0.26512901528716637,0.28829896306652697,0.43271583362460686,0.43271583362460686,0.09226492993834995,0.3146060082677185,0.08782924393580771
0.030971362087353967,0.09736583153069969,0.11030700221367819,0.009204240941395797,0.026098100897122195,0.3023724334494635,0.1096118995362127,0.3092037382700211
0.09197869586799684,0.14739669202286,0.058904811837352855,0.18000699056274036,0.24866125047064958,0.11861602014860928,0.1343965933912221,0.12493750916446034
0.02271013519805518,0.02331855706870556,0.15271991145287195,0.19206571128975883,0.0,0.34291643503502417,0.13664921217750783,0.3426157830160752
0.16005370168829686,0.11654166877269745,0.2667860887801467,0.0,0.0,0.3649428679600188,0.13642450555189262,0.3662359832219068
0.11169596140358376,0.15367013617758007,0.14634277059303263,0.10200396131888614,0.24386574080601764,0.27616232371113436,0.04660185078980614,0.27880026779077577
0.23376605090660543,0.2210130817657804,0.38055633228474883,0.3243621111499476,0.13552200450091506,0.399916039404296,0.13149694716606938,0.39765823372274034
0.187760128235949,0.2340256191975001,0.05386869392986143,0.1336945124082489,0.12089187656034747,0.0531403284562621,0.18504821737156957,0.053282702636490986
0.015390752173443434,0.013875955984223753,0.20984445997902823,0.2528253524408714,0.01486468517843409,0.2937893346517534,0.5664427758378561,0.2936099973351178
0.03716866328559265,0.04536114022488169,0.03753058371198892,0.008738203425375679,0.1194849073019979,0.17383051900898983,0.47891677990790066,0.16972356063498611
0.00044042350679862244,0.024032749235630035,0.01155714785040196,0.0,0.0,0.017914995523228838,0.08752751670756975,0.02232706368723848
0.013894418277953553,0.009899700060486794,0.005071653268088081,0.0,0.0,0.035431789574919687,0.11668223805973021,0.03263438877100873
0.002189664502217009,0.006024619564414024,0.0009151811720843529,0.0,0.08706289041520845,0.016148939543287263,0.11684799164590047,0.014751633015374535
0.002901133920815378,0.007197839207947254,0.0002761272282418739,0.0,0.0,0.027036521930061938,0.11726958660211574,0.027285645456514556
0.0009463137908281407,0.0076383850537240505,0.003425375742747293,0.0,0.0330902608520656,0.05908838110240495,0.11641992890747715,0.058847136013272024
0.002540949767876322,0.0008385139517486095,0.0005371082372130959,0.0,0.007133615102884089,0.009319229704446763,0.1364446288194021,0.012005229049663902
0.0044425773646864465,0.011508170515298843,0.00305720610509146,0.0,0.0,0.031091684902198824,0.13859711238316103,0.028395750626332383
0.005115983579301959,0.014104208908975124,0.0014825818478387514,0.0,0.0,0.08939904893860695,0.1412298123596698,0.08853200502602793
0.0021586915656155235,0.005696948152035475,0.006147034836304326,0.0,0.0,0.04434096323188558,0.038640293332761935,0.04628383295557403
0.003252140018468985,0.0063980938866734505,0.002266689968542468,0.0,0.0,0.03137612832902184,0.0362644856883577,0.032713015590698905
0.0030858382071963625,0.003751723561435938,0.0008691599673773739,0.0,0.0,0.040879250575471926,0.09346936762732853,0.04186853570570551
0.001243677293616576,0.011456280015408993,0.0003903064196667834,0.0,0.0,0.028439113698808166,0.09188415800316496,0.02898418303051994
0.0029064057165326257,0.008041635155677795,0.0006227426307817786,0.0,0.0,0.0761247654548661,0.11566608612790474,0.07819516515752467
0.003591518113419699,0.00031830897205509245,9.204240941395797e-05,0.0,0.0,0.009629427149388248,0.12091591194803762,0.013442970815954962
0.0029064057165326257,6.012925223330967e-05,0.0022969824070837707,0.0,0.0,0.031287351104581446,0.12020154912345044,0.0332249269182014
0.004496902292213574,4.4424086809158325e-07,0.0017691949201910752,0.0,0.0,0.06004627913526408,0.12095629163771254,0.05782860353157203
0.01612929489549776,0.013807917013764381,0.003783642083187697,0.0,0.0,0.08403313539383758,0.1188318701213736,0.08245845990656481
0.0074351453716343845,0.01530277170240879,0.006528603052545732,0.0,0.0,0.03207026451761029,0.1432502655811392,0.029011062414293767
0.0011370975709904354,0.0020480279345065355,0.0002295234766398696,0.0,0.0,0.045575974160781796,0.14280706684329111,0.04251566695588464
0.005457754007497369,0.004580726381391287,0.00538972387277176,0.0,0.0,0.0392782532168906,0.14734378822131644,0.034629526131976285
0.0009253899351456107,0.029750347137451172,0.0022975649539787963,0.0,0.0,0.08772183937169592,0.1472049459677629,0.08492666175037585
0.02115626934538461,0.047981180250644684,0.010843527903996272,0.0,0.46344605777918735,0.1264727964882444,0.14636905250079765,0.12331662681403358
0.00013035222708303955,0.010758353397250175,0.002956425492252128,0.0,0.0,0.09206036256193756,0.02663699619623558,0.09535128581900788
0.004059765262762884,0.005404923111200333,0.0019288127694279393,0.0,0.0,0.026437341733066416,0.09485395463629115,0.031117960881872207
0.002294221849912271,0.006215210538357496,0.001130140976348596,0.0,0.030630186924987087,0.024812848237541152,0.09368467003870579,0.026300052746796712
0.005430508027194285,0.0008700425387360156,0.0029296283350809743,0.0,0.013969217194185025,0.02815053077408479,0.09399938789700656,0.02588573328336759
0.0030256399605540483,0.0007195724174380302,0.002633111965513224,0.0,0.043086513816794306,0.057444945691909936,0.12182743448664007,0.05522675100869936
0.009150479033565905,0.012457144446671009,0.00043632762437376235,0.0,0.0,0.04039500503372262,0.13897730512782253,0.04249004879379649
0.0023578357193226778,0.0004927493864670396,0.006126063148083422,0.0,0.0,0.06821863195727713,0.14445534229875012,0.06478380477767236
0.002022245367506173,0.0004081960069015622,0.0008248864033554704,0.0,0.0,0.06043881835950146,0.14306318949684613,0.05851502695415511
0.041159337012415344,0.03807685896754265,0.011158685774204827,0.0,0.0,0.12320807950235603,0.14304969157718084,0.12147704471477014
0.0007914629912735701,0.0018341551767662168,0.008143423045555171,0.0,0.0,0.06975004108072816,0.14896835196117633,0.06572601021942207
0.0007914629912735701,0.005843133665621281,0.003561109169288128,0.0,0.0,0.0883607537462472,0.14866927734120966,0.08542133006172782
0.00027054699197170105,0.001188427209854126,0.0,0.0,0.0,0.023807230728625117,0.14159806749493803,0.023360001300677884
0.0017002236678152877,0.003219546750187874,0.002810206221600839,0.0,0.0,0.09473509702914673,0.14077221429637424,0.09269123481279311
0.026729497275436713,0.05058368295431137,0.007062798555283701,0.05184667365722942,0.004841793800347447,0.09808870375072001,0.031284519004283556,0.09511751964968583
0.012307649826310541,0.007200561463832855,0.009172200862169405,0.0,0.0,0.022074328490020584,0.035042390315222216,0.016618143697276253
0.15208923814018782,0.11577322065038559,0.1639974367936619,0.1845508563439357,0.04967391087248532,0.21058931563859884,0.09878452335051464,0.20819681098998427
0.3286241086898435,0.3065662468170163,0.3480123499941745,0.3553536059652802,0.3553536059652802,0.378373417471893,0.26935750142334947,0.3757308168628528
0.03374780492827137,0.02950157840501505,0.057645927997203736,0.0744494931842013,0.0744494931842013,0.08181598030544249,0.014191890213481648,0.07937272264398174
0.010420236873951562,0.011451924219727516,0.0020156122567866717,0.0,0.0,0.01539731369431735,0.0890766188234692,0.011873258394907651
0.034116520599213884,0.025146223604679108,0.01225736921822207,0.0,0.0,0.006443290594343662,0.08957304250448761,0.01005292203918241
0.012797942783750398,0.02437390200793743,0.012614470464872424,0.04584644063847142,0.06122083288917457,0.04170782482749105,0.08993383178748887,0.047144665907401094
0.0645105880499457,0.021722927689552307,0.021454619596877545,0.0,0.0,0.056751789980443605,0.08985557473817439,0.06211946260276883
0.014603346953817327,0.02025171473264681,0.0519462891762787,0.0658277991378306,0.0611232575043703,0.05652252428688555,0.07084840676354406,0.05359869923636266
0.03266132902681453,0.02872607484459877,0.007924967959920776,0.0,0.06732076683224038,0.02931350862158319,0.13517143234328402,0.03244689025616296
0.011296436236328604,0.0007783801411278546,0.004916113247116395,0.0,0.0,0.009251294849834654,0.1429646509200187,0.01261088160979698
0.07626008957328426,0.06271906197071075,0.011825701969008512,0.0,0.004623356302791751,0.08299966063267394,0.1440506600148187,0.08742235135439445
0.08707282446345395,0.08490315079689026,0.009170453221484333,0.0,0.0,0.07807807835777938,0.1436480493877778,0.08388848638475352
0.04730560953565529,0.04125764364660736,0.005887801468018162,0.009204240941395797,0.042479701846789716,0.10069465329580288,0.02931708115814155,0.09872686717707631
0.07552088567017506,0.06024019725053903,0.07668472562041245,0.09245019224047536,0.053978368802246664,0.16517217935129141,0.058436222119275835,0.16314478716539677
0.050241777468570094,0.047863574272999726,0.014897471746475568,0.009204240941395797,0.015430630111025499,0.05229410387939834,0.02950898194854505,0.04938072387555268
0.015299137371569963,0.02805495448410511,0.012900500990329723,0.0,0.032767894615569684,0.0205800291501492,0.038535206704819636,0.016696451862706647
0.01298440998873369,0.008540092036128044,0.007699522311546081,0.0,0.005068777335070536,0.018254260226414992,0.038871621989935046,0.013217076473598597
0.051486020563940624,0.014399103820323944,0.011884539205406035,0.0,0.0,0.01534642012121562,0.09350695395634534,0.013748690231204563
0.09204299791009075,0.04759283736348152,0.029755912850984514,0.0,0.0,0.037672153196745925,0.09382535004309148,0.041304039515971606
0.039292050295667305,0.03548368066549301,0.01725270884306187,0.0,0.004914020682526062,0.04854290740277314,0.09339921961233194,0.05225619890739388
0.051815579096714595,0.046551034420244275,0.07066643364790863,0.0744494931842013,0.06969830983304379,0.07078486314529413,0.06568067248881052,0.06604589641751688
0.027034839828803392,0.02238108489398083,0.027696027030175915,0.03530234183851799,0.017542039445383285,0.06378473655715905,0.10717981359953146,0.06858021146518523
0.22435793698312206,0.21732885603716257,0.25348421297914486,0.28323430036117914,0.28323430036117914,0.15466031377931044,0.14040454594689836,0.15000823393847237
0.06874701013226336,0.11957257757247444,0.051319468717231705,0.009204240941395797,0.009204240941395797,0.08622356103791919,0.13863845390401328,0.08840439916451888
0.06811282367485894,0.04492033537827517,0.11853081673074681,0.09629500174764066,0.13365261382443816,0.09329871113666463,0.007255545617665199,0.08980390465089082
0.13999614960633572,0.13624781066167468,0.004412210182919714,0.046370732843993956,0.437622359586861,0.045633932831835824,0.10143280059915236,0.049150011970789984
0.057434452999709174,0.1145166005602003,0.25385937317954094,0.31247815449143657,0.23068344345968317,0.20908873472220008,0.16416618703107982,0.20556045395928174
0.017754685057463415,0.01671273447573185,0.00798089246184318,0.0,0.0,0.10359894831420616,0.038608729791443,0.09900995355626288
0.005199405438865882,0.009780130349099636,0.0052697192123965985,0.0,0.0,0.007028048957882907,0.09471885159982858,0.00951167266493197
0.0035113009757846737,0.010811954736709595,0.00018408481882791595,0.0,0.004707905921369795,0.05167732484380419,0.09468074389843678,0.056089841596719016
0.02609326114843726,0.030538206920027733,0.009260747990213217,0.0,0.005149380933351037,0.07692354855591062,0.09493692706690549,0.08133514176406635
0.007766941973687469,0.013850233517587185,0.0011289758825585464,0.0,0.0,0.04261460889214072,0.11956082931175172,0.03896465958608674
0.008932265457916432,0.00043603083402868337,0.004168123033904217,0.009204240941395797,0.09462743190132292,0.09501031933784017,0.11308318342698667,0.09954744788030978
0.02236902694817894,0.04198982194066048,0.010490504485611094,0.0,0.04306355716386786,0.06575527610095047,0.14427394595895188,0.06817467256448714
0.055403928742501996,0.060692377388477325,0.025567983222649415,0.058895491087032514,0.0,0.07238949596437312,0.1441177535729437,0.0753468192116516
0.01834137435069042,0.029576513916254044,0.009827566119072588,0.0,0.08990683436142524,0.08761235494482841,0.14906080749693237,0.09117178587720541
0.015935315042802094,0.021840067074587383,0.016689385995572632,0.009204240941395797,0.0038494077291040445,0.10593666225601141,0.025945990998763754,0.10125375521202407
0.022643234803564314,0.007338388357311487,0.04907375043691021,0.009204240941395797,0.0,0.18631749815397314,0.0349875826871842,0.1844230449297482
0.020941917287892225,0.0226033553481102,0.006881626470930912,0.0,0.0,0.1947419309656902,0.08954559940041197,0.18998411069871302
0.01432185004239744,0.036870621144771576,0.02964522894092975,0.0,0.04277815432721687,0.22449122038466962,0.08951345097219651,0.22132098253368426
0.02539400567428954,0.011937135830521584,0.030097867878364215,0.0658277991378306,0.028509792974358603,0.2334543795116601,0.08986048500771167,0.2316432064872667
0.003070149802271105,0.0036132120687158986,0.006923569847372697,0.03052545729931261,0.03530234183851799,0.2141148703684072,0.08184865685719468,0.2086995469482175
0.06017566345030387,0.04523346916433124,0.0594390073400909,0.08085750902947689,0.056480040516633925,0.14578471605035656,0.027566128232396875,0.14156878252676255
0.04213956349112713,0.06975512597703382,0.08850576721426068,0.039496679482698416,0.11621660363205577,0.09401609074638845,0.25343027540742175,0.09735107339444793
0.4263406657306167,0.39007270336151123,0.30159734358615864,0.47162996621228004,0.3706598910763801,0.7119870513450437,0.8559971154716958,0.715192646238993
0.22487072094137872,0.137932212525254,0.1499930094372599,0.035535360596528065,0.5044530551844006,0.589376906384638,0.7293983851636221,0.5908606967226462
0.34088603225500647,0.33167006028333235,0.3468175463124783,0.1456949784457648,0.31414848561451303,0.030007909238687236,0.22227649536025829,0.029568747812067586
0.007263088240318724,0.009367984118115624,0.009083071187230583,0.004835139228707916,0.028575272812939596,0.11622976068586285,0.002644112212699168,0.11110032994072264
0.02647877328938296,0.010408970419168606,0.02051031108004195,0.03052545729931261,0.07666161098915872,0.1329485874801341,0.027100136126570515,0.12917229199591612
0.008090768594430975,0.05466812763627449,0.027254456483746983,0.03530234183851799,0.031051914527099204,0.1581279370362641,0.0035141174153369426,0.15537485637214352
0.03453227092656843,0.04468038946747793,0.0040201561225678625,0.0566235581964348,0.4878552210931733,0.14143405658408476,0.026895432838494854,0.13864286234155485
0.11457228056100319,0.12695754633407608,0.2249667948269835,0.2804380752650588,0.316527002150249,0.10246122892558729,0.2765927313058697,0.10506692196016512
0.0236180425815809,0.023144432709105434,0.06727426307817776,0.0652452522428055,0.07085467481168951,0.1859604375245444,0.019084503132550307,0.1822341810863966
0.03020727207554759,0.015387211926281452,0.039300361179074914,0.0658277991378306,0.0,0.2620188461845042,0.09355538090739349,0.2591233456452408
0.016502840342926463,0.004401460975290483,0.001309565420016326,0.03716649190259816,0.046370732843993956,0.22969000164830833,0.04735037917018356,0.2267459685969182
0.015779877869603786,0.0222268458455801,0.007814284049866015,0.47611557730397297,0.4784353446877672,0.2110376834076475,0.09840843647590619,0.2067394904485907
0.006610376446497278,0.013167070535864578,0.031547244553186526,0.028719561924734918,0.056507048817429795,0.17424114012405612,0.06464601675618778,0.16992131890905848
0.020361833132394026,0.02546927146613598,0.00911103343819178,0.0,0.06903679156392271,0.25532489935182223,0.12058076109987291,0.25069978855954084
0.12333887580903358,0.16848949320483264,0.23547011534428497,0.3171385296516369,0.041027309106068,0.44610056645485874,0.6064395709678634,0.4498267033237148
0.21495233666789437,0.18110665636269296,0.15073517418152216,0.03308866363742291,0.2901168004678092,0.21729622087071748,0.37136804722710787,0.22190521322270246
0.04058323047348321,0.010606426060317808,0.03621169754165211,0.046370732843993956,0.046370732843993956,0.10568276523915288,0.007653801763704976,0.1012509130173784
0.007581938748661221,0.016048282384872437,0.0102697192123966,0.0,0.0,0.09732928141718512,0.0279979492672046,0.0961790295116701
0.039806036511600425,0.040722452104091644,0.015362344168705582,0.07846906675987417,0.07210761290257182,0.1840697259324296,0.038180451248451486,0.18036808330509146
0.2556144209554426,0.2028576135635376,0.10062041244320169,0.03530234183851799,0.0398114336139187,0.22410602159036197,0.039883609713273566,0.22114157619727876
0.009865879072354608,0.010858082212507725,0.012757194454153561,0.0,0.0,0.15029056211150454,0.09440507642883297,0.14568635879848985
0.01040394208664515,0.0052888887003064156,0.04791622975649539,0.0,0.0,0.21379968102616767,0.0949796865528777,0.20897840628650569
0.010052515541093472,0.02968391217291355,0.0036461610159617863,0.0,0.0,0.22802899729524684,0.09320066817286364,0.2248603179406922
0.006138877254617536,0.012470181346057707,0.01247698939764652,0.011068391005475964,0.046370732843993956,0.21955284080005255,0.04817097893968007,0.21560311706129154
0.0142917279222157,0.009734101593494415,0.038552370965862746,0.0658277991378306,0.4366122366477508,0.27174697325025465,0.0944558334125051,0.2685101818555175
0.018749303467111664,0.01999397575855255,0.007880111849003849,0.47611557730397297,0.6412581036349846,0.3046180849358895,0.07919204533714758,0.3016866642144784
0.030771696390137954,0.03150852024555206,0.01850751485494582,0.07846906675987417,0.20934156742804147,0.28489178878102517,0.12061500185760048,0.2810229374060115
0.22521963471041478,0.23976169246192802,0.1866893859955724,0.08243038564604455,0.48095299317609985,0.368871643951018,0.5508002141499979,0.37293491375051646
0.40157346594693133,0.3879488238251656,0.23067808458580907,0.31853664219969713,0.869276476756379,0.5411537757269005,0.7198579740242944,0.5451192873789502
0.007737837771996453,0.003906251396983862,0.0026447629034137255,0.0,0.0,0.08395478902321526,0.033583783423470376,0.08345529447009667
0.23735498293818735,0.247543973015372,0.24009903297215432,0.2439706396364908,0.2138868137622716,0.32393481539264285,0.20960616462858223,0.32271095411968215
0.02100143012386992,0.020207956433296204,0.014308516835605268,0.0,0.034697685155001046,0.06990093930505423,0.03425877517384923,0.06859743864411189
0.054724984555947806,0.07928754389286041,0.007201444716299661,0.0,0.047128538677594416,0.013407393836955162,0.0891652800417326,0.012284038555819842
0.01811920020856768,0.03549852594733238,0.02271175579634161,0.0,0.06220298836239563,0.01625395639817019,0.08998979782660774,0.01846735870181325
0.012869789090413032,0.008654698729515076,0.008752184550856343,0.0,0.0,0.019115743313216402,0.11606203367152818,0.017780055986987755
0.008619073803574991,0.012797250412404537,0.006297331935220784,0.0,0.0,0.025360592914392396,0.11450523705262367,0.02551074801573239
0.037771335856212784,0.0645516961812973,0.020706046836770367,0.051438890830711875,0.14602860721337307,0.03575917277744327,0.11702198086215687,0.03672549125419246
0.013307558483520965,0.05512113869190216,0.02829546778515671,0.0658277991378306,0.11437907012977633,0.03435940652129217,0.11707784137049432,0.03660561555527248
0.08753822746992482,0.09140552047073242,0.08287020855178844,0.07940114179191426,0.09705231271117326,0.05454600432132521,0.041761569661483394,0.05463889152536922
0.007976172592083167,0.009830029681324959,0.0018600722358149836,0.0,0.0,0.030501213570169786,0.1382642866829557,0.032007741306766986
0.03517739494833836,0.019066035747528076,0.0009355703134102295,0.0,0.14168045184626,0.004306519633870146,0.13894553780332203,0.004661869540956289
0.00780980377073753,0.011193144135177135,0.003485960619829896,0.0,0.0,0.07862326460071364,0.035806326572984215,0.08046061019938858
0.006682393166141348,0.004739623516798019,0.004654549691250146,0.0,0.23064217527212694,0.07738935060419036,0.03850691201904362,0.0777986562146651
0.005982809201400584,0.0065962146036326885,0.0018350227193289063,0.0,0.0,0.05940361418739862,0.09126653288856496,0.060392797099088104
0.007087462699022767,0.004045558162033558,0.009102295234766399,0.0,0.07053473651053921,0.017462695528420336,0.09348133166457229,0.01899597646721515
0.016743863795565216,0.007041952572762966,0.010037283001281603,0.0,0.08287287012592087,0.029997785367789243,0.09357563515073039,0.0315350247029673
0.020806596768204823,0.016244742165168913,0.016893859955726422,0.03530234183851799,0.10611558021524084,0.01817257420619936,0.08531238521182032,0.0183519261247923
0.020384643008850643,0.010060465529076634,0.04342887102411741,0.0744494931842013,0.007508318311547593,0.0034849349271411645,0.0464585463352625,0.0049263261393808905
0.00925974115692019,0.007815024815499783,0.0033024583478970058,0.0,0.054214076818729355,0.04451804587658323,0.1417171940956482,0.04287590738266117
0.005450519330351317,0.0067961374297738075,0.004398229057439124,0.0,0.07813267575616172,0.1235527128585347,0.03949386905772455,0.12431788609557697
0.004022293652407599,0.00040539464680477977,0.0020750320400792265,0.0,0.0,0.11215061249743932,0.03898570754175078,0.11162208895381297
0.0036647499183072737,0.005277944728732109,0.007647675637888851,0.0,0.0,0.03891200642271228,0.040071488346200806,0.037661778955417516
0.004580537431445973,0.011761917732656002,0.006594430851683561,0.0,0.0,0.028369872383505246,0.09505516400597008,0.030420437977965533
0.009433281281774343,0.006418654695153236,0.016341022952347666,0.0,0.0,0.019307960343318997,0.0947253178592392,0.021251108094809287
0.0057703370123455755,0.0009048498468473554,0.003932774088314111,0.0,0.0,0.019308840777071457,0.1222560680349986,0.020717781165340968
0.006722742131946304,0.0002735855523496866,0.0031131306070138654,0.0,0.0,0.007227737648080754,0.12234310839973755,0.008631795104336136
0.01104252186003045,0.023154759779572487,0.005512058720727023,0.13130607013864617,0.0,0.020377771633645084,0.1444307911584662,0.018547639107501863
0.005279866649533632,0.02023250423371792,0.008373529069090063,0.0,0.0,0.050040657484505965,0.1442764445634233,0.04898331666420024
0.035417288791735516,0.05528527522843962,0.04067342421064897,0.046370732843993956,0.015756186297829475,0.05858049680046476,0.1026664340663141,0.060046107291687134
0.07160880011957917,0.01409660623069553,0.059859606198299,0.09006174997087268,0.13517759893779197,0.1944215233684366,0.05515658068833147,0.19521618465198187
0.00979436263959892,0.006951718591153622,0.005372247465921008,0.0,0.0,0.030449100698807713,0.08949298876415213,0.03066518229663936
0.021716685427858384,0.0373910591006279,0.011527437958755682,0.0,0.0,0.007012617282151787,0.0896610365954776,0.007169352713509711
0.007747583269423659,0.006979754660278559,0.003232552720494001,0.0,0.0,0.00854270168535154,0.08910551152500372,0.007749249136269774
0.00886272586748364,0.004919084254652262,0.007126296166841433,0.0,0.0,0.020017923042433314,0.0894878558463024,0.02192895970122342
0.03341732447271451,0.07955033332109451,0.0073534894559012,0.0658277991378306,0.07827078934512374,0.037559934464004616,0.1171955925644655,0.03825569327554227
0.010849913799399346,0.00822455994784832,0.00575672841663754,0.0,0.06985395179188335,0.05234095110072586,0.11702411406561461,0.054225600339201784
0.012003477568836659,0.019258208572864532,0.015190492834673193,0.051438890830711875,0.030071067597676915,0.028511990835587392,0.13896509380593272,0.028228599525813504
0.02905932164064015,0.018971147015690804,0.02085867412326693,0.0,0.06933926178313327,0.03937113427147705,0.14339821252382906,0.03774666731566879
0.03518876197605688,0.056797582656145096,0.01948444599790283,0.0,0.0,0.07240864663092739,0.1408971909832918,0.07280863114232942
0.025949171805731728,0.024978263303637505,0.027564371431900273,0.0,0.0,0.09742077769462275,0.14360126550952185,0.09770151929671547
0.008018564711080766,0.02670846912468644,0.0071676569963882025,0.02295234766398696,0.021529828115139343,0.1089211132653882,0.0158933640990066,0.1109057629146801
0.011690701358572723,0.009250483475625515,0.011822789234533379,0.009204240941395797,0.0,0.0324751309493192,0.03880977916729261,0.031176693205447702
0.011096609760370638,0.006603564135730267,0.010506815798671796,0.009204240941395797,0.004944643830094293,0.01811323876591514,0.038779052906212766,0.016854439261600587
0.041858268047590456,0.026096476807705937,0.06664802516602583,0.0744494931842013,0.08477344596218606,0.12478841879439809,0.019066030860579633,0.12598883591282117
0.027612913820801714,0.0476880744099617,0.015034370266806483,0.0,0.0,0.006890922747256972,0.09407134368862649,0.004416166592735194
0.03564445673070543,0.02697253382400061,0.03506874053361293,0.056507048817429795,0.02928013421419993,0.007112127674950258,0.06501737855727845,0.00830069575495316
0.013530941232188714,0.01132566761225462,0.014066177327274847,0.0,0.03679152044298696,0.0705686557722813,0.12130251367713692,0.0716240055695096
0.04467490585382075,0.051634125301700584,0.08467435628568101,0.027612722824187336,0.0026496119163140625,0.05293047368173858,0.03983153076582843,0.055407850322459026
0.020169834254934394,0.03105819784104824,0.01697366888034487,0.0,0.16225630502238167,0.04361223441533425,0.14306441704152015,0.042592345401157895
0.07299855989298278,0.0728466839286625,0.08101013631597345,0.09705231271117326,0.09705231271117326,0.04148109955251096,0.04607827081821739,0.042481320604686235
0.14729145626565107,0.14976339355991336,0.1443889083071187,0.16322963998601886,0.29805774961177445,0.12399475261545052,0.01698338479021666,0.12623011926162875
0.10154191558431801,0.10729625076055527,0.034886985902365136,0.15519049283467318,0.014827994117979684,0.08897195309941523,0.14792406059257082,0.08757105844587695
0.09362535758082094,0.06182878836989403,0.0344372596994058,0.0,0.0,0.10551654801652945,0.14773114963933445,0.10525106161028704
0.08312236548819026,0.019921714439988136,0.03769194920191075,0.0,0.0,0.12201820872730434,0.148074078007214,0.12286983475684797
0.014228384627292258,0.029105601832270622,0.01743446347430968,0.0,0.012458725964958334,0.04306213192121605,0.04010478233002768,0.04438633285900324
0.007072763411322196,0.0034598466008901596,0.005410695560992663,0.0,0.0017530243026431735,0.026393437224530997,0.039908140985692966,0.025350466331405308
0.010112345065328454,0.003053131978958845,0.0038756844926016586,0.0,0.0,0.03331605645329716,0.09497805869284563,0.03509515078306489
0.008608896813619555,0.00622650608420372,0.011402772923220325,0.0,0.0,0.009048004795792833,0.09493801760098401,0.011142723044449274
0.004818698351106541,0.004547919146716595,0.00721717348246534,0.0,0.04724883480611381,0.013565996575443898,0.0949312256776206,0.013298308552025531
0.0035113009757846737,0.005612632259726524,0.0037731562390772464,0.0,0.0,0.03337136789004079,0.09468739699822079,0.03415636402585098
0.006738305285704291,0.0075090862810611725,0.003582663404404056,0.0,0.0,0.04211725510670007,0.12230256852727209,0.041940278692495406
0.012319019216794751,0.015226472169160843,0.0030100198065944315,0.0,0.0,0.00441395134097855,0.1437157610180657,0.005733973320181318
0.06387231944186603,0.07189224926520127,0.06731038098566931,0.0744494931842013,0.0744494931842013,0.011394977199164852,0.06993076510576471,0.011053502296481693
0.2206093713967509,0.24198589865469827,0.22564196667831757,0.23383432366305484,0.22947422190557704,0.1623069873294051,0.08489472952752494,0.16365987792973052
0.015329272831046814,0.015981320291757584,0.007278923453337995,0.0,0.04520003998712727,0.08897771438917909,0.14902333673256818,0.08872855798480828
0.008349416331861937,0.004400565754622221,0.011438890830711874,0.0,0.0,0.09213415664319291,0.14883745262932632,0.09304148204472945
0.06108822174893938,0.02674285466135498,0.1623989281137132,0.013748106722591164,0.003968599550596296,0.1973941832888868,0.025952645213921863,0.19868482784469862
0.0971357176464473,0.07608430391214649,0.034624257252708845,0.03704998252359315,0.2539481751658817,0.019845881121484887,0.2266180206977606,0.01859912579105924
0.22632810682962134,0.27153279948912346,0.3329657462425726,0.07025515554002104,0.5363799300954788,0.34532040915938833,0.5687342542561953,0.34311598822889616
0.11650103764639314,0.11560412810132953,0.09379471047419315,0.1402772923220319,0.16322963998601886,0.07293283558246369,0.07412059472646593,0.07557325341354709
0.18241545187882202,0.29113763777731627,0.27245660025632046,0.2596994058021671,0.31638422973766694,0.443910867166743,0.7026378611327359,0.44092512795672384
0.03415322381783477,0.10275072604417801,0.10414889898636838,0.02295234766398696,0.0,0.28198044023124835,0.1155273119435894,0.28426601428911336
0.02116988394382871,0.04054411069438907,0.07244028894326007,0.01223348479552605,0.040386721505158124,0.20837634055120002,0.045849866255568014,0.21127360195084965
0.17782974262194018,0.17084199509586773,0.16947279506000268,0.15297681463357793,0.3523190060880262,0.004629749974921327,0.26250924106439544,0.007498524910553195
0.13368184045022297,0.18173329107316655,0.28448968891995796,0.042875451473843695,0.16574767282084707,0.19542936951889783,0.07605851066182075,0.19938716525952221
0.0017194828335935775,0.024047807694092538,0.15983805196318268,0.015845275544681292,0.6050084653442375,0.24332054013808968,0.524576021367125,0.2392432699787445
0.14291104152677842,0.09442634893824114,0.041908423628102015,0.13049050448561111,0.16707444949318423,0.1793020479611243,0.03082096942128157,0.1805411750323831
0.3052649647516564,0.3413694243073866,0.529479203075848,0.3109635325643715,0.10854866293786092,0.29170768210629305,0.04936060287104588,0.29466096169988937
0.4332738034004318,0.3597150868425333,0.14131539088896627,0.1021787253873937,0.26146048402934585,0.30367108315980645,0.5976745308010338,0.299976022251896
0.0745144018310635,0.02035149126692859,0.23300652452522436,0.3574507747873703,0.06635912242982045,0.3291581036373036,0.5108700530333741,0.3276844904474715
0.22046042439381264,0.12491943849267839,0.3603040894792031,0.4677851567051149,0.5891688920221454,0.5046062404809937,0.7246222619873133,0.5026285464488578
0.05967486210602635,0.028483088090399566,0.1126301992310379,0.024816497728067044,0.3994989069138052,0.21371049285479304,0.4666256041044648,0.21192509007058175
0.06851500222146445,0.07347915716470155,0.06121752301060268,0.21321216357916806,0.005047001430845022,0.20824478498808147,0.46966341973964115,0.20549361927764764
0.23425261146948284,0.13327333084925563,0.10140801584527515,0.3386927647675637,0.20646611106153823,0.31908620392232645,0.5948971206832885,0.3151786330412915
0.06698729898879989,0.09012008040230213,0.03887917977397179,0.1554235115926833,0.036840176908777444,0.06748556310959897,0.13917743142268774,0.06779103638653053
