LGBM,RF,XGB,DT,kNN,lasso,PLS,MLR
0.1287051489750467,0.19488567171188453,0.013564555349643959,0.16362505184570714,0.2568715924684244,0.19587216966863208,0.1305513292428649,0.1549947316186169
0.03863963988556546,0.17437218853622827,0.036504658396175116,0.15256463431494544,0.2738139780594832,0.20691552057095178,0.13219954483243618,0.15570583505530164
0.04103000218320607,0.007884779636542105,0.12126639330022881,0.006014102032351698,0.38708250900783403,0.3534674767304563,0.26056797322596326,0.2857619674727838
0.0055462069826205385,0.02259907906662384,0.031046672755218552,0.02246647310935984,0.2980268593420482,0.381914361030793,0.23300084894842005,0.2632189458921118
0.0009519266580868052,0.0005345868473201537,0.004217863082885742,0.0,0.0,0.018572588634106352,0.06655473151372004,0.07770142837140108
0.01047944624281268,0.003536130697267157,0.003142803907394409,0.0,0.03335110738623854,0.018594687620594325,0.023892692715525465,0.03348963304941038
0.003933266700000827,0.015345868473201532,0.01543337106704712,0.0,0.0,0.07504057774626349,0.027317406042125167,0.015603263730409295
0.02173471500567996,0.02556829807825245,0.04471901059150696,0.0,0.019396644798386924,0.10326462742683609,0.017477434290504773,0.012971889273952597
0.07735043590614096,0.030889800714976975,0.023406900312006262,0.02958661689478778,0.08840041262313289,0.01868439691458676,0.06293583670196079,0.06359872537923686
0.02819836828439876,0.05914024675264824,0.0763237476348877,0.07728466749619797,0.0636713736791086,0.12573184225799258,0.05686042724998668,0.05633785960729762
0.057556259354745204,0.17355736274877714,0.12873321771621704,0.4191503229246905,0.029354806276145833,0.12586603531483284,0.08743479168007295,0.08469977968332373
0.014386640430742241,0.04068314208028019,0.048242151737213135,0.0,0.031532296069966645,0.13086248057066566,0.06269534188845685,0.059768990478635264
0.005982647686034209,0.012914742614867018,0.02880360318156472,0.06705378128024331,0.04521409218519431,0.06381678024187612,0.008754593279946335,0.002470552831825429
0.017283988683582108,0.03852341121710681,0.028182278488840362,0.09788469514724185,0.07100127509095924,0.03299047526455512,0.011221544162486732,0.016483559319305036
0.005035019792818394,0.006416539932715796,0.0021751821041107178,0.0,0.18421041879314487,0.13083662247333516,0.11353188104302128,0.10017770401728901
0.0022877659110708045,0.004409581086685993,0.00633913137252512,0.002543896032075244,0.0004963493214261306,0.00762228509583239,0.08330132353882366,0.08824703358370067
0.004822930044348174,0.008312871560901427,0.007860183715820312,0.0013652702889534116,0.004777339877437595,0.07495223674696846,0.02558088162809774,0.026596395656444755
0.007813041867424226,0.017840223051753555,0.020605172031271546,0.027236278169500916,0.04310410807527408,0.047732679420769586,0.03438751566975842,0.03906296427455977
0.0036443535162304676,0.015413843955942683,0.0027752863236784053,0.027236278169500916,0.017696801303600726,0.04781528891286259,0.010447297600053043,0.0122115548232061
0.004580235135036681,0.005735797568024861,0.0007695555686950684,0.0,0.025511355342055734,0.07500575291908546,0.015202264941439197,0.007700270432438344
0.011008981517941942,0.01160036341371887,0.045503318309783936,0.0,0.0,0.07498914102179263,0.05775245955642734,0.05034223138311453
0.014934188031266076,0.003170791280704181,0.0438237190246582,0.027996681874740775,0.0,0.1031978151053984,0.03832618586477111,0.04259365042301971
0.014265099316638372,0.005741278399926264,0.01770731806755066,0.027996681874740775,0.0007168267005339935,0.10319696722127178,0.038911067227711364,0.035774008213962705
0.008444268685704068,0.06345211102552459,0.14714442953914425,0.145962947601272,0.10257892193170787,0.018923334449509915,0.05545371540404295,0.053192425085344414
0.25203953636646803,0.3576532131171285,0.2759373311381378,0.23783354071616203,0.345292173706652,0.36491404651387377,0.43180044120848016,0.4342985769752834
0.16269063469648423,0.20959394442140195,0.19764772877066228,0.05409235448638183,0.05663333532490794,0.18115275169373027,0.2340617956861249,0.23636436187952148
0.08364307674499388,0.09903929081656167,0.02260541152397033,0.05236416424720036,0.046681934619387244,0.0747118842378883,0.09646261640616216,0.10522463786387229
0.05153663050386203,0.07192031232512361,0.09418219327926636,0.0,0.23821200087311825,0.13087090730727358,0.08068011199353636,0.0741960511227833
0.010283778895879055,0.002050486197520625,0.0017399191856384277,0.0,0.001226616264406918,0.018578637505737294,0.04965743685529639,0.0565226225038855
0.00461074558024701,0.0,0.007626384496688843,0.0,0.0,0.018563584009991654,0.029220790982251305,0.03423327942764928
0.0008859420185866408,0.0017239734549979269,0.007647991180419922,0.0,0.0,0.07486877463397079,0.0042942885833751054,0.00757359932825033
0.00021551375266183636,0.011332918567675937,0.0018709003925323486,0.0,0.0,0.07499079889577868,0.017179365700782018,0.01113739810402542
0.003026406721449384,0.0007441356744550468,0.008932679891586304,0.00041476565740357075,0.0,0.10320073770037885,0.03677636146219066,0.03398276785117507
0.0028395691015204783,0.0010353933360984385,0.014402508735656738,0.00041476565740357075,0.0,0.10319157676244584,0.06911065579817771,0.06492166781775335
0.0005349884828049315,0.0,0.00992673635482788,0.00041476565740357075,0.0,0.10316747601154025,0.0802510635941103,0.07263641874330182
0.007253909575122367,0.014343050700163933,0.021103769540786743,0.0,0.0,0.12576118662746194,0.04464959804078182,0.04541795014369479
0.004783215000289864,0.041951373664355834,0.011143237352371216,0.0,0.002690838284553953,0.1257659991987953,0.06756161883227217,0.06630112233539404
0.003058796155400878,0.0035701118550558438,0.010604236431015046,0.0020738282870178537,0.05327843421560142,0.12368451153398377,0.08345503215234233,0.07862429308321314
0.026933068455009253,0.0003744510938621104,0.012535785324227722,0.027236278169500916,0.0996598711520914,0.09842986491100814,0.06577315763018853,0.056326520225054466
0.0013732829989822125,0.02436278498679992,0.0810680091381073,0.0,0.0434178865267437,0.12574022636355525,0.11593156329551993,0.10924314029959228
0.0014411202960200693,0.00897801742015761,0.008254766464233398,0.0,0.08169441685387942,0.13083998085233828,0.07443798902080573,0.07360651500367946
0.002728721090593597,0.00018410986681413957,0.01706254482269287,0.0,0.21918124385643303,0.13083299883449026,0.10172104586345056,0.09811810811497443
0.0021324519279512597,0.005867505414996084,0.004905104637145996,0.0,0.02810110840199486,0.018546223701011097,0.08592118244967431,0.09925913457471175
0.000246674718212936,0.0,0.007944732904434204,0.0,0.01758724186667089,0.018562470866037503,0.07541048574171627,0.08773065739015436
0.00387814268864646,0.002871330476058805,0.002311110496520996,0.0,0.0,0.01857453071504643,0.06816196846499556,0.08521073454376178
0.0012881597776677074,0.009154938015576757,0.008322536945343018,0.0,0.0,0.018495611176762294,0.05461355101656659,0.07638945988467713
0.00869383672973037,0.00667963961472879,0.007188320159912109,0.0,0.024111433034779164,0.018594069944111974,0.03038811551425409,0.04882638537848248
0.0006534702528420143,0.006148555232960045,0.021010875701904297,0.0,0.0,0.07503470413557735,0.018704211360636547,0.004479196193026058
0.005638648887249387,0.005896354670722154,0.008468568325042725,0.0,0.0,0.10314293947661199,0.011122541238339972,0.021848779661170825
0.008085492012985068,0.00978676436702152,0.01730877161026001,0.0,0.0,0.10317306541524396,0.023073802806821003,0.005428694528294448
0.013520060500088266,0.016807568485710335,0.05543166399002075,0.0,0.06549637002169502,0.10321452079099072,0.04732822178175294,0.03200701525397731
0.0012350264354865552,0.007108899027604958,0.012594640254974365,0.0,0.0,0.10313787111900721,0.04616368448009503,0.026043540082036354
0.00890727530488397,0.013069235141404368,0.005318701267242432,0.0,0.016115103696630117,0.12574008426007116,0.029981176640957286,0.02169419465094588
0.00988876474166262,0.03376008440151948,0.008618563413619995,0.0,0.0,0.12576733970832404,0.060767926573334505,0.051101509125534156
0.035837208056141164,0.05152071962938822,0.06554588287364194,0.046370800497718766,0.1240876032714609,0.12367662952739356,0.07011504229391108,0.05015467645516708
0.0037250200966680385,0.0010533665145859258,0.0007244348526000977,0.04844462878473662,0.03751089234141189,0.1308015134391889,0.07535883543900465,0.061659349834733534
0.025434334072043898,0.0024125074888243694,0.009339898824691772,0.0,0.045302487372159604,0.018518916148156844,0.07083043332885741,0.0831341921683717
0.0004991306580367248,0.0009167242730079727,0.004177987575531006,0.0,0.1069558403097216,0.01849726905073415,0.055572960551495465,0.07210462054568302
0.00010604480437791327,0.0009871422646204897,0.0017265677452087402,0.0,0.012673892712896633,0.07496943126854615,0.041101890193266155,0.04597420321299038
0.0054594503530345,0.003296995253237476,0.0023371875286102295,0.0,0.0,0.07500271664130351,0.015804096195513165,0.006465934372135745
0.005328069284444248,1.0369141435089269e-05,0.011552959680557251,0.0,0.0,0.10315468669797008,0.0034516517783332173,0.00039217448127590315
0.010900951845463143,0.0012699202728236336,0.0036214888095855713,0.0,0.0,0.10317055492035324,0.06565035483741345,0.05280849289827094
0.02176672266391011,0.033016001395719356,0.04693695902824402,0.0,0.06114988614537471,0.12569811636443448,0.020188999711423405,0.01651484592433844
0.015069377386403564,0.01872016375562622,0.065407395362854,0.0,0.17059366673900386,0.12574458420373946,0.05959975513834797,0.05485829003812012
0.025234849170060525,0.039147045398186,0.00699654221534729,0.0021844324623254583,0.04164976369718479,0.1257504578144114,0.09124052045507507,0.07826213308061628
0.00544361779197669,0.020276187842757712,0.010208774615039495,0.07272224526475873,0.04597796777722209,0.057885202183011825,0.02904995947223967,0.03574766737001572
0.0227751165422131,0.018931586709064935,0.027606964111328125,0.0,0.1841461187857841,0.13077626638685427,0.07456216557400058,0.06582371036062651
0.1164494037555309,0.03822443430572836,0.07839218286348548,0.0006048665837135592,0.3148263579556514,0.08862043303727946,0.04117374306007651,0.029174885320089217
0.11980860381234575,0.0904196276326098,0.11091578006744385,0.042496197981473804,0.07735093794028276,0.13077489271983644,0.0953306952132421,0.08420882065910956
0.0030803716587120963,0.0017134430158071803,0.0010490715503692627,0.0,0.0,0.01855169468514946,0.08913541160977445,0.09195884329404135
0.000931552000291293,0.0,0.0005074441432952881,0.0,0.0,0.018548663144159774,0.08682016930500813,0.09394677987877506
0.0016469832032128286,0.001385685976312275,0.0013973712921142578,0.0,0.0,0.018578083302149245,0.047596595654258084,0.05589975635406111
0.00035696774757271166,0.00040255311304668464,0.0012256801128387451,0.0,0.04875291162302102,0.01852824761027079,0.051830936758155255,0.06606072069390717
0.0008316687443744508,0.0005142402875708566,0.015834838151931763,0.0,0.0027207680865562805,0.0750012908696843,0.03502128068657374,0.023558130303981573
0.003363367558581238,0.00012742522696898508,0.015838325023651123,0.0,0.002201607802963381,0.10318471790094123,0.0003927520422312286,0.004330916374264249
0.0005719272009772236,0.0,0.0020699501037597656,0.0,0.0,0.10318031269293373,0.03167255126614165,0.027322630647833246
0.00037073266461512745,0.0003876676344532006,0.0019372999668121338,0.0,0.0,0.10317538643881308,0.04200332153989999,0.03388662785381538
0.004919120484965142,0.009350016129775566,0.004692763090133667,0.0,0.0,0.12574463157156276,0.038011011429677014,0.03170419211351844
0.11674610748143835,0.1080412132224658,0.10135963740033033,0.1208627125673994,0.03706447650508826,0.0027111947912767664,0.029751724246664155,0.040953428765475114
7.803225206682365e-05,0.0008221577031199594,0.002407163381576538,0.0,0.0,0.1307950714145805,0.018092006678063877,0.01150865877248658
0.0029291370554678123,0.002057998064426932,0.07935550808906555,0.0,0.18987510829396043,0.1308223079157069,0.041796804256107795,0.045936991917929076
0.052337674297899,0.07581193010869496,0.09014284610748291,0.07297571316650536,0.1308926299785107,0.01870175596437286,0.08149738473529725,0.10211273761294484
0.1514888273007374,0.16120364335420337,0.1405835747718811,0.07297571316650536,0.025491740006434324,0.018682382522710178,0.09106684035458221,0.11235142795438927
0.05589515210405187,0.08261101894096498,0.06182322047416983,0.06205355085487807,0.08709444655479935,0.007590122340599539,0.09786959619155168,0.11810650809486414
0.05198462229883368,0.08303642531255553,0.06171160936355591,0.07297571316650536,0.05800067425608199,0.07515814469544832,0.11824974074021861,0.14003301927302794
0.04159840217323476,0.14719377785678073,0.049022018909454346,0.07297571316650536,0.035264353067130286,0.07508491403330678,0.14970602228442992,0.1716577498898643
0.038681430569737094,0.05241926224381639,0.012806564569473267,0.07297571316650536,0.0349386677792917,0.07513052925170707,0.15592238998211805,0.1777143001189497
0.0338164757371215,0.012367976141099385,0.03279624087227406,0.09829946080464536,0.06574306802347638,0.012125688364038309,0.10629647912518983,0.1229866191192592
0.31068277233355673,0.19431318098924905,0.13680548833874473,0.3550624452739758,0.32374238917487147,0.06400271317732456,0.13043034586627375,0.1546300324016938
0.10674524345575753,0.21356896631181183,0.16890168986049547,0.14901608369049268,0.4805833389719608,0.44028856838682257,0.32552314256178366,0.3106429476126006
0.11786524994885336,0.17955042365349283,0.20783133896887418,0.17516936264343969,0.27669673597798516,0.3401414946961082,0.2639616739033933,0.23758241818449297
0.2483886007581964,0.11267131138367131,0.08045780516570655,0.04590073275266143,0.01795706066292954,0.11902493146070213,0.02605242861807977,0.0016739235300532174
0.04327413420987643,0.1652381413231683,0.1293245255947113,0.10103000138255219,0.09129801845592823,0.07509902964605727,0.15241264020309872,0.17887015693794325
0.003681870950182242,0.06946479100419378,0.019901739871965085,0.1456173095534356,0.09873832760722928,0.17157783881462604,0.0667264123809021,0.04124105411853621
0.2849271545039149,0.15600885820939747,0.17904553592790134,0.14542144799299506,0.06221805334687376,0.06935119573365023,0.041025045926885856,0.06137788173051764
0.2528402532421267,0.282267364197165,0.18978017568588257,0.2898981519885709,0.15310909438618392,0.07506634584471127,0.19193907392929604,0.21210740632005123
0.10680714900915206,0.060842244211385677,0.12377785371000238,0.2177865339416563,0.13243787035650398,0.1840195812194918,0.06720605856479056,0.04830400130197235
0.12644266509666047,0.07668877104277355,0.1364084373416371,0.1146443000445489,0.26393294259870326,0.058309574220995974,0.028801629969543496,0.05598774692443623
0.13103590958563127,0.1364640898527253,0.08871715756170018,0.16877889918122185,0.10209772978845433,0.3417163841782562,0.2381150674386317,0.21288742458491516
0.01589483152235699,0.019294426559046896,0.024837415375420058,0.03398006052506258,0.021227133696929967,0.2069311874565718,0.06993548975248598,0.047977860440191256
0.02331412205086192,0.014278345063081843,0.0003779195583857309,0.005829761740172357,0.01194336078949182,0.28527909079420133,0.1697039921265049,0.1429263733023992
