LGBM,RF,XGB,DT,kNN,lasso,MLR,PLS
0.0424110735679854,0.05610392636607246,0.05029238822505261,0.056507048817429795,0.035409840648245997,0.008387858380347321,0.02574693072765154,0.03314108737066558
0.004928532664421308,0.0019173560138257795,0.008320563472807407,0.0,0.0028008512656989264,0.013729162317651006,0.001612389207117616,0.005228572947843221
0.01115461501041991,0.0,0.022068236023187637,0.0,0.16798842033600841,0.06710997515703823,0.07367265832676281,0.06781742254060835
0.0014706517104162897,0.00017903607907103196,0.02601800486445427,0.0,0.06198198629254884,0.08626693958593849,0.1037914741535694,0.09799925375015735
0.010327158983963344,0.00012272321255194397,0.04000024124979973,0.0,0.1831536155494191,0.03066165717645075,0.014834039892082047,0.007454826514666682
0.10735333957878024,0.14191774437842244,0.09783967455898313,0.14202493300710706,0.10889392329369446,0.06164078169143972,0.06740309342399636,0.0741947676888988
0.08352688051354375,0.007184550856343937,0.1183859184384346,0.03530234183851799,0.012249690792857171,0.16016791049670578,0.16397030144467484,0.15767521373893933
0.02356634490188754,0.07653947726125285,0.045617542484694684,0.09705231271117326,0.09705231271117326,0.024026939919373033,0.02536859551017419,0.031017358618015217
0.02317859284728257,0.041189754941939466,0.09962749481201172,0.0,0.27483712684427847,0.14931876027035135,0.17365849203008377,0.1845798713466548
0.03824324929182983,0.04212823798982486,0.06097838493448382,0.046370732843993956,0.04172285440035395,0.1551980607443138,0.15491356733107345,0.16288786829662605
0.017286276572311153,0.00739135500407783,0.030797507613897324,0.0,0.013380102637528035,0.172226969981171,0.18614367151328473,0.1909956169410285
0.0005452699050358044,0.07014252980698275,0.031700652092695236,0.0046021204706978985,0.03483269240847287,0.22730861420454285,0.24164136534208971,0.25262316043659483
0.02793082987808863,0.03634179968154104,0.1254349797964096,0.0046021204706978985,0.3434645461898903,0.2965932083218162,0.3009979002053122,0.30954463940068144
0.014567051423472132,0.013398578585576146,0.04865267127752304,0.11796574624257256,0.0334477668159875,0.2630240625761726,0.25502814694179576,0.26068697169715627
0.007441637932208034,0.24277933123616463,0.2011967786754551,0.22101829197250378,0.2961983908526633,0.19342166907195207,0.19089133335157554,0.19919845614537995
0.11321625689525638,0.024113557808070007,0.19786483142448996,0.14301526272864962,0.47796628886293535,0.4844850881984037,0.46615346184127876,0.45489443933912727
0.08827066891233337,0.11667676414618089,0.049697002358443765,0.08860538273331003,0.11355911457164419,0.15819045828792033,0.13806049973006235,0.12720336607962024
0.12514116623613347,0.19767622043574484,0.2857850137171345,0.04800186415006413,0.7697322397159907,0.7382997089918112,0.7355501692568891,0.727557844055013
0.31814077961531617,0.26679618625966106,0.3143163108331235,0.030933240125830153,0.3398609994709698,0.019742781665443965,0.0023887496189700097,0.009514609501335813
0.08980550888873295,0.18629228319546298,0.10035998834036419,0.0025632063381102466,0.042874911213951594,0.24600856905773866,0.245868810259243,0.23751581455072535
0.1640158315301531,0.17099032972154193,0.11543790232700502,0.017243388092741396,0.011728091534418339,0.21642314293460646,0.22702318311463898,0.21970346173562832
0.022239681184665946,0.016556565303506937,0.03140743517863864,0.06967260864499591,0.006776916427301875,0.07857193302234272,0.09667786791058186,0.10307049761342732
0.01863994957901991,0.007495242533690643,0.06079038003743645,0.05120587207270183,0.15189043402627989,0.18000283157173927,0.18613566169285617,0.19151443256091688
0.31096101190243985,0.31090508369257064,0.12651565184157643,0.299370849353373,0.07747403583206497,0.10885000875168299,0.09043801255481426,0.08469474946425809
0.01211787522070424,0.02899879606975029,0.10253506153821945,0.03530234183851799,0.17570283320695873,0.19732135586292587,0.2195419875644237,0.22793329041789326
0.015444793946920634,0.018340518078371993,0.05284550040960312,0.0,0.09117025036667885,0.21161709118996228,0.22185097814860702,0.22673817756930603
0.12019769635257999,0.1238354887568449,0.02946598347626711,0.07270185249912614,0.11485183142026853,0.10486003768288654,0.12347004131683531,0.12963430141991705
0.2947204726377575,0.2293844421142569,0.2623646288405317,0.22037749038797622,0.49336603313414396,0.36098524493100026,0.3367654908283522,0.3302772634129748
0.013356058197672493,0.11540370499825203,0.06528053207440798,0.03862285914016084,0.09813167187814309,0.3057243341266693,0.2908941856282724,0.28511291371804565
0.10370340460147032,0.11807895452250461,0.06480310279339963,0.11149947570779462,0.09143539180541271,0.4376303040196906,0.4300407413004832,0.4240512767453006
0.07782697204103128,0.08449299001902977,0.17859976505269315,0.02341838518000694,0.25645818509337187,0.22693048544373368,0.22234744245083815,0.2179409272094881
0.0014844491713337025,0.0015214183075070887,0.05109182745218277,0.0,0.1642267763107395,0.11830625448057912,0.0925253057623757,0.08792536373022036
0.033576785103920606,0.06267020078449641,0.022339989936957322,0.17767680298264008,0.0020945624409415536,0.09620276747203478,0.1177693672216931,0.12466501040958725
0.004534113429335135,0.004323274690279237,0.05355122685432434,0.0,0.0,0.12498902984344479,0.12682338374186963,0.1281701560149777
0.049386376221041285,0.0377773894131811,0.0579298697412014,0.0046021204706978985,0.017766620193590488,0.20168547864175151,0.21745495274744822,0.2241044604299225
0.0041501839826323834,0.006308594508524604,0.02502152882516384,0.0,0.0,0.20007615687589078,0.21622013612263544,0.22067564962742162
0.0001763528093545962,0.02477416598702865,0.040710512548685074,0.0375160200396132,0.0018316966107161524,0.24341595239497993,0.2562181718167197,0.2606858472646382
0.14183703409062187,0.18588721892112325,0.196991965174675,0.4306186648025166,0.0,0.22703665926034544,0.23214300935874255,0.2380908865869329
0.009833157802030257,0.10512680104081734,0.036473137156940894,0.222416404520564,0.10513956266923485,0.06756857010905593,0.058431489752741206,0.054325310905119384
0.029193790662899344,0.32959318808497395,0.11740373581088837,0.4813584993591985,0.3909607943677482,0.2246231868542288,0.2207829518082343,0.21408792706454385
0.12954340481073423,0.535318264786982,0.34183881302389885,0.6907841081207037,0.1600403957761158,0.025238017029501902,0.031215651146310947,0.03789503005627315
0.1364311011747812,0.02584158608101339,0.2589446454424271,0.08044972620295943,0.6706927680782389,0.6004239039334797,0.5838837462031551,0.5766527961751559
0.02419282042038362,0.08450638859761517,0.09896635598796344,0.16159850867994863,0.05616074373257807,0.22789763623399084,0.2153704159899582,0.2098356316675143
0.011457173645054379,0.0,0.006561600603163242,0.0,0.004521571588669897,0.057959323598315,0.08680542771318318,0.08570421954756137
0.0819288989803345,0.0007813895685269333,0.02811482734978199,0.0744494931842013,0.1153790853603694,0.020566764232639867,0.0244928092744149,0.02148657354285964
0.049323795036942876,0.0009656685696531904,0.008351518772542477,0.21600838867528835,0.0,0.035950606154301935,0.01653971026560146,0.019292832111603597
0.07606669043300159,0.0035781972115421956,0.009206202812492847,0.03530234183851799,0.007766308082150753,0.01270710797419437,0.004675399502621916,0.010134082234836597
0.009624550079080502,0.0035902365140393793,0.02504492737352848,0.0,0.13039671927168106,0.0048126240911599,0.0013834955340305958,0.0014646030927829151
0.016019195383337927,0.0007790593809468329,0.014134738594293594,0.0,0.015611899497667236,0.0359648703376306,0.043028991705044504,0.046473415134888806
0.059799234283508446,0.06223057206105092,0.029953544136285648,0.0658277991378306,0.04190525560630741,0.029350750422950572,0.03582386687995216,0.039513512352775185
0.008513659619644055,0.00027418540525845665,0.044138431549072266,0.0,0.08478334674163703,0.06307178250889248,0.05183296761557167,0.054660549002858855
0.012606457794504587,0.0,0.03621331974864006,0.21600838867528835,0.0,0.07425570784914154,0.06333220364344297,0.06616409114082594
0.011107395552234792,0.0005897316400636918,0.04922789707779884,0.0,0.018408044039796748,0.08633482345919642,0.07959291156344316,0.08317085785171022
0.049439724039960824,0.00019418229834168316,0.029979342594742775,0.0,0.20043850376908126,0.11171540971258255,0.09321430468570151,0.09496166792494462
0.008521467295871077,7.65078255466232e-05,0.005813105031847954,0.0,0.0050065152114785365,0.07092049253836696,0.08260455377223944,0.08296528806156848
0.01198598673615616,0.00030758476057322616,0.025645093992352486,0.0,0.0,0.013393970786318085,0.03390856320793423,0.03768804588300663
0.008743252867114273,0.00010718862868460919,0.005813105031847954,0.0,0.011939629168034135,0.0062837789143375886,0.02162912250449157,0.021653017157331547
0.0251734145110789,0.03398034875140781,0.017571858053246348,0.12856809973202846,0.03530234183851799,0.0027749998511070254,0.006339149933864693,0.004847114041662201
0.009985054905769532,0.0,0.03358077630400658,0.0,0.0031317993707833795,0.02169220610142037,0.007297406558418698,0.007782872527009668
0.11052561312039225,0.1542966717154064,0.14332925979398276,0.08074099965047188,0.15345909928014223,0.08954614625753204,0.09275630842159469,0.09254792257006561
0.025865955831535864,0.0006279855528370035,0.013757556676864624,0.0,0.0049178300372278395,0.029800198391456104,0.04465972052026583,0.04802835707854171
0.01326671900197249,0.0003235077090372442,0.012251408770680428,0.09524641733659558,0.0304704608579788,0.038998072990842625,0.02966981295308473,0.031570628028232114
0.02183863623683932,0.03505165249135888,0.001538383851608427,0.012349994174531032,0.06472393285212165,0.01317895440039353,0.016499820803741634,0.019618284407976937
0.018340767789951667,3.068080313798599e-05,0.02029532752931118,0.0,0.0,0.05132356665595117,0.04587710616643158,0.04767934744859325
0.015091449047334046,0.00011767447279505998,0.04678170010447502,0.11481999300943724,0.0,0.07928854468137222,0.06855117669440303,0.06994157844379714
0.05831759927754115,0.0,0.02194562740623951,0.02295234766398696,0.09481488158141003,0.1099132675980059,0.09608610261363204,0.09575456701758946
0.01763508838325035,0.00023496058099343678,0.059023741632699966,0.0,0.01479246361341616,0.08797635489821998,0.07288154305175917,0.07309516052955335
0.002918526852772961,0.0014717076391316168,0.007134462706744671,0.0,0.010466474616722635,0.044005654033371505,0.05276386782326902,0.05213652880885135
0.015442374353647821,0.04625771874635906,0.07614844261303927,0.0388558778981708,0.056507048817429795,0.08043377761305186,0.0822885340457087,0.08065535686847146
0.002556360035539636,0.000743524020350305,0.0001884036319097504,0.0,0.0,0.02706075613294484,0.034558355864884,0.03330793258152613
0.002918526852772961,0.001518505573031963,0.0021402831189334393,0.0,0.002679576368766095,0.018374767922316328,0.009443786241015861,0.010547643811917737
0.006564120473617748,0.000530894403666162,0.00025273964274674654,0.09524641733659558,0.0,0.03982663791186121,0.028087312479946062,0.02979224357137987
0.0429164202225067,0.09028525379626394,0.0699665409269869,0.07940114179191426,0.06024638941256034,0.024955379782554438,0.030472190924374545,0.028677348736037805
0.0036670414774870085,0.0014447162996621247,0.00042521441355347633,0.09524641733659558,0.0,0.07867121232019686,0.07172341150712101,0.07241417860560348
0.010263114214991242,0.0017775447590197687,0.0008885274291969836,0.0,0.0,0.041039893267927396,0.03260320776014118,0.03551281528347343
0.011775834030851591,0.0024828148665967625,0.006825761869549751,0.0,0.0,0.06463664382198284,0.06051446629326912,0.06304831445631834
0.013752863139004663,0.004323468872577576,0.015078624710440636,0.0,0.128207750182792,0.0858824456269829,0.0767215033249932,0.0782134566551052
0.010977862582600263,0.0023903840925861212,0.014478994533419609,0.0,0.10871086315325877,0.07919897463900408,0.06265005341949206,0.06263065167150494
0.01202177775960433,0.005884112004349687,0.037483248859643936,0.0658277991378306,0.12367649968184963,0.11685118622482989,0.11071286548196554,0.11181863707836531
0.04673360528642539,0.00041865703522466917,0.01802804134786129,0.0,0.0847591383779489,0.06988988713764217,0.06771321971295141,0.07027280638404865
0.05602055943346755,0.0035123694124043667,0.0223133135586977,0.0658277991378306,0.26704037594314495,0.10321689203650188,0.09796559288036463,0.09962487705306487
0.013340702843904487,0.00020971688220901795,0.01749425195157528,0.0,0.00206809436632944,0.07568142839394668,0.0851703207458938,0.0866165846021094
0.0764334310775111,0.00021593071575595182,0.01843336969614029,0.0,0.02513301121719309,0.06105074619627045,0.06696422107990618,0.0678722598475383
0.06697036908264765,0.00012272321255194397,0.01779385283589363,0.0,0.06025204937207118,0.04770280455156582,0.06350981492894758,0.06591448726616987
0.0031320434864667737,0.0007942056002174843,0.011788299307227135,0.0,0.0,0.03953469978955085,0.06702083748461075,0.07139472244908275
0.009605038094888383,6.136160627597198e-05,0.019606631249189377,0.0,0.0,0.00331395203341274,0.01122247667753246,0.014567060678714952
0.017266716920155783,0.001077517573498,0.012438829988241196,0.0,0.0,0.04774411118502262,0.03744274321200922,0.03602996426237447
0.015970380121009656,0.0,0.022396141663193703,0.009204240941395797,0.0,0.008497443311889539,0.02679948673402475,0.027715064787020696
0.06842986047594558,0.0004174919414346189,0.012615169398486614,0.0658277991378306,0.0,0.045009050405440704,0.01447293718247144,0.010049418286336737
0.024967771105084437,0.000278845780418657,0.023709764704108238,0.0,0.03581576854702514,0.07387800790270231,0.05465018186440698,0.052852590556071194
0.005341757975371463,0.00014835527593304597,0.011781338602304459,0.0,0.0,0.05941912227388853,0.032934690577162654,0.028942504659390078
0.14211044023683883,0.26080255543904624,0.23327707550220944,0.21338692764767567,0.10918822281489915,0.22809600328950452,0.23600972492772682,0.2355065453640819
0.03313470106876502,0.04609848926171892,0.015398499801873022,0.046370732843993956,0.046370732843993956,0.0282164024281108,0.024190911742662052,0.023797476320603445
0.013259699303154467,0.0,0.022922417148947716,0.0,0.0,0.0937509269054759,0.06507031185401493,0.06108534369731384
0.03377016070326853,0.000552254456483747,0.037932705134153366,0.0,0.0,0.08351168842987942,0.07373749510645433,0.07175656931350377
0.008619795051987515,0.00039341333644025034,0.016798492521047592,0.15000582546895025,0.0,0.05491868326921641,0.06391920678692327,0.06795394682901808
0.004735510697533279,0.0010524680570119232,0.012159956619143486,0.0,0.0022072248904720536,0.035801279290445576,0.05432757063612422,0.06005774307717425
0.011263424717828378,0.0010285836343158958,0.015911485999822617,0.0,0.04908174699082779,0.03104699374430934,0.0332976675633718,0.0346767052393767
0.016149693130752995,0.001108780923531011,0.034812744706869125,0.0,0.01851215351381155,0.04571692945304461,0.04190985127016492,0.03850052456546153
0.06664476853162775,0.08840382150763139,0.07075410307045726,0.09006174997087268,0.07503543586203679,0.08191163254959204,0.07826064445671155,0.07906533102923978
0.009490298983965305,0.00018699755330304092,0.023293210193514824,0.0,0.0451311256950618,0.09265241787255085,0.08167093392829668,0.07704607604147276
0.07487018979118887,0.08885044079381726,0.06505552650090007,0.09006174997087268,0.06848959859530601,0.0728485467241803,0.0719828420475054,0.07293149907441891
0.055435981719859105,0.0007819721154219583,0.0362977497279644,0.0,0.16195407588220415,0.07286875952481077,0.07716772950941887,0.0757872990077123
0.015854460639625652,0.0003551594236669386,0.03457973152399063,0.0,0.0,0.12020809855383237,0.10636339342107606,0.10194096140952962
0.29365873961890315,0.30451260243116235,0.2869766586978081,0.305837119888151,0.305837119888151,0.2908740774041015,0.29134457374119993,0.2943072805655629
0.005865296693646008,0.04629403083614899,0.010929650873063856,0.023418385180006995,0.02751428649118845,0.03470561136753261,0.03380730744923813,0.03101342829235891
0.03700477753595872,0.007997397957202236,0.012319732031831704,0.009204240941395797,0.09910993412971679,0.034886905144341396,0.03459976350575267,0.028854319595165462
0.007552761382318132,0.0007169210454774943,0.055528417229652405,0.0,0.0,0.10441228288303499,0.10463541523354838,0.10069153623952379
0.01591546859816842,0.0018645384286768425,0.01300779264420271,0.11604334148898987,0.028085327839867776,0.06991674549536626,0.06523358582759282,0.0670170251998435
0.007026978043788042,0.001343353139927765,0.010517830029129982,0.0046021204706978985,0.0,0.07189896438270352,0.07069146259089742,0.07329893717074339
0.03490474560190043,0.043175657307079895,0.022823223158835226,0.046370732843993956,0.04419958408956983,0.06605355605921763,0.06159477935327144,0.06457783111575673
0.000369665188913732,0.0005351664142296789,0.0008754310547374189,0.0046021204706978985,0.0,0.029418725379792135,0.039129614500062394,0.04446183197980837
0.007116208029669346,0.0015645267777389413,0.053641680628061295,0.0,0.01915422017888488,0.06836227111598808,0.06374715795785107,0.059484625661079246
0.017750805710822878,0.00035069323080507987,0.008424388244748116,0.0,0.0,0.027243266200573196,0.011159223862072425,0.008315583374267577
0.027656302023456394,0.0046370732843993975,0.012630587443709373,0.0,0.03504312402410013,0.04836240552656623,0.052431288269522855,0.05066263485082932
0.016180346241664825,0.002241252087459709,0.007436159998178482,0.04182686706279855,0.09024357218105095,0.058394260365729714,0.05886490139618579,0.056017164644933226
0.008336271778506613,0.0059693580333216815,0.012303904630243778,0.0,0.022012444560795152,0.04892795958637719,0.045189211907683546,0.043303979376154406
0.020806976777501412,0.0014612217950211663,0.03522341325879097,0.11604334148898987,0.1420631269759229,0.12214990126866113,0.11428307648471955,0.1100331718995206
0.011502814759265751,9.204240941395797e-05,0.02115899883210659,0.0,0.0018847736217657632,0.04075810510629908,0.012958164431183465,0.008935605149219886
0.015884003002405733,0.000906637150957319,0.07872329652309418,0.269952231154608,0.3164764106119765,0.0735657837540996,0.08981817148478172,0.07945438876066152
0.11930677781283434,0.17716299662122795,0.1986473649740219,0.0,0.16433037482703847,0.25153763068368684,0.25605722145510873,0.25412700467105714
0.13592935988686267,0.2812674278612761,0.25271886587142944,0.03530234183851799,0.035425995465736354,0.2591367101324641,0.26592319544587073,0.2644950241244907
0.19140918173520918,0.13881762398539757,0.1433156430721283,0.1084119771641617,0.20986241687183027,0.23836451715418117,0.260089956407904,0.25796640282170025
0.10998535722057395,0.10966969591052075,0.1272534430027008,0.16322963998601886,0.14583286869739748,0.30148193916958926,0.28818356519747634,0.28527459441537
0.07176575468562668,0.2185034370266807,0.21672098338603973,0.0,0.006940193436390952,0.30854523158074143,0.31632406572484856,0.3149278516818167
0.056245647625581346,0.12295797895063884,0.13197059962357255,0.012349994174531032,0.017075880778379134,0.30641641301445016,0.3093320174922165,0.3076398268234412
0.01321244296625021,0.08169268709464436,0.09947996110081686,0.0658277991378306,0.0658277991378306,0.27308700515066164,0.28168490592461654,0.27769338477649774
0.010242650916241769,0.16615480212823847,0.05229493457232415,0.2869626004893394,0.01988999357075083,0.219015841920931,0.22516703895092444,0.22639650126992267
0.1558366658551822,0.36291021010524693,0.1123959120303536,0.02248631014796676,0.7526505883723641,0.35062232040592367,0.36052712874368364,0.3661987747962472
0.06483609672546464,0.06344809507165339,0.10450648082645708,0.07351741815216128,0.1303446344788628,0.18581696717125912,0.1747200733667963,0.1787356395977745
0.04118037738511554,0.11145093013320878,0.07825257597471824,0.19299778632179898,0.05546050157504362,0.04808697644391091,0.029640183796040165,0.0334566596911674
0.15804839816220453,0.23335080974018424,0.2957669794559479,0.6791914249097053,0.07966791972273009,0.32735266671309404,0.33548730486666795,0.33176444920403575
0.4625625088026382,0.14300535943143466,0.1931241485541425,0.4101712687871374,0.2713358819106244,0.20722712577705082,0.18624129851020654,0.18913118143417862
0.08278623368837768,0.07583517806516754,0.012465084660210235,0.1821041593848305,0.2453014465221677,0.020048414709592954,0.01269721981763533,0.017495481494709253
0.14128795918446857,0.2850244669695906,0.26762603488430114,0.05912850984504253,0.22597497334940692,0.2496246635367162,0.2542447388409916,0.24934173455471043
0.45608859561539794,0.3500194182298344,0.3219962285196366,0.0033205173016427336,0.34368946080412227,0.2852416413177439,0.2910621637410188,0.2963844466437295
0.2997563256669221,0.05285040195735741,0.1789153815982475,0.25422346498893156,0.253824330293118,0.01957559246045809,0.02839190778800299,0.025362742639482405
0.2363834286849149,0.27713017981280796,0.2606464999824585,0.14773389257835257,0.10913252953109454,0.5007650089737612,0.48428785870102803,0.4873841719319007
0.20329238452385434,0.08204881742980352,0.0883480091132749,0.30455551671909586,0.16319777112433975,0.08068098656294881,0.0722105321393024,0.07604369894330681
0.0640826417947572,0.046106644918248674,0.14905935787007374,0.0683327507864383,0.04891678058908089,0.200575319403633,0.17960867815298914,0.1824753422736044
0.021578943029294972,0.07765854984659648,0.03687028103353651,0.08260514971455224,0.002632841304644584,0.3000786570161438,0.2901081567137318,0.29472687498671896
0.11475162673351769,0.15427356402190417,0.10141715994528999,0.06909006174997079,0.1508986952952931,0.32526055499861267,0.32208190796457037,0.3259681087108898
