,0,1,2,3,4,5,6
0,Formula label,Helper lipid,wt_Helper,wt_Dlin,wt_Chol,wt_DMG,wt_pDNA
128,128,18PG,0.371628041462471,59.7280447594664,21.9062982683312,14.2151564348229,3.77887249591709
129,129,18PG,0.376368874759633,60.4899913075678,22.1857554046639,14.3964982051731,2.55138620783556
130,130,18PG,0.457653300237348,73.5540210941110,10.1164557500479,6.56464178892282,9.30722806668097
131,131,18PG,0.479990191130452,77.1440053531040,10.6102141654172,6.88504521945732,4.88074507089105
132,132,18PG,0.487928371104506,78.4198293381110,10.7856881462708,6.99891156316912,3.30764258134459
133,133,18PG,0.260028832684902,20.8959120741215,46.2124073756475,29.9875675948531,2.64408412269296
134,134,18PG,0.263512579827156,21.1758659285513,46.8315400328582,30.3893272837039,1.33975417505941
135,135,18PG,0.264694665772438,21.2708583327460,47.0416207254197,30.5256501745967,0.897176101465278
136,136,18PG,0.496474949917241,39.8967175807229,33.0876326297371,21.4708057074901,5.04836913213271
137,137,18PG,0.509331414881815,40.9298628619975,33.9444532804785,22.0268028658272,2.58954957681495
138,138,18PG,0.513766158005297,41.2862387354834,34.2400072682507,22.2185900002692,1.74139783799143
139,139,18PG,0.712407353675543,57.2490414607245,21.1015438208190,13.6929454148286,7.24406194995230
140,140,18PG,0.739180707875854,59.4005476976385,21.8945720005161,14.2075471742648,3.75815241970467
141,141,18PG,0.748558025052995,60.1541087285498,22.1723286355568,14.3877854769461,2.53721913389433
142,142,18PG,0.910384661922883,73.1584942052235,10.1121158447413,6.56182559277280,9.25717969533945
143,143,18PG,0.954567684874102,76.7090410935232,10.6028796560625,6.88028580293826,4.85322576260201
144,144,18PG,0.970264053205920,77.9704009556511,10.7772273813172,6.99342131119228,3.28868629863349
145,145,18PG,0.514834749057599,20.6860553461129,46.2012516437486,29.9803285592048,2.61752970187612
146,146,18PG,0.521662078988067,20.9603773981235,46.8139359832379,30.3779038877393,1.32612065191130
147,147,18PG,0.523978273687701,21.0534420792405,47.0217912112884,30.5127826585083,0.888005777275072
148,148,18PG,0.982762023534573,39.4873688073834,33.0723855846611,21.4609117889344,4.99657179548660
149,149,18PG,1.00794332959509,40.4991534466464,33.9197991431985,22.0108046166520,2.56229946390807
150,150,18PG,1.01662633329105,40.8480364529971,34.2120038065745,22.2004183501087,1.72291505702866
151,151,18PG,1.40991323222194,56.6503003310233,21.0875936913008,13.6838930742206,7.16829967123334
152,152,18PG,1.46232515693024,58.7562109699161,21.8715010606117,14.1925762733932,3.71738653914881
153,153,18PG,1.48067259821521,59.4934109871551,22.1459175128090,14.3706471071092,2.50935179471137
154,154,18PG,1.80139579500654,72.3800659997628,10.1035745677902,6.55628309597453,9.15868054146599
155,155,18PG,1.88784672011026,75.8536633524896,10.5884559973245,6.87092618577192,4.79910774430376
156,156,18PG,1.91853761587724,77.0868232540302,10.7605934891481,6.98262745746088,3.25141818348360
157,157,18PG,2.38273603755782,19.1476622890443,46.1194725144225,29.9272614867933,2.42286767218210
158,158,18PG,2.41195527993028,19.3824680654588,46.6850307736035,30.2942563587149,1.22628952229254
159,159,18PG,2.42185493101835,19.4620216428697,46.8766452365830,30.4185963787888,0.820881810740198
160,160,18PG,4.54107129095814,36.4920403012249,32.9608183546478,21.3885150011150,4.61755505205420
161,161,18PG,4.64839232835681,37.3544719546806,33.7397951626916,21.8939987231846,2.36334183108642
162,162,18PG,4.68530223086846,37.6510798614209,34.0077012390830,22.0678449266414,1.58807174198629
163,163,18PG,6.50528050668288,52.2764218419826,20.9856862585357,13.6177645991636,6.61484679363518
164,164,18PG,6.72779724691789,54.0645659454503,21.7035133365606,14.0835678162241,3.42055565484717
165,165,18PG,6.80539131271171,54.6881117113408,21.9538276340917,14.2459985863018,2.30667075555405
166,166,18PG,8.30042683142823,66.7022143107419,10.0412745336657,6.51585615025663,8.44022817390755
167,167,18PG,8.66614817119721,69.6411503050834,10.4836985740218,6.80294833110581,4.40605461859185
168,168,18PG,8.79532376079136,70.6792050986274,10.6399661473051,6.90435149711327,2.98115349616290
169,169,18PG,12.9732948379274,10.4253372768660,45.6558041808212,29.6263837293884,1.31917997499706
170,170,18PG,13.0594335540741,10.4945583328617,45.9589447789431,29.8230938705207,0.663969463600485
171,171,18PG,13.0884012165245,10.5178367409254,46.0608881896906,29.8892456919524,0.443628160907108
172,172,18PG,24.5016617269148,19.6895307273826,32.3349739951488,20.9824000397849,2.49143351076893
173,173,18PG,24.8107331873635,19.9379004945147,32.7428572541554,21.2470784561427,1.26143060782367
174,174,18PG,24.9154970894896,20.0220887464391,32.8811147359798,21.3367947426803,0.844504685411209
175,175,18PG,34.8137645335899,27.9763345915026,20.4195160931163,13.2503726568288,3.54001212496237
176,176,18PG,35.4410736864485,28.4804401080362,20.7874553123810,13.4891310949861,1.80189979814824
177,177,18PG,35.6552308641050,28.6525367754767,20.9130661445963,13.5706408785186,1.20852533730331
178,178,18PG,44.0924358433348,35.4326731002421,9.69817055857650,6.29321348285748,4.48350701498914
179,179,18PG,45.1035461716420,36.2452011687408,9.92056517638131,6.43752696949197,2.29316051374390
180,180,18PG,45.4509673840304,36.5243887892748,9.99698078166522,6.48711361210346,1.54054943292612
181,181,DOPE,0.161855236280599,27.9367406604937,67.4905004913584,0.875901542650036,3.53500206921729
182,182,DOPE,0.164767503611634,28.4394074819742,68.7048595955359,0.891661671926546,1.79930374695177
183,183,DOPE,0.165761689038930,28.6110071230427,69.1194156742351,0.897041841079301,1.20677367260398
184,184,DOPE,0.282612910326921,48.7799082967136,44.1915423967570,0.573524271943429,6.17241212425905
185,185,DOPE,0.291612678488367,50.3332975778303,45.5988158146892,0.591788071274047,3.18448585771808
186,186,DOPE,0.294741343960120,50.8733154228277,46.0880381672006,0.598137270200473,2.14576779581108
187,187,DOPE,0.376162597974765,64.9268889118923,26.1420869937481,0.339275811546950,8.21558568483788
188,188,DOPE,0.392276504134075,67.7082015697031,27.2619514855763,0.353809575985057,4.28376086460138
189,189,DOPE,0.397959042034007,68.6890261092849,27.6568695367731,0.358934879957396,2.89721043195060
190,190,DOPE,0.450768648785678,77.8041361428361,11.7476125624138,0.152462226401636,9.84502041956275
191,191,DOPE,0.474106594295101,81.8323415084950,12.3558295326623,0.160355754803826,5.17736660974383
192,192,DOPE,0.482432358238447,83.2693954675186,12.5728096828037,0.163171754786781,3.51219073665254
193,193,DOPE,0.322093605853585,27.7972024319780,67.4874959462801,0.875862549226520,3.51734546666180
194,194,DOPE,0.327859582942406,28.2948156395774,68.6956272110312,0.891541852696119,1.79015571375284
195,195,DOPE,0.329827726238003,28.4646696093819,69.1080075261613,0.896893784472462,1.20060135374639
196,196,DOPE,0.562383955702334,48.5346507259150,44.1881074021930,0.573479692083808,6.14137822410583
197,197,DOPE,0.580200096906151,50.0722127097575,45.5879723041420,0.591647342615245,3.16796754657909
198,198,DOPE,0.586392336545279,50.6066130692430,46.0745141897336,0.597961754051683,2.13451865042646
199,199,DOPE,0.748523365894485,64.5987847901977,26.1393824152593,0.339240711133509,8.17406871751501
200,200,DOPE,0.780419373845970,67.3514621910724,27.2532313441671,0.353696404720110,4.26119068619445
201,201,DOPE,0.791664146809229,68.3219044000475,27.6459130346152,0.358792684877019,2.88172573365096
202,202,DOPE,0.896963028298362,77.4093692593930,11.7461561709343,0.152443325140949,9.79506821623348
203,203,DOPE,0.943154333472352,81.3957540779178,12.3510532148428,0.160293767055687,5.14974460671133
204,204,DOPE,0.959627115344686,82.8173819649713,12.5667721044043,0.163093398215183,3.49312541706453
205,205,DOPE,0.637815697320066,27.5222664009642,67.4815760080123,0.875785719405679,3.48255617429777
206,206,DOPE,0.649118658276224,28.0099983646994,68.6774412431946,0.891305832557483,1.77213590127224
207,207,DOPE,0.652975864852120,28.1764399674875,69.0855377824043,0.896602168866170,1.18844421638990
208,208,DOPE,1.11357020590864,48.0514606209427,44.1813400050498,0.573391863818286,6.08023730428056
209,209,DOPE,1.14848552868328,49.5580852131512,45.5666192974617,0.591370220185343,3.13543974051840
210,210,DOPE,1.16061566360034,50.0815104064633,46.0478872159410,0.597616185308656,2.11237052868675
211,211,DOPE,1.48206765259402,63.9524253327923,26.1340544423113,0.339171563924785,8.09228100837765
212,212,DOPE,1.54456283507671,66.6491433162040,27.2360638536402,0.353473602528298,4.21675639255079
213,213,DOPE,1.56658249085258,67.5993093827769,27.6243476690519,0.358512806422611,2.85124765089607
214,214,DOPE,1.77590469178952,76.6317327019721,11.7432872796875,0.152406092252611,9.69666923429823
215,215,DOPE,1.86639370382432,80.5364072122519,12.3416518591003,0.160171754891931,5.09537546993153
216,216,DOPE,1.89864133883803,81.9279189065824,12.5548914793385,0.162939209733146,3.45560906550789
217,217,DOPE,2.95524133674983,25.5042137378928,67.4381231832133,0.875221782318283,3.22719995982586
218,218,DOPE,3.00370918759755,25.9224991794452,68.5441515996568,0.889575980155381,1.64006405314504
219,219,DOPE,3.02022037047150,26.0649933750448,68.9209340880133,0.894465918152465,1.09938624831799
220,220,DOPE,5.15711488986282,44.5067408831608,44.1316938596096,0.572747548913801,5.63170281845294
221,221,DOPE,5.30653914722100,45.7962965447909,45.4103827625644,0.589342559685887,2.89743898573785
222,222,DOPE,5.35829021039599,46.2429166431108,45.8532393065281,0.595090016397667,1.95046382356748
223,223,DOPE,6.86113195317993,59.2126854892459,26.0949845325609,0.338664508947086,7.49253351606615
224,224,DOPE,7.12817230260785,61.5172871688981,27.1106207038871,0.351845583065059,3.89207424154192
225,225,DOPE,7.22186576163023,62.3258769700199,27.4669656015913,0.356470279034748,2.62882138772387
226,226,DOPE,8.21899456435658,70.9312608324799,11.7222568462638,0.152133156225402,8.97535460067433
227,227,DOPE,8.60516667592839,74.2639890095881,12.2730308665242,0.159281181658395,4.69853226630097
228,228,DOPE,8.74208320937485,75.4456009780746,12.4683066705160,0.161815499476657,3.18219364255790
229,229,DOPE,16.1939986481825,13.9756844105540,67.1898902335889,0.872000178952926,1.76842652872173
230,230,DOPE,16.3384655275703,14.1003616788411,67.7892921465651,0.879779304258280,0.892101342765136
231,231,DOPE,16.3871956584070,14.1424165748958,67.9914764379882,0.882403281432367,0.596508047276576
232,232,DOPE,28.1824348503100,24.3218999794801,43.8489918066064,0.569078600505756,3.07759476309784
233,233,DOPE,28.6228830248197,24.7020139229157,44.5342842058577,0.577972425048477,1.56284642135841
234,234,DOPE,28.7727744500927,24.8313726625929,44.7674999628915,0.580999133101745,1.04735379132115
235,235,DOPE,37.4152978076652,32.2900109878364,25.8730595962290,0.335784334808941,4.08584727346048
236,236,DOPE,38.1956048472824,32.9634286634793,26.4126498633747,0.342787215865548,2.08552940999805
237,237,DOPE,38.4629905069448,33.1941868397972,26.5975497709789,0.345186873789660,1.40008600848947
238,238,DOPE,44.7447187476334,38.6154205543364,11.6030358163104,0.150585888338925,4.88623899338093
239,239,DOPE,45.8652619034036,39.5824675359790,11.8936109441474,0.154357014658558,2.50430260181145
240,240,DOPE,46.2513531837885,39.9156705950599,11.9937307142578,0.155656383613464,1.68358912328034
241,241,DOPE,0.157241245439280,27.1403508216110,65.0472165692702,4.22096124071638,3.43423012296318
242,242,DOPE,0.159988430882593,27.6145239718887,66.1836662710511,4.29470628925559,1.74711503692199
243,243,DOPE,0.160925616094944,27.7762851903081,66.5713590122465,4.31986395349092,1.17156622785947
244,244,DOPE,0.277285286055391,47.8603430047249,43.0150403678962,2.79127728651369,6.05605405480977
245,245,DOPE,0.285943739779074,49.3548203028215,44.3582192352140,2.87843714111346,3.12257958107197
246,246,DOPE,0.288951318064784,49.8739381053394,44.8247824027366,2.90871276473468,2.10361540912451
247,247,DOPE,0.371935180684835,64.1972229263712,25.6435561591457,1.66402902892271,8.12325670487558
248,248,DOPE,0.387681356580838,66.9150641436829,26.7291967945313,1.73447704015205,4.23358066505290
249,249,DOPE,0.393230601485357,67.8728818783550,27.1117967225291,1.75930422803118,2.86278656959936
250,250,DOPE,0.448478000750218,77.4087628352949,11.5953377721663,0.752429910005564,9.79499148178305
251,251,DOPE,0.471573282159144,81.3950835872769,12.1924631349081,0.791177809530184,5.14970218612562
252,252,DOPE,0.479809536217759,82.8166878488194,12.4054103644874,0.804996110293521,3.49309614018189
253,253,DOPE,0.312912113134364,27.0048246663047,65.0444033404040,4.22077868824709,3.41708119190988
254,254,DOPE,0.318351273886454,27.4742330921107,66.1750306026356,4.29414591444492,1.73823911692233
255,255,DOPE,0.320206592635841,27.6343501199414,66.5606919305124,4.31917175879104,1.16557959811934
256,256,DOPE,0.551783088574746,47.6197786385939,43.0117598478742,2.79106441118108,6.02561401377608
257,257,DOPE,0.568923660481579,49.0990378925348,44.3478757560587,2.87776594522052,3.10639674570436
258,258,DOPE,0.574876306776758,49.6127609564701,44.8118874269654,2.90787600036871,2.09259930941905
259,259,DOPE,0.740112117822690,63.8728803912648,25.6409329692031,1.66385880821753,8.08221571349187
260,260,DOPE,0.771280390271492,66.5627530337792,26.7207471829964,1.73392873870782,4.21129065424504
261,261,DOPE,0.782261491972558,67.5104399836699,27.1011837220891,1.75861554270585,2.84749925956258
262,262,DOPE,0.892405539264080,77.0160505378626,11.5939075627480,0.752337102675154,9.74529925745018
263,263,DOPE,0.938116678096351,80.9609962195674,12.1877751430034,0.790873602322401,5.12223835701037
264,264,DOPE,0.954412438092366,82.3673468305698,12.3994855445484,0.804611644414118,3.47414354237529
265,265,DOPE,0.619635885535158,26.7377927275097,65.0388603368655,4.22041899871190,3.38329205137774
266,266,DOPE,0.630298301705951,27.1978846624738,66.1580198503382,4.29304207434369,1.72075511113828
267,267,DOPE,0.633934454883845,27.3547876312424,66.5396815071614,4.31780837712319,1.15378802958914
268,268,DOPE,1.09258270112568,47.1458327096897,43.0052967580403,2.79064501657631,5.96564281456804
269,269,DOPE,1.12617447443241,48.5953450652392,44.3275071300302,2.87644421024818,3.07452912005006
270,270,DOPE,1.13783550238545,49.0985279112887,44.7864984421821,2.90622849066170,2.07090965348212
271,271,DOPE,1.46541683465593,63.2339289881403,25.6357653124420,1.66352347520799,8.00136538955381
272,272,DOPE,1.52648672489695,65.8691444514053,26.7041121041880,1.73284927633280,4.16740744317693
273,273,DOPE,1.54799041414317,66.7970461423245,27.0802941691343,1.75726000440600,2.81740926999209
274,274,DOPE,1.76688347336550,76.2424597854066,11.5910902412961,0.752154284634988,9.64741221529689
275,275,DOPE,1.85643231219312,80.1065650566727,12.1785475849754,0.790274819363850,5.06818022679498
276,276,DOPE,1.88833369721246,81.4831357819640,12.3878267129743,0.803855094345077,3.43684871350421
277,277,DOPE,2.87106008843604,24.7777158634150,64.9981733949126,4.21777879342650,3.13527185980980
278,278,DOPE,2.91678465264892,25.1723262948053,66.0333356909182,4.28495122846279,1.59260213316482
279,279,DOPE,2.93235155043027,25.3066711563617,66.3857560130453,4.30782003974475,1.06740124041799
280,280,DOPE,5.06002568978603,43.6688452840410,42.9578818933631,2.78756823148708,5.52567890132272
281,281,DOPE,5.20379828164413,44.9096261525276,44.1784618665064,2.86677255458592,2.84134114473600
282,282,DOPE,5.25355542560049,45.3390384034560,44.6008829458584,2.89418376596816,1.91233945911697
283,283,DOPE,6.78416206384431,58.5484228164868,25.5978702745266,1.66106443860823,7.40848040653401
284,284,DOPE,7.04513062482163,60.8006239735523,26.5825518471013,1.72496114274866,3.84673241177612
285,285,DOPE,7.13663976986803,61.5903627895376,26.9278323993325,1.74736664916398,2.59779839209789
286,286,DOPE,8.17731820871937,70.5715870999932,11.5704376272139,0.750814121471088,8.92984294260244
