Formula label,Ionizable_Lipid,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,cTPSA,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,Helper_MW,IL_MW,Chol_MW,PEG_MW,NP_ratio,Dlin-MC3_Helper lipid_ratio,HL_(IL+HL),(IL+HL),Chol_DMG-PEG_ratio,PEG_(Chol+PEG),Size,Zeta,PDI,18PG,14PA,DOPE,DSPC,DOTAP,DDAB,RLU_HepG2,RLU_N2a,RLU_ARPE19,RLU_HEK293,RLU_B16,RLU_PC3,Lipid_NA_ratio
363,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,200,0.497512438,20,500,0.199600798,235.9333333,9.113333333,0.509333333,0,0,0,0,1,0,3.714,5.704,4.727,4.705,6.676,1.386,79.40460778
364,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,200,0.497512438,40,500,0.199600798,175.8333333,12.9,0.266333333,0,0,0,0,1,0,3.512,6.038,4.927,3.597,5.409,2.89,14.74203493
365,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,200,0.497512438,40,500,0.199600798,172.5333333,1.866666667,0.298333333,0,0,0,0,1,0,2.015,5.617,5.043,5.619,6.233,3.178,29.48406985
366,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,200,0.497512438,40,500,0.199600798,173.3,6.673333333,0.307666667,0,0,0,0,1,0,2.14,5.58,3.611,5.024,6.531,1.792,44.22610478
367,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,200,0.497512438,60,500,0.199600798,222.7333333,16.2,0.28,0,0,0,0,1,0,1.504,4.663,4.585,7.206,3.114,1.946,10.83331237
368,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,200,0.497512438,60,500,0.199600798,163.4666667,13.33333333,0.289666667,0,0,0,0,1,0,1.504,4.407,5.602,5.133,3.219,1.946,21.66662474
369,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,200,0.497512438,60,500,0.199600798,132.7666667,15.63333333,0.248666667,0,0,0,0,1,0,1.386,5.17,2.708,6.127,4.143,1.946,32.49993712
370,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,200,0.497512438,80,500,0.199600798,172.6333333,-10.96666667,0.228666667,0,0,0,0,1,0,1.792,3.401,2.485,8.005,2.526,2.833,8.878951095
371,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,200,0.497512438,80,500,0.199600798,156.5,5.703333333,0.215666667,0,0,0,0,1,0,0.916,3.584,2.89,7.026,1.705,1.946,17.75790219
372,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,200,0.497512438,80,500,0.199600798,415.4333333,-30.56666667,0.464333333,0,0,0,0,1,0,1.872,4.736,2.773,4.916,4.625,1.386,26.63685328
373,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,100,0.99009901,20,500,0.199600798,126.4666667,1.823,0.141666667,0,0,0,0,1,0,1.609,5.583,6.24,5.165,6.521,1.386,26.4694445
374,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,100,0.99009901,20,500,0.199600798,173,7.926666667,0.266666667,0,0,0,0,1,0,3.114,5.288,6.223,5.816,6.384,1.609,52.938889
375,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,100,0.99009901,20,500,0.199600798,198.5333333,2.883333333,0.402666667,0,0,0,0,1,0,2.442,5.442,2.773,4.994,5.962,1.386,79.4083335
376,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,100,0.99009901,40,500,0.199600798,185.6666667,12.1,0.295,0,0,0,0,1,0,2.14,5.557,4.304,3.912,5.912,2.398,14.74327684
377,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,100,0.99009901,40,500,0.199600798,160.6,4.013333333,0.245333333,0,0,0,0,1,0,1.609,5.464,5.438,5.951,5.112,2.197,29.48655367
378,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,100,0.99009901,40,500,0.199600798,183.8333333,2.956666667,0.354,0,0,0,0,1,0,1.946,6.014,3.807,7.272,5.859,1.946,44.22983051
379,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,100,0.99009901,60,500,0.199600798,224,22.76666667,0.195666667,0,0,0,0,1,0,1.099,4.5,2.773,5.659,3.481,1.946,10.83455428
380,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,100,0.99009901,60,500,0.199600798,147.6666667,9.33,0.245666667,0,0,0,0,1,0,1.099,5.273,5.298,7.034,2.708,1.386,21.66910856
381,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,100,0.99009901,60,500,0.199600798,146.4333333,19.53333333,0.24,0,0,0,0,1,0,0.693,5.67,4.5,4.771,4.241,1.946,32.50366284
382,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,100,0.99009901,80,500,0.199600798,170.8666667,7.633333333,0.246333333,0,0,0,0,1,0,0.693,3.892,2.565,6.934,1.705,1.946,8.880193004
383,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,100,0.99009901,80,500,0.199600798,136.8333333,7.98,0.256666667,0,0,0,0,1,0,1.609,3.555,3.829,8.769,2.251,2.485,17.76038601
384,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,100,0.99009901,80,500,0.199600798,290.3,-25.13333333,0.270666667,0,0,0,0,1,0,1.504,4.984,3.871,8.2,5.722,1.386,26.64057901
385,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,50,1.960784314,20,500,0.199600798,122.2,18.9,0.186333333,0,0,0,0,1,0,3.068,5.521,5.743,4.64,6.505,1.792,26.47189179
386,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,50,1.960784314,20,500,0.199600798,176.0666667,21.16666667,0.496333333,0,0,0,0,1,0,1.386,5.537,5.338,6.504,5.936,2.303,52.94378359
387,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,50,1.960784314,20,500,0.199600798,186.9666667,2.883333333,0.243,0,0,0,0,1,0,1.792,5.886,4.143,3.481,6.12,2.303,79.41567538
388,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,50,1.960784314,40,500,0.199600798,153.4666667,17.63333333,0.229666667,0,0,0,0,1,0,1.609,5.328,5.293,4.916,5.938,2.773,14.74572413
389,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,50,1.960784314,40,500,0.199600798,204.5333333,0.663333333,0.348333333,0,0,0,0,1,0,2.442,5.714,5.606,5.442,5.861,4.025,29.49144826
390,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,50,1.960784314,40,500,0.199600798,177.8333333,3.57,0.331,0,0,0,0,1,0,2.442,5.513,4.19,3.951,6.247,2.197,44.23717238
391,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,50,1.960784314,60,500,0.199600798,193,24.03333333,0.257666667,0,0,0,0,1,0,0.916,4.419,4.159,6.274,4.016,1.792,10.83700157
392,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,50,1.960784314,60,500,0.199600798,155.2333333,9.956666667,0.232666667,0,0,0,0,1,0,1.253,5.242,3.892,6.125,3.676,2.565,21.67400315
393,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,50,1.960784314,60,500,0.199600798,133.8333333,18.63333333,0.272,0,0,0,0,1,0,1.946,5.1,3.784,7.188,5.097,1.946,32.51100472
394,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,50,1.960784314,80,500,0.199600798,204.0333333,6.13,0.267,0,0,0,0,1,0,0.916,3.871,3.219,6.297,3.584,1.792,8.882640296
395,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,50,1.960784314,80,500,0.199600798,118.1,9.33,0.251,0,0,0,0,1,0,0.693,3.135,3.611,8.008,3.332,2.079,17.76528059
396,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,50,1.960784314,80,500,0.199600798,1330.666667,-27.3,0.467333333,0,0,0,0,1,0,1.946,7.315,4.043,9.065,5.825,1.099,26.64792089
397,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,10,9.090909091,20,500,0.199600798,105.7,44.06666667,0.192333333,0,0,0,0,1,0,2.079,5.598,5.13,3.98,6.933,1.946,26.48986826
398,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,10,9.090909091,20,500,0.199600798,131.2333333,25.86666667,0.203666667,0,0,0,0,1,0,1.872,5.591,4.564,5.714,6.243,1.946,52.97973653
399,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,10,9.090909091,20,500,0.199600798,241.2,1.388333333,0.458333333,0,0,0,0,1,0,3.332,5.268,2.197,7.233,5.661,4.771,79.46960479
400,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,10,9.090909091,40,500,0.199600798,204.4333333,26.16666667,0.278666667,0,0,0,0,1,0,2.079,5.561,4.868,5.187,6.227,2.89,14.7637006
401,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,10,9.090909091,40,500,0.199600798,135.9,27.06666667,0.314333333,0,0,0,0,1,0,1.792,5.553,4.691,7.153,5.981,5.03,29.5274012
402,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,10,9.090909091,40,500,0.199600798,199.2666667,22.36666667,0.421,0,0,0,0,1,0,2.197,5.852,3.178,7.832,5.916,5.869,44.2911018
403,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,10,9.090909091,60,500,0.199600798,157.6333333,30.7,0.228333333,0,0,0,0,1,0,2.015,6.014,5.136,9.853,6.778,3.85,10.85497804
404,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,10,9.090909091,60,500,0.199600798,133.6333333,15.33333333,0.194,0,0,0,0,1,0,3.219,5.986,4.736,10.217,6.669,5.375,21.70995609
405,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,10,9.090909091,60,500,0.199600798,139.3666667,20.86666667,0.264333333,0,0,0,0,1,0,3.114,7.55,4.754,10.667,7.325,7.223,32.56493413
406,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,10,9.090909091,80,500,0.199600798,138.7666667,15.56666667,0.140333333,0,0,0,0,1,0,1.253,6.726,5.011,10.013,6.623,5.724,8.900616766
407,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,10,9.090909091,80,500,0.199600798,143.8333333,18.4,0.207,0,0,0,0,1,0,1.504,6.632,4.745,10.062,6.767,5.609,17.80123353
408,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,10,9.090909091,80,500,0.199600798,581.7333333,-31.76666667,0.704333333,0,0,0,0,1,0,2.398,7.511,3.892,10.462,7.465,4.89,26.7018503
409,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,1,50,20,500,0.199600798,137.3,19.9,0.147333333,0,0,0,0,1,0,6.13,8.143,5.911,8.183,10.648,8.401,26.59300826
410,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,1,50,20,500,0.199600798,899.4,16.3,0.383333333,0,0,0,0,1,0,6.897,7.81,4.635,9.182,9.854,7.697,53.18601653
411,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,1,50,20,500,0.199600798,158.2333333,12.23333333,0.258666667,0,0,0,0,1,0,4.673,7.274,3.584,8.997,9.382,5.631,79.77902479
412,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,1,50,40,500,0.199600798,214.0333333,5.41,0.282,0,0,0,0,1,0,6.752,10.391,5.9,10.695,8.692,10.452,14.8668406
413,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,1,50,40,500,0.199600798,173.5,22.13333333,0.248333333,0,0,0,0,1,0,7.247,8.141,6.671,10.102,9.43,6.133,29.7336812
414,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,1,50,40,500,0.199600798,217.2,24.76666667,0.522333333,0,0,0,0,1,0,4.016,4.796,4.159,9.78,9.561,4.605,44.6005218
415,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,1,50,60,500,0.199600798,218.4,22.4,0.214,0,0,0,0,1,0,5.25,10.373,5.82,10.774,6.885,10.583,10.95811804
416,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,1,50,60,500,0.199600798,152.1333333,23.5,0.246333333,0,0,0,0,1,0,7.638,9.74,6.094,10.587,8.863,6.937,21.91623609
417,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,1,50,60,500,0.199600798,101.8666667,21.46666667,0.231333333,0,0,0,0,1,0,6.446,7.168,5.656,10.202,9.073,4.905,32.87435413
418,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,1,50,80,500,0.199600798,200.6,12.93333333,0.364,0,0,0,0,1,0,4.82,8.678,5.124,11.206,8.115,9.497,9.003756766
419,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,1,50,80,500,0.199600798,133.7333333,31.5,0.264333333,0,0,0,0,1,0,5.239,9.084,6.18,10.959,9.558,7.063,18.00751353
420,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,1,50,80,500,0.199600798,223.2,-16.6,0.314333333,0,0,0,0,1,0,6.284,8.605,5.529,10.638,10.037,4.836,27.0112703
421,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,200,0.497512438,20,100,0.99009901,265.1,-27.6,0.339333333,0,0,0,0,1,0,2.14,4.19,6.282,6.058,6.058,2.197,27.27008878
422,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,200,0.497512438,20,100,0.99009901,576.1666667,-2.563333333,0.390666667,0,0,0,0,1,0,0.405,4.331,4.745,5.323,4.522,1.792,54.54017757
423,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,200,0.497512438,20,100,0.99009901,453.7333333,1.926666667,0.368333333,0,0,0,0,1,0,0.693,2.639,2.197,6.232,3.912,1.792,81.81026635
424,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,200,0.497512438,40,100,0.99009901,157.1,-3.873333333,0.253333333,0,0,0,0,1,0,1.099,2.89,1.386,7.345,5.053,2.996,15.04274225
425,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,200,0.497512438,40,100,0.99009901,161.9333333,-3.35,0.634666667,0,0,0,0,1,0,1.099,5.011,7.043,7.16,5.078,1.946,30.0854845
426,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,200,0.497512438,40,100,0.99009901,154.0333333,-2.93,0.321666667,0,0,0,0,1,0,0.693,4.779,7.156,7.659,5.321,2.398,45.12822675
427,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,200,0.497512438,60,100,0.99009901,187.9,-3.706666667,0.252666667,0,0,0,0,1,0,0.693,3.332,3.178,7.949,2.603,2.639,10.96696007
428,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,200,0.497512438,60,100,0.99009901,151.0666667,-1.271,0.26,0,0,0,0,1,0,0.693,4.977,6.907,9.907,3.332,1.946,21.93392014
429,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,200,0.497512438,60,100,0.99009901,165.1666667,4.56,0.227,0,0,0,0,1,0,0.916,4.796,6.494,9.681,5.173,2.565,32.90088021
430,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,200,0.497512438,80,100,0.99009901,152.2,1.253333333,0.155,0,0,0,0,1,0,1.099,2.398,3.401,9.335,2.97,2.303,8.929068982
431,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,200,0.497512438,80,100,0.99009901,143.4666667,4.306666667,0.167666667,0,0,0,0,1,0,0,3.85,3.332,9.033,2.773,2.565,17.85813796
432,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,200,0.497512438,80,100,0.99009901,119.9666667,3.433333333,0.237,0,0,0,0,1,0,1.253,3.611,3.738,10.53,4.804,4.71,26.78720695
433,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,100,0.99009901,20,100,0.99009901,269.6333333,-30.33333333,0.338666667,0,0,0,0,1,0,1.705,2.89,6.335,4.916,5.46,2.398,27.27133069
434,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,100,0.99009901,20,100,0.99009901,115.6666667,3.27,0.283333333,0,0,0,0,1,0,0.693,3.296,5.215,5.501,3.932,1.609,54.54266139
435,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,100,0.99009901,20,100,0.99009901,388.5666667,-0.77,0.348666667,0,0,0,0,1,0,1.253,1.946,2.708,5.92,3.784,1.946,81.81399208
436,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,100,0.99009901,40,100,0.99009901,176.5,-3.76,0.311333333,0,0,0,0,1,0,1.504,1.946,3.258,6.717,5.296,2.079,15.04398416
437,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,100,0.99009901,40,100,0.99009901,214.0333333,-3.076666667,0.314666667,0,0,0,0,1,0,1.099,5.293,6.652,7.095,5.489,1.609,30.08796832
438,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,100,0.99009901,40,100,0.99009901,199.2,-2.876666667,0.431,0,0,0,0,1,0,1.504,5.011,6.428,8.126,5.429,2.079,45.13195248
439,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,100,0.99009901,60,100,0.99009901,182.5333333,-2.633333333,0.252,0,0,0,0,1,0,1.099,4.431,4.99,8.181,3.466,1.609,10.96820198
440,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,100,0.99009901,60,100,0.99009901,155.6333333,-2.463333333,0.269,0,0,0,0,1,0,0.405,1.386,3.611,8.942,3.526,1.946,21.93640396
441,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,100,0.99009901,60,100,0.99009901,181.7,2.173333333,0.266666667,0,0,0,0,1,0,0.405,4.248,6.161,10.056,5.34,2.639,32.90460594
442,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,100,0.99009901,80,100,0.99009901,175.7,-1.211333333,0.143666667,0,0,0,0,1,0,0.916,1.609,3.258,9.124,2.674,1.609,8.930310891
443,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,100,0.99009901,80,100,0.99009901,162.9666667,2.933333333,0.154333333,0,0,0,0,1,0,0,3.401,3.784,10.11,1.705,2.398,17.86062178
444,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,100,0.99009901,80,100,0.99009901,128.4666667,3.573333333,0.179,0,0,0,0,1,0,1.099,2.303,3.367,9.477,5.719,5.088,26.79093267
445,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,50,1.960784314,20,100,0.99009901,298.2666667,-28.56666667,0.356666667,0,0,0,0,1,0,0.916,5.303,6.766,5.481,5.702,1.099,27.27377798
446,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,50,1.960784314,20,100,0.99009901,139.2,1.826666667,0.262333333,0,0,0,0,1,0,1.099,4.394,4.745,6.715,3.818,1.609,54.54755597
447,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,50,1.960784314,20,100,0.99009901,307.7,1.6,0.539333333,0,0,0,0,1,0,0.693,1.946,2.565,6.365,4.248,1.792,81.82133395
448,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,50,1.960784314,40,100,0.99009901,162.2333333,-3.646666667,0.378,0,0,0,0,1,0,1.504,5.398,7.419,8.247,5.535,2.485,15.04643145
449,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,50,1.960784314,40,100,0.99009901,223.1333333,-2.73,0.318,0,0,0,0,1,0,0.693,5.638,7.412,8.203,5.081,1.792,30.0928629
450,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,50,1.960784314,40,100,0.99009901,242.6666667,-2.316666667,0.782666667,0,0,0,0,1,0,1.099,5.22,6.261,8.482,5.457,2.197,45.13929435
451,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,50,1.960784314,60,100,0.99009901,207.0333333,-5.89,0.238333333,0,0,0,0,1,0,0.693,4.99,7.476,9.579,4.677,1.386,10.97064927
452,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,50,1.960784314,60,100,0.99009901,154.4666667,-0.982333333,0.284666667,0,0,0,0,1,0,1.099,5.236,7.001,10.351,4.466,2.708,21.94129854
453,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,50,1.960784314,60,100,0.99009901,170.7333333,3.386666667,0.238333333,0,0,0,0,1,0,2.015,4.654,6.916,9.833,6.262,3.332,32.91194782
454,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,50,1.960784314,80,100,0.99009901,149.4333333,2.24,0.106333333,0,0,0,0,1,0,1.099,2.996,3.912,10.359,3.98,2.303,8.932758183
455,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,50,1.960784314,80,100,0.99009901,171.1333333,1.28,0.235,0,0,0,0,1,0,1.253,3.091,4.22,11.589,4.052,2.565,17.86551637
456,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,50,1.960784314,80,100,0.99009901,163.5333333,2.923333333,0.214,0,0,0,0,1,0,1.253,3.296,3.296,9.809,6.975,2.079,26.79827455
457,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,10,9.090909091,20,100,0.99009901,1760,-30.76666667,0.536,0,0,0,0,1,0,5.489,6.936,6.485,6.014,7.26,3.045,27.29175446
458,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,10,9.090909091,20,100,0.99009901,171.1666667,3.026666667,0.473666667,0,0,0,0,1,0,4.668,6.157,3.555,6.329,6.314,3.784,54.58350891
459,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,10,9.090909091,20,100,0.99009901,224.7333333,1.253333333,0.667333333,0,0,0,0,1,0,5.885,3.258,2.079,7.664,7.349,5.106,81.87526337
460,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,10,9.090909091,40,100,0.99009901,166.5666667,-2.246666667,0.488666667,0,0,0,0,1,0,6.134,6.468,5.624,7.799,7.77,4.82,15.06440792
461,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,10,9.090909091,40,100,0.99009901,146.1333333,-2.403333333,0.331,0,0,0,0,1,0,6.306,7.005,5.953,7.814,7.944,5.835,30.12881584
462,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,12,10,9.090909091,40,100,0.99009901,231.5,-2.746666667,0.267666667,0,0,0,0,1,0,6.244,5.638,6.859,8.619,8.543,7.219,45.19322376
463,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,4,10,9.090909091,60,100,0.99009901,161.8333333,-1.385333333,0.254333333,0,0,0,0,1,0,5.697,6.288,5.193,9.943,7.847,7.824,10.98862574
464,Dlin-MC3-DMA,DOTAP,1,0,12.515,52.6,0,4,36,2,663.1,642.09,386.654,2500,8,10,9.090909091,60,100,0.99009901,137.9,-0.514,0.27,0,0,0,0,1,0,5.773,6.845,5.204,9.017,8.058,8.436,21.97725149
