,LGBM,XGB,RF,kNN,DT,MLR,lasso,PLS
188,0.08449129275771328,0.04338686919588941,0.12360469825840448,0.07719569930493986,0.051932856307096875,0.08933476467310425,0.1102063814143387,0.4711472340495235
189,0.004640016729592217,0.22720049581370627,0.0190711489131902,0.042832366195185614,0.09622654245983531,0.07400542375323399,0.06906932117473952,0.30831105209453225
190,0.004792762793062011,0.3490599788472899,0.026894829215606875,0.03371844484577294,0.08203951217316952,0.2761341020568303,0.27296665181329494,0.3036470556081121
191,0.11582051016507063,0.00989491095889894,0.19062373430538684,0.09679068761829986,0.06055083029566627,0.18765412278837101,0.20575300014945752,0.42511105478266464
192,0.06850153414778565,0.12882475882257638,0.09644795463750508,0.08444354948382679,0.01937356554610506,0.1351049097661302,0.15781144358387117,0.33426832335062795
193,0.12120173387991834,0.00887988137381257,0.16672066963682985,0.05070509754086833,0.12101165564106028,0.34812522222558784,0.3537410256561152,0.037945085213024976
194,0.13853297384118446,0.05139011551819786,0.1071459430268665,0.10700310533486804,0.04245983529094102,0.29531055552078855,0.27253977669877805,0.38115209088661417
195,0.33685681660518224,0.031015451984944986,0.3503415687862831,0.22775955449728957,0.02740650735790469,0.2735206429803956,0.2682994296941003,0.2533285981026086
196,0.15270530476030142,0.058774624032434775,0.18808154448494674,0.015221004961371576,0.03314432293776157,0.23896593050057147,0.21874335981326326,0.0045624638473273915
197,0.15041833396119464,0.048410850851034,0.07142297826380445,0.19533076534134053,0.02345754016470908,0.116570078411151,0.12163470645597954,0.0999766516978734
198,0.1609470862753669,0.003103180216989715,0.19615903874713114,0.2915830240275841,0.18802034111876142,0.34297127899527746,0.31539813332505107,0.1472825240979463
199,0.007711904748348264,0.06541060818759345,0.03769812339678674,0.04789257226302712,0.06466855677062222,0.14754842204941035,0.11927871809868953,0.011198330474358809
200,0.06312027325797764,0.07115798332003329,0.07311327122991784,0.08519237469988528,0.024031321722694843,0.22248557757448337,0.22939564334247495,0.04584238605376034
201,0.02258809356116559,0.06762147532375909,0.011609288510868288,0.07692074806328908,0.30813194725709914,0.2353860854809248,0.21810594906615124,0.13415972175370827
202,0.011261285047046932,0.07074833772870329,0.011298771432429022,0.21731398134520308,0.046780072904009734,0.30893835307575335,0.27748850502847566,0.13170226632836368
203,0.025423821426649895,0.05271416045931551,0.0020359119751584,0.016451094440811498,0.06489356914630307,0.23249383995650905,0.24239782580498373,0.1131073161423306
204,0.1245683803776127,0.021713449048242767,0.0549966248143649,0.03370593478557149,0.14979073849061697,0.4040824052378046,0.3801185023126925,0.004247172571231528
205,0.10286323235478662,0.006779942674097372,0.062249223707304124,0.005682193761858634,0.09806039332163274,0.2801468846632294,0.2672559114295081,0.06493902781235084
206,0.12057840878367432,0.04932320525132164,0.07340083704603761,0.15838707075450942,0.002205121281670497,0.3137562855447644,0.2818940817500767,0.2250887636292136
207,0.11260054740129788,0.24543736585161535,0.0923018766032131,0.14381256820088706,0.17438459115251337,0.1986807608633226,0.15445260469730276,0.17065448496263735
208,0.06409681683378621,0.18405065963235134,0.09350749291211058,0.11517236445408835,0.027946537059538312,0.236931054764991,0.2280615559024719,0.07600321236135493
209,0.11530447532628785,0.037359849232096454,0.03448359659781325,0.10253144307798356,0.03921965708113945,0.1527424830184374,0.14808566626159414,0.06514983824323417
210,0.055615866110890866,0.18175530125049666,0.06789793438639069,0.0682244917408299,0.02463885513703251,0.17462259257704638,0.16238848226678826,0.15624545779538612
211,0.2514220242532629,0.028893126772050914,0.1310233562845961,0.41274184108613055,0.10868097745376004,0.022335355907437737,0.045251874851638674,0.22946628633973354
212,0.011719068554540302,0.12301526656916253,0.026530309167003385,0.07202984509176968,0.23225777417757976,0.32392078645232125,0.35190180879983524,0.21110531372217378
213,0.3750590352078391,0.03951435826544791,0.24641690292966142,0.39405388821905807,0.0904549750236262,0.010212458451567707,0.013179241047441947,0.2950429160455117
214,0.3241726942913713,0.10681492615698862,0.29176049682732585,0.37794154248875933,0.3358984744160929,0.14212617458274374,0.04690229226701631,0.31418029611011666
215,0.13790446079625007,0.22709179516824873,0.254034021871203,0.3593579326624963,0.23639800189010396,0.18334209913843724,0.19183248067027758,0.32185017066341637
216,0.07750720832721875,0.10550921428729876,0.01836371000405035,0.09512920861806859,0.006547860132307348,0.09173254724566493,0.13808167461780063,0.09744464414112636
217,0.022164857214411526,0.008494906729977214,0.025440799243958423,0.0977826203938855,0.0308716979433869,0.13295456281767293,0.13592595781081007,0.21552624607087342
218,0.016729933762286514,0.20746104112436883,0.06494532199270964,0.08444923999291418,0.15701363574996618,0.23926190844643505,0.24904626315216696,0.18367273135682552
219,0.10484041272929154,0.07075695953212058,0.11586742270824893,0.1335567533702226,0.346474056073084,0.16786077132517319,0.18828972429136648,0.00012711359540767964
220,0.054630246109595326,0.08398800479169966,0.03617253948967203,0.09147012731992737,0.20629134602403132,0.1460464618707571,0.13365889557735888,0.10338664335909542
221,0.024133086280636096,0.19818312739237964,0.06320237613068702,0.11342145951884516,0.1444579451869853,0.03312553567814852,0.004440033025297385,0.18983732149203203
222,0.017287637377432497,0.4053641054912571,0.024144727960037804,0.13045233860339034,0.28054542999864995,0.1349580318813311,0.12681501262898048,0.18969115900552874
223,0.07693245388792719,0.09473723837024728,0.06622114216281899,0.02135264837890294,0.34953422438234105,0.07833727321370165,0.06588194297616123,0.015039598224579898
224,0.3141993142531852,0.07266932352119987,0.12117591467530753,0.2458084749633761,0.14803564196030786,0.15734233003562237,0.18815865391330033,0.3928888456848283
225,0.17212406983429396,0.0038974835464824498,0.1645862022411233,0.28096238671684537,0.04563250978803832,0.13048437781813743,0.12011396934682517,0.18324047246034103
226,0.11095782347233651,0.18283591382140107,0.1374308086944782,0.0033877455033607395,0.09632779802889163,0.0473147659717445,0.04752646843303665,0.09404891828411077
227,0.17844524659020256,0.06633935718461056,0.1820548130147156,0.026386479821157494,0.28986094235182946,0.20252204692404227,0.21765367122805288,0.19257385537484661
228,0.02341024143287676,0.004871058551763369,0.037004185230187586,0.1723718579469241,0.019666081634489907,0.1022143605795374,0.11873363362054204,0.154759449986281
229,0.04116447604781137,0.15293103045291945,0.11367625219387112,0.03501127237458268,0.1050807794428694,0.21702330586172536,0.20184082874233178,0.05326924299661373
230,0.21122229703713438,0.07294089296930517,0.2782030511678141,0.2147844990153752,0.1482381530984204,0.02896556262399813,0.013264321965171022,0.3184648742995072
231,0.014433234768661152,0.04984694312132851,0.06418928041042277,0.17908042579130856,0.0863147473111022,0.2480974927500845,0.2888220493503829,0.2727352989733944
232,0.01428845272115456,0.028599343549163936,0.00989199405967331,0.0012208488707956544,0.08863237478061287,0.1412406991110347,0.1493334890575586,0.23316380714207643
233,0.04999377185120857,0.10188061931572001,0.0666828675577158,0.08604513328681307,0.07159893794158675,0.24064138168120752,0.25737144508241205,0.019874862489160927
234,0.03527361146935251,0.1965062413497929,0.052023761306871946,0.03573638299989068,0.0010350569281310507,0.29888264568548095,0.3270086963725146,0.3323430355129834
235,0.21006739548417752,0.050456160678705175,0.04416767922235676,0.25191919064652096,0.039512173169524295,0.07785048868702737,0.10266587328307042,0.09524610148265034
236,0.2330396167621136,0.20734222083016415,0.2916659916295402,0.059630451011830954,0.22406732370280363,0.3483239511091495,0.3797921710898512,0.21053431813081858
237,0.07894743208364013,0.08948004432450074,0.15312677197245828,0.039284666337301766,0.07956437604068234,0.006325760017391047,0.012331975092432113,0.23305545233305014
238,0.12116336096886038,0.04106629786421234,0.10716619414067807,0.010954108924647987,0.06714369290310973,0.15411079227029023,0.15877453992752155,0.1727973599201772
239,0.04708973683699841,0.2128385125713598,0.10304981773997568,0.0807457139924374,0.035236938031591725,0.23670369504374159,0.26214227173257443,0.15507806990897532
240,0.06215652637738467,0.012002074756296555,0.0018509518023491767,0.058482085459219624,0.2096665316592413,0.052570459786325574,0.09854233126704248,0.145512296722346
241,0.1771187960449144,0.10099031552783033,0.22752531389226385,0.1581880326994358,0.07776427703523692,0.08900029162095202,0.1004570197743494,0.14737635880249314
242,0.17009232468550262,0.20561218454446065,0.27100985554205526,0.12768904499010997,0.33684352639395176,0.16140080900429657,0.15975486662013835,0.13645142104183483
243,0.22688259306504743,0.260162179240238,0.332065613608749,0.22806442999632082,0.10517078439314159,0.3623298322464575,0.3443976467680573,0.14766313099172695
244,0.035457929561379276,0.06174872496743855,0.08918725529904115,0.0068483814449015745,0.06052832905809824,0.11785973073747152,0.11875412553130504,0.09831628674617082
245,0.14188373543487215,0.16578522699153175,0.04257594167679196,0.05960527231499052,0.12267674722109723,0.3334053968791313,0.2950244182163847,0.02209271206625385
246,0.14182252706429233,0.1887240033731039,0.15691238018090958,0.18650013758547523,0.1594437694073173,0.1156466806478843,0.11857730273982164,0.33930571333200543
247,0.117161841048395,0.11643448308265136,0.1541879303361684,0.03630721475470766,0.15449349714234284,0.17268733615962606,0.1477687019663052,0.17828167939127387
248,0.10190492445373223,0.0016003001616585744,0.15750506277845278,0.056406777671384134,0.0031501732595292653,0.18448789409830457,0.16412452958480805,0.2962415113721324
249,0.04489834769901635,0.06930621683927496,0.02056838126096916,0.07518373261425026,0.12211421628189567,0.16337912861999648,0.17250471212728258,0.15469239976988614
250,0.07200581374313286,0.12237759238073542,0.03854867017685948,0.018910495586622,0.2079789388416362,0.18811647389440403,0.18732875393727752,0.19109276456029947
251,0.11461649037475596,0.022391533837943567,0.09065208586472229,0.05459334246132519,0.00010125556905626887,0.17388268800092743,0.1813471687331627,0.17181881165301205
252,0.04063219083932346,0.1617521889074235,0.08422978263804504,0.2797954023285628,0.10189685432698795,0.22084680070305762,0.2238592292335384,0.22001020220348044
253,0.0452604819545287,0.09542030536228785,0.029387066288645514,0.11747208062251968,0.20255614058773247,0.16764470881259985,0.17780221097795712,0.16277132435021335
254,0.11326107169003197,0.011546446901431917,0.11273930066153637,0.05267685192028804,0.06237343053867955,0.04204816035738279,0.03521543294862761,0.044370071444817194
255,0.15014617746721592,0.05909866802329011,0.165783718104496,0.0658832038196924,0.23572296476306187,0.10032433190164317,0.09716593345996025,0.11168520382364563
256,0.08046571982605444,0.16100012216391602,0.08515863372485499,0.16992886807261728,0.14310787093290123,0.22542900732294238,0.22280703663461912,0.2305684153515377
257,0.061365619060148036,0.1673960973815073,0.035319292561090565,0.13171328325741805,0.24368840286215743,0.13155435711424313,0.13350623228187775,0.1336183128721602
258,0.27394157198550384,0.3127301602014666,0.2493911165114081,0.27258894200859307,0.09085999729985139,0.30140903732183166,0.30806621537240564,0.30094110760614645
259,0.2266959373241022,0.12647590626584915,0.19161198865937645,0.058621874859025036,0.4493722154718509,0.2825581480823054,0.2879777688144477,0.2815048879794813
260,0.25436904150147277,0.14886997643150568,0.29322937761576895,0.19521822826221824,0.195310742090815,0.2694002671641026,0.27057687785062057,0.270565551795491
261,0.20447263000097676,0.21572261619007804,0.2607411907654925,0.06626051051828619,0.18424013320732646,0.5470764832804469,0.5516581537399166,0.5457177395051134
262,0.03136395310549378,0.0934032336635856,0.07177669771837425,0.16534977824765418,0.2395931776247694,0.5886201475639405,0.5970591476584105,0.5854485718850699
263,0.09969112546494141,0.11990484401766743,0.1506223842311326,0.05098786462595972,0.07398406912380173,0.4114728561243596,0.4111337154870681,0.41281568812178654
264,0.25150011724249,0.24058125662678131,0.24510868097745364,0.23283008735894462,0.11077359254759017,0.18204175362858116,0.18485805592777876,0.1805675955417892
265,0.08796255401602371,0.2537535274979942,0.14291886053732938,0.13004161389336222,0.1723369785338194,0.2991908930727761,0.3080003077655544,0.2966067535952306
266,0.10393725736851667,0.0887425605047244,0.14736735520453614,0.06283355516212374,0.24794113676252197,0.1951343721314529,0.19477461040904293,0.19847180341019333
267,0.19427881955426451,0.03598065998803046,0.12356689617929006,0.06435267996964816,0.20905899824490348,0.09490010750449451,0.08598715354386022,0.09646730022719374
268,0.0007993112429320881,0.04075865385357602,0.0006183340083707467,0.08108963705692529,0.11097610368570276,0.03787535721982582,0.03855178523929004,0.034036705546212964
269,0.04819876483291763,0.010652622142365398,0.02769272309977011,0.35175302727757807,0.03919715584357164,0.28749317727635115,0.2920777008068419,0.29105030173070134
270,0.10823671670099941,0.1803602357053622,0.045786418253004,0.10490772828393646,0.19126051932856303,0.39167663947452325,0.4000346328263188,0.39218286388791856
271,0.0401384794174211,0.13661741404071814,0.045149183205076354,0.06513005117322179,0.07756176589712438,0.3110997160351941,0.3147838098500278,0.3134526126506857
272,0.061169333082746885,0.00957280023628776,0.08669501822600245,0.06863465922514977,0.065208586472256,0.47773462309873044,0.4826465395150978,0.47552997883058656
273,0.016381466166831227,0.004749242562875594,0.05393006615363863,0.02645382641994576,1.3877787807814457e-17,0.34605673447989593,0.3478783075442786,0.3473211716523278
274,0.03250501006309692,0.13735106587409973,0.028780882948562125,0.04784392741075072,0.08768732280275415,0.288216053065163,0.280165486390291,0.2918210584738561
275,0.032469209712534086,0.12080959752212092,0.035821520183609984,0.023120979103556427,0.1129337113541245,0.25143145867611844,0.2436649557764221,0.2548069834953907
276,0.07080897708236994,0.12685153552181283,0.020751991359524824,0.04668210266528651,0.11239368165249089,0.23675019531057032,0.23236799774383762,0.23675947188011712
277,0.07268665199783611,0.12190241888175532,0.06878358309707025,0.004018409123286409,0.12942711849151706,0.15468197197647124,0.148178421674208,0.15776142630706327
278,0.009141248283991418,0.3668489801516751,0.054715809369515506,0.10930947192341153,0.05447549615228839,0.4136406098974048,0.4088779694606185,0.4120968576385138
279,0.24356272518320352,0.10997930811664047,0.05574456595112731,0.009786152300121642,0.01089059898294406,0.2707810078064057,0.27000653888662185,0.2664950353251333
280,0.021512964102994886,0.12065790792990261,0.02912380180909943,0.051322267878964295,0.1278520318617524,0.2983542536163022,0.2912241507122727,0.2996680892568011
281,0.08372472500403272,0.19224152084431445,0.06418793033616843,0.03340511533324658,0.4389091400027002,0.27941725757957725,0.27642344362779914,0.27828409375325636
282,0.036558627202308513,0.03997385766207817,0.039628729580126976,0.05223913901723126,0.020791143512893212,0.2315789950789902,0.23224296892498503,0.2270839838907831
283,0.11838526819813988,0.06425567785061959,0.07322397731875274,0.06843932916339926,0.34460645335493456,0.05593443454121044,0.06056814804149868,0.061174133402652514
284,0.273134413297888,0.006995503616281429,0.30691103010665577,0.02845356031271809,0.4061698393411638,0.3406462315537877,0.3366953610363421,0.33702982704941287
285,0.013427792595800986,0.02031364373081168,0.06343458890238965,0.09340988158549635,0.12467935736465507,0.08025706587208947,0.07653797654453778,0.0768941418138464
286,0.1843500036715665,0.006219654072308067,0.16513703253678969,0.0008962753924956213,0.04603753206426342,0.32650168977501887,0.3228494092903261,0.32396976428357105
287,0.015709141899655443,0.05286914387002917,0.032458485216686594,0.028228609172618296,0.35358444714459303,0.2218425945713011,0.21874252306335787,0.21859650525924387
288,0.13488634451532183,0.13671603496698814,0.1024233832860807,0.3461550426137311,0.035236938031591725,0.08078392563745124,0.0718713886069508,0.07139127751698107
289,0.1004589253074285,0.11815988278765577,0.08839206156338641,0.07368778735303727,0.1881328473066019,0.005341953348565187,0.0073418072848425164,0.0018239640663907375
290,0.02504841624630688,0.10134834499353973,0.044206831375725675,0.11602043588825905,0.04853516943431885,0.040767342703372456,0.03867251344072209,0.04326272249629626
291,0.043790035980616926,0.10560146063079356,0.05193870662886435,0.00480340634767229,0.18446514558300714,0.18376110614519003,0.16841342735610754,0.18079019005870878
292,0.13838049025827293,0.07659953124886565,0.12439044147428091,0.030861943169432582,0.13743755906574862,0.09147700057060726,0.08437426751235677,0.08946105872661392
293,0.08714737057454203,0.10927230023945078,0.11869042797353846,0.05092035691830632,0.1333873363034967,0.04495623623921585,0.04882310247135757,0.04527091656128157
294,0.19782782839868795,0.21864856857430748,0.13893209126501965,0.20986726940636807,0.09545024976373695,0.05547541224084995,0.06605351193270703,0.05352774232541735
295,0.20980039171582832,0.043964760818831716,0.20576211691643043,0.08377789396915569,0.08928491067008681,0.07999662316393252,0.08346959233669982,0.07552014330552914
296,0.11926695443576363,0.32202049789278064,0.11618469015795874,0.047065513900125755,0.04122226722469735,0.15329779575346913,0.14879985774945625,0.15408482607578
297,0.2560198168871386,0.2507002372940944,0.22396786823275305,0.07871726705389204,0.17739975698663424,0.19314472586050246,0.19479826259647975,0.19285686460013546
298,0.060531225427493784,0.1904853551722867,0.17366680167409193,0.15391191035553542,0.0986229242608343,0.04677611619441474,0.049558963348519613,0.043595577480477155
299,0.014483536779366424,0.03551029226341207,0.01544079924395736,0.11570148911440736,0.03996219792088562,0.07669746810638578,0.07199226108864337,0.07925543237686578
300,0.002477036413684852,0.024845304032223098,0.044572701498582556,0.38999304844720134,0.352909410017551,0.4974531463749972,0.4934498673106561,0.5010060649127259
301,0.2323024262585066,0.04126791505738278,0.27971513433238815,0.03236274022278263,0.022343728905089733,0.05795719394678922,0.06333319592256537,0.06517464376447424
302,0.21807244731035058,0.08546320834316934,0.22854191980558913,0.08699927908547633,0.06365600108005937,0.09021625050840287,0.09184389849775582,0.09189964106515852
303,0.10472535255868964,0.0708982337498063,0.17408937491562065,0.19453000718153757,0.031726744970973386,0.28133335151627414,0.2776747064149465,0.28606052388727526
304,0.1683482174354966,0.026822018542076664,0.19301741595787747,0.004151223896627254,0.24098825435398946,0.061986267707836884,0.05784369766327235,0.06733485520123639
305,0.00842562493748339,0.011393085900662459,0.004922370730390313,0.16312173206075847,0.0,0.1748818580040457,0.1770366283361854,0.17056539058221165
306,0.028727601656828916,0.012170380340247644,0.05892399081949509,0.05774870528921128,0.05285540704738759,0.1032467283335087,0.10488279679408352,0.10496793799263623
307,0.11680105770018623,0.18087284319858188,0.10389901444579458,0.05066117950569926,0.04036722019711078,0.0029305307626239785,0.002762804030598337,0.0038793695741014267
308,0.027678587688171635,0.1980168364928998,0.013607398406912496,0.1280718049528351,0.17193195625759417,0.08235799562374141,0.07869063739499826,0.08514502674124425
309,0.05761983940542892,0.13050413937225536,0.046767247198596124,0.009277722798881671,0.07303901714594305,0.008908873783778748,0.014433292263546948,0.004915648314001819
310,0.013909971672196236,0.17278134085733887,0.005596057783177788,0.14632094545576782,0.2780477926285946,0.16858109705890176,0.16671636152088073,0.16954523401277452
311,0.0059966553012636425,0.04442097168791481,0.011132712299176367,0.38093841130704764,0.4786013230727691,0.3523892397980697,0.35657019503798415,0.35129876909166535
312,0.09805515120990382,0.07022161166388219,0.08538342108815986,0.28214171562728796,0.08694478196300798,0.1002718802813494,0.09797863314713648,0.10073525103665595
313,0.08881063122585725,0.283550912276186,0.045621034156879015,0.10392942516372383,0.09297511363124977,0.3764905497408765,0.3694917476377557,0.3673640385390461
314,0.09925374833408551,0.04227870328957145,0.1016410152558394,0.10281782004924922,0.07695423248278643,0.303159587900295,0.2904221910165103,0.30222593731216
315,0.08756264844431627,0.005112317179127107,0.06570541379775874,0.022152507713878722,0.07506412852706898,0.06570613387899615,0.07121851761499642,0.0722131458154533
316,0.01833550264848005,0.006008038881965327,0.04233157823680295,0.09086569678338244,0.04617253948967193,0.22076973509327877,0.23074981819710946,0.22442161114018652
317,0.06810665303966257,0.06504260637072298,0.07476576211691666,0.3067422790225522,0.015120831645740407,0.09784996138107338,0.09449440837699496,0.09466300789270254
318,0.0688586586230823,0.1367263629946034,0.12178614823815329,0.09494726511730756,0.15714864317537458,0.1648820808284993,0.15625831323752326,0.16379454409355354
319,0.08613384974558713,0.2197784737438523,0.09237613068718753,0.0596398526743635,0.08296206291346025,0.0706318251755067,0.07508916379372499,0.07407022270860286
320,0.021768391899643524,0.14478819898479423,0.04474956122586721,0.08545191762579596,0.18892039062148416,0.3284026156156997,0.33904545536798014,0.3296965823470014
321,0.027668730589190837,0.10172843825274736,0.012908059943297023,0.057838057954796906,0.1475631159713784,0.22345934368513173,0.2378386680206965,0.22200819298536853
322,0.03969035517125058,0.07337070705598703,0.07176859727285018,0.21318329076290155,0.05575806669366823,0.2473995105206862,0.25939228563328176,0.24434036015267613
323,0.11882581956474964,0.030559984918578587,0.11288375860672334,0.13300464566048964,0.18590522478736338,0.29221472722954855,0.2969306629763696,0.2948086122976924
324,0.004454816858503352,0.2082209407406103,0.010062103415687584,0.12860403188222685,0.03574996624814364,0.11911684088245328,0.10534396489118425,0.12326309422074455
325,0.2815672817699344,0.21727176964387596,0.24345348994194704,0.10047713500782851,0.1763196975833671,0.07416910498523566,0.08365817627578265,0.07018944977253411
326,0.0007449215945695142,0.2993975832054485,0.003764007020386373,0.18143273459887482,0.3277305251788848,0.12914443381861457,0.13621164822519255,0.12910932444517376
327,0.25424203557117564,0.10736438528204217,0.21885783718104496,0.13459992363618778,0.25448899689482907,0.31892196882239393,0.3045227037615456,0.3251751127806518
328,0.28572357643901314,0.034799205270295674,0.2820750641285269,0.057904193405073245,0.026393951667341597,0.3774393529487914,0.3678099752613879,0.3818090974633479
329,0.23276109649383903,0.21860405127979965,0.28697583367085155,0.09733978593813841,0.09538274605103281,0.3657640242489829,0.35526930710590576,0.36996683876147096
330,0.25789640042272133,0.12109971099558425,0.31039827190495495,0.11577582394079455,0.1704468745781017,0.2092299331996058,0.19570586641322196,0.21688285343402397
331,0.05239553354498505,0.14257730987208161,0.026157688672877155,0.026251268685643314,0.14628054542999863,0.2440584029196191,0.23281361074510554,0.24855707020171103
332,0.10452457218176003,0.08655735276980459,0.017271049907745417,0.0037782543957569636,0.1651815849871744,0.16166710532032813,0.1692129624941936,0.1829137114433267
333,0.1835638579240937,0.17191983507731112,0.10428873588047372,0.004466652598238752,0.05886323747806127,0.18539279044933976,0.18870351503840577,0.17792347126945662
334,0.03481466290145091,0.06931709043004664,0.04405967328203064,0.022936006014697696,0.11239368165249086,0.09410707024254261,0.10033398853859599,0.09810160398309975
335,0.03332058412589553,0.020663645838184724,0.10784303136672588,0.08030873733958954,0.10469825840421221,0.012273560234483394,0.01053478087683668,0.006713074419888387
336,0.19390312962754114,0.19757736661872904,0.2237968588272356,0.1404451578082172,0.3288330858197201,0.14344663873213948,0.13173274151859904,0.1311544198413599
337,0.10460029372318203,0.09278637846745474,0.1421866702668657,0.18432053811886528,0.06201341073759059,0.1486193089599639,0.14655008489078536,0.14854435391532383
338,0.03721678636221526,0.020343595563729666,0.02279420368120466,0.3475962949224516,0.08302956662616448,0.18237404633063448,0.1764880153769134,0.1740478686168646
339,0.04313297024004459,0.012979658666821603,0.03283155573556451,0.21233644170148624,0.12609693533144326,0.14917672003665233,0.14716040247071255,0.09639184695413927
340,0.03883365014145257,0.057088979981730126,0.04607263399487138,0.1311984402813664,0.1912605193285632,0.022766752634066578,0.028351360815885962,0.04786491298655515
341,0.02013523696854358,0.05428695813901707,0.004036271994958596,0.12461773957853772,0.2033211826650465,0.47697362488185974,0.477563039226494,0.48421785393912575
342,0.3634099747842292,0.37947836901730514,0.33114846316547364,0.08139728045532313,0.14940821745195987,0.4509557594537555,0.45134108413164553,0.47697771697516245
343,0.160373253919333,0.16634745143662755,0.17994869717834294,0.43448371425500365,0.18802034111876154,0.19172497152501658,0.18956879689274556,0.16316503631389215
344,0.22572402891551524,0.18443209691715268,0.23837631069708798,0.3489900471325743,0.06417352954412481,0.10996468935528786,0.1043963146088357,0.08026982392031967
345,0.2583371571364623,0.21415323673254483,0.2595783268079729,0.13681998095246606,0.34278385311192106,0.022538895420031235,0.026246764679439427,0.028452883465035106
346,0.028936856509757636,0.034707469923769385,0.053055668061744665,0.028384567447751807,0.11813149723234773,0.04404574253235938,0.036745601661726635,0.03395175270698059
347,0.13523768407032555,0.12775821320132164,0.18300526528958927,0.09139677649114242,0.07155393546645072,0.14829786929207645,0.14503055350174,0.1282222075233289
348,0.27073516966404354,0.2224792792389263,0.2724580351919357,0.01920377856532829,0.12386931281220459,0.1700077671180248,0.16733544831036,0.16535281689161407
349,0.1612514294051078,0.1336387961849407,0.1814274785113187,0.08480655000949344,0.06561360874848121,0.25804911249714046,0.25851359689449405,0.23841705280304204
350,0.2982019843309323,0.3224018530532129,0.277704423743306,0.011318454212142393,0.07148643175374642,0.29839789461561195,0.298925021760501,0.30238902739438656
351,0.08754132590137376,0.12824112326570636,0.06392151568336113,0.08320703390429096,0.013905764817065014,0.18971024220170918,0.19633590287852365,0.204825138880457
352,0.05082802335423098,0.021801504598578658,0.02507717924485786,0.05898760609287024,0.06556860627334504,0.1848498529153101,0.18932490290532467,0.19884692286411976
353,0.08345774843252352,0.07633113272038494,0.14215966878178443,0.04619695532370824,0.32995814769812337,0.29847907159157494,0.2927088861124477,0.26232580080823364
354,0.037266030010486006,0.0538504571507169,0.008545520003599982,0.03958300725527833,0.21425678412312688,0.010718454002513145,0.01321804958641215,0.042570484548561854
355,0.04069727562090769,0.07164589910431882,0.09320372620494141,0.14595056522780564,0.3018766032131768,0.2063129020072391,0.19983942050900985,0.1923707608255182
356,0.066198727138646,0.032468600558481414,0.0753899464470551,0.04596068126169778,0.17834480896449312,0.044981010706114904,0.047749967771008955,0.09465029447054277
357,0.0177001017506343,0.023006018238607095,0.07487421808199446,0.06595169351946178,0.0266977183745106,0.37743694091004243,0.36965419826178325,0.36577866027298334
358,0.08004513967116218,0.020532730247096648,0.014515548355159641,0.02735714879832582,0.06079834390891499,0.24934608151842794,0.24329151701296461,0.22684683556803412
359,0.06840541932160843,0.08625384308603976,0.08099005445299509,0.11939811241137493,0.010395571756446592,0.06562856569371533,0.0673033339586756,0.03995551558354904
360,0.0680045585392632,0.08402670696387812,0.10927681022456259,0.06640995755022461,0.019036046982584043,0.4307733678540848,0.42660647103210614,0.42996205558689116
361,0.011308713488663469,0.018281898277079794,0.05951757346654074,0.0612224539863549,0.10395571756446606,0.32651108087639513,0.32724417645770865,0.3335614050436859
362,0.11419447667300889,0.071333071964061,0.12172089464920591,0.008837976323006314,0.04005220287115793,0.29084564337962393,0.2876397767676132,0.2882385735291002
363,0.03189138167658684,0.002595815087871184,0.0641937806579361,0.026050795387213388,0.01937356554610503,0.318355484911783,0.31153178267413106,0.31023185266644204
364,0.2364026306998172,0.2515378690842629,0.25858332208271434,0.024375900523378013,0.0043202376130687115,0.07723315108384565,0.07747781100233758,0.05170092397184778
365,0.1126954139753428,0.03095897625006691,0.06387696323297823,0.08817403761196174,0.057018135997479874,0.14719340273913406,0.14970019971118154,0.12412815059875709
366,0.28624269285774995,0.23444007113585993,0.15764637055038017,0.027168606552715135,0.06952882408532471,0.01772777897589517,0.018376810195832927,0.04492359367369009
367,0.12952154186772105,0.07298175466516102,0.02202241123261786,0.25643867379290186,0.007695423248278654,0.2263064598662337,0.2193587722656094,0.2072903828094349
368,0.10651824961167922,0.04334883035170789,0.10619414067773802,0.21480619233399914,0.16254894019171057,0.03815272346488921,0.04193979584896532,0.07043089930319571
369,0.029000656982873796,0.05805542202827596,0.04944736960532847,0.12626107116145024,0.017010935601458083,0.27579399581325204,0.27543861008112347,0.2261556535508935
370,0.2053503931460104,0.2192355247303207,0.17321047657621214,0.0225816716803533,0.06993384636154991,0.0368672634477768,0.03623464081622063,0.045504958964977305
371,0.030075026151504758,0.026580120522724515,0.12151928356059599,0.03981364595617176,0.10949102200621033,0.1761689777050689,0.17769662146868953,0.10634729893145844
372,0.1960519941009976,0.18532291803505474,0.17142072814004833,0.0645598244563319,0.007020386121236566,0.08473397342798306,0.08668077955585485,0.07093457198679487
373,0.058275227620678605,0.025659962347906573,0.06214121776697712,0.1231990912802684,0.03645200486026723,0.057382221485608564,0.05062773771324769,0.10558892387374352
374,0.19568725202769538,0.20966766033318096,0.2465285090679985,0.1255896647862913,0.01147563115971384,0.020676597007979636,0.014474181044150602,0.0566913324621362
375,0.16046897128562698,0.1506528816830538,0.11595472751001301,0.10820987699154483,0.09106250843796404,0.05679331146669836,0.05378527264656585,0.06765122273920476
