,RLU_HepG2
816,0.10591521923964532
817,0.08563099720636462
818,0.10591521923964532
819,0.07397060609741284
820,0.061217053321996825
821,0.10591521923964532
822,0.2511842584720029
823,0.09619822664885218
824,0.012024778331106531
825,0.1453905016397425
826,0.10591521923964532
827,0.061217053321996825
828,0.046884489250576936
829,0.0
830,0.030729989068383326
831,0.1853516336693793
832,0.046884489250576936
833,0.030729989068383326
834,0.22264059273654802
835,0.11490343738612897
836,0.030729989068383326
837,0.15826551682254336
838,0.07397060609741284
839,0.13105793756832262
840,0.0
841,0.0
842,0.0
843,0.046884489250576936
844,0.0
845,0.0
846,0.0
847,0.012024778331106531
848,0.0
849,0.0
850,0.030729989068383326
851,0.030729989068383326
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.030729989068383326
858,0.0
859,0.0
860,0.0
861,0.0
862,0.012024778331106531
863,0.046884489250576936
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.012024778331106531
874,0.0
875,0.0
876,0.046884489250576936
877,0.0
878,0.0
879,0.030729989068383326
880,0.0
881,0.0
882,0.0
883,0.012024778331106531
884,0.061217053321996825
885,0.0
886,0.0
887,0.22956394995748813
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.046884489250576936
898,0.0
899,0.0
900,0.09619822664885218
901,0.15826551682254336
902,0.25932223976679214
903,0.046884489250576936
904,0.012024778331106531
905,0.4472245839912547
906,0.13105793756832262
907,0.07397060609741284
908,0.46495809546945216
909,0.41224341066439935
910,0.3353577067897485
911,0.5496173934167375
912,0.0
913,0.16980444552411028
914,0.32964897364265755
915,0.012024778331106531
916,0.0
917,0.22264059273654802
918,0.046884489250576936
919,0.42098870399611316
920,0.5471881452690392
921,0.15826551682254336
922,0.2361229199562735
923,0.4716385278756225
924,0.19008866755739096
925,0.012024778331106531
926,0.29952629661119884
927,0.0
928,0.012024778331106531
929,0.1453905016397425
930,0.046884489250576936
931,0.012024778331106531
932,0.5058909267581684
933,0.22264059273654802
934,0.22264059273654802
935,0.6133851572938175
936,0.1990768857038746
937,0.3235758532734119
938,0.046884489250576936
939,0.11490343738612897
940,0.1990768857038746
941,0.3409449775294546
942,0.21535284829345314
943,0.3716749665978379
944,0.5544758897121341
945,0.4805052836147213
946,0.6062188752581076
947,0.7086116846835904
948,0.6006316045184016
949,0.18037167496659778
950,0.012024778331106531
951,0.5520466415644358
952,0.3512692821571723
953,0.11490343738612897
954,0.5256892991619094
955,0.43544273047491794
956,0.1453905016397425
957,0.6232236122919956
958,0.62407384914369
959,0.5818049313737398
960,0.21535284829345314
961,0.1453905016397425
962,0.012024778331106531
963,0.3738612899307664
964,0.16980444552411028
965,0.43665735454876703
966,0.0
967,0.24243896514028906
968,0.4659297947285315
969,0.5170654682375804
970,0.5978379691485485
971,0.4599781367666706
972,0.3353577067897485
973,0.012024778331106531
974,0.16980444552411028
975,0.2074577918134337
976,0.012024778331106531
977,0.09619822664885218
978,0.24243896514028906
979,0.3381513421596015
980,0.26952508198712494
981,0.24839062310214982
982,0.012024778331106531
983,0.38175634641078576
984,0.2875015182800923
985,0.09619822664885218
986,0.402890805295761
987,0.4839062310214988
988,0.07397060609741284
989,0.46107129843313494
990,0.5720879387829466
991,0.26454512328434343
992,0.4639863962103729
993,0.42098870399611316
994,0.3738612899307664
995,0.0
996,0.26709583383942664
997,0.25932223976679214
998,0.31543787197862255
999,0.43665735454876703
1000,0.28325033402162025
1001,0.38831531640957123
1002,0.5322482691606947
1003,0.35843556419288225
1004,0.41892384307056957
1005,0.5426940361957974
1006,0.4688448925057695
1007,0.41382242196040325
1008,0.5965018826673144
1009,0.577310822300498
1010,0.4328920199198348
1011,0.4796550467630268
1012,0.4875501032430462
1013,0.544758897121341
1014,0.4887647273168954
1015,0.4871857160208915
1016,0.530547795457306
1017,0.5573909874893721
1018,0.6257743228470788
1019,0.5690513785983238
1020,0.030729989068383326
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.030729989068383326
1027,0.0
1028,0.13846714441880237
1029,0.0
1030,0.0
1031,0.4839062310214988
1032,0.0
1033,0.0
1034,0.0
1035,0.012024778331106531
1036,0.0
1037,0.0
1038,0.0
1039,0.030729989068383326
1040,0.030729989068383326
1041,0.030729989068383326
1042,0.030729989068383326
1043,0.4107858617757803
1044,0.0
1045,0.0
1046,0.012024778331106531
1047,0.030729989068383326
1048,0.046884489250576936
1049,0.30329163124013114
1050,0.0
1051,0.012024778331106531
1052,0.3561277784525689
1053,0.046884489250576936
1054,0.07397060609741284
1055,0.42706182436535883
1056,0.0
1057,0.0
1058,0.0
1059,0.046884489250576936
1060,0.12328434349568808
1061,0.29369610105672295
1062,0.31543787197862255
1063,0.3280699623466537
1064,0.34750394752824
1065,0.4145511964047128
1066,0.37689785011538923
1067,0.4839062310214988
1068,0.40617029029515367
1069,0.2074577918134337
1070,0.030729989068383326
1071,0.39548159844528114
1072,0.2114660512571359
1073,0.3512692821571723
1074,0.2619944127292603
1075,0.41746629418195064
1076,0.36195797400704477
1077,0.3936596623345074
1078,0.3536985303048706
1079,0.2511842584720029
